context: TS response:	SCRIPT
context: Phone?\This is Mayushii.\I can't answer the phone right now!\If you'd like to leave a message...\There's nothing to indicate that the world line changed.\It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train! response:	No, the bullet train is white.
context: This is Mayushii.\I can't answer the phone right now!\If you'd like to leave a message...\There's nothing to indicate that the world line changed.\It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white. response:	After this, Mayuri will return with Suzuha.
context: I can't answer the phone right now!\If you'd like to leave a message...\There's nothing to indicate that the world line changed.\It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha. response:	Should I go to the police?
context: If you'd like to leave a message...\There's nothing to indicate that the world line changed.\It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police? response:	No, who'd believe me?
context: There's nothing to indicate that the world line changed.\It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me? response:	That I've come from the future?
context: It's different than the D-mail.\I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me?\That I've come from the future? response:	Three hours left...
context: I really am back at 5:00 PM.\It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me?\That I've come from the future?\Three hours left... response:	I have to do something!
context: It's the bullet train!\No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me?\That I've come from the future?\Three hours left...\I have to do something! response:	Mayuri!
context: No, the bullet train is white.\After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me?\That I've come from the future?\Three hours left...\I have to do something!\Mayuri! response:	Mayuri?!
context: After this, Mayuri will return with Suzuha.\Should I go to the police?\No, who'd believe me?\That I've come from the future?\Three hours left...\I have to do something!\Mayuri!\Mayuri?! response:	O-Oka... No, Kyouma
context: Should I go to the police?\No, who'd believe me?\That I've come from the future?\Three hours left...\I have to do something!\Mayuri!\Mayuri?!\O-Oka... No, Kyouma response:	Where's Mayuri?!
context: No, who'd believe me?\That I've come from the future?\Three hours left...\I have to do something!\Mayuri!\Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?! response:	Sh-She already left.
context: That I've come from the future?\Three hours left...\I have to do something!\Mayuri!\Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left. response:	Left?
context: Three hours left...\I have to do something!\Mayuri!\Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left.\Left? response:	When?
context: I have to do something!\Mayuri!\Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left.\Left?\When? response:	Th-Thirty minutes ago, I guess.
context: Mayuri!\Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left.\Left?\When?\Th-Thirty minutes ago, I guess. response:	She said she was going back to the lab.
context: Mayuri?!\O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left.\Left?\When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab. response:	Didn't she get back?
context: O-Oka... No, Kyouma\Where's Mayuri?!\Sh-She already left.\Left?\When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back? response:	Um, I'm sorry.
context: Where's Mayuri?!\Sh-She already left.\Left?\When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry. response:	It was so nice of you to invite me to the party, but...
context: Sh-She already left.\Left?\When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but... response:	Did she say she was stopping anywhere?
context: Left?\When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere? response:	Mayuri-chan?
context: When?\Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan? response:	No...
context: Th-Thirty minutes ago, I guess.\She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan?\No... response:	If you see her, tell her to call me right away!
context: She said she was going back to the lab.\Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan?\No...\If you see her, tell her to call me right away! response:	O-Okay.
context: Didn't she get back?\Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan?\No...\If you see her, tell her to call me right away!\O-Okay. response:	If the world line hasn't changed,
context: Um, I'm sorry.\It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan?\No...\If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed, response:	then if I don't do anything different,
context: It was so nice of you to invite me to the party, but...\Did she say she was stopping anywhere?\Mayuri-chan?\No...\If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed,\then if I don't do anything different, response:	she should do the same things as last time.
context: Did she say she was stopping anywhere?\Mayuri-chan?\No...\If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time. response:	Where is she?
context: Mayuri-chan?\No...\If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time.\Where is she? response:	Nyan-nyan!
context: No...\If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time.\Where is she?\Nyan-nyan! response:	Feyris can't answer the phone right now.
context: If you see her, tell her to call me right away!\O-Okay.\If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time.\Where is she?\Nyan-nyan!\Feyris can't answer the phone right now. response:	If you need something...
context: O-Okay.\If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time.\Where is she?\Nyan-nyan!\Feyris can't answer the phone right now.\If you need something... response:	Where are you, Mayuri?
context: If the world line hasn't changed,\then if I don't do anything different,\she should do the same things as last time.\Where is she?\Nyan-nyan!\Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri? response:	Mayuri?
context: then if I don't do anything different,\she should do the same things as last time.\Where is she?\Nyan-nyan!\Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri?\Mayuri? response:	Too bad.
context: she should do the same things as last time.\Where is she?\Nyan-nyan!\Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri?\Mayuri?\Too bad. response:	Assistant...
context: Where is she?\Nyan-nyan!\Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri?\Mayuri?\Too bad.\Assistant... response:	I told you, we're done today.
context: Nyan-nyan!\Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri?\Mayuri?\Too bad.\Assistant...\I told you, we're done today. response:	Go home
context: Feyris can't answer the phone right now.\If you need something...\Where are you, Mayuri?\Mayuri?\Too bad.\Assistant...\I told you, we're done today.\Go home response:	Be honest.
context: If you need something...\Where are you, Mayuri?\Mayuri?\Too bad.\Assistant...\I told you, we're done today.\Go home\Be honest. response:	You time leaped from the future, didn't you?
context: Where are you, Mayuri?\Mayuri?\Too bad.\Assistant...\I told you, we're done today.\Go home\Be honest.\You time leaped from the future, didn't you? response:	How could you tell?
context: Mayuri?\Too bad.\Assistant...\I told you, we're done today.\Go home\Be honest.\You time leaped from the future, didn't you?\How could you tell? response:	The second you answered the phone, you seemed to change.
context: Too bad.\Assistant...\I told you, we're done today.\Go home\Be honest.\You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change. response:	From the way you're acting,
context: Assistant...\I told you, we're done today.\Go home\Be honest.\You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting, response:	I can guess that something happened.
context: I told you, we're done today.\Go home\Be honest.\You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened. response:	Yeah.
context: Go home\Be honest.\You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened.\Yeah. response:	But I don't have time to give you the details.
context: Be honest.\You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened.\Yeah.\But I don't have time to give you the details. response:	Just run.
context: You time leaped from the future, didn't you?\How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened.\Yeah.\But I don't have time to give you the details.\Just run. response:	Run? Where?
context: How could you tell?\The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened.\Yeah.\But I don't have time to give you the details.\Just run.\Run? Where? response:	Anywhere.
context: The second you answered the phone, you seemed to change.\From the way you're acting,\I can guess that something happened.\Yeah.\But I don't have time to give you the details.\Just run.\Run? Where?\Anywhere. response:	Just get away from the lab.
context: From the way you're acting,\I can guess that something happened.\Yeah.\But I don't have time to give you the details.\Just run.\Run? Where?\Anywhere.\Just get away from the lab. response:	Got it?
context: I can guess that something happened.\Yeah.\But I don't have time to give you the details.\Just run.\Run? Where?\Anywhere.\Just get away from the lab.\Got it? response:	Tell me later, okay?
context: Yeah.\But I don't have time to give you the details.\Just run.\Run? Where?\Anywhere.\Just get away from the lab.\Got it?\Tell me later, okay? response:	Yeah. Tell Daru, too.
context: But I don't have time to give you the details.\Just run.\Run? Where?\Anywhere.\Just get away from the lab.\Got it?\Tell me later, okay?\Yeah. Tell Daru, too. response:	Got it.
context: Just run.\Run? Where?\Anywhere.\Just get away from the lab.\Got it?\Tell me later, okay?\Yeah. Tell Daru, too.\Got it. response:	Okabe...
context: Run? Where?\Anywhere.\Just get away from the lab.\Got it?\Tell me later, okay?\Yeah. Tell Daru, too.\Got it.\Okabe... response:	What is it?
context: Anywhere.\Just get away from the lab.\Got it?\Tell me later, okay?\Yeah. Tell Daru, too.\Got it.\Okabe...\What is it? response:	Don't do anything weird.
context: Just get away from the lab.\Got it?\Tell me later, okay?\Yeah. Tell Daru, too.\Got it.\Okabe...\What is it?\Don't do anything weird. response:	I know.
context: Got it?\Tell me later, okay?\Yeah. Tell Daru, too.\Got it.\Okabe...\What is it?\Don't do anything weird.\I know. response:	Okabe Rintarou!
context: Tell me later, okay?\Yeah. Tell Daru, too.\Got it.\Okabe...\What is it?\Don't do anything weird.\I know.\Okabe Rintarou! response:	Hey, where's Ochanomizu
context: Yeah. Tell Daru, too.\Got it.\Okabe...\What is it?\Don't do anything weird.\I know.\Okabe Rintarou!\Hey, where's Ochanomizu response:	Have you seen Mayuri?!
context: Got it.\Okabe...\What is it?\Don't do anything weird.\I know.\Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?! response:	Shiina Mayuri?
context: Okabe...\What is it?\Don't do anything weird.\I know.\Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri? response:	She just invited me to your party
context: What is it?\Don't do anything weird.\I know.\Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party response:	Where is she?
context: Don't do anything weird.\I know.\Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party\Where is she? response:	Turn right, up there...
context: I know.\Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party\Where is she?\Turn right, up there... response:	Hey, which way is Ochanomizu?
context: Okabe Rintarou!\Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party\Where is she?\Turn right, up there...\Hey, which way is Ochanomizu? response:	I have to take Nae shopping...
context: Hey, where's Ochanomizu\Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party\Where is she?\Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping... response:	Ask at the police box!
context: Have you seen Mayuri?!\Shiina Mayuri?\She just invited me to your party\Where is she?\Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box! response:	And once you've taken her, don't come back!
context: Shiina Mayuri?\She just invited me to your party\Where is she?\Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back! response:	What do you mean?
context: She just invited me to your party\Where is she?\Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back!\What do you mean? response:	I'll tell you later.
context: Where is she?\Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back!\What do you mean?\I'll tell you later. response:	Mayuri...
context: Turn right, up there...\Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back!\What do you mean?\I'll tell you later.\Mayuri... response:	Mayuri!
context: Hey, which way is Ochanomizu?\I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back!\What do you mean?\I'll tell you later.\Mayuri...\Mayuri! response:	Okarin!
context: I have to take Nae shopping...\Ask at the police box!\And once you've taken her, don't come back!\What do you mean?\I'll tell you later.\Mayuri...\Mayuri!\Okarin! response:	Look! It's the first star!
context: Ask at the police box!\And once you've taken her, don't come back!\What do you mean?\I'll tell you later.\Mayuri...\Mayuri!\Okarin!\Look! It's the first star! response:	What?
context: And once you've taken her, don't come back!\What do you mean?\I'll tell you later.\Mayuri...\Mayuri!\Okarin!\Look! It's the first star!\What? response:	Just come with me!
context: What do you mean?\I'll tell you later.\Mayuri...\Mayuri!\Okarin!\Look! It's the first star!\What?\Just come with me! response:	What about the party?
context: I'll tell you later.\Mayuri...\Mayuri!\Okarin!\Look! It's the first star!\What?\Just come with me!\What about the party? response:	It's canceled. I told Kurisu and Daru.
context: Mayuri...\Mayuri!\Okarin!\Look! It's the first star!\What?\Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru. response:	Why?
context: Mayuri!\Okarin!\Look! It's the first star!\What?\Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru.\Why? response:	I'll tell you later!
context: Okarin!\Look! It's the first star!\What?\Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later! response:	But I asked Suzu-san to come, too,
context: Look! It's the first star!\What?\Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later!\But I asked Suzu-san to come, too, response:	and Daru-kun was ordering pizza...
context: What?\Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza... response:	Just listen to me!
context: Just come with me!\What about the party?\It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me! response:	Okarin...
context: What about the party?\It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me!\Okarin... response:	I'm sorry.
context: It's canceled. I told Kurisu and Daru.\Why?\I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me!\Okarin...\I'm sorry. response:	Mayushii doesn't understand...
context: Why?\I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me!\Okarin...\I'm sorry.\Mayushii doesn't understand... response:	You always do things I don't understand,
context: I'll tell you later!\But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me!\Okarin...\I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand, response:	but today, I really don't understand you.
context: But I asked Suzu-san to come, too,\and Daru-kun was ordering pizza...\Just listen to me!\Okarin...\I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you. response:	Did you really want to do the experiment, after all?
context: and Daru-kun was ordering pizza...\Just listen to me!\Okarin...\I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all? response:	Mayuri...
context: Just listen to me!\Okarin...\I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri... response:	That's not it.
context: Okarin...\I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri...\That's not it. response:	But just for now, can you listen to me?
context: I'm sorry.\Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri...\That's not it.\But just for now, can you listen to me? response:	There's no time.
context: Mayushii doesn't understand...\You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri...\That's not it.\But just for now, can you listen to me?\There's no time. response:	I'll explain the details later, I promise.
context: You always do things I don't understand,\but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri...\That's not it.\But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise. response:	Okay.
context: but today, I really don't understand you.\Did you really want to do the experiment, after all?\Mayuri...\That's not it.\But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise.\Okay. response:	Sorry. Mayushii just got scared.
context: Did you really want to do the experiment, after all?\Mayuri...\That's not it.\But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared. response:	Don't apologize.
context: Mayuri...\That's not it.\But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared.\Don't apologize. response:	It's not your fault.
context: That's not it.\But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault. response:	There are so many people here.
context: But just for now, can you listen to me?\There's no time.\I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault.\There are so many people here. response:	It's rush hour.
context: There's no time.\I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault.\There are so many people here.\It's rush hour. response:	Huh?
context: I'll explain the details later, I promise.\Okay.\Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault.\There are so many people here.\It's rush hour.\Huh? response:	But no one's at the platform...
context: Okay.\Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault.\There are so many people here.\It's rush hour.\Huh?\But no one's at the platform... response:	Once again,
context: Sorry. Mayushii just got scared.\Don't apologize.\It's not your fault.\There are so many people here.\It's rush hour.\Huh?\But no one's at the platform...\Once again, response:	the following lines have been shut down, due to a bomb threat.
context: Don't apologize.\It's not your fault.\There are so many people here.\It's rush hour.\Huh?\But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat. response:	They said they don't know when the trains will start again.
context: It's not your fault.\There are so many people here.\It's rush hour.\Huh?\But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again. response:	How stupid of me!
context: There are so many people here.\It's rush hour.\Huh?\But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me! response:	Not now...
context: It's rush hour.\Huh?\But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me!\Not now... response:	Okarin?
context: Huh?\But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me!\Not now...\Okarin? response:	Mayuri, get to the subway now!
context: But no one's at the platform...\Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me!\Not now...\Okarin?\Mayuri, get to the subway now! response:	Okabe Rintarou, right?
context: Once again,\the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me!\Not now...\Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right? response:	What's wrong?
context: the following lines have been shut down, due to a bomb threat.\They said they don't know when the trains will start again.\How stupid of me!\Not now...\Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong? response:	You're coming with me.
context: They said they don't know when the trains will start again.\How stupid of me!\Not now...\Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong?\You're coming with me. response:	What are you standing there for?
context: How stupid of me!\Not now...\Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong?\You're coming with me.\What are you standing there for? response:	Move!
context: Not now...\Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong?\You're coming with me.\What are you standing there for?\Move! response:	Run!
context: Okarin?\Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong?\You're coming with me.\What are you standing there for?\Move!\Run! response:	Run!
context: Mayuri, get to the subway now!\Okabe Rintarou, right?\What's wrong?\You're coming with me.\What are you standing there for?\Move!\Run!\Run! response:	Run, as fast as you can!
context: Okabe Rintarou, right?\What's wrong?\You're coming with me.\What are you standing there for?\Move!\Run!\Run!\Run, as fast as you can! response:	Who are they?
context: What's wrong?\You're coming with me.\What are you standing there for?\Move!\Run!\Run!\Run, as fast as you can!\Who are they? response:	Okarin!
context: You're coming with me.\What are you standing there for?\Move!\Run!\Run!\Run, as fast as you can!\Who are they?\Okarin! response:	Go, quickly!
context: What are you standing there for?\Move!\Run!\Run!\Run, as fast as you can!\Who are they?\Okarin!\Go, quickly! response:	Run, Mayuri!
context: Move!\Run!\Run!\Run, as fast as you can!\Who are they?\Okarin!\Go, quickly!\Run, Mayuri! response:	Shiina Mayuri was the one who died.
context: Run!\Run!\Run, as fast as you can!\Who are they?\Okarin!\Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died. response:	Okabe-kun...
context: Run!\Run, as fast as you can!\Who are they?\Okarin!\Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun... response:	I mean, Okabe Rintarou has been captured.
context: Run, as fast as you can!\Who are they?\Okarin!\Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured. response:	Mayuri!
context: Who are they?\Okarin!\Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri! response:	Damn it!
context: Okarin!\Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it! response:	I won't let you kill her!
context: Go, quickly!\Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it!\I won't let you kill her! response:	Mayuri, I will save you!
context: Run, Mayuri!\Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it!\I won't let you kill her!\Mayuri, I will save you! response:	I'll save you...
context: Shiina Mayuri was the one who died.\Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it!\I won't let you kill her!\Mayuri, I will save you!\I'll save you... response:	Canceled?
context: Okabe-kun...\I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it!\I won't let you kill her!\Mayuri, I will save you!\I'll save you...\Canceled? response:	Why?
context: I mean, Okabe Rintarou has been captured.\Mayuri!\Damn it!\I won't let you kill her!\Mayuri, I will save you!\I'll save you...\Canceled?\Why? response:	Did something happen?
context: Mayuri!\Damn it!\I won't let you kill her!\Mayuri, I will save you!\I'll save you...\Canceled?\Why?\Did something happen? response:	Yeah. Actually...
context: Damn it!\I won't let you kill her!\Mayuri, I will save you!\I'll save you...\Canceled?\Why?\Did something happen?\Yeah. Actually... response:	I got word
context: I won't let you kill her!\Mayuri, I will save you!\I'll save you...\Canceled?\Why?\Did something happen?\Yeah. Actually...\I got word response:	that Mr. Braun is planning to return tonight.
context: Mayuri, I will save you!\I'll save you...\Canceled?\Why?\Did something happen?\Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight. response:	Okarin, did you do something again?
context: I'll save you...\Canceled?\Why?\Did something happen?\Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again? response:	Yeah, I suppose so.
context: Canceled?\Why?\Did something happen?\Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so. response:	But what about Mayuri?
context: Why?\Did something happen?\Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri? response:	I'll talk to her.
context: Did something happen?\Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri?\I'll talk to her. response:	It's dangerous to be here.
context: Yeah. Actually...\I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri?\I'll talk to her.\It's dangerous to be here. response:	We're done here for today.
context: I got word\that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri?\I'll talk to her.\It's dangerous to be here.\We're done here for today. response:	Was I too forceful?
context: that Mr. Braun is planning to return tonight.\Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri?\I'll talk to her.\It's dangerous to be here.\We're done here for today.\Was I too forceful? response:	No...
context: Okarin, did you do something again?\Yeah, I suppose so.\But what about Mayuri?\I'll talk to her.\It's dangerous to be here.\We're done here for today.\Was I too forceful?\No... response:	It doesn't matter if I was acting weird.
context: Yeah, I suppose so.\But what about Mayuri?\I'll talk to her.\It's dangerous to be here.\We're done here for today.\Was I too forceful?\No...\It doesn't matter if I was acting weird. response:	For now, I just need them away from the lab!
context: But what about Mayuri?\I'll talk to her.\It's dangerous to be here.\We're done here for today.\Was I too forceful?\No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab! response:	This is Mayushii.
context: I'll talk to her.\It's dangerous to be here.\We're done here for today.\Was I too forceful?\No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii. response:	I can't answer the phone right now!
context: It's dangerous to be here.\We're done here for today.\Was I too forceful?\No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now! response:	Why is it taking so long?
context: We're done here for today.\Was I too forceful?\No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now!\Why is it taking so long? response:	It's going to end up like last time!
context: Was I too forceful?\No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time! response:	I need to find Mayuri.
context: No...\It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time!\I need to find Mayuri. response:	Rukako
context: It doesn't matter if I was acting weird.\For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time!\I need to find Mayuri.\Rukako response:	Hello?
context: For now, I just need them away from the lab!\This is Mayushii.\I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time!\I need to find Mayuri.\Rukako\Hello? response:	Rukako! It's me! Okabe!
context: This is Mayushii.\I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time!\I need to find Mayuri.\Rukako\Hello?\Rukako! It's me! Okabe! response:	Oka... I'm sorry, Kyouma
context: I can't answer the phone right now!\Why is it taking so long?\It's going to end up like last time!\I need to find Mayuri.\Rukako\Hello?\Rukako! It's me! Okabe!\Oka... I'm sorry, Kyouma response:	Where's Mayuri?!
