context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Really now... she's a terrifying person.\I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?! response:	You're selfish!
context: I heard that you didn't submit a piece to the Marine Light Exhibit or the Four Seasons Exhibit?\You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish! response:	Kouda-sensei, Hagu will keep drawing.
context: You could've become the youngest person to win an award.\What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing. response:	That's why she's returning to the countryside.
context: What's the point if you don't do it now?\You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside. response:	So... please don't think of her that way.
context: You've been invited to study at an art school in Italy, but I hear that you're going back to the countryside after graduation?\Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way. response:	Shuu-chan...
context: Art isn't so easy that you can improve your skills out in the countryside.\I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan... response:	Am I selfish?
context: I don't understand.\You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan...\Am I selfish? response:	Kouda-sensei, you see, has been through a lot.
context: You have the ability to make anything possible, if you just gave it a try. So why?!\You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot. response:	She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.
context: You're selfish!\Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill. response:	So I think she's agitated by your talent.
context: Kouda-sensei, Hagu will keep drawing.\That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent. response:	Hagu, I think Kouda-sensei's opinion is correct.
context: That's why she's returning to the countryside.\So... please don't think of her that way.\Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct. response:	But I don't think that her opinion is absolute.
context: So... please don't think of her that way.\Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute. response:	What's important is that no matter what path you choose, you don't make an excuse out of it.
context: Shuu-chan...\Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it. response:	My savings are almost half gone.
context: Am I selfish?\Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone. response:	I can't move forward without money.
context: Kouda-sensei, you see, has been through a lot.\She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money. response:	When my money is half gone is when I have to turn around.
context: She wanted to become a painter, studied alone in Paris for many years, and worked so hard she became ill.\So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around. response:	Hey, this way!
context: So I think she's agitated by your talent.\Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way! response:	Why did I run out?
context: Hagu, I think Kouda-sensei's opinion is correct.\But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out? response:	Where am I headed to?
context: But I don't think that her opinion is absolute.\What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out?\Where am I headed to? response:	What will I find if I keep going like this?
context: What's important is that no matter what path you choose, you don't make an excuse out of it.\My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out?\Where am I headed to?\What will I find if I keep going like this? response:	Maybe I should head back?
context: My savings are almost half gone.\I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out?\Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back? response:	These thoughts plagued my mind as I went along my travels.
context: I can't move forward without money.\When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out?\Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels. response:	But I wonder why...
context: When my money is half gone is when I have to turn around.\Hey, this way!\Why did I run out?\Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why... response:	Right now, I still can't...
context: Hey, this way!\Why did I run out?\Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't... response:	makka na tsuki ga yobu
context: Why did I run out?\Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu response:	The crimson moon calls me
context: Where am I headed to?\What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me response:	boku ga umareta tokoro sa doko darou
context: What will I find if I keep going like this?\Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou response:	I was born there... but where is it now?
context: Maybe I should head back?\These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now? response:	kiiroi tsuki ga yobu
context: These thoughts plagued my mind as I went along my travels.\But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu response:	The yellow moon calls you
context: But I wonder why...\Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you response:	kimi ga umareta tokoro sa
context: Right now, I still can't...\makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa response:	It's where you were born
context: makka na tsuki ga yobu\The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born response:	shimetta kibako no naka de
context: The crimson moon calls me\boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de response:	It looks like we were able to meet
context: boku ga umareta tokoro sa doko darou\I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de\It looks like we were able to meet response:	meguriaeta mitai da ne
context: I was born there... but where is it now?\kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne response:	Inside that damp wooden box
context: kiiroi tsuki ga yobu\The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box response:	kyou no hi yukai ni sugiteyuku
context: The yellow moon calls you\kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku response:	Today is fun and passing by
context: kimi ga umareta tokoro sa\It's where you were born\shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by response:	mou sayonara da yo kimi no koto wa wasurenai
context: It's where you were born\shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai response:	It's time to say goodbye now, I won't forget about you
context: shimetta kibako no naka de\It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you response:	Passing through the tunnel, I came to a really beautiful spot.
context: It looks like we were able to meet\meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot. response:	Matsushima...
context: meguriaeta mitai da ne\Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima... response:	It's the first tourist spot that I've visited on my trip.
context: Inside that damp wooden box\kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip. response:	Even though it's a place you'd normally come to on a bullet train from Tokyo,
context: kyou no hi yukai ni sugiteyuku\Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo, response:	I made it here on a bicycle...
context: Today is fun and passing by\mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle... response:	I'm a little... just a little... proud of myself.
context: mou sayonara da yo kimi no koto wa wasurenai\It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself. response:	Buigan-ji, huh?
context: It's time to say goodbye now, I won't forget about you\Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh? response:	It's been a while since I've been to a Buddhist temple...
context: Passing through the tunnel, I came to a really beautiful spot.\Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple... response:	Admission Ticket Vending
context: Matsushima...\It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending response:	ADULTS
context: It's the first tourist spot that I've visited on my trip.\Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS response:	(incl. College, School, Sr. High)
context: Even though it's a place you'd normally come to on a bullet train from Tokyo,\I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High) response:	700 YEN
context: I made it here on a bicycle...\I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High)\700 YEN response:	KIDS
context: I'm a little... just a little... proud of myself.\Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High)\700 YEN\KIDS response:	(Jr. High, Elementary School)
context: Buigan-ji, huh?\It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High)\700 YEN\KIDS\(Jr. High, Elementary School) response:	400 YEN
context: It's been a while since I've been to a Buddhist temple...\Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High)\700 YEN\KIDS\(Jr. High, Elementary School)\400 YEN response:	For those who are here by themselves, please use the ticket vending machine.
context: Admission Ticket Vending\ADULTS\(incl. College, School, Sr. High)\700 YEN\KIDS\(Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine. response:	A-Admission is 700 yen?!
context: ADULTS\(incl. College, School, Sr. High)\700 YEN\KIDS\(Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?! response:	This is frustrating... it's right in front of me, but I can only see the gate...
context: (incl. College, School, Sr. High)\700 YEN\KIDS\(Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate... response:	Although the gate by itself is plenty impressive...
context: 700 YEN\KIDS\(Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive... response:	Amazing...
context: KIDS\(Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing... response:	For an age without fret-saws or slicers...
context: (Jr. High, Elementary School)\400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers... response:	Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.
context: 400 YEN\For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples. response:	I should start looking at temples from now on.
context: For those who are here by themselves, please use the ticket vending machine.\A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on. response:	Since I've come this far, after all...
context: A-Admission is 700 yen?!\This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all... response:	No way...
context: This is frustrating... it's right in front of me, but I can only see the gate...\Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all...\No way... response:	The chain...
context: Although the gate by itself is plenty impressive...\Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all...\No way...\The chain... response:	Y-You can't be serious!
context: Amazing...\For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all...\No way...\The chain...\Y-You can't be serious! response:	What should I do now? My bicycle's totaled...
context: For an age without fret-saws or slicers...\Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all...\No way...\The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled... response:	Hey, white fellow, any ideas?
context: Now that I think about it, my mind was only on pedaling, and I hadn't been looking at the scenery, like temples.\I should start looking at temples from now on.\Since I've come this far, after all...\No way...\The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas? response:	Er... um...
context: I should start looking at temples from now on.\Since I've come this far, after all...\No way...\The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um... response:	No! Uh...
context: Since I've come this far, after all...\No way...\The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um...\No! Uh... response:	A-Actually...
context: No way...\The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um...\No! Uh...\A-Actually... response:	Your stomach can rumble all it wants but you're not getting any!
context: The chain...\Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um...\No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any! response:	Well, I... wasn't thinking of that...
context: Y-You can't be serious!\What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um...\No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that... response:	Want some?
context: What should I do now? My bicycle's totaled...\Hey, white fellow, any ideas?\Er... um...\No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some? response:	Shin-san, eat it up!
context: Hey, white fellow, any ideas?\Er... um...\No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up! response:	I made that bento with all my heart.
context: Er... um...\No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up!\I made that bento with all my heart. response:	To be blunt, your bento has too much rice.
context: No! Uh...\A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice. response:	And there are too little sides.
context: A-Actually...\Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides. response:	You fill the damn thing with just pickles.
context: Your stomach can rumble all it wants but you're not getting any!\Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles. response:	Make some real sides, like something fried.
context: Well, I... wasn't thinking of that...\Want some?\Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried. response:	Actually, the green cayenne pepper is too hot!
context: Want some?\Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot! response:	How is that my fault?
context: Shin-san, eat it up!\I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault? response:	I just hit the pepper!
context: I made that bento with all my heart.\To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper! response:	I'm sorry, Gramps!
context: To be blunt, your bento has too much rice.\And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper!\I'm sorry, Gramps! response:	Have some.
context: And there are too little sides.\You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper!\I'm sorry, Gramps!\Have some. response:	But...
context: You fill the damn thing with just pickles.\Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper!\I'm sorry, Gramps!\Have some.\But... response:	It's okay.
context: Make some real sides, like something fried.\Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper!\I'm sorry, Gramps!\Have some.\But...\It's okay. response:	We're restoration workers.
context: Actually, the green cayenne pepper is too hot!\How is that my fault?\I just hit the pepper!\I'm sorry, Gramps!\Have some.\But...\It's okay.\We're restoration workers. response:	Or rather, it might be more accurate to call us temple carpenters.
context: How is that my fault?\I just hit the pepper!\I'm sorry, Gramps!\Have some.\But...\It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters. response:	We go around the country fixing Buddhist and Shinto temples,
context: I just hit the pepper!\I'm sorry, Gramps!\Have some.\But...\It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples, response:	and once one work is complete, we move on to the next town.
context: I'm sorry, Gramps!\Have some.\But...\It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town. response:	We're always moving around, just like nomads.
context: Have some.\But...\It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads. response:	I see...
context: But...\It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see... response:	Our chief is at a different temple right now.
context: It's okay.\We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now. response:	So I'm the director here for today.
context: We're restoration workers.\Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now.\So I'm the director here for today. response:	Okay then, let's start our afternoon work.
context: Or rather, it might be more accurate to call us temple carpenters.\We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work. response:	Um, thank you for the meal!
context: We go around the country fixing Buddhist and Shinto temples,\and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal! response:	You really helped me out.
context: and once one work is complete, we move on to the next town.\We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out. response:	I'll clean up here.
context: We're always moving around, just like nomads.\I see...\Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out.\I'll clean up here. response:	Really?
context: I see...\Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out.\I'll clean up here.\Really? response:	Then, please do.
context: Our chief is at a different temple right now.\So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out.\I'll clean up here.\Really?\Then, please do. response:	Oh, and...
context: So I'm the director here for today.\Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out.\I'll clean up here.\Really?\Then, please do.\Oh, and... response:	Is there anything I can do?
context: Okay then, let's start our afternoon work.\Um, thank you for the meal!\You really helped me out.\I'll clean up here.\Really?\Then, please do.\Oh, and...\Is there anything I can do? response:	What do you mean?
context: Um, thank you for the meal!\You really helped me out.\I'll clean up here.\Really?\Then, please do.\Oh, and...\Is there anything I can do?\What do you mean? response:	I see...
context: You really helped me out.\I'll clean up here.\Really?\Then, please do.\Oh, and...\Is there anything I can do?\What do you mean?\I see... response:	This is pretty worn... it might be finished.
context: I'll clean up here.\Really?\Then, please do.\Oh, and...\Is there anything I can do?\What do you mean?\I see...\This is pretty worn... it might be finished. response:	Is it really gone?
context: Really?\Then, please do.\Oh, and...\Is there anything I can do?\What do you mean?\I see...\This is pretty worn... it might be finished.\Is it really gone? response:	Where did you ride this from?
context: Then, please do.\Oh, and...\Is there anything I can do?\What do you mean?\I see...\This is pretty worn... it might be finished.\Is it really gone?\Where did you ride this from? response:	From Tokyo.
context: Oh, and...\Is there anything I can do?\What do you mean?\I see...\This is pretty worn... it might be finished.\Is it really gone?\Where did you ride this from?\From Tokyo. response:	Tokyo?!
context: Is there anything I can do?\What do you mean?\I see...\This is pretty worn... it might be finished.\Is it really gone?\Where did you ride this from?\From Tokyo.\Tokyo?! response:	Wow, you came all the way to Sendai with this old one-gear bicycle?
context: What do you mean?\I see...\This is pretty worn... it might be finished.\Is it really gone?\Where did you ride this from?\From Tokyo.\Tokyo?!\Wow, you came all the way to Sendai with this old one-gear bicycle? response:	Hm, from Tokyo, huh?
context: I see...\This is pretty worn... it might be finished.\Is it really gone?\Where did you ride this from?\From Tokyo.\Tokyo?!\Wow, you came all the way to Sendai with this old one-gear bicycle?\Hm, from Tokyo, huh? response:	That sure is a lot of work.
