context: And we broke response:	Everything that was right
context: Not to worry.\There is a cure.\If the afflicted person drinks enough kouki, the fuki will dissipate.\I don't have enough with me right now, but I can get you some.\Really?\That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah. response:	Your brother isn't the only one who needs treatment.
context: There is a cure.\If the afflicted person drinks enough kouki, the fuki will dissipate.\I don't have enough with me right now, but I can get you some.\Really?\That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment. response:	You mean me?
context: If the afflicted person drinks enough kouki, the fuki will dissipate.\I don't have enough with me right now, but I can get you some.\Really?\That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment.\You mean me? response:	I'm fine, though.
context: I don't have enough with me right now, but I can get you some.\Really?\That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though. response:	Your dad... How'd he die?
context: Really?\That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though.\Your dad... How'd he die? response:	Since you know, that makes this easier.
context: That's great news, isn't it, Usuke?\You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier. response:	We should cure yours as soon as possible.
context: You won't have to put up with that illness much longer.\Yeah.\Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible. response:	You're healthy and strong enough as you are.
context: Yeah.\Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are. response:	I'm sure you'll have no problem hunting, even without that ability.
context: Your brother isn't the only one who needs treatment.\You mean me?\I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability. response:	I guess.
context: You mean me?\I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess. response:	I'll bring back enough for both of you.
context: I'm fine, though.\Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you. response:	I shouldn't be longer than a month or so.
context: Your dad... How'd he die?\Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so. response:	Thanks for your help.
context: Since you know, that makes this easier.\We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help. response:	Until I get back, try not to hunt another human by mistake.
context: We should cure yours as soon as possible.\You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake. response:	Wait... that was you in the mountains last night?
context: You're healthy and strong enough as you are.\I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night? response:	Sorry about that.
context: I'm sure you'll have no problem hunting, even without that ability.\I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that. response:	Do you always hunt at night?
context: I guess.\I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night? response:	Yeah.
context: I'll bring back enough for both of you.\I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night?\Yeah. response:	Many wild animals are more active at night.
context: I shouldn't be longer than a month or so.\Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night?\Yeah.\Many wild animals are more active at night. response:	The only ones around during the day are birds that can't see too well at night.
context: Thanks for your help.\Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night?\Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night. response:	Small birds aren't much of a challenge, though.
context: Until I get back, try not to hunt another human by mistake.\Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night?\Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though. response:	You should at least carry a lantern, then.
context: Wait... that was you in the mountains last night?\Sorry about that.\Do you always hunt at night?\Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then. response:	It's misleading and reckless not to.
context: Sorry about that.\Do you always hunt at night?\Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to. response:	But if I do, no wild beast will come near me.
context: Do you always hunt at night?\Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me. response:	Besides, I could get around these mountains blindfolded,
context: Yeah.\Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded, response:	and no animal is brave enough to attack me.
context: Many wild animals are more active at night.\The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me. response:	The moonlight's more than enough for me.
context: The only ones around during the day are birds that can't see too well at night.\Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me. response:	Do you see yourself as the king of the mountain or something?
context: Small birds aren't much of a challenge, though.\You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something? response:	You're just a part of these mountains too, you know.
context: You should at least carry a lantern, then.\It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know. response:	Nobody can predict what will or won't kill them,
context: It's misleading and reckless not to.\But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them, response:	not even the most feared mountain beasts.
context: But if I do, no wild beast will come near me.\Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts. response:	Right...
context: Besides, I could get around these mountains blindfolded,\and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right... response:	I'll try to remember that.
context: and no animal is brave enough to attack me.\The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right...\I'll try to remember that. response:	Tatsu?
context: The moonlight's more than enough for me.\Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right...\I'll try to remember that.\Tatsu? response:	Hm?
context: Do you see yourself as the king of the mountain or something?\You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right...\I'll try to remember that.\Tatsu?\Hm? response:	Take the medicine, okay?
context: You're just a part of these mountains too, you know.\Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right...\I'll try to remember that.\Tatsu?\Hm?\Take the medicine, okay? response:	I want the old Tatsu back.
context: Nobody can predict what will or won't kill them,\not even the most feared mountain beasts.\Right...\I'll try to remember that.\Tatsu?\Hm?\Take the medicine, okay?\I want the old Tatsu back. response:	What are you saying?
context: not even the most feared mountain beasts.\Right...\I'll try to remember that.\Tatsu?\Hm?\Take the medicine, okay?\I want the old Tatsu back.\What are you saying? response:	It's not like I've changed any, right?
context: Right...\I'll try to remember that.\Tatsu?\Hm?\Take the medicine, okay?\I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right? response:	Mr. Ginko!
context: I'll try to remember that.\Tatsu?\Hm?\Take the medicine, okay?\I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right?\Mr. Ginko! response:	Did you find enough medicine?
context: Tatsu?\Hm?\Take the medicine, okay?\I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine? response:	Yeah, I have it with me.
context: Hm?\Take the medicine, okay?\I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me. response:	Where's your brother?
context: Take the medicine, okay?\I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me.\Where's your brother? response:	Out hunting.
context: I want the old Tatsu back.\What are you saying?\It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me.\Where's your brother?\Out hunting. response:	Same as before, huh?
context: What are you saying?\It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me.\Where's your brother?\Out hunting.\Same as before, huh? response:	And at such a late hour...
context: It's not like I've changed any, right?\Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me.\Where's your brother?\Out hunting.\Same as before, huh?\And at such a late hour... response:	Mr. Ginko!
context: Mr. Ginko!\Did you find enough medicine?\Yeah, I have it with me.\Where's your brother?\Out hunting.\Same as before, huh?\And at such a late hour...\Mr. Ginko! response:	Hm?
context: Did you find enough medicine?\Yeah, I have it with me.\Where's your brother?\Out hunting.\Same as before, huh?\And at such a late hour...\Mr. Ginko!\Hm? response:	Please come with me.
context: Yeah, I have it with me.\Where's your brother?\Out hunting.\Same as before, huh?\And at such a late hour...\Mr. Ginko!\Hm?\Please come with me. response:	Please give Tatsu his medicine right now!
context: Where's your brother?\Out hunting.\Same as before, huh?\And at such a late hour...\Mr. Ginko!\Hm?\Please come with me.\Please give Tatsu his medicine right now! response:	Did... Tatsu do all this?
context: Out hunting.\Same as before, huh?\And at such a late hour...\Mr. Ginko!\Hm?\Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this? response:	Ever since Dad died, Tatsu started to become more like him.
context: Same as before, huh?\And at such a late hour...\Mr. Ginko!\Hm?\Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him. response:	Dad would do this a lot too... He was always killing animals we didn't need.
context: And at such a late hour...\Mr. Ginko!\Hm?\Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need. response:	Here. Take that home and butcher it.
context: Mr. Ginko!\Hm?\Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it. response:	But, Dad, we've still got plenty at home.
context: Hm?\Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home. response:	Then go sell it or something.
context: Please come with me.\Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something. response:	Everyone says our meat stinks too much to buy.
context: Please give Tatsu his medicine right now!\Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy. response:	Then throw it away, for all I care.
context: Did... Tatsu do all this?\Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care. response:	Tatsu, why's Dad doing this?
context: Ever since Dad died, Tatsu started to become more like him.\Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this? response:	Dad likes the hunt itself.
context: Dad would do this a lot too... He was always killing animals we didn't need.\Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself. response:	Don't ever disobey him.
context: Here. Take that home and butcher it.\But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him. response:	He may turn around one day and hunt us too.
context: But, Dad, we've still got plenty at home.\Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too. response:	If you ever think we're in danger, we'll run away like Mom did.
context: Then go sell it or something.\Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did. response:	I'm not afraid.
context: Everyone says our meat stinks too much to buy.\Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid. response:	I have the ability too.
context: Then throw it away, for all I care.\Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too. response:	I'll keep you safe.
context: Tatsu, why's Dad doing this?\Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too.\I'll keep you safe. response:	'Kay.
context: Dad likes the hunt itself.\Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too.\I'll keep you safe.\'Kay. response:	Not long after that, Dad started to change.
context: Don't ever disobey him.\He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too.\I'll keep you safe.\'Kay.\Not long after that, Dad started to change. response:	Tatsu?
context: He may turn around one day and hunt us too.\If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too.\I'll keep you safe.\'Kay.\Not long after that, Dad started to change.\Tatsu? response:	Yeah?
context: If you ever think we're in danger, we'll run away like Mom did.\I'm not afraid.\I have the ability too.\I'll keep you safe.\'Kay.\Not long after that, Dad started to change.\Tatsu?\Yeah? response:	Something weird's happening to Dad.
context: I'm not afraid.\I have the ability too.\I'll keep you safe.\'Kay.\Not long after that, Dad started to change.\Tatsu?\Yeah?\Something weird's happening to Dad. response:	It's like he's turning invisible.
context: I have the ability too.\I'll keep you safe.\'Kay.\Not long after that, Dad started to change.\Tatsu?\Yeah?\Something weird's happening to Dad.\It's like he's turning invisible. response:	Dad's shadow is gone!
context: I'll keep you safe.\'Kay.\Not long after that, Dad started to change.\Tatsu?\Yeah?\Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone! response:	Then, that same day...
context: 'Kay.\Not long after that, Dad started to change.\Tatsu?\Yeah?\Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day... response:	Dad, we brought you breakfast.
context: Not long after that, Dad started to change.\Tatsu?\Yeah?\Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast. response:	Dad?
context: Tatsu?\Yeah?\Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast.\Dad? response:	He just disappeared.
context: Yeah?\Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast.\Dad?\He just disappeared. response:	Supposedly, when a very powerful fuki host passes on,
context: Something weird's happening to Dad.\It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast.\Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on, response:	his descendants' abilities become enhanced, as if unleashed from a bind.
context: It's like he's turning invisible.\Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast.\Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind. response:	In afflicted hosts, fuki spreads until it gains total control over the body.
context: Dad's shadow is gone!\Then, that same day...\Dad, we brought you breakfast.\Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body. response:	In other words, the host passes over to the mushi's world.
context: Then, that same day...\Dad, we brought you breakfast.\Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world. response:	Your dad isn't dead.
context: Dad, we brought you breakfast.\Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead. response:	But he lost his physical form... as well as his soul.
context: Dad?\He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul. response:	He's probably still wandering in these mountains somewhere.
context: He just disappeared.\Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere. response:	So if we don't do something soon, Tatsu's going to...
context: Supposedly, when a very powerful fuki host passes on,\his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to... response:	I can smell that sweet scent again.
context: his descendants' abilities become enhanced, as if unleashed from a bind.\In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again. response:	Oh, hi. You made it back, huh, Ginko?
context: In afflicted hosts, fuki spreads until it gains total control over the body.\In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko? response:	Yeah.
context: In other words, the host passes over to the mushi's world.\Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah. response:	I brought the kouki for you, too.
context: Your dad isn't dead.\But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too. response:	You've got to drink it now.
context: But he lost his physical form... as well as his soul.\He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too.\You've got to drink it now. response:	You can give Usuke his first.
context: He's probably still wandering in these mountains somewhere.\So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first. response:	I'll drink mine when I feel like it.
context: So if we don't do something soon, Tatsu's going to...\I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it. response:	Must be nice, feeling like you rule over the whole mountain.
context: I can smell that sweet scent again.\Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain. response:	But it's time to open your eyes.
context: Oh, hi. You made it back, huh, Ginko?\Yeah.\I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes. response:	You're being manipulated by a mushi that doesn't even have conscious thought.
context: Yeah.\I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought. response:	Shut the hell up.
context: I brought the kouki for you, too.\You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up. response:	You really don't know your place, do you?
context: You've got to drink it now.\You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you? response:	Just give Usuke his, and then leave.
context: You can give Usuke his first.\I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave. response:	You see, I never want us to feel that way again...
context: I'll drink mine when I feel like it.\Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again... response:	the way we did when he was alive...
context: Must be nice, feeling like you rule over the whole mountain.\But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive... response:	like we could be hunted down any time.
context: But it's time to open your eyes.\You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time. response:	That's enough, Tatsu!
context: You're being manipulated by a mushi that doesn't even have conscious thought.\Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu! response:	We're all right now.
context: Shut the hell up.\You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu!\We're all right now. response:	We don't have to be afraid anymore.
context: You really don't know your place, do you?\Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore. response:	I even figured out a way so we can avoid being attacked.
context: Just give Usuke his, and then leave.\You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked. response:	So please...
context: You see, I never want us to feel that way again...\the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please... response:	Tatsu!
context: the way we did when he was alive...\like we could be hunted down any time.\That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please...\Tatsu! response:	Tatsu!
context: like we could be hunted down any time.\That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please...\Tatsu!\Tatsu! response:	Where did he go?
context: That's enough, Tatsu!\We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please...\Tatsu!\Tatsu!\Where did he go? response:	I have to go back.
context: We're all right now.\We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please...\Tatsu!\Tatsu!\Where did he go?\I have to go back. response:	I have to go back...
context: We don't have to be afraid anymore.\I even figured out a way so we can avoid being attacked.\So please...\Tatsu!\Tatsu!\Where did he go?\I have to go back.\I have to go back... response:	to the person I used to be.
context: I even figured out a way so we can avoid being attacked.\So please...\Tatsu!\Tatsu!\Where did he go?\I have to go back.\I have to go back...\to the person I used to be. response:	Usuke?
context: So please...\Tatsu!\Tatsu!\Where did he go?\I have to go back.\I have to go back...\to the person I used to be.\Usuke? response:	Don't tell me...
context: Tatsu!\Tatsu!\Where did he go?\I have to go back.\I have to go back...\to the person I used to be.\Usuke?\Don't tell me... response:	What did you shoot at?!
context: Tatsu!\Where did he go?\I have to go back.\I have to go back...\to the person I used to be.\Usuke?\Don't tell me...\What did you shoot at?! response:	I think it was a bear,
context: Where did he go?\I have to go back.\I have to go back...\to the person I used to be.\Usuke?\Don't tell me...\What did you shoot at?!\I think it was a bear, response:	but whatever it was fell down the cliff.
context: I have to go back.\I have to go back...\to the person I used to be.\Usuke?\Don't tell me...\What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff. response:	This is fuki.
context: I have to go back...\to the person I used to be.\Usuke?\Don't tell me...\What did you shoot at?!\I think it was a bear,\but whatever it was fell down the cliff.\This is fuki. response:	Damn it.
