context: Late Night Show response:	Late Night Show
context: Masamune, as the eldest son, was supposed to inherit his ancestors' power.\However...\You inherited all the other powers...\What I inherited... was nothing but the Japanese sword.\What I inherited... was nothing but the Japanese sword.\For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know... response:	The one who taught me that...
context: However...\You inherited all the other powers...\What I inherited... was nothing but the Japanese sword.\What I inherited... was nothing but the Japanese sword.\For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know...\The one who taught me that... response:	Don't look at me with those eyes...
context: You inherited all the other powers...\What I inherited... was nothing but the Japanese sword.\What I inherited... was nothing but the Japanese sword.\For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know...\The one who taught me that...\Don't look at me with those eyes... response:	Don't pity me!
context: What I inherited... was nothing but the Japanese sword.\What I inherited... was nothing but the Japanese sword.\For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know...\The one who taught me that...\Don't look at me with those eyes...\Don't pity me! response:	You've always tucked away your feelings and never looked out for me.
context: What I inherited... was nothing but the Japanese sword.\For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know...\The one who taught me that...\Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me. response:	I hated that.
context: For some reason, Tsubaki ended up with all the powers.\I was raised in an overprotective environment.\I didn't know...\The one who taught me that...\Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that. response:	Tsubaki,
context: I was raised in an overprotective environment.\I didn't know...\The one who taught me that...\Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki, response:	And... I will master the way of the sword!
context: I didn't know...\The one who taught me that...\Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki,\And... I will master the way of the sword! response:	And... I will master the way of the sword!
context: The one who taught me that...\Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword! response:	Puppet Rain.
context: Don't look at me with those eyes...\Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain. response:	Black... Star...
context: Don't pity me!\You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain.\Black... Star... response:	Tsubaki...
context: You've always tucked away your feelings and never looked out for me.\I hated that.\Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain.\Black... Star...\Tsubaki... response:	Do you remember my big on-stage performance...
context: I hated that.\Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain.\Black... Star...\Tsubaki...\Do you remember my big on-stage performance... response:	I remember!
context: Tsubaki,\And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain.\Black... Star...\Tsubaki...\Do you remember my big on-stage performance...\I remember! response:	All of you, remember this!
context: And... I will master the way of the sword!\And... I will master the way of the sword!\Puppet Rain.\Black... Star...\Tsubaki...\Do you remember my big on-stage performance...\I remember!\All of you, remember this! response:	I am Black Star!
context: And... I will master the way of the sword!\Puppet Rain.\Black... Star...\Tsubaki...\Do you remember my big on-stage performance...\I remember!\All of you, remember this!\I am Black Star! response:	I will surpass God!
context: Puppet Rain.\Black... Star...\Tsubaki...\Do you remember my big on-stage performance...\I remember!\All of you, remember this!\I am Black Star!\I will surpass God! response:	What?
context: Black... Star...\Tsubaki...\Do you remember my big on-stage performance...\I remember!\All of you, remember this!\I am Black Star!\I will surpass God!\What? response:	Idiot.
context: Tsubaki...\Do you remember my big on-stage performance...\I remember!\All of you, remember this!\I am Black Star!\I will surpass God!\What?\Idiot. response:	Has he got a fever?
context: Do you remember my big on-stage performance...\I remember!\All of you, remember this!\I am Black Star!\I will surpass God!\What?\Idiot.\Has he got a fever? response:	No! I've already caught up with him!
context: I remember!\All of you, remember this!\I am Black Star!\I will surpass God!\What?\Idiot.\Has he got a fever?\No! I've already caught up with him! response:	Don't be sorry, commoners!
context: All of you, remember this!\I am Black Star!\I will surpass God!\What?\Idiot.\Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners! response:	I am just too awesome!
context: I am Black Star!\I will surpass God!\What?\Idiot.\Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome! response:	Heaven' s Wrath
context: I will surpass God!\What?\Idiot.\Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath response:	I' m the superior ruler
context: What?\Idiot.\Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath\I' m the superior ruler response:	Heaven's Wrath! I'm the superior ruler!
context: Idiot.\Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler! response:	Heaven's Wrath! I'm the superior ruler!
context: Has he got a fever?\No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler! response:	Tomorrow, a halo shall appear over me!
context: No! I've already caught up with him!\Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me! response:	Silence...
context: Don't be sorry, commoners!\I am just too awesome!\Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence... response:	Silence...
context: I am just too awesome!\Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence...\Silence... response:	Huh... It seems I'm ahead of this era.
context: Heaven' s Wrath\I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence...\Silence...\Huh... It seems I'm ahead of this era. response:	Huh... It seems I'm ahead of this era.
context: I' m the superior ruler\Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence...\Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era. response:	Uhm...
context: Heaven's Wrath! I'm the superior ruler!\Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence...\Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm... response:	I-It was nice.
context: Heaven's Wrath! I'm the superior ruler!\Tomorrow, a halo shall appear over me!\Silence...\Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice. response:	Oh?
context: Tomorrow, a halo shall appear over me!\Silence...\Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice.\Oh? response:	You're the first one to recognize my great talent.
context: Silence...\Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice.\Oh?\You're the first one to recognize my great talent. response:	Congratulations.
context: Silence...\Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice.\Oh?\You're the first one to recognize my great talent.\Congratulations. response:	Your name?
context: Huh... It seems I'm ahead of this era.\Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice.\Oh?\You're the first one to recognize my great talent.\Congratulations.\Your name? response:	Yes.
context: Huh... It seems I'm ahead of this era.\Uhm...\I-It was nice.\Oh?\You're the first one to recognize my great talent.\Congratulations.\Your name?\Yes. response:	Tsubaki.
context: Uhm...\I-It was nice.\Oh?\You're the first one to recognize my great talent.\Congratulations.\Your name?\Yes.\Tsubaki. response:	I'm a weapon.
context: I-It was nice.\Oh?\You're the first one to recognize my great talent.\Congratulations.\Your name?\Yes.\Tsubaki.\I'm a weapon. response:	I'm Black Star!
context: Oh?\You're the first one to recognize my great talent.\Congratulations.\Your name?\Yes.\Tsubaki.\I'm a weapon.\I'm Black Star! response:	A Technician.
context: You're the first one to recognize my great talent.\Congratulations.\Your name?\Yes.\Tsubaki.\I'm a weapon.\I'm Black Star!\A Technician. response:	That time...
context: Congratulations.\Your name?\Yes.\Tsubaki.\I'm a weapon.\I'm Black Star!\A Technician.\That time... response:	This time I'll be watching yours.
context: Your name?\Yes.\Tsubaki.\I'm a weapon.\I'm Black Star!\A Technician.\That time...\This time I'll be watching yours. response:	This woman hasn't moved for a while...
context: Yes.\Tsubaki.\I'm a weapon.\I'm Black Star!\A Technician.\That time...\This time I'll be watching yours.\This woman hasn't moved for a while... response:	You should also get out of this village!
context: Tsubaki.\I'm a weapon.\I'm Black Star!\A Technician.\That time...\This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village! response:	Oi, brat!
context: I'm a weapon.\I'm Black Star!\A Technician.\That time...\This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat! response:	If you mess with Tsubaki's stage,
context: I'm Black Star!\A Technician.\That time...\This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage, response:	Shut it and look over there.
context: A Technician.\That time...\This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there. response:	Shut up, Hoshizoku!
context: That time...\This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku! response:	Is there anything left for you?
context: This time I'll be watching yours.\This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you? response:	In the end, you're just a scentless flower...
context: This woman hasn't moved for a while...\You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower... response:	Will you remain silent until the very end?
context: You should also get out of this village!\Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end? response:	Tsubaki, what do you want to play?
context: Oi, brat!\If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play? response:	What about you, brother?
context: If you mess with Tsubaki's stage,\Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother? response:	Geez, Tsubaki...
context: Shut it and look over there.\Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki... response:	I'd like to play what you want.
context: Shut up, Hoshizoku!\Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki...\I'd like to play what you want. response:	Then...
context: Is there anything left for you?\In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki...\I'd like to play what you want.\Then... response:	I want to play Kemari.
context: In the end, you're just a scentless flower...\Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki...\I'd like to play what you want.\Then...\I want to play Kemari. response:	Your soul...
context: Will you remain silent until the very end?\Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki...\I'd like to play what you want.\Then...\I want to play Kemari.\Your soul... response:	Fighting the Demon Blade alone...
context: Tsubaki, what do you want to play?\What about you, brother?\Geez, Tsubaki...\I'd like to play what you want.\Then...\I want to play Kemari.\Your soul...\Fighting the Demon Blade alone... response:	It's reckless!
context: What about you, brother?\Geez, Tsubaki...\I'd like to play what you want.\Then...\I want to play Kemari.\Your soul...\Fighting the Demon Blade alone...\It's reckless! response:	It's true that Tsubaki's a powerful transmutative weapon...
context: Geez, Tsubaki...\I'd like to play what you want.\Then...\I want to play Kemari.\Your soul...\Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon... response:	However, the opponent is too strong for her.
context: I'd like to play what you want.\Then...\I want to play Kemari.\Your soul...\Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her. response:	As I thought, I should've gone instead.
context: Then...\I want to play Kemari.\Your soul...\Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead. response:	She's not alone.
context: I want to play Kemari.\Your soul...\Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone. response:	Isn't he there? Black Star.
context: Your soul...\Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star. response:	Isn't he there? Black Star.
context: Fighting the Demon Blade alone...\It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star. response:	Tsubaki's fighting because he's there.
context: It's reckless!\It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there. response:	Yup!
context: It's true that Tsubaki's a powerful transmutative weapon...\However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup! response:	What's really important is right here.
context: However, the opponent is too strong for her.\As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup!\What's really important is right here. response:	Tsubaki-chan may have transmutative powers and be a very special weapon,
context: As I thought, I should've gone instead.\She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon, response:	Tsubaki, pay attention and pick it up, this time.
context: She's not alone.\Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time. response:	Okay.
context: Isn't he there? Black Star.\Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay. response:	There!
context: Isn't he there? Black Star.\Tsubaki's fighting because he's there.\Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay.\There! response:	Did you really want to play Kemari?
context: Tsubaki's fighting because he's there.\Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay.\There!\Did you really want to play Kemari? response:	Yes.
context: Yup!\What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay.\There!\Did you really want to play Kemari?\Yes. response:	Actually, I wanted to play house.
context: What's really important is right here.\Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay.\There!\Did you really want to play Kemari?\Yes.\Actually, I wanted to play house. response:	If I said it, would we have stayed together playing all this time?
context: Tsubaki-chan may have transmutative powers and be a very special weapon,\Tsubaki, pay attention and pick it up, this time.\Okay.\There!\Did you really want to play Kemari?\Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time? response:	I am Tsubaki...
context: Tsubaki, pay attention and pick it up, this time.\Okay.\There!\Did you really want to play Kemari?\Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki... response:	I am scentless...
context: Okay.\There!\Did you really want to play Kemari?\Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless... response:	What do you want to say?
context: There!\Did you really want to play Kemari?\Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless...\What do you want to say? response:	Do you pity me? Scorn me?
context: Did you really want to play Kemari?\Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless...\What do you want to say?\Do you pity me? Scorn me? response:	Do you pity me? Scorn me?
context: Yes.\Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless...\What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me? response:	I bet it feels good...
context: Actually, I wanted to play house.\If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless...\What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good... response:	You remain silent, but you get excited just looking at people.
context: If I said it, would we have stayed together playing all this time?\I am Tsubaki...\I am scentless...\What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people. response:	Can you deny that?
context: I am Tsubaki...\I am scentless...\What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that? response:	You don't think that way...
context: I am scentless...\What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way... response:	No!
context: What do you want to say?\Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way...\No! response:	No!
context: Do you pity me? Scorn me?\Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way...\No!\No! response:	No! No! No!
context: Do you pity me? Scorn me?\I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way...\No!\No!\No! No! No! response:	No! No! No!
context: I bet it feels good...\You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way...\No!\No!\No! No! No!\No! No! No! response:	No! No! No!
context: You remain silent, but you get excited just looking at people.\Can you deny that?\You don't think that way...\No!\No!\No! No! No!\No! No! No!\No! No! No! response:	No!
context: Can you deny that?\You don't think that way...\No!\No!\No! No! No!\No! No! No!\No! No! No!\No! response:	I won't hold back anymore.
context: You don't think that way...\No!\No!\No! No! No!\No! No! No!\No! No! No!\No!\I won't hold back anymore. response:	I will stop you, big brother.
context: No!\No!\No! No! No!\No! No! No!\No! No! No!\No!\I won't hold back anymore.\I will stop you, big brother. response:	Please, feel it with your soul, big brother.
context: No!\No! No! No!\No! No! No!\No! No! No!\No!\I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother. response:	The real me.
context: No! No! No!\No! No! No!\No! No! No!\No!\I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me. response:	Nonsense!
context: No! No! No!\No! No! No!\No!\I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me.\Nonsense! response:	Just like that?
context: No! No! No!\No!\I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me.\Nonsense!\Just like that? response:	You're just a half-assed flower, in the end!
context: No!\I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me.\Nonsense!\Just like that?\You're just a half-assed flower, in the end! response:	You're wrong!
context: I won't hold back anymore.\I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me.\Nonsense!\Just like that?\You're just a half-assed flower, in the end!\You're wrong! response:	I won't let you say things like half-assed.
context: I will stop you, big brother.\Please, feel it with your soul, big brother.\The real me.\Nonsense!\Just like that?\You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed. response:	There's someone who taught me better!
context: Please, feel it with your soul, big brother.\The real me.\Nonsense!\Just like that?\You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better! response:	Even Tsubaki...
context: The real me.\Nonsense!\Just like that?\You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki... response:	Even for a camellia flower...
context: Nonsense!\Just like that?\You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower... response:	Tsubaki!
context: Just like that?\You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower...\Tsubaki! response:	Tsubaki went inside the Demon Blade?
context: You're just a half-assed flower, in the end!\You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade? response:	You're kidding, right?
context: You're wrong!\I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right? response:	Tsubaki has...
context: I won't let you say things like half-assed.\There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has... response:	Tsubaki-chan!
context: There's someone who taught me better!\Even Tsubaki...\Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has...\Tsubaki-chan! response:	It's no good, I can't bear to watch.
context: Even Tsubaki...\Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch. response:	Geezer, lend me that stick!
context: Even for a camellia flower...\Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick! response:	Oi, Tsubaki!
context: Tsubaki!\Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki! response:	Come out, dammit!
context: Tsubaki went inside the Demon Blade?\You're kidding, right?\Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit! response:	Don't you lose!
context: You're kidding, right?\Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit!\Don't you lose! response:	Your stage isn't like this, right?
context: Tsubaki has...\Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit!\Don't you lose!\Your stage isn't like this, right? response:	Encore!
context: Tsubaki-chan!\It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit!\Don't you lose!\Your stage isn't like this, right?\Encore! response:	Encore!
context: It's no good, I can't bear to watch.\Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit!\Don't you lose!\Your stage isn't like this, right?\Encore!\Encore! response:	Encore! Encore!
context: Geezer, lend me that stick!\Oi, Tsubaki!\Come out, dammit!\Don't you lose!\Your stage isn't like this, right?\Encore!\Encore!\Encore! Encore! response:	Encore! Encore!
context: Oi, Tsubaki!\Come out, dammit!\Don't you lose!\Your stage isn't like this, right?\Encore!\Encore!\Encore! Encore!\Encore! Encore! response:	Your feelings...
context: Come out, dammit!\Don't you lose!\Your stage isn't like this, right?\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Your feelings... response:	Camellia flower.
context: Don't you lose!\Your stage isn't like this, right?\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Your feelings...\Camellia flower. response:	The scentless flower?
context: Your stage isn't like this, right?\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Your feelings...\Camellia flower.\The scentless flower? response:	Nay!
context: Encore!\Encore!\Encore! Encore!\Encore! Encore!\Your feelings...\Camellia flower.\The scentless flower?\Nay! response:	I saw your trembling soul.
context: Encore!\Encore! Encore!\Encore! Encore!\Your feelings...\Camellia flower.\The scentless flower?\Nay!\I saw your trembling soul. response:	Big brother...
context: Encore! Encore!\Encore! Encore!\Your feelings...\Camellia flower.\The scentless flower?\Nay!\I saw your trembling soul.\Big brother... response:	It has a nice scent...
context: Encore! Encore!\Your feelings...\Camellia flower.\The scentless flower?\Nay!\I saw your trembling soul.\Big brother...\It has a nice scent... response:	Big brother...
context: Your feelings...\Camellia flower.\The scentless flower?\Nay!\I saw your trembling soul.\Big brother...\It has a nice scent...\Big brother... response:	Encore!
context: Camellia flower.\The scentless flower?\Nay!\I saw your trembling soul.\Big brother...\It has a nice scent...\Big brother...\Encore! response:	Encore!
context: The scentless flower?\Nay!\I saw your trembling soul.\Big brother...\It has a nice scent...\Big brother...\Encore!\Encore! response:	Encore!
context: Nay!\I saw your trembling soul.\Big brother...\It has a nice scent...\Big brother...\Encore!\Encore!\Encore! response:	Encore! Encore!
context: I saw your trembling soul.\Big brother...\It has a nice scent...\Big brother...\Encore!\Encore!\Encore!\Encore! Encore! response:	Encore! Encore!
context: Big brother...\It has a nice scent...\Big brother...\Encore!\Encore!\Encore!\Encore! Encore!\Encore! Encore! response:	Encore! Encore!
context: It has a nice scent...\Big brother...\Encore!\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore! response:	Encore! Encore!
context: Big brother...\Encore!\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore! response:	Ouch!
context: Encore!\Encore!\Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Ouch! response:	I'm back, Black Star.
context: Encore!\Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Ouch!\I'm back, Black Star. response:	Tsubaki...
context: Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Ouch!\I'm back, Black Star.\Tsubaki... response:	I've met my brother.
context: Encore! Encore!\Encore! Encore!\Encore! Encore!\Encore! Encore!\Ouch!\I'm back, Black Star.\Tsubaki...\I've met my brother. response:	Are you okay?
context: Encore! Encore!\Encore! Encore!\Encore! Encore!\Ouch!\I'm back, Black Star.\Tsubaki...\I've met my brother.\Are you okay? response:	Yes.
context: Encore! Encore!\Encore! Encore!\Ouch!\I'm back, Black Star.\Tsubaki...\I've met my brother.\Are you okay?\Yes. response:	Are you really okay?
context: Encore! Encore!\Ouch!\I'm back, Black Star.\Tsubaki...\I've met my brother.\Are you okay?\Yes.\Are you really okay? response:	Yes. I'm fine.
context: Ouch!\I'm back, Black Star.\Tsubaki...\I've met my brother.\Are you okay?\Yes.\Are you really okay?\Yes. I'm fine. response:	C'mon, get over here!
context: I'm back, Black Star.\Tsubaki...\I've met my brother.\Are you okay?\Yes.\Are you really okay?\Yes. I'm fine.\C'mon, get over here! response:	C'mon, get over here!
context: Tsubaki...\I've met my brother.\Are you okay?\Yes.\Are you really okay?\Yes. I'm fine.\C'mon, get over here!\C'mon, get over here! response:	Black Star will give you a hug!
