context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Yes, since this is Fairy Tail's grand parade that's the pride of the entire continent!\It'd be nice if Laxus would participate.\Enough about him.\I heard from Levy that he's returned to town.\He's what?\Master...\He had to come back now, of all times...\Gramps, Gramps! response:	Gramps!
context: It'd be nice if Laxus would participate.\Enough about him.\I heard from Levy that he's returned to town.\He's what?\Master...\He had to come back now, of all times...\Gramps, Gramps!\Gramps! response:	Oh, Laxus!
context: Enough about him.\I heard from Levy that he's returned to town.\He's what?\Master...\He had to come back now, of all times...\Gramps, Gramps!\Gramps!\Oh, Laxus! response:	Aren't you going to join the Fantasia?
context: I heard from Levy that he's returned to town.\He's what?\Master...\He had to come back now, of all times...\Gramps, Gramps!\Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia? response:	I promised to watch it with you, remember?
context: He's what?\Master...\He had to come back now, of all times...\Gramps, Gramps!\Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember? response:	Yay, yay!
context: Master...\He had to come back now, of all times...\Gramps, Gramps!\Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay! response:	I hope I can join Fairy Tail soon!
context: He had to come back now, of all times...\Gramps, Gramps!\Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon! response:	Not so fast there, kiddo!
context: Gramps, Gramps!\Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo! response:	I-I can't see!
context: Gramps!\Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see! response:	No kidding...
context: Oh, Laxus!\Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see!\No kidding... response:	How'bout that, Laxus?
context: Aren't you going to join the Fantasia?\I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see!\No kidding...\How'bout that, Laxus? response:	Those are Fairy Tail wizards!
context: I promised to watch it with you, remember?\Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see!\No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards! response:	Wow!
context: Yay, yay!\I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see!\No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow! response:	Wow, Gramps!
context: I hope I can join Fairy Tail soon!\Not so fast there, kiddo!\I-I can't see!\No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow!\Wow, Gramps! response:	You're the best guild master ever!
context: Not so fast there, kiddo!\I-I can't see!\No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow!\Wow, Gramps!\You're the best guild master ever! response:	When I grow up, I want to join Fairy Tail!
context: I-I can't see!\No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow!\Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail! response:	I see, I see!
context: No kidding...\How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow!\Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see! response:	And then, the day of the Harvest Festival...
context: How'bout that, Laxus?\Those are Fairy Tail wizards!\Wow!\Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival... response:	It's a festival!
context: Those are Fairy Tail wizards!\Wow!\Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival...\It's a festival! response:	Aye!
context: Wow!\Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival...\It's a festival!\Aye! response:	Time to chow down!
context: Wow, Gramps!\You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival...\It's a festival!\Aye!\Time to chow down! response:	Gotta eat'em all!
context: You're the best guild master ever!\When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival...\It's a festival!\Aye!\Time to chow down!\Gotta eat'em all! response:	Let's eat!
context: When I grow up, I want to join Fairy Tail!\I see, I see!\And then, the day of the Harvest Festival...\It's a festival!\Aye!\Time to chow down!\Gotta eat'em all!\Let's eat! response:	He still doesn't seem so well.
context: I see, I see!\And then, the day of the Harvest Festival...\It's a festival!\Aye!\Time to chow down!\Gotta eat'em all!\Let's eat!\He still doesn't seem so well. response:	Is he okay?
context: And then, the day of the Harvest Festival...\It's a festival!\Aye!\Time to chow down!\Gotta eat'em all!\Let's eat!\He still doesn't seem so well.\Is he okay? response:	Just leave him be...
context: It's a festival!\Aye!\Time to chow down!\Gotta eat'em all!\Let's eat!\He still doesn't seem so well.\Is he okay?\Just leave him be... response:	You never change, do you?
context: Aye!\Time to chow down!\Gotta eat'em all!\Let's eat!\He still doesn't seem so well.\Is he okay?\Just leave him be...\You never change, do you? response:	Warren!
context: Time to chow down!\Gotta eat'em all!\Let's eat!\He still doesn't seem so well.\Is he okay?\Just leave him be...\You never change, do you?\Warren! response:	How long has it been?
context: Gotta eat'em all!\Let's eat!\He still doesn't seem so well.\Is he okay?\Just leave him be...\You never change, do you?\Warren!\How long has it been? response:	I made it back for the Harvest Festival, somehow.
context: Let's eat!\He still doesn't seem so well.\Is he okay?\Just leave him be...\You never change, do you?\Warren!\How long has it been?\I made it back for the Harvest Festival, somehow. response:	You take on too many jobs at once, man!
context: He still doesn't seem so well.\Is he okay?\Just leave him be...\You never change, do you?\Warren!\How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man! response:	Wow!
context: Is he okay?\Just leave him be...\You never change, do you?\Warren!\How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow! response:	I'm the new recruit, Juvia.
context: Just leave him be...\You never change, do you?\Warren!\How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia. response:	Oh, I've heard about you.
context: You never change, do you?\Warren!\How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you. response:	Warren Rocko.
context: Warren!\How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko. response:	He has telepathic abilities.
context: How long has it been?\I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities. response:	Nice to meet you.
context: I made it back for the Harvest Festival, somehow.\You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities.\Nice to meet you. response:	Nice to meet you as well.
context: You take on too many jobs at once, man!\Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities.\Nice to meet you.\Nice to meet you as well. response:	But...
context: Wow!\I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities.\Nice to meet you.\Nice to meet you as well.\But... response:	What a lot of people!
context: I'm the new recruit, Juvia.\Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities.\Nice to meet you.\Nice to meet you as well.\But...\What a lot of people! response:	People have come from all over to see the Fantasia.
context: Oh, I've heard about you.\Warren Rocko.\He has telepathic abilities.\Nice to meet you.\Nice to meet you as well.\But...\What a lot of people!\People have come from all over to see the Fantasia. response:	I want to see it too!
context: Warren Rocko.\He has telepathic abilities.\Nice to meet you.\Nice to meet you as well.\But...\What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too! response:	You're participating in it, remember?
context: He has telepathic abilities.\Nice to meet you.\Nice to meet you as well.\But...\What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember? response:	Oh, yeah! That reminds me...
context: Nice to meet you.\Nice to meet you as well.\But...\What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me... response:	The Miss Fairy Tail Contest is starting!
context: Nice to meet you as well.\But...\What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting! response:	My rent!
context: But...\What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent! response:	Juvia cannot allow herself to lose to Lucy-san.
context: What a lot of people!\People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san. response:	You're going to participate too?
context: People have come from all over to see the Fantasia.\I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too? response:	Everyone, I'm so glad you could make it!
context: I want to see it too!\You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it! response:	The battle of beauty between our female Fairies...
context: You're participating in it, remember?\Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies... response:	Let's start the Miss Fairy Tail Contest!
context: Oh, yeah! That reminds me...\The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest! response:	I am Max, the sand wizard, and I will be your host!
context: The Miss Fairy Tail Contest is starting!\My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host! response:	You don't care about this stuff, right?
context: My rent!\Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right? response:	I'm a Man!
context: Juvia cannot allow herself to lose to Lucy-san.\You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man! response:	The exotic beauty with a bottomless pit for a stomach,
context: You're going to participate too?\Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach, response:	Cana Alberona!
context: Everyone, I'm so glad you could make it!\The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona! response:	Now it's time to appeal to the audience with your magic!
context: The battle of beauty between our female Fairies...\Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic! response:	The cards are hiding Cana's body...
context: Let's start the Miss Fairy Tail Contest!\I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body... response:	She changed into a swimsuit!
context: I am Max, the sand wizard, and I will be your host!\You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit! response:	I'll take that beer-money, thanks.
context: You don't care about this stuff, right?\I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks. response:	A swimsuit?
context: I'm a Man!\The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit? response:	No fair!
context: The exotic beauty with a bottomless pit for a stomach,\Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit?\No fair! response:	I see...
context: Cana Alberona!\Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit?\No fair!\I see... response:	That's a good idea.
context: Now it's time to appeal to the audience with your magic!\The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit?\No fair!\I see...\That's a good idea. response:	You're participating too, Erza?
context: The cards are hiding Cana's body...\She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit?\No fair!\I see...\That's a good idea.\You're participating too, Erza? response:	When I hear there's a contest, I can't help but get motivated.
context: She changed into a swimsuit!\I'll take that beer-money, thanks.\A swimsuit?\No fair!\I see...\That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated. response:	My rent is slipping away from me...
context: I'll take that beer-money, thanks.\A swimsuit?\No fair!\I see...\That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me... response:	She might be a newcomer, but her abilities are S class!
context: A swimsuit?\No fair!\I see...\That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class! response:	Rain or shine, this woman will steal your heart!
context: No fair!\I see...\That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart! response:	Juvia Lockser!
context: I see...\That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser! response:	May these feelings reach you, Gray-sama!
context: That's a good idea.\You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama! response:	She put on a performance that matches her swimsuit!
context: You're participating too, Erza?\When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit! response:	Gray-sama, did you see?
context: When I hear there's a contest, I can't help but get motivated.\My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see? response:	Another one going for sex appeal?!
context: My rent is slipping away from me...\She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?! response:	Everyone's favorite poster girl of the guild...
context: She might be a newcomer, but her abilities are S class!\Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild... response:	Her beauty is known throughout the land!
context: Rain or shine, this woman will steal your heart!\Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land! response:	Mirajane!
context: Juvia Lockser!\May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane! response:	We've been waiting!
context: May these feelings reach you, Gray-sama!\She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane!\We've been waiting! response:	We have a winner!
context: She put on a performance that matches her swimsuit!\Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane!\We've been waiting!\We have a winner! response:	It's really her!
context: Gray-sama, did you see?\Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane!\We've been waiting!\We have a winner!\It's really her! response:	She's cuter in person!
context: Another one going for sex appeal?!\Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane!\We've been waiting!\We have a winner!\It's really her!\She's cuter in person! response:	Now, appeal to the audience!
context: Everyone's favorite poster girl of the guild...\Her beauty is known throughout the land!\Mirajane!\We've been waiting!\We have a winner!\It's really her!\She's cuter in person!\Now, appeal to the audience! response:	My specialty is transformation magic, so I'll transform!
context: Her beauty is known throughout the land!\Mirajane!\We've been waiting!\We have a winner!\It's really her!\She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform! response:	Head-only Happy! Aye!
context: Mirajane!\We've been waiting!\We have a winner!\It's really her!\She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye! response:	Head-only Gajeel-kun!
context: We've been waiting!\We have a winner!\It's really her!\She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun! response:	You're the only one happy about this, you know.
context: We have a winner!\It's really her!\She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know. response:	Neechan...
context: It's really her!\She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan... response:	The crowd favorite just shot herself in the foot.
context: She's cuter in person!\Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot. response:	She needs no explanation... Titania!
context: Now, appeal to the audience!\My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania! response:	That's my cue!
context: My specialty is transformation magic, so I'll transform!\Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue! response:	Erza Scarlet!
context: Head-only Happy! Aye!\Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue!\Erza Scarlet! response:	She's here!
context: Head-only Gajeel-kun!\You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue!\Erza Scarlet!\She's here! response:	Erza, you're so cool!
context: You're the only one happy about this, you know.\Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue!\Erza Scarlet!\She's here!\Erza, you're so cool! response:	Fairy Tail's strongest woman!
context: Neechan...\The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue!\Erza Scarlet!\She's here!\Erza, you're so cool!\Fairy Tail's strongest woman! response:	She's really popular!
context: The crowd favorite just shot herself in the foot.\She needs no explanation... Titania!\That's my cue!\Erza Scarlet!\She's here!\Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular! response:	I will show you all a very special requip.
context: She needs no explanation... Titania!\That's my cue!\Erza Scarlet!\She's here!\Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip. response:	G-Goth Loli?
context: That's my cue!\Erza Scarlet!\She's here!\Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip.\G-Goth Loli? response:	That decided it.
context: Erza Scarlet!\She's here!\Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip.\G-Goth Loli?\That decided it. response:	That's really different of her.
context: She's here!\Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip.\G-Goth Loli?\That decided it.\That's really different of her. response:	Oui...
context: Erza, you're so cool!\Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip.\G-Goth Loli?\That decided it.\That's really different of her.\Oui... response:	Entry number five!
context: Fairy Tail's strongest woman!\She's really popular!\I will show you all a very special requip.\G-Goth Loli?\That decided it.\That's really different of her.\Oui...\Entry number five! response:	The little fairy with cutes and intelligence...
context: She's really popular!\I will show you all a very special requip.\G-Goth Loli?\That decided it.\That's really different of her.\Oui...\Entry number five!\The little fairy with cutes and intelligence... response:	Levy McGarden!
context: I will show you all a very special requip.\G-Goth Loli?\That decided it.\That's really different of her.\Oui...\Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden! response:	Levy!
context: G-Goth Loli?\That decided it.\That's really different of her.\Oui...\Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden!\Levy! response:	Solid Script!
context: That decided it.\That's really different of her.\Oui...\Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden!\Levy!\Solid Script! response:	Levy!
context: That's really different of her.\Oui...\Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden!\Levy!\Solid Script!\Levy! response:	The sexy sniper Bisca Moulin!
context: Oui...\Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden!\Levy!\Solid Script!\Levy!\The sexy sniper Bisca Moulin! response:	Requip!
context: Entry number five!\The little fairy with cutes and intelligence...\Levy McGarden!\Levy!\Solid Script!\Levy!\The sexy sniper Bisca Moulin!\Requip! response:	The Gunner!
context: The little fairy with cutes and intelligence...\Levy McGarden!\Levy!\Solid Script!\Levy!\The sexy sniper Bisca Moulin!\Requip!\The Gunner! response:	Yeehaw!
context: Levy McGarden!\Levy!\Solid Script!\Levy!\The sexy sniper Bisca Moulin!\Requip!\The Gunner!\Yeehaw! response:	How cute!
context: Levy!\Solid Script!\Levy!\The sexy sniper Bisca Moulin!\Requip!\The Gunner!\Yeehaw!\How cute! response:	Everyone's really amazing...
context: Solid Script!\Levy!\The sexy sniper Bisca Moulin!\Requip!\The Gunner!\Yeehaw!\How cute!\Everyone's really amazing... response:	Our guild's super rookie!
context: Levy!\The sexy sniper Bisca Moulin!\Requip!\The Gunner!\Yeehaw!\How cute!\Everyone's really amazing...\Our guild's super rookie! response:	That's me!
context: The sexy sniper Bisca Moulin!\Requip!\The Gunner!\Yeehaw!\How cute!\Everyone's really amazing...\Our guild's super rookie!\That's me! response:	This upcoming star will sparkle with the guidance of Celestial Spirits!
context: Requip!\The Gunner!\Yeehaw!\How cute!\Everyone's really amazing...\Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits! response:	Lucy Heart-
context: The Gunner!\Yeehaw!\How cute!\Everyone's really amazing...\Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart- response:	Don't say my last name!
context: Yeehaw!\How cute!\Everyone's really amazing...\Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name! response:	What's this?
context: How cute!\Everyone's really amazing...\Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name!\What's this? response:	She's cute...
context: Everyone's really amazing...\Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name!\What's this?\She's cute... response:	If they found out who my dad is, they'll never award me the 500,000!
context: Our guild's super rookie!\That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name!\What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000! response:	Now, appeal to the audience!
context: That's me!\This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name!\What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience! response:	Um, I'm going to do a cheer dance routine with my Spirits!
context: This upcoming star will sparkle with the guidance of Celestial Spirits!\Lucy Heart-\Don't say my last name!\What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits! response:	Hey! I'm not done appealing yet!
context: Lucy Heart-\Don't say my last name!\What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet! response:	If you want a Fairy, then you want me.
context: Don't say my last name!\What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me. response:	If you want beauty, then you want me.
context: What's this?\She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me. response:	Yes, I am all you want!
context: She's cute...\If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want! response:	The winner is obviously me, Evergreen!
context: If they found out who my dad is, they'll never award me the 500,000!\Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want!\The winner is obviously me, Evergreen! response:	Okay! The idiotic contest is now over!
context: Now, appeal to the audience!\Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want!\The winner is obviously me, Evergreen!\Okay! The idiotic contest is now over! response:	Evergreen?
context: Um, I'm going to do a cheer dance routine with my Spirits!\Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want!\The winner is obviously me, Evergreen!\Okay! The idiotic contest is now over!\Evergreen? response:	She's back?
context: Hey! I'm not done appealing yet!\If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want!\The winner is obviously me, Evergreen!\Okay! The idiotic contest is now over!\Evergreen?\She's back? response:	Hey, don't get in my way!
context: If you want a Fairy, then you want me.\If you want beauty, then you want me.\Yes, I am all you want!\The winner is obviously me, Evergreen!\Okay! The idiotic contest is now over!\Evergreen?\She's back?\Hey, don't get in my way! response:	My rent is counting on this, you know!
