context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Well, they're the ones that attacked first!\That's not the problem.\If that's how the master feels...\There is nothing we can do.\Things have really gotten complicated, haven't they?\Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join. response:	After all, their reputation is nearly as nuts as Fairy Tail's!
context: That's not the problem.\If that's how the master feels...\There is nothing we can do.\Things have really gotten complicated, haven't they?\Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's! response:	But I think I made the right decision joining here.
context: If that's how the master feels...\There is nothing we can do.\Things have really gotten complicated, haven't they?\Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here. response:	Because Fairy Tail is...
context: There is nothing we can do.\Things have really gotten complicated, haven't they?\Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is... response:	Yo!
context: Things have really gotten complicated, haven't they?\Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is...\Yo! response:	Whassap?
context: Hey Missy! Don't blame me if you fall in!\Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is...\Yo!\Whassap? response:	Nice room you have here.
context: Phantom is famous for not getting along with Fairy Tail.\I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is...\Yo!\Whassap?\Nice room you have here. response:	There's a lot of y'all!
context: I actually fretted trying to decide which one I wanted to join.\After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is...\Yo!\Whassap?\Nice room you have here.\There's a lot of y'all! response:	The incident with Phantom means that they've come to this town.
context: After all, their reputation is nearly as nuts as Fairy Tail's!\But I think I made the right decision joining here.\Because Fairy Tail is...\Yo!\Whassap?\Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town. response:	It's possible they've looked up where everyone lives.
context: But I think I made the right decision joining here.\Because Fairy Tail is...\Yo!\Whassap?\Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives. response:	So it'll be safer if we stay in groups.
context: Because Fairy Tail is...\Yo!\Whassap?\Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups. response:	That's what Mira-chan said.
context: Yo!\Whassap?\Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said. response:	I see.
context: Whassap?\Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see. response:	Everyone is having sleepovers here and there today!
context: Nice room you have here.\There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today! response:	You are a girl of a certain age,
context: There's a lot of y'all!\The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age, response:	and even I would be a bit uncomfortable staying with just Natsu and Gray.
context: The incident with Phantom means that they've come to this town.\It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray. response:	That's why I have decided to keep you all company.
context: It's possible they've looked up where everyone lives.\So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company. response:	We're not here to relax!
context: So it'll be safer if we stay in groups.\That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax! response:	So Natsu and Gray staying with me was already decided?
context: That's what Mira-chan said.\I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided? response:	And why at my house?
context: I see.\Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house? response:	Her laundry!
context: Everyone is having sleepovers here and there today!\You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry! response:	Hey, cat over there, what are you...
context: You are a girl of a certain age,\and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry!\Hey, cat over there, what are you... response:	And Plue, what are you doing?
context: and even I would be a bit uncomfortable staying with just Natsu and Gray.\That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing? response:	Ooh, Plue! What's that you're eating?
context: That's why I have decided to keep you all company.\We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating? response:	Let me have some!
context: We're not here to relax!\So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some! response:	Erza, look! I found some sexy underwear!
context: So Natsu and Gray staying with me was already decided?\And why at my house?\Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear! response:	Wow! You actually wear this?
context: And why at my house?\Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this? response:	I'm hittin' the hay so pipe down, okay?
context: Her laundry!\Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay? response:	I'm glad you're enjoying the change of pace in someone else's home...
context: Hey, cat over there, what are you...\And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home... response:	Anyway... You all smell like sweat.
context: And Plue, what are you doing?\Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat. response:	We're sleeping in the same room, so at least take a bath.
context: Ooh, Plue! What's that you're eating?\Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath. response:	Don't wanna! What a pain...
context: Let me have some!\Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain... response:	But I'm sleeepy...
context: Erza, look! I found some sexy underwear!\Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy... response:	I suppose I must. Shall we take a bath together like we used to long ago?
context: Wow! You actually wear this?\I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago? response:	What kind of relationship do you guys have?!
context: I'm hittin' the hay so pipe down, okay?\I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?! response:	We're the Strongest Team!
context: I'm glad you're enjoying the change of pace in someone else's home...\Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team! response:	That's not the kind of strength it means!
context: Anyway... You all smell like sweat.\We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means! response:	You sure about this, Levy?
context: We're sleeping in the same room, so at least take a bath.\Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy? response:	Wouldn't it be better for you to stay with Laki at the girl's dorm?
context: Don't wanna! What a pain...\But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm? response:	It's fine. No problem!
context: But I'm sleeepy...\I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem! response:	We're a team, right?
context: I suppose I must. Shall we take a bath together like we used to long ago?\What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right? response:	Levy!
context: What kind of relationship do you guys have?!\We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right?\Levy! response:	There's nothing to fear with the three of us!
context: We're the Strongest Team!\That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right?\Levy!\There's nothing to fear with the three of us! response:	I'll protect you, Levy!
context: That's not the kind of strength it means!\You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right?\Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy! response:	No, I will!
context: You sure about this, Levy?\Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right?\Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will! response:	Okay, Natsu... You can use it next.
context: Wouldn't it be better for you to stay with Laki at the girl's dorm?\It's fine. No problem!\We're a team, right?\Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next. response:	How about you, Gray?
context: It's fine. No problem!\We're a team, right?\Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next.\How about you, Gray? response:	That was a nice bath.
context: We're a team, right?\Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath. response:	Erza, even... They've all made themselves way too much at home...
context: Levy!\There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home... response:	Oh, pardon me.
context: There's nothing to fear with the three of us!\I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me. response:	Nothing wrong with this, yes?
context: I'll protect you, Levy!\No, I will!\Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes? response:	You even requip to change clothes?
context: No, I will!\Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes? response:	Then!
context: Okay, Natsu... You can use it next.\How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes?\Then! response:	I wonder why Phantom suddenly attacked?
context: How about you, Gray?\That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked? response:	Who knows?
context: That was a nice bath.\Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked?\Who knows? response:	We've had a lot of smaller skirmishes before this,
context: Erza, even... They've all made themselves way too much at home...\Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this, response:	but never such a direct attack.
context: Oh, pardon me.\Nothing wrong with this, yes?\You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack. response:	If Gramps weren't such a scardey-cat we could just destroy the punks!
context: Nothing wrong with this, yes?\You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks! response:	You're awake?
context: You even requip to change clothes?\Then!\I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake? response:	Gramps isn't scared.
context: Then!\I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared. response:	He's one of the Ten Wizard Saints, you know.
context: I wonder why Phantom suddenly attacked?\Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know. response:	What do you think you're reading so nonchalantly?
context: Who knows?\We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly? response:	Hey! I wanna know what happens next!
context: We've had a lot of smaller skirmishes before this,\but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next! response:	No! Levy-chan is going to be my first reader. It's already been decided.
context: but never such a direct attack.\If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided. response:	And what's that hand for, huh?
context: If Gramps weren't such a scardey-cat we could just destroy the punks!\You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh? response:	Anyway, you mentioned Ten Wizard Saints?
context: You're awake?\Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints? response:	It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.
context: Gramps isn't scared.\He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent. response:	Oh, wow!
context: He's one of the Ten Wizard Saints, you know.\What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow! response:	The master of Phantom, Jose, is also one of them.
context: What do you think you're reading so nonchalantly?\Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them. response:	As well as that man...
context: Hey! I wanna know what happens next!\No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man... response:	His is scared!
context: No! Levy-chan is going to be my first reader. It's already been decided.\And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared! response:	The only thing Phantom's got are numbers!
context: And what's that hand for, huh?\Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared!\The only thing Phantom's got are numbers! response:	Please calm down...
context: Anyway, you mentioned Ten Wizard Saints?\It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared!\The only thing Phantom's got are numbers!\Please calm down... response:	That's not true, you know.
context: It's a title bestowed by the Chairman of the Magic Council to the greatest ten wizards on the continent.\Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared!\The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know. response:	The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.
context: Oh, wow!\The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared!\The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other. response:	It's to help preserve the peace of the entire world of magic!
context: The master of Phantom, Jose, is also one of them.\As well as that man...\His is scared!\The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic! response:	Is Phantom really that amazing?
context: As well as that man...\His is scared!\The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing? response:	Those guys ain't nothing!
context: His is scared!\The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing! response:	No... If it came to blows, mutual destruction is ensured.
context: The only thing Phantom's got are numbers!\Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured. response:	Our offensive powers are about equal.
context: Please calm down...\That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal. response:	Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.
context: That's not true, you know.\The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints. response:	Then there are the Element 4, their S-class level wizards.
context: The master and Mira-chan want to avoid a fight because they know the consequences of two guilds battling each other.\It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards. response:	Our biggest worry is Iron Gajeel.
context: It's to help preserve the peace of the entire world of magic!\Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel. response:	He's the one I believe is responsible for the attack on the guild.
context: Is Phantom really that amazing?\Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild. response:	The Iron Dragon Slayer.
context: Those guys ain't nothing!\No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer. response:	Dragon Slayer?
context: No... If it came to blows, mutual destruction is ensured.\Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer? response:	There are ones other than Natsu?
context: Our offensive powers are about equal.\Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu? response:	So does that mean he like... eats iron and stuff?
context: Master Makarov is said to be on par with Master Jose, also one of the ten wizard saints.\Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff? response:	I heard you attacked Fairy Tail, Gajeel!
context: Then there are the Element 4, their S-class level wizards.\Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel! response:	I bet they're all feelin' really blue right about now!
context: Our biggest worry is Iron Gajeel.\He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now! response:	Serves'em right, you know?
context: He's the one I believe is responsible for the attack on the guild.\The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know? response:	I've told you before. Don't talk to me when I'm eating.
context: The Iron Dragon Slayer.\Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating. response:	Trash!
context: Dragon Slayer?\There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash! response:	Who cares about those Fairy Butts?
context: There are ones other than Natsu?\So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts? response:	We're more powerful than them.
context: So does that mean he like... eats iron and stuff?\I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts?\We're more powerful than them. response:	The seed has been sown.
context: I heard you attacked Fairy Tail, Gajeel!\I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown. response:	Excellent work, Gajeel-san.
context: I bet they're all feelin' really blue right about now!\Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san. response:	Not so fast, Master.
context: Serves'em right, you know?\I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master. response:	That trash won't act from just that.
context: I've told you before. Don't talk to me when I'm eating.\Trash!\Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master.\That trash won't act from just that. response:	So I left them an extra little present.
context: Trash!\Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master.\That trash won't act from just that.\So I left them an extra little present. response:	Well, well...
context: Who cares about those Fairy Butts?\We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master.\That trash won't act from just that.\So I left them an extra little present.\Well, well... response:	Just make sure to keep that one alive, please.
context: We're more powerful than them.\The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master.\That trash won't act from just that.\So I left them an extra little present.\Well, well...\Just make sure to keep that one alive, please. response:	Magnolia Southgate Park.
context: The seed has been sown.\Excellent work, Gajeel-san.\Not so fast, Master.\That trash won't act from just that.\So I left them an extra little present.\Well, well...\Just make sure to keep that one alive, please.\Magnolia Southgate Park. response:	Please, let us through.
