context: Water. response:	Earth.
context: Plum blossom is her favorite.\What about my friends?\Well, all they need is some frozen wood frogs.\There's plenty of them down in the valley swamp.\What am I supposed to do with frozen frogs?\Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,... response:	You're insane aren't you?
context: What about my friends?\Well, all they need is some frozen wood frogs.\There's plenty of them down in the valley swamp.\What am I supposed to do with frozen frogs?\Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you? response:	Thaaat's right.
context: Well, all they need is some frozen wood frogs.\There's plenty of them down in the valley swamp.\What am I supposed to do with frozen frogs?\Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right. response:	Well, don't stand there all day. Go!
context: There's plenty of them down in the valley swamp.\What am I supposed to do with frozen frogs?\Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go! response:	Uhh, I think you dropped this.
context: What am I supposed to do with frozen frogs?\Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this. response:	A frog!
context: Why, suck on them of course!\Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog! response:	So this is the great Avatar? Master of all the elements.
context: Suck on them!?\The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements. response:	I don't know how you've managed to elude the Fire Nation for a hundred years,...
context: The frog's skin excretes a substance that'll cure your friends,...\You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,... response:	I've never hidden from you. Untie me and I'll fight you right now!
context: You're insane aren't you?\Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now! response:	Uhh, no. Tell me, how does it feel to be the only airbender left?
context: Thaaat's right.\Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left? response:	Do you miss your people?
context: Well, don't stand there all day. Go!\Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people? response:	Oh, don't worry, you won't be killed like they were.
context: Uhh, I think you dropped this.\A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were. response:	See, if you die you'll just be reborn...
context: A frog!\So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn... response:	So, I'll keep you alive... but just barely.
context: So this is the great Avatar? Master of all the elements.\I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely. response:	Blow all the wind you want! Your situation is futile.
context: I don't know how you've managed to elude the Fire Nation for a hundred years,...\I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile. response:	There is no escaping this fortress... and no one is coming to rescue you.
context: I've never hidden from you. Untie me and I'll fight you right now!\Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you. response:	Water...
context: Uhh, no. Tell me, how does it feel to be the only airbender left?\Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water... response:	Momo should be back any minute.
context: Do you miss your people?\Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute. response:	Ugh! No, Momo, water. Wa-ter!
context: Oh, don't worry, you won't be killed like they were.\See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter! response:	Aang, what in the world is taking you so long?
context: See, if you die you'll just be reborn...\So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long? response:	All clear.
context: So, I'll keep you alive... but just barely.\Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear. response:	All clear. Go on in.
context: Blow all the wind you want! Your situation is futile.\There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear.\All clear. Go on in. response:	We are the sons and daughters of fire! The superior element!
context: There is no escaping this fortress... and no one is coming to rescue you.\Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element! response:	Until today, only one thing stood in our path to victory.
context: Water...\Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory. response:	The Avatar! I am here to tell you that he is now my prisoner!
context: Momo should be back any minute.\Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner! response:	This is the year Sozen's comet returns to grant us its power!
context: Ugh! No, Momo, water. Wa-ter!\Aang, what in the world is taking you so long?\All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power! response:	This is the year the Fire Nation breaks through the walls of Ba Sing Se...
context: Aang, what in the world is taking you so long?\All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se... response:	What? No! Don't leave frogs! My friends are sick and they need you!
context: All clear.\All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you! response:	Please go back to being frozen!
context: All clear. Go on in.\We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen! response:	Who are you? What's going on? Are you here to rescue me?
context: We are the sons and daughters of fire! The superior element!\Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me? response:	I'll take that as a yes.
context: Until today, only one thing stood in our path to victory.\The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes. response:	My frogs! Come back! And stop thawing out!
context: The Avatar! I am here to tell you that he is now my prisoner!\This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out! response:	Wait! My friends need to suck on those frogs!
context: This is the year Sozen's comet returns to grant us its power!\This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs! response:	How many times do I have to tell you, Momo, we need water. Wa-ter.
context: This is the year the Fire Nation breaks through the walls of Ba Sing Se...\What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter. response:	Oh forget it. Aang, please, hurry.
context: What? No! Don't leave frogs! My friends are sick and they need you!\Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry. response:	Who's this Aang kid you keep talking about, Your Highness?
context: Please go back to being frozen!\Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness? response:	I want a full transcription of my speech sent to the Fire Lord,...
context: Who are you? What's going on? Are you here to rescue me?\I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,... response:	Sir, should I hold off sending that speech to the Fire Lord?
context: I'll take that as a yes.\My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord? response:	There, on the wall!
context: My frogs! Come back! And stop thawing out!\Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall! response:	The Avatar has escaped! Close all the gates immediately!
context: Wait! My friends need to suck on those frogs!\How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately! response:	Stay close to me!
context: How many times do I have to tell you, Momo, we need water. Wa-ter.\Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me! response:	Take this. Jump on my back!
context: Oh forget it. Aang, please, hurry.\Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back! response:	Gimme the next one!
context: Who's this Aang kid you keep talking about, Your Highness?\I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back!\Gimme the next one! response:	Hold your fire! The Avatar must be captured alive!
context: I want a full transcription of my speech sent to the Fire Lord,...\Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive! response:	Open the gate.
context: Sir, should I hold off sending that speech to the Fire Lord?\There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate. response:	Admiral, what are you doing?
context: There, on the wall!\The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing? response:	Let them out, now!
context: The Avatar has escaped! Close all the gates immediately!\Stay close to me!\Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing?\Let them out, now! response:	How could you let them go?
context: Stay close to me!\Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing?\Let them out, now!\How could you let them go? response:	A situation like this requires... precision.
context: Take this. Jump on my back!\Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing?\Let them out, now!\How could you let them go?\A situation like this requires... precision. response:	Do you have a clear shot?
context: Gimme the next one!\Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing?\Let them out, now!\How could you let them go?\A situation like this requires... precision.\Do you have a clear shot? response:	Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.
context: Hold your fire! The Avatar must be captured alive!\Open the gate.\Admiral, what are you doing?\Let them out, now!\How could you let them go?\A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar. response:	Quick! Recover the Avatar!
context: Open the gate.\Admiral, what are you doing?\Let them out, now!\How could you let them go?\A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar! response:	You know what the worst part about being born over a hundred years ago is?
context: Admiral, what are you doing?\Let them out, now!\How could you let them go?\A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is? response:	I miss all the friends I used to hang out with.
context: Let them out, now!\How could you let them go?\A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with. response:	Before the war started, I used to always my friend Kuzan.
context: How could you let them go?\A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan. response:	The two of us, we'd get in and out of so much trouble together.
context: A situation like this requires... precision.\Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together. response:	He was one of the best friends I ever had...
context: Do you have a clear shot?\Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had... response:	If we knew each other back then, do you think we could have been friends too?
context: Knock out the thief. I'll deliver him to the Fire Lord along with the Avatar.\Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too? response:	Where have you been, Prince Zuko?
context: Quick! Recover the Avatar!\You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko? response:	You missed music night! Lieutenant Jee sang a stirring love song.
context: You know what the worst part about being born over a hundred years ago is?\I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko?\You missed music night! Lieutenant Jee sang a stirring love song. response:	I'm going to bed. No disturbances.
context: I miss all the friends I used to hang out with.\Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko?\You missed music night! Lieutenant Jee sang a stirring love song.\I'm going to bed. No disturbances. response:	Suck on these. They'll make you feel better.
context: Before the war started, I used to always my friend Kuzan.\The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko?\You missed music night! Lieutenant Jee sang a stirring love song.\I'm going to bed. No disturbances.\Suck on these. They'll make you feel better. response:	Aang, how was your trip? Did you make any new friends?
context: The two of us, we'd get in and out of so much trouble together.\He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko?\You missed music night! Lieutenant Jee sang a stirring love song.\I'm going to bed. No disturbances.\Suck on these. They'll make you feel better.\Aang, how was your trip? Did you make any new friends? response:	No, I don't think I did.
context: He was one of the best friends I ever had...\If we knew each other back then, do you think we could have been friends too?\Where have you been, Prince Zuko?\You missed music night! Lieutenant Jee sang a stirring love song.\I'm going to bed. No disturbances.\Suck on these. They'll make you feel better.\Aang, how was your trip? Did you make any new friends?\No, I don't think I did. response:	This is tasty!
