context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: I've been alone all this time.\That's why, I'm very happy...\To be able to meet you here.\Come with me.\The path ahead will take us to the door that leads out of here.\That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right? response:	Open the door and leave this place.
context: That's why, I'm very happy...\To be able to meet you here.\Come with me.\The path ahead will take us to the door that leads out of here.\That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place. response:	But be careful of the witch.
context: To be able to meet you here.\Come with me.\The path ahead will take us to the door that leads out of here.\That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch. response:	If you let yourself be taken away by insanity,
context: Come with me.\The path ahead will take us to the door that leads out of here.\That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity, response:	then you'll never find the way out.
context: The path ahead will take us to the door that leads out of here.\That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out. response:	Then what should I do?
context: That girl's a witch.\You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do? response:	Simple.
context: You can't stay here forever.\There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do?\Simple. response:	Just think of the place that you should return to.
context: There's somebody waiting for you, right?\Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do?\Simple.\Just think of the place that you should return to. response:	Think of the place...
context: Open the door and leave this place.\But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do?\Simple.\Just think of the place that you should return to.\Think of the place... response:	Who are...
context: But be careful of the witch.\If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do?\Simple.\Just think of the place that you should return to.\Think of the place...\Who are... response:	Hmmm...
context: If you let yourself be taken away by insanity,\then you'll never find the way out.\Then what should I do?\Simple.\Just think of the place that you should return to.\Think of the place...\Who are...\Hmmm... response:	Reaction to magic - zero.
context: then you'll never find the way out.\Then what should I do?\Simple.\Just think of the place that you should return to.\Think of the place...\Who are...\Hmmm...\Reaction to magic - zero. response:	It remains inactive.
context: Then what should I do?\Simple.\Just think of the place that you should return to.\Think of the place...\Who are...\Hmmm...\Reaction to magic - zero.\It remains inactive. response:	Should I just hit it with my wavelength to activate it?
context: Simple.\Just think of the place that you should return to.\Think of the place...\Who are...\Hmmm...\Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it? response:	No, there should be some kind of trick to this.
context: Just think of the place that you should return to.\Think of the place...\Who are...\Hmmm...\Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this. response:	Bleh...
context: Think of the place...\Who are...\Hmmm...\Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh... response:	With all this bad coffee, my head is beginning to feel heavy.
context: Who are...\Hmmm...\Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy. response:	What the hell...
context: Hmmm...\Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell... response:	This is...
context: Reaction to magic - zero.\It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is... response:	Isn't it a big discovery?!
context: It remains inactive.\Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is...\Isn't it a big discovery?! response:	Who would've thought that Eibon's book would have a hidden page.
context: Should I just hit it with my wavelength to activate it?\No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page. response:	And it contains the answer we need.
context: No, there should be some kind of trick to this.\Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need. response:	In order to activate BREW, we need a key, which is also a Demon Tool.
context: Bleh...\With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool. response:	Let's dispatch the search party immediately.
context: With all this bad coffee, my head is beginning to feel heavy.\What the hell...\This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately. response:	This mission is suitable for Kid.
context: What the hell...\This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid. response:	We've become quite distant nowadays.
context: This is...\Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays. response:	I doubt he'll take this mission on.
context: Isn't it a big discovery?!\Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on. response:	Because he's suspicious about our plan, huh?
context: Who would've thought that Eibon's book would have a hidden page.\And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh? response:	Well, rather than father-and-son relationship, we should prioritize the plan.
context: And it contains the answer we need.\In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan. response:	No matter what, let's have him help us.
context: In order to activate BREW, we need a key, which is also a Demon Tool.\Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us. response:	And one more thing,
context: Let's dispatch the search party immediately.\This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing, response:	that man...
context: This mission is suitable for Kid.\We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing,\that man... response:	I'd also like to ask the help of Uncle Bob.
context: We've become quite distant nowadays.\I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing,\that man...\I'd also like to ask the help of Uncle Bob. response:	Erm...
context: I doubt he'll take this mission on.\Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing,\that man...\I'd also like to ask the help of Uncle Bob.\Erm... response:	Who was that again?
context: Because he's suspicious about our plan, huh?\Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing,\that man...\I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again? response:	You've forgotten?
context: Well, rather than father-and-son relationship, we should prioritize the plan.\No matter what, let's have him help us.\And one more thing,\that man...\I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again?\You've forgotten? response:	That old coffee shop owner!
context: No matter what, let's have him help us.\And one more thing,\that man...\I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again?\You've forgotten?\That old coffee shop owner! response:	Just one drink would make anyone dance.
context: And one more thing,\that man...\I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again?\You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance. response:	Uncle Bob's Rumba Coffee!
context: that man...\I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again?\You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee! response:	If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.
context: I'd also like to ask the help of Uncle Bob.\Erm...\Who was that again?\You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee. response:	Mandolin?
context: Erm...\Who was that again?\You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin? response:	It's Mandheling!
context: Who was that again?\You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling! response:	Without his coffee, my concentration keeps slipping.
context: You've forgotten?\That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping. response:	And I should have been able to discover the trick behind BREW sooner.
context: That old coffee shop owner!\Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner. response:	If I keep going like this, it will start to affect my work.
context: Just one drink would make anyone dance.\Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work. response:	Is it really that bad?
context: Uncle Bob's Rumba Coffee!\If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad? response:	Yeah...
context: If it isn't for that, Mandheling wouldn't be called the brown jewel, the finest of all coffee.\Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah... response:	Actually, I wouldn't mind asking the helping hands of a cat too.
context: Mandolin?\It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too. response:	Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.
context: It's Mandheling!\Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated. response:	A cat?
context: Without his coffee, my concentration keeps slipping.\And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat? response:	It's smells so nice my saliva's dripping.
context: And I should have been able to discover the trick behind BREW sooner.\If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping. response:	Lunch is almost ready, so please wait a little longer.
context: If I keep going like this, it will start to affect my work.\Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer. response:	Lunch? Isn't this just a lump of black stuff?!
context: Is it really that bad?\Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?! response:	Which reminds me, isn't it supposed to be Maka's turn to cook today?
context: Yeah...\Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today? response:	Where is she?!
context: Actually, I wouldn't mind asking the helping hands of a cat too.\Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?! response:	She's locked herself in her room and refuses to come out.
context: Asking the helping hands of a cat is a Japanese idiom meaning that one is extremely busy to the point that even a cat's help would be appreciated.\A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out. response:	I wonder if my delicious fish would cheer her up.
context: A cat?\It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up. response:	Hey hey, Soul, how about helping me taste it?
context: It's smells so nice my saliva's dripping.\Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it? response:	Eh?
context: Lunch is almost ready, so please wait a little longer.\Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh? response:	Now, say Aah.
context: Lunch? Isn't this just a lump of black stuff?!\Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah. response:	Whut thu hell aw you doing?
context: Which reminds me, isn't it supposed to be Maka's turn to cook today?\Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah.\Whut thu hell aw you doing? response:	Huh?
context: Where is she?!\She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah.\Whut thu hell aw you doing?\Huh? response:	Why did they let her go?
context: She's locked herself in her room and refuses to come out.\I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah.\Whut thu hell aw you doing?\Huh?\Why did they let her go? response:	If it wasn't for her, then Professor Stein... even Crona...
context: I wonder if my delicious fish would cheer her up.\Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah.\Whut thu hell aw you doing?\Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona... response:	No, I can't do this.
context: Hey hey, Soul, how about helping me taste it?\Eh?\Now, say Aah.\Whut thu hell aw you doing?\Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this. response:	If this continues, I'm gonna be overtaken by insanity.
context: Eh?\Now, say Aah.\Whut thu hell aw you doing?\Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity. response:	There's something for you.
context: Now, say Aah.\Whut thu hell aw you doing?\Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you. response:	It's from Mama!
context: Whut thu hell aw you doing?\Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama! response:	The place I should return to...
context: Huh?\Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama!\The place I should return to... response:	Huh?
context: Why did they let her go?\If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama!\The place I should return to...\Huh? response:	Wait, Stein!
context: If it wasn't for her, then Professor Stein... even Crona...\No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama!\The place I should return to...\Huh?\Wait, Stein! response:	Huh?
context: No, I can't do this.\If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama!\The place I should return to...\Huh?\Wait, Stein!\Huh? response:	The laboratory...
context: If this continues, I'm gonna be overtaken by insanity.\There's something for you.\It's from Mama!\The place I should return to...\Huh?\Wait, Stein!\Huh?\The laboratory... response:	It's good that I've reached home,
context: There's something for you.\It's from Mama!\The place I should return to...\Huh?\Wait, Stein!\Huh?\The laboratory...\It's good that I've reached home, response:	but I've violated the curfew, and ran off without permission.
context: It's from Mama!\The place I should return to...\Huh?\Wait, Stein!\Huh?\The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission. response:	I wonder what kind of excuse I should use.
context: The place I should return to...\Huh?\Wait, Stein!\Huh?\The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use. response:	Marie!
context: Huh?\Wait, Stein!\Huh?\The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie! response:	What are you doing, Marie?
context: Wait, Stein!\Huh?\The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie? response:	Look, Stein, such a small world.
context: Huh?\The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie?\Look, Stein, such a small world. response:	It looks just like a prison covered by the clouds.
context: The laboratory...\It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds. response:	There should be a world out there that's more suitable for you.
context: It's good that I've reached home,\but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you. response:	Goodbye.
context: but I've violated the curfew, and ran off without permission.\I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye. response:	Marie!
context: I wonder what kind of excuse I should use.\Marie!\What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye.\Marie! response:	Aww, she died.
context: Marie!\What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye.\Marie!\Aww, she died. response:	Just the way you want it.
context: What are you doing, Marie?\Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye.\Marie!\Aww, she died.\Just the way you want it. response:	Actually, you've always thought she was very cold, right?
context: Look, Stein, such a small world.\It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye.\Marie!\Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right? response:	That Marie...
context: It looks just like a prison covered by the clouds.\There should be a world out there that's more suitable for you.\Goodbye.\Marie!\Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie... response:	Looks like you went through the wrong exit.
context: There should be a world out there that's more suitable for you.\Goodbye.\Marie!\Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit. response:	As I thought, you've been corrupted by the madness inside you.
context: Goodbye.\Marie!\Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you. response:	What happened to Marie?
context: Marie!\Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie? response:	Don't worry.
context: Aww, she died.\Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry. response:	You'll forget everything once you've been reborn.
context: Just the way you want it.\Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn. response:	Your old memories, your name too.
context: Actually, you've always thought she was very cold, right?\That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too. response:	What are you going to do to me?
context: That Marie...\Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me? response:	It's judgment for breaking the law and calling forth the insanity.
context: Looks like you went through the wrong exit.\As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity. response:	I'm going to dissect you and fix you up from the inside.
context: As I thought, you've been corrupted by the madness inside you.\What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside. response:	Stop!
context: What happened to Marie?\Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop! response:	No!!
context: Don't worry.\You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop!\No!! response:	There's so many pictures.
context: You'll forget everything once you've been reborn.\Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop!\No!!\There's so many pictures. response:	Yeah, Mama sent them all to me after she reached each of her destinations.
context: Your old memories, your name too.\What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop!\No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations. response:	It's been quite some time since she last sent one, so I was a little worried.
context: What are you going to do to me?\It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop!\No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried. response:	As expected, your mother is really cool, huh?
context: It's judgment for breaking the law and calling forth the insanity.\I'm going to dissect you and fix you up from the inside.\Stop!\No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh? response:	Huh?
context: I'm going to dissect you and fix you up from the inside.\Stop!\No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh? response:	Just a while ago, you were still depressed,
context: Stop!\No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed, response:	but you're all okay now.
context: No!!\There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed,\but you're all okay now. response:	Yeah.
context: There's so many pictures.\Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed,\but you're all okay now.\Yeah. response:	Hey, where did she send it from this time?
context: Yeah, Mama sent them all to me after she reached each of her destinations.\It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed,\but you're all okay now.\Yeah.\Hey, where did she send it from this time? response:	Huh?
context: It's been quite some time since she last sent one, so I was a little worried.\As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed,\but you're all okay now.\Yeah.\Hey, where did she send it from this time?\Huh? response:	There's something written there.
context: As expected, your mother is really cool, huh?\Huh?\Just a while ago, you were still depressed,\but you're all okay now.\Yeah.\Hey, where did she send it from this time?\Huh?\There's something written there. response:	Oh,
context: Huh?\Just a while ago, you were still depressed,\but you're all okay now.\Yeah.\Hey, where did she send it from this time?\Huh?\There's something written there.\Oh, response:	you're right.
context: Just a while ago, you were still depressed,\but you're all okay now.\Yeah.\Hey, where did she send it from this time?\Huh?\There's something written there.\Oh,\you're right. response:	Yo.
context: but you're all okay now.\Yeah.\Hey, where did she send it from this time?\Huh?\There's something written there.\Oh,\you're right.\Yo. response:	I wonder what it is.
context: Yeah.\Hey, where did she send it from this time?\Huh?\There's something written there.\Oh,\you're right.\Yo.\I wonder what it is. response:	Being a teacher only means trouble.
context: Hey, where did she send it from this time?\Huh?\There's something written there.\Oh,\you're right.\Yo.\I wonder what it is.\Being a teacher only means trouble. response:	I never thought I would become one.
context: Huh?\There's something written there.\Oh,\you're right.\Yo.\I wonder what it is.\Being a teacher only means trouble.\I never thought I would become one. response:	However...
context: There's something written there.\Oh,\you're right.\Yo.\I wonder what it is.\Being a teacher only means trouble.\I never thought I would become one.\However... response:	Being around those children is just so much fun, I'm unable to quit now.
context: Oh,\you're right.\Yo.\I wonder what it is.\Being a teacher only means trouble.\I never thought I would become one.\However...\Being around those children is just so much fun, I'm unable to quit now. response:	You're like me too, right?
context: you're right.\Yo.\I wonder what it is.\Being a teacher only means trouble.\I never thought I would become one.\However...\Being around those children is just so much fun, I'm unable to quit now.\You're like me too, right? response:	Stein.
