context: TS response:	SCRIPT
context: The rack?\The second shelf?\Don't look at the second shelf?\I'm seriously having you arrested.\What is it now?\It's me.\What's going on with the cracking?\You stopped it. response:	So we haven't touched it for three days.
context: The second shelf?\Don't look at the second shelf?\I'm seriously having you arrested.\What is it now?\It's me.\What's going on with the cracking?\You stopped it.\So we haven't touched it for three days. response:	Explain what's going on, already.
context: Don't look at the second shelf?\I'm seriously having you arrested.\What is it now?\It's me.\What's going on with the cracking?\You stopped it.\So we haven't touched it for three days.\Explain what's going on, already. response:	What happened?
context: I'm seriously having you arrested.\What is it now?\It's me.\What's going on with the cracking?\You stopped it.\So we haven't touched it for three days.\Explain what's going on, already.\What happened? response:	Mayuri will die today.
context: What is it now?\It's me.\What's going on with the cracking?\You stopped it.\So we haven't touched it for three days.\Explain what's going on, already.\What happened?\Mayuri will die today. response:	I heard you before.
context: It's me.\What's going on with the cracking?\You stopped it.\So we haven't touched it for three days.\Explain what's going on, already.\What happened?\Mayuri will die today.\I heard you before. response:	Isn't that why you're doing the cracking?
context: What's going on with the cracking?\You stopped it.\So we haven't touched it for three days.\Explain what's going on, already.\What happened?\Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking? response:	To erase the first D-mail you sent
context: You stopped it.\So we haven't touched it for three days.\Explain what's going on, already.\What happened?\Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent response:	No!
context: So we haven't touched it for three days.\Explain what's going on, already.\What happened?\Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No! response:	We aren't doing it.
context: Explain what's going on, already.\What happened?\Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No!\We aren't doing it. response:	I'm going to think of a way to save Mayuri without the cracking.
context: What happened?\Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking. response:	Why?
context: Mayuri will die today.\I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why? response:	Things have changed. This is the only way.
context: I heard you before.\Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way. response:	What kind of things?
context: Isn't that why you're doing the cracking?\To erase the first D-mail you sent\No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way.\What kind of things? response:	I can't explain now.
context: To erase the first D-mail you sent\No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way.\What kind of things?\I can't explain now. response:	There must be some way.
context: No!\We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way.\What kind of things?\I can't explain now.\There must be some way. response:	Some other way.
context: We aren't doing it.\I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way.\What kind of things?\I can't explain now.\There must be some way.\Some other way. response:	Some other way?
context: I'm going to think of a way to save Mayuri without the cracking.\Why?\Things have changed. This is the only way.\What kind of things?\I can't explain now.\There must be some way.\Some other way.\Some other way? response:	Please!
context: Why?\Things have changed. This is the only way.\What kind of things?\I can't explain now.\There must be some way.\Some other way.\Some other way?\Please! response:	Explain.
context: Things have changed. This is the only way.\What kind of things?\I can't explain now.\There must be some way.\Some other way.\Some other way?\Please!\Explain. response:	If you don't, I won't be able to think of anything.
context: What kind of things?\I can't explain now.\There must be some way.\Some other way.\Some other way?\Please!\Explain.\If you don't, I won't be able to think of anything. response:	I won't be able to help.
context: I can't explain now.\There must be some way.\Some other way.\Some other way?\Please!\Explain.\If you don't, I won't be able to think of anything.\I won't be able to help. response:	You don't have time for this, right?
context: There must be some way.\Some other way.\Some other way?\Please!\Explain.\If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right? response:	Don't hide things now!
context: Some other way.\Some other way?\Please!\Explain.\If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right?\Don't hide things now! response:	Okabe?
context: Some other way?\Please!\Explain.\If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right?\Don't hide things now!\Okabe? response:	We finally made it back...
context: Please!\Explain.\If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right?\Don't hide things now!\Okabe?\We finally made it back... response:	Hey, want to stop by the lab, Okarin?
context: Explain.\If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right?\Don't hide things now!\Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin? response:	Mayushii was thinking of getting some food.
context: If you don't, I won't be able to think of anything.\I won't be able to help.\You don't have time for this, right?\Don't hide things now!\Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food. response:	Okarin?
context: I won't be able to help.\You don't have time for this, right?\Don't hide things now!\Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin? response:	Are you tired?
context: You don't have time for this, right?\Don't hide things now!\Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin?\Are you tired? response:	No.
context: Don't hide things now!\Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin?\Are you tired?\No. response:	It's almost time...
context: Okabe?\We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin?\Are you tired?\No.\It's almost time... response:	Almost time for her to die again.
context: We finally made it back...\Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin?\Are you tired?\No.\It's almost time...\Almost time for her to die again. response:	Should I run?
context: Hey, want to stop by the lab, Okarin?\Mayushii was thinking of getting some food.\Okarin?\Are you tired?\No.\It's almost time...\Almost time for her to die again.\Should I run? response:	No. That never works.
context: Mayushii was thinking of getting some food.\Okarin?\Are you tired?\No.\It's almost time...\Almost time for her to die again.\Should I run?\No. That never works. response:	Okarin?
context: Okarin?\Are you tired?\No.\It's almost time...\Almost time for her to die again.\Should I run?\No. That never works.\Okarin? response:	Let's go.
context: Are you tired?\No.\It's almost time...\Almost time for her to die again.\Should I run?\No. That never works.\Okarin?\Let's go. response:	Hey, Okarin.
context: No.\It's almost time...\Almost time for her to die again.\Should I run?\No. That never works.\Okarin?\Let's go.\Hey, Okarin. response:	Why did you come with me today?
context: It's almost time...\Almost time for her to die again.\Should I run?\No. That never works.\Okarin?\Let's go.\Hey, Okarin.\Why did you come with me today? response:	You barely went to see anything.
context: Almost time for her to die again.\Should I run?\No. That never works.\Okarin?\Let's go.\Hey, Okarin.\Why did you come with me today?\You barely went to see anything. response:	If you wanted to check something out,
context: Should I run?\No. That never works.\Okarin?\Let's go.\Hey, Okarin.\Why did you come with me today?\You barely went to see anything.\If you wanted to check something out, response:	I would've shown you around!
context: No. That never works.\Okarin?\Let's go.\Hey, Okarin.\Why did you come with me today?\You barely went to see anything.\If you wanted to check something out,\I would've shown you around! response:	There aren't many things Mayushii knows more than Okarin about.
context: Okarin?\Let's go.\Hey, Okarin.\Why did you come with me today?\You barely went to see anything.\If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about. response:	Okarin?
context: Let's go.\Hey, Okarin.\Why did you come with me today?\You barely went to see anything.\If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin? response:	Thanks for coming today!
context: Hey, Okarin.\Why did you come with me today?\You barely went to see anything.\If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today! response:	We've never gone to Comima together,
context: Why did you come with me today?\You barely went to see anything.\If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today!\We've never gone to Comima together, response:	so Mayushii was happy!
context: You barely went to see anything.\If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy! response:	Mayuri...
context: If you wanted to check something out,\I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy!\Mayuri... response:	I wanted to see Rukako looking embarrassed in his cosplay!
context: I would've shown you around!\There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay! response:	It's a shame he didn't come.
context: There aren't many things Mayushii knows more than Okarin about.\Okarin?\Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come. response:	Yeah, if he had, he would've been really popular.
context: Okarin?\Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular. response:	I bet.
context: Thanks for coming today!\We've never gone to Comima together,\so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet. response:	And then Ruka-kun would have gotten his photo on all the blogs,
context: We've never gone to Comima together,\so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs, response:	and he'd have become a worldwide superstar!
context: so Mayushii was happy!\Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar! response:	And then Mayushii would have seen it and said, He's come a long way.
context: Mayuri...\I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way. response:	I could really see that happening.
context: I wanted to see Rukako looking embarrassed in his cosplay!\It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening. response:	It'd be even better if Okarin cosplayed.
context: It's a shame he didn't come.\Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed. response:	I'll consider it.
context: Yeah, if he had, he would've been really popular.\I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it. response:	Really?
context: I bet.\And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it.\Really? response:	But in exchange, you'd also have to cosplay.
context: And then Ruka-kun would have gotten his photo on all the blogs,\and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it.\Really?\But in exchange, you'd also have to cosplay. response:	I know... We'll call Rukako and Christina.
context: and he'd have become a worldwide superstar!\And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it.\Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina. response:	And you can convince them to cosplay, too.
context: And then Mayushii would have seen it and said, He's come a long way.\I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it.\Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too. response:	If you do that, then I,
context: I could really see that happening.\It'd be even better if Okarin cosplayed.\I'll consider it.\Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I, response:	Hououin Kyouma, mad scientist,
context: It'd be even better if Okarin cosplayed.\I'll consider it.\Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist, response:	shall make my cosplay debut at Comima.
context: I'll consider it.\Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima. response:	I see...
context: Really?\But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see... response:	That's going to be hard!
context: But in exchange, you'd also have to cosplay.\I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see...\That's going to be hard! response:	But Kurisu-chan was interested,
context: I know... We'll call Rukako and Christina.\And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see...\That's going to be hard!\But Kurisu-chan was interested, response:	so Mayushii will try her best to do it by the next Comima.
context: And you can convince them to cosplay, too.\If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see...\That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima. response:	The next...
context: If you do that, then I,\Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see...\That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next... response:	Huh? My watch isn't working.
context: Hououin Kyouma, mad scientist,\shall make my cosplay debut at Comima.\I see...\That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working. response:	That's strange.
context: shall make my cosplay debut at Comima.\I see...\That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working.\That's strange. response:	I just wound
context: I see...\That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working.\That's strange.\I just wound response:	Okarin?
context: That's going to be hard!\But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working.\That's strange.\I just wound\Okarin? response:	No!
context: But Kurisu-chan was interested,\so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working.\That's strange.\I just wound\Okarin?\No! response:	I can't go through this!
context: so Mayushii will try her best to do it by the next Comima.\The next...\Huh? My watch isn't working.\That's strange.\I just wound\Okarin?\No!\I can't go through this! response:	I'm so close!
context: The next...\Huh? My watch isn't working.\That's strange.\I just wound\Okarin?\No!\I can't go through this!\I'm so close! response:	Why is this happening?
context: Huh? My watch isn't working.\That's strange.\I just wound\Okarin?\No!\I can't go through this!\I'm so close!\Why is this happening? response:	Okarin?
context: That's strange.\I just wound\Okarin?\No!\I can't go through this!\I'm so close!\Why is this happening?\Okarin? response:	Stay here!
context: I just wound\Okarin?\No!\I can't go through this!\I'm so close!\Why is this happening?\Okarin?\Stay here! response:	Okarin?
context: Okarin?\No!\I can't go through this!\I'm so close!\Why is this happening?\Okarin?\Stay here!\Okarin? response:	I'm going to change fate.
context: No!\I can't go through this!\I'm so close!\Why is this happening?\Okarin?\Stay here!\Okarin?\I'm going to change fate. response:	I'll stop it from happening!
context: I can't go through this!\I'm so close!\Why is this happening?\Okarin?\Stay here!\Okarin?\I'm going to change fate.\I'll stop it from happening! response:	If I let that car hit me... If I die here,
context: I'm so close!\Why is this happening?\Okarin?\Stay here!\Okarin?\I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here, response:	something has to change!
context: Why is this happening?\Okarin?\Stay here!\Okarin?\I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change! response:	Something!
context: Okarin?\Stay here!\Okarin?\I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change!\Something! response:	Okarin!
context: Stay here!\Okarin?\I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change!\Something!\Okarin! response:	Mayuri?
context: Okarin?\I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change!\Something!\Okarin!\Mayuri? response:	Mayuri!
context: I'm going to change fate.\I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change!\Something!\Okarin!\Mayuri?\Mayuri! response:	Okarin...
context: I'll stop it from happening!\If I let that car hit me... If I die here,\something has to change!\Something!\Okarin!\Mayuri?\Mayuri!\Okarin... response:	Finally... Finally, I was useful.
context: If I let that car hit me... If I die here,\something has to change!\Something!\Okarin!\Mayuri?\Mayuri!\Okarin...\Finally... Finally, I was useful. response:	Mayuri!
context: something has to change!\Something!\Okarin!\Mayuri?\Mayuri!\Okarin...\Finally... Finally, I was useful.\Mayuri! response:	Mayushii was useful to you.
context: Something!\Okarin!\Mayuri?\Mayuri!\Okarin...\Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you. response:	Okarin...
context: Okarin!\Mayuri?\Mayuri!\Okarin...\Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you.\Okarin... response:	Hey... Mayuri...
context: Mayuri?\Mayuri!\Okarin...\Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you.\Okarin...\Hey... Mayuri... response:	You can't see the stars from here, can you?
context: Mayuri!\Okarin...\Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you.\Okarin...\Hey... Mayuri...\You can't see the stars from here, can you? response:	This isn't fair...
context: Okarin...\Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you.\Okarin...\Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair... response:	I want to talk to you.
context: Finally... Finally, I was useful.\Mayuri!\Mayushii was useful to you.\Okarin...\Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair...\I want to talk to you. response:	Kurisu
context: Mayuri!\Mayushii was useful to you.\Okarin...\Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair...\I want to talk to you.\Kurisu response:	I'll start cracking now.
context: Mayushii was useful to you.\Okarin...\Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair...\I want to talk to you.\Kurisu\I'll start cracking now. response:	Okabe?
context: Okarin...\Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair...\I want to talk to you.\Kurisu\I'll start cracking now.\Okabe? response:	Okabe?
context: Hey... Mayuri...\You can't see the stars from here, can you?\This isn't fair...\I want to talk to you.\Kurisu\I'll start cracking now.\Okabe?\Okabe? response:	How long are you going to lie there?
context: You can't see the stars from here, can you?\This isn't fair...\I want to talk to you.\Kurisu\I'll start cracking now.\Okabe?\Okabe?\How long are you going to lie there? response:	I thought I told you to leave me alone.
context: This isn't fair...\I want to talk to you.\Kurisu\I'll start cracking now.\Okabe?\Okabe?\How long are you going to lie there?\I thought I told you to leave me alone. response:	You did.
context: I want to talk to you.\Kurisu\I'll start cracking now.\Okabe?\Okabe?\How long are you going to lie there?\I thought I told you to leave me alone.\You did. response:	But you've been up here, on the roof, for hours
context: Kurisu\I'll start cracking now.\Okabe?\Okabe?\How long are you going to lie there?\I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours response:	without a sound. I got worried...
context: I'll start cracking now.\Okabe?\Okabe?\How long are you going to lie there?\I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours\without a sound. I got worried... response:	I mean, I'm not worried, but...
context: Okabe?\Okabe?\How long are you going to lie there?\I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but... response:	Tell me.
context: Okabe?\How long are you going to lie there?\I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but...\Tell me. response:	Why did you stop the cracking?
context: How long are you going to lie there?\I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking? response:	You yourself said...
context: I thought I told you to leave me alone.\You did.\But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking?\You yourself said... response:	You thought the FBI would come, and you got scared, right?
context: You did.\But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right? response:	I can tell...
context: But you've been up here, on the roof, for hours\without a sound. I got worried...\I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell... response:	I'd prefer to be thought of as a law-abiding citizen.
context: without a sound. I got worried...\I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen. response:	This isn't like you.
context: I mean, I'm not worried, but...\Tell me.\Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you. response:	What happened to your normal, hotshot attitude?
context: Tell me.\Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude? response:	The great mad scientist, Hououin Kyouma
context: Why did you stop the cracking?\You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma response:	How can I act like that right now?!
context: You yourself said...\You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?! response:	Mad scientist?
context: You thought the FBI would come, and you got scared, right?\I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist? response:	Hououin Kyouma?
context: I can tell...\I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist?\Hououin Kyouma? response:	It's all crap!
context: I'd prefer to be thought of as a law-abiding citizen.\This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist?\Hououin Kyouma?\It's all crap! response:	I made it all up!
context: This isn't like you.\What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist?\Hououin Kyouma?\It's all crap!\I made it all up! response:	You didn't know?
context: What happened to your normal, hotshot attitude?\The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist?\Hououin Kyouma?\It's all crap!\I made it all up!\You didn't know? response:	I knew within five seconds of meeting you.
context: The great mad scientist, Hououin Kyouma\How can I act like that right now?!\Mad scientist?\Hououin Kyouma?\It's all crap!\I made it all up!\You didn't know?\I knew within five seconds of meeting you. response:	Did you time leap again?
context: How can I act like that right now?!\Mad scientist?\Hououin Kyouma?\It's all crap!\I made it all up!\You didn't know?\I knew within five seconds of meeting you.\Did you time leap again? response:	What happened?
context: Mad scientist?\Hououin Kyouma?\It's all crap!\I made it all up!\You didn't know?\I knew within five seconds of meeting you.\Did you time leap again?\What happened? response:	I've helped you with everything so far, haven't I?
context: Hououin Kyouma?\It's all crap!\I made it all up!\You didn't know?\I knew within five seconds of meeting you.\Did you time leap again?\What happened?\I've helped you with everything so far, haven't I? response:	Don't hold back now.
context: It's all crap!\I made it all up!\You didn't know?\I knew within five seconds of meeting you.\Did you time leap again?\What happened?\I've helped you with everything so far, haven't I?\Don't hold back now. response:	We've made it this far by thinking things through together, right?
context: I made it all up!\You didn't know?\I knew within five seconds of meeting you.\Did you time leap again?\What happened?\I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right? response:	This far, huh?
context: You didn't know?\I knew within five seconds of meeting you.\Did you time leap again?\What happened?\I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh? response:	Suzuha and Feyris...
context: I knew within five seconds of meeting you.\Did you time leap again?\What happened?\I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris... response:	Rukako...
context: Did you time leap again?\What happened?\I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris...\Rukako... response:	To come this far,
context: What happened?\I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris...\Rukako...\To come this far, response:	I sacrificed the things they loved the most.
context: I've helped you with everything so far, haven't I?\Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris...\Rukako...\To come this far,\I sacrificed the things they loved the most. response:	And now, this is how it ends?
context: Don't hold back now.\We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris...\Rukako...\To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends? response:	What do you mean?
context: We've made it this far by thinking things through together, right?\This far, huh?\Suzuha and Feyris...\Rukako...\To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean? response:	Why?
context: This far, huh?\Suzuha and Feyris...\Rukako...\To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean?\Why? response:	Okabe!
context: Suzuha and Feyris...\Rukako...\To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean?\Why?\Okabe! response:	Okabe, you were crying back there...
context: Rukako...\To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean?\Why?\Okabe!\Okabe, you were crying back there... response:	Hashida was concerned, too.
context: To come this far,\I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean?\Why?\Okabe!\Okabe, you were crying back there...\Hashida was concerned, too. response:	He thought maybe you had a bad dream.
context: I sacrificed the things they loved the most.\And now, this is how it ends?\What do you mean?\Why?\Okabe!\Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream. response:	Tell me.
context: And now, this is how it ends?\What do you mean?\Why?\Okabe!\Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me. response:	I want to help you!
context: What do you mean?\Why?\Okabe!\Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me.\I want to help you! response:	July 28th...
context: Why?\Okabe!\Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me.\I want to help you!\July 28th... response:	Mayuri and I went to Dr. Nakabachi's press conference.
context: Okabe!\Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me.\I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference. response:	There...
context: Okabe, you were crying back there...\Hashida was concerned, too.\He thought maybe you had a bad dream.\Tell me.\I want to help you!\July 28th...\Mayuri and I went to Dr. Nakabachi's press conference.\There... response:	There, I saw Makise Kurisu collapsed after being stabbed by someone,
