context: My name is Motoyama Tomomichi. response:	I'm ugly.
context: Don't get too close to other girls.\Call me by my first name from now on.\I can't blame Patricia-chan, but I'm the only one who can call you Takeru.\And don't hold hands with other girls,\not even arm wrestling.\I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me! response:	So that's what it was.
context: Call me by my first name from now on.\I can't blame Patricia-chan, but I'm the only one who can call you Takeru.\And don't hold hands with other girls,\not even arm wrestling.\I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was. response:	I'm so needy, aren't I?
context: I can't blame Patricia-chan, but I'm the only one who can call you Takeru.\And don't hold hands with other girls,\not even arm wrestling.\I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I? response:	No, but you did surprise me.
context: And don't hold hands with other girls,\not even arm wrestling.\I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me. response:	It's fine!
context: not even arm wrestling.\I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me.\It's fine! response:	I know I'm being stupid, too!
context: I'm the only one who can hold hands with you.\You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me.\It's fine!\I know I'm being stupid, too! response:	No, I don't mind.
context: You can help them open plastic bottles,\but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me.\It's fine!\I know I'm being stupid, too!\No, I don't mind. response:	Call me Ayaka, then.
context: but if you're nice to someone, you have to be even nicer to me!\So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me.\It's fine!\I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then. response:	Uh...
context: So that's what it was.\I'm so needy, aren't I?\No, but you did surprise me.\It's fine!\I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then.\Uh... response:	The End
context: I'm so needy, aren't I?\No, but you did surprise me.\It's fine!\I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then.\Uh...\The End response:	It's been a while since my girlfriend and I started dating,
context: No, but you did surprise me.\It's fine!\I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then.\Uh...\The End\It's been a while since my girlfriend and I started dating, response:	but we haven't even kissed yet.
context: It's fine!\I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then.\Uh...\The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet. response:	How can I get to kiss her?
context: I know I'm being stupid, too!\No, I don't mind.\Call me Ayaka, then.\Uh...\The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her? response:	Hey, Chiaki...
context: No, I don't mind.\Call me Ayaka, then.\Uh...\The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki... response:	What's up, Kana?
context: Call me Ayaka, then.\Uh...\The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki...\What's up, Kana? response:	Gotta poop?
context: Uh...\The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki...\What's up, Kana?\Gotta poop? response:	No, you idiot!
context: The End\It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki...\What's up, Kana?\Gotta poop?\No, you idiot! response:	Look!
context: It's been a while since my girlfriend and I started dating,\but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki...\What's up, Kana?\Gotta poop?\No, you idiot!\Look! response:	Lovers
context: but we haven't even kissed yet.\How can I get to kiss her?\Hey, Chiaki...\What's up, Kana?\Gotta poop?\No, you idiot!\Look!\Lovers response:	Isn't that Goda and Kamine-san?
context: How can I get to kiss her?\Hey, Chiaki...\What's up, Kana?\Gotta poop?\No, you idiot!\Look!\Lovers\Isn't that Goda and Kamine-san? response:	They don't mess around in class.
context: Hey, Chiaki...\What's up, Kana?\Gotta poop?\No, you idiot!\Look!\Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class. response:	They've been doing it here.
context: What's up, Kana?\Gotta poop?\No, you idiot!\Look!\Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here. response:	T-Takeru-kun...
context: Gotta poop?\No, you idiot!\Look!\Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here.\T-Takeru-kun... response:	Yeah, Kamine?
context: No, you idiot!\Look!\Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here.\T-Takeru-kun...\Yeah, Kamine? response:	Aren't you going to call me by my first name?
context: Look!\Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here.\T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name? response:	Was Kamine-san always like that?!
context: Lovers\Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here.\T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?! response:	R-Right.
context: Isn't that Goda and Kamine-san?\They don't mess around in class.\They've been doing it here.\T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right. response:	Ayaka-san.
context: They don't mess around in class.\They've been doing it here.\T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right.\Ayaka-san. response:	That's it.
context: They've been doing it here.\T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right.\Ayaka-san.\That's it. response:	So?
context: T-Takeru-kun...\Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right.\Ayaka-san.\That's it.\So? response:	It's nothing.
context: Yeah, Kamine?\Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right.\Ayaka-san.\That's it.\So?\It's nothing. response:	I just wanted you to say my name.
context: Aren't you going to call me by my first name?\Was Kamine-san always like that?!\R-Right.\Ayaka-san.\That's it.\So?\It's nothing.\I just wanted you to say my name. response:	I'll say your name as much as you want, Ayaka.
context: Was Kamine-san always like that?!\R-Right.\Ayaka-san.\That's it.\So?\It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka. response:	Was Goda-san always that manly?!
context: R-Right.\Ayaka-san.\That's it.\So?\It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?! response:	I guess people do change when they're in love.
context: Ayaka-san.\That's it.\So?\It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love. response:	We haven't changed, though...
context: That's it.\So?\It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though... response:	Kami Ayaka, you've changed since we started going out.
context: So?\It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out. response:	Sorry, am I annoying?
context: It's nothing.\I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying? response:	No, you've gotten cuter.
context: I just wanted you to say my name.\I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter. response:	You've gotten cuter, too, Kana-san.
context: I'll say your name as much as you want, Ayaka.\Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san. response:	I'll destroy you.
context: Was Goda-san always that manly?!\I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you. response:	Let's get going.
context: I guess people do change when they're in love.\We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going. response:	This hurts to watch.
context: We haven't changed, though...\Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going.\This hurts to watch. response:	Y-Yeah.
context: Kami Ayaka, you've changed since we started going out.\Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going.\This hurts to watch.\Y-Yeah. response:	Can I be more needy, then?
context: Sorry, am I annoying?\No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going.\This hurts to watch.\Y-Yeah.\Can I be more needy, then? response:	What is it?
context: No, you've gotten cuter.\You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going.\This hurts to watch.\Y-Yeah.\Can I be more needy, then?\What is it? response:	So... I want to kiss.
context: You've gotten cuter, too, Kana-san.\I'll destroy you.\Let's get going.\This hurts to watch.\Y-Yeah.\Can I be more needy, then?\What is it?\So... I want to kiss. response:	Now?
context: I'll destroy you.\Let's get going.\This hurts to watch.\Y-Yeah.\Can I be more needy, then?\What is it?\So... I want to kiss.\Now? response:	No?
context: Let's get going.\This hurts to watch.\Y-Yeah.\Can I be more needy, then?\What is it?\So... I want to kiss.\Now?\No? response:	Of course not!
context: This hurts to watch.\Y-Yeah.\Can I be more needy, then?\What is it?\So... I want to kiss.\Now?\No?\Of course not! response:	You're in broad daylight!
context: Y-Yeah.\Can I be more needy, then?\What is it?\So... I want to kiss.\Now?\No?\Of course not!\You're in broad daylight! response:	Right, Kana-san?
context: Can I be more needy, then?\What is it?\So... I want to kiss.\Now?\No?\Of course not!\You're in broad daylight!\Right, Kana-san? response:	No kidding!
context: What is it?\So... I want to kiss.\Now?\No?\Of course not!\You're in broad daylight!\Right, Kana-san?\No kidding! response:	All right.
context: So... I want to kiss.\Now?\No?\Of course not!\You're in broad daylight!\Right, Kana-san?\No kidding!\All right. response:	D-Does it really work like that?
context: Now?\No?\Of course not!\You're in broad daylight!\Right, Kana-san?\No kidding!\All right.\D-Does it really work like that? response:	How much is Goda kissing all the time?
context: No?\Of course not!\You're in broad daylight!\Right, Kana-san?\No kidding!\All right.\D-Does it really work like that?\How much is Goda kissing all the time? response:	No, Goda-kun's right!
context: Of course not!\You're in broad daylight!\Right, Kana-san?\No kidding!\All right.\D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right! response:	It's that sense of initiative that you don't have, Chiaki!
context: You're in broad daylight!\Right, Kana-san?\No kidding!\All right.\D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki! response:	N-No way!
context: Right, Kana-san?\No kidding!\All right.\D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way! response:	Wait, Goda-kun, I wasn't ready for that!
context: No kidding!\All right.\D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that! response:	You weren't?
context: All right.\D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't? response:	Goda Takeru-kun, you're always so sudden.
context: D-Does it really work like that?\How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden. response:	Sorry.
context: How much is Goda kissing all the time?\No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry. response:	Take this.
context: No, Goda-kun's right!\It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry.\Take this. response:	No way!
context: It's that sense of initiative that you don't have, Chiaki!\N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry.\Take this.\No way! response:	You see that?!
context: N-No way!\Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry.\Take this.\No way!\You see that?! response:	The Kamine-san!
context: Wait, Goda-kun, I wasn't ready for that!\You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry.\Take this.\No way!\You see that?!\The Kamine-san! response:	Doing that!
context: You weren't?\Goda Takeru-kun, you're always so sudden.\Sorry.\Take this.\No way!\You see that?!\The Kamine-san!\Doing that! response:	Huh?!
context: Goda Takeru-kun, you're always so sudden.\Sorry.\Take this.\No way!\You see that?!\The Kamine-san!\Doing that!\Huh?! response:	You expect me to do that?!
context: Sorry.\Take this.\No way!\You see that?!\The Kamine-san!\Doing that!\Huh?!\You expect me to do that?! response:	There's nothing wrong with the girl making the first move.
context: Take this.\No way!\You see that?!\The Kamine-san!\Doing that!\Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move. response:	Jeez, and you call yourself a guy?
context: No way!\You see that?!\The Kamine-san!\Doing that!\Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy? response:	Let's do it properly next time.
context: You see that?!\The Kamine-san!\Doing that!\Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time. response:	Yeah.
context: The Kamine-san!\Doing that!\Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah. response:	There's no sense fighting.
context: Doing that!\Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah.\There's no sense fighting. response:	Yeah.
context: Huh?!\You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah.\There's no sense fighting.\Yeah. response:	Okay, I'll kiss you, then.
context: You expect me to do that?!\There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah.\There's no sense fighting.\Yeah.\Okay, I'll kiss you, then. response:	I-It's fine.
context: There's nothing wrong with the girl making the first move.\Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah.\There's no sense fighting.\Yeah.\Okay, I'll kiss you, then.\I-It's fine. response:	I'll start.
context: Jeez, and you call yourself a guy?\Let's do it properly next time.\Yeah.\There's no sense fighting.\Yeah.\Okay, I'll kiss you, then.\I-It's fine.\I'll start. response:	On the count of three, then?
context: Let's do it properly next time.\Yeah.\There's no sense fighting.\Yeah.\Okay, I'll kiss you, then.\I-It's fine.\I'll start.\On the count of three, then? response:	Fine.
context: Yeah.\There's no sense fighting.\Yeah.\Okay, I'll kiss you, then.\I-It's fine.\I'll start.\On the count of three, then?\Fine. response:	One, two, three...
context: There's no sense fighting.\Yeah.\Okay, I'll kiss you, then.\I-It's fine.\I'll start.\On the count of three, then?\Fine.\One, two, three... response:	Hey, it's Chiaki-kun and Kana-san.
context: Yeah.\Okay, I'll kiss you, then.\I-It's fine.\I'll start.\On the count of three, then?\Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san. response:	It's Goda and Kamine-san!
context: Okay, I'll kiss you, then.\I-It's fine.\I'll start.\On the count of three, then?\Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san! response:	What are you guys doing here?
context: I-It's fine.\I'll start.\On the count of three, then?\Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here? response:	N-Nothing, really.
context: I'll start.\On the count of three, then?\Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really. response:	What were you guys doing?
context: On the count of three, then?\Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really.\What were you guys doing? response:	Huh? Um...
context: Fine.\One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really.\What were you guys doing?\Huh? Um... response:	Nothing, really.
context: One, two, three...\Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really.\What were you guys doing?\Huh? Um...\Nothing, really. response:	The End
context: Hey, it's Chiaki-kun and Kana-san.\It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really.\What were you guys doing?\Huh? Um...\Nothing, really.\The End response:	What a coincidence!
context: It's Goda and Kamine-san!\What are you guys doing here?\N-Nothing, really.\What were you guys doing?\Huh? Um...\Nothing, really.\The End\What a coincidence! response:	I invited my girlfriend over.
context: What are you guys doing here?\N-Nothing, really.\What were you guys doing?\Huh? Um...\Nothing, really.\The End\What a coincidence!\I invited my girlfriend over. response:	Thanks for having me.
context: N-Nothing, really.\What were you guys doing?\Huh? Um...\Nothing, really.\The End\What a coincidence!\I invited my girlfriend over.\Thanks for having me. response:	No one's home today.
context: What were you guys doing?\Huh? Um...\Nothing, really.\The End\What a coincidence!\I invited my girlfriend over.\Thanks for having me.\No one's home today. response:	I'm gonna kiss my girlfriend today!
context: Huh? Um...\Nothing, really.\The End\What a coincidence!\I invited my girlfriend over.\Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today! response:	Bubbles
context: Nothing, really.\The End\What a coincidence!\I invited my girlfriend over.\Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles response:	E-Everyone's on vacation right now.
context: The End\What a coincidence!\I invited my girlfriend over.\Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now. response:	Oh, what time do you have to be home today?
context: What a coincidence!\I invited my girlfriend over.\Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today? response:	No, I'll take it even further.
context: I invited my girlfriend over.\Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further. response:	I have to be home by eight.
context: Thanks for having me.\No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight. response:	Oh, okay.
context: No one's home today.\I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight.\Oh, okay. response:	Damn Chiaki.
context: I'm gonna kiss my girlfriend today!\Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight.\Oh, okay.\Damn Chiaki. response:	I mean, we haven't even kissed yet,
context: Bubbles\E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight.\Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet, response:	so I kind of expected that much, but...
context: E-Everyone's on vacation right now.\Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight.\Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but... response:	Huh?
context: Oh, what time do you have to be home today?\No, I'll take it even further.\I have to be home by eight.\Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh? response:	Am I wearing good undies today?
context: No, I'll take it even further.\I have to be home by eight.\Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh?\Am I wearing good undies today? response:	I have'til eight. I have'til eight.
context: I have to be home by eight.\Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight. response:	Good.
context: Oh, okay.\Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight.\Good. response:	Okay...
context: Damn Chiaki.\I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight.\Good.\Okay... response:	Why don't we study for exams?
context: I mean, we haven't even kissed yet,\so I kind of expected that much, but...\Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight.\Good.\Okay...\Why don't we study for exams? response:	G-Good idea.
context: so I kind of expected that much, but...\Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight.\Good.\Okay...\Why don't we study for exams?\G-Good idea. response:	Uh... Is the air conditioner setting okay?
context: Huh?\Am I wearing good undies today?\I have'til eight. I have'til eight.\Good.\Okay...\Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay? response:	I-I guess it's a bit hot.
context: Am I wearing good undies today?\I have'til eight. I have'til eight.\Good.\Okay...\Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot. response:	Why am I avoiding this?
context: I have'til eight. I have'til eight.\Good.\Okay...\Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this? response:	I decided I'd make a move today!
context: Good.\Okay...\Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today! response:	Kana!
context: Okay...\Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today!\Kana! response:	Y-Yes?
context: Why don't we study for exams?\G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today!\Kana!\Y-Yes? response:	Ki...
context: G-Good idea.\Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today!\Kana!\Y-Yes?\Ki... response:	Was kinematics on the exam?
context: Uh... Is the air conditioner setting okay?\I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today!\Kana!\Y-Yes?\Ki...\Was kinematics on the exam? response:	Huh? Yeah.
context: I-I guess it's a bit hot.\Why am I avoiding this?\I decided I'd make a move today!\Kana!\Y-Yes?\Ki...\Was kinematics on the exam?\Huh? Yeah. response:	Ki...
context: Why am I avoiding this?\I decided I'd make a move today!\Kana!\Y-Yes?\Ki...\Was kinematics on the exam?\Huh? Yeah.\Ki... response:	What about kinetic energy?
context: I decided I'd make a move today!\Kana!\Y-Yes?\Ki...\Was kinematics on the exam?\Huh? Yeah.\Ki...\What about kinetic energy? response:	That is too, yes.
context: Kana!\Y-Yes?\Ki...\Was kinematics on the exam?\Huh? Yeah.\Ki...\What about kinetic energy?\That is too, yes. response:	Shit.
context: Y-Yes?\Ki...\Was kinematics on the exam?\Huh? Yeah.\Ki...\What about kinetic energy?\That is too, yes.\Shit. response:	W-Want to take a break?
context: Ki...\Was kinematics on the exam?\Huh? Yeah.\Ki...\What about kinetic energy?\That is too, yes.\Shit.\W-Want to take a break? response:	I'll get something to drink.
context: Was kinematics on the exam?\Huh? Yeah.\Ki...\What about kinetic energy?\That is too, yes.\Shit.\W-Want to take a break?\I'll get something to drink. response:	O-Okay.
context: Huh? Yeah.\Ki...\What about kinetic energy?\That is too, yes.\Shit.\W-Want to take a break?\I'll get something to drink.\O-Okay. response:	I'm going to strike out again.
context: Ki...\What about kinetic energy?\That is too, yes.\Shit.\W-Want to take a break?\I'll get something to drink.\O-Okay.\I'm going to strike out again. response:	Why can't I just go for it?
context: What about kinetic energy?\That is too, yes.\Shit.\W-Want to take a break?\I'll get something to drink.\O-Okay.\I'm going to strike out again.\Why can't I just go for it? response:	We're running out of time.
context: That is too, yes.\Shit.\W-Want to take a break?\I'll get something to drink.\O-Okay.\I'm going to strike out again.\Why can't I just go for it?\We're running out of time. response:	I have to leave before seven.
context: Shit.\W-Want to take a break?\I'll get something to drink.\O-Okay.\I'm going to strike out again.\Why can't I just go for it?\We're running out of time.\I have to leave before seven. response:	I want the mood to be right for our first kiss, though.
context: W-Want to take a break?\I'll get something to drink.\O-Okay.\I'm going to strike out again.\Why can't I just go for it?\We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though. response:	There's no point rushing it.
context: I'll get something to drink.\O-Okay.\I'm going to strike out again.\Why can't I just go for it?\We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it. response:	What's wrong, Chiaki?
context: O-Okay.\I'm going to strike out again.\Why can't I just go for it?\We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki? response:	Nothing.
context: I'm going to strike out again.\Why can't I just go for it?\We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki?\Nothing. response:	Where are the drinks?
context: Why can't I just go for it?\We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki?\Nothing.\Where are the drinks? response:	And why are you so red?
context: We're running out of time.\I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki?\Nothing.\Where are the drinks?\And why are you so red? response:	Kana, want to kiss?
context: I have to leave before seven.\I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki?\Nothing.\Where are the drinks?\And why are you so red?\Kana, want to kiss? response:	This kid...
context: I want the mood to be right for our first kiss, though.\There's no point rushing it.\What's wrong, Chiaki?\Nothing.\Where are the drinks?\And why are you so red?\Kana, want to kiss?\This kid... response:	There we go.
context: There's no point rushing it.\What's wrong, Chiaki?\Nothing.\Where are the drinks?\And why are you so red?\Kana, want to kiss?\This kid...\There we go. response:	Kana...
context: What's wrong, Chiaki?\Nothing.\Where are the drinks?\And why are you so red?\Kana, want to kiss?\This kid...\There we go.\Kana... response:	Wait a second!
context: Nothing.\Where are the drinks?\And why are you so red?\Kana, want to kiss?\This kid...\There we go.\Kana...\Wait a second! response:	Did you drink something weird?
context: Where are the drinks?\And why are you so red?\Kana, want to kiss?\This kid...\There we go.\Kana...\Wait a second!\Did you drink something weird? response:	I don't want to do it like this!
context: And why are you so red?\Kana, want to kiss?\This kid...\There we go.\Kana...\Wait a second!\Did you drink something weird?\I don't want to do it like this! response:	You keep telling me to take the initiative!
context: Kana, want to kiss?\This kid...\There we go.\Kana...\Wait a second!\Did you drink something weird?\I don't want to do it like this!\You keep telling me to take the initiative! response:	That doesn't mean anything goes!
context: This kid...\There we go.\Kana...\Wait a second!\Did you drink something weird?\I don't want to do it like this!\You keep telling me to take the initiative!\That doesn't mean anything goes! response:	Besides, our first kiss is going to be a precious memory.
context: There we go.\Kana...\Wait a second!\Did you drink something weird?\I don't want to do it like this!\You keep telling me to take the initiative!\That doesn't mean anything goes!\Besides, our first kiss is going to be a precious memory. response:	Kana!
