context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: It tastes great!\And it feels great!\Hey! I think I'll take a shower!\Huh?\Right now? Here?\Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy. response:	Also, if you could set up a screen over there, I'd appreciate it.
context: And it feels great!\Hey! I think I'll take a shower!\Huh?\Right now? Here?\Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it. response:	Aye, aye.
context: Hey! I think I'll take a shower!\Huh?\Right now? Here?\Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye. response:	Is this okay?
context: Huh?\Right now? Here?\Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay? response:	Thanks!
context: Right now? Here?\Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay?\Thanks! response:	What is it, Minmay?!
context: Yup, I'm all covered in sweat.\Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay?\Thanks!\What is it, Minmay?! response:	Huh?
context: Well, I guess it'd be better if I go over there, huh?\Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay?\Thanks!\What is it, Minmay?!\Huh? response:	Really...
context: Thank you for being so considerate. You've made me happy.\Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay?\Thanks!\What is it, Minmay?!\Huh?\Really... response:	Jeez...
context: Also, if you could set up a screen over there, I'd appreciate it.\Aye, aye.\Is this okay?\Thanks!\What is it, Minmay?!\Huh?\Really...\Jeez... response:	Maybe I teased him a little too much.
context: Aye, aye.\Is this okay?\Thanks!\What is it, Minmay?!\Huh?\Really...\Jeez...\Maybe I teased him a little too much. response:	Sorry, Hikaru!
context: Is this okay?\Thanks!\What is it, Minmay?!\Huh?\Really...\Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru! response:	Hikaru, what is it? Are you mad?
context: Thanks!\What is it, Minmay?!\Huh?\Really...\Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad? response:	Hikaru! Answer me!
context: What is it, Minmay?!\Huh?\Really...\Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me! response:	I found my work clothes.
context: Huh?\Really...\Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes. response:	You can wear them if you like.
context: Really...\Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes.\You can wear them if you like. response:	I feel so much better!
context: Jeez...\Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes.\You can wear them if you like.\I feel so much better! response:	Why don't you take a shower, too?
context: Maybe I teased him a little too much.\Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes.\You can wear them if you like.\I feel so much better!\Why don't you take a shower, too? response:	Sure, I was gonna.
context: Sorry, Hikaru!\Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes.\You can wear them if you like.\I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna. response:	This shirt is so baggy!
context: Hikaru, what is it? Are you mad?\Hikaru! Answer me!\I found my work clothes.\You can wear them if you like.\I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy! response:	I found some canned food too.
context: Hikaru! Answer me!\I found my work clothes.\You can wear them if you like.\I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy!\I found some canned food too. response:	You want some?
context: I found my work clothes.\You can wear them if you like.\I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy!\I found some canned food too.\You want some? response:	Terrific!
context: You can wear them if you like.\I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy!\I found some canned food too.\You want some?\Terrific! response:	Man, I sure am hungry.
context: I feel so much better!\Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy!\I found some canned food too.\You want some?\Terrific!\Man, I sure am hungry. response:	Yum! This is great!
context: Why don't you take a shower, too?\Sure, I was gonna.\This shirt is so baggy!\I found some canned food too.\You want some?\Terrific!\Man, I sure am hungry.\Yum! This is great! response:	Hey, are you sure you should eat that all at once?
context: Sure, I was gonna.\This shirt is so baggy!\I found some canned food too.\You want some?\Terrific!\Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once? response:	No problem!
context: This shirt is so baggy!\I found some canned food too.\You want some?\Terrific!\Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem! response:	We'll find the exit tomorrow.
context: I found some canned food too.\You want some?\Terrific!\Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow. response:	And, if we don't?
context: You want some?\Terrific!\Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow.\And, if we don't? response:	This ship's only about a kilometer long at most.
context: Terrific!\Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most. response:	I think we'll be fine.
context: Man, I sure am hungry.\Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine. response:	But, look at all the walking we just did, and it didn't get us anywhere!
context: Yum! This is great!\Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere! response:	Which is why tomorrow, I'll make a map and...
context: Hey, are you sure you should eat that all at once?\No problem!\We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and... response:	I've lost my appetite.
context: No problem!\We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite. response:	Beaten already, huh?
context: We'll find the exit tomorrow.\And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh? response:	Who is?
context: And, if we don't?\This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh?\Who is? response:	If you think about it, it's only been one day.
context: This ship's only about a kilometer long at most.\I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh?\Who is?\If you think about it, it's only been one day. response:	Yeah, I got a call from my Sempai and I came out to see the Macross.
context: I think we'll be fine.\But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh?\Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross. response:	The next thing I know, not only am I being attacked by aliens,...
context: But, look at all the walking we just did, and it didn't get us anywhere!\Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh?\Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,... response:	but I wind up in space inside the ship.
context: Which is why tomorrow, I'll make a map and...\I've lost my appetite.\Beaten already, huh?\Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship. response:	I wonder how my aunt and uncle are doing?
context: I've lost my appetite.\Beaten already, huh?\Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing? response:	If they made it to the shelter, I think they'll be fine.
context: Beaten already, huh?\Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine. response:	Yeah, the soldiers will protect them.
context: Who is?\If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them. response:	The soldiers, huh?
context: If you think about it, it's only been one day.\Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh? response:	Hey, that's not such a good idea!
context: Yeah, I got a call from my Sempai and I came out to see the Macross.\The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea! response:	If you fall asleep in a place like this, you'll catch a cold.
context: The next thing I know, not only am I being attacked by aliens,...\but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold. response:	Oh, so that's the kind of person you are.
context: but I wind up in space inside the ship.\I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are. response:	I had no idea! Unbelievable!
context: I wonder how my aunt and uncle are doing?\If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable! response:	Hey, wait a minute! It was a rat!
context: If they made it to the shelter, I think they'll be fine.\Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat! response:	Rats!
context: Yeah, the soldiers will protect them.\The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats! response:	What did I tell you?
context: The soldiers, huh?\Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats!\What did I tell you? response:	It's a ship, so they made this their home long before us humans.
context: Hey, that's not such a good idea!\If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans. response:	I can't stand rats! Hurry up and make them go away!
context: If you fall asleep in a place like this, you'll catch a cold.\Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away! response:	Hey, I wonder if that's their nest?
context: Oh, so that's the kind of person you are.\I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest? response:	Oh, no!
context: I had no idea! Unbelievable!\Hey, wait a minute! It was a rat!\Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no! response:	I'll explain the situation to them tomorrow and get them to share the bed with you.
context: Hey, wait a minute! It was a rat!\Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you. response:	Now, if we're here, then...
context: Rats!\What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then... response:	Hey!
context: What did I tell you?\It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey! response:	This shows that this is our second day as castaways.
context: It's a ship, so they made this their home long before us humans.\I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey!\This shows that this is our second day as castaways. response:	Good idea, huh?
context: I can't stand rats! Hurry up and make them go away!\Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey!\This shows that this is our second day as castaways.\Good idea, huh? response:	Uh, sure. Well, I'll be back later.
context: Hey, I wonder if that's their nest?\Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey!\This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later. response:	See you!
context: Oh, no!\I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey!\This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later.\See you! response:	How could she do that to my precious racer?!
context: I'll explain the situation to them tomorrow and get them to share the bed with you.\Now, if we're here, then...\Hey!\This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?! response:	Jeez...
context: Now, if we're here, then...\Hey!\This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?!\Jeez... response:	Ow!
context: Hey!\This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?!\Jeez...\Ow! response:	Ow!
context: This shows that this is our second day as castaways.\Good idea, huh?\Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?!\Jeez...\Ow!\Ow! response:	How'd it go?
context: Good idea, huh?\Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?!\Jeez...\Ow!\Ow!\How'd it go? response:	That sure smells good!
context: Uh, sure. Well, I'll be back later.\See you!\How could she do that to my precious racer?!\Jeez...\Ow!\Ow!\How'd it go?\That sure smells good! response:	Our food will last longer this way.
context: See you!\How could she do that to my precious racer?!\Jeez...\Ow!\Ow!\How'd it go?\That sure smells good!\Our food will last longer this way. response:	Just what you'd expect from a girl whose family runs a Chinese restaurant!
context: How could she do that to my precious racer?!\Jeez...\Ow!\Ow!\How'd it go?\That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant! response:	No way! That's my aunt's place.
context: Jeez...\Ow!\Ow!\How'd it go?\That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place. response:	I just go there to visit sometimes.
context: Ow!\Ow!\How'd it go?\That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes. response:	Where's your family then?
context: Ow!\How'd it go?\That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then? response:	Yokohama... We have a restaurant in Chinatown.
context: How'd it go?\That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown. response:	Here!
context: That sure smells good!\Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here! response:	Oh, I'd just assumed that your family ran a Chinese restaurant...
context: Our food will last longer this way.\Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant... response:	Huh?!
context: Just what you'd expect from a girl whose family runs a Chinese restaurant!\No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?! response:	Today's our third day, huh?
context: No way! That's my aunt's place.\I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh? response:	Mom...
context: I just go there to visit sometimes.\Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh?\Mom... response:	I give up. It's like we're on some desert island in a far-off sea.
context: Where's your family then?\Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea. response:	Oh?
context: Yokohama... We have a restaurant in Chinatown.\Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh? response:	But, this is the last of our supplies.
context: Here!\Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies. response:	Why don't I go outside and call for help?
context: Oh, I'd just assumed that your family ran a Chinese restaurant...\Huh?!\Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help? response:	Outside?
context: Huh?!\Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside? response:	I'll go out into space through the airlock, then back onto the ship through another one.
context: Today's our third day, huh?\Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one. response:	But, you don't have a spacesuit!
context: Mom...\I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit! response:	They use this helmet in combat, so it's pretty airtight.
context: I give up. It's like we're on some desert island in a far-off sea.\Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight. response:	If we reinforce it, I think we can make this work.
context: Oh?\But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work. response:	But...
context: But, this is the last of our supplies.\Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But... response:	With it and this pilot suit, I should be able to last for a while.
context: Why don't I go outside and call for help?\Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while. response:	But...
context: Outside?\I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while.\But... response:	Do you understand how to work the switch now?
context: I'll go out into space through the airlock, then back onto the ship through another one.\But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now? response:	Yes...
context: But, you don't have a spacesuit!\They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now?\Yes... response:	But, what will you do for air? You don't even have an oxygen tank.
context: They use this helmet in combat, so it's pretty airtight.\If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank. response:	I think I can hold out for two or three minutes.
context: If we reinforce it, I think we can make this work.\But...\With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes. response:	You're going to hold your breath?!
context: But...\With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?! response:	It's no different from diving in the ocean, right?
context: With it and this pilot suit, I should be able to last for a while.\But...\Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right? response:	Where are you going?
context: But...\Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going? response:	To check the direction of the nearest airlock from the window.
context: Do you understand how to work the switch now?\Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window. response:	Again? You can't get spooked by every little thing that floats by, okay?
context: Yes...\But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay? response:	Is that a tuna?
context: But, what will you do for air? You don't even have an oxygen tank.\I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna? response:	A tuna?
context: I think I can hold out for two or three minutes.\You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna? response:	A tuna!
context: You're going to hold your breath?!\It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna?\A tuna! response:	Tuna!
context: It's no different from diving in the ocean, right?\Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna?\A tuna!\Tuna! response:	Sashimi!
context: Where are you going?\To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna?\A tuna!\Tuna!\Sashimi! response:	Hang in there!
context: To check the direction of the nearest airlock from the window.\Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna?\A tuna!\Tuna!\Sashimi!\Hang in there! response:	Are you all right?
context: Again? You can't get spooked by every little thing that floats by, okay?\Is that a tuna?\A tuna?\A tuna!\Tuna!\Sashimi!\Hang in there!\Are you all right? response:	I did it! We won't be worrying about food for a...
context: Is that a tuna?\A tuna?\A tuna!\Tuna!\Sashimi!\Hang in there!\Are you all right?\I did it! We won't be worrying about food for a... response:	You shouldn't be so disappointed.
context: A tuna?\A tuna!\Tuna!\Sashimi!\Hang in there!\Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed. response:	Not many people have ever caught a tuna in space.
context: A tuna!\Tuna!\Sashimi!\Hang in there!\Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space. response:	But, now I can't go back out there again.
context: Tuna!\Sashimi!\Hang in there!\Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again. response:	When I was pinned under the tuna, my suit got snagged on its teeth.
context: Sashimi!\Hang in there!\Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth. response:	Our plan of going outside the ship to get help just went up in smoke.
context: Hang in there!\Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke. response:	Hey, how about opening a hole in the ceiling and going up?
context: Are you all right?\I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke.\Hey, how about opening a hole in the ceiling and going up? response:	I thought of that, too...
context: I did it! We won't be worrying about food for a...\You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke.\Hey, how about opening a hole in the ceiling and going up?\I thought of that, too... response:	But, where are we gonna get tools to cut through steel plates?
context: You shouldn't be so disappointed.\Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke.\Hey, how about opening a hole in the ceiling and going up?\I thought of that, too...\But, where are we gonna get tools to cut through steel plates? response:	What about blasting through?
context: Not many people have ever caught a tuna in space.\But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke.\Hey, how about opening a hole in the ceiling and going up?\I thought of that, too...\But, where are we gonna get tools to cut through steel plates?\What about blasting through? response:	We've just about used up the rest of the racer's fuel.
context: But, now I can't go back out there again.\When I was pinned under the tuna, my suit got snagged on its teeth.\Our plan of going outside the ship to get help just went up in smoke.\Hey, how about opening a hole in the ceiling and going up?\I thought of that, too...\But, where are we gonna get tools to cut through steel plates?\What about blasting through?\We've just about used up the rest of the racer's fuel. response:	On what?
