context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: I'm not following you. This happens to be the fastest way through the woods.\-Fine. Do whatever you want. -That's exactly what I'm doing!\Pi, pi.\We'd better get some sleep, you guys.\Tomorrow's going to be a big day.\Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. - response:	-Pi. -
context: -Fine. Do whatever you want. -That's exactly what I'm doing!\Pi, pi.\We'd better get some sleep, you guys.\Tomorrow's going to be a big day.\Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. - response:	Pi!
context: Pi, pi.\We'd better get some sleep, you guys.\Tomorrow's going to be a big day.\Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. -\Pi! response:	- -Pi. Pi, pi.
context: We'd better get some sleep, you guys.\Tomorrow's going to be a big day.\Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. -\Pi!\- -Pi. Pi, pi. response:	Pikachu!
context: Tomorrow's going to be a big day.\Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. -\Pi!\- -Pi. Pi, pi.\Pikachu! response:	-Chu. -
context: Well, we'd all get some sleep if you'd shut your big mouth.\-Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. -\Pi!\- -Pi. Pi, pi.\Pikachu!\-Chu. - response:	-Pikachu! Pikachu! -
context: -Huh. don't let the bedbugs bite. - Humph!\-Cha. -\-Pi. -\Pi!\- -Pi. Pi, pi.\Pikachu!\-Chu. -\-Pikachu! Pikachu! - response:	Pikachu!
context: -Cha. -\-Pi. -\Pi!\- -Pi. Pi, pi.\Pikachu!\-Chu. -\-Pikachu! Pikachu! -\Pikachu! response:	Pi. Pikachu!
context: -Pi. -\Pi!\- -Pi. Pi, pi.\Pikachu!\-Chu. -\-Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu! response:	Pi, pi, chu, chu! Pikachu!
context: Pi!\- -Pi. Pi, pi.\Pikachu!\-Chu. -\-Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu! response:	Pikachu.
context: - -Pi. Pi, pi.\Pikachu!\-Chu. -\-Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu. response:	Pi.
context: Pikachu!\-Chu. -\-Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi. response:	What's wrong? What's happening?
context: -Chu. -\-Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi.\What's wrong? What's happening? response:	What is this thing doing sleeping near me?
context: -Pikachu! Pikachu! -\Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me? response:	Huh? Heh, Caterpie just wants to be your friend.
context: Pikachu!\Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend. response:	If that thing wants to be my friend it can stop bugging me already.
context: Pi. Pikachu!\Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already. response:	If you're a Pokemon, get out of my face and into that Poke Ball.
context: Pi, pi, chu, chu! Pikachu!\Pikachu.\Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball. response:	Oh, Misty, you are so unbelievable. Caterpie means no harm.
context: Pikachu.\Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm. response:	Why it likes you, I'll never know.
context: Pi.\What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know. response:	Caterpie, what's the matter?
context: What's wrong? What's happening?\What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter? response:	-Hey, hold on, Caterpie! -Pikachu.
context: What is this thing doing sleeping near me?\Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu. response:	All right, Misty, you owe Caterpie an apology.
context: Huh? Heh, Caterpie just wants to be your friend.\If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology. response:	-Pokemon have feelings too, you know? -Ah, hmm!
context: If that thing wants to be my friend it can stop bugging me already.\If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm! response:	Come on, Caterpie, don't you worry. Someday we'll show her.
context: If you're a Pokemon, get out of my face and into that Poke Ball.\Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her. response:	Wow, a Pidgeotto!
context: Oh, Misty, you are so unbelievable. Caterpie means no harm.\Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto! response:	Pidgeotto, an evolved form of the Pidgey.
context: Why it likes you, I'll never know.\Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey. response:	It is armed with sharp claws and dives from the sky to capture its prey.
context: Caterpie, what's the matter?\-Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey. response:	Unlike the more gentle Pidgey, Pidgeotto can be dangerous.
context: -Hey, hold on, Caterpie! -Pikachu.\All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous. response:	Approach with extreme caution.
context: All right, Misty, you owe Caterpie an apology.\-Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution. response:	All right, Pidgeotto.
context: -Pokemon have feelings too, you know? -Ah, hmm!\Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto. response:	Ha, I'll show you who's the dangerous one around here.
context: Come on, Caterpie, don't you worry. Someday we'll show her.\Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here. response:	Poke Ball, go!
context: Wow, a Pidgeotto!\Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go! response:	You don't get it, do you?
context: Pidgeotto, an evolved form of the Pidgey.\It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you? response:	You don't just throw a Poke Ball and capture a Pokemon.
context: It is armed with sharp claws and dives from the sky to capture its prey.\Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon. response:	You have to make it battle and weaken it first.
context: Unlike the more gentle Pidgey, Pidgeotto can be dangerous.\Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first. response:	The only reason you got to catch Caterpie is because it's already a weakling.
context: Approach with extreme caution.\All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling. response:	I know what I'm doing and you just better quit picking on Caterpie, okay?
context: All right, Pidgeotto.\Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay? response:	And now, if you kindly keep your big mouth shut,
context: Ha, I'll show you who's the dangerous one around here.\Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut, response:	you'll see how it's done.
context: Poke Ball, go!\You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done. response:	Go, Caterpie!
context: You don't get it, do you?\You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie! response:	- -Pika!
context: You don't just throw a Poke Ball and capture a Pokemon.\You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie!\- -Pika! response:	- -Pika!
context: You have to make it battle and weaken it first.\The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie!\- -Pika!\- -Pika! response:	Ha, I told you I knew what I was doing.
context: The only reason you got to catch Caterpie is because it's already a weakling.\I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie!\- -Pika!\- -Pika!\Ha, I told you I knew what I was doing. response:	You don't have any idea of the mistake you've just made, do you?
context: I know what I'm doing and you just better quit picking on Caterpie, okay?\And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie!\- -Pika!\- -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you? response:	-Did I do something wrong? -
context: And now, if you kindly keep your big mouth shut,\you'll see how it's done.\Go, Caterpie!\- -Pika!\- -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? - response:	Caterpie!
context: you'll see how it's done.\Go, Caterpie!\- -Pika!\- -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie! response:	Caterpie, counterattack!
context: Go, Caterpie!\- -Pika!\- -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie!\Caterpie, counterattack! response:	-Caterpie! -Quick, call it back!
context: - -Pika!\- -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back! response:	Huh? Caterpie, return! Ugh!
context: - -Pika!\Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh! response:	Pikachu, go!
context: Ha, I told you I knew what I was doing.\You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go! response:	-Pikachu, Thunder Shock, now! -Pikachu!
context: You don't have any idea of the mistake you've just made, do you?\-Did I do something wrong? -\Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu! response:	Poke Ball, go!
context: -Did I do something wrong? -\Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go! response:	Yes! We got Pidgeotto!
context: Caterpie!\Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto! response:	Pikachu!
context: Caterpie, counterattack!\-Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu! response:	-I am the greatest. -You're the worst!
context: -Caterpie! -Quick, call it back!\Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst! response:	You have no idea what you're doing.
context: Huh? Caterpie, return! Ugh!\Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing. response:	It'll be a long time till you're a Pokemon Master
context: Pikachu, go!\-Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master response:	-like, a million years. -Ugh. I'm trying to-
context: -Pikachu, Thunder Shock, now! -Pikachu!\Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to- response:	You should try to learn something about Pokemon first.
context: Poke Ball, go!\Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first. response:	With Pokemon, you've got to use strategy.
context: Yes! We got Pidgeotto!\Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy. response:	Pidgeotto is a bird. Caterpie is a worm.
context: Pikachu!\-I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm. response:	Birds eat worms, Mr. Pokemon Master!
context: -I am the greatest. -You're the worst!\You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master! response:	Well, if you just try hard enough, things will work out, won't they?
context: You have no idea what you're doing.\It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they? response:	No, Ash, I'm afraid things won't just work out
context: It'll be a long time till you're a Pokemon Master\-like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out response:	if you try hard enough.
context: -like, a million years. -Ugh. I'm trying to-\You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough. response:	The Pokemon trainer's judgment is more important than anything else,
context: You should try to learn something about Pokemon first.\With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else, response:	and unfortunately for you, the trainer has to have a brain!
context: With Pokemon, you've got to use strategy.\Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain! response:	-Uh... - Ha-ha.
context: Pidgeotto is a bird. Caterpie is a worm.\Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha. response:	So we meet again.
context: Birds eat worms, Mr. Pokemon Master!\Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again. response:	I know that voice.
context: Well, if you just try hard enough, things will work out, won't they?\No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again.\I know that voice. response:	To protect the world from devastation.
context: No, Ash, I'm afraid things won't just work out\if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again.\I know that voice.\To protect the world from devastation. response:	To unite all peoples within our nation.
context: if you try hard enough.\The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again.\I know that voice.\To protect the world from devastation.\To unite all peoples within our nation. response:	To denounce the evils of truth and love.
context: The Pokemon trainer's judgment is more important than anything else,\and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again.\I know that voice.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love. response:	To extend our reach to the stars above.
context: and unfortunately for you, the trainer has to have a brain!\-Uh... - Ha-ha.\So we meet again.\I know that voice.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above. response:	-Jessie! -James!
context: -Uh... - Ha-ha.\So we meet again.\I know that voice.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James! response:	No, not this again.
context: So we meet again.\I know that voice.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\No, not this again. response:	Team Rocket, blast off at the speed of light!
context: I know that voice.\To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light! response:	Surrender now, or prepare to fight.
context: To protect the world from devastation.\To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight. response:	Meowth! That's right!
context: To unite all peoples within our nation.\To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right! response:	-Uh, we're kind of busy now, So if you- -Quiet, little boy.
context: To denounce the evils of truth and love.\To extend our reach to the stars above.\-Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy. response:	We're not here to listen to you. We're here to get your Pokemon.
context: To extend our reach to the stars above.\-Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon. response:	- Hand over that Pikachu. -Huh?
context: -Jessie! -James!\No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh? response:	Hey, this is my Pikachu. Go out and find your own.
context: No, not this again.\Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own. response:	The only Pikachu we want is that one.
context: Team Rocket, blast off at the speed of light!\Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one. response:	We're only looking for the rarest, most valuable Pokemon in the world, kid.
context: Surrender now, or prepare to fight.\Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid. response:	And that special Pikachu's just the kind of Pokemon we need.
context: Meowth! That's right!\-Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need. response:	You idiots, stop giving away all our secrets!
context: -Uh, we're kind of busy now, So if you- -Quiet, little boy.\We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets! response:	Is my Pikachu really that special?
context: We're not here to listen to you. We're here to get your Pokemon.\- Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special? response:	Your Pikachu's powers impress even me.
context: - Hand over that Pikachu. -Huh?\Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me. response:	I really got a charge out of it's incredible attack the last time we met.
context: Hey, this is my Pikachu. Go out and find your own.\The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me.\I really got a charge out of it's incredible attack the last time we met. response:	Its powers exceed its evolutionary level. Your Pokemon would-
context: The only Pikachu we want is that one.\We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me.\I really got a charge out of it's incredible attack the last time we met.\Its powers exceed its evolutionary level. Your Pokemon would- response:	Now you're the one giving away all our secrets!
context: We're only looking for the rarest, most valuable Pokemon in the world, kid.\And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me.\I really got a charge out of it's incredible attack the last time we met.\Its powers exceed its evolutionary level. Your Pokemon would-\Now you're the one giving away all our secrets! response:	Shut up before you tell them everything!
context: And that special Pikachu's just the kind of Pokemon we need.\You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me.\I really got a charge out of it's incredible attack the last time we met.\Its powers exceed its evolutionary level. Your Pokemon would-\Now you're the one giving away all our secrets!\Shut up before you tell them everything! response:	I'm in charge! Cut it out!
context: You idiots, stop giving away all our secrets!\Is my Pikachu really that special?\Your Pikachu's powers impress even me.\I really got a charge out of it's incredible attack the last time we met.\Its powers exceed its evolutionary level. Your Pokemon would-\Now you're the one giving away all our secrets!\Shut up before you tell them everything!\I'm in charge! Cut it out! response:	Make things easy and hand over that Pikachu.
