context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: We've had enough of living for someone else!\From now on, we'll live for ourselves!\We want to find our own reason to live!\That is our freedom!\If you keep that strong will, you can accomplish anything.\It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail! response:	Listen well.
context: From now on, we'll live for ourselves!\We want to find our own reason to live!\That is our freedom!\If you keep that strong will, you can accomplish anything.\It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well. response:	Leave? But we never even joined...
context: We want to find our own reason to live!\That is our freedom!\If you keep that strong will, you can accomplish anything.\It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined... response:	One!
context: That is our freedom!\If you keep that strong will, you can accomplish anything.\It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined...\One! response:	You must never reveal sensitive information about Fairy Tail to others for as long as you live!
context: If you keep that strong will, you can accomplish anything.\It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live! response:	Two!
context: It reassures me.\However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two! response:	You must not have unauthorized contact with past clients or profit personally from them!
context: However...\There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them! response:	Three!
context: There are three conditions for anyone who leaves Fairy Tail!\Listen well.\Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three! response:	Even if we walk different paths, one must always live on as strong as you are able!
context: Listen well.\Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able! response:	You must never treat your own life as something insignificant!
context: Leave? But we never even joined...\One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant! response:	You must never forget the friends you love for as long as you live!
context: One!\You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live! response:	Begin the Fairy Tail Farewell Ceremony!
context: You must never reveal sensitive information about Fairy Tail to others for as long as you live!\Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony! response:	Yeah!
context: Two!\You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah! response:	Let bloom the flowers of light within your hearts.
context: You must not have unauthorized contact with past clients or profit personally from them!\Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts. response:	I wish I could be with you forever...
context: Three!\Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever... response:	But if that ends up holding you back, then I wish to bless your newfound voyage.
context: Even if we walk different paths, one must always live on as strong as you are able!\You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage. response:	You've got it backwards, Er-chan!
context: You must never treat your own life as something insignificant!\You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan! response:	With us around, you'll be forced to remember all the bad things...
context: You must never forget the friends you love for as long as you live!\Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things... response:	I won't forget you, no matter where you may be.
context: Begin the Fairy Tail Farewell Ceremony!\Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be. response:	And it is those painful memories that become the seeds of tomorrow...
context: Yeah!\Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow... response:	They make us stronger...
context: Let bloom the flowers of light within your hearts.\I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger... response:	Humans have that power.
context: I wish I could be with you forever...\But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power. response:	Go on, stronger...
context: But if that ends up holding you back, then I wish to bless your newfound voyage.\You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power.\Go on, stronger... response:	I will continue on, stronger!
context: You've got it backwards, Er-chan!\With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power.\Go on, stronger...\I will continue on, stronger! response:	If we never forget this day, we will meet again.
context: With us around, you'll be forced to remember all the bad things...\I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power.\Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again. response:	Stay well.
context: I won't forget you, no matter where you may be.\And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power.\Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well. response:	You too, Sis!
context: And it is those painful memories that become the seeds of tomorrow...\They make us stronger...\Humans have that power.\Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well.\You too, Sis! response:	Bye-bye, Er-chan!
context: They make us stronger...\Humans have that power.\Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well.\You too, Sis!\Bye-bye, Er-chan! response:	We'll see each other again!
context: Humans have that power.\Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well.\You too, Sis!\Bye-bye, Er-chan!\We'll see each other again! response:	That's a promise!
context: Go on, stronger...\I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well.\You too, Sis!\Bye-bye, Er-chan!\We'll see each other again!\That's a promise! response:	It's a promise.
context: I will continue on, stronger!\If we never forget this day, we will meet again.\Stay well.\You too, Sis!\Bye-bye, Er-chan!\We'll see each other again!\That's a promise!\It's a promise. response:	This is a surprise.
context: If we never forget this day, we will meet again.\Stay well.\You too, Sis!\Bye-bye, Er-chan!\We'll see each other again!\That's a promise!\It's a promise.\This is a surprise. response:	They finished it?
context: Stay well.\You too, Sis!\Bye-bye, Er-chan!\We'll see each other again!\That's a promise!\It's a promise.\This is a surprise.\They finished it? response:	Our new Fairy Tail!
context: You too, Sis!\Bye-bye, Er-chan!\We'll see each other again!\That's a promise!\It's a promise.\This is a surprise.\They finished it?\Our new Fairy Tail! response:	Is this an outdoor cafe?
context: Bye-bye, Er-chan!\We'll see each other again!\That's a promise!\It's a promise.\This is a surprise.\They finished it?\Our new Fairy Tail!\Is this an outdoor cafe? response:	There's even a goods shop?
context: We'll see each other again!\That's a promise!\It's a promise.\This is a surprise.\They finished it?\Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop? response:	Look, you're a salesman now, Max!
context: That's a promise!\It's a promise.\This is a surprise.\They finished it?\Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max! response:	And wait, how long has it been again?
context: It's a promise.\This is a surprise.\They finished it?\Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again? response:	I've been out studying business on Master's orders.
context: This is a surprise.\They finished it?\Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders. response:	Max Aloze? You've been in Weekly Sorcerer!
context: They finished it?\Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer! response:	Since we've just met, glad to be of service.
context: Our new Fairy Tail!\Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service. response:	I've heard quite a lot about you, Lucy.
context: Is this an outdoor cafe?\There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy. response:	I don't even want to imagine what he's heard about me...
context: There's even a goods shop?\Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me... response:	Hey, so what are you selling?
context: Look, you're a salesman now, Max!\And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling? response:	T-shirts, wrist bands, mugs, towels...
context: And wait, how long has it been again?\I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels... response:	And the most popular is...
context: I've been out studying business on Master's orders.\Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is... response:	It's a figure of Lucy!
context: Max Aloze? You've been in Weekly Sorcerer!\Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy! response:	Don't go making something like that without my permission!
context: Since we've just met, glad to be of service.\I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission! response:	And of course, the clothes are cast-off!
context: I've heard quite a lot about you, Lucy.\I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off! response:	How beautiful!
context: I don't even want to imagine what he's heard about me...\Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful! response:	Yes, this is wonderful.
context: Hey, so what are you selling?\T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful. response:	What's the matter, Natsu?
context: T-shirts, wrist bands, mugs, towels...\And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful.\What's the matter, Natsu? response:	It's different than it was.
context: And the most popular is...\It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was. response:	Levy-chan!
context: It's a figure of Lucy!\Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was.\Levy-chan! response:	Great, huh? In the back of the drinking hall is a pool!
context: Don't go making something like that without my permission!\And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool! response:	Why is there a pool?
context: And of course, the clothes are cast-off!\How beautiful!\Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool? response:	It's totally different.
context: How beautiful!\Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different. response:	There's a game parlor in the basement.
context: Yes, this is wonderful.\What's the matter, Natsu?\It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different.\There's a game parlor in the basement. response:	Yo!
context: What's the matter, Natsu?\It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different.\There's a game parlor in the basement.\Yo! response:	You're back?
context: It's different than it was.\Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different.\There's a game parlor in the basement.\Yo!\You're back? response:	It's got everything...
context: Levy-chan!\Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different.\There's a game parlor in the basement.\Yo!\You're back?\It's got everything... response:	It's different.
context: Great, huh? In the back of the drinking hall is a pool!\Why is there a pool?\It's totally different.\There's a game parlor in the basement.\Yo!\You're back?\It's got everything...\It's different. response:	And the biggest change is the second floor.
context: Why is there a pool?\It's totally different.\There's a game parlor in the basement.\Yo!\You're back?\It's got everything...\It's different.\And the biggest change is the second floor. response:	Anyone can go up there now!
context: It's totally different.\There's a game parlor in the basement.\Yo!\You're back?\It's got everything...\It's different.\And the biggest change is the second floor.\Anyone can go up there now! response:	Of course you still have to be with an S-class wizard to go on an S-class quest.
context: There's a game parlor in the basement.\Yo!\You're back?\It's got everything...\It's different.\And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest. response:	You've returned, you bunch of fools?
context: Yo!\You're back?\It's got everything...\It's different.\And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools? response:	Master!
context: You're back?\It's got everything...\It's different.\And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master! response:	This is our new member, Juvia.
context: It's got everything...\It's different.\And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master!\This is our new member, Juvia. response:	Ain't she a cutey?
context: It's different.\And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master!\This is our new member, Juvia.\Ain't she a cutey? response:	Juvia is glad to be of service!
context: And the biggest change is the second floor.\Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master!\This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service! response:	So you really joined?
context: Anyone can go up there now!\Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master!\This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service!\So you really joined? response:	You helped us a lot at Akane.
context: Of course you still have to be with an S-class wizard to go on an S-class quest.\You've returned, you bunch of fools?\Master!\This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane. response:	It's all thanks to you!
context: You've returned, you bunch of fools?\Master!\This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane.\It's all thanks to you! response:	Juvia will work hard!
context: Master!\This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard! response:	Glad to have you!
context: This is our new member, Juvia.\Ain't she a cutey?\Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard!\Glad to have you! response:	Love rival!
context: Ain't she a cutey?\Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard!\Glad to have you!\Love rival! response:	Actually, I'm not...
context: Juvia is glad to be of service!\So you really joined?\You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard!\Glad to have you!\Love rival!\Actually, I'm not... response:	And we have one more new member.
context: So you really joined?\You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard!\Glad to have you!\Love rival!\Actually, I'm not...\And we have one more new member. response:	Come on, say hi to everyone.
context: You helped us a lot at Akane.\It's all thanks to you!\Juvia will work hard!\Glad to have you!\Love rival!\Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone. response:	There's another one?
context: It's all thanks to you!\Juvia will work hard!\Glad to have you!\Love rival!\Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone.\There's another one? response:	Hey!
context: Juvia will work hard!\Glad to have you!\Love rival!\Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone.\There's another one?\Hey! response:	You're got to be joking!
context: Glad to have you!\Love rival!\Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone.\There's another one?\Hey!\You're got to be joking! response:	Gajeel!
context: Love rival!\Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone.\There's another one?\Hey!\You're got to be joking!\Gajeel! response:	Why is he...
context: Actually, I'm not...\And we have one more new member.\Come on, say hi to everyone.\There's another one?\Hey!\You're got to be joking!\Gajeel!\Why is he... response:	Wait!
context: And we have one more new member.\Come on, say hi to everyone.\There's another one?\Hey!\You're got to be joking!\Gajeel!\Why is he...\Wait! response:	Juvia recommended him!
context: Come on, say hi to everyone.\There's another one?\Hey!\You're got to be joking!\Gajeel!\Why is he...\Wait!\Juvia recommended him! response:	Juvia is one thing, but he's the very person who destroyed the guild!
context: There's another one?\Hey!\You're got to be joking!\Gajeel!\Why is he...\Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild! response:	Now, now...
context: Hey!\You're got to be joking!\Gajeel!\Why is he...\Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now... response:	They say yesterday's enemies are tomorrow's friends, yes?
context: You're got to be joking!\Gajeel!\Why is he...\Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes? response:	Yeah...
context: Gajeel!\Why is he...\Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah... response:	I d-don't mind at a-all...
context: Why is he...\Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all... response:	This has got to be some joke!
context: Wait!\Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all...\This has got to be some joke! response:	You expect me to go on jobs with this guy?
context: Juvia recommended him!\Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy? response:	Don't worry.
context: Juvia is one thing, but he's the very person who destroyed the guild!\Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry. response:	I ain't sharing my work!
context: Now, now...\They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work! response:	Cold as steel!
context: They say yesterday's enemies are tomorrow's friends, yes?\Yeah...\I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work!\Cold as steel! response:	I just want jobs, that's all.
context: Yeah...\I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work!\Cold as steel!\I just want jobs, that's all. response:	I can't believe I ended up here in the most annoying guild of all...
context: I d-don't mind at a-all...\This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work!\Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all... response:	Say that again!
context: This has got to be some joke!\You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work!\Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again! response:	Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...
context: You expect me to go on jobs with this guy?\Don't worry.\I ain't sharing my work!\Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so... response:	It's not that kind of relationship though, really!
context: Don't worry.\I ain't sharing my work!\Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really! response:	It is the role of we elders to guide youth from the wrong path to the right one.
context: I ain't sharing my work!\Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one. response:	Deep down, even he is good.
context: Cold as steel!\I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good. response:	If that's your decision, Master...
context: I just want jobs, that's all.\I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master... response:	But I think it best to watch him carefully for now.
context: I can't believe I ended up here in the most annoying guild of all...\Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now. response:	As you wish.
context: Say that again!\Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish. response:	They're more like dogs than dragons, seriously...
context: Poor Gajeel-kun was always all alone, and Juvia couldn't leave him like that, so...\It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously... response:	Yeah! That's even lower than cats!
context: It's not that kind of relationship though, really!\It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats! response:	I just don't feel at home here anymore...
context: It is the role of we elders to guide youth from the wrong path to the right one.\Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore... response:	We're back, Mira!
context: Deep down, even he is good.\If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira! response:	We've been waiting, Mira!
context: If that's your decision, Master...\But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira! response:	Mira-chan!
context: But I think it best to watch him carefully for now.\As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira!\Mira-chan! response:	You're the best, Mirajane!
context: As you wish.\They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane! response:	I brush the desk with you gone...
context: They're more like dogs than dragons, seriously...\Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone... response:	The shadow drops...
context: Yeah! That's even lower than cats!\I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops... response:	Alone again, today...
context: I just don't feel at home here anymore...\We're back, Mira!\We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops...\Alone again, today... response:	Looking up at the starry sky, I say a prayer...
context: We're back, Mira!\We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops...\Alone again, today...\Looking up at the starry sky, I say a prayer... response:	You are now under this same sky...
context: We've been waiting, Mira!\Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops...\Alone again, today...\Looking up at the starry sky, I say a prayer...\You are now under this same sky... response:	Glad you all are back...
context: Mira-chan!\You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops...\Alone again, today...\Looking up at the starry sky, I say a prayer...\You are now under this same sky...\Glad you all are back... response:	Even when you're shaking with tears...
context: You're the best, Mirajane!\I brush the desk with you gone...\The shadow drops...\Alone again, today...\Looking up at the starry sky, I say a prayer...\You are now under this same sky...\Glad you all are back...\Even when you're shaking with tears... response:	Even when it seems like you'll be lost to the darkness...
context: I brush the desk with you gone...\The shadow drops...\Alone again, today...\Looking up at the starry sky, I say a prayer...\You are now under this same sky...\Glad you all are back...\Even when you're shaking with tears...\Even when it seems like you'll be lost to the darkness... response:	Fairy Tail's children are sure to continue to grow...
