context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: H-Happy!\What?\P-Pull harder!\I'm pulling as hard as I can!\You're gonna tear my head off!\It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole? response:	Our showdown isn't over yet, Salamander!
context: What?\P-Pull harder!\I'm pulling as hard as I can!\You're gonna tear my head off!\It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander! response:	I've already paid you back.
context: P-Pull harder!\I'm pulling as hard as I can!\You're gonna tear my head off!\It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back. response:	And since Erza and Happy are safe, I don't have any reason to keep fighting.
context: I'm pulling as hard as I can!\You're gonna tear my head off!\It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting. response:	Yeah!
context: You're gonna tear my head off!\It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah! response:	We're going to heaven!
context: It came off!\Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven! response:	The true freedom that Jellal talks about...
context: Now it's the blockhead who's trapped!\I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven!\The true freedom that Jellal talks about... response:	The world where we can rule...
context: I wonder what's with that mask's head-hole?\Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule... response:	Jellal!
context: Our showdown isn't over yet, Salamander!\I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule...\Jellal! response:	I am Jellal.
context: I've already paid you back.\And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule...\Jellal!\I am Jellal. response:	The ruler of this tower.
context: And since Erza and Happy are safe, I don't have any reason to keep fighting.\Yeah!\We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule...\Jellal!\I am Jellal.\The ruler of this tower. response:	Both of our pieces are in place.
context: Yeah!\We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule...\Jellal!\I am Jellal.\The ruler of this tower.\Both of our pieces are in place. response:	What?
context: We're going to heaven!\The true freedom that Jellal talks about...\The world where we can rule...\Jellal!\I am Jellal.\The ruler of this tower.\Both of our pieces are in place.\What? response:	It's Jellal. He can be heard throughout the tower.
context: The true freedom that Jellal talks about...\The world where we can rule...\Jellal!\I am Jellal.\The ruler of this tower.\Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower. response:	Isn't it about time to get things started?
context: The world where we can rule...\Jellal!\I am Jellal.\The ruler of this tower.\Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started? response:	Heaven's Game!
context: Jellal!\I am Jellal.\The ruler of this tower.\Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game! response:	A game?!
context: I am Jellal.\The ruler of this tower.\Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game!\A game?! response:	Jellal!
context: The ruler of this tower.\Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game!\A game?!\Jellal! response:	The rules are simple.
context: Both of our pieces are in place.\What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game!\A game?!\Jellal!\The rules are simple. response:	I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.
context: What?\It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game!\A game?!\Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref. response:	Jellal...
context: It's Jellal. He can be heard throughout the tower.\Isn't it about time to get things started?\Heaven's Game!\A game?!\Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal... response:	In other words, if the door to heaven opens, victory is mine.
context: Isn't it about time to get things started?\Heaven's Game!\A game?!\Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine. response:	If you can prevent me from doing that,
context: Heaven's Game!\A game?!\Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that, response:	then you win.
context: A game?!\Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win. response:	However that alone would not be any fun.
context: Jellal!\The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win.\However that alone would not be any fun. response:	So I have assembled three warriors.
context: The rules are simple.\I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win.\However that alone would not be any fun.\So I have assembled three warriors. response:	Three warriors?
context: I wish to use Erza as the living sacrifice to hold the ceremony to resurrect Zeref.\Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win.\However that alone would not be any fun.\So I have assembled three warriors.\Three warriors? response:	Who?
context: Jellal...\In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win.\However that alone would not be any fun.\So I have assembled three warriors.\Three warriors?\Who? response:	If you cannot overcome them, then you will not reach me.
context: In other words, if the door to heaven opens, victory is mine.\If you can prevent me from doing that,\then you win.\However that alone would not be any fun.\So I have assembled three warriors.\Three warriors?\Who?\If you cannot overcome them, then you will not reach me. response:	In other words it is a 3 vs. 8 battle royal.
context: If you can prevent me from doing that,\then you win.\However that alone would not be any fun.\So I have assembled three warriors.\Three warriors?\Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal. response:	Oh, and one final thing.
context: then you win.\However that alone would not be any fun.\So I have assembled three warriors.\Three warriors?\Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing. response:	It is possible that the Magic Council will attack this place from the Satellite Square.
context: However that alone would not be any fun.\So I have assembled three warriors.\Three warriors?\Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square. response:	With the ultimate magic that returns everything to nothingness, Etherion!
context: So I have assembled three warriors.\Three warriors?\Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion! response:	That wasn't in the deal, Jellal!
context: Three warriors?\Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal! response:	You bastard! We get hit with that, and we're all going to hell!
context: Who?\If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell! response:	Vidaldus, my dear...
context: If you cannot overcome them, then you will not reach me.\In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear... response:	Might you be turning tail?
context: In other words it is a 3 vs. 8 battle royal.\Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail? response:	No, the total opposite!
context: Oh, and one final thing.\It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail?\No, the total opposite! response:	Reverse!
context: It is possible that the Magic Council will attack this place from the Satellite Square.\With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail?\No, the total opposite!\Reverse! response:	This is the ultimate high!
context: With the ultimate magic that returns everything to nothingness, Etherion!\That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail?\No, the total opposite!\Reverse!\This is the ultimate high! response:	I've been waiting for a dangerous job like this!
context: That wasn't in the deal, Jellal!\You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail?\No, the total opposite!\Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this! response:	No one knows how long we have left.
context: You bastard! We get hit with that, and we're all going to hell!\Vidaldus, my dear...\Might you be turning tail?\No, the total opposite!\Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left. response:	But when Etherion is fired, everything will be wiped out.
context: Vidaldus, my dear...\Might you be turning tail?\No, the total opposite!\Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out. response:	The game will be over, with no players left.
context: Might you be turning tail?\No, the total opposite!\Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left. response:	What is he thinking?
context: No, the total opposite!\Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking? response:	Etherion?
context: Reverse!\This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking?\Etherion? response:	The Council is doing what?
context: This is the ultimate high!\I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking?\Etherion?\The Council is doing what? response:	I don't believe it.
context: I've been waiting for a dangerous job like this!\No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking?\Etherion?\The Council is doing what?\I don't believe it. response:	Erza!
context: No one knows how long we have left.\But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking?\Etherion?\The Council is doing what?\I don't believe it.\Erza! response:	Sho, what are you doing?
context: But when Etherion is fired, everything will be wiped out.\The game will be over, with no players left.\What is he thinking?\Etherion?\The Council is doing what?\I don't believe it.\Erza!\Sho, what are you doing? response:	Now...
context: The game will be over, with no players left.\What is he thinking?\Etherion?\The Council is doing what?\I don't believe it.\Erza!\Sho, what are you doing?\Now... response:	Let's have fun.
context: What is he thinking?\Etherion?\The Council is doing what?\I don't believe it.\Erza!\Sho, what are you doing?\Now...\Let's have fun. response:	I won't let anyone harm Sister!
context: Etherion?\The Council is doing what?\I don't believe it.\Erza!\Sho, what are you doing?\Now...\Let's have fun.\I won't let anyone harm Sister! response:	Hey, Sho!
context: The Council is doing what?\I don't believe it.\Erza!\Sho, what are you doing?\Now...\Let's have fun.\I won't let anyone harm Sister!\Hey, Sho! response:	I will defeat Jellal myself!
context: I don't believe it.\Erza!\Sho, what are you doing?\Now...\Let's have fun.\I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself! response:	Stop this! It's impossible alone!
context: Erza!\Sho, what are you doing?\Now...\Let's have fun.\I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone! response:	All right! I'm all fired up!
context: Sho, what are you doing?\Now...\Let's have fun.\I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up! response:	I suppose this Jellal guy is at the top, right?
context: Now...\Let's have fun.\I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right? response:	What are you doing, Jellal?
context: Let's have fun.\I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal? response:	Etherion? If that's fired, then everyone will...
context: I won't let anyone harm Sister!\Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will... response:	All we ever wanted was true freedom...
context: Hey, Sho!\I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom... response:	I don't know what kinda freedom you're searchin' for,
context: I will defeat Jellal myself!\Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for, response:	but the freedom we have in Fairy Tail is pretty awesome.
context: Stop this! It's impossible alone!\All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome. response:	Happy!
context: All right! I'm all fired up!\I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy! response:	There are ways to cheat at games, right?
context: I suppose this Jellal guy is at the top, right?\What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right? response:	Aye!
context: What are you doing, Jellal?\Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right?\Aye! response:	Let's head to the very top right away!
context: Etherion? If that's fired, then everyone will...\All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right?\Aye!\Let's head to the very top right away! response:	Aye, sir!
context: All we ever wanted was true freedom...\I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right?\Aye!\Let's head to the very top right away!\Aye, sir! response:	Salamander...
context: I don't know what kinda freedom you're searchin' for,\but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right?\Aye!\Let's head to the very top right away!\Aye, sir!\Salamander... response:	That's a nice... scarf... you've got...
context: but the freedom we have in Fairy Tail is pretty awesome.\Happy!\There are ways to cheat at games, right?\Aye!\Let's head to the very top right away!\Aye, sir!\Salamander...\That's a nice... scarf... you've got... response:	Something's coming.
context: Happy!\There are ways to cheat at games, right?\Aye!\Let's head to the very top right away!\Aye, sir!\Salamander...\That's a nice... scarf... you've got...\Something's coming. response:	What the heck was that?
context: There are ways to cheat at games, right?\Aye!\Let's head to the very top right away!\Aye, sir!\Salamander...\That's a nice... scarf... you've got...\Something's coming.\What the heck was that? response:	Salamander!
context: Aye!\Let's head to the very top right away!\Aye, sir!\Salamander...\That's a nice... scarf... you've got...\Something's coming.\What the heck was that?\Salamander! response:	Huh? Who are you?
context: Let's head to the very top right away!\Aye, sir!\Salamander...\That's a nice... scarf... you've got...\Something's coming.\What the heck was that?\Salamander!\Huh? Who are you? response:	Natsu, he's one of the blockhead's buddies!
context: Aye, sir!\Salamander...\That's a nice... scarf... you've got...\Something's coming.\What the heck was that?\Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies! response:	Which means you're one of Jellal's lackeys?
context: Salamander...\That's a nice... scarf... you've got...\Something's coming.\What the heck was that?\Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys? response:	No! I'm on your side!
context: That's a nice... scarf... you've got...\Something's coming.\What the heck was that?\Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side! response:	I was always just pretending to be fooled by Jellal.
context: Something's coming.\What the heck was that?\Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal. response:	In order to stop him.
context: What the heck was that?\Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him. response:	I don't believe you!
context: Salamander!\Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you! response:	Wait.
context: Huh? Who are you?\Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you!\Wait. response:	That's true?
context: Natsu, he's one of the blockhead's buddies!\Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you!\Wait.\That's true? response:	Yes.
context: Which means you're one of Jellal's lackeys?\No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you!\Wait.\That's true?\Yes. response:	Who is this Jellal guy?
context: No! I'm on your side!\I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you!\Wait.\That's true?\Yes.\Who is this Jellal guy? response:	Why'd he set up this idiotic game?
context: I was always just pretending to be fooled by Jellal.\In order to stop him.\I don't believe you!\Wait.\That's true?\Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game? response:	He's the younger twin brother of a member of the Magic Council, Siegrain.
context: In order to stop him.\I don't believe you!\Wait.\That's true?\Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain. response:	He must have realized ahead of time that the council would use Etherion.
context: I don't believe you!\Wait.\That's true?\Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion. response:	What, it's some fight between brothers?
context: Wait.\That's true?\Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers? response:	I wonder about that...
context: That's true?\Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that... response:	Even I don't have any idea what happened between them.
context: Yes.\Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them. response:	That's...
context: Who is this Jellal guy?\Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them.\That's... response:	I will not permit you to break the rules!
context: Why'd he set up this idiotic game?\He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules! response:	I will pass judgment upon you in the name of justice!
context: He's the younger twin brother of a member of the Magic Council, Siegrain.\He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice! response:	The Warrior of Justice, Fukuro, is here!
context: He must have realized ahead of time that the council would use Etherion.\What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here! response:	It's a bird!
context: What, it's some fight between brothers?\I wonder about that...\Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird! response:	That bird's blabbing about justice?
context: I wonder about that...\Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice? response:	Oh, no... Dark Moment!
context: Even I don't have any idea what happened between them.\That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment! response:	I can't see!
context: That's...\I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see! response:	I knew it, he's the enemy!
context: I will not permit you to break the rules!\I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy! response:	Now's your chance!
context: I will pass judgment upon you in the name of justice!\The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy!\Now's your chance! response:	Go! Don't even try to take that guy on!
context: The Warrior of Justice, Fukuro, is here!\It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on! response:	Fine.
context: It's a bird!\That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on!\Fine. response:	The Owl of Justice can see through the darkness!
context: That bird's blabbing about justice?\Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness! response:	Justice Hoo-Hoo-Hoot!
context: Oh, no... Dark Moment!\I can't see!\I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot! response:	How do you like it?
context: I can't see!\I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it? response:	Hey, are you okay?
context: I knew it, he's the enemy!\Now's your chance!\Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay? response:	Then... This must be the Assassin's Guild, Death's Head Caucus!
context: Now's your chance!\Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus! response:	Assassin's Guild?
context: Go! Don't even try to take that guy on!\Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild? response:	One of the dark guilds.
context: Fine.\The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds. response:	They don't do proper jobs.
context: The Owl of Justice can see through the darkness!\Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds.\They don't do proper jobs. response:	They're the worst kind of guild that specializes in assassination requests!
context: Justice Hoo-Hoo-Hoot!\How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests! response:	And the three person team called, Trinity Raven,
context: How do you like it?\Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven, response:	assassinated every officer in the Western Army in the Cabria War!
context: Hey, are you okay?\Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War! response:	They're a legendary unit!
context: Then... This must be the Assassin's Guild, Death's Head Caucus!\Assassin's Guild?\One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit! response:	And that guy's one of the members of the squad? Er... flock?
context: Assassin's Guild?\One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit!\And that guy's one of the members of the squad? Er... flock? response:	I only eliminated evil!
context: One of the dark guilds.\They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit!\And that guy's one of the members of the squad? Er... flock?\I only eliminated evil! response:	He's a professional assassin!
context: They don't do proper jobs.\They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit!\And that guy's one of the members of the squad? Er... flock?\I only eliminated evil!\He's a professional assassin! response:	You can't fight him!
context: They're the worst kind of guild that specializes in assassination requests!\And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit!\And that guy's one of the members of the squad? Er... flock?\I only eliminated evil!\He's a professional assassin!\You can't fight him! response:	Salamander! Your evil deeds have reached our guild's ears!
context: And the three person team called, Trinity Raven,\assassinated every officer in the Western Army in the Cabria War!\They're a legendary unit!\And that guy's one of the members of the squad? Er... flock?\I only eliminated evil!\He's a professional assassin!\You can't fight him!\Salamander! Your evil deeds have reached our guild's ears! response:	Today this warrior of justice will bury your evil!
