context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: Thanks for listening to me.\That's right.\Besides... my brother... has nothing to do with it.\Umm... I can't really think about going out with anyone right now...\I was just thinking that it'd be cool if we could hang out together, today.\But...\Is there someone else you like?\No... it's not like that! response:	Don't worry about it. I don't really mind.
context: That's right.\Besides... my brother... has nothing to do with it.\Umm... I can't really think about going out with anyone right now...\I was just thinking that it'd be cool if we could hang out together, today.\But...\Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind. response:	I'm actually kind of busy with my class haunted house.
context: Besides... my brother... has nothing to do with it.\Umm... I can't really think about going out with anyone right now...\I was just thinking that it'd be cool if we could hang out together, today.\But...\Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house. response:	I have to go back now!
context: Umm... I can't really think about going out with anyone right now...\I was just thinking that it'd be cool if we could hang out together, today.\But...\Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now! response:	Looks like I've troubled you, sorry!
context: I was just thinking that it'd be cool if we could hang out together, today.\But...\Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry! response:	I'm the one that has to apologize...
context: But...\Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize... response:	Do as you like.
context: Is there someone else you like?\No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like. response:	Huh?
context: No... it's not like that!\Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like.\Huh? response:	Weird...
context: Don't worry about it. I don't really mind.\I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like.\Huh?\Weird... response:	That's weird...
context: I'm actually kind of busy with my class haunted house.\I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like.\Huh?\Weird...\That's weird... response:	A photo of my brother?
context: I have to go back now!\Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like.\Huh?\Weird...\That's weird...\A photo of my brother? response:	You don't have one?
context: Looks like I've troubled you, sorry!\I'm the one that has to apologize...\Do as you like.\Huh?\Weird...\That's weird...\A photo of my brother?\You don't have one? response:	He ended up not coming to the culture festival, so...
context: I'm the one that has to apologize...\Do as you like.\Huh?\Weird...\That's weird...\A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so... response:	I want to see what kind of prince this brother you're always talking about looks like.
context: Do as you like.\Huh?\Weird...\That's weird...\A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like. response:	No. He isn't very good looking.
context: Huh?\Weird...\That's weird...\A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking. response:	His beard is all bushy and he kind of smells like an old man.
context: Weird...\That's weird...\A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man. response:	He smells bad? What does he smell like? A weird smell?
context: That's weird...\A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell? response:	Can you put this in the wash?
context: A photo of my brother?\You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash? response:	Eh? Does it smell that bad?
context: You don't have one?\He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad? response:	It doesn't really stink, but...
context: He ended up not coming to the culture festival, so...\I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but... response:	The scores are 3 runs apart.
context: I want to see what kind of prince this brother you're always talking about looks like.\No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart. response:	Bottom of the 9th with 2 outs.
context: No. He isn't very good looking.\His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs. response:	Runners on 1st and 3rd base.
context: His beard is all bushy and he kind of smells like an old man.\He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base. response:	The batter is Yoshimura.
context: He smells bad? What does he smell like? A weird smell?\Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura. response:	Today, he's 2 for 4.
context: Can you put this in the wash?\Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4. response:	If he hits a home run, the score will be tied but-
context: Eh? Does it smell that bad?\It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but- response:	It's hit hard, down the first base line and... it's foul.
context: It doesn't really stink, but...\The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul. response:	It had the distance, but it sliced right.
context: The scores are 3 runs apart.\Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right. response:	The closer, Ueda, is warming up in the bullpen...
context: Bottom of the 9th with 2 outs.\Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen... response:	but the manager, Oomori, shows no move.
context: Runners on 1st and 3rd base.\The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move. response:	2nd pitch, he hits it!
context: The batter is Yoshimura.\Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it! response:	He hits a line drive straight into right field!
context: Today, he's 2 for 4.\If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field! response:	The runner on 3rd comes home.
context: If he hits a home run, the score will be tied but-\It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home. response:	Runner on 1st rounds 3rd and heads for home.
context: It's hit hard, down the first base line and... it's foul.\It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home. response:	Brother...
context: It had the distance, but it sliced right.\The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother... response:	Will you help me with my homework?
context: The closer, Ueda, is warming up in the bullpen...\but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework? response:	No. It's too troublesome.
context: but the manager, Oomori, shows no move.\2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework?\No. It's too troublesome. response:	Why?
context: 2nd pitch, he hits it!\He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework?\No. It's too troublesome.\Why? response:	I forgot what I studied in high school.
context: He hits a line drive straight into right field!\The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework?\No. It's too troublesome.\Why?\I forgot what I studied in high school. response:	Stop staring at me!
context: The runner on 3rd comes home.\Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework?\No. It's too troublesome.\Why?\I forgot what I studied in high school.\Stop staring at me! response:	I wasn't staring.
context: Runner on 1st rounds 3rd and heads for home.\Brother...\Will you help me with my homework?\No. It's too troublesome.\Why?\I forgot what I studied in high school.\Stop staring at me!\I wasn't staring. response:	You're making me lose my concentration.
context: Brother...\Will you help me with my homework?\No. It's too troublesome.\Why?\I forgot what I studied in high school.\Stop staring at me!\I wasn't staring.\You're making me lose my concentration. response:	All you have to do for that one is put it in the equation.
context: Will you help me with my homework?\No. It's too troublesome.\Why?\I forgot what I studied in high school.\Stop staring at me!\I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation. response:	Oh... I knew that!
context: No. It's too troublesome.\Why?\I forgot what I studied in high school.\Stop staring at me!\I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that! response:	That's so not cute.
context: Why?\I forgot what I studied in high school.\Stop staring at me!\I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute. response:	Then how about this one?
context: I forgot what I studied in high school.\Stop staring at me!\I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute.\Then how about this one? response:	Look over it carefully.
context: Stop staring at me!\I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute.\Then how about this one?\Look over it carefully. response:	At what?
context: I wasn't staring.\You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute.\Then how about this one?\Look over it carefully.\At what? response:	You messed up on the first calculation for this one.
context: You're making me lose my concentration.\All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute.\Then how about this one?\Look over it carefully.\At what?\You messed up on the first calculation for this one. response:	No way... The homework was due today?
context: All you have to do for that one is put it in the equation.\Oh... I knew that!\That's so not cute.\Then how about this one?\Look over it carefully.\At what?\You messed up on the first calculation for this one.\No way... The homework was due today? response:	Nanoka!
context: Oh... I knew that!\That's so not cute.\Then how about this one?\Look over it carefully.\At what?\You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka! response:	You're so hopeless.
context: That's so not cute.\Then how about this one?\Look over it carefully.\At what?\You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka!\You're so hopeless. response:	I won't make it on time! The teacher's going to come!
context: Then how about this one?\Look over it carefully.\At what?\You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come! response:	If Futaba-chan and the others saw my brother... what would they say?
context: Look over it carefully.\At what?\You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say? response:	I wonder if my brother is handsome or not?
context: At what?\You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not? response:	Later.
context: You messed up on the first calculation for this one.\No way... The homework was due today?\Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later. response:	That's early!
context: No way... The homework was due today?\Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later.\That's early! response:	Is your sister making a home made dinner for you?
context: Nanoka!\You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later.\That's early!\Is your sister making a home made dinner for you? response:	Yeah.
context: You're so hopeless.\I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later.\That's early!\Is your sister making a home made dinner for you?\Yeah. response:	He's now unperturbed even when I bring up his younger sister.
context: I won't make it on time! The teacher's going to come!\If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later.\That's early!\Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister. response:	My brother always looks disgruntled, and I don't really know what goes on in his mind.
context: If Futaba-chan and the others saw my brother... what would they say?\I wonder if my brother is handsome or not?\Later.\That's early!\Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind. response:	He's mean and grumpy,
context: I wonder if my brother is handsome or not?\Later.\That's early!\Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy, response:	and yet sometimes he's nice...
context: Later.\That's early!\Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice... response:	and it surprises me.
context: That's early!\Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me. response:	Idiot! That's dangerous!
context: Is your sister making a home made dinner for you?\Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous! response:	Sorry...
context: Yeah.\He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous!\Sorry... response:	So umm..
context: He's now unperturbed even when I bring up his younger sister.\My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous!\Sorry...\So umm.. response:	How'd it go with that guy who wrote you the letter?
context: My brother always looks disgruntled, and I don't really know what goes on in his mind.\He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous!\Sorry...\So umm..\How'd it go with that guy who wrote you the letter? response:	Did you have fun at the culture festival?
context: He's mean and grumpy,\and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous!\Sorry...\So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival? response:	If you have something on your mind, feel free to talk to me.
context: and yet sometimes he's nice...\and it surprises me.\Idiot! That's dangerous!\Sorry...\So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me. response:	Oh... that...
context: and it surprises me.\Idiot! That's dangerous!\Sorry...\So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that... response:	Like, if you don't know how to go out with him or...
context: Idiot! That's dangerous!\Sorry...\So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or... response:	if you're having a hard time with things like that.
context: Sorry...\So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that. response:	I turned him down.
context: So umm..\How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down. response:	Oh... you did?
context: How'd it go with that guy who wrote you the letter?\Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down.\Oh... you did? response:	Yeah.
context: Did you have fun at the culture festival?\If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down.\Oh... you did?\Yeah. response:	What? Did you worry about me?
context: If you have something on your mind, feel free to talk to me.\Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down.\Oh... you did?\Yeah.\What? Did you worry about me? response:	Not really.
context: Oh... that...\Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down.\Oh... you did?\Yeah.\What? Did you worry about me?\Not really. response:	You were concerned about me?
context: Like, if you don't know how to go out with him or...\if you're having a hard time with things like that.\I turned him down.\Oh... you did?\Yeah.\What? Did you worry about me?\Not really.\You were concerned about me? response:	No I said!
context: if you're having a hard time with things like that.\I turned him down.\Oh... you did?\Yeah.\What? Did you worry about me?\Not really.\You were concerned about me?\No I said! response:	Besides, it's 10 years too early for you to be getting a guy.
context: I turned him down.\Oh... you did?\Yeah.\What? Did you worry about me?\Not really.\You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy. response:	You said you wouldn't treat me like a kid any more.
context: Oh... you did?\Yeah.\What? Did you worry about me?\Not really.\You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more. response:	What kind of adult would swing a bag around so much?
context: Yeah.\What? Did you worry about me?\Not really.\You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much? response:	Were you following me the whole way?
context: What? Did you worry about me?\Not really.\You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way? response:	Are you kidding me?
context: Not really.\You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me? response:	I just saw you on top of that hill and...
context: You were concerned about me?\No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and... response:	How sick! You were looking at me secretly and laughing!
context: No I said!\Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing! response:	I wasn't laughing.
context: Besides, it's 10 years too early for you to be getting a guy.\You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing. response:	I think it's fine, something Nanoka would do.
context: You said you wouldn't treat me like a kid any more.\What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do. response:	You just called me Nanoka for the first time...
context: What kind of adult would swing a bag around so much?\Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time... response:	R-Really?
context: Were you following me the whole way?\Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really? response:	Yeah! You always say hey you so condescendingly!
context: Are you kidding me?\I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly! response:	I'm not really being condescending.
context: I just saw you on top of that hill and...\How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending. response:	I'm always the one that gets surprised...
context: How sick! You were looking at me secretly and laughing!\I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised... response:	It's unfair...
context: I wasn't laughing.\I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair... response:	I don't know what you're saying.
context: I think it's fine, something Nanoka would do.\You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying. response:	I love you brother.
context: You just called me Nanoka for the first time...\R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying.\I love you brother. response:	What are you saying!?
context: R-Really?\Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying.\I love you brother.\What are you saying!? response:	I didn't mean it like that!
context: Yeah! You always say hey you so condescendingly!\I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying.\I love you brother.\What are you saying!?\I didn't mean it like that! response:	What do yo mean?
context: I'm not really being condescending.\I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying.\I love you brother.\What are you saying!?\I didn't mean it like that!\What do yo mean? response:	You're weird... blushing like that! So weird!
context: I'm always the one that gets surprised...\It's unfair...\I don't know what you're saying.\I love you brother.\What are you saying!?\I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird! response:	I know...
context: It's unfair...\I don't know what you're saying.\I love you brother.\What are you saying!?\I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird!\I know... response:	I'm going ahead!
context: I don't know what you're saying.\I love you brother.\What are you saying!?\I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird!\I know...\I'm going ahead! response:	What is she saying...?
context: I love you brother.\What are you saying!?\I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird!\I know...\I'm going ahead!\What is she saying...? response:	yasashii yume ga a gentle dream
context: What are you saying!?\I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird!\I know...\I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: I didn't mean it like that!\What do yo mean?\You're weird... blushing like that! So weird!\I know...\I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: What do yo mean?\You're weird... blushing like that! So weird!\I know...\I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: You're weird... blushing like that! So weird!\I know...\I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: I know...\I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: I'm going ahead!\What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: What is she saying...?\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
