context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Let's end it, shall we?\Farewell, Maka Albarn.\Crona!!\Crona!!\Crona!\Hang in there, Crona!\Crona!\Crona! response:	Crona!
context: Farewell, Maka Albarn.\Crona!!\Crona!!\Crona!\Hang in there, Crona!\Crona!\Crona!\Crona! response:	What the hell!
context: Crona!!\Crona!!\Crona!\Hang in there, Crona!\Crona!\Crona!\Crona!\What the hell! response:	It's all because of you!
context: Crona!!\Crona!\Hang in there, Crona!\Crona!\Crona!\Crona!\What the hell!\It's all because of you! response:	Ragnarok.
context: Crona!\Hang in there, Crona!\Crona!\Crona!\Crona!\What the hell!\It's all because of you!\Ragnarok. response:	Ma-Maka.
context: Hang in there, Crona!\Crona!\Crona!\Crona!\What the hell!\It's all because of you!\Ragnarok.\Ma-Maka. response:	Now we've gotten ourselves in big trouble.
context: Crona!\Crona!\Crona!\What the hell!\It's all because of you!\Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble. response:	What are you, the Goddess of Misfortune?
context: Crona!\Crona!\What the hell!\It's all because of you!\Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune? response:	You're really the worst there is.
context: Crona!\What the hell!\It's all because of you!\Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is. response:	The worst... but at least you're here with stupid Crona at the end...
context: What the hell!\It's all because of you!\Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end... response:	Don't cry.
context: It's all because of you!\Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry. response:	Maka...
context: Ragnarok.\Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka... response:	I-I'm happy.
context: Ma-Maka.\Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka...\I-I'm happy. response:	Because we finally grew...
context: Now we've gotten ourselves in big trouble.\What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka...\I-I'm happy.\Because we finally grew... response:	close to you...
context: What are you, the Goddess of Misfortune?\You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka...\I-I'm happy.\Because we finally grew...\close to you... response:	You've done a good job taming her.
context: You're really the worst there is.\The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka...\I-I'm happy.\Because we finally grew...\close to you...\You've done a good job taming her. response:	I never thought she'd throw away her life to save someone else.
context: The worst... but at least you're here with stupid Crona at the end...\Don't cry.\Maka...\I-I'm happy.\Because we finally grew...\close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else. response:	Hey, Maka.
context: Don't cry.\Maka...\I-I'm happy.\Because we finally grew...\close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka. response:	Medusa!!!
context: Maka...\I-I'm happy.\Because we finally grew...\close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!! response:	Oh, did I piss you off?
context: I-I'm happy.\Because we finally grew...\close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!!\Oh, did I piss you off? response:	No, Maka!
context: Because we finally grew...\close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!!\Oh, did I piss you off?\No, Maka! response:	Don't let your anger take control of you!
context: close to you...\You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!!\Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you! response:	Maka!
context: You've done a good job taming her.\I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!!\Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you!\Maka! response:	What?!
context: I never thought she'd throw away her life to save someone else.\Hey, Maka.\Medusa!!!\Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you!\Maka!\What?! response:	It's useless.
context: Hey, Maka.\Medusa!!!\Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you!\Maka!\What?!\It's useless. response:	She can't hear you right now.
context: Medusa!!!\Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you!\Maka!\What?!\It's useless.\She can't hear you right now. response:	Maka,
context: Oh, did I piss you off?\No, Maka!\Don't let your anger take control of you!\Maka!\What?!\It's useless.\She can't hear you right now.\Maka, response:	listen to me!
context: No, Maka!\Don't let your anger take control of you!\Maka!\What?!\It's useless.\She can't hear you right now.\Maka,\listen to me! response:	Answer me!
context: Don't let your anger take control of you!\Maka!\What?!\It's useless.\She can't hear you right now.\Maka,\listen to me!\Answer me! response:	Maka!!
context: Maka!\What?!\It's useless.\She can't hear you right now.\Maka,\listen to me!\Answer me!\Maka!! response:	No need to get irritated.
context: What?!\It's useless.\She can't hear you right now.\Maka,\listen to me!\Answer me!\Maka!!\No need to get irritated. response:	It'll be over very soon.
context: It's useless.\She can't hear you right now.\Maka,\listen to me!\Answer me!\Maka!!\No need to get irritated.\It'll be over very soon. response:	Hang in there, Maka!
context: She can't hear you right now.\Maka,\listen to me!\Answer me!\Maka!!\No need to get irritated.\It'll be over very soon.\Hang in there, Maka! response:	If things go on like this, we'll be consumed by the madness!
context: Maka,\listen to me!\Answer me!\Maka!!\No need to get irritated.\It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness! response:	She's lost herself.
context: listen to me!\Answer me!\Maka!!\No need to get irritated.\It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself. response:	She's become too reckless.
context: Answer me!\Maka!!\No need to get irritated.\It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless. response:	Get out of my way!!
context: Maka!!\No need to get irritated.\It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless.\Get out of my way!! response:	Stop it, Maka.
context: No need to get irritated.\It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless.\Get out of my way!!\Stop it, Maka. response:	I've finally reached you.
context: It'll be over very soon.\Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless.\Get out of my way!!\Stop it, Maka.\I've finally reached you. response:	Wavelength of Redemption.
context: Hang in there, Maka!\If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless.\Get out of my way!!\Stop it, Maka.\I've finally reached you.\Wavelength of Redemption. response:	Stein?
context: If things go on like this, we'll be consumed by the madness!\She's lost herself.\She's become too reckless.\Get out of my way!!\Stop it, Maka.\I've finally reached you.\Wavelength of Redemption.\Stein? response:	Who's there?
context: She's lost herself.\She's become too reckless.\Get out of my way!!\Stop it, Maka.\I've finally reached you.\Wavelength of Redemption.\Stein?\Who's there? response:	It doesn't matter who you are, but please get rid of the noise inside my head.
context: She's become too reckless.\Get out of my way!!\Stop it, Maka.\I've finally reached you.\Wavelength of Redemption.\Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head. response:	I can't stop it.
context: Get out of my way!!\Stop it, Maka.\I've finally reached you.\Wavelength of Redemption.\Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it. response:	Is destroying it the only way to stop the noise?
context: Stop it, Maka.\I've finally reached you.\Wavelength of Redemption.\Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise? response:	Is it really impossible to fix it?
context: I've finally reached you.\Wavelength of Redemption.\Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it? response:	There's no need to fix it.
context: Wavelength of Redemption.\Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it. response:	No need to destroy it either.
context: Stein?\Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either. response:	Because you're always gonna be yourself.
context: Who's there?\It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself. response:	It stopped.
context: It doesn't matter who you are, but please get rid of the noise inside my head.\I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself.\It stopped. response:	Try to picture, from the bottom of your heart...
context: I can't stop it.\Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart... response:	the place that you should return to.
context: Is destroying it the only way to stop the noise?\Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to. response:	I'm sure you'll be able to return.
context: Is it really impossible to fix it?\There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return. response:	So please...
context: There's no need to fix it.\No need to destroy it either.\Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return.\So please... response:	Marie.
context: No need to destroy it either.\Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return.\So please...\Marie. response:	Vector Arrow.
context: Because you're always gonna be yourself.\It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return.\So please...\Marie.\Vector Arrow. response:	Snap out of it, Maka!
context: It stopped.\Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return.\So please...\Marie.\Vector Arrow.\Snap out of it, Maka! response:	Damn, you've finally returned.
context: Try to picture, from the bottom of your heart...\the place that you should return to.\I'm sure you'll be able to return.\So please...\Marie.\Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned. response:	Sorry, Soul.
context: the place that you should return to.\I'm sure you'll be able to return.\So please...\Marie.\Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul. response:	Seems like I've caused you a lot of trouble.
context: I'm sure you'll be able to return.\So please...\Marie.\Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble. response:	Yes.
context: So please...\Marie.\Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes. response:	Because of that, the number of my wrinkles has increased.
context: Marie.\Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased. response:	I expect you to return the favor right away.
context: Vector Arrow.\Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away. response:	Can you do it, Stein?
context: Snap out of it, Maka!\Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein? response:	Yeah.
context: Damn, you've finally returned.\Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein?\Yeah. response:	Of course!
context: Sorry, Soul.\Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein?\Yeah.\Of course! response:	Professor, Crona's...
context: Seems like I've caused you a lot of trouble.\Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein?\Yeah.\Of course!\Professor, Crona's... response:	Calm down, Maka.
context: Yes.\Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein?\Yeah.\Of course!\Professor, Crona's...\Calm down, Maka. response:	Although it's faint, I can still feel her soul.
context: Because of that, the number of my wrinkles has increased.\I expect you to return the favor right away.\Can you do it, Stein?\Yeah.\Of course!\Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul. response:	I promise you,
context: I expect you to return the favor right away.\Can you do it, Stein?\Yeah.\Of course!\Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you, response:	I will save Crona.
context: Can you do it, Stein?\Yeah.\Of course!\Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you,\I will save Crona. response:	So please concentrate on Medusa right now.
context: Yeah.\Of course!\Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you,\I will save Crona.\So please concentrate on Medusa right now. response:	Understood.
context: Of course!\Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you,\I will save Crona.\So please concentrate on Medusa right now.\Understood. response:	The friend that you cannot afford to lose.
context: Professor, Crona's...\Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you,\I will save Crona.\So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose. response:	I finally feel like I'm beginning to understand what that means.
context: Calm down, Maka.\Although it's faint, I can still feel her soul.\I promise you,\I will save Crona.\So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means. response:	Medusa, the tables have turned.
context: Although it's faint, I can still feel her soul.\I promise you,\I will save Crona.\So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned. response:	Are you serious about defeating me?
context: I promise you,\I will save Crona.\So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me? response:	Of course!
context: I will save Crona.\So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me?\Of course! response:	What about the deal I made with Shibusen?
context: So please concentrate on Medusa right now.\Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen? response:	The deal cannot be applied to someone who seeks to betray Shibusen.
context: Understood.\The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen. response:	You must remember that this body belongs to Rachel.
context: The friend that you cannot afford to lose.\I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel. response:	Get ready for Chain Resonance.
context: I finally feel like I'm beginning to understand what that means.\Medusa, the tables have turned.\Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance. response:	You can do it, right?
context: Medusa, the tables have turned.\Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right? response:	Yes!
context: Are you serious about defeating me?\Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right?\Yes! response:	Resonance of Souls!
context: Of course!\What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right?\Yes!\Resonance of Souls! response:	Chain Resonance!
context: What about the deal I made with Shibusen?\The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right?\Yes!\Resonance of Souls!\Chain Resonance! response:	Can you hear me, Maka?
context: The deal cannot be applied to someone who seeks to betray Shibusen.\You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right?\Yes!\Resonance of Souls!\Chain Resonance!\Can you hear me, Maka? response:	Yes.
context: You must remember that this body belongs to Rachel.\Get ready for Chain Resonance.\You can do it, right?\Yes!\Resonance of Souls!\Chain Resonance!\Can you hear me, Maka?\Yes. response:	We'll draw the attention.
context: Get ready for Chain Resonance.\You can do it, right?\Yes!\Resonance of Souls!\Chain Resonance!\Can you hear me, Maka?\Yes.\We'll draw the attention. response:	Medusa should have her guard up against Marie's Wavelength of Redemption.
context: You can do it, right?\Yes!\Resonance of Souls!\Chain Resonance!\Can you hear me, Maka?\Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption. response:	Wait for your chance, then finish it with one blow.
context: Yes!\Resonance of Souls!\Chain Resonance!\Can you hear me, Maka?\Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow. response:	But... how?
context: Resonance of Souls!\Chain Resonance!\Can you hear me, Maka?\Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how? response:	That is something that you should know best.
context: Chain Resonance!\Can you hear me, Maka?\Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best. response:	That is something that you should know best.
context: Can you hear me, Maka?\Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best.\That is something that you should know best. response:	The power which you inherited from your mother,
context: Yes.\We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother, response:	one that surpasses all else.
context: We'll draw the attention.\Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else. response:	The holy power that is capable of repelling all evil and purging darkness.
context: Medusa should have her guard up against Marie's Wavelength of Redemption.\Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness. response:	The anti-demon wavelength.
context: Wait for your chance, then finish it with one blow.\But... how?\That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength. response:	With that power...
context: But... how?\That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power... response:	you should be able to defeat Medusa without putting Rachel in harm's way.
context: That is something that you should know best.\That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way. response:	I'm counting on you.
context: That is something that you should know best.\The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you. response:	Hey Maka, don't be too reckless!
context: The power which you inherited from your mother,\one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless! response:	The last time we used that move, it was just pure coincidence.
context: one that surpasses all else.\The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence. response:	It may be reckless, but it's also the only way.
context: The holy power that is capable of repelling all evil and purging darkness.\The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way. response:	It's all for defeating Medusa.
context: The anti-demon wavelength.\With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa. response:	Vector Arrow!
context: With that power...\you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow! response:	Vector Plate!
context: you should be able to defeat Medusa without putting Rachel in harm's way.\I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow!\Vector Plate! response:	Vector Storm!
context: I'm counting on you.\Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow!\Vector Plate!\Vector Storm! response:	Marie!
context: Hey Maka, don't be too reckless!\The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow!\Vector Plate!\Vector Storm!\Marie! response:	Yes.
context: The last time we used that move, it was just pure coincidence.\It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow!\Vector Plate!\Vector Storm!\Marie!\Yes. response:	If you think you can drive me out of this body with that ability, you're wrong.
context: It may be reckless, but it's also the only way.\It's all for defeating Medusa.\Vector Arrow!\Vector Plate!\Vector Storm!\Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong. response:	Are you sure?
context: It's all for defeating Medusa.\Vector Arrow!\Vector Plate!\Vector Storm!\Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure? response:	No matter what kind of special wavelength you have, it's useless if you can't hit me.
context: Vector Arrow!\Vector Plate!\Vector Storm!\Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me. response:	There's another one here who has a special wavelength.
context: Vector Plate!\Vector Storm!\Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength. response:	Medusa!!!
context: Vector Storm!\Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!! response:	I'm definitely...
context: Marie!\Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!!\I'm definitely... response:	not going to forgive you!
context: Yes.\If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!!\I'm definitely...\not going to forgive you! response:	The anti-demon wavelength?!
context: If you think you can drive me out of this body with that ability, you're wrong.\Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!!\I'm definitely...\not going to forgive you!\The anti-demon wavelength?! response:	Vector Plate!
context: Are you sure?\No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!!\I'm definitely...\not going to forgive you!\The anti-demon wavelength?!\Vector Plate! response:	Demon Hunter!
context: No matter what kind of special wavelength you have, it's useless if you can't hit me.\There's another one here who has a special wavelength.\Medusa!!!\I'm definitely...\not going to forgive you!\The anti-demon wavelength?!\Vector Plate!\Demon Hunter! response:	I told you, such a flashy move is never-
context: There's another one here who has a special wavelength.\Medusa!!!\I'm definitely...\not going to forgive you!\The anti-demon wavelength?!\Vector Plate!\Demon Hunter!\I told you, such a flashy move is never- response:	So this is the power of the anti-demon wavelength.
context: Medusa!!!\I'm definitely...\not going to forgive you!\The anti-demon wavelength?!\Vector Plate!\Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength. response:	But, it's still useless if you only managed to drive me out.
context: I'm definitely...\not going to forgive you!\The anti-demon wavelength?!\Vector Plate!\Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out. response:	You're wrong.
context: not going to forgive you!\The anti-demon wavelength?!\Vector Plate!\Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong. response:	It's over.
context: The anti-demon wavelength?!\Vector Plate!\Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong.\It's over. response:	What?
context: Vector Plate!\Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong.\It's over.\What? response:	I-Impossible!
context: Demon Hunter!\I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong.\It's over.\What?\I-Impossible! response:	This is the true power of the anti-demon wavelength.
context: I told you, such a flashy move is never-\So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong.\It's over.\What?\I-Impossible!\This is the true power of the anti-demon wavelength. response:	The power that only cuts down the evil, the ultimate technique.
context: So this is the power of the anti-demon wavelength.\But, it's still useless if you only managed to drive me out.\You're wrong.\It's over.\What?\I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique. response:	Demon Hunter's true power.
context: But, it's still useless if you only managed to drive me out.\You're wrong.\It's over.\What?\I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power. response:	Let me tell you something.
context: You're wrong.\It's over.\What?\I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something. response:	Even if you succeeded in killing me with the anti-demon wavelength,
context: It's over.\What?\I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength, response:	you'll never be able to kill the Kishin with it.
context: What?\I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it. response:	It's over.
context: I-Impossible!\This is the true power of the anti-demon wavelength.\The power that only cuts down the evil, the ultimate technique.\Demon Hunter's true power.\Let me tell you something.\Even if you succeeded in killing me with the anti-demon wavelength,\you'll never be able to kill the Kishin with it.\It's over. response:	The deep wound that Crona suffers from definitely worries me...
