context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: This time, I'll do a proper job in killing you.\Shinigami-sama's choice of words has become radical.\In the depth of darkness,\I had the chance to think about all kinds of things.\That even includes the creation of everything in this world.\And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin. response:	And its content is always deep and ambiguous.
context: Shinigami-sama's choice of words has become radical.\In the depth of darkness,\I had the chance to think about all kinds of things.\That even includes the creation of everything in this world.\And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous. response:	Could it be a soft substance?
context: In the depth of darkness,\I had the chance to think about all kinds of things.\That even includes the creation of everything in this world.\And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance? response:	Or perhaps a hard one?
context: I had the chance to think about all kinds of things.\That even includes the creation of everything in this world.\And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one? response:	If it isn't either of those, could it be liquid?
context: That even includes the creation of everything in this world.\And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid? response:	Is there any proof that it isn't just a hollow cavity?
context: And at that time, I realized something...\How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity? response:	For the question of what lies within,
context: How unstable this world is.\Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within, response:	no one will ever know, as long as what's outside the layer of skin cannot be seen.
context: Yes, this world is covered by only the thinnest layer of skin.\And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen. response:	In other words, it is a total mystery as to what lies beyond this layer of skin.
context: And its content is always deep and ambiguous.\Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin. response:	And as for what lies within,
context: Could it be a soft substance?\Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within, response:	that would have to depend on our imagination.
context: Or perhaps a hard one?\If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination. response:	And if it turns out to be something that no one has ever imagined,
context: If it isn't either of those, could it be liquid?\Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined, response:	it would leave that person in fear.
context: Is there any proof that it isn't just a hollow cavity?\For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear. response:	All this while, what's with this complicated theory of yours?
context: For the question of what lies within,\no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours? response:	Can you stop it already?
context: no one will ever know, as long as what's outside the layer of skin cannot be seen.\In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already? response:	Shinigami Chop!
context: In other words, it is a total mystery as to what lies beyond this layer of skin.\And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop! response:	Saying that just imagining it would leave someone in fear is actually incorrect.
context: And as for what lies within,\that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect. response:	It is those who imagine that are fearful.
context: that would have to depend on our imagination.\And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful. response:	So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?
context: And if it turns out to be something that no one has ever imagined,\it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever? response:	Imagination is the origin of all emotions.
context: it would leave that person in fear.\All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions. response:	It's because humans couldn't understand that they choose to imagine.
context: All this while, what's with this complicated theory of yours?\Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine. response:	Humans with a positive mindset would call it curiosity.
context: Can you stop it already?\Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity. response:	The order which you have created can provide humans with a sense of peace and security.
context: Shinigami Chop!\Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security. response:	But under the thin layer of skin of that order which you created,
context: Saying that just imagining it would leave someone in fear is actually incorrect.\It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created, response:	what could possibly be there?
context: It is those who imagine that are fearful.\So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there? response:	Who knows?
context: So you mean to say that humans would be much happier if they just found a dark place and stayed there forever?\Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows? response:	That's a lie.
context: Imagination is the origin of all emotions.\It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows?\That's a lie. response:	You should know.
context: It's because humans couldn't understand that they choose to imagine.\Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows?\That's a lie.\You should know. response:	I think it's reached the point at which I get sick of your meaningless talk.
context: Humans with a positive mindset would call it curiosity.\The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows?\That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk. response:	Spirit.
context: The order which you have created can provide humans with a sense of peace and security.\But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows?\That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit. response:	I've been waiting for this.
context: But under the thin layer of skin of that order which you created,\what could possibly be there?\Who knows?\That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this. response:	Soul Resonance!
context: what could possibly be there?\Who knows?\That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this.\Soul Resonance! response:	I'll purge you of your sins through death, Asura!
context: Who knows?\That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura! response:	What?
context: That's a lie.\You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura!\What? response:	Kishin Hunter!
context: You should know.\I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura!\What?\Kishin Hunter! response:	Too shallow, I see...
context: I think it's reached the point at which I get sick of your meaningless talk.\Spirit.\I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura!\What?\Kishin Hunter!\Too shallow, I see... response:	It's okay, it will grow back very soon anyways.
context: Spirit.\I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura!\What?\Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways. response:	What kind of fight is this?!
context: I've been waiting for this.\Soul Resonance!\I'll purge you of your sins through death, Asura!\What?\Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?! response:	It's still too early to be surprised by what you've seen,
context: Soul Resonance!\I'll purge you of your sins through death, Asura!\What?\Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen, response:	because he is the toughest opponent.
context: I'll purge you of your sins through death, Asura!\What?\Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent. response:	Pain is not something we should pay attention to,
context: What?\Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to, response:	but rather the imagination of the future that sprouts from the most fearsome pain.
context: Kishin Hunter!\Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain. response:	So?
context: Too shallow, I see...\It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So? response:	Humans do not fear death.
context: It's okay, it will grow back very soon anyways.\What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death. response:	It is their imagining death that makes them cower in fear.
context: What kind of fight is this?!\It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death.\It is their imagining death that makes them cower in fear. response:	Hello? I'm asking you, so what if that's the case?
context: It's still too early to be surprised by what you've seen,\because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case? response:	So?
context: because he is the toughest opponent.\Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So? response:	I see...
context: Pain is not something we should pay attention to,\but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So?\I see... response:	I have decided not to imagine anymore.
context: but rather the imagination of the future that sprouts from the most fearsome pain.\So?\Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So?\I see...\I have decided not to imagine anymore. response:	Erm, Black Star...
context: So?\Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So?\I see...\I have decided not to imagine anymore.\Erm, Black Star... response:	Huh?
context: Humans do not fear death.\It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So?\I see...\I have decided not to imagine anymore.\Erm, Black Star...\Huh? response:	What is it, Tsubaki?
context: It is their imagining death that makes them cower in fear.\Hello? I'm asking you, so what if that's the case?\So?\I see...\I have decided not to imagine anymore.\Erm, Black Star...\Huh?\What is it, Tsubaki? response:	Could we move around a little quieter?
context: Hello? I'm asking you, so what if that's the case?\So?\I see...\I have decided not to imagine anymore.\Erm, Black Star...\Huh?\What is it, Tsubaki?\Could we move around a little quieter? response:	There's no such need!
context: So?\I see...\I have decided not to imagine anymore.\Erm, Black Star...\Huh?\What is it, Tsubaki?\Could we move around a little quieter?\There's no such need! response:	It's the left and right that are making things difficult.
context: I see...\I have decided not to imagine anymore.\Erm, Black Star...\Huh?\What is it, Tsubaki?\Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult. response:	Isn't it better to do it my way and go straight forward?
context: I have decided not to imagine anymore.\Erm, Black Star...\Huh?\What is it, Tsubaki?\Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward? response:	But you see, our movements are too obvious, and the enemies might come after us.
context: Erm, Black Star...\Huh?\What is it, Tsubaki?\Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us. response:	Let them come!
context: Huh?\What is it, Tsubaki?\Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come! response:	I'll mow them down one by one!
context: What is it, Tsubaki?\Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one! response:	Is he always like that?
context: Could we move around a little quieter?\There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one!\Is he always like that? response:	I'm sorry,
context: There's no such need!\It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one!\Is he always like that?\I'm sorry, response:	but Black Star is the straightforward kind of person.
context: It's the left and right that are making things difficult.\Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one!\Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person. response:	Ah, it's you!
context: Isn't it better to do it my way and go straight forward?\But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one!\Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you! response:	Yeah! It is me, the one and only Blac-!
context: But you see, our movements are too obvious, and the enemies might come after us.\Let them come!\I'll mow them down one by one!\Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-! response:	Right in the balls.
context: Let them come!\I'll mow them down one by one!\Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls. response:	An wins!
context: I'll mow them down one by one!\Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins! response:	Is she always like that?
context: Is he always like that?\I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins!\Is she always like that? response:	I'm sorry, but that's the way she was raised.
context: I'm sorry,\but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins!\Is she always like that?\I'm sorry, but that's the way she was raised. response:	There's nothing I can do about the barrier set by Shinigami-sama,
context: but Black Star is the straightforward kind of person.\Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins!\Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama, response:	and the castle is now in ruins.
context: Ah, it's you!\Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins!\Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins. response:	Is there nothing else to do but to stay here and watch quietly?
context: Yeah! It is me, the one and only Blac-!\Right in the balls.\An wins!\Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly? response:	Arachne-sama, the situation's become very serious.
context: Right in the balls.\An wins!\Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious. response:	It would be better for you to make an escape.
context: An wins!\Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape. response:	No.
context: Is she always like that?\I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No. response:	I will remain here.
context: I'm sorry, but that's the way she was raised.\There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No.\I will remain here. response:	But...
context: There's nothing I can do about the barrier set by Shinigami-sama,\and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No.\I will remain here.\But... response:	The Kishin will definitely return to my embrace once again.
context: and the castle is now in ruins.\Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No.\I will remain here.\But...\The Kishin will definitely return to my embrace once again. response:	He definitely will.
context: Is there nothing else to do but to stay here and watch quietly?\Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No.\I will remain here.\But...\The Kishin will definitely return to my embrace once again.\He definitely will. response:	Believing that is the only choice I have right now.
context: Arachne-sama, the situation's become very serious.\It would be better for you to make an escape.\No.\I will remain here.\But...\The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now. response:	Saying that you've decided not to imagine anymore...
context: It would be better for you to make an escape.\No.\I will remain here.\But...\The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore... response:	Don't you think that's kind of dull?
context: No.\I will remain here.\But...\The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull? response:	Dull?
context: I will remain here.\But...\The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull? response:	That's an inexcusable choice of a word.
context: But...\The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word. response:	If there is a better way to put it, why don't you tell me what it is?!
context: The Kishin will definitely return to my embrace once again.\He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?! response:	Ever since long ago, you've always been like that.
context: He definitely will.\Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that. response:	Cunning and cowardly.
context: Believing that is the only choice I have right now.\Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly. response:	As long as you didn't get rid of each and every single one of your insecurities,
context: Saying that you've decided not to imagine anymore...\Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities, response:	you wouldn't be able to stay calm.
context: Don't you think that's kind of dull?\Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm. response:	In order to share your insecurities, you partnered up with Vajra.
context: Dull?\That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra. response:	We should have been fighting alongside each other.
context: That's an inexcusable choice of a word.\If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other. response:	But you chose to betray not only the humans who have not committed any sins,
context: If there is a better way to put it, why don't you tell me what it is?!\Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins, response:	but eventually your own partner as well.
context: Ever since long ago, you've always been like that.\Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well. response:	You speak rather immaturely, Shinigami.
context: Cunning and cowardly.\As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami. response:	Law and order cannot suppress insecurities.
context: As long as you didn't get rid of each and every single one of your insecurities,\you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities. response:	Even if you deny those insecurities with insanity,
context: you wouldn't be able to stay calm.\In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity, response:	only new insecurities will emerge.
context: In order to share your insecurities, you partnered up with Vajra.\We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge. response:	I can't see why you don't understand such a fact!
context: We should have been fighting alongside each other.\But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact! response:	By continuing what you've been trying to do, everything will be left in destruction and despair.
context: But you chose to betray not only the humans who have not committed any sins,\but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair. response:	That is something even a child understands, isn't it?
context: but eventually your own partner as well.\You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it? response:	By simply relying on the order which is enforced by cover-ups and lies,
context: You speak rather immaturely, Shinigami.\Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies, response:	the truth cannot be obtained.
context: Law and order cannot suppress insecurities.\Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies,\the truth cannot be obtained. response:	Turning a blind eye on bad circumstances and always procrastinating on the matter at hand...
context: Even if you deny those insecurities with insanity,\only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies,\the truth cannot be obtained.\Turning a blind eye on bad circumstances and always procrastinating on the matter at hand... response:	Destruction itself cannot be hidden just by that.
context: only new insecurities will emerge.\I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies,\the truth cannot be obtained.\Turning a blind eye on bad circumstances and always procrastinating on the matter at hand...\Destruction itself cannot be hidden just by that. response:	You are indeed beyond saving.
context: I can't see why you don't understand such a fact!\By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies,\the truth cannot be obtained.\Turning a blind eye on bad circumstances and always procrastinating on the matter at hand...\Destruction itself cannot be hidden just by that.\You are indeed beyond saving. response:	Delivering fake peace, is it really such a noble job?
context: By continuing what you've been trying to do, everything will be left in destruction and despair.\That is something even a child understands, isn't it?\By simply relying on the order which is enforced by cover-ups and lies,\the truth cannot be obtained.\Turning a blind eye on bad circumstances and always procrastinating on the matter at hand...\Destruction itself cannot be hidden just by that.\You are indeed beyond saving.\Delivering fake peace, is it really such a noble job? response:	At least I don't intend to be a nuisance like you!
