context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: She's just a friend..\No way!\Really...\You...\How's work been lately?\Why?\You used to always tell me that you wanted to quit.\You still remember? response:	Who would forget after listening to you complain so much?
context: No way!\Really...\You...\How's work been lately?\Why?\You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much? response:	I thought you weren't listening with your half-hearted replies.
context: Really...\You...\How's work been lately?\Why?\You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies. response:	That's not true.
context: You...\How's work been lately?\Why?\You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true. response:	And how is your job?
context: How's work been lately?\Why?\You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job? response:	Normal I guess
context: Why?\You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job?\Normal I guess response:	I see.
context: You used to always tell me that you wanted to quit.\You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job?\Normal I guess\I see. response:	And you?
context: You still remember?\Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job?\Normal I guess\I see.\And you? response:	Did you have an event today?
context: Who would forget after listening to you complain so much?\I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job?\Normal I guess\I see.\And you?\Did you have an event today? response:	Yeah
context: I thought you weren't listening with your half-hearted replies.\That's not true.\And how is your job?\Normal I guess\I see.\And you?\Did you have an event today?\Yeah response:	Or did you shave your beard because your high school girlfriend told you to?
context: That's not true.\And how is your job?\Normal I guess\I see.\And you?\Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to? response:	I'm saying she's...
context: And how is your job?\Normal I guess\I see.\And you?\Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's... response:	What is it?
context: Normal I guess\I see.\And you?\Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it? response:	Nothing.
context: I see.\And you?\Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it?\Nothing. response:	What?
context: And you?\Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it?\Nothing.\What? response:	I was wondering if any taxis would come this way.
context: Did you have an event today?\Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it?\Nothing.\What?\I was wondering if any taxis would come this way. response:	If you go a little further you'll come to the main street. It'll be easier to find one there.
context: Yeah\Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it?\Nothing.\What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there. response:	I'm moving next month.
context: Or did you shave your beard because your high school girlfriend told you to?\I'm saying she's...\What is it?\Nothing.\What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month. response:	I'm quitting my job too
context: I'm saying she's...\What is it?\Nothing.\What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too response:	Although thats a little later on.
context: What is it?\Nothing.\What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too\Although thats a little later on. response:	I see
context: Nothing.\What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too\Although thats a little later on.\I see response:	By the way, my boyfriend is coming now.
context: What?\I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too\Although thats a little later on.\I see\By the way, my boyfriend is coming now. response:	Yeah.
context: I was wondering if any taxis would come this way.\If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too\Although thats a little later on.\I see\By the way, my boyfriend is coming now.\Yeah. response:	What?
context: If you go a little further you'll come to the main street. It'll be easier to find one there.\I'm moving next month.\I'm quitting my job too\Although thats a little later on.\I see\By the way, my boyfriend is coming now.\Yeah.\What? response:	He's a very good person.
context: I'm moving next month.\I'm quitting my job too\Although thats a little later on.\I see\By the way, my boyfriend is coming now.\Yeah.\What?\He's a very good person. response:	I see.
context: I'm quitting my job too\Although thats a little later on.\I see\By the way, my boyfriend is coming now.\Yeah.\What?\He's a very good person.\I see. response:	Best of luck to you, Koshiro.
context: Although thats a little later on.\I see\By the way, my boyfriend is coming now.\Yeah.\What?\He's a very good person.\I see.\Best of luck to you, Koshiro. response:	Really.
context: I see\By the way, my boyfriend is coming now.\Yeah.\What?\He's a very good person.\I see.\Best of luck to you, Koshiro.\Really. response:	Good night.
context: By the way, my boyfriend is coming now.\Yeah.\What?\He's a very good person.\I see.\Best of luck to you, Koshiro.\Really.\Good night. response:	What should we do afterwards?
context: Yeah.\What?\He's a very good person.\I see.\Best of luck to you, Koshiro.\Really.\Good night.\What should we do afterwards? response:	I'm glad I didn't say anything stupid like that.
context: What?\He's a very good person.\I see.\Best of luck to you, Koshiro.\Really.\Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that. response:	I'm really glad.
context: He's a very good person.\I see.\Best of luck to you, Koshiro.\Really.\Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad. response:	Don't stay up too late!
context: I see.\Best of luck to you, Koshiro.\Really.\Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late! response:	Yes.
context: Best of luck to you, Koshiro.\Really.\Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late!\Yes. response:	I wasn't going out with her just for the sex.
context: Really.\Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late!\Yes.\I wasn't going out with her just for the sex. response:	Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?
context: Good night.\What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late!\Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro? response:	But I don't think it's bad.
context: What should we do afterwards?\I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late!\Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad. response:	Is it that big of a deal to fall in love with someone?
context: I'm glad I didn't say anything stupid like that.\I'm really glad.\Don't stay up too late!\Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone? response:	Is yearning something you can brag about?
context: I'm really glad.\Don't stay up too late!\Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about? response:	What does it mean to yearn anyway?
context: Don't stay up too late!\Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway? response:	That idiot!
context: Yes.\I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot! response:	Brother?
context: I wasn't going out with her just for the sex.\Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot!\Brother? response:	Sorry!
context: Have you ever felt a yearning for someone from the bottom of your heart, Koshiro?\But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot!\Brother?\Sorry! response:	Good morning.
context: But I don't think it's bad.\Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot!\Brother?\Sorry!\Good morning. response:	I'm sorry about last night,
context: Is it that big of a deal to fall in love with someone?\Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot!\Brother?\Sorry!\Good morning.\I'm sorry about last night, response:	for suddenly barging in on you.
context: Is yearning something you can brag about?\What does it mean to yearn anyway?\That idiot!\Brother?\Sorry!\Good morning.\I'm sorry about last night,\for suddenly barging in on you. response:	I'll be careful next time.
context: What does it mean to yearn anyway?\That idiot!\Brother?\Sorry!\Good morning.\I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time. response:	The movie,
context: That idiot!\Brother?\Sorry!\Good morning.\I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time.\The movie, response:	let's go see another one.
context: Brother?\Sorry!\Good morning.\I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time.\The movie,\let's go see another one. response:	But you have to go home with me this time.
context: Sorry!\Good morning.\I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time.\The movie,\let's go see another one.\But you have to go home with me this time. response:	What?
context: Good morning.\I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time.\The movie,\let's go see another one.\But you have to go home with me this time.\What? response:	Nothing.
context: I'm sorry about last night,\for suddenly barging in on you.\I'll be careful next time.\The movie,\let's go see another one.\But you have to go home with me this time.\What?\Nothing. response:	yasashii yume ga a gentle dream
context: for suddenly barging in on you.\I'll be careful next time.\The movie,\let's go see another one.\But you have to go home with me this time.\What?\Nothing.\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: I'll be careful next time.\The movie,\let's go see another one.\But you have to go home with me this time.\What?\Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: The movie,\let's go see another one.\But you have to go home with me this time.\What?\Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: let's go see another one.\But you have to go home with me this time.\What?\Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: But you have to go home with me this time.\What?\Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: What?\Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: Nothing.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
context: itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky response:	Ya... umm... well...
context: kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Ya... umm... well... response:	I'm sorry I sniffed it.. I'm sorry I sniffed it.
context: futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Ya... umm... well...\I'm sorry I sniffed it.. I'm sorry I sniffed it. response:	I'm sorry I sniffed it!
context: kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Ya... umm... well...\I'm sorry I sniffed it.. I'm sorry I sniffed it.\I'm sorry I sniffed it! response:	Innocent! Like hell!
context: hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\Ya... umm... well...\I'm sorry I sniffed it.. I'm sorry I sniffed it.\I'm sorry I sniffed it!\Innocent! Like hell! response:	I have no dignity.
