context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: Yes.\Uh, my name's Brock. Nice to meet you, Suzie.\Uh, I want to breed like you. I mean, I want to be a breeder like you.\It's very nice to meet you, Brock.\I'm flattered you want to make me your model.\Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh? response:	What I'm really trying to say is,
context: Uh, my name's Brock. Nice to meet you, Suzie.\Uh, I want to breed like you. I mean, I want to be a breeder like you.\It's very nice to meet you, Brock.\I'm flattered you want to make me your model.\Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is, response:	Suzie, I'm begging you to accept me as your pupil.
context: Uh, I want to breed like you. I mean, I want to be a breeder like you.\It's very nice to meet you, Brock.\I'm flattered you want to make me your model.\Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil. response:	- -Pika.
context: It's very nice to meet you, Brock.\I'm flattered you want to make me your model.\Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika. response:	You got to be kidding, Brock.
context: I'm flattered you want to make me your model.\Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock. response:	Mind your own business, Ash. I know what I'm doing.
context: Yes, I want to model you. I mean, I'm flattered that you're flattered.\I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing. response:	Please say yes, Suzie.
context: I mean, your Vulpix is nice.\-Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie. response:	I don't have pupils, Brock. Breeding takes up all my time.
context: -Uh. -Huh?\What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time. response:	What makes her such a great breeder anyway?
context: What I'm really trying to say is,\Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway? response:	How dare you!
context: Suzie, I'm begging you to accept me as your pupil.\- -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you! response:	The sensational Suzie of Scissor Street has been awarded the trophy for excellence
context: - -Pika.\You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence response:	at the World Pokemon Breeder's Contest for three consecutive years.
context: You got to be kidding, Brock.\Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years. response:	Wait. There's more.
context: Mind your own business, Ash. I know what I'm doing.\Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more. response:	Lights. In addition to that, the readers of Pokemon Friends magazine
context: Please say yes, Suzie.\I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine response:	named her the most popular breeder four years running.
context: I don't have pupils, Brock. Breeding takes up all my time.\What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running. response:	And her hugely popular website records over 10,000 hits per day.
context: What makes her such a great breeder anyway?\How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day. response:	Now, that's what I call a great breeder.
context: How dare you!\The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder. response:	You better believe it.
context: The sensational Suzie of Scissor Street has been awarded the trophy for excellence\at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it. response:	Okay, Brock, we heard you clear and loud.
context: at the World Pokemon Breeder's Contest for three consecutive years.\Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud. response:	I wonder if this Vulpix has ever won any awards in competition?
context: Wait. There's more.\Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition? response:	That's a fabulous question, Misty.
context: Lights. In addition to that, the readers of Pokemon Friends magazine\named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty. response:	Vulpix is the hottest supermodel of the Pokemon world.
context: named her the most popular breeder four years running.\And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world. response:	Notice the gorgeous, flowing tails that have made Vulpix a champ.
context: And her hugely popular website records over 10,000 hits per day.\Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ. response:	-Plus there's- -We get the idea, Brock!
context: Now, that's what I call a great breeder.\You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock! response:	-Vulpix is terrific too. -
context: You better believe it.\Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. - response:	So all three of you are traveling on a Pokemon journey together.
context: Okay, Brock, we heard you clear and loud.\I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together. response:	Pikachu! Pi!
context: I wonder if this Vulpix has ever won any awards in competition?\That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi! response:	Your Pikachu has a beautiful shiny coat.
context: That's a fabulous question, Misty.\Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat. response:	Are you the one who prepares all of Pikachu's food, Brock?
context: Vulpix is the hottest supermodel of the Pokemon world.\Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock? response:	-Yes! I do. -And it's Brock's own recipe too.
context: Notice the gorgeous, flowing tails that have made Vulpix a champ.\-Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too. response:	My career as a breeder also began
context: -Plus there's- -We get the idea, Brock!\-Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began response:	when I first became interested in Pokemon nutrition.
context: -Vulpix is terrific too. -\So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition. response:	Pi!
context: So all three of you are traveling on a Pokemon journey together.\Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi! response:	Mm. Mm.
context: Pikachu! Pi!\Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm. response:	Whoa.
context: Your Pikachu has a beautiful shiny coat.\Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm.\Whoa. response:	-Vulpix. - Ah!
context: Are you the one who prepares all of Pikachu's food, Brock?\-Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm.\Whoa.\-Vulpix. - Ah! response:	I can't believe Vulpix is eating the food I made.
context: -Yes! I do. -And it's Brock's own recipe too.\My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm.\Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made. response:	Brock, this is really impressive.
context: My career as a breeder also began\when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm.\Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive. response:	Vulpix never eats food that I haven't made myself.
context: when I first became interested in Pokemon nutrition.\Pi!\Mm. Mm.\Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself. response:	Looks like Vulpix is a fan of Brock's cooking.
context: Pi!\Mm. Mm.\Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking. response:	Uh, thank you, Vulpix.
context: Mm. Mm.\Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix. response:	- I'm not worthy. -
context: Whoa.\-Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. - response:	Suzie.
context: -Vulpix. - Ah!\I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie. response:	We saw some super-fancy-looking Pokemon when we were walking down the street.
context: I can't believe Vulpix is eating the food I made.\Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street. response:	Is that really the latest trend?
context: Brock, this is really impressive.\Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend? response:	By any chance, did you pass a very large salon on the way?
context: Vulpix never eats food that I haven't made myself.\Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way? response:	Mm-hm, you mean that really tacky-looking place.
context: Looks like Vulpix is a fan of Brock's cooking.\Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place. response:	Ever since it opened,
context: Uh, thank you, Vulpix.\- I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened, response:	some trainers are trying to make their Pokemon as flashy as possible.
context: - I'm not worthy. -\Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible. response:	So that salon started the trend.
context: Suzie.\We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend. response:	A good breeder is always trying
context: We saw some super-fancy-looking Pokemon when we were walking down the street.\Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying response:	to bring out a Pokemon's inner strength and personality.
context: Is that really the latest trend?\By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality. response:	But this new fad is about standing out, not what's inside.
context: By any chance, did you pass a very large salon on the way?\Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside. response:	I don't like it either.
context: Mm-hm, you mean that really tacky-looking place.\Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either. response:	It's pretty stupid to waste your time showing off.
context: Ever since it opened,\some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off. response:	But sometimes even Pokemon like to get dressed up
context: some trainers are trying to make their Pokemon as flashy as possible.\So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up response:	and show off a little just like the rest of us.
context: So that salon started the trend.\A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us. response:	Right, Pikachu? I see it now.
context: A good breeder is always trying\to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now. response:	Pika, pika?
context: to bring out a Pokemon's inner strength and personality.\But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika? response:	I think Pikachu's perfect the way it is.
context: But this new fad is about standing out, not what's inside.\I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is. response:	We don't need any goofy fashions.
context: I don't like it either.\It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions. response:	It's what's going on inside that really counts.
context: It's pretty stupid to waste your time showing off.\But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts. response:	I never said the inside wasn't important, but the outside counts too.
context: But sometimes even Pokemon like to get dressed up\and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too. response:	The inside is what matters.
context: and show off a little just like the rest of us.\Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters. response:	-Outside too. -Inside!
context: Right, Pikachu? I see it now.\Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside! response:	-Outside too. -Inside matters the most.
context: Pika, pika?\I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most. response:	The outside matters too.
context: I think Pikachu's perfect the way it is.\We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too. response:	-Inside. -Outside too.
context: We don't need any goofy fashions.\It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too. response:	-Shouldn't you stop them? -That's like trying to stop the tide.
context: It's what's going on inside that really counts.\I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide. response:	If you think fashion's so great,
context: I never said the inside wasn't important, but the outside counts too.\The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great, response:	how about taking your Psyduck to that salon?
context: The inside is what matters.\-Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon? response:	Hey, what a great idea.
context: -Outside too. -Inside!\-Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea. response:	Let's go, Psyduck.
context: -Outside too. -Inside matters the most.\The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck. response:	Psy-ay-ay.
context: The outside matters too.\-Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay. response:	Now we'll see who gets the last quack.
context: -Inside. -Outside too.\-Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack. response:	I'm sure Psyduck will.
context: -Shouldn't you stop them? -That's like trying to stop the tide.\If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will. response:	What do you know about fashion?
context: If you think fashion's so great,\how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion? response:	-Right, Psyduck? -Psy-ay-ay. Duck?
context: how about taking your Psyduck to that salon?\Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck? response:	This may be more of a challenge than I thought it would be.
context: Hey, what a great idea.\Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be. response:	Better get going.
context: Let's go, Psyduck.\Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going. response:	and Psyduck turns out to be even cuter than Pikachu.
context: Psy-ay-ay.\Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu. response:	-Come on, Psyduck. -Psy.
context: Now we'll see who gets the last quack.\I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy. response:	Psyduck. Psyduck. Psyduck.
context: I'm sure Psyduck will.\What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck. response:	I wonder if it's what's on the outside
context: What do you know about fashion?\-Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside response:	or what's inside that really counts in the end.
context: -Right, Psyduck? -Psy-ay-ay. Duck?\This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end. response:	Ever since that new salon opened, I've been wondering about my methods.
context: This may be more of a challenge than I thought it would be.\Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods. response:	-Don't say things like that. -
context: Better get going.\and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. - response:	Suzie. You've got to keep following the path you believe in.
context: and Psyduck turns out to be even cuter than Pikachu.\-Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in. response:	We have to stick up for what's inside together.
context: -Come on, Psyduck. -Psy.\Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together. response:	-Right, Pikachu? -Pikachu.
context: Psyduck. Psyduck. Psyduck.\I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together.\-Right, Pikachu? -Pikachu. response:	That's very kind. But how can we?
context: I wonder if it's what's on the outside\or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together.\-Right, Pikachu? -Pikachu.\That's very kind. But how can we? response:	If they want to put style over substance, we'll give customers substance with style.
context: or what's inside that really counts in the end.\Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together.\-Right, Pikachu? -Pikachu.\That's very kind. But how can we?\If they want to put style over substance, we'll give customers substance with style. response:	Uh, there are still a few seats left in the back of the room
context: Ever since that new salon opened, I've been wondering about my methods.\-Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together.\-Right, Pikachu? -Pikachu.\That's very kind. But how can we?\If they want to put style over substance, we'll give customers substance with style.\Uh, there are still a few seats left in the back of the room response:	for our lecture on Pokemon care.
context: -Don't say things like that. -\Suzie. You've got to keep following the path you believe in.\We have to stick up for what's inside together.\-Right, Pikachu? -Pikachu.\That's very kind. But how can we?\If they want to put style over substance, we'll give customers substance with style.\Uh, there are still a few seats left in the back of the room\for our lecture on Pokemon care. response:	Each Pokemon needs your special care and attention.
