context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: If you bastards can use the Heartfilia's money as you wish,\there's no mistaking that you could gain power greater than ours.\That, I cannot allow.\Making such a big deal about who's on top... It's pitiful.\But it's your lack of information gathering that's laughable!\What?\Lucy ran away from home.\You think she uses her family's money? response:	She lives in a rented house for 70,000 jewel a month!
context: there's no mistaking that you could gain power greater than ours.\That, I cannot allow.\Making such a big deal about who's on top... It's pitiful.\But it's your lack of information gathering that's laughable!\What?\Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month! response:	She does jobs and fights, together with us!
context: That, I cannot allow.\Making such a big deal about who's on top... It's pitiful.\But it's your lack of information gathering that's laughable!\What?\Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us! response:	We laugh together...
context: Making such a big deal about who's on top... It's pitiful.\But it's your lack of information gathering that's laughable!\What?\Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together... response:	Cry together...
context: But it's your lack of information gathering that's laughable!\What?\Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together...\Cry together... response:	She's a wizard like any other in the guild!
context: What?\Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together...\Cry together...\She's a wizard like any other in the guild! response:	I still want to be in the guild...
context: Lucy ran away from home.\You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together...\Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild... response:	I love Fairy Tail!
context: You think she uses her family's money?\She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together...\Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail! response:	A trigger for war?
context: She lives in a rented house for 70,000 jewel a month!\She does jobs and fights, together with us!\We laugh together...\Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail!\A trigger for war? response:	We'd rather die than sell out our friends!
context: She does jobs and fights, together with us!\We laugh together...\Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends! response:	The daughter of the Heartfilia family?
context: We laugh together...\Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family? response:	As a flower cannot choose the place it blooms, neither can a child choose their parents...
context: Cry together...\She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents... response:	A fiend like you knows nothing of Lucy's tears! You can't know her!
context: She's a wizard like any other in the guild!\I still want to be in the guild...\I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her! response:	I'll learn soon enough!
context: I still want to be in the guild...\I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough! response:	Do you seriously think I'd just hand her over to her father?
context: I love Fairy Tail!\A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father? response:	If she doesn't have any money, I'll keep her...
context: A trigger for war?\We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her... response:	I'll get the entire Heartfilia fortune!
context: We'd rather die than sell out our friends!\The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune! response:	Why, you...
context: The daughter of the Heartfilia family?\As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you... response:	Don't struggle.
context: As a flower cannot choose the place it blooms, neither can a child choose their parents...\A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle. response:	It'll just cause you to suffer more.
context: A fiend like you knows nothing of Lucy's tears! You can't know her!\I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle.\It'll just cause you to suffer more. response:	Now, shall we start the horror show?
context: I'll learn soon enough!\Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show? response:	Let's show how you're doing to the rest of Fairy Tail...
context: Do you seriously think I'd just hand her over to her father?\If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail... response:	Titania, so full of pride...
context: If she doesn't have any money, I'll keep her...\I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride... response:	If they see your pitiful state, the rest of the trash are sure to give up!
context: I'll get the entire Heartfilia fortune!\Why, you...\Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up! response:	Does your wretchedness know no bounds?
context: Why, you...\Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds? response:	You'll be looking pretty wretched yourself in a moment.
context: Don't struggle.\It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment. response:	If I'm a liability to the guild, then...
context: It'll just cause you to suffer more.\Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then... response:	The rest is up to you... Natsu...
context: Now, shall we start the horror show?\Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu... response:	This is...
context: Let's show how you're doing to the rest of Fairy Tail...\Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is... response:	Much blood has been spilled.
context: Titania, so full of pride...\If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is...\Much blood has been spilled. response:	Children's blood.
context: If they see your pitiful state, the rest of the trash are sure to give up!\Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is...\Much blood has been spilled.\Children's blood. response:	Because of their parent's failure, the children have suffered and shed tears.
context: Does your wretchedness know no bounds?\You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is...\Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears. response:	Enough of this, you and I.
context: You'll be looking pretty wretched yourself in a moment.\If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is...\Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I. response:	We must put this to an end!
context: If I'm a liability to the guild, then...\The rest is up to you... Natsu...\This is...\Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end! response:	Master!
context: The rest is up to you... Natsu...\This is...\Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end!\Master! response:	You wish to cause a disaster?
context: This is...\Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end!\Master!\You wish to cause a disaster? response:	If it's for the sake of my guild!
context: Much blood has been spilled.\Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end!\Master!\You wish to cause a disaster?\If it's for the sake of my guild! response:	The wood... The land... The sky... They are frightened.
context: Children's blood.\Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end!\Master!\You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened. response:	This is why...
context: Because of their parent's failure, the children have suffered and shed tears.\Enough of this, you and I.\We must put this to an end!\Master!\You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why... response:	Such foolish creatures, always spinning tales of battle!
context: Enough of this, you and I.\We must put this to an end!\Master!\You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle! response:	Makarov, you fool!
context: We must put this to an end!\Master!\You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool! response:	If you want to die so bad, just croak on your own!
context: Master!\You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own! response:	Mystogan...
context: You wish to cause a disaster?\If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan... response:	May I have one?
context: If it's for the sake of my guild!\The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan...\May I have one? response:	Ah, I see.
context: The wood... The land... The sky... They are frightened.\This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan...\May I have one?\Ah, I see. response:	I had thought it odd how quickly Makarov was able to recover.
context: This is why...\Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan...\May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover. response:	So it was you who went and collected Makarov's magical power, yes?
context: Such foolish creatures, always spinning tales of battle!\Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan...\May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes? response:	I never said you could have it!
context: Makarov, you fool!\If you want to die so bad, just croak on your own!\Mystogan...\May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it! response:	The war will soon be over.
context: If you want to die so bad, just croak on your own!\Mystogan...\May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over. response:	I don't want to say anything to encourage more human war,
context: Mystogan...\May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war, response:	but you're one of Makarov's friends, right?
context: May I have one?\Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right? response:	You should leave here and go...
context: Ah, I see.\I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go... response:	You've been off fighting on your own, haven't you?
context: I had thought it odd how quickly Makarov was able to recover.\So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you? response:	Phantom's flags?
context: So it was you who went and collected Makarov's magical power, yes?\I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags? response:	Wait... Did he go around crushing each of Phantom's branches on his own?
context: I never said you could have it!\The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own? response:	May I have another apple?
context: The war will soon be over.\I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple? response:	You'd better pick up this trash before you leave.
context: I don't want to say anything to encourage more human war,\but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave. response:	Really...
context: but you're one of Makarov's friends, right?\You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave.\Really... response:	I've given up on you people.
context: You should leave here and go...\You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave.\Really...\I've given up on you people. response:	Such power can only give birth to sadness.
context: You've been off fighting on your own, haven't you?\Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave.\Really...\I've given up on you people.\Such power can only give birth to sadness. response:	And inside the fierce maelstrom, the rage makes one forget the sadness.
context: Phantom's flags?\Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave.\Really...\I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness. response:	I wish to believe in a righteous light that encompasses the rage and sadness...
context: Wait... Did he go around crushing each of Phantom's branches on his own?\May I have another apple?\You'd better pick up this trash before you leave.\Really...\I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness... response:	The righteous light which guides all things.
context: May I have another apple?\You'd better pick up this trash before you leave.\Really...\I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things. response:	What is this warm, familiar magical power?
context: You'd better pick up this trash before you leave.\Really...\I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power? response:	Everyone get away from here!
context: Really...\I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here! response:	Master!
context: I've given up on you people.\Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here!\Master! response:	Why is he here?
context: Such power can only give birth to sadness.\And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here!\Master!\Why is he here? response:	Do as he says!
context: And inside the fierce maelstrom, the rage makes one forget the sadness.\I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here!\Master!\Why is he here?\Do as he says! response:	Let's go.
context: I wish to believe in a righteous light that encompasses the rage and sadness...\The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here!\Master!\Why is he here?\Do as he says!\Let's go. response:	But...
context: The righteous light which guides all things.\What is this warm, familiar magical power?\Everyone get away from here!\Master!\Why is he here?\Do as he says!\Let's go.\But... response:	Nee-chan, can you stand?
context: What is this warm, familiar magical power?\Everyone get away from here!\Master!\Why is he here?\Do as he says!\Let's go.\But...\Nee-chan, can you stand? response:	Now that you are here, I have no need for the small-fry.
context: Everyone get away from here!\Master!\Why is he here?\Do as he says!\Let's go.\But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry. response:	Don't worry, I'll finish them off later, of course.
context: Master!\Why is he here?\Do as he says!\Let's go.\But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course. response:	We'll only get in his way by being here.
context: Why is he here?\Do as he says!\Let's go.\But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here. response:	Leave everything to the master!
context: Do as he says!\Let's go.\But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master! response:	It's been 6 years since we've last faced each other, hasn't it?
context: Let's go.\But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it? response:	And Fairy Tail has grown so much in that time.
context: But...\Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time. response:	But it's been destroyed now, hasn't it?
context: Nee-chan, can you stand?\Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it? response:	A guild is not a building. It's a union between people!
context: Now that you are here, I have no need for the small-fry.\Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people! response:	But I'm so happy.
context: Don't worry, I'll finish them off later, of course.\We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy. response:	I get to establish the order of superiority among the wizard saints
context: We'll only get in his way by being here.\Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints response:	I really owe everything to my kids! You've all done well.
context: Leave everything to the master!\It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well. response:	Be proud to be part of Fairy Tail!
context: It's been 6 years since we've last faced each other, hasn't it?\And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail! response:	What the...
context: And Fairy Tail has grown so much in that time.\But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the... response:	The sky!
context: But it's been destroyed now, hasn't it?\A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the...\The sky! response:	Watch it!
context: A guild is not a building. It's a union between people!\But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the...\The sky!\Watch it! response:	The ground is...
context: But I'm so happy.\I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the...\The sky!\Watch it!\The ground is... response:	An earthquake?
context: I get to establish the order of superiority among the wizard saints\I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the...\The sky!\Watch it!\The ground is...\An earthquake? response:	What the heck's going on?
context: I really owe everything to my kids! You've all done well.\Be proud to be part of Fairy Tail!\What the...\The sky!\Watch it!\The ground is...\An earthquake?\What the heck's going on? response:	Dead Wave!
context: Be proud to be part of Fairy Tail!\What the...\The sky!\Watch it!\The ground is...\An earthquake?\What the heck's going on?\Dead Wave! response:	Natsu!
context: What the...\The sky!\Watch it!\The ground is...\An earthquake?\What the heck's going on?\Dead Wave!\Natsu! response:	Are you okay?
context: The sky!\Watch it!\The ground is...\An earthquake?\What the heck's going on?\Dead Wave!\Natsu!\Are you okay? response:	But what was that?
context: Watch it!\The ground is...\An earthquake?\What the heck's going on?\Dead Wave!\Natsu!\Are you okay?\But what was that? response:	This is Gramps' magic, no doubt about it!
context: The ground is...\An earthquake?\What the heck's going on?\Dead Wave!\Natsu!\Are you okay?\But what was that?\This is Gramps' magic, no doubt about it! response:	Impressive.
context: An earthquake?\What the heck's going on?\Dead Wave!\Natsu!\Are you okay?\But what was that?\This is Gramps' magic, no doubt about it!\Impressive. response:	Such magical power, and yet so young.
context: What the heck's going on?\Dead Wave!\Natsu!\Are you okay?\But what was that?\This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young. response:	You do have what it takes to bear the title of Wizard Saint.
context: Dead Wave!\Natsu!\Are you okay?\But what was that?\This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint. response:	If you had used that power for good and became a role-model for the younger generation,
context: Natsu!\Are you okay?\But what was that?\This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation, response:	you would have led the magic world to its future...
context: Are you okay?\But what was that?\This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future... response:	You're lecturing me, aren't you?
context: But what was that?\This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you? response:	As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.
context: This is Gramps' magic, no doubt about it!\Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you. response:	Beg for mercy.
context: Impressive.\Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy. response:	One!
context: Such magical power, and yet so young.\You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One! response:	I wondered what you'd say. But this?
context: You do have what it takes to bear the title of Wizard Saint.\If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One!\I wondered what you'd say. But this? response:	Beg for mercy?!
context: If you had used that power for good and became a role-model for the younger generation,\you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One!\I wondered what you'd say. But this?\Beg for mercy?! response:	Two!
context: you would have led the magic world to its future...\You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One!\I wondered what you'd say. But this?\Beg for mercy?!\Two! response:	You expect the number-one guild in the country to bow down to you?
context: You're lecturing me, aren't you?\As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One!\I wondered what you'd say. But this?\Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you? response:	Don't kid yourself!
context: As is Fairy Tail tradition, I shall count to three before rendering judgment upon you.\Beg for mercy.\One!\I wondered what you'd say. But this?\Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself! response:	I can fight toe-to-toe with you!
context: Beg for mercy.\One!\I wondered what you'd say. But this?\Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you! response:	No, I won't hold back, so I'm actually more powerful!
context: One!\I wondered what you'd say. But this?\Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you!\No, I won't hold back, so I'm actually more powerful! response:	Three!
context: I wondered what you'd say. But this?\Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you!\No, I won't hold back, so I'm actually more powerful!\Three! response:	You're the one who should beg for mercy!
context: Beg for mercy?!\Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you!\No, I won't hold back, so I'm actually more powerful!\Three!\You're the one who should beg for mercy! response:	Begone!
context: Two!\You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you!\No, I won't hold back, so I'm actually more powerful!\Three!\You're the one who should beg for mercy!\Begone! response:	Disappear with your brats into the ranks of history, Fairy Tail!
context: You expect the number-one guild in the country to bow down to you?\Don't kid yourself!\I can fight toe-to-toe with you!\No, I won't hold back, so I'm actually more powerful!\Three!\You're the one who should beg for mercy!\Begone!\Disappear with your brats into the ranks of history, Fairy Tail! response:	Time's up!
