context: Water. response:	Earth.
context: Make it your weight and we got a deal.\You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really?\When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives... response:	It's been over two years since we've seen Dad! That would be so incredible. Katara?
context: You got it!\Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really?\When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara? response:	I do really miss him. It would be great to see Dad.
context: Get on.\There's something I should tell you kids. I'm expecting a message from your father.\Really?\When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad. response:	It's been far too long, hasn't it?
context: There's something I should tell you kids. I'm expecting a message from your father.\Really?\When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it? response:	I'm not sure when word will arrive, but when it does...
context: Really?\When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does... response:	It would be great, but we can't. We have to take Aang to the North Pole first.
context: When?\Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first. response:	Even if we had time to wait for the message, who knows how far we'd have to travel.
context: Any day now. Your father said he'd send a message...\If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel. response:	We don't have time for a long detour.
context: If you wait here until the message arrives...\It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour. response:	I'm sure your father would understand and be proud...
context: It's been over two years since we've seen Dad! That would be so incredible. Katara?\I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud... response:	I can't believe they would leave me.
context: I do really miss him. It would be great to see Dad.\It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me. response:	I'm looking for Bato of the Water Tribe.
context: It's been far too long, hasn't it?\I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe. response:	Uh, I know Bato.
context: I'm not sure when word will arrive, but when it does...\It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato. response:	Make sure he gets this.
context: It would be great, but we can't. We have to take Aang to the North Pole first.\Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this. response:	It's the map to Sokka and Katara's Dad!
context: Even if we had time to wait for the message, who knows how far we'd have to travel.\We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad! response:	Hey everyone! Sorry I was gone so long.
context: We don't have time for a long detour.\I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long. response:	Hey Aang, I didn't notice you left.
context: I'm sure your father would understand and be proud...\I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left. response:	Yup, but now I'm back. Sure... could go for some delicious sea prunes!
context: I can't believe they would leave me.\I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes! response:	Out for a bit of fresh air, are we?
context: I'm looking for Bato of the Water Tribe.\Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we? response:	We're looking for someone.
context: Uh, I know Bato.\Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone. response:	I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?
context: Make sure he gets this.\It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again? response:	The Avatar's been through here. Let's keep moving.
context: It's the map to Sokka and Katara's Dad!\Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving. response:	Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.
context: Hey everyone! Sorry I was gone so long.\Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard. response:	I'm sorry! I'll take care of this.
context: Hey Aang, I didn't notice you left.\Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this. response:	This ship is sentimental to me. It was built by my father.
context: Yup, but now I'm back. Sure... could go for some delicious sea prunes!\Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father. response:	Is this the boat he took you ice-dodging in?
context: Out for a bit of fresh air, are we?\We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in? response:	Yeh, it's got the scar to prove it. Huh. How about you, Sokka?
context: We're looking for someone.\I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka? response:	You must have some good stories from your first time ice-dodging?
context: I hope it's not Miyuki. Miyuki, did you get in trouble with the Fire Nation again?\The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging? response:	He never got to go. Dad left before he was old enough.
context: The Avatar's been through here. Let's keep moving.\Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough. response:	Oh, I forgot, you were too young.
context: Aha! I caught you! You should be ashamed of yourself... littering in the courtyard.\I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young. response:	What's ice-dodging?
context: I'm sorry! I'll take care of this.\This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging? response:	It's a rite of passage for young water tribe members.
context: This ship is sentimental to me. It was built by my father.\Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members. response:	When you turn fourteen your Dad takes you...
context: Is this the boat he took you ice-dodging in?\Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you... response:	Why are we stopping?
context: Yeh, it's got the scar to prove it. Huh. How about you, Sokka?\You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping? response:	Because the girl must of spent a lot of time here.
context: You must have some good stories from your first time ice-dodging?\He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here. response:	We have no time for this!
context: He never got to go. Dad left before he was old enough.\Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this! response:	Hey, watch it!
context: Oh, I forgot, you were too young.\What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it! response:	Oh look, he likes you.
context: What's ice-dodging?\It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it!\Oh look, he likes you. response:	Care to hear your fortune, handsome?
context: It's a rite of passage for young water tribe members.\When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome? response:	At my age there is really only one big surprise left,...
context: When you turn fourteen your Dad takes you...\Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,... response:	Ice-dodging is a ceremonial test of wisdom, bravery and trust.
context: Why are we stopping?\Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust. response:	In our village it was done by weaving a boat through a field of icebergs.
context: Because the girl must of spent a lot of time here.\We have no time for this!\Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs. response:	How are we supposed to ice-dodge without ice?
context: We have no time for this!\Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice? response:	You will be dodging... those.
context: Hey, watch it!\Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those. response:	Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.
context: Oh look, he likes you.\Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail. response:	The winds can be brutal, so be brave. Aang, you control the jib,...
context: Care to hear your fortune, handsome?\At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,... response:	I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.
context: At my age there is really only one big surprise left,...\Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust. response:	For this to be done right I cannot help. You pass or fail on your own.
context: Ice-dodging is a ceremonial test of wisdom, bravery and trust.\In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own. response:	Aang, ease up on the jib. Katara, steady!
context: In our village it was done by weaving a boat through a field of icebergs.\How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady! response:	Aang, less sail! Katara, give him room!
context: How are we supposed to ice-dodge without ice?\You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room! response:	Aang! Helm to lee! Helm to lee!
context: You will be dodging... those.\Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee! response:	What does that even mean!?
context: Sokka, you steer and call the shots. Lead wisely. Katara, you secure the mainsail.\The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!? response:	Great job!
context: The winds can be brutal, so be brave. Aang, you control the jib,...\I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job! response:	There's no way through!
context: I know that! Why wouldn't I know that? I'm the Avatar! I know about trust.\For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job!\There's no way through! response:	We can make it!
context: For this to be done right I cannot help. You pass or fail on your own.\Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job!\There's no way through!\We can make it! response:	Sokka, you've already proven yourself, maybe we should...
context: Aang, ease up on the jib. Katara, steady!\Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job!\There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should... response:	Aang, I'm gonna need air in that sail!
context: Aang, less sail! Katara, give him room!\Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job!\There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail! response:	Katara, I want you to bend as much water as you can between us and those rocks!
context: Aang! Helm to lee! Helm to lee!\What does that even mean!?\Great job!\There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks! response:	Now!
context: What does that even mean!?\Great job!\There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now! response:	The spirits of water bear witness to these marks.
context: Great job!\There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks. response:	For Sokka, the mark of the wise, the same mark your father earned.
context: There's no way through!\We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned. response:	For Katara, the mark of the brave. Your courage inspires us.
context: We can make it!\Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us. response:	And for Aang, the mark of the trusted.
context: Sokka, you've already proven yourself, maybe we should...\Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted. response:	You are now an honorary member of the water tribe.
context: Aang, I'm gonna need air in that sail!\Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe. response:	I can't.
context: Katara, I want you to bend as much water as you can between us and those rocks!\Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't. response:	Of course you can!
context: Now!\The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't.\Of course you can! response:	No, you can't trust me.
context: The spirits of water bear witness to these marks.\For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't.\Of course you can!\No, you can't trust me. response:	Aang, what are you talking about.
context: For Sokka, the mark of the wise, the same mark your father earned.\For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't.\Of course you can!\No, you can't trust me.\Aang, what are you talking about. response:	A messenger gave this to me for Bato.
context: For Katara, the mark of the brave. Your courage inspires us.\And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't.\Of course you can!\No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato. response:	You have to understand, I was afraid you'd...
context: And for Aang, the mark of the trusted.\You are now an honorary member of the water tribe.\I can't.\Of course you can!\No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd... response:	This is the map to our father! You had it the whole time!? How could you?
context: You are now an honorary member of the water tribe.\I can't.\Of course you can!\No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you? response:	Well, you can go to the North Pole on your own! I'm going to find Dad.
context: I can't.\Of course you can!\No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad. response:	Now Sokka, I think you should...
context: Of course you can!\No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should... response:	Katara, are you with me?
context: No, you can't trust me.\Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me? response:	I'm with you, Sokka.
context: Aang, what are you talking about.\A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka. response:	Good luck.
context: A messenger gave this to me for Bato.\You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka.\Good luck. response:	Okay. You too.
context: You have to understand, I was afraid you'd...\This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka.\Good luck.\Okay. You too. response:	Guess I should be moving on.
context: This is the map to our father! You had it the whole time!? How could you?\Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka.\Good luck.\Okay. You too.\Guess I should be moving on. response:	That would be best.
context: Well, you can go to the North Pole on your own! I'm going to find Dad.\Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka.\Good luck.\Okay. You too.\Guess I should be moving on.\That would be best. response:	I'm an idiot, Momo.
context: Now Sokka, I think you should...\Katara, are you with me?\I'm with you, Sokka.\Good luck.\Okay. You too.\Guess I should be moving on.\That would be best.\I'm an idiot, Momo. response:	We're getting close.
context: Katara, are you with me?\I'm with you, Sokka.\Good luck.\Okay. You too.\Guess I should be moving on.\That would be best.\I'm an idiot, Momo.\We're getting close. response:	That wolf sounds so sad.
context: I'm with you, Sokka.\Good luck.\Okay. You too.\Guess I should be moving on.\That would be best.\I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad. response:	It's probably wounded.
context: Good luck.\Okay. You too.\Guess I should be moving on.\That would be best.\I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad.\It's probably wounded. response:	No, it's been separated from the pack. I understand that pain.
context: Okay. You too.\Guess I should be moving on.\That would be best.\I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain. response:	It's how I felt when the water tribe warriors had to leave me behind.
context: Guess I should be moving on.\That would be best.\I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind. response:	They were my family and being apart from them was more painful than my wounds.
context: That would be best.\I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds. response:	Sokka?
context: I'm an idiot, Momo.\We're getting close.\That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka? response:	We need to go back.
context: We're getting close.\That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back. response:	I want to see Dad, but helping Aang is where we're needed the most.
context: That wolf sounds so sad.\It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most. response:	You're right.
context: It's probably wounded.\No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most.\You're right. response:	Your father will understand. And I know he's proud of you.
context: No, it's been separated from the pack. I understand that pain.\It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most.\You're right.\Your father will understand. And I know he's proud of you. response:	Thanks, Bato.
context: It's how I felt when the water tribe warriors had to leave me behind.\They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most.\You're right.\Your father will understand. And I know he's proud of you.\Thanks, Bato. response:	I know where to go from here. Take this in case you want to find us.
context: They were my family and being apart from them was more painful than my wounds.\Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most.\You're right.\Your father will understand. And I know he's proud of you.\Thanks, Bato.\I know where to go from here. Take this in case you want to find us. response:	I'll leave a message at the rendezvous point.
context: Sokka?\We need to go back.\I want to see Dad, but helping Aang is where we're needed the most.\You're right.\Your father will understand. And I know he's proud of you.\Thanks, Bato.\I know where to go from here. Take this in case you want to find us.\I'll leave a message at the rendezvous point. response:	Looks like we're going alone, guys.
