context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: When you lost your wallet and starved yourself...\Don't tell me you've forgotten that!\We can discuss the details in the clubhouse.\I told you, I have a class to go to!\And above this young man's head, a star shone constantly.\It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato? response:	What can we call it but Fate?
context: Don't tell me you've forgotten that!\We can discuss the details in the clubhouse.\I told you, I have a class to go to!\And above this young man's head, a star shone constantly.\It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate? response:	So, as you can see...
context: We can discuss the details in the clubhouse.\I told you, I have a class to go to!\And above this young man's head, a star shone constantly.\It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see... response:	Does anyone know why?
context: I told you, I have a class to go to!\And above this young man's head, a star shone constantly.\It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see...\Does anyone know why? response:	Because Tamiya got busted for stealing the window...
context: And above this young man's head, a star shone constantly.\It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window... response:	At any rate!
context: It is called the Star of Misfortune.\It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate! response:	There'll be no club activities for the rest of the month.
context: It exerts a constant influence over whomever it targets.\Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month. response:	Therefore, today we will devote ourselves to fundraising!
context: Why did this star appear over the head of Keiichi Morisato?\What can we call it but Fate?\So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising! response:	Uh, bring your repairs to us... no job too small!
context: What can we call it but Fate?\So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small! response:	Your bicycles, your cars...
context: So, as you can see...\Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars... response:	Your radio-controlled toys, your tricycles, anything that has wheels...
context: Does anyone know why?\Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels... response:	You can turn to us with all your problems!
context: Because Tamiya got busted for stealing the window...\At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems! response:	This is the Auto Club's big chance to offer our services and...
context: At any rate!\There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and... response:	So embarrassing......hard-earned skills to you all.
context: There'll be no club activities for the rest of the month.\Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all. response:	There goes the Auto Club, pulling another bizarre stunt!
context: Therefore, today we will devote ourselves to fundraising!\Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt! response:	And they wonder why they can't get any girls to join!
context: Uh, bring your repairs to us... no job too small!\Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join! response:	There is that one girl...
context: Your bicycles, your cars...\Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl... response:	Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!
context: Your radio-controlled toys, your tricycles, anything that has wheels...\You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club! response:	Hey, Auto Club! Can you guys check this out for me?
context: You can turn to us with all your problems!\This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me? response:	The engine doesn't start. I don't think it's a problem with the spark plug...
context: This is the Auto Club's big chance to offer our services and...\So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug... response:	Okay, gotcha! No problemo.
context: So embarrassing......hard-earned skills to you all.\There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo. response:	Let's do it, Dai-chan!
context: There goes the Auto Club, pulling another bizarre stunt!\And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan! response:	You got it, Den-chan!
context: And they wonder why they can't get any girls to join!\There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan! response:	Whoa...
context: There is that one girl...\Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan!\Whoa... response:	Let's roll!
context: Got car or motorcycle problems? Just leave it to the Nekomi Tech Auto Club!\Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan!\Whoa...\Let's roll! response:	Wow...
context: Hey, Auto Club! Can you guys check this out for me?\The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan!\Whoa...\Let's roll!\Wow... response:	That's all she wrote, guys!
context: The engine doesn't start. I don't think it's a problem with the spark plug...\Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan!\Whoa...\Let's roll!\Wow...\That's all she wrote, guys! response:	An Auto Club original, the'Tamiya Special'!
context: Okay, gotcha! No problemo.\Let's do it, Dai-chan!\You got it, Den-chan!\Whoa...\Let's roll!\Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'! response:	Actually, I never asked you to customize the thing...
context: Let's do it, Dai-chan!\You got it, Den-chan!\Whoa...\Let's roll!\Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing... response:	Well, just take it for a spin and you'll be blown away by how spectacular it is.
context: You got it, Den-chan!\Whoa...\Let's roll!\Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is. response:	Hey, it's working! So how much do I owe you?
context: Whoa...\Let's roll!\Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you? response:	30,000...
context: Let's roll!\Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000... response:	You bastard! You think you're gonna drive off without paying for my service?
context: Wow...\That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service? response:	Go after him, Morisato!
context: That's all she wrote, guys!\An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato! response:	Huh?
context: An Auto Club original, the'Tamiya Special'!\Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh? response:	You make him cough up that money!
context: Actually, I never asked you to customize the thing...\Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh?\You make him cough up that money! response:	Are you kidding? I can't fork over 30,000 yen!
context: Well, just take it for a spin and you'll be blown away by how spectacular it is.\Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen! response:	I know the seniors. If I don't bring back the money, there'll be hell to pay!
context: Hey, it's working! So how much do I owe you?\30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay! response:	I better take a shortcut, or he'll make it off school grounds.
context: 30,000...\You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds. response:	Here goes nothing!
context: You bastard! You think you're gonna drive off without paying for my service?\Go after him, Morisato!\Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing! response:	You gotta be kidding me!
context: Go after him, Morisato!\Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me! response:	Thank you for your patronage!
context: Huh?\You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me!\Thank you for your patronage! response:	Looks like I'll escape the wrath of the seniors now.
context: You make him cough up that money!\Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now. response:	Mr. Morisato!
context: Are you kidding? I can't fork over 30,000 yen!\I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato! response:	Huh?
context: I know the seniors. If I don't bring back the money, there'll be hell to pay!\I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh? response:	I'm with the Tea Ceremony Club. What are you going to do about this vase?
context: I better take a shortcut, or he'll make it off school grounds.\Here goes nothing!\You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase? response:	I'm with the Cooking Club. You messed up five of our plates. We can't cook!
context: Here goes nothing!\You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook! response:	I'm with the Sewing Club! You're going to do something about this, aren't you?
context: You gotta be kidding me!\Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you? response:	I'm with the Fortune-telling Club... nothing will go your way today!
context: Thank you for your patronage!\Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today! response:	They even made me hand over my lunch money...
context: Looks like I'll escape the wrath of the seniors now.\Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money... response:	I'm too broke now to do anything today.
context: Mr. Morisato!\Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today. response:	Is that right? Well, I guess we have no choice, then...
context: Huh?\I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then... response:	Man! This would have to happen on a Saturday!
context: I'm with the Tea Ceremony Club. What are you going to do about this vase?\I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday! response:	Since my bike's on the blink, I guess there's nothing to do but sit at home.
context: I'm with the Cooking Club. You messed up five of our plates. We can't cook!\I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home. response:	Pasta sounds good!
context: I'm with the Sewing Club! You're going to do something about this, aren't you?\I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good! response:	Let's go, then!
context: I'm with the Fortune-telling Club... nothing will go your way today!\They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then! response:	A girlfriend, huh?
context: They even made me hand over my lunch money...\I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then!\A girlfriend, huh? response:	I got this bike just so I could take you for a ride!
context: I'm too broke now to do anything today.\Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride! response:	Oh, my! How lovely!
context: Is that right? Well, I guess we have no choice, then...\Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely! response:	Let us go, and gaze upon the sunset at the beach!
context: Man! This would have to happen on a Saturday!\Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach! response:	Yeah, right.
context: Since my bike's on the blink, I guess there's nothing to do but sit at home.\Pasta sounds good!\Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right. response:	Since my horoscope was pretty lousy...
context: Pasta sounds good!\Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy... response:	I might as well go home!
context: Let's go, then!\A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home! response:	Nekomi Station
context: A girlfriend, huh?\I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station response:	Hey, you were late.
context: I got this bike just so I could take you for a ride!\Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station\Hey, you were late. response:	Huh?
context: Oh, my! How lovely!\Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station\Hey, you were late.\Huh? response:	Are you using my kotatsu to warm up again?
context: Let us go, and gaze upon the sunset at the beach!\Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station\Hey, you were late.\Huh?\Are you using my kotatsu to warm up again? response:	Right, being that we have some business with you...
context: Yeah, right.\Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station\Hey, you were late.\Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you... response:	I really don't think that has anything to do with this...
context: Since my horoscope was pretty lousy...\I might as well go home!\Nekomi Station\Hey, you were late.\Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this... response:	The thing is, we're all going out tonight.
context: I might as well go home!\Nekomi Station\Hey, you were late.\Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight. response:	What?
context: Nekomi Station\Hey, you were late.\Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What? response:	There's a party tonight that we absolutely can't miss, see...
context: Hey, you were late.\Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see... response:	It's Saturday, I was planning to go out, too...
context: Huh?\Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too... response:	Your Beemer's out of commission, so you won't be going anywhere, right?
context: Are you using my kotatsu to warm up again?\Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right? response:	It just wouldn't do to leave our precious dorm standing empty!
context: Right, being that we have some business with you...\I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty! response:	I think it'll be fine if we just lock it!
context: I really don't think that has anything to do with this...\The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it! response:	Can you guarantee that?
context: The thing is, we're all going out tonight.\What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that? response:	Are you sure nothing will happen?
context: What?\There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen? response:	What if you lose your precious boom box from Den-chan?
context: There's a party tonight that we absolutely can't miss, see...\It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan? response:	How about your erotic magazine stash in the closet?
context: It's Saturday, I was planning to go out, too...\Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet? response:	We all know we can trust in you, Morisato.
context: Your Beemer's out of commission, so you won't be going anywhere, right?\It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato. response:	And so...
context: It just wouldn't do to leave our precious dorm standing empty!\I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so... response:	I figured it wouldn't be any fun, just holding down the fort here...
context: I think it'll be fine if we just lock it!\Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here... response:	So here's a list of tasks for you... do them all and you won't be bored!
context: Can you guarantee that?\Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored! response:	All right, we're counting on you, kid!
context: Are you sure nothing will happen?\What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid! response:	A list of today's tasks
context: What if you lose your precious boom box from Den-chan?\How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks response:	I guess I'm gonna have to do it! A list of today's tasks
context: How about your erotic magazine stash in the closet?\We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks response:	Home Delivery
context: We all know we can trust in you, Morisato.\And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery response:	That's right...
context: And so...\I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right... response:	Keiichi Morisato was born to be taken advantage of.
context: I figured it wouldn't be any fun, just holding down the fort here...\So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of. response:	Now that it's come to this, we can't very well look the other way, can we?
context: So here's a list of tasks for you... do them all and you won't be bored!\All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we? response:	Now all I have to do is wait for that call for Aoyama.
context: All right, we're counting on you, kid!\A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we?\Now all I have to do is wait for that call for Aoyama. response:	He said it would be around seven or so...
context: A list of today's tasks\I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we?\Now all I have to do is wait for that call for Aoyama.\He said it would be around seven or so... response:	It's over, huh?
context: I guess I'm gonna have to do it! A list of today's tasks\Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we?\Now all I have to do is wait for that call for Aoyama.\He said it would be around seven or so...\It's over, huh? response:	Huh? Uh-oh, it's due today!
context: Home Delivery\That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we?\Now all I have to do is wait for that call for Aoyama.\He said it would be around seven or so...\It's over, huh?\Huh? Uh-oh, it's due today! response:	I don't have any money for late fees!
context: That's right...\Keiichi Morisato was born to be taken advantage of.\Now that it's come to this, we can't very well look the other way, can we?\Now all I have to do is wait for that call for Aoyama.\He said it would be around seven or so...\It's over, huh?\Huh? Uh-oh, it's due today!\I don't have any money for late fees! response:	I just might make it in time!
