context: Water. response:	Earth.
context: It's not his fault he disappeared, right Aang? Aang? What's wrong?\That's right! Keep flyin!\You're a horrible old man!\Appa, yip! Yip!\Hey, they left without saying goodbye!\You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck. response:	I'm sorry for running away.
context: That's right! Keep flyin!\You're a horrible old man!\Appa, yip! Yip!\Hey, they left without saying goodbye!\You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away. response:	It's ok. That fisherman was way out of line.
context: You're a horrible old man!\Appa, yip! Yip!\Hey, they left without saying goodbye!\You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line. response:	Actually, he wasn't.
context: Appa, yip! Yip!\Hey, they left without saying goodbye!\You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't. response:	What do you mean?
context: Hey, they left without saying goodbye!\You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean? response:	I don't wanna talk about it.
context: You're friends ain't too polite, are they?\I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean?\I don't wanna talk about it. response:	It has to do with your dream, doesn't it?
context: I know! This one time I was...\Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it? response:	Talk to me.
context: Yeh, yeh, yeh, yeh, get below deck.\I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me. response:	Well, it's kind of a long story.
context: I'm sorry for running away.\It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story. response:	I'm gonna try to get a little fire going.
context: It's ok. That fisherman was way out of line.\Actually, he wasn't.\What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going. response:	I'll never forget the day the monks told me I was the Avatar.
context: Actually, he wasn't.\What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar. response:	I was playing with some other kids just outside the south wall.
context: What do you mean?\I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall. response:	I was trying to teach them how to do the air scooter...
context: I don't wanna talk about it.\It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter... response:	First, you form a ball. Then you gotta get on quick.
context: It has to do with your dream, doesn't it?\Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick. response:	Okay! Here goes!
context: Talk to me.\Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes! response:	Quick, get on!
context: Well, it's kind of a long story.\I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on! response:	You kinda have to balance on it like it's a top.
context: I'm gonna try to get a little fire going.\I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top. response:	Man, that's hard.
context: I'll never forget the day the monks told me I was the Avatar.\I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard. response:	Where'd ya learn that trick, Aang?
context: I was playing with some other kids just outside the south wall.\I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang? response:	I made it up.
context: I was trying to teach them how to do the air scooter...\First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up. response:	Aang, come with us. We need to speak with you.
context: First, you form a ball. Then you gotta get on quick.\Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you. response:	How do you know it's me?
context: Okay! Here goes!\Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me? response:	We have known you were the Avatar for some time. Do you remember these?
context: Quick, get on!\You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these? response:	Those were some of my favorite toys when I was little!
context: You kinda have to balance on it like it's a top.\Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little! response:	You chose them from among thousands of toys, Aang.
context: Man, that's hard.\Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang. response:	The toys you picked were the four Avatar relics.
context: Where'd ya learn that trick, Aang?\I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics. response:	These items belonged to Avatars past. Your own past lives.
context: I made it up.\Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives. response:	I just chose them because they seemed fun.
context: Aang, come with us. We need to speak with you.\How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun. response:	You chose them because they were familiar.
context: How do you know it's me?\We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar. response:	Normally we would have told you of your identity when you turned to sixteen,...
context: We have known you were the Avatar for some time. Do you remember these?\Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,... response:	I fear that war may be upon us, young Avatar.
context: Those were some of my favorite toys when I was little!\You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar. response:	We need you, Aang.
context: You chose them from among thousands of toys, Aang.\The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang. response:	I'm sick of taking his orders and I'm tired of chasing his Avatar!
context: The toys you picked were the four Avatar relics.\These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar! response:	I mean who does Zuko think he is?
context: These items belonged to Avatars past. Your own past lives.\I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is? response:	Do you really want to know?
context: I just chose them because they seemed fun.\You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know? response:	General Iroh! We were just...
context: You chose them because they were familiar.\Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just... response:	It's ok. May I join you?
context: Normally we would have told you of your identity when you turned to sixteen,...\I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just...\It's ok. May I join you? response:	Of course, Sir!
context: I fear that war may be upon us, young Avatar.\We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just...\It's ok. May I join you?\Of course, Sir! response:	Try to understand, my nephew is a complicated young man.
context: We need you, Aang.\I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just...\It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man. response:	He has been through much...
context: I'm sick of taking his orders and I'm tired of chasing his Avatar!\I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just...\It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much... response:	Let me in!
context: I mean who does Zuko think he is?\Do you really want to know?\General Iroh! We were just...\It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in! response:	Prince Zuko, what's wrong?
context: Do you really want to know?\General Iroh! We were just...\It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in!\Prince Zuko, what's wrong? response:	I want to go into the war chamber, but the guard won't let me pass!
context: General Iroh! We were just...\It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass! response:	You're not missing anything, trust me. These meetings are dreadfully boring.
context: It's ok. May I join you?\Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring. response:	If I'm gonna rule this nation one day,...
context: Of course, Sir!\Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,... response:	Very well. But you must promise not to speak.
context: Try to understand, my nephew is a complicated young man.\He has been through much...\Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak. response:	These old folks are a bit sensitive, you know.
context: He has been through much...\Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know. response:	Thank you uncle!
context: Let me in!\Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle! response:	The Earth Kingdom defenses are concentrated here.
context: Prince Zuko, what's wrong?\I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here. response:	A dangerous battalion of their strongest earthbenders and fiercest warriors,...
context: I want to go into the war chamber, but the guard won't let me pass!\You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,... response:	But the 41st is entirely new recruits.
context: You're not missing anything, trust me. These meetings are dreadfully boring.\If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits. response:	How do you expect them to defeat a powerful Earth Kingdom battalion?
context: If I'm gonna rule this nation one day,...\Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion? response:	I don't. They'll be used as a distraction while we mount an attack from the rear.
context: Very well. But you must promise not to speak.\These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear. response:	What better to use as bait then fresh meat?
context: These old folks are a bit sensitive, you know.\Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat? response:	You can't sacrifice an entire division like that!
context: Thank you uncle!\The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that! response:	Those soldiers love and defend our nation! How can you betray them?
context: The Earth Kingdom defenses are concentrated here.\A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them? response:	Zuko was right, you see, but it was not his place to speak out,...
context: A dangerous battalion of their strongest earthbenders and fiercest warriors,...\But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,... response:	So you were upset that you were the Avatar? Why wouldn't you be excited about it?
context: But the 41st is entirely new recruits.\How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it? response:	Well, I didn't know how to feel about it.
context: How do you expect them to defeat a powerful Earth Kingdom battalion?\I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it. response:	All I knew is that after I found out, everything began changing...
context: I don't. They'll be used as a distraction while we mount an attack from the rear.\What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing... response:	Hey, not bad! You guys have been practicing!
context: What better to use as bait then fresh meat?\You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing! response:	Not only that, we made up a game you can play with the air scooters!
context: You can't sacrifice an entire division like that!\Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters! response:	Great!
context: Those soldiers love and defend our nation! How can you betray them?\Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great! response:	What's going on?
context: Zuko was right, you see, but it was not his place to speak out,...\So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great!\What's going on? response:	Now that you're the Avatar,...
context: So you were upset that you were the Avatar? Why wouldn't you be excited about it?\Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great!\What's going on?\Now that you're the Avatar,... response:	But I'm still the same... nothing's changed. So, what, I can't play?
context: Well, I didn't know how to feel about it.\All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great!\What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play? response:	That's the only fair way.
context: All I knew is that after I found out, everything began changing...\Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great!\What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way. response:	Oh, ok.
context: Hey, not bad! You guys have been practicing!\Not only that, we made up a game you can play with the air scooters!\Great!\What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok. response:	Sorry, Aang.
context: Not only that, we made up a game you can play with the air scooters!\Great!\What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok.\Sorry, Aang. response:	Okay, now who wants to have Jinju on their team?
context: Great!\What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team? response:	Very interesting move, young one.
context: What's going on?\Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one. response:	What do you mean?
context: Now that you're the Avatar,...\But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean? response:	Hey!
context: But I'm still the same... nothing's changed. So, what, I can't play?\That's the only fair way.\Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean?\Hey! response:	You're playing games with him? The Avatar should be training.
context: That's the only fair way.\Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean?\Hey!\You're playing games with him? The Avatar should be training. response:	Aang has already trained enough for today.
context: Oh, ok.\Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean?\Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today. response:	Time is short. Come with me. I must test you on some high level techniques.
context: Sorry, Aang.\Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean?\Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques. response:	No, as long as I am his guardian,...
context: Okay, now who wants to have Jinju on their team?\Very interesting move, young one.\What do you mean?\Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,... response:	After Zuko's outburst in the meeting, the Fire Lord became very angry with him.
context: Very interesting move, young one.\What do you mean?\Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him. response:	He said that Prince Zuko's challenge of the general was an act of complete...
context: What do you mean?\Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete... response:	Agni kai. A fire duel.
context: Hey!\You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel. response:	That's right.
context: You're playing games with him? The Avatar should be training.\Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right. response:	Zuko looked upon the old general he had insulted and declared that he was not afraid.
context: Aang has already trained enough for today.\Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid. response:	But Zuko misunderstood. When he turned to face his opponent,...
context: Time is short. Come with me. I must test you on some high level techniques.\No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,... response:	Zuko had spoken out against a general's plan,...
context: No, as long as I am his guardian,...\After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,... response:	Zuko would have to duel his own father.
context: After Zuko's outburst in the meeting, the Fire Lord became very angry with him.\He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father. response:	Then, just when I was starting to feel better, something worse happened.
context: He said that Prince Zuko's challenge of the general was an act of complete...\Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened. response:	Aang needs to have freedom and fun. He needs to grow up as a normal boy.
context: Agni kai. A fire duel.\That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy. response:	Humph! You cannot keep protecting him from his destiny.
context: That's right.\Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny. response:	Gyatso, I know you mean well,...
context: Zuko looked upon the old general he had insulted and declared that he was not afraid.\But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,... response:	All I want is what is best for him.
context: But Zuko misunderstood. When he turned to face his opponent,...\Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him. response:	But what we need is what's best for the world. You and Aang must be separated.
context: Zuko had spoken out against a general's plan,...\Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated. response:	The Avatar will be sent away to the Eastern Air Temple to complete his training.
context: Zuko would have to duel his own father.\Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training. response:	That's awful, Aang. I don't know what to say.
context: Then, just when I was starting to feel better, something worse happened.\Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say. response:	How could they do that to me!
context: Aang needs to have freedom and fun. He needs to grow up as a normal boy.\Humph! You cannot keep protecting him from his destiny.\Gyatso, I know you mean well,...\All I want is what is best for him.\But what we need is what's best for the world. You and Aang must be separated.\The Avatar will be sent away to the Eastern Air Temple to complete his training.\That's awful, Aang. I don't know what to say.\How could they do that to me! response:	They wanted to take away everything I knew and everyone I loved!
