context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: This is my brother.\Hi, I'm Miyauchi of class 4, first year.\He walked me home because we had to stay late for the Culture Festival preparations.\Then I'll go now.\Okay, thank you.\It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts! response:	Hey! Brother! What's your problem?
context: Hi, I'm Miyauchi of class 4, first year.\He walked me home because we had to stay late for the Culture Festival preparations.\Then I'll go now.\Okay, thank you.\It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem? response:	What do you mean Culture Festival preparations?
context: He walked me home because we had to stay late for the Culture Festival preparations.\Then I'll go now.\Okay, thank you.\It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations? response:	It's ten years too early for you to be going out with a guy!
context: Then I'll go now.\Okay, thank you.\It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy! response:	Until you reach an age when you can take responsibility for yourself,
context: Okay, thank you.\It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself, response:	I won't allow such things!
context: It's rude if you don't greet him properly too, Brother...\Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things! response:	Why are you misunderstanding?
context: Ouch!\It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding? response:	Miyauchi-kun just walked me home out of kindness!
context: It hurts, Brother! It hurts!\Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness! response:	Kindness? Are you an idiot!
context: Hey! Brother! What's your problem?\What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot! response:	You don't know what kind of ulterior motives he has!
context: What do you mean Culture Festival preparations?\It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has! response:	Use your brain a little more!
context: It's ten years too early for you to be going out with a guy!\Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more! response:	You're the only one that has such a dirty mind!
context: Until you reach an age when you can take responsibility for yourself,\I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind! response:	Fool! You're not cautious enough!
context: I won't allow such things!\Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough! response:	That's not true!
context: Why are you misunderstanding?\Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true! response:	Yes it is!
context: Miyauchi-kun just walked me home out of kindness!\Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true!\Yes it is! response:	Why would you know that kind of thing?
context: Kindness? Are you an idiot!\You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true!\Yes it is!\Why would you know that kind of thing? response:	Because you're cute!
context: You don't know what kind of ulterior motives he has!\Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true!\Yes it is!\Why would you know that kind of thing?\Because you're cute! response:	No... This isnt what I personally think.
context: Use your brain a little more!\You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true!\Yes it is!\Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think. response:	It's what people think objectively.
context: You're the only one that has such a dirty mind!\Fool! You're not cautious enough!\That's not true!\Yes it is!\Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think.\It's what people think objectively. response:	As your brother, it's only natural to be worried about you, my younger sister.
context: Fool! You're not cautious enough!\That's not true!\Yes it is!\Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister. response:	This is more of my dad's opinion than mine. It's what's called a family consensus...
context: That's not true!\Yes it is!\Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus... response:	Hey, what's wrong?
context: Yes it is!\Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong? response:	You'll disturb the neighbors if you're being so noisy in front of the house.
context: Why would you know that kind of thing?\Because you're cute!\No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house. response:	Hey, Na... Nanoka?
context: Because you're cute!\No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka? response:	Wh...wh...wh...what happened?
context: No... This isnt what I personally think.\It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened? response:	I dont know!
context: It's what people think objectively.\As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know! response:	I was surprised...
context: As your brother, it's only natural to be worried about you, my younger sister.\This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know!\I was surprised... response:	God... What's up with him?
context: This is more of my dad's opinion than mine. It's what's called a family consensus...\Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know!\I was surprised...\God... What's up with him? response:	You should try to get along as siblings.
context: Hey, what's wrong?\You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know!\I was surprised...\God... What's up with him?\You should try to get along as siblings. response:	Shut up! I didn't become a brother because I wanted to!
context: You'll disturb the neighbors if you're being so noisy in front of the house.\Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know!\I was surprised...\God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to! response:	Koshiro!
context: Hey, Na... Nanoka?\Wh...wh...wh...what happened?\I dont know!\I was surprised...\God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro! response:	Nanoka has already left.
context: Wh...wh...wh...what happened?\I dont know!\I was surprised...\God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left. response:	I see.
context: I dont know!\I was surprised...\God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left.\I see. response:	Here.
context: I was surprised...\God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left.\I see.\Here. response:	I guess it was a bit insinuating...
context: God... What's up with him?\You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left.\I see.\Here.\I guess it was a bit insinuating... response:	But it's fine.
context: You should try to get along as siblings.\Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left.\I see.\Here.\I guess it was a bit insinuating...\But it's fine. response:	My brother was really mean yesterday.
context: Shut up! I didn't become a brother because I wanted to!\Koshiro!\Nanoka has already left.\I see.\Here.\I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday. response:	Cute ... he said.
context: Koshiro!\Nanoka has already left.\I see.\Here.\I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday.\Cute ... he said. response:	How weird.
context: Nanoka has already left.\I see.\Here.\I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday.\Cute ... he said.\How weird. response:	No way! A pervert?
context: I see.\Here.\I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday.\Cute ... he said.\How weird.\No way! A pervert? response:	Oh god, no! No! No! It was so gross!
context: Here.\I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday.\Cute ... he said.\How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross! response:	Man that sucks! Didn't your brother protect you?
context: I guess it was a bit insinuating...\But it's fine.\My brother was really mean yesterday.\Cute ... he said.\How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you? response:	It's not like I'm always with him!
context: But it's fine.\My brother was really mean yesterday.\Cute ... he said.\How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him! response:	First guilt, now jealousy?
context: My brother was really mean yesterday.\Cute ... he said.\How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy? response:	I'm home.
context: Cute ... he said.\How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy?\I'm home. response:	Dinner is ready.
context: How weird.\No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy?\I'm home.\Dinner is ready. response:	Okay.
context: No way! A pervert?\Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy?\I'm home.\Dinner is ready.\Okay. response:	Isn't brother late?
context: Oh god, no! No! No! It was so gross!\Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy?\I'm home.\Dinner is ready.\Okay.\Isn't brother late? response:	Really?
context: Man that sucks! Didn't your brother protect you?\It's not like I'm always with him!\First guilt, now jealousy?\I'm home.\Dinner is ready.\Okay.\Isn't brother late?\Really? response:	I guess not really.
context: It's not like I'm always with him!\First guilt, now jealousy?\I'm home.\Dinner is ready.\Okay.\Isn't brother late?\Really?\I guess not really. response:	He's usually home around now.
context: First guilt, now jealousy?\I'm home.\Dinner is ready.\Okay.\Isn't brother late?\Really?\I guess not really.\He's usually home around now. response:	That's right, I'm angry at him.
context: I'm home.\Dinner is ready.\Okay.\Isn't brother late?\Really?\I guess not really.\He's usually home around now.\That's right, I'm angry at him. response:	He always says things so arrogantly.
context: Dinner is ready.\Okay.\Isn't brother late?\Really?\I guess not really.\He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly. response:	Because you're cute!
context: Okay.\Isn't brother late?\Really?\I guess not really.\He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute! response:	I was just surprised...
context: Isn't brother late?\Really?\I guess not really.\He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute!\I was just surprised... response:	I didn't think I'd hear those words from my brother.
context: Really?\I guess not really.\He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother. response:	That's all.
context: I guess not really.\He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother.\That's all. response:	Good night.
context: He's usually home around now.\That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother.\That's all.\Good night. response:	Should I make up with him tomorrow?
context: That's right, I'm angry at him.\He always says things so arrogantly.\Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother.\That's all.\Good night.\Should I make up with him tomorrow? response:	What? He left before me?
context: He always says things so arrogantly.\Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother.\That's all.\Good night.\Should I make up with him tomorrow?\What? He left before me? response:	Ouch...
context: Because you're cute!\I was just surprised...\I didn't think I'd hear those words from my brother.\That's all.\Good night.\Should I make up with him tomorrow?\What? He left before me?\Ouch... response:	Good morning.
context: I was just surprised...\I didn't think I'd hear those words from my brother.\That's all.\Good night.\Should I make up with him tomorrow?\What? He left before me?\Ouch...\Good morning. response:	Why? Stingy! Meanie!
context: I didn't think I'd hear those words from my brother.\That's all.\Good night.\Should I make up with him tomorrow?\What? He left before me?\Ouch...\Good morning.\Why? Stingy! Meanie! response:	He could have waited for me a little bit.
context: That's all.\Good night.\Should I make up with him tomorrow?\What? He left before me?\Ouch...\Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit. response:	Kohinata-san.
context: Good night.\Should I make up with him tomorrow?\What? He left before me?\Ouch...\Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san. response:	Miyauchi-kun.
context: Should I make up with him tomorrow?\What? He left before me?\Ouch...\Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun. response:	The tickets for my class are ready.
context: What? He left before me?\Ouch...\Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready. response:	Okay, thanks.
context: Ouch...\Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks. response:	Come with your brother or something.
context: Good morning.\Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks.\Come with your brother or something. response:	I'm never inviting my brother!
context: Why? Stingy! Meanie!\He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks.\Come with your brother or something.\I'm never inviting my brother! response:	With that project plan the next event will definitely succeed!
context: He could have waited for me a little bit.\Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks.\Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed! response:	Yeah.
context: Kohinata-san.\Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks.\Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah. response:	We have the data you gathered for us, too.
context: Miyauchi-kun.\The tickets for my class are ready.\Okay, thanks.\Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too. response:	With that, the chief will agree to it.
context: The tickets for my class are ready.\Okay, thanks.\Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it. response:	Yeah...
context: Okay, thanks.\Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah... response:	What a spoilsport!
context: Come with your brother or something.\I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah...\What a spoilsport! response:	Yeah...
context: I'm never inviting my brother!\With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah...\What a spoilsport!\Yeah... response:	I'll go with you today.
context: With that project plan the next event will definitely succeed!\Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah...\What a spoilsport!\Yeah...\I'll go with you today. response:	It's fine, I'll go ahead.
context: Yeah.\We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah...\What a spoilsport!\Yeah...\I'll go with you today.\It's fine, I'll go ahead. response:	You know what?
context: We have the data you gathered for us, too.\With that, the chief will agree to it.\Yeah...\What a spoilsport!\Yeah...\I'll go with you today.\It's fine, I'll go ahead.\You know what? response:	Don't avoid me forever, just because you're brooding over something stupid.
context: With that, the chief will agree to it.\Yeah...\What a spoilsport!\Yeah...\I'll go with you today.\It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid. response:	Aren't you the one who's avoiding me?
context: Yeah...\What a spoilsport!\Yeah...\I'll go with you today.\It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me? response:	You were late yesterday, too.
context: What a spoilsport!\Yeah...\I'll go with you today.\It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too. response:	Not that I really care about that.
context: Yeah...\I'll go with you today.\It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that. response:	What?
context: I'll go with you today.\It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that.\What? response:	You're always so bossy, just because you're a bit older than me.
context: It's fine, I'll go ahead.\You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me. response:	Saying things like you're pressing me from above.
context: You know what?\Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above. response:	I don't like you at all!
context: Don't avoid me forever, just because you're brooding over something stupid.\Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all! response:	It's fine that you don't like me.
context: Aren't you the one who's avoiding me?\You were late yesterday, too.\Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me. response:	I think I said too much the other day.
context: You were late yesterday, too.\Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day. response:	I'm sorry.
context: Not that I really care about that.\What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day.\I'm sorry. response:	But, I won't tell you not to go out with guys.
context: What?\You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys. response:	Just don't come home too late or lie about things.
context: You're always so bossy, just because you're a bit older than me.\Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things. response:	I never lied!
context: Saying things like you're pressing me from above.\I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied! response:	I know. Not that.
context: I don't like you at all!\It's fine that you don't like me.\I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied!\I know. Not that. response:	I'm talking about from now on.
context: It's fine that you don't like me.\I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied!\I know. Not that.\I'm talking about from now on. response:	I'm saying don't worry me too much.
context: I think I said too much the other day.\I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied!\I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much. response:	Does brother really worry about me that much?
context: I'm sorry.\But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied!\I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much? response:	Damn, we missed the train because of you.
context: But, I won't tell you not to go out with guys.\Just don't come home too late or lie about things.\I never lied!\I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you. response:	It's because of your lecture.
context: Just don't come home too late or lie about things.\I never lied!\I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture. response:	If anything happens to you the responsibility of the guardian is going to be questioned.
context: I never lied!\I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned. response:	Don't treat me like a kid.
context: I know. Not that.\I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid. response:	You are a kid.
context: I'm talking about from now on.\I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid. response:	That's not true!
context: I'm saying don't worry me too much.\Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid.\That's not true! response:	Excuse me.
context: Does brother really worry about me that much?\Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid.\That's not true!\Excuse me. response:	Sorry.
context: Damn, we missed the train because of you.\It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid.\That's not true!\Excuse me.\Sorry. response:	The doors are closing. please be careful.
context: It's because of your lecture.\If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid.\That's not true!\Excuse me.\Sorry.\The doors are closing. please be careful. response:	I hope you stay a child...
context: If anything happens to you the responsibility of the guardian is going to be questioned.\Don't treat me like a kid.\You are a kid.\That's not true!\Excuse me.\Sorry.\The doors are closing. please be careful.\I hope you stay a child... response:	Just as you are right now...
context: Don't treat me like a kid.\You are a kid.\That's not true!\Excuse me.\Sorry.\The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now... response:	yasashii yume ga a gentle dream
context: You are a kid.\That's not true!\Excuse me.\Sorry.\The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: That's not true!\Excuse me.\Sorry.\The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: Excuse me.\Sorry.\The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: Sorry.\The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: The doors are closing. please be careful.\I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: I hope you stay a child...\Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: Just as you are right now...\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
