context: Another day in Kamogawa response:	Another day in Kamogawa
context: I am afraid,\but I have just as much faith in Madoka.\This may sound funny coming from a relative of hers,\but she's never let us down, not once.\When I want something to happen...\She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this! response:	I have to do something!
context: but I have just as much faith in Madoka.\This may sound funny coming from a relative of hers,\but she's never let us down, not once.\When I want something to happen...\She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something! response:	Where are you going?!
context: This may sound funny coming from a relative of hers,\but she's never let us down, not once.\When I want something to happen...\She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something!\Where are you going?! response:	Where?!
context: but she's never let us down, not once.\When I want something to happen...\She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something!\Where are you going?!\Where?! response:	I don't know!
context: When I want something to happen...\She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something!\Where are you going?!\Where?!\I don't know! response:	The only thing we can do is to wait!
context: She always finds a way to come through, no matter how serious she needs to become to do it.\She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something!\Where are you going?!\Where?!\I don't know!\The only thing we can do is to wait! response:	We have to trust Madoka and the others, and wait.
context: She'll fly to heights I can't even imagine.\I can't stand this!\I have to do something!\Where are you going?!\Where?!\I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait. response:	Against the Vox,
context: I can't stand this!\I have to do something!\Where are you going?!\Where?!\I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox, response:	we're so... powerless!
context: I have to do something!\Where are you going?!\Where?!\I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless! response:	Oh, here you are.
context: Where are you going?!\Where?!\I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless!\Oh, here you are. response:	Is he still asleep?
context: Where?!\I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless!\Oh, here you are.\Is he still asleep? response:	Boss... What are you doing here?!
context: I don't know!\The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless!\Oh, here you are.\Is he still asleep?\Boss... What are you doing here?! response:	I came by to bring Madoka her lunch.
context: The only thing we can do is to wait!\We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless!\Oh, here you are.\Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch. response:	So, are you guys okay?
context: We have to trust Madoka and the others, and wait.\Against the Vox,\we're so... powerless!\Oh, here you are.\Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay? response:	Y-Yes, we managed to escape.
context: Against the Vox,\we're so... powerless!\Oh, here you are.\Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape. response:	I see.
context: we're so... powerless!\Oh, here you are.\Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape.\I see. response:	I'm glad.
context: Oh, here you are.\Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape.\I see.\I'm glad. response:	Well, you guys can lend me a hand.
context: Is he still asleep?\Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape.\I see.\I'm glad.\Well, you guys can lend me a hand. response:	What do you think happened to your brother, Lan?
context: Boss... What are you doing here?!\I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape.\I see.\I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan? response:	I don't know.
context: I came by to bring Madoka her lunch.\So, are you guys okay?\Y-Yes, we managed to escape.\I see.\I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know. response:	Does this mean he was able to get back to the outside world?
context: So, are you guys okay?\Y-Yes, we managed to escape.\I see.\I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world? response:	Oh look!
context: Y-Yes, we managed to escape.\I see.\I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world?\Oh look! response:	Brother?!
context: I see.\I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world?\Oh look!\Brother?! response:	The person next to him, is that...?
context: I'm glad.\Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world?\Oh look!\Brother?!\The person next to him, is that...? response:	It's Yurikano!
context: Well, you guys can lend me a hand.\What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world?\Oh look!\Brother?!\The person next to him, is that...?\It's Yurikano! response:	Brother!
context: What do you think happened to your brother, Lan?\I don't know.\Does this mean he was able to get back to the outside world?\Oh look!\Brother?!\The person next to him, is that...?\It's Yurikano!\Brother! response:	Brother!
context: I don't know.\Does this mean he was able to get back to the outside world?\Oh look!\Brother?!\The person next to him, is that...?\It's Yurikano!\Brother!\Brother! response:	Hey...
context: Does this mean he was able to get back to the outside world?\Oh look!\Brother?!\The person next to him, is that...?\It's Yurikano!\Brother!\Brother!\Hey... response:	The sound of the waves...
context: Oh look!\Brother?!\The person next to him, is that...?\It's Yurikano!\Brother!\Brother!\Hey...\The sound of the waves... response:	Yeah...
context: Brother?!\The person next to him, is that...?\It's Yurikano!\Brother!\Brother!\Hey...\The sound of the waves...\Yeah... response:	It's gone?
context: The person next to him, is that...?\It's Yurikano!\Brother!\Brother!\Hey...\The sound of the waves...\Yeah...\It's gone? response:	This space we call the Rinne is connected
context: It's Yurikano!\Brother!\Brother!\Hey...\The sound of the waves...\Yeah...\It's gone?\This space we call the Rinne is connected response:	to the hearts of those with a Memoria.
context: Brother!\Brother!\Hey...\The sound of the waves...\Yeah...\It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria. response:	Your will has changed this place.
context: Brother!\Hey...\The sound of the waves...\Yeah...\It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place. response:	In other words...
context: Hey...\The sound of the waves...\Yeah...\It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place.\In other words... response:	The three of you have changed that man's heart.
context: The sound of the waves...\Yeah...\It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place.\In other words...\The three of you have changed that man's heart. response:	Please go.
context: Yeah...\It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place.\In other words...\The three of you have changed that man's heart.\Please go. response:	This place will close up soon.
context: It's gone?\This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place.\In other words...\The three of you have changed that man's heart.\Please go.\This place will close up soon. response:	What about you, Yurikano?
context: This space we call the Rinne is connected\to the hearts of those with a Memoria.\Your will has changed this place.\In other words...\The three of you have changed that man's heart.\Please go.\This place will close up soon.\What about you, Yurikano? response:	I'm staying here with him.
context: to the hearts of those with a Memoria.\Your will has changed this place.\In other words...\The three of you have changed that man's heart.\Please go.\This place will close up soon.\What about you, Yurikano?\I'm staying here with him. response:	What?
context: Your will has changed this place.\In other words...\The three of you have changed that man's heart.\Please go.\This place will close up soon.\What about you, Yurikano?\I'm staying here with him.\What? response:	Don't get me wrong.
context: In other words...\The three of you have changed that man's heart.\Please go.\This place will close up soon.\What about you, Yurikano?\I'm staying here with him.\What?\Don't get me wrong. response:	I'm not doing this because I love him or anything.
context: The three of you have changed that man's heart.\Please go.\This place will close up soon.\What about you, Yurikano?\I'm staying here with him.\What?\Don't get me wrong.\I'm not doing this because I love him or anything. response:	Many lives were lost because of us, and I must atone for that.
context: Please go.\This place will close up soon.\What about you, Yurikano?\I'm staying here with him.\What?\Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that. response:	I'm sure he feels the same way.
context: This place will close up soon.\What about you, Yurikano?\I'm staying here with him.\What?\Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way. response:	No, you can't do that.
context: What about you, Yurikano?\I'm staying here with him.\What?\Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that. response:	If you really want to make up for your mistakes,
context: I'm staying here with him.\What?\Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes, response:	then you have to start by being honest with your feelings.
context: What?\Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings. response:	Come on, let's go back together.
context: Don't get me wrong.\I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together. response:	We'll take Lan's brother with us too.
context: I'm not doing this because I love him or anything.\Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too. response:	Don't worry!
context: Many lives were lost because of us, and I must atone for that.\I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry! response:	Even after we leave here,
context: I'm sure he feels the same way.\No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry!\Even after we leave here, response:	the Sweats Club will be there to help you.
context: No, you can't do that.\If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry!\Even after we leave here,\the Sweats Club will be there to help you. response:	We're comrades!
context: If you really want to make up for your mistakes,\then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry!\Even after we leave here,\the Sweats Club will be there to help you.\We're comrades! response:	Not bad for something put together on the fly.
context: then you have to start by being honest with your feelings.\Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry!\Even after we leave here,\the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly. response:	Now, let me hear it...
context: Come on, let's go back together.\We'll take Lan's brother with us too.\Don't worry!\Even after we leave here,\the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly.\Now, let me hear it... response:	the continuation of where you left off 20,000 years ago.
context: We'll take Lan's brother with us too.\Don't worry!\Even after we leave here,\the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago. response:	Here it comes!
context: Don't worry!\Even after we leave here,\the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes! response:	Cap! Look at this!
context: Even after we leave here,\the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this! response:	The aurorae are combining into one?!
context: the Sweats Club will be there to help you.\We're comrades!\Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this!\The aurorae are combining into one?! response:	That noise...
context: We're comrades!\Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this!\The aurorae are combining into one?!\That noise... response:	What is it?
context: Not bad for something put together on the fly.\Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this!\The aurorae are combining into one?!\That noise...\What is it? response:	The sound of the waves?
context: Now, let me hear it...\the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this!\The aurorae are combining into one?!\That noise...\What is it?\The sound of the waves? response:	No, this is...
context: the continuation of where you left off 20,000 years ago.\Here it comes!\Cap! Look at this!\The aurorae are combining into one?!\That noise...\What is it?\The sound of the waves?\No, this is... response:	When I hear a voice that moves my heart,
context: Here it comes!\Cap! Look at this!\The aurorae are combining into one?!\That noise...\What is it?\The sound of the waves?\No, this is...\When I hear a voice that moves my heart, response:	It can't be!
context: Cap! Look at this!\The aurorae are combining into one?!\That noise...\What is it?\The sound of the waves?\No, this is...\When I hear a voice that moves my heart,\It can't be! response:	I'll put on sweats and give it my all.
context: The aurorae are combining into one?!\That noise...\What is it?\The sound of the waves?\No, this is...\When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all. response:	Duty and obligation alone aren't enough to convince me.
context: That noise...\What is it?\The sound of the waves?\No, this is...\When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me. response:	I leave it up to my heart to decide,
context: What is it?\The sound of the waves?\No, this is...\When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide, response:	A song?
context: The sound of the waves?\No, this is...\When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song? response:	A song?!
context: No, this is...\When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song?\A song?! response:	Is this for real?
context: When I hear a voice that moves my heart,\It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song?\A song?!\Is this for real? response:	on whether or not to take on a request.
context: It can't be!\I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song?\A song?!\Is this for real?\on whether or not to take on a request. response:	It's the Sweats Club Song!
context: I'll put on sweats and give it my all.\Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song?\A song?!\Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song! response:	Move forward! Move Forward!
context: Duty and obligation alone aren't enough to convince me.\I leave it up to my heart to decide,\A song?\A song?!\Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward! response:	Run! Run!
context: I leave it up to my heart to decide,\A song?\A song?!\Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run! response:	That's the Sweats Club spirit!
context: A song?\A song?!\Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit! response:	Cap! It's Aura, Lympha and Ignis!
context: A song?!\Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis! response:	I have their signals!
context: Is this for real?\on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals! response:	Vital signs normal!
context: on whether or not to take on a request.\It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal! response:	All three pilots are alive!
context: It's the Sweats Club Song!\Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal!\All three pilots are alive! response:	Where are they?!
context: Move forward! Move Forward!\Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal!\All three pilots are alive!\Where are they?! response:	Yeah!
context: Run! Run!\That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal!\All three pilots are alive!\Where are they?!\Yeah! response:	They did it!
context: That's the Sweats Club spirit!\Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal!\All three pilots are alive!\Where are they?!\Yeah!\They did it! response:	Did we make it back?
context: Cap! It's Aura, Lympha and Ignis!\I have their signals!\Vital signs normal!\All three pilots are alive!\Where are they?!\Yeah!\They did it!\Did we make it back? response:	Snap out of it, Lan!
context: I have their signals!\Vital signs normal!\All three pilots are alive!\Where are they?!\Yeah!\They did it!\Did we make it back?\Snap out of it, Lan! response:	Look below. We made it home, to Kamogawa!
context: Vital signs normal!\All three pilots are alive!\Where are they?!\Yeah!\They did it!\Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa! response:	I see.
context: All three pilots are alive!\Where are they?!\Yeah!\They did it!\Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see. response:	Then this is...
context: Where are they?!\Yeah!\They did it!\Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see.\Then this is... response:	Is something the matter?
context: Yeah!\They did it!\Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see.\Then this is...\Is something the matter? response:	No.
context: They did it!\Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see.\Then this is...\Is something the matter?\No. response:	For a second, I thought this was the ocean on De Metrio.
context: Did we make it back?\Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see.\Then this is...\Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio. response:	Lan! What's wrong?
context: Snap out of it, Lan!\Look below. We made it home, to Kamogawa!\I see.\Then this is...\Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong? response:	It's my brother! He's...!
context: Look below. We made it home, to Kamogawa!\I see.\Then this is...\Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...! response:	Delicious!
context: I see.\Then this is...\Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...!\Delicious! response:	I never thought I could have your Kamogawa soup on board Pharos!
context: Then this is...\Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos! response:	More!
context: Is something the matter?\No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More! response:	It's all gone.
context: No.\For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone. response:	Huh?! But I'm not full yet!
context: For a second, I thought this was the ocean on De Metrio.\Lan! What's wrong?\It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone.\Huh?! But I'm not full yet! response:	How much do you plan on eating?
context: Lan! What's wrong?\It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating? response:	It's going to be okay.
context: It's my brother! He's...!\Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay. response:	Asteria said there's nothing to worry about.
context: Delicious!\I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about. response:	Right.
context: I never thought I could have your Kamogawa soup on board Pharos!\More!\It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about.\Right. response:	I was also made younger, by about ten years, after returning from the Rinne.
context: More!\It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne. response:	I don't know what happened over there,
context: It's all gone.\Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there, response:	but he probably made the same wish as me.
context: Huh?! But I'm not full yet!\How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me. response:	To have a second chance in life
context: How much do you plan on eating?\It's going to be okay.\Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life response:	and pick up from where he left off.
context: It's going to be okay.\Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off. response:	Big Brother...
context: Asteria said there's nothing to worry about.\Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off.\Big Brother... response:	The Rinne was a very magical place.
context: Right.\I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off.\Big Brother...\The Rinne was a very magical place. response:	If you wish for something strong enough with all your heart,
context: I was also made younger, by about ten years, after returning from the Rinne.\I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off.\Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart, response:	the Rinne can even reverse time itself.
context: I don't know what happened over there,\but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off.\Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself. response:	That's what happened to Lan's brother.
context: but he probably made the same wish as me.\To have a second chance in life\and pick up from where he left off.\Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother. response:	If you had gone there,
context: To have a second chance in life\and pick up from where he left off.\Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there, response:	would the same thing have happened to you, Big Brother?
context: and pick up from where he left off.\Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother? response:	You know, I didn't change.
context: Big Brother...\The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change. response:	I thought I would be turned back,
context: The Rinne was a very magical place.\If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back, response:	back to the me when I was always with you, but I didn't.
context: If you wish for something strong enough with all your heart,\the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't. response:	It looks like I love the way I am right now.
context: the Rinne can even reverse time itself.\That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now. response:	Which is why...
context: That's what happened to Lan's brother.\If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why... response:	I'll be going.
context: If you had gone there,\would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why...\I'll be going. response:	Yurikano!
context: would the same thing have happened to you, Big Brother?\You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why...\I'll be going.\Yurikano! response:	Hey. I'm back.
context: You know, I didn't change.\I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why...\I'll be going.\Yurikano!\Hey. I'm back. response:	What?!
context: I thought I would be turned back,\back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why...\I'll be going.\Yurikano!\Hey. I'm back.\What?! response:	Is that all you have to say?!
context: back to the me when I was always with you, but I didn't.\It looks like I love the way I am right now.\Which is why...\I'll be going.\Yurikano!\Hey. I'm back.\What?!\Is that all you have to say?! response:	Yurikano!
context: It looks like I love the way I am right now.\Which is why...\I'll be going.\Yurikano!\Hey. I'm back.\What?!\Is that all you have to say?!\Yurikano! response:	What's the matter with you?!
context: Which is why...\I'll be going.\Yurikano!\Hey. I'm back.\What?!\Is that all you have to say?!\Yurikano!\What's the matter with you?! response:	Why did you leave us like that,
context: I'll be going.\Yurikano!\Hey. I'm back.\What?!\Is that all you have to say?!\Yurikano!\What's the matter with you?!\Why did you leave us like that, response:	Yurikano?!
context: Yurikano!\Hey. I'm back.\What?!\Is that all you have to say?!\Yurikano!\What's the matter with you?!\Why did you leave us like that,\Yurikano?! response:	Don't ever leave without telling us again, you hear!
context: Hey. I'm back.\What?!\Is that all you have to say?!\Yurikano!\What's the matter with you?!\Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear! response:	When you go, it'll be with the four of us together!
context: What?!\Is that all you have to say?!\Yurikano!\What's the matter with you?!\Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together! response:	I'm sorry... and... thank you.
context: Is that all you have to say?!\Yurikano!\What's the matter with you?!\Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you. response:	We're getting damage reports
context: Yurikano!\What's the matter with you?!\Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports response:	from branch offices around the world.
context: What's the matter with you?!\Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world. response:	It looks like our work is just getting started.
context: Why did you leave us like that,\Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started. response:	Is something the matter?
context: Yurikano?!\Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started.\Is something the matter? response:	No,
context: Don't ever leave without telling us again, you hear!\When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started.\Is something the matter?\No, response:	it's just...
context: When you go, it'll be with the four of us together!\I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started.\Is something the matter?\No,\it's just... response:	I feel like we've forgotten something very important.
context: I'm sorry... and... thank you.\We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started.\Is something the matter?\No,\it's just...\I feel like we've forgotten something very important. response:	Aaarrrghh!
context: We're getting damage reports\from branch offices around the world.\It looks like our work is just getting started.\Is something the matter?\No,\it's just...\I feel like we've forgotten something very important.\Aaarrrghh! response:	I can't get that song out of my head!
