context: Open your mind. Open your mind. response:	Far beyond the deep blue Earth, you and I shall meet...
context: She did say she'd stay with me forever, but...\Well, no, not necessarily!\Belldandy hasn't shown any signs that she doesn't want to be with me.\I really wish I could find out for sure.\Keiichi? Keiichi?...tell her how you really feel.\That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato? response:	Love her!
context: Well, no, not necessarily!\Belldandy hasn't shown any signs that she doesn't want to be with me.\I really wish I could find out for sure.\Keiichi? Keiichi?...tell her how you really feel.\That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her! response:	Oh, please!
context: Belldandy hasn't shown any signs that she doesn't want to be with me.\I really wish I could find out for sure.\Keiichi? Keiichi?...tell her how you really feel.\That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her!\Oh, please! response:	So you love cylinder heads to that extent, do you?
context: I really wish I could find out for sure.\Keiichi? Keiichi?...tell her how you really feel.\That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her!\Oh, please!\So you love cylinder heads to that extent, do you? response:	Y-Yes...
context: Keiichi? Keiichi?...tell her how you really feel.\That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her!\Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes... response:	Jeez, what's he thinking?
context: That's it. This is something that I have to take the initiative on, right?\Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her!\Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking? response:	I had to go and do it, didn't I? I made a complete fool of myself!
context: Tell Belldandy that I lo... lo...\You got that, Morisato?\Love her!\Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself! response:	But the thing is, I really am in love with Belldandy.
context: You got that, Morisato?\Love her!\Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy. response:	If I can just tell her how I feel, and all goes well...
context: Love her!\Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well... response:	Belldandy...
context: Oh, please!\So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy... response:	Keiichi...
context: So you love cylinder heads to that extent, do you?\Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi... response:	No, wait, come on. We are living together, after all...
context: Y-Yes...\Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi...\No, wait, come on. We are living together, after all... response:	We can do something more mature.
context: Jeez, what's he thinking?\I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature. response:	Keiichi.
context: I had to go and do it, didn't I? I made a complete fool of myself!\But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi. response:	Huh?
context: But the thing is, I really am in love with Belldandy.\If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi.\Huh? response:	I've warmed up the bed for you!
context: If I can just tell her how I feel, and all goes well...\Belldandy...\Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi.\Huh?\I've warmed up the bed for you! response:	Oh, uh, thanks.
context: Belldandy...\Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi.\Huh?\I've warmed up the bed for you!\Oh, uh, thanks. response:	No, that's not right! I don't have those depraved thoughts!
context: Keiichi...\No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi.\Huh?\I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts! response:	All I want...
context: No, wait, come on. We are living together, after all...\We can do something more mature.\Keiichi.\Huh?\I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want... response:	All I want is for Belldandy to go out with me.
context: We can do something more mature.\Keiichi.\Huh?\I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me. response:	All right, then!
context: Keiichi.\Huh?\I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me.\All right, then! response:	But how do I do this?
context: Huh?\I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me.\All right, then!\But how do I do this? response:	What am I supposed to say?
context: I've warmed up the bed for you!\Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me.\All right, then!\But how do I do this?\What am I supposed to say? response:	Should I just be straightforward and ask her to go out with me?
context: Oh, uh, thanks.\No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me.\All right, then!\But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me? response:	But that didn't work with Miss Mishima...
context: No, that's not right! I don't have those depraved thoughts!\All I want...\All I want is for Belldandy to go out with me.\All right, then!\But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima... response:	Actually, isn't what I'm doing just another form of'night-creeping'?
context: All I want...\All I want is for Belldandy to go out with me.\All right, then!\But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'? response:	Oh, man, what should I do?
context: All I want is for Belldandy to go out with me.\All right, then!\But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do? response:	If it was going to come to this...
context: All right, then!\But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this... response:	But no...
context: But how do I do this?\What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this...\But no... response:	How could I shackle Belldandy with a wish like that?
context: What am I supposed to say?\Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that? response:	No other way but to go tell her myself...
context: Should I just be straightforward and ask her to go out with me?\But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself... response:	Aww, I can't do it after all.
context: But that didn't work with Miss Mishima...\Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all. response:	Ne xt, this just in...
context: Actually, isn't what I'm doing just another form of'night-creeping'?\Oh, man, what should I do?\If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in... response:	Late last night there was...
context: Oh, man, what should I do?\If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was... response:	Were you working on another report?
context: If it was going to come to this...\But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was...\Were you working on another report? response:	Yeah, that's right. I got so much done, see...
context: But no...\How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see... response:	Hey, this is really good!
context: How could I shackle Belldandy with a wish like that?\No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good! response:	I'm glad to hear that.
context: No other way but to go tell her myself...\Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that. response:	But, since you have no classes today...
context: Aww, I can't do it after all.\Ne xt, this just in...\Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today... response:	Yeah.
context: Ne xt, this just in...\Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today...\Yeah. response:	I guess I can take a nap later on.
context: Late last night there was...\Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today...\Yeah.\I guess I can take a nap later on. response:	Would you like to go on a museum tour with me?
context: Were you working on another report?\Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today...\Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me? response:	I'm sorry.
context: Yeah, that's right. I got so much done, see...\Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today...\Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry. response:	That would be a breach of contract.
context: Hey, this is really good!\I'm glad to hear that.\But, since you have no classes today...\Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract. response:	Keiichi? Keiichi?
context: I'm glad to hear that.\But, since you have no classes today...\Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi? response:	You have a call from Mr. Tamiya.
context: But, since you have no classes today...\Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya. response:	Oh, I must've fallen asleep, huh?
context: Yeah.\I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh? response:	Thank God it was just a dream!
context: I guess I can take a nap later on.\Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream! response:	He said he had something important to talk to you about.
context: Would you like to go on a museum tour with me?\I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about. response:	Huh?
context: I'm sorry.\That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about.\Huh? response:	I can't believe he was really thinking up names for our kid.
context: That would be a breach of contract.\Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid. response:	Keiichi! Dinner will be ready soon.
context: Keiichi? Keiichi?\You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon. response:	So please wait.
context: You have a call from Mr. Tamiya.\Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait. response:	Uh, sure.
context: Oh, I must've fallen asleep, huh?\Thank God it was just a dream!\He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure. response:	She's good-looking, she's sweet, and she's a great cook...
context: Thank God it was just a dream!\He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook... response:	What else could a guy ask for?
context: He said he had something important to talk to you about.\Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for? response:	But if I confess my feelings and it doesn't work out...
context: Huh?\I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out... response:	Forgive me, Keiichi!
context: I can't believe he was really thinking up names for our kid.\Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi! response:	Oh, crap! What should I do?
context: Keiichi! Dinner will be ready soon.\So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do? response:	I'm gonna give it a shot.
context: So please wait.\Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot. response:	Because I never want to lose sight of that smile of hers!
context: Uh, sure.\She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers! response:	Easier said than done, though... what should I do?
context: She's good-looking, she's sweet, and she's a great cook...\What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do? response:	I guess it would be better to take the right steps...
context: What else could a guy ask for?\But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps... response:	But I got laughed at when I tried to go out with Miss Mishima.
context: But if I confess my feelings and it doesn't work out...\Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima. response:	And it's not like I have all these techniques at my disposal...
context: Forgive me, Keiichi!\Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal... response:	Techniques?
context: Oh, crap! What should I do?\I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques? response:	It's got to be around here somewhere!
context: I'm gonna give it a shot.\Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere! response:	Uh... lemme see...
context: Because I never want to lose sight of that smile of hers!\Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere!\Uh... lemme see... response:	Was it this box?
context: Easier said than done, though... what should I do?\I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere!\Uh... lemme see...\Was it this box? response:	I could've sworn...
context: I guess it would be better to take the right steps...\But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere!\Uh... lemme see...\Was it this box?\I could've sworn... response:	Damn, the seniors just dumped it all in every which way!
context: But I got laughed at when I tried to go out with Miss Mishima.\And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere!\Uh... lemme see...\Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way! response:	Hold it... hold it... found it!
context: And it's not like I have all these techniques at my disposal...\Techniques?\It's got to be around here somewhere!\Uh... lemme see...\Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it! response:	The'Surefire Techniques for Love' how-to book I bought ages ago!
context: Techniques?\It's got to be around here somewhere!\Uh... lemme see...\Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago! response:	Now I'm all set!
context: It's got to be around here somewhere!\Uh... lemme see...\Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set! response:	Kiss Belldandy?
context: Uh... lemme see...\Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy? response:	Kisu? Would you like kisu fish for your dinner?
context: Was it this box?\I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner? response:	Forget it... forget it!
context: I could've sworn...\Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it! response:	Cleaning up?
context: Damn, the seniors just dumped it all in every which way!\Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up? response:	Yeah, that's right!
context: Hold it... hold it... found it!\The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up?\Yeah, that's right! response:	Then I'll help you later on, all right?
context: The'Surefire Techniques for Love' how-to book I bought ages ago!\Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right? response:	Dinner will be ready soon. It won't be much longer!
context: Now I'm all set!\Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer! response:	Man, I knew it...
context: Kiss Belldandy?\Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it... response:	I'm nowhere near the kissing stage yet.
context: Kisu? Would you like kisu fish for your dinner?\Forget it... forget it!\Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet. response:	Confess your feelings at a restaurant that has a beautiful night view...
context: Forget it... forget it!\Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view... response:	Sir?
context: Cleaning up?\Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir? response:	I'm afraid our establishment requires formal wear for all its patrons.
context: Yeah, that's right!\Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons. response:	Well, we can just have dinner right here.
context: Then I'll help you later on, all right?\Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here. response:	So that's a pass.
context: Dinner will be ready soon. It won't be much longer!\Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass. response:	You should confess in a romantic environment...
context: Man, I knew it...\I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment... response:	Keiichi?
context: I'm nowhere near the kissing stage yet.\Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment...\Keiichi? response:	I should've known that was too much to ask of this place!
context: Confess your feelings at a restaurant that has a beautiful night view...\Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place! response:	Not exactly what you'd call romantic, huh? Wait!
context: Sir?\I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait! response:	That's it!
context: I'm afraid our establishment requires formal wear for all its patrons.\Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it! response:	Found'em!
context: Well, we can just have dinner right here.\So that's a pass.\You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em! response:	Candles
context: So that's a pass.\You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em!\Candles response:	Well, better than nothing...
context: You should confess in a romantic environment...\Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em!\Candles\Well, better than nothing... response:	And I need some romantic music.
context: Keiichi?\I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em!\Candles\Well, better than nothing...\And I need some romantic music. response:	Heavy metal, Western pop singers, stand-up comedy, rakugo...
context: I should've known that was too much to ask of this place!\Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em!\Candles\Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo... response:	Damn, I guess I'm not the romantic type of guy!
context: Not exactly what you'd call romantic, huh? Wait!\That's it!\Found'em!\Candles\Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy! response:	Keiichi?
context: That's it!\Found'em!\Candles\Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi? response:	B-Belldandy!
context: Found'em!\Candles\Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy! response:	Keiichi, are you not feeling well?
context: Candles\Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy!\Keiichi, are you not feeling well? response:	Belldandy, come to think of it, you can read peoples' minds, can't you?
context: Well, better than nothing...\And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you? response:	Yes.
context: And I need some romantic music.\Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes. response:	Damn! That means my plans to confess were all for nothing!
context: Heavy metal, Western pop singers, stand-up comedy, rakugo...\Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing! response:	Although I can only see your emotions as different colors.
context: Damn, I guess I'm not the romantic type of guy!\Keiichi?\B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors. response:	And I have to really look for it, too.
context: Keiichi?\B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too. response:	Is that right?
context: B-Belldandy!\Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right? response:	Yes.
context: Keiichi, are you not feeling well?\Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right?\Yes. response:	An angry person appears to be red... blue when he's sad...
context: Belldandy, come to think of it, you can read peoples' minds, can't you?\Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right?\Yes.\An angry person appears to be red... blue when he's sad... response:	I can see it as a vague whirlpool of colors.
context: Yes.\Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right?\Yes.\An angry person appears to be red... blue when he's sad...\I can see it as a vague whirlpool of colors. response:	Oh, no, Keiichi seems a bit blue.
context: Damn! That means my plans to confess were all for nothing!\Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right?\Yes.\An angry person appears to be red... blue when he's sad...\I can see it as a vague whirlpool of colors.\Oh, no, Keiichi seems a bit blue. response:	Now he's back to yellow.
context: Although I can only see your emotions as different colors.\And I have to really look for it, too.\Is that right?\Yes.\An angry person appears to be red... blue when he's sad...\I can see it as a vague whirlpool of colors.\Oh, no, Keiichi seems a bit blue.\Now he's back to yellow. response:	My powers as a goddess have been...
