context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: You're Lucy of Fairy Tail!\This is your home to return to.\Don't cry, sheesh... You're stronger than that!\Oh, right! Men are weak to tears!\It's no use... I can't tell where Mystogan is.\I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good. response:	Master is gravely wounded.
context: This is your home to return to.\Don't cry, sheesh... You're stronger than that!\Oh, right! Men are weak to tears!\It's no use... I can't tell where Mystogan is.\I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded. response:	And we don't know where Mystogan is.
context: Don't cry, sheesh... You're stronger than that!\Oh, right! Men are weak to tears!\It's no use... I can't tell where Mystogan is.\I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is. response:	You're the only one we can rely on!
context: Oh, right! Men are weak to tears!\It's no use... I can't tell where Mystogan is.\I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on! response:	Laxus!
context: It's no use... I can't tell where Mystogan is.\I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus! response:	Please, come back!
context: I see. Too bad.\If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus!\Please, come back! response:	Fairy Tail's in a crisis!
context: If their aim is Lucy, then they'll be attacking again.\We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus!\Please, come back!\Fairy Tail's in a crisis! response:	Serves the old codger right!
context: We've got a lot of injured people... This doesn't look good.\Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus!\Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right! response:	Doesn't have anything to do with me.
context: Master is gravely wounded.\And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus!\Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me. response:	Handle it yourselves.
context: And we don't know where Mystogan is.\You're the only one we can rely on!\Laxus!\Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves. response:	Laxus... Why, you...
context: You're the only one we can rely on!\Laxus!\Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you... response:	After all...
context: Laxus!\Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you...\After all... response:	The old man started this war. Why should I be the one to bail him out?
context: Please, come back!\Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out? response:	They're targeting Lucy... One of us!
context: Fairy Tail's in a crisis!\Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us! response:	Huh? Who's that?
context: Serves the old codger right!\Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that? response:	Oh, you mean the newbie?
context: Doesn't have anything to do with me.\Handle it yourselves.\Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie? response:	Tell her I'll be happy to save her if she becomes my woman.
context: Handle it yourselves.\Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman. response:	I can't believe you!
context: Laxus... Why, you...\After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you! response:	Hey, now! Is that any way to speak to someone you're asking help from?
context: After all...\The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from? response:	And tell the old man to hurry up and retire, so I can take over his position as master.
context: The old man started this war. Why should I be the one to bail him out?\They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master. response:	Mira...
context: They're targeting Lucy... One of us!\Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira... response:	I can't believe him...
context: Huh? Who's that?\Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him... response:	Is that person actually a member of Fairy Tail?
context: Oh, you mean the newbie?\Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him...\Is that person actually a member of Fairy Tail? response:	In that case, I'll fight!
context: Tell her I'll be happy to save her if she becomes my woman.\I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight! response:	What are you saying?
context: I can't believe you!\Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying? response:	Lucy was captured even though I was there!
context: Hey, now! Is that any way to speak to someone you're asking help from?\And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there! response:	No. You'll get in everyone's way as you are now.
context: And tell the old man to hurry up and retire, so I can take over his position as master.\Mira...\I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now. response:	Even if you once were an S class wizard.
context: Mira...\I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard. response:	The master is absent. No Laxus, Mystogan...
context: I can't believe him...\Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan... response:	There are many injured.
context: Is that person actually a member of Fairy Tail?\In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured. response:	Will it be impossible to continue the fight?
context: In that case, I'll fight!\What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight? response:	If I had gone with him...
context: What are you saying?\Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight?\If I had gone with him... response:	The shame! This is my fault!
context: Lucy was captured even though I was there!\No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault! response:	What's that?
context: No. You'll get in everyone's way as you are now.\Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault!\What's that? response:	Outside!
context: Even if you once were an S class wizard.\The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault!\What's that?\Outside! response:	What the hell?
context: The master is absent. No Laxus, Mystogan...\There are many injured.\Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault!\What's that?\Outside!\What the hell? response:	Their guild is walking!
context: There are many injured.\Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault!\What's that?\Outside!\What the hell?\Their guild is walking! response:	Phantom?
context: Will it be impossible to continue the fight?\If I had gone with him...\The shame! This is my fault!\What's that?\Outside!\What the hell?\Their guild is walking!\Phantom? response:	W-What are we going to do?
context: If I had gone with him...\The shame! This is my fault!\What's that?\Outside!\What the hell?\Their guild is walking!\Phantom?\W-What are we going to do? response:	I didn't predict this...
context: The shame! This is my fault!\What's that?\Outside!\What the hell?\Their guild is walking!\Phantom?\W-What are we going to do?\I didn't predict this... response:	This is how they attack us?
context: What's that?\Outside!\What the hell?\Their guild is walking!\Phantom?\W-What are we going to do?\I didn't predict this...\This is how they attack us? response:	The Magic Focusing Cannon, Jupiter...
context: Outside!\What the hell?\Their guild is walking!\Phantom?\W-What are we going to do?\I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter... response:	Ready...
context: What the hell?\Their guild is walking!\Phantom?\W-What are we going to do?\I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready... response:	Eliminate them.
context: Their guild is walking!\Phantom?\W-What are we going to do?\I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them. response:	This is bad! Everyone, take cover!
context: Phantom?\W-What are we going to do?\I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them.\This is bad! Everyone, take cover! response:	Erza!
context: W-What are we going to do?\I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them.\This is bad! Everyone, take cover!\Erza! response:	What do you plan to do?
context: I didn't predict this...\This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them.\This is bad! Everyone, take cover!\Erza!\What do you plan to do? response:	She requipped?
context: This is how they attack us?\The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them.\This is bad! Everyone, take cover!\Erza!\What do you plan to do?\She requipped? response:	H-Hey!
context: The Magic Focusing Cannon, Jupiter...\Ready...\Eliminate them.\This is bad! Everyone, take cover!\Erza!\What do you plan to do?\She requipped?\H-Hey! response:	I won't let you touch the guild!
context: Ready...\Eliminate them.\This is bad! Everyone, take cover!\Erza!\What do you plan to do?\She requipped?\H-Hey!\I won't let you touch the guild! response:	It's the Adamantine Armor!
context: Eliminate them.\This is bad! Everyone, take cover!\Erza!\What do you plan to do?\She requipped?\H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor! response:	She doesn't intend to actually block it, does she?!
context: This is bad! Everyone, take cover!\Erza!\What do you plan to do?\She requipped?\H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?! response:	I don't care how much crazy defensive power that armor gives you!
context: Erza!\What do you plan to do?\She requipped?\H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you! response:	Don't do it, Erza! You'll die!
context: What do you plan to do?\She requipped?\H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die! response:	Get down!
context: She requipped?\H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down! response:	Erza!
context: H-Hey!\I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down!\Erza! response:	Natsu! All we can do is believe in her!
context: I won't let you touch the guild!\It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down!\Erza!\Natsu! All we can do is believe in her! response:	Erza!
context: It's the Adamantine Armor!\She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down!\Erza!\Natsu! All we can do is believe in her!\Erza! response:	W-Whoa...
context: She doesn't intend to actually block it, does she?!\I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down!\Erza!\Natsu! All we can do is believe in her!\Erza!\W-Whoa... response:	She stopped it!
context: I don't care how much crazy defensive power that armor gives you!\Don't do it, Erza! You'll die!\Get down!\Erza!\Natsu! All we can do is believe in her!\Erza!\W-Whoa...\She stopped it! response:	She saved our butts, as usual.
context: Don't do it, Erza! You'll die!\Get down!\Erza!\Natsu! All we can do is believe in her!\Erza!\W-Whoa...\She stopped it!\She saved our butts, as usual. response:	But...
context: Get down!\Erza!\Natsu! All we can do is believe in her!\Erza!\W-Whoa...\She stopped it!\She saved our butts, as usual.\But... response:	Erza, hang in there!
context: Erza!\Natsu! All we can do is believe in her!\Erza!\W-Whoa...\She stopped it!\She saved our butts, as usual.\But...\Erza, hang in there! response:	Makarov.
context: Natsu! All we can do is believe in her!\Erza!\W-Whoa...\She stopped it!\She saved our butts, as usual.\But...\Erza, hang in there!\Makarov. response:	And now Erza as well. Both are out of commission.
context: Erza!\W-Whoa...\She stopped it!\She saved our butts, as usual.\But...\Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission. response:	You no longer have a chance for victory.
context: W-Whoa...\She stopped it!\She saved our butts, as usual.\But...\Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory. response:	Hand over Lucy Heartfilia.
context: She stopped it!\She saved our butts, as usual.\But...\Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia. response:	Right now.
context: She saved our butts, as usual.\But...\Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now. response:	Not on your life!
context: But...\Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now.\Not on your life! response:	Are we a guild that hands over our friends? I don't think so!
context: Erza, hang in there!\Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so! response:	Lucy is one of us!
context: Makarov.\And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us! response:	Hand her over.
context: And now Erza as well. Both are out of commission.\You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over. response:	We'd rather die than sell out our friends!
context: You no longer have a chance for victory.\Hand over Lucy Heartfilia.\Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends! response:	Our answer will never change, no matter what!
context: Hand over Lucy Heartfilia.\Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what! response:	We will kick your ass!
context: Right now.\Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass! response:	Then you'll get a second extra-large helping of Jupiter!
context: Not on your life!\Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter! response:	Quiver in fear for the 15 minutes it takes to charge!
context: Are we a guild that hands over our friends? I don't think so!\Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge! response:	What?
context: Lucy is one of us!\Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What? response:	Jupiter...
context: Hand her over.\We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter... response:	They're gonna shoot it again?
context: We'd rather die than sell out our friends!\Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter...\They're gonna shoot it again? response:	Erza!
context: Our answer will never change, no matter what!\We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter...\They're gonna shoot it again?\Erza! response:	Erza!
context: We will kick your ass!\Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter...\They're gonna shoot it again?\Erza!\Erza! response:	Damn it...
context: Then you'll get a second extra-large helping of Jupiter!\Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter...\They're gonna shoot it again?\Erza!\Erza!\Damn it... response:	And Erza's magic was the only reason we survived the first shot...
context: Quiver in fear for the 15 minutes it takes to charge!\What?\Jupiter...\They're gonna shoot it again?\Erza!\Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot... response:	Are their forces coming?
context: What?\Jupiter...\They're gonna shoot it again?\Erza!\Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming? response:	Weren't they supposed to fire Jupiter again?
context: Jupiter...\They're gonna shoot it again?\Erza!\Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again? response:	Don't let your guard down!
context: They're gonna shoot it again?\Erza!\Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down! response:	Stare into the pits of hell, Fairy Tail!
context: Erza!\Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail! response:	You only have two choices left.
context: Erza!\Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left. response:	Be destroyed by my troops.
context: Damn it...\And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops. response:	Or be blown away by Jupiter!
context: And Erza's magic was the only reason we survived the first shot...\Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter! response:	I can't believe this!
context: Are their forces coming?\Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this! response:	He plans on blowing up his own allies?
context: Weren't they supposed to fire Jupiter again?\Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies? response:	It's just a bluff! They won't shoot...
context: Don't let your guard down!\Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot... response:	No, they're shooting.
context: Stare into the pits of hell, Fairy Tail!\You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting. response:	That's Jose's magic, Shade.
context: You only have two choices left.\Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade. response:	They're not human.
context: Be destroyed by my troops.\Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade.\They're not human. response:	They're phantom soldiers that Jose created.
context: Or be blown away by Jupiter!\I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created. response:	What?! Shade...
context: I can't believe this!\He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created.\What?! Shade... response:	You mean ghosts?
context: He plans on blowing up his own allies?\It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts? response:	We have to do something about Jupiter.
context: It's just a bluff! They won't shoot...\No, they're shooting.\That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts?\We have to do something about Jupiter. response:	I'll bust it to pieces!
context: No, they're shooting.\That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces! response:	15 minutes, right? Let me at it!
context: That's Jose's magic, Shade.\They're not human.\They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it! response:	Happy!
context: They're not human.\They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy! response:	Aye, sir!
context: They're phantom soldiers that Jose created.\What?! Shade...\You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy!\Aye, sir! response:	Elfman, we're going in too!
context: What?! Shade...\You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy!\Aye, sir!\Elfman, we're going in too! response:	All right!
context: You mean ghosts?\We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy!\Aye, sir!\Elfman, we're going in too!\All right! response:	We'll make a stand here!
context: We have to do something about Jupiter.\I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy!\Aye, sir!\Elfman, we're going in too!\All right!\We'll make a stand here! response:	Got it?
context: I'll bust it to pieces!\15 minutes, right? Let me at it!\Happy!\Aye, sir!\Elfman, we're going in too!\All right!\We'll make a stand here!\Got it? response:	Yeah!
context: 15 minutes, right? Let me at it!\Happy!\Aye, sir!\Elfman, we're going in too!\All right!\We'll make a stand here!\Got it?\Yeah! response:	Lucy, this way!
context: Happy!\Aye, sir!\Elfman, we're going in too!\All right!\We'll make a stand here!\Got it?\Yeah!\Lucy, this way! response:	We have a safe house. Stay there until the battle is over.
context: Aye, sir!\Elfman, we're going in too!\All right!\We'll make a stand here!\Got it?\Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over. response:	But...
context: Elfman, we're going in too!\All right!\We'll make a stand here!\Got it?\Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over.\But... response:	I have to fight alongside everyone!
context: All right!\We'll make a stand here!\Got it?\Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone! response:	It's my fault this happened!
context: We'll make a stand here!\Got it?\Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone!\It's my fault this happened! response:	No, you're wrong, Lucy.
context: Got it?\Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy. response:	No one thinks that.
context: Yeah!\Lucy, this way!\We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that. response:	For our fallen comrades...
context: Lucy, this way!\We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades... response:	For our guild...
context: We have a safe house. Stay there until the battle is over.\But...\I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades...\For our guild... response:	And to protect you!
context: But...\I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades...\For our guild...\And to protect you! response:	Everyone takes pride in this battle.
context: I have to fight alongside everyone!\It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades...\For our guild...\And to protect you!\Everyone takes pride in this battle. response:	So listen to what I say, okay?
context: It's my fault this happened!\No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades...\For our guild...\And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay? response:	Reedus, take Lucy to the safehouse!
context: No, you're wrong, Lucy.\No one thinks that.\For our fallen comrades...\For our guild...\And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse! response:	Oui.
context: No one thinks that.\For our fallen comrades...\For our guild...\And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui. response:	Please be careful!
context: For our fallen comrades...\For our guild...\And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui.\Please be careful! response:	Oui!
context: For our guild...\And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui.\Please be careful!\Oui! response:	I might not have the power to fight now.
context: And to protect you!\Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui.\Please be careful!\Oui!\I might not have the power to fight now. response:	But I will protect my friends, no matter what.
context: Everyone takes pride in this battle.\So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui.\Please be careful!\Oui!\I might not have the power to fight now.\But I will protect my friends, no matter what. response:	14 minutes until Jupiter fires.
context: So listen to what I say, okay?\Reedus, take Lucy to the safehouse!\Oui.\Please be careful!\Oui!\I might not have the power to fight now.\But I will protect my friends, no matter what.\14 minutes until Jupiter fires. response:	Natsu, please!
context: Reedus, take Lucy to the safehouse!\Oui.\Please be careful!\Oui!\I might not have the power to fight now.\But I will protect my friends, no matter what.\14 minutes until Jupiter fires.\Natsu, please! response:	Take this!
context: Oui.\Please be careful!\Oui!\I might not have the power to fight now.\But I will protect my friends, no matter what.\14 minutes until Jupiter fires.\Natsu, please!\Take this! response:	What's this? My strength is being drained...
context: Please be careful!\Oui!\I might not have the power to fight now.\But I will protect my friends, no matter what.\14 minutes until Jupiter fires.\Natsu, please!\Take this!\What's this? My strength is being drained... response:	Wakaba!
