context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Stop pushing! Move back!\Hey, it's Minmay!\Wow, Minmay sure is popular, huh?\Yeah, good thing we got in line first thing this morning.\I'm so grateful to all of you for showing up so early today.\Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay! response:	So, Minmay, how was your first starring role?
context: Hey, it's Minmay!\Wow, Minmay sure is popular, huh?\Yeah, good thing we got in line first thing this morning.\I'm so grateful to all of you for showing up so early today.\Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role? response:	Really hard. You scolded me every day, Mr. Director.
context: Wow, Minmay sure is popular, huh?\Yeah, good thing we got in line first thing this morning.\I'm so grateful to all of you for showing up so early today.\Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director. response:	Hey, hey! Was I really that bad?
context: Yeah, good thing we got in line first thing this morning.\I'm so grateful to all of you for showing up so early today.\Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad? response:	Sorry about that. You were actually very kind to me.
context: I'm so grateful to all of you for showing up so early today.\Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me. response:	If anything, I was a bother to the staff.
context: Thanks to the full cooperation of the military, Shao Pai Long has finally been completed.\And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff. response:	But I really worked on this as hard as I could.
context: And now, let me present the film's stars.\I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could. response:	I hope you all enjoy the film.
context: I'm pleased to introduce Lynn Kaifun and Lynn Minmay!\So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film. response:	Thank you, Minmay.
context: So, Minmay, how was your first starring role?\Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay. response:	Just a little longer and then you can rest up backstage.
context: Really hard. You scolded me every day, Mr. Director.\Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage. response:	And Kaifun, do you have anything you'd like to add?
context: Hey, hey! Was I really that bad?\Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add? response:	Yes, I do. It was an honor for a novice like me to have been involved in such a big production.
context: Sorry about that. You were actually very kind to me.\If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production. response:	Y'know, I heard that Minmay and Kaifun are going out!
context: If anything, I was a bother to the staff.\But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out! response:	Your warm support is what made this possible.
context: But I really worked on this as hard as I could.\I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible. response:	No way! Really?
context: I hope you all enjoy the film.\Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really? response:	Really!
context: Thank you, Minmay.\Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really?\Really! response:	That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!
context: Just a little longer and then you can rest up backstage.\And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club! response:	Shut up, you guys! I can't hear!
context: And Kaifun, do you have anything you'd like to add?\Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear! response:	Well, enough opening remarks.
context: Yes, I do. It was an honor for a novice like me to have been involved in such a big production.\Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks. response:	Minmay, would you be so kind?
context: Y'know, I heard that Minmay and Kaifun are going out!\Your warm support is what made this possible.\No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind? response:	Okay!
context: Your warm support is what made this possible.\No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind?\Okay! response:	I hope you like this. It's the theme song to Shao Pai Long.
context: No way! Really?\Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long. response:	Remember!
context: Really!\That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember! response:	Dancing in the sky, the silver wings
context: That's a lie! You've got a lot of nerve saying that in front of the Minmay Fan Club!\Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings response:	Shao Pai Long!
context: Shut up, you guys! I can't hear!\Well, enough opening remarks.\Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings\Shao Pai Long! response:	Shao Pai Long!
context: Well, enough opening remarks.\Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long! response:	Remember!
context: Minmay, would you be so kind?\Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember! response:	The eyes of fire splitting the darkness
context: Okay!\I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember!\The eyes of fire splitting the darkness response:	Shao Pai Long!
context: I hope you like this. It's the theme song to Shao Pai Long.\Remember!\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember!\The eyes of fire splitting the darkness\Shao Pai Long! response:	Shao Pai Long!
context: Remember!\Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember!\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long! response:	To save a diseased city, he has returned
context: Dancing in the sky, the silver wings\Shao Pai Long!\Shao Pai Long!\Remember!\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned response:	Evil's slayer! Slayer! Slayer!
context: Shao Pai Long!\Shao Pai Long!\Remember!\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer! response:	Shao...
context: Shao Pai Long!\Remember!\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao... response:	Image enhancement is complete, sir.
context: Remember!\The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir. response:	Very good. Onscreen.
context: The eyes of fire splitting the darkness\Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir.\Very good. Onscreen. response:	Shao Pai Long!
context: Shao Pai Long!\Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long! response:	Shao Pai Long!
context: Shao Pai Long!\To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long!\Shao Pai Long! response:	It seems to be a visual combat record.
context: To save a diseased city, he has returned\Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record. response:	Such a primitive combat!
context: Evil's slayer! Slayer! Slayer!\Shao...\Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat! response:	Why would they be so eager to view a combat record like this?
context: Shao...\Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this? response:	To save a diseased city, he has returned
context: Image enhancement is complete, sir.\Very good. Onscreen.\Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned response:	Well, I have no idea, sir.
context: Very good. Onscreen.\Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir. response:	Evil's slayer! Slayer! Slayer!
context: Shao Pai Long!\Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer! response:	That unique fighting style...
context: Shao Pai Long!\It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style... response:	Could he be the one who defeated me?
context: It seems to be a visual combat record.\Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me? response:	Shao Pai Long!
context: Such a primitive combat!\Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long! response:	Is a very messiah!
context: Why would they be so eager to view a combat record like this?\To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah! response:	The light of hope, a messiah!
context: To save a diseased city, he has returned\Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah!\The light of hope, a messiah! response:	Hey, that's Minmay!
context: Well, I have no idea, sir.\Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay! response:	Moving! Speaking!
context: Evil's slayer! Slayer! Slayer!\That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking! response:	Guys, Minmay's a lot cuter in person.
context: That unique fighting style...\Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person. response:	Shao Pai Long!
context: Could he be the one who defeated me?\Shao Pai Long!\Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long! response:	We got to see the real Minmay, in the flesh!
context: Shao Pai Long!\Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh! response:	We're Minmay's friends, you know!
context: Is a very messiah!\The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know! response:	Hey, look!
context: The light of hope, a messiah!\Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look! response:	What was that just now?
context: Hey, that's Minmay!\Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look!\What was that just now? response:	Could it be?! Is it the legendary power?
context: Moving! Speaking!\Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look!\What was that just now?\Could it be?! Is it the legendary power? response:	What? They have abilities like that?!
context: Guys, Minmay's a lot cuter in person.\Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look!\What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?! response:	It would explain that energy barrier we encountered previously!
context: Shao Pai Long!\We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look!\What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously! response:	I suppose we should inform Lord Bodolzaa of this.
context: We got to see the real Minmay, in the flesh!\We're Minmay's friends, you know!\Hey, look!\What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this. response:	Ow!
context: We're Minmay's friends, you know!\Hey, look!\What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow! response:	Sorry...
context: Hey, look!\What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry... response:	You're blockin' my view!
context: What was that just now?\Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry...\You're blockin' my view! response:	What is... this feeling?
context: Could it be?! Is it the legendary power?\What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry...\You're blockin' my view!\What is... this feeling? response:	My heart's gotten all warm.
context: What? They have abilities like that?!\It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry...\You're blockin' my view!\What is... this feeling?\My heart's gotten all warm. response:	This culture stuff gives you feelings like that all the time!
context: It would explain that energy barrier we encountered previously!\I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry...\You're blockin' my view!\What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time! response:	Is culture really that incredible?
context: I suppose we should inform Lord Bodolzaa of this.\Ow!\Sorry...\You're blockin' my view!\What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible? response:	It's fantastic.
context: Ow!\Sorry...\You're blockin' my view!\What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic. response:	Did you... Did you all do stuff like this with Minmay?!
context: Sorry...\You're blockin' my view!\What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?! response:	Uh, yeah!
context: You're blockin' my view!\What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah! response:	We sure did.
context: What is... this feeling?\My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did. response:	And not just once or twice either!
context: My heart's gotten all warm.\This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did.\And not just once or twice either! response:	Gah! I'm sorry!
context: This culture stuff gives you feelings like that all the time!\Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did.\And not just once or twice either!\Gah! I'm sorry! response:	1st Lt. Ichijo!
context: Is culture really that incredible?\It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did.\And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo! response:	Captain Hayase! I'm sorry. I sort of tripped, and...
context: It's fantastic.\Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did.\And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and... response:	And I just happened to be there, is that it?
context: Did you... Did you all do stuff like this with Minmay?!\Uh, yeah!\We sure did.\And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it? response:	Of course.
context: Uh, yeah!\We sure did.\And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course. response:	Who'd touch your butt unless it was by accident?
context: We sure did.\And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident? response:	I beg your pardon!
context: And not just once or twice either!\Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon! response:	You tell him, sister!
context: Gah! I'm sorry!\1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister! response:	Call the cops on that pervert!
context: 1st Lt. Ichijo!\Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister!\Call the cops on that pervert! response:	Come with me! No one respects the military anymore!
context: Captain Hayase! I'm sorry. I sort of tripped, and...\And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore! response:	I've never been so embarrassed!
context: And I just happened to be there, is that it?\Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed! response:	What were you doing there, anyway?
context: Of course.\Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway? response:	I just went to see the movie...
context: Who'd touch your butt unless it was by accident?\I beg your pardon!\You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie... response:	And you had to leave in the middle, too?
context: I beg your pardon!\You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too? response:	An enemy attack!
context: You tell him, sister!\Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack! response:	Transformation initiated.
context: Call the cops on that pervert!\Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack!\Transformation initiated. response:	All civilians, please get to your shelters.
context: Come with me! No one respects the military anymore!\I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack!\Transformation initiated.\All civilians, please get to your shelters. response:	They're transforming already?
context: I've never been so embarrassed!\What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack!\Transformation initiated.\All civilians, please get to your shelters.\They're transforming already? response:	Captain, do you know where the shelter for this area is?
context: What were you doing there, anyway?\I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack!\Transformation initiated.\All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is? response:	We're about to be attacked! We'll have to run back to the base!
context: I just went to see the movie...\And you had to leave in the middle, too?\An enemy attack!\Transformation initiated.\All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base! response:	Hurry! The shelter's this way!
context: And you had to leave in the middle, too?\An enemy attack!\Transformation initiated.\All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way! response:	Minmay!
context: An enemy attack!\Transformation initiated.\All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay! response:	Are you all right, Minmay?
context: Transformation initiated.\All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay? response:	You okay? You're not hurt?
context: All civilians, please get to your shelters.\They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay?\You okay? You're not hurt? response:	You must have been scared. You're safe now.
context: They're transforming already?\Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now. response:	Can't the military even give us enough time to evacuate?
context: Captain, do you know where the shelter for this area is?\We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate? response:	This is a safe location. Please remain calm.
context: We're about to be attacked! We'll have to run back to the base!\Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm. response:	Jeez, and it was almost over, too.
context: Hurry! The shelter's this way!\Minmay!\Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too. response:	I have to find that man.
context: Minmay!\Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man. response:	I think we'll be all right if we go this way.
context: Are you all right, Minmay?\You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way. response:	You just had to take us around that corner!
context: You okay? You're not hurt?\You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner! response:	What else could we do?
context: You must have been scared. You're safe now.\Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do? response:	If a path takes a turn, you turn with it!
context: Can't the military even give us enough time to evacuate?\This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it! response:	Besides, if we hadn't, we would have been crushed.
context: This is a safe location. Please remain calm.\Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed. response:	What we should have done is head to a shelter...
context: Jeez, and it was almost over, too.\I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed.\What we should have done is head to a shelter... response:	Is that any way to talk to a superior officer?!
context: I have to find that man.\I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed.\What we should have done is head to a shelter...\Is that any way to talk to a superior officer?! response:	Could you not pull rank at a time like this?
context: I think we'll be all right if we go this way.\You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed.\What we should have done is head to a shelter...\Is that any way to talk to a superior officer?!\Could you not pull rank at a time like this? response:	It looks like the attack has begun.
context: You just had to take us around that corner!\What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed.\What we should have done is head to a shelter...\Is that any way to talk to a superior officer?!\Could you not pull rank at a time like this?\It looks like the attack has begun. response:	I wonder if Shammy's okay?
context: What else could we do?\If a path takes a turn, you turn with it!\Besides, if we hadn't, we would have been crushed.\What we should have done is head to a shelter...\Is that any way to talk to a superior officer?!\Could you not pull rank at a time like this?\It looks like the attack has begun.\I wonder if Shammy's okay? response:	No, no! Phalanx Pearl Battery goes to, uh...
