context: There you go, making that face again, response:	biting onto your lips.
context: I see.\Everyone was taken away by him.\Who were you calling out to earlier?\Hey, Natsume-kun,\you can see them, can't you?\You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there. response:	Hey, what can you see?
context: Everyone was taken away by him.\Who were you calling out to earlier?\Hey, Natsume-kun,\you can see them, can't you?\You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see? response:	Are they things not of this world?
context: Who were you calling out to earlier?\Hey, Natsume-kun,\you can see them, can't you?\You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see?\Are they things not of this world? response:	If that's the case,
context: Hey, Natsume-kun,\you can see them, can't you?\You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see?\Are they things not of this world?\If that's the case, response:	I'll keep it a secret from everyone.
context: you can see them, can't you?\You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see?\Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone. response:	Could you help me?
context: You do strange things sometimes.\You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see?\Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone.\Could you help me? response:	So, what is it? You can see them, can't you?
context: You're startled when there's nothing there,\and talk when there's no one there.\Hey, what can you see?\Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you? response:	Nyanko-sensei!
context: and talk when there's no one there.\Hey, what can you see?\Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei! response:	So she wasn't an Ayakashi.
context: Hey, what can you see?\Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi. response:	Probably.
context: Are they things not of this world?\If that's the case,\I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi.\Probably. response:	It's no use.
context: If that's the case,\I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi.\Probably.\It's no use. response:	It seems like there's a barrier around the entire school building and we can't get out.
context: I'll keep it a secret from everyone.\Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi.\Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out. response:	Could you go and see if there's a way out somewhere, sensei?
context: Could you help me?\So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi.\Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei? response:	What?
context: So, what is it? You can see them, can't you?\Nyanko-sensei!\So she wasn't an Ayakashi.\Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What? response:	What a slave driver.
context: Nyanko-sensei!\So she wasn't an Ayakashi.\Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver. response:	W-What's with that look?
context: So she wasn't an Ayakashi.\Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver.\W-What's with that look? response:	This form will be more convenient.
context: Probably.\It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver.\W-What's with that look?\This form will be more convenient. response:	Something...
context: It's no use.\It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver.\W-What's with that look?\This form will be more convenient.\Something... response:	Something like a dodgeball came flying at me...
context: It seems like there's a barrier around the entire school building and we can't get out.\Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver.\W-What's with that look?\This form will be more convenient.\Something...\Something like a dodgeball came flying at me... response:	Who's this?
context: Could you go and see if there's a way out somewhere, sensei?\What?\What a slave driver.\W-What's with that look?\This form will be more convenient.\Something...\Something like a dodgeball came flying at me...\Who's this? response:	Ah, well...
context: What?\What a slave driver.\W-What's with that look?\This form will be more convenient.\Something...\Something like a dodgeball came flying at me...\Who's this?\Ah, well... response:	She's part of the dodgeball club,
context: What a slave driver.\W-What's with that look?\This form will be more convenient.\Something...\Something like a dodgeball came flying at me...\Who's this?\Ah, well...\She's part of the dodgeball club, response:	and came to get her ball that got away.
context: W-What's with that look?\This form will be more convenient.\Something...\Something like a dodgeball came flying at me...\Who's this?\Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away. response:	So we had a dodgeball club.
context: This form will be more convenient.\Something...\Something like a dodgeball came flying at me...\Who's this?\Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club. response:	All right, I'll go take a look around.
context: Something...\Something like a dodgeball came flying at me...\Who's this?\Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around. response:	I'll look for a way out,
context: Something like a dodgeball came flying at me...\Who's this?\Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out, response:	so relax.
context: Who's this?\Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out,\so relax. response:	She seemed pretty conceited.
context: Ah, well...\She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out,\so relax.\She seemed pretty conceited. response:	Sh-She's the captain, after all.
context: She's part of the dodgeball club,\and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out,\so relax.\She seemed pretty conceited.\Sh-She's the captain, after all. response:	It's a person! A person!
context: and came to get her ball that got away.\So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out,\so relax.\She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person! response:	It's a person!
context: So we had a dodgeball club.\All right, I'll go take a look around.\I'll look for a way out,\so relax.\She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person!\It's a person! response:	So, people are still around here.
context: All right, I'll go take a look around.\I'll look for a way out,\so relax.\She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person!\It's a person!\So, people are still around here. response:	We must report this to Shigure-sama.
context: I'll look for a way out,\so relax.\She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person!\It's a person!\So, people are still around here.\We must report this to Shigure-sama. response:	Hey, you low-level punks!
context: so relax.\She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person!\It's a person!\So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks! response:	Our eyes met!
context: She seemed pretty conceited.\Sh-She's the captain, after all.\It's a person! A person!\It's a person!\So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met! response:	Run away!
context: Sh-She's the captain, after all.\It's a person! A person!\It's a person!\So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met!\Run away! response:	When I was in middle school,
context: It's a person! A person!\It's a person!\So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met!\Run away!\When I was in middle school, response:	there was a district event, so I participated in a test of courage here.
context: It's a person!\So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met!\Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here. response:	I cried and ran around the school building,
context: So, people are still around here.\We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met!\Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building, response:	and when I got home, I realized I had lost something precious.
context: We must report this to Shigure-sama.\Hey, you low-level punks!\Our eyes met!\Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious. response:	In a panic, I went back to the school to search for it alone.
context: Hey, you low-level punks!\Our eyes met!\Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone. response:	I was scared and disheartened,
context: Our eyes met!\Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened, response:	but I couldn't find it at all.
context: Run away!\When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all. response:	And then...
context: When I was in middle school,\there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all.\And then... response:	What have you been doing this entire time?
context: there was a district event, so I participated in a test of courage here.\I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all.\And then...\What have you been doing this entire time? response:	I-I dropped my charm.
context: I cried and ran around the school building,\and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all.\And then...\What have you been doing this entire time?\I-I dropped my charm. response:	It's very precious to me.
context: and when I got home, I realized I had lost something precious.\In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all.\And then...\What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me. response:	Find it quickly and leave immediately.
context: In a panic, I went back to the school to search for it alone.\I was scared and disheartened,\but I couldn't find it at all.\And then...\What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately. response:	And after that,
context: I was scared and disheartened,\but I couldn't find it at all.\And then...\What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately.\And after that, response:	I didn't give up and continued to look for it for a while,
context: but I couldn't find it at all.\And then...\What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while, response:	but I couldn't find it.
context: And then...\What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it. response:	And just when I was about to give up...
context: What have you been doing this entire time?\I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up... response:	Hey.
context: I-I dropped my charm.\It's very precious to me.\Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up...\Hey. response:	Is this it?
context: It's very precious to me.\Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up...\Hey.\Is this it? response:	Yes! That's it!
context: Find it quickly and leave immediately.\And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up...\Hey.\Is this it?\Yes! That's it! response:	Thank goodness...
context: And after that,\I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up...\Hey.\Is this it?\Yes! That's it!\Thank goodness... response:	I had almost given up.
context: I didn't give up and continued to look for it for a while,\but I couldn't find it.\And just when I was about to give up...\Hey.\Is this it?\Yes! That's it!\Thank goodness...\I had almost given up. response:	This is a memento from my mother.
context: but I couldn't find it.\And just when I was about to give up...\Hey.\Is this it?\Yes! That's it!\Thank goodness...\I had almost given up.\This is a memento from my mother. response:	What's that stick, though?
context: And just when I was about to give up...\Hey.\Is this it?\Yes! That's it!\Thank goodness...\I had almost given up.\This is a memento from my mother.\What's that stick, though? response:	An impure being such as myself cannot touch anything that is pure.
context: Hey.\Is this it?\Yes! That's it!\Thank goodness...\I had almost given up.\This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure. response:	You're done now, aren't you?
context: Is this it?\Yes! That's it!\Thank goodness...\I had almost given up.\This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you? response:	Hurry up and leave.
context: Yes! That's it!\Thank goodness...\I had almost given up.\This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave. response:	Impure?
context: Thank goodness...\I had almost given up.\This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave.\Impure? response:	What are you talking...
context: I had almost given up.\This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave.\Impure?\What are you talking... response:	about?
context: This is a memento from my mother.\What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave.\Impure?\What are you talking...\about? response:	With the way he talked and his presence,
context: What's that stick, though?\An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave.\Impure?\What are you talking...\about?\With the way he talked and his presence, response:	I wondered if he was a ghost.
context: An impure being such as myself cannot touch anything that is pure.\You're done now, aren't you?\Hurry up and leave.\Impure?\What are you talking...\about?\With the way he talked and his presence,\I wondered if he was a ghost. response:	So I looked it up and learned the story about the God of Youth.
context: You're done now, aren't you?\Hurry up and leave.\Impure?\What are you talking...\about?\With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth. response:	I also learned that impure meant defiled.
context: Hurry up and leave.\Impure?\What are you talking...\about?\With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled. response:	After that, I would come here every day.
context: Impure?\What are you talking...\about?\With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day. response:	I wanted to thank him, and so called for him to come out.
context: What are you talking...\about?\With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out. response:	And I wanted to say, You're not impure!
context: about?\With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure! response:	But in the end, he never showed himself to me.
context: With the way he talked and his presence,\I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me. response:	That's why, if you can see things like that,
context: I wondered if he was a ghost.\So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that, response:	I want you to help me.
context: So I looked it up and learned the story about the God of Youth.\I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me. response:	This place is going to be demolished,
context: I also learned that impure meant defiled.\After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished, response:	so I thought that this was my last chance.
context: After that, I would come here every day.\I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance. response:	Sorry for saying it like that earlier.
context: I wanted to thank him, and so called for him to come out.\And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier. response:	It's okay.
context: And I wanted to say, You're not impure!\But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay. response:	You really can't see them, Natsume-kun?
context: But in the end, he never showed himself to me.\That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun? response:	Yeah.
context: That's why, if you can see things like that,\I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun?\Yeah. response:	I see.
context: I want you to help me.\This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun?\Yeah.\I see. response:	No one came back.
context: This place is going to be demolished,\so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun?\Yeah.\I see.\No one came back. response:	Where is everyone?
context: so I thought that this was my last chance.\Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun?\Yeah.\I see.\No one came back.\Where is everyone? response:	Natsume-kun?
context: Sorry for saying it like that earlier.\It's okay.\You really can't see them, Natsume-kun?\Yeah.\I see.\No one came back.\Where is everyone?\Natsume-kun? response:	Where are you?
context: It's okay.\You really can't see them, Natsume-kun?\Yeah.\I see.\No one came back.\Where is everyone?\Natsume-kun?\Where are you? response:	Nyanko-sensei!
context: You really can't see them, Natsume-kun?\Yeah.\I see.\No one came back.\Where is everyone?\Natsume-kun?\Where are you?\Nyanko-sensei! response:	His servants are low-level, but he's a surprisingly big one.
context: Yeah.\I see.\No one came back.\Where is everyone?\Natsume-kun?\Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one. response:	His name seems to be in the Book of Friends as well.
context: I see.\No one came back.\Where is everyone?\Natsume-kun?\Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well. response:	The Ayakashi's name is Shigure.
context: No one came back.\Where is everyone?\Natsume-kun?\Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure. response:	Shigure...
context: Where is everyone?\Natsume-kun?\Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure... response:	He's a real bother, so let's leave now.
context: Natsume-kun?\Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now. response:	It's a powerful barrier, but I can manage to break it.
context: Where are you?\Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it. response:	Get on.
context: Nyanko-sensei!\His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on. response:	What about everyone?
context: His servants are low-level, but he's a surprisingly big one.\His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone? response:	Forget them.
context: His name seems to be in the Book of Friends as well.\The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone?\Forget them. response:	You don't like people, right?
context: The Ayakashi's name is Shigure.\Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone?\Forget them.\You don't like people, right? response:	You have nightmares about your childhood, don't you?
context: Shigure...\He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone?\Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you? response:	That...
context: He's a real bother, so let's leave now.\It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone?\Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you?\That... response:	That may be true...
context: It's a powerful barrier, but I can manage to break it.\Get on.\What about everyone?\Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you?\That...\That may be true... response:	But even so, we can't leave them alone.
context: Get on.\What about everyone?\Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you?\That...\That may be true...\But even so, we can't leave them alone. response:	I want do things that I can do!
context: What about everyone?\Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you?\That...\That may be true...\But even so, we can't leave them alone.\I want do things that I can do! response:	Natsume-kun!
context: Forget them.\You don't like people, right?\You have nightmares about your childhood, don't you?\That...\That may be true...\But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun! response:	Where are you?
context: You don't like people, right?\You have nightmares about your childhood, don't you?\That...\That may be true...\But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun!\Where are you? response:	Natsume-kun!
context: You have nightmares about your childhood, don't you?\That...\That may be true...\But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun!\Where are you?\Natsume-kun! response:	Are you all right?
context: That...\That may be true...\But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun!\Where are you?\Natsume-kun!\Are you all right? response:	Y-Yeah.
context: That may be true...\But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun!\Where are you?\Natsume-kun!\Are you all right?\Y-Yeah. response:	The underlings are gathering.
context: But even so, we can't leave them alone.\I want do things that I can do!\Natsume-kun!\Where are you?\Natsume-kun!\Are you all right?\Y-Yeah.\The underlings are gathering. response:	He's on the roof, Natsume.
context: I want do things that I can do!\Natsume-kun!\Where are you?\Natsume-kun!\Are you all right?\Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume. response:	Yeah.
context: Natsume-kun!\Where are you?\Natsume-kun!\Are you all right?\Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume.\Yeah. response:	The roof?
context: Where are you?\Natsume-kun!\Are you all right?\Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume.\Yeah.\The roof? response:	Who's he?
context: Natsume-kun!\Are you all right?\Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume.\Yeah.\The roof?\Who's he? response:	Do you mean...
context: Are you all right?\Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume.\Yeah.\The roof?\Who's he?\Do you mean... response:	Him?
context: Y-Yeah.\The underlings are gathering.\He's on the roof, Natsume.\Yeah.\The roof?\Who's he?\Do you mean...\Him? response:	Where are you going, Sasada?
context: The underlings are gathering.\He's on the roof, Natsume.\Yeah.\The roof?\Who's he?\Do you mean...\Him?\Where are you going, Sasada? response:	To see him!
context: He's on the roof, Natsume.\Yeah.\The roof?\Who's he?\Do you mean...\Him?\Where are you going, Sasada?\To see him! response:	He's on the roof, isn't he?
context: Yeah.\The roof?\Who's he?\Do you mean...\Him?\Where are you going, Sasada?\To see him!\He's on the roof, isn't he? response:	Well...
context: The roof?\Who's he?\Do you mean...\Him?\Where are you going, Sasada?\To see him!\He's on the roof, isn't he?\Well... response:	I want to tell him!
context: Who's he?\Do you mean...\Him?\Where are you going, Sasada?\To see him!\He's on the roof, isn't he?\Well...\I want to tell him! response:	I want to tell him how precious this charm is,
context: Do you mean...\Him?\Where are you going, Sasada?\To see him!\He's on the roof, isn't he?\Well...\I want to tell him!\I want to tell him how precious this charm is, response:	and how happy I was that he found it!
context: Him?\Where are you going, Sasada?\To see him!\He's on the roof, isn't he?\Well...\I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it! response:	Watch out!
context: Where are you going, Sasada?\To see him!\He's on the roof, isn't he?\Well...\I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out! response:	Take Sasada somewhere safe, sensei.
context: To see him!\He's on the roof, isn't he?\Well...\I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei. response:	I'm counting on you!
context: He's on the roof, isn't he?\Well...\I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you! response:	What are you planning to do?
context: Well...\I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do? response:	Make him stop.
context: I want to tell him!\I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do?\Make him stop. response:	I'll return his name and persuade him!
context: I want to tell him how precious this charm is,\and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do?\Make him stop.\I'll return his name and persuade him! response:	Na...
context: and how happy I was that he found it!\Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do?\Make him stop.\I'll return his name and persuade him!\Na... response:	Natsume-kun!
context: Watch out!\Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do?\Make him stop.\I'll return his name and persuade him!\Na...\Natsume-kun! response:	Oh? I was wondering where you had gone,
context: Take Sasada somewhere safe, sensei.\I'm counting on you!\What are you planning to do?\Make him stop.\I'll return his name and persuade him!\Na...\Natsume-kun!\Oh? I was wondering where you had gone, response:	and now you've come to me?
context: I'm counting on you!\What are you planning to do?\Make him stop.\I'll return his name and persuade him!\Na...\Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me? response:	Please stop this.
context: What are you planning to do?\Make him stop.\I'll return his name and persuade him!\Na...\Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this. response:	I refuse.
context: Make him stop.\I'll return his name and persuade him!\Na...\Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this.\I refuse. response:	I hate people.
context: I'll return his name and persuade him!\Na...\Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this.\I refuse.\I hate people. response:	They turned me into this abominable Ayakashi,
context: Na...\Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this.\I refuse.\I hate people.\They turned me into this abominable Ayakashi, response:	entered this place as if to make fun of me,
context: Natsume-kun!\Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this.\I refuse.\I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me, response:	and even tried to steal my home.
context: Oh? I was wondering where you had gone,\and now you've come to me?\Please stop this.\I refuse.\I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home. response:	I will never return them.
context: and now you've come to me?\Please stop this.\I refuse.\I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them. response:	I want to see your parents crying and mourning.
context: Please stop this.\I refuse.\I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning. response:	There's a girl who wants to see you.
context: I refuse.\I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you. response:	The other girl left inside the building.
context: I hate people.\They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building. response:	Why won't you see her?
context: They turned me into this abominable Ayakashi,\entered this place as if to make fun of me,\and even tried to steal my home.\I will never return them.\I want to see your parents crying and mourning.\There's a girl who wants to see you.\The other girl left inside the building.\Why won't you see her? response:	You wouldn't understand, Natsume-dono.
