context: episode title: Rival response:	@nee
context: He sees me for who I am.\I'll never tell him.\I'll never tell anyone.\Anyone.\Until Kazehaya likes me...\Kurumizawa.\Kurumizawa.\I didn't know. response:	So you don't care if Kazehaya finds out?
context: I'll never tell him.\I'll never tell anyone.\Anyone.\Until Kazehaya likes me...\Kurumizawa.\Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out? response:	Kurumizawa.
context: I'll never tell anyone.\Anyone.\Until Kazehaya likes me...\Kurumizawa.\Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa. response:	That you liked Pin.
context: Anyone.\Until Kazehaya likes me...\Kurumizawa.\Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin. response:	No!
context: Until Kazehaya likes me...\Kurumizawa.\Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin.\No! response:	Sorry, that was uncalled for.
context: Kurumizawa.\Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin.\No!\Sorry, that was uncalled for. response:	My bad, sorry.
context: Kurumizawa.\I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin.\No!\Sorry, that was uncalled for.\My bad, sorry. response:	You didn't hear?
context: I didn't know.\So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin.\No!\Sorry, that was uncalled for.\My bad, sorry.\You didn't hear? response:	What?
context: So you don't care if Kazehaya finds out?\Kurumizawa.\That you liked Pin.\No!\Sorry, that was uncalled for.\My bad, sorry.\You didn't hear?\What? response:	What a bitch, acting all nice.
context: Kurumizawa.\That you liked Pin.\No!\Sorry, that was uncalled for.\My bad, sorry.\You didn't hear?\What?\What a bitch, acting all nice. response:	Kazehaya...
context: That you liked Pin.\No!\Sorry, that was uncalled for.\My bad, sorry.\You didn't hear?\What?\What a bitch, acting all nice.\Kazehaya... response:	What's Sawako-chan like?
context: No!\Sorry, that was uncalled for.\My bad, sorry.\You didn't hear?\What?\What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like? response:	Kuronuma's easily misunderstood.
context: Sorry, that was uncalled for.\My bad, sorry.\You didn't hear?\What?\What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood. response:	But she always speaks the truth, even when it's risky.
context: My bad, sorry.\You didn't hear?\What?\What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky. response:	So when Kuronuma says something, I believe her.
context: You didn't hear?\What?\What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her. response:	Risky?
context: What?\What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky? response:	I don't think she agrees,
context: What a bitch, acting all nice.\Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees, response:	but if she always played it safe, Yoshida and Yano might not have trusted her either.
context: Kazehaya...\What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either. response:	As much as you want to help her, she always does it by herself.
context: What's Sawako-chan like?\Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself. response:	I think she really worked hard.
context: Kuronuma's easily misunderstood.\But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard. response:	It's a misunderstanding. He'll understand if you tell him.
context: But she always speaks the truth, even when it's risky.\So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him. response:	What the hell am I saying?
context: So when Kuronuma says something, I believe her.\Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying? response:	I sound so stuck up.
context: Risky?\I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up. response:	Later.
context: I don't think she agrees,\but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up.\Later. response:	Kaze
context: but if she always played it safe, Yoshida and Yano might not have trusted her either.\As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up.\Later.\Kaze response:	Oh,
context: As much as you want to help her, she always does it by herself.\I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up.\Later.\Kaze\Oh, response:	Cheer up.
context: I think she really worked hard.\It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up.\Later.\Kaze\Oh,\Cheer up. response:	If Kazehaya got the wrong idea...
context: It's a misunderstanding. He'll understand if you tell him.\What the hell am I saying?\I sound so stuck up.\Later.\Kaze\Oh,\Cheer up.\If Kazehaya got the wrong idea... response:	I don't want him to.
context: What the hell am I saying?\I sound so stuck up.\Later.\Kaze\Oh,\Cheer up.\If Kazehaya got the wrong idea...\I don't want him to. response:	No.
context: I sound so stuck up.\Later.\Kaze\Oh,\Cheer up.\If Kazehaya got the wrong idea...\I don't want him to.\No. response:	No!
context: Later.\Kaze\Oh,\Cheer up.\If Kazehaya got the wrong idea...\I don't want him to.\No.\No! response:	Wait.
context: Kaze\Oh,\Cheer up.\If Kazehaya got the wrong idea...\I don't want him to.\No.\No!\Wait. response:	Wait, Kazehaya.
context: Oh,\Cheer up.\If Kazehaya got the wrong idea...\I don't want him to.\No.\No!\Wait.\Wait, Kazehaya. response:	I don't like Pin.
context: Cheer up.\If Kazehaya got the wrong idea...\I don't want him to.\No.\No!\Wait.\Wait, Kazehaya.\I don't like Pin. response:	I like you.
context: If Kazehaya got the wrong idea...\I don't want him to.\No.\No!\Wait.\Wait, Kazehaya.\I don't like Pin.\I like you. response:	I've always been watching you.
context: I don't want him to.\No.\No!\Wait.\Wait, Kazehaya.\I don't like Pin.\I like you.\I've always been watching you. response:	It's you.
context: No.\No!\Wait.\Wait, Kazehaya.\I don't like Pin.\I like you.\I've always been watching you.\It's you. response:	It's you.
context: No!\Wait.\Wait, Kazehaya.\I don't like Pin.\I like you.\I've always been watching you.\It's you.\It's you. response:	Please don't think I like someone else.
context: Wait.\Wait, Kazehaya.\I don't like Pin.\I like you.\I've always been watching you.\It's you.\It's you.\Please don't think I like someone else. response:	Sorry, Kurumizawa.
context: Wait, Kazehaya.\I don't like Pin.\I like you.\I've always been watching you.\It's you.\It's you.\Please don't think I like someone else.\Sorry, Kurumizawa. response:	Sorry.
context: I don't like Pin.\I like you.\I've always been watching you.\It's you.\It's you.\Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry. response:	It's my fault.
context: I like you.\I've always been watching you.\It's you.\It's you.\Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry.\It's my fault. response:	Sorry.
context: I've always been watching you.\It's you.\It's you.\Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry.\It's my fault.\Sorry. response:	There's someone I like.
context: It's you.\It's you.\Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry.\It's my fault.\Sorry.\There's someone I like. response:	I can't make myself think of anyone else more than her.
context: It's you.\Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry.\It's my fault.\Sorry.\There's someone I like.\I can't make myself think of anyone else more than her. response:	Sorry.
context: Please don't think I like someone else.\Sorry, Kurumizawa.\Sorry.\It's my fault.\Sorry.\There's someone I like.\I can't make myself think of anyone else more than her.\Sorry. response:	I know.
context: Sorry, Kurumizawa.\Sorry.\It's my fault.\Sorry.\There's someone I like.\I can't make myself think of anyone else more than her.\Sorry.\I know. response:	It's obvious.
context: Sorry.\It's my fault.\Sorry.\There's someone I like.\I can't make myself think of anyone else more than her.\Sorry.\I know.\It's obvious. response:	Are you at least a little happy that I confessed to you?
context: It's my fault.\Sorry.\There's someone I like.\I can't make myself think of anyone else more than her.\Sorry.\I know.\It's obvious.\Are you at least a little happy that I confessed to you? response:	Yeah.
context: Sorry.\There's someone I like.\I can't make myself think of anyone else more than her.\Sorry.\I know.\It's obvious.\Are you at least a little happy that I confessed to you?\Yeah. response:	Thanks.
context: There's someone I like.\I can't make myself think of anyone else more than her.\Sorry.\I know.\It's obvious.\Are you at least a little happy that I confessed to you?\Yeah.\Thanks. response:	Call me by my first name, just once.
context: I can't make myself think of anyone else more than her.\Sorry.\I know.\It's obvious.\Are you at least a little happy that I confessed to you?\Yeah.\Thanks.\Call me by my first name, just once. response:	Ume.
context: Sorry.\I know.\It's obvious.\Are you at least a little happy that I confessed to you?\Yeah.\Thanks.\Call me by my first name, just once.\Ume. response:	I guess this old-ass name isn't so bad.
context: I know.\It's obvious.\Are you at least a little happy that I confessed to you?\Yeah.\Thanks.\Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad. response:	Geez, I wasn't going to tell you.
context: It's obvious.\Are you at least a little happy that I confessed to you?\Yeah.\Thanks.\Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you. response:	I totally screwed up my calculations.
context: Are you at least a little happy that I confessed to you?\Yeah.\Thanks.\Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations. response:	Calculations?
context: Yeah.\Thanks.\Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations? response:	It was you that made me screw up the most.
context: Thanks.\Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most. response:	You're never going to meet anyone as cute as I am.
context: Call me by my first name, just once.\Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am. response:	And why would I like that dumbass Pin?
context: Ume.\I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin? response:	Seriously.
context: I guess this old-ass name isn't so bad.\Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously. response:	Dammit, I feel better.
context: Geez, I wasn't going to tell you.\I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better. response:	Were you always like this?
context: I totally screwed up my calculations.\Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better.\Were you always like this? response:	You don't have a good eye for women, do you?
context: Calculations?\It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you? response:	Bye bye.
context: It was you that made me screw up the most.\You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you?\Bye bye. response:	I told him.
context: You're never going to meet anyone as cute as I am.\And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you?\Bye bye.\I told him. response:	I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.
context: And why would I like that dumbass Pin?\Seriously.\Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you?\Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people. response:	I don't know.
context: Seriously.\Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you?\Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know. response:	What? Kazehaya?
context: Dammit, I feel better.\Were you always like this?\You don't have a good eye for women, do you?\Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya? response:	I knew it.
context: Were you always like this?\You don't have a good eye for women, do you?\Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya?\I knew it. response:	I see!
context: You don't have a good eye for women, do you?\Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya?\I knew it.\I see! response:	Why are you acting like you didn't know?
context: Bye bye.\I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya?\I knew it.\I see!\Why are you acting like you didn't know? response:	No reason.
context: I told him.\I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya?\I knew it.\I see!\Why are you acting like you didn't know?\No reason. response:	Man.
context: I wonder if we might have understood each other better if Kurumi-chan and I had liked two different people.\I don't know.\What? Kazehaya?\I knew it.\I see!\Why are you acting like you didn't know?\No reason.\Man. response:	Hey, what made you realize you like him?
context: I don't know.\What? Kazehaya?\I knew it.\I see!\Why are you acting like you didn't know?\No reason.\Man.\Hey, what made you realize you like him? response:	What?
context: What? Kazehaya?\I knew it.\I see!\Why are you acting like you didn't know?\No reason.\Man.\Hey, what made you realize you like him?\What? response:	I think...
context: I knew it.\I see!\Why are you acting like you didn't know?\No reason.\Man.\Hey, what made you realize you like him?\What?\I think... response:	I think it was Kurumi-chan.
context: I see!\Why are you acting like you didn't know?\No reason.\Man.\Hey, what made you realize you like him?\What?\I think...\I think it was Kurumi-chan. response:	But if she had liked someone else, I might not have known.
context: Why are you acting like you didn't know?\No reason.\Man.\Hey, what made you realize you like him?\What?\I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known. response:	Kurumi, huh?
context: No reason.\Man.\Hey, what made you realize you like him?\What?\I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh? response:	I can't believe how aggressive she is when it comes to guys. I admire her in a sense.
context: Man.\Hey, what made you realize you like him?\What?\I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense. response:	I couldn't do it.
context: Hey, what made you realize you like him?\What?\I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it. response:	I wonder if I could.
context: What?\I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could. response:	I might become a monster.
context: I think...\I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could.\I might become a monster. response:	Monster?
context: I think it was Kurumi-chan.\But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could.\I might become a monster.\Monster? response:	Who?
context: But if she had liked someone else, I might not have known.\Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could.\I might become a monster.\Monster?\Who? response:	Anyway, that's good news, Sawako.
context: Kurumi, huh?\I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could.\I might become a monster.\Monster?\Who?\Anyway, that's good news, Sawako. response:	Things are going to get a lot more fun.
context: I can't believe how aggressive she is when it comes to guys. I admire her in a sense.\I couldn't do it.\I wonder if I could.\I might become a monster.\Monster?\Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun. response:	I'm glad I said it.
context: I couldn't do it.\I wonder if I could.\I might become a monster.\Monster?\Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it. response:	I'm glad I could tell Kurumi-chan too.
context: I wonder if I could.\I might become a monster.\Monster?\Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too. response:	And I was glad when she told me.
context: I might become a monster.\Monster?\Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me. response:	Morning.
context: Monster?\Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning. response:	Morning.
context: Who?\Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning.\Morning. response:	Kurumi-chan?
context: Anyway, that's good news, Sawako.\Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning.\Morning.\Kurumi-chan? response:	What's up with those shades?
context: Things are going to get a lot more fun.\I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning.\Morning.\Kurumi-chan?\What's up with those shades? response:	Why do you care?
context: I'm glad I said it.\I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning.\Morning.\Kurumi-chan?\What's up with those shades?\Why do you care? response:	Hey, you, what's up with those sunglasses?
context: I'm glad I could tell Kurumi-chan too.\And I was glad when she told me.\Morning.\Morning.\Kurumi-chan?\What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses? response:	Sunglasses are for outside.
context: And I was glad when she told me.\Morning.\Morning.\Kurumi-chan?\What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside. response:	You're that kid that likes me.
context: Morning.\Morning.\Kurumi-chan?\What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me. response:	What, did you cry yourself out of it?
context: Morning.\Kurumi-chan?\What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it? response:	Alright, fine.
context: Kurumi-chan?\What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine. response:	Yeah, yeah.
context: What's up with those shades?\Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah. response:	Like someone your own age next time.
context: Why do you care?\Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah.\Like someone your own age next time. response:	With high school kids, you tell them that you like them, and they'll be thinking about you all day.
context: Hey, you, what's up with those sunglasses?\Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day. response:	Because they're dumbasses.
context: Sunglasses are for outside.\You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses. response:	Later.
context: You're that kid that likes me.\What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later. response:	I wonder...
context: What, did you cry yourself out of it?\Alright, fine.\Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later.\I wonder... response:	I'm going to win the rest of the soccer games.
context: Alright, fine.\Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later.\I wonder...\I'm going to win the rest of the soccer games. response:	You sure are having fun.
context: Yeah, yeah.\Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later.\I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun. response:	I'm going to win and party like hell.
context: Like someone your own age next time.\With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later.\I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell. response:	We lost, huh?
context: With high school kids, you tell them that you like them, and they'll be thinking about you all day.\Because they're dumbasses.\Later.\I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell.\We lost, huh? response:	Oh well, right?
context: Because they're dumbasses.\Later.\I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell.\We lost, huh?\Oh well, right? response:	Kurumi-chan...
context: Later.\I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell.\We lost, huh?\Oh well, right?\Kurumi-chan... response:	She looks awesome.
context: I wonder...\I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell.\We lost, huh?\Oh well, right?\Kurumi-chan...\She looks awesome. response:	Are you talking to them?
context: I'm going to win the rest of the soccer games.\You sure are having fun.\I'm going to win and party like hell.\We lost, huh?\Oh well, right?\Kurumi-chan...\She looks awesome.\Are you talking to them? response:	We'll wait over there.
context: You sure are having fun.\I'm going to win and party like hell.\We lost, huh?\Oh well, right?\Kurumi-chan...\She looks awesome.\Are you talking to them?\We'll wait over there. response:	I was happy when I fell for him too.
context: I'm going to win and party like hell.\We lost, huh?\Oh well, right?\Kurumi-chan...\She looks awesome.\Are you talking to them?\We'll wait over there.\I was happy when I fell for him too. response:	I never said anything when people said nice things about him.
context: We lost, huh?\Oh well, right?\Kurumi-chan...\She looks awesome.\Are you talking to them?\We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him. response:	I never told anyone how much I liked him.
context: Oh well, right?\Kurumi-chan...\She looks awesome.\Are you talking to them?\We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him. response:	I always kept it to myself.
context: Kurumi-chan...\She looks awesome.\Are you talking to them?\We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself. response:	If by any crazy fluke things work out between you two,
context: She looks awesome.\Are you talking to them?\We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two, response:	I'm never going to congratulate you.
context: Are you talking to them?\We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you. response:	I hate any woman that Kazehaya likes.
context: We'll wait over there.\I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes. response:	We can't be friends, can we?
context: I was happy when I fell for him too.\I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we? response:	Friends?
context: I never said anything when people said nice things about him.\I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends? response:	We're rivals.
context: I never told anyone how much I liked him.\I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends?\We're rivals. response:	Rivals.
context: I always kept it to myself.\If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends?\We're rivals.\Rivals. response:	Rivals!
context: If by any crazy fluke things work out between you two,\I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends?\We're rivals.\Rivals.\Rivals! response:	Dammit, I'm pissed!
context: I'm never going to congratulate you.\I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends?\We're rivals.\Rivals.\Rivals!\Dammit, I'm pissed! response:	How could we lose?
context: I hate any woman that Kazehaya likes.\We can't be friends, can we?\Friends?\We're rivals.\Rivals.\Rivals!\Dammit, I'm pissed!\How could we lose? response:	Dammit!
context: We can't be friends, can we?\Friends?\We're rivals.\Rivals.\Rivals!\Dammit, I'm pissed!\How could we lose?\Dammit! response:	I know, I was pissed too.
context: Friends?\We're rivals.\Rivals.\Rivals!\Dammit, I'm pissed!\How could we lose?\Dammit!\I know, I was pissed too. response:	What's up with her?
context: We're rivals.\Rivals.\Rivals!\Dammit, I'm pissed!\How could we lose?\Dammit!\I know, I was pissed too.\What's up with her? response:	Who knows.
context: Rivals.\Rivals!\Dammit, I'm pissed!\How could we lose?\Dammit!\I know, I was pissed too.\What's up with her?\Who knows. response:	I might have liked her if she'd always been like that.
context: Rivals!\Dammit, I'm pissed!\How could we lose?\Dammit!\I know, I was pissed too.\What's up with her?\Who knows.\I might have liked her if she'd always been like that. response:	R-Really?
context: Dammit, I'm pissed!\How could we lose?\Dammit!\I know, I was pissed too.\What's up with her?\Who knows.\I might have liked her if she'd always been like that.\R-Really? response:	Since then...
context: How could we lose?\Dammit!\I know, I was pissed too.\What's up with her?\Who knows.\I might have liked her if she'd always been like that.\R-Really?\Since then... response:	Why?!
context: Dammit!\I know, I was pissed too.\What's up with her?\Who knows.\I might have liked her if she'd always been like that.\R-Really?\Since then...\Why?! response:	We lost every game.
context: I know, I was pissed too.\What's up with her?\Who knows.\I might have liked her if she'd always been like that.\R-Really?\Since then...\Why?!\We lost every game. response:	My steak...
context: What's up with her?\Who knows.\I might have liked her if she'd always been like that.\R-Really?\Since then...\Why?!\We lost every game.\My steak... response:	Arai-sensei lost his spirit,
context: Who knows.\I might have liked her if she'd always been like that.\R-Really?\Since then...\Why?!\We lost every game.\My steak...\Arai-sensei lost his spirit, response:	and sports day ended.
context: I might have liked her if she'd always been like that.\R-Really?\Since then...\Why?!\We lost every game.\My steak...\Arai-sensei lost his spirit,\and sports day ended. response:	Okay, let's head home and party at six.
context: R-Really?\Since then...\Why?!\We lost every game.\My steak...\Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six. response:	Sixth place!
context: Since then...\Why?!\We lost every game.\My steak...\Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six.\Sixth place! response:	Not bad.
context: Why?!\We lost every game.\My steak...\Arai-sensei lost his spirit,\and sports day ended.\Okay, let's head home and party at six.\Sixth place!\Not bad. response:	Party? My first!
