context: hajimete no kimochi my first feelings response:	shonbori no mune ni upon my downhearted chest
context: It's that blonde guy?\Oh my god! Can I believe in fate?\He's the guy from this morning?!\Do you think he's good-looking?\What should I do?\Wait a minute!\I want to take a better look at him!\Nanoka... response:	Did you see that?
context: Oh my god! Can I believe in fate?\He's the guy from this morning?!\Do you think he's good-looking?\What should I do?\Wait a minute!\I want to take a better look at him!\Nanoka...\Did you see that? response:	It was Tamaki, right? He was kissing Tamaki, right?
context: He's the guy from this morning?!\Do you think he's good-looking?\What should I do?\Wait a minute!\I want to take a better look at him!\Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right? response:	Yeah...
context: Do you think he's good-looking?\What should I do?\Wait a minute!\I want to take a better look at him!\Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah... response:	That girl! She said she wasn't interested!
context: What should I do?\Wait a minute!\I want to take a better look at him!\Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested! response:	I'll make her spill it all out tomorrow!
context: Wait a minute!\I want to take a better look at him!\Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow! response:	I'm home.
context: I want to take a better look at him!\Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home. response:	You...
context: Nanoka...\Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home.\You... response:	You're early.
context: Did you see that?\It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home.\You...\You're early. response:	What's wrong?
context: It was Tamaki, right? He was kissing Tamaki, right?\Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home.\You...\You're early.\What's wrong? response:	What's that medicine for?
context: Yeah...\That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home.\You...\You're early.\What's wrong?\What's that medicine for? response:	Oh, it's nothing.
context: That girl! She said she wasn't interested!\I'll make her spill it all out tomorrow!\I'm home.\You...\You're early.\What's wrong?\What's that medicine for?\Oh, it's nothing. response:	Just a pain reliever.
context: I'll make her spill it all out tomorrow!\I'm home.\You...\You're early.\What's wrong?\What's that medicine for?\Oh, it's nothing.\Just a pain reliever. response:	I'm going to go lie down in my room.
context: I'm home.\You...\You're early.\What's wrong?\What's that medicine for?\Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room. response:	Hey, is Nanoka all right?
context: You...\You're early.\What's wrong?\What's that medicine for?\Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right? response:	She was probably up late yesterday or something.
context: You're early.\What's wrong?\What's that medicine for?\Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something. response:	Nanoka...
context: What's wrong?\What's that medicine for?\Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka... response:	It looks like the beginning of the rainy season.
context: What's that medicine for?\Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season. response:	The weather in the Kantou region isn't very clear.
context: Oh, it's nothing.\Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear. response:	There won't be any rain from tonight to tomorrow morning, but
context: Just a pain reliever.\I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but response:	it will most likely rain tomorrow afternoon.
context: I'm going to go lie down in my room.\Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon. response:	Please don't forget to bring your umbrella when you go out.
context: Hey, is Nanoka all right?\She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out. response:	Next, tomorrow's weather for each area on Tokyo.
context: She was probably up late yesterday or something.\Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo. response:	It will be cloudy followed by rain in Tokyo city.
context: Nanoka...\It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city. response:	Probability of precipitation in the morning is 60
context: It looks like the beginning of the rainy season.\The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60 response:	In the afternoon it will be 70...
context: The weather in the Kantou region isn't very clear.\There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70... response:	Aren't you hungry?
context: There won't be any rain from tonight to tomorrow morning, but\it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry? response:	Where are you going at this hour?
context: it will most likely rain tomorrow afternoon.\Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour? response:	A walk.
context: Please don't forget to bring your umbrella when you go out.\Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour?\A walk. response:	What are you saying? You're not feeling well, right?
context: Next, tomorrow's weather for each area on Tokyo.\It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right? response:	I just have really bad menstrual cramps.
context: It will be cloudy followed by rain in Tokyo city.\Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps. response:	First time in three months?
context: Probability of precipitation in the morning is 60\In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months? response:	Is that alright?
context: In the afternoon it will be 70...\Aren't you hungry?\Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months?\Is that alright? response:	The doctor told me it's common for girls my age.
context: Aren't you hungry?\Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months?\Is that alright?\The doctor told me it's common for girls my age. response:	I'm sorry for making you worry even though I'm not really sick.
context: Where are you going at this hour?\A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months?\Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick. response:	It's alright.
context: A walk.\What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months?\Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright. response:	Do you want to go to the convenience store on the way back?
context: What are you saying? You're not feeling well, right?\I just have really bad menstrual cramps.\First time in three months?\Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back? response:	Are you all right? Don't force yourself!
context: I just have really bad menstrual cramps.\First time in three months?\Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself! response:	Brother, you're over-exaggerating.
context: First time in three months?\Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating. response:	I'm fine.
context: Is that alright?\The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine. response:	Today,
context: The doctor told me it's common for girls my age.\I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine.\Today, response:	I saw my friend kissing a guy.
context: I'm sorry for making you worry even though I'm not really sick.\It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine.\Today,\I saw my friend kissing a guy. response:	I wonder if I'm going to kiss someone someday?
context: It's alright.\Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine.\Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday? response:	I'm going to have you explain everything about yesterday!
context: Do you want to go to the convenience store on the way back?\Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine.\Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday! response:	I have nothing to explain.
context: Are you all right? Don't force yourself!\Brother, you're over-exaggerating.\I'm fine.\Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain. response:	Where did you meet him?
context: Brother, you're over-exaggerating.\I'm fine.\Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him? response:	In junior high. We went to the same cram school.
context: I'm fine.\Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school. response:	Cram school?
context: Today,\I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school.\Cram school? response:	That's something that is unrelated to me!
context: I saw my friend kissing a guy.\I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me! response:	Ouch!
context: I wonder if I'm going to kiss someone someday?\I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me!\Ouch! response:	I said something weird last night...
context: I'm going to have you explain everything about yesterday!\I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me!\Ouch!\I said something weird last night... response:	Brother's probably used to kissing.
context: I have nothing to explain.\Where did you meet him?\In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me!\Ouch!\I said something weird last night...\Brother's probably used to kissing. response:	He's an adult.
context: Where did you meet him?\In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me!\Ouch!\I said something weird last night...\Brother's probably used to kissing.\He's an adult. response:	When will I become an adult?
context: In junior high. We went to the same cram school.\Cram school?\That's something that is unrelated to me!\Ouch!\I said something weird last night...\Brother's probably used to kissing.\He's an adult.\When will I become an adult? response:	Isn't there any good love rolling around?
context: Cram school?\That's something that is unrelated to me!\Ouch!\I said something weird last night...\Brother's probably used to kissing.\He's an adult.\When will I become an adult?\Isn't there any good love rolling around? response:	What?
context: That's something that is unrelated to me!\Ouch!\I said something weird last night...\Brother's probably used to kissing.\He's an adult.\When will I become an adult?\Isn't there any good love rolling around?\What? response:	Is that strange?
context: Ouch!\I said something weird last night...\Brother's probably used to kissing.\He's an adult.\When will I become an adult?\Isn't there any good love rolling around?\What?\Is that strange? response:	Not really.
context: I said something weird last night...\Brother's probably used to kissing.\He's an adult.\When will I become an adult?\Isn't there any good love rolling around?\What?\Is that strange?\Not really. response:	See?
context: Brother's probably used to kissing.\He's an adult.\When will I become an adult?\Isn't there any good love rolling around?\What?\Is that strange?\Not really.\See? response:	Crap!
context: He's an adult.\When will I become an adult?\Isn't there any good love rolling around?\What?\Is that strange?\Not really.\See?\Crap! response:	Shit...
context: When will I become an adult?\Isn't there any good love rolling around?\What?\Is that strange?\Not really.\See?\Crap!\Shit... response:	It'll probably stop soon.
context: Isn't there any good love rolling around?\What?\Is that strange?\Not really.\See?\Crap!\Shit...\It'll probably stop soon. response:	When you're in love, even boring things make your heart jump!
context: What?\Is that strange?\Not really.\See?\Crap!\Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump! response:	That's what makes it really fun!
context: Is that strange?\Not really.\See?\Crap!\Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun! response:	Yeah!
context: Not really.\See?\Crap!\Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah! response:	Oh no... it's gotten worse.
context: See?\Crap!\Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah!\Oh no... it's gotten worse. response:	Brother...
context: Crap!\Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah!\Oh no... it's gotten worse.\Brother... response:	Brother!
context: Shit...\It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah!\Oh no... it's gotten worse.\Brother...\Brother! response:	I'm home.
context: It'll probably stop soon.\When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah!\Oh no... it's gotten worse.\Brother...\Brother!\I'm home. response:	Did you come to pick me up?
context: When you're in love, even boring things make your heart jump!\That's what makes it really fun!\Yeah!\Oh no... it's gotten worse.\Brother...\Brother!\I'm home.\Did you come to pick me up? response:	No way.
context: That's what makes it really fun!\Yeah!\Oh no... it's gotten worse.\Brother...\Brother!\I'm home.\Did you come to pick me up?\No way. response:	I was on my way to the store because I ran out of tobacco.
context: Yeah!\Oh no... it's gotten worse.\Brother...\Brother!\I'm home.\Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco. response:	It's true! I only brought one umbrella too!
context: Oh no... it's gotten worse.\Brother...\Brother!\I'm home.\Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too! response:	Yeah.
context: Brother...\Brother!\I'm home.\Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah. response:	I know.
context: Brother!\I'm home.\Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah.\I know. response:	Are you all right?
context: I'm home.\Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah.\I know.\Are you all right? response:	Your stomach ache?
context: Did you come to pick me up?\No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah.\I know.\Are you all right?\Your stomach ache? response:	What are you smiling about?
context: No way.\I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah.\I know.\Are you all right?\Your stomach ache?\What are you smiling about? response:	Nothing.
context: I was on my way to the store because I ran out of tobacco.\It's true! I only brought one umbrella too!\Yeah.\I know.\Are you all right?\Your stomach ache?\What are you smiling about?\Nothing. response:	What do you mean?
context: It's true! I only brought one umbrella too!\Yeah.\I know.\Are you all right?\Your stomach ache?\What are you smiling about?\Nothing.\What do you mean? response:	Weirdo.
context: Yeah.\I know.\Are you all right?\Your stomach ache?\What are you smiling about?\Nothing.\What do you mean?\Weirdo. response:	yasashii yume ga a gentle dream
context: I know.\Are you all right?\Your stomach ache?\What are you smiling about?\Nothing.\What do you mean?\Weirdo.\yasashii yume ga a gentle dream response:	sotto mune no haru wo yobi calls the spring in my heart
context: Are you all right?\Your stomach ache?\What are you smiling about?\Nothing.\What do you mean?\Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart response:	yasashii kaze ni nari and becomes a gentle breeze
context: Your stomach ache?\What are you smiling about?\Nothing.\What do you mean?\Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze response:	kimi ni furete satteyuku that touches you then leaves
context: What are you smiling about?\Nothing.\What do you mean?\Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves response:	chiisana potto ni wa in the small pot
context: Nothing.\What do you mean?\Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot response:	daisukina kimochi are feelings of love
context: What do you mean?\Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love response:	yurayura to swaying softly
context: Weirdo.\yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly response:	ii kaori nosete that carry a sweet scent
context: yasashii yume ga a gentle dream\sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent response:	itsumo matteita always waiting...
context: sotto mune no haru wo yobi calls the spring in my heart\yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting... response:	kono toki wo atatamete warming up this moment...
context: yasashii kaze ni nari and becomes a gentle breeze\kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment... response:	futari dakara wakaru koto things we understand because it's the two of us
context: kimi ni furete satteyuku that touches you then leaves\chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us response:	kotoba janakute are not just words
context: chiisana potto ni wa in the small pot\daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words response:	hohoemu dake negaudake we just smile, we just hope
context: daisukina kimochi are feelings of love\yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope response:	shizukana sora e to the quiet sky
context: yurayura to swaying softly\ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky response:	ashita mo mata aeru yo ne we'll see each other again tomorrow...
context: ii kaori nosete that carry a sweet scent\itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow... response:	shizukana sora de at the quiet sky
context: itsumo matteita always waiting...\kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky response:	The marriage meeting schedule completely skipped my mind.
context: kono toki wo atatamete warming up this moment...\futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\The marriage meeting schedule completely skipped my mind. response:	I bullied the bear by giving it a noogie with my knuckles.
context: futari dakara wakaru koto things we understand because it's the two of us\kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\The marriage meeting schedule completely skipped my mind.\I bullied the bear by giving it a noogie with my knuckles. response:	I stared at her underwear in the laundry.
context: kotoba janakute are not just words\hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\The marriage meeting schedule completely skipped my mind.\I bullied the bear by giving it a noogie with my knuckles.\I stared at her underwear in the laundry. response:	I can't help it!
context: hohoemu dake negaudake we just smile, we just hope\shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\The marriage meeting schedule completely skipped my mind.\I bullied the bear by giving it a noogie with my knuckles.\I stared at her underwear in the laundry.\I can't help it! response:	It's only natural if you're a man!
context: shizukana sora e to the quiet sky\ashita mo mata aeru yo ne we'll see each other again tomorrow...\shizukana sora de at the quiet sky\The marriage meeting schedule completely skipped my mind.\I bullied the bear by giving it a noogie with my knuckles.\I stared at her underwear in the laundry.\I can't help it!\It's only natural if you're a man! response:	Innocent. Suspended sentence.
