context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: You're the man, Damian.\Yo, I thought you had a Charmander too.\Yeah, I had one but that puny thing was so weak,\it couldn't even beat the weakest opponents.\I don't like his attitude.\Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander? response:	Eh, I left it on some rock in the woods.
context: Yo, I thought you had a Charmander too.\Yeah, I had one but that puny thing was so weak,\it couldn't even beat the weakest opponents.\I don't like his attitude.\Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods. response:	That thing is so stupid.
context: Yeah, I had one but that puny thing was so weak,\it couldn't even beat the weakest opponents.\I don't like his attitude.\Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid. response:	No matter I do to it, it keeps on following me.
context: it couldn't even beat the weakest opponents.\I don't like his attitude.\Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me. response:	I finally got rid of it by promising I'd come back for it. It fell for it.
context: I don't like his attitude.\Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it. response:	It's probably still there waiting for me.
context: Charmander may be weak against water Pokemon,\but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me. response:	He's the one who abandoned that Charmander.
context: but if their trainers work hard, they can be strong.\So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander. response:	Yeah, and it's still waiting for him on that rock.
context: So what did you do with the Charmander?\Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock. response:	Brock, what are you doing?
context: Eh, I left it on some rock in the woods.\That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing? response:	I bet it's still up there wagging its tail.
context: That thing is so stupid.\No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail. response:	It'll probably wag it so long, it'll put the flame out.
context: No matter I do to it, it keeps on following me.\I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out. response:	Yeah, for sure.
context: I finally got rid of it by promising I'd come back for it. It fell for it.\It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure. response:	-Hey, what- - Go and get it!
context: It's probably still there waiting for me.\He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it! response:	That Charmander is still waiting for you. Go and get it now.
context: He's the one who abandoned that Charmander.\Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now. response:	Why should I?
context: Yeah, and it's still waiting for him on that rock.\Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I? response:	You lied to your Pokemon and said you'd be back.
context: Brock, what are you doing?\I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back. response:	Now its waiting out there in the rain for you.
context: I bet it's still up there wagging its tail.\It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you. response:	And if its tail flame goes out, it'll die.
context: It'll probably wag it so long, it'll put the flame out.\Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die. response:	Oy, what I do is none of your business.
context: Yeah, for sure.\-Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business. response:	- Do what he says! -What'd you say, nerd?
context: -Hey, what- - Go and get it!\That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd? response:	You heard what I said. And you want to be a Pokemon trainer.
context: That Charmander is still waiting for you. Go and get it now.\Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer. response:	-You're disgusting. -Pika, pika!
context: Why should I?\You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika! response:	-You want to fight with me? -You better not mess with Damian.
context: You lied to your Pokemon and said you'd be back.\Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian. response:	Let's go!
context: Now its waiting out there in the rain for you.\And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go! response:	Let's break it up. You know the rules.
context: And if its tail flame goes out, it'll die.\Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules. response:	Pokemon are never to be used in personal fights.
context: Oy, what I do is none of your business.\- Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights. response:	It's disrespectful to the Pokemon and their trainers.
context: - Do what he says! -What'd you say, nerd?\You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers. response:	Yeah, well, tell them. They were the ones what started it.
context: You heard what I said. And you want to be a Pokemon trainer.\-You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it. response:	I think you'd be better off not to get mixed up with them.
context: -You're disgusting. -Pika, pika!\-You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them. response:	They have a very bad reputation.
context: -You want to fight with me? -You better not mess with Damian.\Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation. response:	Uh, thanks for the advice.
context: Let's go!\Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice. response:	She sure is pretty. I've never seen anyone as pretty as her.
context: Let's break it up. You know the rules.\Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her. response:	What are you talking about? She looks just like all the other Joys.
context: Pokemon are never to be used in personal fights.\It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys. response:	Yeah, it's a joyful world.
context: It's disrespectful to the Pokemon and their trainers.\Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world. response:	-All right, snap out of it. -Ugh, huh?
context: Yeah, well, tell them. They were the ones what started it.\I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh? response:	Oh, quit spacing out. What about Charmander?
context: I think you'd be better off not to get mixed up with them.\They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander? response:	Ah, that's right! We've got to help it.
context: They have a very bad reputation.\Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it. response:	This is dangerous, going out in a storm like this to help a Pokemon.
context: Uh, thanks for the advice.\She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon. response:	-What if we all catch pneumonia? -Well, nobody asked you to follow along.
context: She sure is pretty. I've never seen anyone as pretty as her.\What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along. response:	Got to help a Pokemon in need.
context: What are you talking about? She looks just like all the other Joys.\Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need. response:	Knock it off!
context: Yeah, it's a joyful world.\-All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off! response:	-Thunder shock, Pikachu! -Chu!
context: -All right, snap out of it. -Ugh, huh?\Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu! response:	Pikachu!
context: Oh, quit spacing out. What about Charmander?\Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu! response:	Pika.
context: Ah, that's right! We've got to help it.\This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu!\Pika. response:	Next time, make sure you don't shock us too, Pikachu.
context: This is dangerous, going out in a storm like this to help a Pokemon.\-What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu. response:	Pikachu.
context: -What if we all catch pneumonia? -Well, nobody asked you to follow along.\Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu. response:	Oh, no! The flame on its tail is almost out.
context: Got to help a Pokemon in need.\Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out. response:	Let's get it to the Pokemon Center.
context: Knock it off!\-Thunder shock, Pikachu! -Chu!\Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center. response:	I'll make sure its tail flame stays lit!
context: -Thunder shock, Pikachu! -Chu!\Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit! response:	Hold on! You can make it, Charmander.
context: Pikachu!\Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander. response:	Joy, please help us.
context: Pika.\Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us. response:	What is it? What's wrong?
context: Next time, make sure you don't shock us too, Pikachu.\Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong? response:	-This Charmander is in bad shape. -The flame on its tail...
context: Pikachu.\Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail... response:	[gasps There's not much time.
context: Oh, no! The flame on its tail is almost out.\Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time. response:	- Will it survive? - Charmander is very weak.
context: Let's get it to the Pokemon Center.\I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak. response:	How could you let it get into this condition?
context: I'll make sure its tail flame stays lit!\Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition? response:	It's not our fault. Damian's the one who abandoned it.
context: Hold on! You can make it, Charmander.\Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it. response:	What?
context: Joy, please help us.\What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What? response:	Well, Damian promised Charmander to come back for it.
context: What is it? What's wrong?\-This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it. response:	Charmander's loyal to Damian, so it believed him.
context: -This Charmander is in bad shape. -The flame on its tail...\[gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him. response:	Poor Charmander.
context: [gasps There's not much time.\- Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander. response:	And Damian just left with the rest of them.
context: - Will it survive? - Charmander is very weak.\How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them. response:	Joy, I'm begging you. Please, save it.
context: How could you let it get into this condition?\It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it. response:	Charmander has got to get better.
context: It's not our fault. Damian's the one who abandoned it.\What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better. response:	I'll do whatever I can.
context: What?\Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can. response:	Charmander, you've got to hold on.
context: Well, Damian promised Charmander to come back for it.\Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on. response:	Please, keep your flame burning.
context: Charmander's loyal to Damian, so it believed him.\Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning. response:	Huh?
context: Poor Charmander.\And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning.\Huh? response:	Mm.
context: And Damian just left with the rest of them.\Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning.\Huh?\Mm. response:	Charmander's recovering. It should be fine by morning.
context: Joy, I'm begging you. Please, save it.\Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning.\Huh?\Mm.\Charmander's recovering. It should be fine by morning. response:	That's the spirit, Charmander.
context: Charmander has got to get better.\I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning.\Huh?\Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander. response:	- Wake up, everybody! -Ah!
context: I'll do whatever I can.\Charmander, you've got to hold on.\Please, keep your flame burning.\Huh?\Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah! response:	-What's up, Brock? -Yeah, what's the matter?
context: Charmander, you've got to hold on.\Please, keep your flame burning.\Huh?\Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter? response:	Pikachu?
context: Please, keep your flame burning.\Huh?\Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu? response:	It's Charmander. Charmander has disappeared from the ER!
context: Huh?\Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER! response:	But how?
context: Mm.\Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how? response:	I bet it went back to that rock to wait for Damian.
context: Charmander's recovering. It should be fine by morning.\That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian. response:	-We got to go back. -But that's no use.
context: That's the spirit, Charmander.\- Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use. response:	We can't force Charmander to come with us
context: - Wake up, everybody! -Ah!\-What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us response:	if it wants to wait for Damian, even if he is a lying creep.
context: -What's up, Brock? -Yeah, what's the matter?\Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep. response:	She's right. There's nothing you can do until Charmander realizes the truth.
context: Pikachu?\It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth. response:	Oh, I thought Charmander understood that we cared about it.
context: It's Charmander. Charmander has disappeared from the ER!\But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it. response:	Brock, Charmander knew that we cared but don't you see?
context: But how?\I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see? response:	It couldn't forget about Damian. It's still loyal to him.
context: I bet it went back to that rock to wait for Damian.\-We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him. response:	-Chu. -That's why it went back.
context: -We got to go back. -But that's no use.\We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back. response:	Hmm. Unh!
context: We can't force Charmander to come with us\if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh! response:	Come on! Route 24 is just ahead.
context: if it wants to wait for Damian, even if he is a lying creep.\She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead. response:	Once we get to Vermilion City, there will be plenty of Pokemon.
context: She's right. There's nothing you can do until Charmander realizes the truth.\Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon. response:	To protect the world from devastation...
context: Oh, I thought Charmander understood that we cared about it.\Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation... response:	To unite all peoples within our nation...
context: Brock, Charmander knew that we cared but don't you see?\It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation... response:	To denounce the evils of truth and love,
context: It couldn't forget about Damian. It's still loyal to him.\-Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love, response:	to extend our reach to the stars above.
context: -Chu. -That's why it went back.\Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above. response:	-Jessie. -James.
context: Hmm. Unh!\Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James. response:	Mm, mind if I cut in?
context: Come on! Route 24 is just ahead.\Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in? response:	Huddle up! They're going to be here soon.
context: Once we get to Vermilion City, there will be plenty of Pokemon.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon. response:	Finally, a foolproof plan to capture Pikachu.
context: To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love,\to extend our reach to the stars above.\-Jessie. -James.\Mm, mind if I cut in?\Huddle up! They're going to be here soon.\Finally, a foolproof plan to capture Pikachu. response:	I'm so excited.
