context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Worry not. The master is safe.\Thank goodness! I didn't know what was going to happen for a little while there.\That old man isn't gonna kick the bucket so easily!\But the master is quite old. Stressing his heart more will only make his health worse.\Don't forget that, everyone.\Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it. response:	Juvia is also looking forward to seeing the Fantasia!
context: Thank goodness! I didn't know what was going to happen for a little while there.\That old man isn't gonna kick the bucket so easily!\But the master is quite old. Stressing his heart more will only make his health worse.\Don't forget that, everyone.\Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia! response:	You'll be participating.
context: That old man isn't gonna kick the bucket so easily!\But the master is quite old. Stressing his heart more will only make his health worse.\Don't forget that, everyone.\Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating. response:	There you have it!
context: But the master is quite old. Stressing his heart more will only make his health worse.\Don't forget that, everyone.\Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it! response:	But... Juvia just joined...
context: Don't forget that, everyone.\Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it!\But... Juvia just joined... response:	Is she troubled or happy about it?
context: Aye, sir!\But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it!\But... Juvia just joined...\Is she troubled or happy about it? response:	Which one is it?
context: But are we really doing the Fantasia under these conditions?\It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it!\But... Juvia just joined...\Is she troubled or happy about it?\Which one is it? response:	She's so cute...
context: It's what the master wants. It's precisely at times like this that we should do it.\Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it!\But... Juvia just joined...\Is she troubled or happy about it?\Which one is it?\She's so cute... response:	Well, we do have a lot of injured people.
context: Juvia is also looking forward to seeing the Fantasia!\You'll be participating.\There you have it!\But... Juvia just joined...\Is she troubled or happy about it?\Which one is it?\She's so cute...\Well, we do have a lot of injured people. response:	The rule is: anyone who can still move has to participate?
context: You'll be participating.\There you have it!\But... Juvia just joined...\Is she troubled or happy about it?\Which one is it?\She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate? response:	Then I guess I'll participate too!
context: There you have it!\But... Juvia just joined...\Is she troubled or happy about it?\Which one is it?\She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too! response:	Are you happy about it or not?
context: But... Juvia just joined...\Is she troubled or happy about it?\Which one is it?\She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not? response:	Looks like those guys can't participate, though.
context: Is she troubled or happy about it?\Which one is it?\She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though. response:	No kidding.
context: Which one is it?\She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding. response:	I don't wanna hear that from you.
context: She's so cute...\Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you. response:	I have no idea what you're saying.
context: Well, we do have a lot of injured people.\The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you.\I have no idea what you're saying. response:	I doubt it's anything important.
context: The rule is: anyone who can still move has to participate?\Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important. response:	Not a chance. No way you can participate, trash.
context: Then I guess I'll participate too!\Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash. response:	What does that have to do with it?
context: Are you happy about it or not?\Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it? response:	Are you some demon?
context: Looks like those guys can't participate, though.\No kidding.\I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon? response:	I wonder how he can understand him?
context: No kidding.\I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon?\I wonder how he can understand him? response:	I seriously doubt it's anything important.
context: I don't wanna hear that from you.\I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important. response:	Sometimes your cold-hearted feelings scare me!
context: I have no idea what you're saying.\I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me! response:	But with this, we've fixed one of the problems in the guild.
context: I doubt it's anything important.\Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild. response:	Laxus!
context: Not a chance. No way you can participate, trash.\What does that have to do with it?\Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus! response:	Why, you...
context: What does that have to do with it?\Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you... response:	Where's the old man?
context: Are you some demon?\I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you...\Where's the old man? response:	How dare you...
context: I wonder how he can understand him?\I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you...\Where's the old man?\How dare you... response:	No matter how much you hang your head, you think we'll let you see the master?
context: I seriously doubt it's anything important.\Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you...\Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master? response:	Yeah, that's right!
context: Sometimes your cold-hearted feelings scare me!\But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you...\Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right! response:	Stop it!
context: But with this, we've fixed one of the problems in the guild.\Laxus!\Why, you...\Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it! response:	Will you cease this?
context: Laxus!\Why, you...\Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it!\Will you cease this? response:	Erza...
context: Why, you...\Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it!\Will you cease this?\Erza... response:	He's in the inside clinic.
context: Where's the old man?\How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it!\Will you cease this?\Erza...\He's in the inside clinic. response:	H-Hey...
context: How dare you...\No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it!\Will you cease this?\Erza...\He's in the inside clinic.\H-Hey... response:	Natsu.
context: No matter how much you hang your head, you think we'll let you see the master?\Yeah, that's right!\Stop it!\Will you cease this?\Erza...\He's in the inside clinic.\H-Hey...\Natsu. response:	Natsu...
context: Yeah, that's right!\Stop it!\Will you cease this?\Erza...\He's in the inside clinic.\H-Hey...\Natsu.\Natsu... response:	Some interpretation, if you please?
context: Stop it!\Will you cease this?\Erza...\He's in the inside clinic.\H-Hey...\Natsu.\Natsu...\Some interpretation, if you please? response:	This time was two against one, so I ain't satisfied.
context: Will you cease this?\Erza...\He's in the inside clinic.\H-Hey...\Natsu.\Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied. response:	I ain't gonna lose next time. I'll fight you anytime, Laxus!
context: Erza...\He's in the inside clinic.\H-Hey...\Natsu.\Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus! response:	He said.
context: He's in the inside clinic.\H-Hey...\Natsu.\Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said. response:	But I thought he won?
context: H-Hey...\Natsu.\Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won? response:	I wouldn't call that winning either.
context: Natsu.\Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won?\I wouldn't call that winning either. response:	He's a monster.
context: Natsu...\Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won?\I wouldn't call that winning either.\He's a monster. response:	Ever since I was in the war with Phantom, it gives me chills.
context: Some interpretation, if you please?\This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won?\I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills. response:	Okay, it's time for everyone to get ready for the Fantasia!
context: This time was two against one, so I ain't satisfied.\I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won?\I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia! response:	Now that I know I'm in it, we'd better practice!
context: I ain't gonna lose next time. I'll fight you anytime, Laxus!\He said.\But I thought he won?\I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice! response:	Juvia will do her best!
context: He said.\But I thought he won?\I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best! response:	What a noisy bunch.
context: But I thought he won?\I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch. response:	Do you understand what you have done?
context: I wouldn't call that winning either.\He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch.\Do you understand what you have done? response:	Look me in the eyes.
context: He's a monster.\Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch.\Do you understand what you have done?\Look me in the eyes. response:	Guilds, you see...
context: Ever since I was in the war with Phantom, it gives me chills.\Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch.\Do you understand what you have done?\Look me in the eyes.\Guilds, you see... response:	They're a place where friends gather...
context: Okay, it's time for everyone to get ready for the Fantasia!\Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch.\Do you understand what you have done?\Look me in the eyes.\Guilds, you see...\They're a place where friends gather... response:	They're a place where you can get work...
context: Now that I know I'm in it, we'd better practice!\Juvia will do her best!\What a noisy bunch.\Do you understand what you have done?\Look me in the eyes.\Guilds, you see...\They're a place where friends gather...\They're a place where you can get work... response:	And to kids with no place to go, they can be a home.
context: Juvia will do her best!\What a noisy bunch.\Do you understand what you have done?\Look me in the eyes.\Guilds, you see...\They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home. response:	They're not something you can own.
context: What a noisy bunch.\Do you understand what you have done?\Look me in the eyes.\Guilds, you see...\They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own. response:	A guild is the confidence and good will of each individual,
context: Do you understand what you have done?\Look me in the eyes.\Guilds, you see...\They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual, response:	and from them the tough bonds that are formed.
context: Look me in the eyes.\Guilds, you see...\They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed. response:	You went against that good will and threatened the lives of your fellow members.
context: Guilds, you see...\They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members. response:	This is not something that can be forgiven.
context: They're a place where friends gather...\They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven. response:	I know.
context: They're a place where you can get work...\And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know. response:	You're so awkward.
context: And to kids with no place to go, they can be a home.\They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know.\You're so awkward. response:	Try relaxing a little, would you?
context: They're not something you can own.\A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know.\You're so awkward.\Try relaxing a little, would you? response:	If you do that, maybe you'd see things you can't right now.
context: A guild is the confidence and good will of each individual,\and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know.\You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now. response:	You'd hear words that you can't hear now.
context: and from them the tough bonds that are formed.\You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know.\You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now. response:	Life is more fun!
context: You went against that good will and threatened the lives of your fellow members.\This is not something that can be forgiven.\I know.\You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun! response:	Raising you was like a new lease on life for me.
context: This is not something that can be forgiven.\I know.\You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me. response:	You don't need power. You don't have to be smart.
context: I know.\You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart. response:	Just be happy and healthy. That's all I ever wanted for you...
context: You're so awkward.\Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you... response:	Laxus...
context: Try relaxing a little, would you?\If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus... response:	You are expelled!
context: If you do that, maybe you'd see things you can't right now.\You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled! response:	Yeah... Sorry for the trouble...
context: You'd hear words that you can't hear now.\Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled!\Yeah... Sorry for the trouble... response:	Old man...
context: Life is more fun!\Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled!\Yeah... Sorry for the trouble...\Old man... response:	Take care of yourself.
context: Raising you was like a new lease on life for me.\You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled!\Yeah... Sorry for the trouble...\Old man...\Take care of yourself. response:	Get out!
context: You don't need power. You don't have to be smart.\Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled!\Yeah... Sorry for the trouble...\Old man...\Take care of yourself.\Get out! response:	You've got to be kidding me!
context: Just be happy and healthy. That's all I ever wanted for you...\Laxus...\You are expelled!\Yeah... Sorry for the trouble...\Old man...\Take care of yourself.\Get out!\You've got to be kidding me! response:	Why are you the only one that's expelled?
context: Laxus...\You are expelled!\Yeah... Sorry for the trouble...\Old man...\Take care of yourself.\Get out!\You've got to be kidding me!\Why are you the only one that's expelled? response:	Aren't we just as guilty?
context: You are expelled!\Yeah... Sorry for the trouble...\Old man...\Take care of yourself.\Get out!\You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty? response:	Aren't we?
context: Yeah... Sorry for the trouble...\Old man...\Take care of yourself.\Get out!\You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we? response:	It's what the old man decided.
context: Old man...\Take care of yourself.\Get out!\You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we?\It's what the old man decided. response:	Then we'll quit!
context: Take care of yourself.\Get out!\You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we?\It's what the old man decided.\Then we'll quit! response:	Without you, we're...
context: Get out!\You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we?\It's what the old man decided.\Then we'll quit!\Without you, we're... response:	What a pain you guys are.
context: You've got to be kidding me!\Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we?\It's what the old man decided.\Then we'll quit!\Without you, we're...\What a pain you guys are. response:	What? Can't you just say goodbye?
context: Why are you the only one that's expelled?\Aren't we just as guilty?\Aren't we?\It's what the old man decided.\Then we'll quit!\Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye? response:	Why are you trying to take all the responsibility on yourself?
context: Aren't we just as guilty?\Aren't we?\It's what the old man decided.\Then we'll quit!\Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself? response:	That's not the case.
context: Aren't we?\It's what the old man decided.\Then we'll quit!\Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case. response:	Unlike you, I don't have any attachments left to the guild.
context: It's what the old man decided.\Then we'll quit!\Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild. response:	We'll ask the master!
context: Then we'll quit!\Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master! response:	I'm sure Natsu and Gray will be against your expulsion!
context: Without you, we're...\What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion! response:	No matter what they say, they...
context: What a pain you guys are.\What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they... response:	Laxus...
context: What? Can't you just say goodbye?\Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus... response:	Stay well!
context: Why are you trying to take all the responsibility on yourself?\That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus...\Stay well! response:	Laxus!
context: That's not the case.\Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus...\Stay well!\Laxus! response:	What the hell?! What'll happen to the Raijin Tribe?
context: Unlike you, I don't have any attachments left to the guild.\We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus...\Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe? response:	Damn it...
context: We'll ask the master!\I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus...\Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it... response:	We'll see each other again.
context: I'm sure Natsu and Gray will be against your expulsion!\No matter what they say, they...\Laxus...\Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again. response:	Laxus...
context: No matter what they say, they...\Laxus...\Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again.\Laxus... response:	Excellent, Ultear.
context: Laxus...\Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again.\Laxus...\Excellent, Ultear. response:	So, what happened to Jellal?
context: Stay well!\Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again.\Laxus...\Excellent, Ultear.\So, what happened to Jellal? response:	Who knows? Who cares?
context: Laxus!\What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again.\Laxus...\Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares? response:	What a pitiful man... He thought he was using you, but in fact he was being used himself.
context: What the hell?! What'll happen to the Raijin Tribe?\Damn it...\We'll see each other again.\Laxus...\Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself. response:	It was fun for me.
context: Damn it...\We'll see each other again.\Laxus...\Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me. response:	He was really cute.
context: We'll see each other again.\Laxus...\Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute. response:	For 8 years, he never noticed I was pretending to be the spirit of Zeref...
context: Laxus...\Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref... response:	Your brainwashing made the plan work perfectly.
context: Excellent, Ultear.\So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly. response:	The upheaval in the Council and the firing of Etherion...
context: So, what happened to Jellal?\Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion... response:	Everything went exactly to plan.
context: Who knows? Who cares?\What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan. response:	Yes. While Jellal was on his rampage, you could move as you pleased.
context: What a pitiful man... He thought he was using you, but in fact he was being used himself.\It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased. response:	Thanks to that, we've obtained one of the keys needed to unlock the seal.
context: It was fun for me.\He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal. response:	Congratulations, Master Hades.
context: He was really cute.\For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades. response:	Sorry about this... Jellal-sama...
context: For 8 years, he never noticed I was pretending to be the spirit of Zeref...\Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama... response:	Aye!
context: Your brainwashing made the plan work perfectly.\The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye! response:	Master!
context: The upheaval in the Council and the firing of Etherion...\Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye!\Master! response:	You're not gonna join in?
context: Everything went exactly to plan.\Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye!\Master!\You're not gonna join in? response:	Ain't my style.
context: Yes. While Jellal was on his rampage, you could move as you pleased.\Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye!\Master!\You're not gonna join in?\Ain't my style. response:	Oh yeah, Mr. Shooby doo Bop?
context: Thanks to that, we've obtained one of the keys needed to unlock the seal.\Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye!\Master!\You're not gonna join in?\Ain't my style.\Oh yeah, Mr. Shooby doo Bop? response:	Master, here.
context: Congratulations, Master Hades.\Sorry about this... Jellal-sama...\Aye!\Master!\You're not gonna join in?\Ain't my style.\Oh yeah, Mr. Shooby doo Bop?\Master, here. response:	Master Ivan, your son. I found out where he is.
context: Sorry about this... Jellal-sama...\Aye!\Master!\You're not gonna join in?\Ain't my style.\Oh yeah, Mr. Shooby doo Bop?\Master, here.\Master Ivan, your son. I found out where he is. response:	Sorry about giving you such a dangerous job.
context: Aye!\Master!\You're not gonna join in?\Ain't my style.\Oh yeah, Mr. Shooby doo Bop?\Master, here.\Master Ivan, your son. I found out where he is.\Sorry about giving you such a dangerous job. response:	Eh, don't worry about it.
