context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: A-Although I'm still not used to it, I-I don't feel uncomfortable...\A-Although I'm still not used to it, I- I don't feel uncomfortable...\A-Although I'm still not used to it, I-I don't feel uncomfortable...\No one's going to run away or anything, so you'll fit in at your own pace.\There's no reason to rush.\Yo!\Why are you all quiet over here?\This is a party, so let's have fun! response:	What are you doing?
context: A-Although I'm still not used to it, I- I don't feel uncomfortable...\A-Although I'm still not used to it, I-I don't feel uncomfortable...\No one's going to run away or anything, so you'll fit in at your own pace.\There's no reason to rush.\Yo!\Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing? response:	Don't tease Crona!
context: A-Although I'm still not used to it, I-I don't feel uncomfortable...\No one's going to run away or anything, so you'll fit in at your own pace.\There's no reason to rush.\Yo!\Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing?\Don't tease Crona! response:	Who is? I'm not teasing anyone, you know?
context: No one's going to run away or anything, so you'll fit in at your own pace.\There's no reason to rush.\Yo!\Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know? response:	Hey! Crona, if anyone is teasing you, don't hold back and tell me!
context: There's no reason to rush.\Yo!\Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me! response:	I'll kick his ass for you!
context: Yo!\Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you! response:	Why is everyone...?
context: Why are you all quiet over here?\This is a party, so let's have fun!\What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...? response:	For someone like me...
context: This is a party, so let's have fun!\What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...?\For someone like me... response:	It's obvious, isn't it?
context: What are you doing?\Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...?\For someone like me...\It's obvious, isn't it? response:	We're all friends, after all.
context: Don't tease Crona!\Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...?\For someone like me...\It's obvious, isn't it?\We're all friends, after all. response:	If that's the case, get me some food!
context: Who is? I'm not teasing anyone, you know?\Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...?\For someone like me...\It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food! response:	Here, Tsubaki-chan cooked this.
context: Hey! Crona, if anyone is teasing you, don't hold back and tell me!\I'll kick his ass for you!\Why is everyone...?\For someone like me...\It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this. response:	I wonder if it will be to your liking.
context: I'll kick his ass for you!\Why is everyone...?\For someone like me...\It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking. response:	Gross.
context: Why is everyone...?\For someone like me...\It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross. response:	Crona, next time, come hang out at our place.
context: For someone like me...\It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place. response:	If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!
context: It's obvious, isn't it?\We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again! response:	O-Okay.
context: We're all friends, after all.\If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay. response:	Later, Crona!
context: If that's the case, get me some food!\Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona! response:	Bye bye!
context: Here, Tsubaki-chan cooked this.\I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona!\Bye bye! response:	See you tomorrow.
context: I wonder if it will be to your liking.\Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona!\Bye bye!\See you tomorrow. response:	Oi, Crona, you should get a partner that can cook delicious food, too!
context: Gross.\Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona!\Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too! response:	You're my partner, Ragnarok, right?
context: Crona, next time, come hang out at our place.\If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona!\Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right? response:	The party was fun, wasn't it?
context: If there's someone with an appetite like Ragnarok's, I'll be glad to cook again!\O-Okay.\Later, Crona!\Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it? response:	You're really simple-minded, aren't you?
context: O-Okay.\Later, Crona!\Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you? response:	I missed you, Crona.
context: Later, Crona!\Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona. response:	Medusa-sama!
context: Bye bye!\See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama! response:	I'm happy...
context: See you tomorrow.\Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama!\I'm happy... response:	You could recognize me even though I look like this.
context: Oi, Crona, you should get a partner that can cook delicious food, too!\You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama!\I'm happy...\You could recognize me even though I look like this. response:	It's shameful, isn't it?
context: You're my partner, Ragnarok, right?\The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama!\I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it? response:	You've become small just like I did, huh?
context: The party was fun, wasn't it?\You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama!\I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh? response:	W-Why are you in Death City?
context: You're really simple-minded, aren't you?\I missed you, Crona.\Medusa-sama!\I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City? response:	I came to see you, Crona.
context: I missed you, Crona.\Medusa-sama!\I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona. response:	I was very worried.
context: Medusa-sama!\I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona.\I was very worried. response:	Worried...?
context: I'm happy...\You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona.\I was very worried.\Worried...? response:	Have you come to take me back?
context: You could recognize me even though I look like this.\It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona.\I was very worried.\Worried...?\Have you come to take me back? response:	No, you are to stay in Shibusen.
context: It's shameful, isn't it?\You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona.\I was very worried.\Worried...?\Have you come to take me back?\No, you are to stay in Shibusen. response:	Please continue spying like you are now.
context: You've become small just like I did, huh?\W-Why are you in Death City?\I came to see you, Crona.\I was very worried.\Worried...?\Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now. response:	S- S-S-Spying...? I...
context: W-Why are you in Death City?\I came to see you, Crona.\I was very worried.\Worried...?\Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I... response:	S-S- S-Spying...? I...
context: I came to see you, Crona.\I was very worried.\Worried...?\Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I... response:	S-S-S- Spying...? I...
context: I was very worried.\Worried...?\Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I... response:	S-S-S-Spying...? I...
context: Worried...?\Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I... response:	S-S-S-Spying...? I...
context: Have you come to take me back?\No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I... response:	You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?
context: No, you are to stay in Shibusen.\Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you? response:	This is a task that only you can accomplish, Crona.
context: Please continue spying like you are now.\S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona. response:	There's supposedly a secret vault somewhere in Shibusen.
context: S- S-S-Spying...? I...\S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen. response:	For the time being, find that vault.
context: S-S- S-Spying...? I...\S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault. response:	I'm counting on you, Crona.
context: S-S-S- Spying...? I...\S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona. response:	Wait! I have friends at Shibusen...
context: S-S-S-Spying...? I...\S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen... response:	Betraying Shibusen is...
context: S-S-S-Spying...? I...\You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is... response:	You'll do it for your mother, won't you?
context: You don't have to be shy. You infiltrated Shibusen to spy on them, didn't you?\This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you? response:	I understand.
context: This is a task that only you can accomplish, Crona.\There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand. response:	This just got interesting.
context: There's supposedly a secret vault somewhere in Shibusen.\For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand.\This just got interesting. response:	Death City is swirling with madness.
context: For the time being, find that vault.\I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand.\This just got interesting.\Death City is swirling with madness. response:	It seems that something will happen very soon...
context: I'm counting on you, Crona.\Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand.\This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon... response:	Pon Poko Dance?
context: Wait! I have friends at Shibusen...\Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand.\This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance? response:	Are you serious when you say that?
context: Betraying Shibusen is...\You'll do it for your mother, won't you?\I understand.\This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that? response:	Don't make fun of the Pon Poko Dance!
context: You'll do it for your mother, won't you?\I understand.\This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance! response:	So, you're serious? Do you really listen to that?
context: I understand.\This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that? response:	You're crazy!
context: This just got interesting.\Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy! response:	I always lose when it comes to studying but, for some reason, I feel like I've won something this time.
context: Death City is swirling with madness.\It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time. response:	I listen to it because I like it, so leave me be!
context: It seems that something will happen very soon...\Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be! response:	Crona?
context: Pon Poko Dance?\Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona? response:	I'm going back to the dorms...
context: Are you serious when you say that?\Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms... response:	See you tomorrow.
context: Don't make fun of the Pon Poko Dance!\So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms...\See you tomorrow. response:	See ya.
context: So, you're serious? Do you really listen to that?\You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms...\See you tomorrow.\See ya. response:	I wonder what's wrong... She seems a little down lately.
context: You're crazy!\I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms...\See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately. response:	You think so? She's always like that, isn't she?
context: I always lose when it comes to studying but, for some reason, I feel like I've won something this time.\I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms...\See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she? response:	Get it over with and make up your mind already! You're going to make Medusa angry.
context: I listen to it because I like it, so leave me be!\Crona?\I'm going back to the dorms...\See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry. response:	Hey, hey! How's it going, Justin-kun?
context: Crona?\I'm going back to the dorms...\See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun? response:	Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?
context: I'm going back to the dorms...\See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he? response:	Can you repeat what I say from now on, please?
context: See you tomorrow.\See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please? response:	Why do I have to do something so troublesome?
context: See ya.\I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome? response:	It's fine if he takes the earphones off, right?
context: I wonder what's wrong... She seems a little down lately.\You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right? response:	Okay! Repeat after me!
context: You think so? She's always like that, isn't she?\Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me! response:	Justin-kun, I called you here today to assign you to a new mission.
context: Get it over with and make up your mind already! You're going to make Medusa angry.\Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission. response:	Eh? Hold it...!
context: Hey, hey! How's it going, Justin-kun?\Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...! response:	This is a divine message from Shinigami-sama.
context: Spirit-kun, since I'm wearing a mask, Justin-kun can't read my lips, can he?\Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama. response:	Justin, you're here today to take on a new mission.
context: Can you repeat what I say from now on, please?\Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission. response:	Yes, what would that be?
context: Why do I have to do something so troublesome?\It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be? response:	This is an important mission, you know...
context: It's fine if he takes the earphones off, right?\Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know... response:	It's an important mission.
context: Okay! Repeat after me!\Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know...\It's an important mission. response:	You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?
context: Justin-kun, I called you here today to assign you to a new mission.\Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right? response:	Right now, Azusa is pursuing Kishin, you know?
context: Eh? Hold it...!\This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know? response:	But isn't there a limit to using eyes alone?
context: This is a divine message from Shinigami-sama.\Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone? response:	Therefore, I want you to join the pursuit, travel the world, and act as the legs.
context: Justin, you're here today to take on a new mission.\Yes, what would that be?\This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs. response:	You're also to join the pursuit, so there will be both eyes and legs.
context: Yes, what would that be?\This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs. response:	You're the legs.
context: This is an important mission, you know...\It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs. response:	Hey, Spirit-kun, repeat it properly.
context: It's an important mission.\You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly. response:	Everything you say is a mouthful!
context: You know that pursuing the Kishin is currently assigned to Azusa, because of her extended field of vision, right?\Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful! response:	You know...
context: Right now, Azusa is pursuing Kishin, you know?\But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know... response:	I understand!
context: But isn't there a limit to using eyes alone?\Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know...\I understand! response:	Ahem...
context: Therefore, I want you to join the pursuit, travel the world, and act as the legs.\You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know...\I understand!\Ahem... response:	If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.
context: You're also to join the pursuit, so there will be both eyes and legs.\You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know...\I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding. response:	That's the intent.
context: You're the legs.\Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know...\I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent. response:	If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.
context: Hey, Spirit-kun, repeat it properly.\Everything you say is a mouthful!\You know...\I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding. response:	That's the intent.
context: Everything you say is a mouthful!\You know...\I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent. response:	My, such a marvelous divine message!
context: You know...\I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message! response:	I will gladly abide by it!
context: I understand!\Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message!\I will gladly abide by it! response:	I'm counting on you.
context: Ahem...\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message!\I will gladly abide by it!\I'm counting on you. response:	I'm counting on you.
context: If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message!\I will gladly abide by it!\I'm counting on you.\I'm counting on you. response:	Yes!
context: That's the intent.\If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message!\I will gladly abide by it!\I'm counting on you.\I'm counting on you.\Yes! response:	From here on, it seems to be an off-limits zone...
context: If you, Justin-kun, go around making a ruckus, you might be able to surprise that cowardly Kishin into jumping out of hiding.\That's the intent.\My, such a marvelous divine message!\I will gladly abide by it!\I'm counting on you.\I'm counting on you.\Yes!\From here on, it seems to be an off-limits zone... response:	The secret vault might be in here.
