context: Late Night Show response:	Late Night Show
context: Hello, hello, Shinigami-sama?\Yup. Yup.\Hi! Hello! What's up?! Thanks for coming.\This is Scythe Technician, Maka.\And Demon Blade Technician, Black Star.\His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take. response:	Take what?
context: Yup. Yup.\Hi! Hello! What's up?! Thanks for coming.\This is Scythe Technician, Maka.\And Demon Blade Technician, Black Star.\His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take.\Take what? response:	Extra lessons.
context: Hi! Hello! What's up?! Thanks for coming.\This is Scythe Technician, Maka.\And Demon Blade Technician, Black Star.\His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take.\Take what?\Extra lessons. response:	Huh?
context: This is Scythe Technician, Maka.\And Demon Blade Technician, Black Star.\His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take.\Take what?\Extra lessons.\Huh? response:	By extra lessons you mean the ones for stupid people, those extra lessons?
context: And Demon Blade Technician, Black Star.\His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take.\Take what?\Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons? response:	Hell, no!
context: His partner, Tsubaki.\Well, what did you want?\Right, there's something I want you guys to take.\Take what?\Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no! response:	I'm gonna be the strongest Death Scythe. There's no way I'll do it!
context: Well, what did you want?\Right, there's something I want you guys to take.\Take what?\Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it! response:	What is your duty as technicians and weapons?
context: Right, there's something I want you guys to take.\Take what?\Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons? response:	I know about it.
context: Take what?\Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it. response:	To feed the weapons ninety-nine human Kishin souls and one witch soul,
context: Extra lessons.\Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul, response:	That's right!
context: Huh?\By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right! response:	This is no time to laugh it off.
context: By extra lessons you mean the ones for stupid people, those extra lessons?\Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off. response:	So the syllabus for these extra lessons is...
context: Hell, no!\I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is... response:	Have you heard the rumors already?
context: I'm gonna be the strongest Death Scythe. There's no way I'll do it!\What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already? response:	The story about Sid-sensei who was a teacher at Shibusen until recently...
context: What is your duty as technicians and weapons?\I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently... response:	See? I was right, wasn't I?
context: I know about it.\To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I? response:	See? I was right, wasn't I?
context: To feed the weapons ninety-nine human Kishin souls and one witch soul,\That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I? response:	Yeah... but he was a pretty good teacher.
context: That's right!\This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher. response:	When he was alive he was really an excellent teacher, but...
context: This is no time to laugh it off.\So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but... response:	The attacks on the students are only because they get in the way of his self-satisfying training presentations.
context: So the syllabus for these extra lessons is...\Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations. response:	Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.
context: Have you heard the rumors already?\The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown. response:	So basically it's fine as long as we eliminate them?
context: The story about Sid-sensei who was a teacher at Shibusen until recently...\See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them? response:	Yup, that's right.
context: See? I was right, wasn't I?\See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right. response:	Now, I'm not trying to threaten you or anything, but...
context: See? I was right, wasn't I?\Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but... response:	What?! Drop out?
context: Yeah... but he was a pretty good teacher.\When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out? response:	It'll be fine. Just leave it to someone like me.
context: When he was alive he was really an excellent teacher, but...\The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me. response:	Hey!
context: The attacks on the students are only because they get in the way of his self-satisfying training presentations.\Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey! response:	Come out, you zombie bastard!
context: Besides, the one who changed Sid into a zombie, and what their motive is are still unknown.\So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard! response:	Hey Tsubaki, is this Sid's grave?
context: So basically it's fine as long as we eliminate them?\Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave? response:	Is this place fine? He's already moving around.
context: Yup, that's right.\Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around. response:	Well, for now we'll look around here.
context: Now, I'm not trying to threaten you or anything, but...\What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here. response:	As if I'll let myself drop out!
context: What?! Drop out?\It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out! response:	Come out! Come out you bastard!
context: It'll be fine. Just leave it to someone like me.\Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard! response:	It looks like an ordinary gravestone though.
context: Hey!\Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though. response:	I never listened to your lessons seriously, !
context: Come out, you zombie bastard!\Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, ! response:	Has Soul-kun snapped?
context: Hey Tsubaki, is this Sid's grave?\Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped? response:	I always thought I was a great Scythe Technician like my mother...
context: Is this place fine? He's already moving around.\Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother... response:	How can I suddenly drop out?
context: Well, for now we'll look around here.\As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out? response:	What's got her down?
context: As if I'll let myself drop out!\Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down? response:	Hey!! Get out here! I'm telling you to!
context: Come out! Come out you bastard!\It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to! response:	Black Star,
context: It looks like an ordinary gravestone though.\I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star, response:	Where the hell are you, you zombie bastard?
context: I never listened to your lessons seriously, !\Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard? response:	Hey, Soul, why don't we piss on Sid's grave?
context: Has Soul-kun snapped?\I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave? response:	Yeah, let's do it! And while we're at it, let's crap on it, too!!
context: I always thought I was a great Scythe Technician like my mother...\How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!! response:	I wonder if I can stand. Yes I can,
context: How can I suddenly drop out?\What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can, response:	Someone... stop them...
context: What's got her down?\Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them... response:	Someone... stop them...
context: Hey!! Get out here! I'm telling you to!\Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them... response:	Maka!
context: Black Star,\Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them...\Maka! response:	Are you scared?
context: Where the hell are you, you zombie bastard?\Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them...\Maka!\Are you scared? response:	You're scared, aren't you?
context: Hey, Soul, why don't we piss on Sid's grave?\Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them...\Maka!\Are you scared?\You're scared, aren't you? response:	That's Sid-sensei?
context: Yeah, let's do it! And while we're at it, let's crap on it, too!!\I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them...\Maka!\Are you scared?\You're scared, aren't you?\That's Sid-sensei? response:	Seems so.
context: I wonder if I can stand. Yes I can,\Someone... stop them...\Someone... stop them...\Maka!\Are you scared?\You're scared, aren't you?\That's Sid-sensei?\Seems so. response:	Maka. Soul. Black Star. Tsubaki.
context: Someone... stop them...\Someone... stop them...\Maka!\Are you scared?\You're scared, aren't you?\That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki. response:	Maka. Soul. Black Star. Tsubaki.
context: Someone... stop them...\Maka!\Are you scared?\You're scared, aren't you?\That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki. response:	Maka. Soul. Black Star. Tsubaki.
context: Maka!\Are you scared?\You're scared, aren't you?\That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki. response:	Maka. Soul. Black Star. Tsubaki.
context: Are you scared?\You're scared, aren't you?\That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki. response:	Good morning. Good afternoon. Good night.
context: You're scared, aren't you?\That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night. response:	Good morning. Good afternoon. Good night.
context: That's Sid-sensei?\Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night. response:	Good morning. Good afternoon. Good night.
context: Seems so.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night. response:	It's been quite a while.
context: Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while. response:	I never was a guy to miss a greeting.
context: Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting. response:	Tsubaki, let's go too.
context: Maka. Soul. Black Star. Tsubaki.\Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too. response:	It's started.
context: Maka. Soul. Black Star. Tsubaki.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started. response:	Why, Sid-sensei?
context: Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started.\Why, Sid-sensei? response:	Kill Kon, Kan Kon.
context: Good morning. Good afternoon. Good night.\Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon. response:	Being a Zombie is great! There are all sorts of things that are okay now.
context: Good morning. Good afternoon. Good night.\It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now. response:	Being a Zombie is great! There are all sorts of things that are okay now.
context: It's been quite a while.\I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now. response:	Class has started.
context: I never was a guy to miss a greeting.\Tsubaki, let's go too.\It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started. response:	I was always a guy to start class right at the bell.
context: Tsubaki, let's go too.\It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell. response:	This is great!
context: It's started.\Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell.\This is great! response:	I'll show you something you haven't seen for a while.
context: Why, Sid-sensei?\Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while. response:	My divinely possessed attitude to lessons, that is.
context: Kill Kon, Kan Kon.\Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is. response:	We've been expelled. We'll take it...
context: Being a Zombie is great! There are all sorts of things that are okay now.\Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it... response:	If you become a zombie, the pressure of death disappears.
context: Being a Zombie is great! There are all sorts of things that are okay now.\Class has started.\I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears. response:	You can escape fear.
context: Class has started.\I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear. response:	That's all wrong!
context: I was always a guy to start class right at the bell.\This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong! response:	You were never the type of person who'd say that!
context: This is great!\I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong!\You were never the type of person who'd say that! response:	Learn it when you're dead!
context: I'll show you something you haven't seen for a while.\My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead! response:	Black Star!
context: My divinely possessed attitude to lessons, that is.\We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead!\Black Star! response:	You're small... I'm big. You don't need to thank me for the lesson.
context: We've been expelled. We'll take it...\If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson. response:	I was always the guy to...
context: If you become a zombie, the pressure of death disappears.\You can escape fear.\That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to... response:	Hurry up and give up. One Star Technicians can't beat me!
context: You can escape fear.\That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me! response:	He may be a zombie but if I eat his soul, it's over!
context: That's all wrong!\You were never the type of person who'd say that!\Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over! response:	Sid-sensei is strong...
context: You were never the type of person who'd say that!\Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong... response:	He's completely different from us One Star Technicians.
context: Learn it when you're dead!\Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians. response:	When he was alive he was a Three Star Technician.
context: Black Star!\You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician. response:	Not bad at all.
context: You're small... I'm big. You don't need to thank me for the lesson.\I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all. response:	Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.
context: I was always the guy to...\Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again. response:	It's my gravestone.
context: Hurry up and give up. One Star Technicians can't beat me!\He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone. response:	I can use it however I want, can't I?
context: He may be a zombie but if I eat his soul, it's over!\Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I? response:	Now then... let's begin the second period.
context: Sid-sensei is strong...\He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period. response:	Kill Kon, Kan Kon.
context: He's completely different from us One Star Technicians.\When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon. response:	Oh, by the way, when this period ends, you all die.
context: When he was alive he was a Three Star Technician.\Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die. response:	I'm not following your school term.
context: Not bad at all.\Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term. response:	I want to go home and take a bath.
context: Oi, sensei, if you swing your gravestone around that much, it'll break and you'll die again.\It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath. response:	I'm so bored, nya.
context: It's my gravestone.\I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya. response:	Maybe Blair should go to school, too.
context: I can use it however I want, can't I?\Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too. response:	I bet Maka and Soul are having fun.
context: Now then... let's begin the second period.\Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too.\I bet Maka and Soul are having fun. response:	What's wrong?
context: Kill Kon, Kan Kon.\Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too.\I bet Maka and Soul are having fun.\What's wrong? response:	You need to understand each other better!
context: Oh, by the way, when this period ends, you all die.\I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too.\I bet Maka and Soul are having fun.\What's wrong?\You need to understand each other better! response:	You Technicians and your weapon's soul wavelengths aren't connected.
context: I'm not following your school term.\I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too.\I bet Maka and Soul are having fun.\What's wrong?\You need to understand each other better!\You Technicians and your weapon's soul wavelengths aren't connected. response:	Are you giving advice to the enemy who's after your soul?
context: I want to go home and take a bath.\I'm so bored, nya.\Maybe Blair should go to school, too.\I bet Maka and Soul are having fun.\What's wrong?\You need to understand each other better!\You Technicians and your weapon's soul wavelengths aren't connected.\Are you giving advice to the enemy who's after your soul? response:	I've always been an educationally enthusiastic hot-blooded tutor.
