context: Late Night Show response:	Late Night Show
context: For you, Sir\For you, Sir\For you, Sir\I'm terribly sorry.\You two possess the skills, but I get the feeling you're having it a bit too hard.\Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems? response:	Al Capone's gang is after a witch and they have begun to make their move.
context: For you, Sir\For you, Sir\I'm terribly sorry.\You two possess the skills, but I get the feeling you're having it a bit too hard.\Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move. response:	What?!
context: For you, Sir\I'm terribly sorry.\You two possess the skills, but I get the feeling you're having it a bit too hard.\Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?! response:	The name of the witch they're after is Angela.
context: I'm terribly sorry.\You two possess the skills, but I get the feeling you're having it a bit too hard.\Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela. response:	Angela apparently has an outstanding bodyguard,
context: You two possess the skills, but I get the feeling you're having it a bit too hard.\Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard, response:	Then, if we defeat Al Capone's gang and the witch...
context: Yes...\I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch... response:	Ninety-nine souls plus one witch soul...
context: I would personally like to keep you at your own pace, but we have a few problems to solve.\Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul... response:	She'd become a Death Scythe in an instant!
context: Problems?\Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant! response:	You know what they say, Make hay while the sun shines!
context: Al Capone's gang is after a witch and they have begun to make their move.\What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines! response:	Black Star!
context: What?!\The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star! response:	There's just a slight problem with this witch, Angela, by the way...
context: The name of the witch they're after is Angela.\Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way... response:	Hey, you!
context: Angela apparently has an outstanding bodyguard,\Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you! response:	They aren't listening...
context: Then, if we defeat Al Capone's gang and the witch...\Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening... response:	Wait up, Black Star!
context: Ninety-nine souls plus one witch soul...\She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening...\Wait up, Black Star! response:	What is it?
context: She'd become a Death Scythe in an instant!\You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening...\Wait up, Black Star!\What is it? response:	How could we possibly fight a witch if we can't even accomplish the basic missions?
context: You know what they say, Make hay while the sun shines!\Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening...\Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions? response:	What was that?
context: Black Star!\There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening...\Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that? response:	Anyway, we can't just blindly barge in this time,
context: There's just a slight problem with this witch, Angela, by the way...\Hey, you!\They aren't listening...\Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time, response:	I do believe Tsubaki-chan would be much better off with any other partner, really.
context: Hey, you!\They aren't listening...\Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really. response:	He might be a fool, but he's got guts.
context: They aren't listening...\Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts. response:	Tsubaki's probably aware that he's not just all talk.
context: Wait up, Black Star!\What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk. response:	Yeah.
context: What is it?\How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah. response:	She probably is.
context: How could we possibly fight a witch if we can't even accomplish the basic missions?\What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is. response:	Well then, shall we get going, too?
context: What was that?\Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is.\Well then, shall we get going, too? response:	Well then, shall we get going, too?
context: Anyway, we can't just blindly barge in this time,\I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too? response:	The path to gather up ninety-nine Kishin souls is a long one.
context: I do believe Tsubaki-chan would be much better off with any other partner, really.\He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one. response:	Yes.
context: He might be a fool, but he's got guts.\Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes. response:	We heard the witch lives in this castle.
context: Tsubaki's probably aware that he's not just all talk.\Yeah.\She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle. response:	With the power of a witch, my family will become the strongest!
context: Yeah.\She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest! response:	You know?
context: She probably is.\Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know? response:	Don Al Capone.
context: Well then, shall we get going, too?\Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know?\Don Al Capone. response:	Al Capone...
context: Well then, shall we get going, too?\The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know?\Don Al Capone.\Al Capone... response:	What business does the king of the underworld have here?
context: The path to gather up ninety-nine Kishin souls is a long one.\Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know?\Don Al Capone.\Al Capone...\What business does the king of the underworld have here? response:	Depending on your answer, you may die.
context: Yes.\We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know?\Don Al Capone.\Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die. response:	Depending on your answer, you may die.
context: We heard the witch lives in this castle.\With the power of a witch, my family will become the strongest!\You know?\Don Al Capone.\Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die. response:	What a joker.
context: With the power of a witch, my family will become the strongest!\You know?\Don Al Capone.\Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker. response:	Waste him!
context: You know?\Don Al Capone.\Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker.\Waste him! response:	How could we possibly fight a witch...
context: Don Al Capone.\Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker.\Waste him!\How could we possibly fight a witch... response:	That Tsubaki... what's impossible?
context: Al Capone...\What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker.\Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible? response:	Hiding my presence is as easy as blinking for me.
context: What business does the king of the underworld have here?\Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker.\Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me. response:	I'll catch Tsubaki by surprise and prove that to her.
context: Depending on your answer, you may die.\Depending on your answer, you may die.\What a joker.\Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her. response:	Law of the assassin, number 1.
context: Depending on your answer, you may die.\What a joker.\Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1. response:	Conceal yourself in darkness... quiet your breath...
context: What a joker.\Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath... response:	Oi, Maka.
context: Waste him!\How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka. response:	Huh?
context: How could we possibly fight a witch...\That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh? response:	We got almost no screen time at all.
context: That Tsubaki... what's impossible?\Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh?\We got almost no screen time at all. response:	You're too loud.
context: Hiding my presence is as easy as blinking for me.\I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh?\We got almost no screen time at all.\You're too loud. response:	Everyone can see you...
context: I'll catch Tsubaki by surprise and prove that to her.\Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh?\We got almost no screen time at all.\You're too loud.\Everyone can see you... response:	If you're an assassin, then at least mask your presence properly!
context: Law of the assassin, number 1.\Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh?\We got almost no screen time at all.\You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly! response:	What a thing...
context: Conceal yourself in darkness... quiet your breath...\Oi, Maka.\Huh?\We got almost no screen time at all.\You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing... response:	And now I'm dying... no presence... ok?
context: Oi, Maka.\Huh?\We got almost no screen time at all.\You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok? response:	And now I'm dying... no presence... ok?
context: Huh?\We got almost no screen time at all.\You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok? response:	And now I'm dying... no presence... ok?
context: We got almost no screen time at all.\You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok? response:	Ok.
context: You're too loud.\Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok. response:	Off to our goal: To the witch's castle!
context: Everyone can see you...\If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle! response:	Just a minute, Black Star...
context: If you're an assassin, then at least mask your presence properly!\What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star... response:	Did you come up with any sort of strategy?
context: What a thing...\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy? response:	Yeah, of course! First, my big entrance scene...
context: And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene... response:	Yes, yes, no plan. I should've known that by now...
context: And now I'm dying... no presence... ok?\And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now... response:	But you know, Tsubaki,
context: And now I'm dying... no presence... ok?\Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki, response:	Leave it to me!
context: Ok.\Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me! response:	Yup! I know!
context: Off to our goal: To the witch's castle!\Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me!\Yup! I know! response:	What's this?
context: Just a minute, Black Star...\Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me!\Yup! I know!\What's this? response:	Today's looking rather noisy.
context: Did you come up with any sort of strategy?\Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me!\Yup! I know!\What's this?\Today's looking rather noisy. response:	The Kishin souls in the form of Kishin eggs that are floating around here...
context: Yeah, of course! First, my big entrance scene...\Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me!\Yup! I know!\What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here... response:	Did you come here after the witch's power, too?
context: Yes, yes, no plan. I should've known that by now...\But you know, Tsubaki,\Leave it to me!\Yup! I know!\What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too? response:	Are you strong?
context: But you know, Tsubaki,\Leave it to me!\Yup! I know!\What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong? response:	Very well.
context: Leave it to me!\Yup! I know!\What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong?\Very well. response:	I'll allow you to be a stepping stone for me to get big!
context: Yup! I know!\What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big! response:	Have a fight with me!
context: What's this?\Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me! response:	My name is Mifune and I'm the bodyguard of the witch, Angela.
context: Today's looking rather noisy.\The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela. response:	I am Black Star, the man who'll surpass God!
context: The Kishin souls in the form of Kishin eggs that are floating around here...\Did you come here after the witch's power, too?\Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God! response:	I am Black Star, the man who'll surpass God!
context: Did you come here after the witch's power, too?\Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God! response:	I dislike meaningless battles.
context: Are you strong?\Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles. response:	Move away from Angela and leave this place.
context: Very well.\I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place. response:	Tsubaki.
context: I'll allow you to be a stepping stone for me to get big!\Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki. response:	Right.
context: Have a fight with me!\My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki.\Right. response:	You're... a Weapon Technician.
context: My name is Mifune and I'm the bodyguard of the witch, Angela.\I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki.\Right.\You're... a Weapon Technician. response:	Don't you feel small about yourself when you're facing someone as big as me?
context: I am Black Star, the man who'll surpass God!\I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki.\Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me? response:	I can understand that feeling.
context: I am Black Star, the man who'll surpass God!\I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki.\Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling. response:	Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.
context: I dislike meaningless battles.\Move away from Angela and leave this place.\Tsubaki.\Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror. response:	The Infinite One Sword Style...
context: Move away from Angela and leave this place.\Tsubaki.\Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style... response:	This is...
context: Tsubaki.\Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is... response:	Be careful, Black Star!
context: Right.\You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is...\Be careful, Black Star! response:	You won't fall back no matter what?
context: You're... a Weapon Technician.\Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is...\Be careful, Black Star!\You won't fall back no matter what? response:	I'll kill you!
context: Don't you feel small about yourself when you're facing someone as big as me?\I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is...\Be careful, Black Star!\You won't fall back no matter what?\I'll kill you! response:	If you want to kill me, go make a sword out of a Buddha!
context: I can understand that feeling.\Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is...\Be careful, Black Star!\You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha! response:	I'll be taking that one!
context: Before, I used to get kind of freaked out by how big I was when I saw myself in the mirror.\The Infinite One Sword Style...\This is...\Be careful, Black Star!\You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one! response:	Your weapon saved you...
context: The Infinite One Sword Style...\This is...\Be careful, Black Star!\You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you... response:	A normal chain would've been broken by now.
context: This is...\Be careful, Black Star!\You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now. response:	This is your last chance.
context: Be careful, Black Star!\You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance. response:	Leave this place.
context: You won't fall back no matter what?\I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance.\Leave this place. response:	I can't sleep well when I have to kill kids.
context: I'll kill you!\If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids. response:	What did you say, punk? Are you calling me a kid?!
context: If you want to kill me, go make a sword out of a Buddha!\I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?! response:	A kid would equal small...
context: I'll be taking that one!\Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small... response:	That's the complete opposite of big!
context: Your weapon saved you...\A normal chain would've been broken by now.\This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big! response:	Tsubaki! Dark Tool mode Shuriken!!
context: A normal chain would've been broken by now.\This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!! response:	Tsubaki! Dark Tool mode Shuriken!!
context: This is your last chance.\Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!! response:	Yes!
context: Leave this place.\I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes! response:	If you become one fourth of what you are now...
context: I can't sleep well when I have to kill kids.\What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now... response:	Tsubaki, Smoke Bomb mode!
context: What did you say, punk? Are you calling me a kid?!\A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode! response:	Got it!
context: A kid would equal small...\That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it! response:	Gotcha!!
context: That's the complete opposite of big!\Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!! response:	Idiot, you're shouting again! And this was your best chance!!
context: Tsubaki! Dark Tool mode Shuriken!!\Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!! response:	Black Star!
context: Tsubaki! Dark Tool mode Shuriken!!\Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star! response:	Fool.
context: Yes!\If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool. response:	No...
context: If you become one fourth of what you are now...\Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool.\No... response:	It can't be...
context: Tsubaki, Smoke Bomb mode!\Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool.\No...\It can't be... response:	Mifune, you bastard! You're being cocky.
context: Got it!\Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool.\No...\It can't be...\Mifune, you bastard! You're being cocky. response:	A blunt-strike is something done by people who're as great as me.
context: Gotcha!!\Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool.\No...\It can't be...\Mifune, you bastard! You're being cocky.\A blunt-strike is something done by people who're as great as me. response:	Don't you think you're being rude to that lady?
context: Idiot, you're shouting again! And this was your best chance!!\Black Star!\Fool.\No...\It can't be...\Mifune, you bastard! You're being cocky.\A blunt-strike is something done by people who're as great as me.\Don't you think you're being rude to that lady? response:	The fact that you haven't been defeated until now is thanks to the quality of that weapon.
context: Black Star!\Fool.\No...\It can't be...\Mifune, you bastard! You're being cocky.\A blunt-strike is something done by people who're as great as me.\Don't you think you're being rude to that lady?\The fact that you haven't been defeated until now is thanks to the quality of that weapon. response:	No matter how amazing the weapon, it's worthless if the hand that wields it is weak.
