context: OP response:	ED
context: Find out anything about the IBN 5100 ?\Send a modified command to the microwave's heading function (reverse spin) Open the microwave door while heating (Timing -> Unconfirmed)\->\Electricity\While the electricity is sparking, send message to the phone Prerequisites to making the electricity appear? (time between 12:00 PM and 18:00 PM?) Number of characters that can be sent with a D-mail -> (12 half-width, 6 full-width) x3 You can control the time the Phone Microwave (name subject to change) sends a message back. One second on the timer = One hour in reality At the same time, anything placed into the Phone Microwave becomes a jellyman (teleportation confirmed, as well)\Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up response:	Shining Finger I'm here
context: Send a modified command to the microwave's heading function (reverse spin) Open the microwave door while heating (Timing -> Unconfirmed)\->\Electricity\While the electricity is sparking, send message to the phone Prerequisites to making the electricity appear? (time between 12:00 PM and 18:00 PM?) Number of characters that can be sent with a D-mail -> (12 half-width, 6 full-width) x3 You can control the time the Phone Microwave (name subject to change) sends a message back. One second on the timer = One hour in reality At the same time, anything placed into the Phone Microwave becomes a jellyman (teleportation confirmed, as well)\Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here response:	Shining Finger You asleep?
context: ->\Electricity\While the electricity is sparking, send message to the phone Prerequisites to making the electricity appear? (time between 12:00 PM and 18:00 PM?) Number of characters that can be sent with a D-mail -> (12 half-width, 6 full-width) x3 You can control the time the Phone Microwave (name subject to change) sends a message back. One second on the timer = One hour in reality At the same time, anything placed into the Phone Microwave becomes a jellyman (teleportation confirmed, as well)\Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep? response:	Shining Finger It bug you?
context: Electricity\While the electricity is sparking, send message to the phone Prerequisites to making the electricity appear? (time between 12:00 PM and 18:00 PM?) Number of characters that can be sent with a D-mail -> (12 half-width, 6 full-width) x3 You can control the time the Phone Microwave (name subject to change) sends a message back. One second on the timer = One hour in reality At the same time, anything placed into the Phone Microwave becomes a jellyman (teleportation confirmed, as well)\Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you? response:	Shining Finger
context: While the electricity is sparking, send message to the phone Prerequisites to making the electricity appear? (time between 12:00 PM and 18:00 PM?) Number of characters that can be sent with a D-mail -> (12 half-width, 6 full-width) x3 You can control the time the Phone Microwave (name subject to change) sends a message back. One second on the timer = One hour in reality At the same time, anything placed into the Phone Microwave becomes a jellyman (teleportation confirmed, as well)\Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger response:	It bug you?
context: Shining Finger You there?\Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger\It bug you? response:	Sorry for yesterday Moeka
context: Shining Finger It's dark\Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger\It bug you?\Sorry for yesterday Moeka response:	Shining Finger
context: Shining Finger Wake up\Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger\It bug you?\Sorry for yesterday Moeka\Shining Finger response:	I'm here
context: Shining Finger I'm here\Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger\It bug you?\Sorry for yesterday Moeka\Shining Finger\I'm here response:	At least answer me. Or are you pretending not to be there? Moeka
context: Shining Finger You asleep?\Shining Finger It bug you?\Shining Finger\It bug you?\Sorry for yesterday Moeka\Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka response:	Wake up
context: Shining Finger It bug you?\Shining Finger\It bug you?\Sorry for yesterday Moeka\Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up response:	Were you asleep? Moeka
context: Shining Finger\It bug you?\Sorry for yesterday Moeka\Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka response:	Shining Finger
context: It bug you?\Sorry for yesterday Moeka\Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka\Shining Finger response:	It's dark
context: Sorry for yesterday Moeka\Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka\Shining Finger\It's dark response:	I'm coming up the stairs right now. Moeka
context: Shining Finger\I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka\Shining Finger\It's dark\I'm coming up the stairs right now. Moeka response:	Shining Finger
context: I'm here\At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka\Shining Finger\It's dark\I'm coming up the stairs right now. Moeka\Shining Finger response:	I'm outside
context: At least answer me. Or are you pretending not to be there? Moeka\Wake up\Were you asleep? Moeka\Shining Finger\It's dark\I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside response:	I'll knock. If you're there, respond. Moeka
context: Wake up\Were you asleep? Moeka\Shining Finger\It's dark\I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka response:	You said I could come see, right? Moeka
context: Were you asleep? Moeka\Shining Finger\It's dark\I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka response:	Let me take a picture Moeka
context: Shining Finger\It's dark\I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka response:	Let me take a picture Moeka
context: It's dark\I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka response:	Let me take a picture Moeka
context: I'm coming up the stairs right now. Moeka\Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka response:	Please!
context: Shining Finger\I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Please! response:	I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka
context: I'm outside\I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka response:	What does he mean, sending mails to the past? Moeka
context: I'll knock. If you're there, respond. Moeka\You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka response:	It can't be FB?
context: You said I could come see, right? Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB? response:	It's been five days since the satellite fell onto
context: Let me take a picture Moeka\Let me take a picture Moeka\Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto response:	the Akihabara Radio Building.
context: Let me take a picture Moeka\Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building. response:	Since morning, many people have gathered here
context: Let me take a picture Moeka\Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here response:	again today to see it.
context: Please!\I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it. response:	But the satellite's origins remain unknown,
context: I'd like you to loan it to me, okay? I'd be happy if you'd help me carry it. Moeka\What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown, response:	and there's no timetable for when it will be taken down.
context: What does he mean, sending mails to the past? Moeka\It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down. response:	Could I have a moment?
context: It can't be FB?\It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment? response:	Are you here to see the satellite?
context: It's been five days since the satellite fell onto\the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite? response:	Would you tell us where you've come from?
context: the Akihabara Radio Building.\Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from? response:	This is it?
context: Since morning, many people have gathered here\again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from?\This is it? response:	It's delicious!
context: again today to see it.\But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from?\This is it?\It's delicious! response:	Miss Amane, you've never had gyuudon?
context: But the satellite's origins remain unknown,\and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from?\This is it?\It's delicious!\Miss Amane, you've never had gyuudon? response:	No. I'd heard rumors of it.
context: and there's no timetable for when it will be taken down.\Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from?\This is it?\It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it. response:	It's delicious.
context: Could I have a moment?\Are you here to see the satellite?\Would you tell us where you've come from?\This is it?\It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious. response:	It's even better if you put a raw egg on it.
context: Are you here to see the satellite?\Would you tell us where you've come from?\This is it?\It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it. response:	If you call yourself a warrior,
context: Would you tell us where you've come from?\This is it?\It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior, response:	you should be able to come to a gyuudon place by yourself.
context: This is it?\It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself. response:	Well, Daru and I come here often.
context: It's delicious!\Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often. response:	If you invite us, we'll go with you anytime.
context: Miss Amane, you've never had gyuudon?\No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime. response:	I remember!
context: No. I'd heard rumors of it.\It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember! response:	Last time, I had to pay for Okarin's meal.
context: It's delicious.\It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal. response:	It's possible that happened, yes.
context: It's even better if you put a raw egg on it.\If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes. response:	It's not just possible! It happened!
context: If you call yourself a warrior,\you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened! response:	Give me back my money!
context: you should be able to come to a gyuudon place by yourself.\Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money! response:	Sadly, I've none on me today.
context: Well, Daru and I come here often.\If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today. response:	It's me.
context: If you invite us, we'll go with you anytime.\I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today.\It's me. response:	Transfer the funds to my Swiss bank account.
context: I remember!\Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account. response:	What?
context: Last time, I had to pay for Okarin's meal.\It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account.\What? response:	The Organization hacked into the Geneva servers?
context: It's possible that happened, yes.\It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers? response:	No cell phones.
context: It's not just possible! It happened!\Give me back my money!\Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers?\No cell phones. response:	How terrible...
context: Give me back my money!\Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers?\No cell phones.\How terrible... response:	Um, he's just pretending.
context: Sadly, I've none on me today.\It's me.\Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers?\No cell phones.\How terrible...\Um, he's just pretending. response:	So you were with them, too, Suzu-san?
context: It's me.\Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers?\No cell phones.\How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san? response:	It was time for my lunch break.
context: Transfer the funds to my Swiss bank account.\What?\The Organization hacked into the Geneva servers?\No cell phones.\How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break. response:	If you'd been a bit earlier, you could've joined us.
context: What?\The Organization hacked into the Geneva servers?\No cell phones.\How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us. response:	Then, you want to all go together tomorrow?
context: The Organization hacked into the Geneva servers?\No cell phones.\How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow? response:	I'm sure Okarin would be happy to pay
context: No cell phones.\How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay response:	What?
context: How terrible...\Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What? response:	The Organization's sabotaging the process,
context: Um, he's just pretending.\So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process, response:	and it will take one week to bring the servers back online?
context: So you were with them, too, Suzu-san?\It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online? response:	It's Kurisu-chan!
context: It was time for my lunch break.\If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan! response:	Assistant, did you get some sleep?
context: If you'd been a bit earlier, you could've joined us.\Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep? response:	Don't call me assistant.
context: Then, you want to all go together tomorrow?\I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant. response:	Hey, part-timer.
context: I'm sure Okarin would be happy to pay\What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer. response:	If you're done with lunch, get back to work.
context: What?\The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work. response:	What's with her?
context: The Organization's sabotaging the process,\and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work.\What's with her? response:	A round table?
context: and it will take one week to bring the servers back online?\It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work.\What's with her?\A round table? response:	Indeed.
context: It's Kurisu-chan!\Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work.\What's with her?\A round table?\Indeed. response:	What's that?
context: Assistant, did you get some sleep?\Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work.\What's with her?\A round table?\Indeed.\What's that? response:	A meeting of lab members.
context: Don't call me assistant.\Hey, part-timer.\If you're done with lunch, get back to work.\What's with her?\A round table?\Indeed.\What's that?\A meeting of lab members. response:	We ever do one before?
context: Hey, part-timer.\If you're done with lunch, get back to work.\What's with her?\A round table?\Indeed.\What's that?\A meeting of lab members.\We ever do one before? response:	Do you even own a round table?
context: If you're done with lunch, get back to work.\What's with her?\A round table?\Indeed.\What's that?\A meeting of lab members.\We ever do one before?\Do you even own a round table? response:	Not a physical one.
context: What's with her?\A round table?\Indeed.\What's that?\A meeting of lab members.\We ever do one before?\Do you even own a round table?\Not a physical one. response:	But the round table lies within all lab members' hearts.
context: A round table?\Indeed.\What's that?\A meeting of lab members.\We ever do one before?\Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts. response:	Right?
context: Indeed.\What's that?\A meeting of lab members.\We ever do one before?\Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts.\Right? response:	Whether it's true or not,
context: What's that?\A meeting of lab members.\We ever do one before?\Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts.\Right?\Whether it's true or not, response:	don't put anything weird in my heart.
context: A meeting of lab members.\We ever do one before?\Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts.\Right?\Whether it's true or not,\don't put anything weird in my heart. response:	Do you think there's one in Mayushii's heart, too?
context: We ever do one before?\Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts.\Right?\Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too? response:	Yes, there is.
context: Do you even own a round table?\Not a physical one.\But the round table lies within all lab members' hearts.\Right?\Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is. response:	Is there?
context: Not a physical one.\But the round table lies within all lab members' hearts.\Right?\Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there? response:	Yay!
context: But the round table lies within all lab members' hearts.\Right?\Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there?\Yay! response:	But what's a round table?
context: Right?\Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there?\Yay!\But what's a round table? response:	Why a round table?
context: Whether it's true or not,\don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there?\Yay!\But what's a round table?\Why a round table? response:	Are you supposed to be King Arthur?
context: don't put anything weird in my heart.\Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there?\Yay!\But what's a round table?\Why a round table?\Are you supposed to be King Arthur? response:	I'm only a temporary lab member anyway.
context: Do you think there's one in Mayushii's heart, too?\Yes, there is.\Is there?\Yay!\But what's a round table?\Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway. response:	At any rate...
context: Yes, there is.\Is there?\Yay!\But what's a round table?\Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate... response:	It's time for a round table.
context: Is there?\Yay!\But what's a round table?\Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate...\It's time for a round table. response:	We need to tell Mayuri about the situation we find ourselves in.
context: Yay!\But what's a round table?\Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in. response:	Situation?
context: But what's a round table?\Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation? response:	And so,
context: Why a round table?\Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so, response:	in order to beat SERN, we must perfect
context: Are you supposed to be King Arthur?\I'm only a temporary lab member anyway.\At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so,\in order to beat SERN, we must perfect response:	the Phone Microwave (name subject to change)
context: I'm only a temporary lab member anyway.\At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change) response:	as soon as possible.
context: At any rate...\It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible. response:	It's too hard for Mayushii to understand!
context: It's time for a round table.\We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand! response:	Just know that SERN is evil.
context: We need to tell Mayuri about the situation we find ourselves in.\Situation?\And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil. response:	But how do we perfect it?
context: Situation?\And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it? response:	We've succeeded in sending messages to the past, right?
context: And so,\in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right? response:	Only twice!
context: in order to beat SERN, we must perfect\the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice! response:	And we don't know under what conditions
context: the Phone Microwave (name subject to change)\as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions response:	the phenomenon occurs.
context: as soon as possible.\It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions\the phenomenon occurs. response:	From what we observed last time,
context: It's too hard for Mayushii to understand!\Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions\the phenomenon occurs.\From what we observed last time, response:	it only occurs when there's electricity.
context: Just know that SERN is evil.\But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions\the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity. response:	Right!
context: But how do we perfect it?\We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions\the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity.\Right! response:	Did you find out something?
context: We've succeeded in sending messages to the past, right?\Only twice!\And we don't know under what conditions\the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity.\Right!\Did you find out something? response:	No. Mails Sent to the Past is too long.
context: Only twice!\And we don't know under what conditions\the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity.\Right!\Did you find out something?\No. Mails Sent to the Past is too long. response:	First, we need to find a name for them.
context: And we don't know under what conditions\the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity.\Right!\Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them. response:	Another failed attempt to sound leet?
context: the phenomenon occurs.\From what we observed last time,\it only occurs when there's electricity.\Right!\Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet? response:	Don't say another!
context: From what we observed last time,\it only occurs when there's electricity.\Right!\Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another! response:	Do you dare mock the great Hououin
context: it only occurs when there's electricity.\Right!\Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin response:	You'll just give it a stupid name anyway.
context: Right!\Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway. response:	How rude!
context: Did you find out something?\No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude! response:	Then I'll tell you.
context: No. Mails Sent to the Past is too long.\First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude!\Then I'll tell you. response:	I've given this name to the phenomenon of e-mails going back in time...
context: First, we need to find a name for them.\Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude!\Then I'll tell you.\I've given this name to the phenomenon of e-mails going back in time... response:	I call it Nostalgia Drive!
context: Another failed attempt to sound leet?\Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude!\Then I'll tell you.\I've given this name to the phenomenon of e-mails going back in time...\I call it Nostalgia Drive! response:	You write it with the kanji for journey crossing over time,
context: Don't say another!\Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude!\Then I'll tell you.\I've given this name to the phenomenon of e-mails going back in time...\I call it Nostalgia Drive!\You write it with the kanji for journey crossing over time, response:	but you read it Nostalgia Drive.
context: Do you dare mock the great Hououin\You'll just give it a stupid name anyway.\How rude!\Then I'll tell you.\I've given this name to the phenomenon of e-mails going back in time...\I call it Nostalgia Drive!\You write it with the kanji for journey crossing over time,\but you read it Nostalgia Drive. response:	Too complicated.
context: You'll just give it a stupid name anyway.\How rude!\Then I'll tell you.\I've given this name to the phenomenon of e-mails going back in time...\I call it Nostalgia Drive!\You write it with the kanji for journey crossing over time,\but you read it Nostalgia Drive.\Too complicated. response:	Rejected.
