context: Piercing through the Macro sky, response:	a thunderbolt strikes the Earth
context: Anyway, sorry about this but you all keep flying patrol along your assigned course.\Where are you going?\I'm going to Grante City for a bit.\I'll catch up with you soon. Call me if anything comes up.\But Leader!\Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach response:	The sea breeze dies down, it's twilight
context: Where are you going?\I'm going to Grante City for a bit.\I'll catch up with you soon. Call me if anything comes up.\But Leader!\Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight response:	My bare feet still feel hot
context: I'm going to Grante City for a bit.\I'll catch up with you soon. Call me if anything comes up.\But Leader!\Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot response:	I'm giving up on that flighty boy
context: I'll catch up with you soon. Call me if anything comes up.\But Leader!\Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy response:	And I'm waiting for you, the dreamy one
context: But Leader!\Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one response:	Sorry.
context: Don't worry. I'll take the radio with me if I leave my plane.\Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry. response:	Dreaming on Sunset Beach
context: Thanks!\Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach response:	Minmay...
context: Alone and lonely on Sunset Beach\The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach\Minmay... response:	He just can't get Minmay out of his head, can he?
context: The sea breeze dies down, it's twilight\My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he? response:	When he's home, he's always looking at pictures and posters of her.
context: My bare feet still feel hot\I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her. response:	But he's head over heels
context: I'm giving up on that flighty boy\And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels response:	For his plane instead of me
context: And I'm waiting for you, the dreamy one\Sorry.\Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me response:	Damn, this really takes me back!
context: Sorry.\Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me\Damn, this really takes me back! response:	Hey! Bring us a couple of beers, okay?
context: Dreaming on Sunset Beach\Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay? response:	Whoosh, whoosh! Whoosh, whoosh!
context: Minmay...\He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh! response:	My boyfriend is a pilot
context: He just can't get Minmay out of his head, can he?\When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot response:	Dammit!
context: When he's home, he's always looking at pictures and posters of her.\But he's head over heels\For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit! response:	This damn town!
context: But he's head over heels\For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit!\This damn town! response:	Let's get out of here.
context: For his plane instead of me\Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit!\This damn town!\Let's get out of here. response:	You've had too much to drink.
context: Damn, this really takes me back!\Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit!\This damn town!\Let's get out of here.\You've had too much to drink. response:	Take a look! All those people there and this is what we get?!
context: Hey! Bring us a couple of beers, okay?\Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit!\This damn town!\Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?! response:	I'd have been fine not getting anything at all.
context: Whoosh, whoosh! Whoosh, whoosh!\My boyfriend is a pilot\Dammit!\This damn town!\Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all. response:	You're a pro! You don't sing for free!
context: My boyfriend is a pilot\Dammit!\This damn town!\Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free! response:	Why not?
context: Dammit!\This damn town!\Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not? response:	You were the one who told me to sing to keep everyone's spirits high!
context: This damn town!\Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high! response:	This is strange. It's not right!
context: Let's get out of here.\You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right! response:	It's for our livelihood. What's wrong with being compensated?
context: You've had too much to drink.\Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated? response:	Other people have it tough just trying to survive.
context: Take a look! All those people there and this is what we get?!\I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive. response:	We have to be thankful, even for this.
context: I'd have been fine not getting anything at all.\You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this. response:	Thankful? I'm supposed to be thankful for the military's handouts?
context: You're a pro! You don't sing for free!\Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts? response:	The people here may have given us this, but it all came from the same place.
context: Why not?\You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place. response:	What's with you?
context: You were the one who told me to sing to keep everyone's spirits high!\This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you? response:	Let's get out of here. This piss-ant town is depressing me.
context: This is strange. It's not right!\It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me. response:	But we're never going to Macross City, understand?
context: It's for our livelihood. What's wrong with being compensated?\Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand? response:	Can you stop moping and making the military out to be evil?
context: Other people have it tough just trying to survive.\We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil? response:	I will never forgive those bastards!
context: We have to be thankful, even for this.\Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards! response:	Just stop it!
context: Thankful? I'm supposed to be thankful for the military's handouts?\The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it! response:	Why are you defending them?
context: The people here may have given us this, but it all came from the same place.\What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it!\Why are you defending them? response:	What's the matter with you?
context: What's with you?\Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it!\Why are you defending them?\What's the matter with you? response:	You've been acting strange lately.
context: Let's get out of here. This piss-ant town is depressing me.\But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it!\Why are you defending them?\What's the matter with you?\You've been acting strange lately. response:	It's like I don't know you anymore!
context: But we're never going to Macross City, understand?\Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it!\Why are you defending them?\What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore! response:	People who just drink and complain are the absolute worst.
context: Can you stop moping and making the military out to be evil?\I will never forgive those bastards!\Just stop it!\Why are you defending them?\What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst. response:	I don't care what you say, Hikaru and the rest of the military
context: I will never forgive those bastards!\Just stop it!\Why are you defending them?\What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military response:	deserve a lot more praise than you, the way you're acting now.
context: Just stop it!\Why are you defending them?\What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now. response:	Praise?!
context: Why are you defending them?\What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?! response:	They're working hard to make the Earth the way it used to be!
context: What's the matter with you?\You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be! response:	And who do you think
context: You've been acting strange lately.\It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think response:	is responsible for the Earth being like this?
context: It's like I don't know you anymore!\People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this? response:	Why do we have to clean up their mess?!
context: People who just drink and complain are the absolute worst.\I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?! response:	It looks like we should go our separate ways for a while.
context: I don't care what you say, Hikaru and the rest of the military\deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while. response:	I'm going to Macross City.
context: deserve a lot more praise than you, the way you're acting now.\Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City. response:	Are you serious? That's more than 5,000 kilometers away! How will you get there?
context: Praise?!\They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there? response:	I'll think of something. Just leave me alone for a while.
context: They're working hard to make the Earth the way it used to be!\And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while. response:	Captain Ichijo, come in!
context: And who do you think\is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in! response:	What is it?
context: is responsible for the Earth being like this?\Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it? response:	Head for Vion City in the Danube Area at once!
context: Why do we have to clean up their mess?!\It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once! response:	It's another fight or a robbery, right?
context: It looks like we should go our separate ways for a while.\I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right? response:	Some Zentradi have stolen weapons and are attacking the human residential area!
context: I'm going to Macross City.\Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area! response:	They've stolen weapons?
context: Are you serious? That's more than 5,000 kilometers away! How will you get there?\I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons? response:	Three battle pods. That's all we know.
context: I'll think of something. Just leave me alone for a while.\Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know. response:	All right, I'll be there soon. What about my team?
context: Captain Ichijo, come in!\What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team? response:	We've already contacted them. They're on their way.
context: What is it?\Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way. response:	Roger!
context: Head for Vion City in the Danube Area at once!\It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger! response:	Hayase here.
context: It's another fight or a robbery, right?\Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger!\Hayase here. response:	Major, I'm sorry to call you on your day off but please report to the command center at once.
context: Some Zentradi have stolen weapons and are attacking the human residential area!\They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once. response:	What's happened?
context: They've stolen weapons?\Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened? response:	Some Zentradi have stolen weapons and are on the rampage!
context: Three battle pods. That's all we know.\All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage! response:	Fill me in once I get there!
context: All right, I'll be there soon. What about my team?\We've already contacted them. They're on their way.\Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there! response:	Help!
context: We've already contacted them. They're on their way.\Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help! response:	Where's our Leader? Isn't he here yet?!
context: Roger!\Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?! response:	He's on his way!
context: Hayase here.\Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?!\He's on his way! response:	What do we do?!
context: Major, I'm sorry to call you on your day off but please report to the command center at once.\What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?! response:	We've got to draw them away from the city!
context: What's happened?\Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?!\We've got to draw them away from the city! response:	Leader!
context: Some Zentradi have stolen weapons and are on the rampage!\Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?!\We've got to draw them away from the city!\Leader! response:	What kind of flight leader goes off and ignores his own mission?!
context: Fill me in once I get there!\Help!\Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?!\We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?! response:	Huh? They called you in on your day off?
context: Help!\Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?!\We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off? response:	Answer my question!
context: Where's our Leader? Isn't he here yet?!\He's on his way!\What do we do?!\We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question! response:	I just went to see someone.
context: He's on his way!\What do we do?!\We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question!\I just went to see someone. response:	I never thought things would escalate to the point where they'd run off with weapons.
context: What do we do?!\We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons. response:	I have a good idea who that someone was!
context: We've got to draw them away from the city!\Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was! response:	Huh?
context: Leader!\What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh? response:	Look, just hurry up!
context: What kind of flight leader goes off and ignores his own mission?!\Huh? They called you in on your day off?\Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh?\Look, just hurry up! response:	Anyone who puts personal affairs before his mission isn't cut out to be a leader!
context: Huh? They called you in on your day off?\Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader! response:	What are you so mad about?
context: Answer my question!\I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about? response:	I'd be the same way if I got called in on my day off.
context: I just went to see someone.\I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off. response:	Hey, why do you think only Vanessa got promoted?
context: I never thought things would escalate to the point where they'd run off with weapons.\I have a good idea who that someone was!\Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted? response:	You were wondering about that too? No waaay!
context: I have a good idea who that someone was!\Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay! response:	Putting you aside for the moment, I've got more brains, personality,
context: Huh?\Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality, response:	and way more looks than her, so why?!
context: Look, just hurry up!\Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?! response:	I withdraw the question.
context: Anyone who puts personal affairs before his mission isn't cut out to be a leader!\What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question. response:	It was a mistake to ask you.
context: What are you so mad about?\I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you. response:	Are you making fun of me?!
context: I'd be the same way if I got called in on my day off.\Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?! response:	Get to work! Work!
context: Hey, why do you think only Vanessa got promoted?\You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work! response:	The Major's right there and she looks pretty scary.
context: You were wondering about that too? No waaay!\Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary. response:	Huh? Oh, no!
context: Putting you aside for the moment, I've got more brains, personality,\and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no! response:	Where the heck is our Leader?!
context: and way more looks than her, so why?!\I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?! response:	Are you all okay?
context: I withdraw the question.\It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay? response:	Leader, you're really late!
context: It was a mistake to ask you.\Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay?\Leader, you're really late! response:	Good work, people. I'll take it from here, so just fall back.
context: Are you making fun of me?!\Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back. response:	I'm okay, sir.
context: Get to work! Work!\The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir. response:	Do as you're told!
context: The Major's right there and she looks pretty scary.\Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told! response:	Cease your attack immediately and throw down your weapons!
context: Huh? Oh, no!\Where the heck is our Leader?!\Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons! response:	If you're unhappy about something, we'll hear you out.
context: Where the heck is our Leader?!\Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out. response:	Please, cease your attack!
context: Are you all okay?\Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack! response:	You bastards!
context: Leader, you're really late!\Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack!\You bastards! response:	Stop your attack!
context: Good work, people. I'll take it from here, so just fall back.\I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack!\You bastards!\Stop your attack! response:	Don't be stupid!
context: I'm okay, sir.\Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack!\You bastards!\Stop your attack!\Don't be stupid! response:	That look says you want to remind me I'm not cut out to be a leader.
context: Do as you're told!\Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack!\You bastards!\Stop your attack!\Don't be stupid!\That look says you want to remind me I'm not cut out to be a leader. response:	Not really.
context: Cease your attack immediately and throw down your weapons!\If you're unhappy about something, we'll hear you out.\Please, cease your attack!\You bastards!\Stop your attack!\Don't be stupid!\That look says you want to remind me I'm not cut out to be a leader.\Not really. response:	You were acting weird back there, Major.
