context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: I'll start delivering ham again, so I'll bring plenty for you guys.\Here, it's a tomato we grew back home.\It's tasty!\It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai. response:	Already in love
context: Here, it's a tomato we grew back home.\It's tasty!\It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai.\Already in love response:	I see! So you're Takemoto!
context: It's tasty!\It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto! response:	Eat more!
context: It's so good!\It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto!\Eat more! response:	Oh, that's right, Senpai, how is your father doing?
context: It goes so well with the sausage. It's amazing!\I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing? response:	Oh, he's doing okay.
context: I see. Oh, and you're a newcomer, aren't you?\What's your name?\I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay. response:	There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.
context: What's your name?\I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows. response:	So, I gotta make some money over here until harvest time.
context: I'm Takemoto, Senpai.\Already in love\I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time. response:	I also want to graduate already.
context: Already in love\I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already. response:	His arm and chest are so built...
context: I see! So you're Takemoto!\Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built... response:	He really looks like a working man.
context: Eat more!\Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built...\He really looks like a working man. response:	Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.
context: Oh, that's right, Senpai, how is your father doing?\Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six. response:	Man... he's so cool!
context: Oh, he's doing okay.\There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool! response:	Once again in Love
context: There's still time until we harvest the rice, and my older brother and his wife are taking care of the fields and cows.\So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love response:	Rice
context: So, I gotta make some money over here until harvest time.\I also want to graduate already.\His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love\Rice response:	I see, so it's time to be looking for jobs in Tokyo.
context: I also want to graduate already.\His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo. response:	Well, if you can't find a place to work, then come to my place.
context: His arm and chest are so built...\He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place. response:	I'll take care of you. I won't let you go hungry.
context: He really looks like a working man.\Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry. response:	Senpai! Senpai!
context: Even if he gets stranded on a deserted island, it looks like he could sustain a family of six.\Man... he's so cool!\Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai! response:	Oh, no...
context: Man... he's so cool!\Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no... response:	For a second there, I almost understood what a girl feels when someone proposes to her...
context: Once again in Love\Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her... response:	But...!
context: Rice\I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...! response:	Lohmeyer-senpai!
context: I see, so it's time to be looking for jobs in Tokyo.\Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai! response:	Lohmeyer-senpai!
context: Well, if you can't find a place to work, then come to my place.\I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai!\Lohmeyer-senpai! response:	I'll follow you for life!
context: I'll take care of you. I won't let you go hungry.\Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life! response:	Me too!
context: Senpai! Senpai!\Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life!\Me too! response:	And two weeks later...
context: Oh, no...\For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life!\Me too!\And two weeks later... response:	And two weeks later...
context: For a second there, I almost understood what a girl feels when someone proposes to her...\But...!\Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life!\Me too!\And two weeks later...\And two weeks later... response:	Good morning.
context: But...!\Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life!\Me too!\And two weeks later...\And two weeks later...\Good morning. response:	Good morning.
context: Lohmeyer-senpai!\Lohmeyer-senpai!\I'll follow you for life!\Me too!\And two weeks later...\And two weeks later...\Good morning.\Good morning. response:	Good morning.
context: Lohmeyer-senpai!\I'll follow you for life!\Me too!\And two weeks later...\And two weeks later...\Good morning.\Good morning.\Good morning. response:	The plentiful food left everyone feeling magnanimous...
context: I'll follow you for life!\Me too!\And two weeks later...\And two weeks later...\Good morning.\Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous... response:	And our ability to work got better and better...
context: Me too!\And two weeks later...\And two weeks later...\Good morning.\Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better... response:	This is nice.
context: And two weeks later...\And two weeks later...\Good morning.\Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice. response:	Good job!
context: And two weeks later...\Good morning.\Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice.\Good job! response:	Oh, stop it, Mayama...
context: Good morning.\Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice.\Good job!\Oh, stop it, Mayama... response:	The happy and juicy days were endless.
context: Good morning.\Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice.\Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless. response:	Or so we thought...
context: Good morning.\The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice.\Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought... response:	Senpai!
context: The plentiful food left everyone feeling magnanimous...\And our ability to work got better and better...\This is nice.\Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought...\Senpai! response:	Lohmeyer-senpai!
context: And our ability to work got better and better...\This is nice.\Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought...\Senpai!\Lohmeyer-senpai! response:	Ham-senpai!
context: This is nice.\Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought...\Senpai!\Lohmeyer-senpai!\Ham-senpai! response:	Senpai!
context: Good job!\Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought...\Senpai!\Lohmeyer-senpai!\Ham-senpai!\Senpai! response:	Senpai! Please give us ham!
context: Oh, stop it, Mayama...\The happy and juicy days were endless.\Or so we thought...\Senpai!\Lohmeyer-senpai!\Ham-senpai!\Senpai!\Senpai! Please give us ham! response:	Meat! Meat! Meat!
context: The happy and juicy days were endless.\Or so we thought...\Senpai!\Lohmeyer-senpai!\Ham-senpai!\Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat! response:	Please don't treat us cruelly!
context: Or so we thought...\Senpai!\Lohmeyer-senpai!\Ham-senpai!\Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly! response:	E-Emergency!
context: Senpai!\Lohmeyer-senpai!\Ham-senpai!\Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency! response:	I found a note from Lohmeyer-senpai!
context: Lohmeyer-senpai!\Ham-senpai!\Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai! response:	Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer
context: Ham-senpai!\Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer response:	His father's sick again, so he's going home!
context: Senpai!\Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home! response:	Ham-senpai!
context: Senpai! Please give us ham!\Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai! response:	Lohmeyer-senpai!
context: Meat! Meat! Meat!\Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai! response:	Come back!
context: Please don't treat us cruelly!\E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai!\Come back! response:	Leaving everyone at the apartment with juicy memories and empty stomachs,
context: E-Emergency!\I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs, response:	Lohmeyer-senpai left us.
context: I found a note from Lohmeyer-senpai!\Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us. response:	Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.
context: Letter: I have no choice but to go home again. I'm going home for a bit. Lohmeyer\His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life. response:	Takemoto, have you finished that thing yet?
context: His father's sick again, so he's going home!\Ham-senpai!\Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet? response:	The place to put Hagu-chan's kokoro...
context: Ham-senpai!\Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro... response:	Oh, you mean Rococo?
context: Lohmeyer-senpai!\Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo? response:	Yeah, more or less.
context: Come back!\Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less. response:	I pulled an all-nighter two nights ago to finish it.
context: Leaving everyone at the apartment with juicy memories and empty stomachs,\Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it. response:	I see. Good job.
context: Lohmeyer-senpai left us.\Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job. response:	Yeah, finishing that job makes me want to give myself a hug.
context: Farewell, Senpai. Farewell, ham. Farewell, oh, juicy life.\Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug. response:	Note: Poster says Legendary Hero Search
context: Takemoto, have you finished that thing yet?\The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search response:	Legendary Hero Search
context: The place to put Hagu-chan's kokoro...\Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search response:	Legendary Hero Search
context: Oh, you mean Rococo?\Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search response:	Legendary Hero Search
context: Yeah, more or less.\I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Legendary Hero Search response:	Note: Poster says Legendary Hero Search
context: I pulled an all-nighter two nights ago to finish it.\I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search response:	Once again searching for a legendary hero...
context: I see. Good job.\Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero... response:	Isn't Arakawa Land that rundown park by the river?
context: Yeah, finishing that job makes me want to give myself a hug.\Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river? response:	They had a character like that, Mayama-san?
context: Note: Poster says Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san? response:	W-W-What's wrong, Mayama-san?
context: Legendary Hero Search\Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san? response:	You've turned into a shoujo manga character!
context: Legendary Hero Search\Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character! response:	I see... so you don't know about it, Takemoto?
context: Legendary Hero Search\Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto? response:	It's been a few years already, hasn't it?
context: Note: Poster says Legendary Hero Search\Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it? response:	W-Why are we on a grassy knoll?!
context: Once again searching for a legendary hero...\Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?! response:	Sign: Arakawa Land
context: Isn't Arakawa Land that rundown park by the river?\They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land response:	It's fallen into disrepair now, but at one time, he was there!
context: They had a character like that, Mayama-san?\W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there! response:	A legendary hero!
context: W-W-What's wrong, Mayama-san?\You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero! response:	Hey, Mama. Where's the kitty?
context: You've turned into a shoujo manga character!\I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty? response:	Michiko wants a picture with it!
context: I see... so you don't know about it, Takemoto?\It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it! response:	Hey, Michiko! Be careful not to fall!
context: It's been a few years already, hasn't it?\W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall! response:	Hey, dear, is the photo session with the mascot on the flyer really today?
context: W-Why are we on a grassy knoll?!\Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today? response:	It looks like there's no one here.
context: Sign: Arakawa Land\It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here. response:	Actually, this character has a weird hairstyle...
context: It's fallen into disrepair now, but at one time, he was there!\A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle... response:	Arakawa Land
context: A legendary hero!\Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land response:	Photograph Session!!
context: Hey, Mama. Where's the kitty?\Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!! response:	Nyanzaburou
context: Michiko wants a picture with it!\Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!!\Nyanzaburou response:	Is this thing a dog, a cat, or a human?
context: Hey, Michiko! Be careful not to fall!\Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human? response:	Beats me...
context: Hey, dear, is the photo session with the mascot on the flyer really today?\It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me... response:	There's lots of theme parks out there these days, so getting people to come must be tough.
context: It looks like there's no one here.\Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough. response:	It's probably impossible with just one character...
context: Actually, this character has a weird hairstyle...\Arakawa Land\Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character... response:	You're right.
context: Arakawa Land\Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right. response:	Oh! There's the kitty!
context: Photograph Session!!\Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right.\Oh! There's the kitty! response:	It's too b-b-b-big!
context: Nyanzaburou\Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right.\Oh! There's the kitty!\It's too b-b-b-big! response:	Actually, it's really scary!
context: Is this thing a dog, a cat, or a human?\Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right.\Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary! response:	Bam!
context: Beats me...\There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right.\Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary!\Bam! response:	Kitty!
context: There's lots of theme parks out there these days, so getting people to come must be tough.\It's probably impossible with just one character...\You're right.\Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary!\Bam!\Kitty! response:	M-Michiko!
context: It's probably impossible with just one character...\You're right.\Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary!\Bam!\Kitty!\M-Michiko! response:	Michiko!
context: You're right.\Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary!\Bam!\Kitty!\M-Michiko!\Michiko! response:	I love you, kitty! Kitty!
context: Oh! There's the kitty!\It's too b-b-b-big!\Actually, it's really scary!\Bam!\Kitty!\M-Michiko!\Michiko!\I love you, kitty! Kitty! response:	R-Ryoko!
context: It's too b-b-b-big!\Actually, it's really scary!\Bam!\Kitty!\M-Michiko!\Michiko!\I love you, kitty! Kitty!\R-Ryoko! response:	Oh, a picture! Thank you!
context: Actually, it's really scary!\Bam!\Kitty!\M-Michiko!\Michiko!\I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you! response:	Michiko! Look over here!
context: Bam!\Kitty!\M-Michiko!\Michiko!\I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here! response:	Must be nice...
context: Kitty!\M-Michiko!\Michiko!\I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice... response:	Um...
context: M-Michiko!\Michiko!\I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice...\Um... response:	Michiko, Ryoko, you both have hearts popping out!
context: Michiko!\I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out! response:	Sure. Take a pose.
context: I love you, kitty! Kitty!\R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose. response:	But what the...? That's rude of you!
context: R-Ryoko!\Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you! response:	Taking someone else's wife like that...!
context: Oh, a picture! Thank you!\Michiko! Look over here!\Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you!\Taking someone else's wife like that...! response:	Papa and the kitty!
context: Michiko! Look over here!\Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you!\Taking someone else's wife like that...!\Papa and the kitty! response:	Dear, look over here!
context: Must be nice...\Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you!\Taking someone else's wife like that...!\Papa and the kitty!\Dear, look over here! response:	Man, what a drag.
context: Um...\Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you!\Taking someone else's wife like that...!\Papa and the kitty!\Dear, look over here!\Man, what a drag. response:	What the hell is with this trashy park?
context: Michiko, Ryoko, you both have hearts popping out!\Sure. Take a pose.\But what the...? That's rude of you!\Taking someone else's wife like that...!\Papa and the kitty!\Dear, look over here!\Man, what a drag.\What the hell is with this trashy park? response:	Where are we anyway?
