context: Water. response:	Earth.
context: But for now, the guards will show you to your chamber.\My liege, do you mean the good chamber, or the bad chamber?\The newly refurbished chamber.\Wait, which one are we talking about?\The one that used to be the bad chamber, until the recent refurbishing that is.\Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice. response:	He did say it was newly refurbished.
context: My liege, do you mean the good chamber, or the bad chamber?\The newly refurbished chamber.\Wait, which one are we talking about?\The one that used to be the bad chamber, until the recent refurbishing that is.\Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished. response:	Nice or not, we're prisoners.
context: The newly refurbished chamber.\Wait, which one are we talking about?\The one that used to be the bad chamber, until the recent refurbishing that is.\Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners. response:	I wonder what these challenges are gonna be.
context: Wait, which one are we talking about?\The one that used to be the bad chamber, until the recent refurbishing that is.\Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be. response:	We're not sticking around to find out. There's gotta be some way outta here.
context: The one that used to be the bad chamber, until the recent refurbishing that is.\Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here. response:	The air vents!
context: Of course, we've been calling it the new chamber, but we really should number them.\Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents! response:	If you think we're gonna fit through there then you're crazier then that king.
context: Uh, take them to the refurbished chamber that was once bad!\This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king. response:	We can't, but Momo can.
context: This is a prison cell? But it's so nice.\He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can. response:	Momo, I need you to find Appa and bust us outta here!
context: He did say it was newly refurbished.\Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here! response:	Go on, boy, get Appa!
context: Nice or not, we're prisoners.\I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa! response:	Eh, how was Appa supposed to save us anyway?
context: I wonder what these challenges are gonna be.\We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway? response:	Appa is a ten ton flying bison, I think he could figure something out.
context: We're not sticking around to find out. There's gotta be some way outta here.\The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out. response:	Well, no point in arguing about it now. Get some rest, Aang.
context: The air vents!\If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang. response:	Looks like you'll need it for tomorrow.
context: If you think we're gonna fit through there then you're crazier then that king.\We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow. response:	Sokka! Katara! Where are my friends?
context: We can't, but Momo can.\Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends? response:	The King will free them if you complete your challenges.
context: Momo, I need you to find Appa and bust us outta here!\Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges. response:	And if I fail?
context: Go on, boy, get Appa!\Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail? response:	He didn't say. Your staff please?
context: Eh, how was Appa supposed to save us anyway?\Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please? response:	First, Avatar, what do you think of my new outfit? I want your honest opinion.
context: Appa is a ten ton flying bison, I think he could figure something out.\Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion. response:	I'm waiting.
context: Well, no point in arguing about it now. Get some rest, Aang.\Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting. response:	Excellent! You passed the first test.
context: Looks like you'll need it for tomorrow.\Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test. response:	Really?
context: Sokka! Katara! Where are my friends?\The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test.\Really? response:	Well, not one of the deadly tests. The real challenges are much more... challenging.
context: The King will free them if you complete your challenges.\And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging. response:	I don't have time for your crazy games! Gimme my friends back! We're leaving!
context: And if I fail?\He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving! response:	Ohh, I thought you might refuse...
context: He didn't say. Your staff please?\First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse... response:	Those delightful rings are made of pure genemite, also known as creeping crystal.
context: First, Avatar, what do you think of my new outfit? I want your honest opinion.\I'm waiting.\Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal. response:	It's crystal that grows remarkably fast.
context: I'm waiting.\Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast. response:	By nightfall your friends will be completely covered in it.
context: Excellent! You passed the first test.\Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it. response:	Terrible fate, really. I can stop it, but only if you cooperate.
context: Really?\Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate. response:	Ah! It's already creeping!
context: Well, not one of the deadly tests. The real challenges are much more... challenging.\I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping! response:	I'll do as you want.
context: I don't have time for your crazy games! Gimme my friends back! We're leaving!\Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want. response:	It seems I've lost my lunch box key and I'm hungry.
context: Ohh, I thought you might refuse...\Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry. response:	Ooo, there it is. Would you mind fetching it for me?
context: Those delightful rings are made of pure genemite, also known as creeping crystal.\It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me? response:	Ooo, climbing the ladder. No one's thought of that before.
context: It's crystal that grows remarkably fast.\By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before. response:	That's right. Keep diving head in, I'm sure it'll work eventually.
context: By nightfall your friends will be completely covered in it.\Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually. response:	There, enjoy your lunch! I want my friends back, now!
context: Terrible fate, really. I can stop it, but only if you cooperate.\Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now! response:	Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.
context: Ah! It's already creeping!\I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy. response:	Okay, found him!
context: I'll do as you want.\It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him! response:	Bring him to me! Daddy wants a kiss from Flopsy!
context: It seems I've lost my lunch box key and I'm hungry.\Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy! response:	Come here, Flopsy!
context: Ooo, there it is. Would you mind fetching it for me?\Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy! response:	Flopsy, wait! Flopsy!
context: Ooo, climbing the ladder. No one's thought of that before.\That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy! response:	Flopsy!
context: That's right. Keep diving head in, I'm sure it'll work eventually.\There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy! response:	Wait a minute?
context: There, enjoy your lunch! I want my friends back, now!\Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy!\Wait a minute? response:	Flopsy?
context: Uh, not yet. I need help with another matter. It seems I've lost my pet Flopsy.\Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy!\Wait a minute?\Flopsy? response:	Flopsy!
context: Okay, found him!\Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy!\Wait a minute?\Flopsy?\Flopsy! response:	Awww, that's a good boy! Yes, who has a soft belly?
context: Bring him to me! Daddy wants a kiss from Flopsy!\Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy!\Wait a minute?\Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly? response:	Guys, are you okay?
context: Come here, Flopsy!\Flopsy, wait! Flopsy!\Flopsy!\Wait a minute?\Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay? response:	Other than the crystal slowly encasing my entire body, doing great.
context: Flopsy, wait! Flopsy!\Flopsy!\Wait a minute?\Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great. response:	Awww, yes.
context: Flopsy!\Wait a minute?\Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes. response:	Come on. I'm ready for the next challenge.
context: Wait a minute?\Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge. response:	Your final test is a duel and as a special treat you may choose your opponent.
context: Flopsy?\Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent. response:	Point and choose.
context: Flopsy!\Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose. response:	So, you're saying whoever I point to, that's the person I get to fight?
context: Awww, that's a good boy! Yes, who has a soft belly?\Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight? response:	Choose wisely.
context: Guys, are you okay?\Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely. response:	Wrong choice!
context: Other than the crystal slowly encasing my entire body, doing great.\Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice! response:	You thought I was a frail old man,...
context: Awww, yes.\Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice!\You thought I was a frail old man,... response:	Can I fight the guy with the axe instead?
context: Come on. I'm ready for the next challenge.\Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead? response:	There are no... take-back-sees' in my kingdom. You might need this!
context: Your final test is a duel and as a special treat you may choose your opponent.\Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this! response:	Typical airbender tactic, avoid and evade.
context: Point and choose.\So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade. response:	I'd hoped the Avatar would be less predictable.
context: So, you're saying whoever I point to, that's the person I get to fight?\Choose wisely.\Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable. response:	Don't you have any surprises for me? Sooner or later, you'll have to strike back.
context: Choose wisely.\Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back. response:	Oh, you'll have to be a little more creative than that!
context: Wrong choice!\You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that! response:	Did someone leave the windows open? It feels a little drafty in here!
context: You thought I was a frail old man,...\Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here! response:	Are you hoping I'll catch a cold?
context: Can I fight the guy with the axe instead?\There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold? response:	How are you going to get me from way over there?
context: There are no... take-back-sees' in my kingdom. You might need this!\Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there? response:	Hehe! Well done, Avatar. You fight with much fire in your heart.
context: Typical airbender tactic, avoid and evade.\I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart. response:	Huh?
context: I'd hoped the Avatar would be less predictable.\Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh? response:	You've passed all my tests. Now, you must answer one question.
context: Don't you have any surprises for me? Sooner or later, you'll have to strike back.\Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question. response:	That's not fair! You said you would release my friends if I finished your tests.
context: Oh, you'll have to be a little more creative than that!\Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests. response:	Oh, but what's the point of tests if you don't learn anything?
context: Did someone leave the windows open? It feels a little drafty in here!\Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything? response:	Oh come on!
context: Are you hoping I'll catch a cold?\How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on! response:	Answer this one question and I will set your friends free. What... is my name?
context: How are you going to get me from way over there?\Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name? response:	From the looks of your friends, I'd say you only have a few minutes.
context: Hehe! Well done, Avatar. You fight with much fire in your heart.\Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes. response:	How am I supposed to know his name?
context: Huh?\You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name? response:	Think about the challenges, maybe it's some kind of riddle.
context: You've passed all my tests. Now, you must answer one question.\That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle. response:	I got it!
context: That's not fair! You said you would release my friends if I finished your tests.\Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it! response:	Yeh?
context: Oh, but what's the point of tests if you don't learn anything?\Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh? response:	He's an earthbender, right? Rocky! You know, because of all the rocks?
context: Oh come on!\Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks? response:	We're gonna keep trying, but that is a good backup.
context: Answer this one question and I will set your friends free. What... is my name?\From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup. response:	Okay, so back to the challenges. I got a key from the waterfall.
context: From the looks of your friends, I'd say you only have a few minutes.\How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall. response:	I saved his pet and I had a duel.
context: How am I supposed to know his name?\Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel. response:	And what did you learn?
context: Think about the challenges, maybe it's some kind of riddle.\I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn? response:	Well, everything was different than I expected.
context: I got it!\Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected. response:	And...?
context: Yeh?\He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected.\And...? response:	Well, they weren't straightforward.
context: He's an earthbender, right? Rocky! You know, because of all the rocks?\We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected.\And...?\Well, they weren't straightforward. response:	To solve each test, I had to think differently than I usually would. I know his name!
context: We're gonna keep trying, but that is a good backup.\Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected.\And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name! response:	I solved the question the same way I solved the challenges.
context: Okay, so back to the challenges. I got a key from the waterfall.\I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected.\And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges. response:	As you said a long time ago, I had to open my brain to the possibilities.
context: I saved his pet and I had a duel.\And what did you learn?\Well, everything was different than I expected.\And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities. response:	Bumi, you're a mad genius!
context: And what did you learn?\Well, everything was different than I expected.\And...?\Well, they weren't straightforward.\To solve each test, I had to think differently than I usually would. I know his name!\I solved the question the same way I solved the challenges.\As you said a long time ago, I had to open my brain to the possibilities.\Bumi, you're a mad genius! response:	Oh, Aang. It's good to see you. You haven't changed a bit. Literally.
