context: OP response:	ED
context: That's really scary!\Noir, horror stories are forbidden!\That's simply absurd.\Isn't it said that the monster, or whatever it is, was sealed in the depths of the earth hundreds of years ago?\Although it's reported that way by the theologian and observation teams,\there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight. response:	Ridiculous. That's just unbelievable.
context: Noir, horror stories are forbidden!\That's simply absurd.\Isn't it said that the monster, or whatever it is, was sealed in the depths of the earth hundreds of years ago?\Although it's reported that way by the theologian and observation teams,\there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable. response:	You must have been reading too many stories about monsters.
context: That's simply absurd.\Isn't it said that the monster, or whatever it is, was sealed in the depths of the earth hundreds of years ago?\Although it's reported that way by the theologian and observation teams,\there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters. response:	That's only hearsay.
context: Isn't it said that the monster, or whatever it is, was sealed in the depths of the earth hundreds of years ago?\Although it's reported that way by the theologian and observation teams,\there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay. response:	I'm not lying.
context: Although it's reported that way by the theologian and observation teams,\there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying. response:	General, please don't make our Noir upset.
context: there have been eyewitness accounts of demons.\But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying.\General, please don't make our Noir upset. response:	If she gets upset, it'll take forever.
context: But I've also heard that there are hunters who specialize in demon extermination.\The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever. response:	Like I care! Fools!
context: The hunters remain in darkness, searching for demons under the moonlight.\Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools! response:	In the end, I didn't manage to figure out my sister's goals.
context: Ridiculous. That's just unbelievable.\You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals. response:	Princess and Sink, I'm sorry.
context: You must have been reading too many stories about monsters.\That's only hearsay.\I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry. response:	Princess Millhiore and that Sir Hero?
context: That's only hearsay.\I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero? response:	Yes. It seems like they'll die.
context: I'm not lying.\General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die. response:	I knew that Millhi might be in danger by reading the stars about half a year ago.
context: General, please don't make our Noir upset.\If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago. response:	Is that so?
context: If she gets upset, it'll take forever.\Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so? response:	So that's why you were worried about the princess.
context: Like I care! Fools!\In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess. response:	It was three months ago that her death had been confirmed.
context: In the end, I didn't manage to figure out my sister's goals.\Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed. response:	At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,
context: Princess and Sink, I'm sorry.\Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti, response:	the worse the prediction would become!
context: Princess Millhiore and that Sir Hero?\Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become! response:	Then the hero arrived, and everything just appeared as clear as crystal.
context: Yes. It seems like they'll die.\I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal. response:	Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.
context: I knew that Millhi might be in danger by reading the stars about half a year ago.\Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion. response:	I know that foretelling the future by reading the stars looks suspicious.
context: Is that so?\So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious. response:	Moving our army based on these claims isn't very smart, either.
context: So that's why you were worried about the princess.\It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either. response:	Though I honestly believe that,
context: It was three months ago that her death had been confirmed.\At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that, response:	I've seen too clearly over these few months.
context: At the same time, I knew that the more I tried to relay the danger to Millhi or the people of Biscotti,\the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months. response:	I feel very uneasy after that.
context: the worse the prediction would become!\Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that. response:	It's perfectly normal to feel uneasy.
context: Then the hero arrived, and everything just appeared as clear as crystal.\Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy. response:	You should have informed us, at least.
context: Death wasn't to be upon Millhiore but upon the owners of Excellead and Palladion.\I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least. response:	I'm sorry.
context: I know that foretelling the future by reading the stars looks suspicious.\Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry. response:	I can't run the country by depending on star reading,
context: Moving our army based on these claims isn't very smart, either.\Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading, response:	and I believe in that,
context: Though I honestly believe that,\I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading,\and I believe in that, response:	but the death of Millhiore and that hero would bring unrest and sadness to both countries.
context: I've seen too clearly over these few months.\I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries. response:	Hence, I've decided to quit being leader.
context: I feel very uneasy after that.\It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader. response:	What?
context: It's perfectly normal to feel uneasy.\You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What? response:	I'll only be borrowing the Granveil.
context: You should have informed us, at least.\I'm sorry.\I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil. response:	I'll think of a way myself.
context: I'm sorry.\I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil.\I'll think of a way myself. response:	As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.
context: I can't run the country by depending on star reading,\and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths. response:	But what's gonna happen to the people of Galette if you resign as leader?
context: and I believe in that,\but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader? response:	That won't be a problem, will it?
context: but the death of Millhiore and that hero would bring unrest and sadness to both countries.\Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it? response:	Galette was supposed to be Gaul's, anyway.
context: Hence, I've decided to quit being leader.\What?\I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway. response:	I was only stepping in before he entered adulthood.
context: What?\I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood. response:	Though he still isn't very mature, at least he already possesses the ability to save people.
context: I'll only be borrowing the Granveil.\I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people. response:	As long as he's responsible and cares for the people around him,
context: I'll think of a way myself.\As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him, response:	I'm sure he can be a great general.
context: As long as I can take their Holy Swords away from them, it's possible I can avert their deaths.\But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general. response:	I agree that Prince Gaul has the ability to rule as well as a good character, but...
context: But what's gonna happen to the people of Galette if you resign as leader?\That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but... response:	Princess Leo! Please don't go into ignore mode!
context: That won't be a problem, will it?\Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode! response:	When this happens, her Excellency is never able to hear anything!
context: Galette was supposed to be Gaul's, anyway.\I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything! response:	Princess Leo, I'm talking here.
context: I was only stepping in before he entered adulthood.\Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here. response:	Well, well, how about we do this?
context: Though he still isn't very mature, at least he already possesses the ability to save people.\As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this? response:	We'll have a great war that would draw a lot of attention.
context: As long as he's responsible and cares for the people around him,\I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention. response:	As for the reward, both parties would need to take out their Holy Swords.
context: I'm sure he can be a great general.\I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords. response:	The soldiers will definitely be up for it in order to avenge their continuous losses.
context: I agree that Prince Gaul has the ability to rule as well as a good character, but...\Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses. response:	It's a good chance to initiate a new war.
context: Princess Leo! Please don't go into ignore mode!\When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war. response:	Then, as long as we win the war,
context: When this happens, her Excellency is never able to hear anything!\Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war, response:	we can hide Biscotti's Holy Swords somewhere no one can reach or find.
context: Princess Leo, I'm talking here.\Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find. response:	Of course, we're only doing that to prevent them from being stolen.
context: Well, well, how about we do this?\We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen. response:	It has nothing to do with her Excellency's star reading.
context: We'll have a great war that would draw a lot of attention.\As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading. response:	I'm only offering this suggestion for the sake of both Galette and Biscotti.
context: As for the reward, both parties would need to take out their Holy Swords.\The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti. response:	What do you think, your Excellency?
context: The soldiers will definitely be up for it in order to avenge their continuous losses.\It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency? response:	The march has gone smoothly!
context: It's a good chance to initiate a new war.\Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly! response:	Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.
context: Then, as long as we win the war,\we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights. response:	The princess's precious Haran also seems to be in high spirits!
context: we can hide Biscotti's Holy Swords somewhere no one can reach or find.\Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits! response:	Wow!
context: Of course, we're only doing that to prevent them from being stolen.\It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow! response:	The princess is waving to us!
context: It has nothing to do with her Excellency's star reading.\I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us! response:	Thank you!
context: I'm only offering this suggestion for the sake of both Galette and Biscotti.\What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us!\Thank you! response:	Thank you, Princess!
context: What do you think, your Excellency?\The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us!\Thank you!\Thank you, Princess! response:	It is against the morality of war by raiding like this.
context: The march has gone smoothly!\Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us!\Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this. response:	I should've been the only one to bear the consequences of cowardice.
context: Princess Millhiore's reporters have also been seen quietly moving forward under the protection of the Knights.\The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us!\Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice. response:	Please say no such thing. Allow us to contribute any little effort we can.
context: The princess's precious Haran also seems to be in high spirits!\Wow!\The princess is waving to us!\Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can. response:	We of the Guards Regiment will follow you no matter what, Sister Biore.
context: Wow!\The princess is waving to us!\Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore. response:	Right, everyone?
context: The princess is waving to us!\Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone? response:	Yes!
context: Thank you!\Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes! response:	Understood. The first mission today is to sneak in and steal that precious something.
context: Thank you, Princess!\It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something. response:	All of us from the Guards Regiment will sneak into Biscotti's base camp,
context: It is against the morality of war by raiding like this.\I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp, response:	and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!
context: I should've been the only one to bear the consequences of cowardice.\Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands! response:	Sir Hero and Eclair are on the same team again, huh?
context: Please say no such thing. Allow us to contribute any little effort we can.\We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh? response:	Yes. Although it wasn't what I intended, I have to take care of the dumb hero.
context: We of the Guards Regiment will follow you no matter what, Sister Biore.\Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero. response:	S-So cruel.
context: Right, everyone?\Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel. response:	Sir Hero, you need to get along with your teammate!
context: Yes!\Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate! response:	Why are you telling me that? Eclair's the one who's always being mean to me.
context: Understood. The first mission today is to sneak in and steal that precious something.\All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me. response:	Shut up. That's because you're always doing something stupid.
context: All of us from the Guards Regiment will sneak into Biscotti's base camp,\and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid. response:	Something stupid?
context: and we'll steal the Holy Sword, Excellead, from Princess Millhiore's hands!\Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid? response:	I heard when Sir Hero and Eclair met for the first time,
context: Sir Hero and Eclair are on the same team again, huh?\Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time, response:	he touched her breast and looked at her naked body.
context: Yes. Although it wasn't what I intended, I have to take care of the dumb hero.\S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body. response:	Oh gosh! That's interesting!
context: S-So cruel.\Sir Hero, you need to get along with your teammate!\Why are you telling me that? Eclair's the one who's always being mean to me.\Shut up. That's because you're always doing something stupid.\Something stupid?\I heard when Sir Hero and Eclair met for the first time,\he touched her breast and looked at her naked body.\Oh gosh! That's interesting! response:	That's a misunderstanding!
