context: Kokoro response:	masshiro PAGE mekuru
context: Wait! Don't turn away.\Look at me.\I feel like I've never had the chance to look at you face-to-face like this before.\Oh there you are, Kazehaya!\Huh? And Sadako?\Pin was looking for you.\Seemed important.\What were you guys doing? response:	What were we doing?
context: Look at me.\I feel like I've never had the chance to look at you face-to-face like this before.\Oh there you are, Kazehaya!\Huh? And Sadako?\Pin was looking for you.\Seemed important.\What were you guys doing?\What were we doing? response:	Seriously, I
context: I feel like I've never had the chance to look at you face-to-face like this before.\Oh there you are, Kazehaya!\Huh? And Sadako?\Pin was looking for you.\Seemed important.\What were you guys doing?\What were we doing?\Seriously, I response:	Kuro!
context: Oh there you are, Kazehaya!\Huh? And Sadako?\Pin was looking for you.\Seemed important.\What were you guys doing?\What were we doing?\Seriously, I\Kuro! response:	Th-The teacher's looking for me!
context: Huh? And Sadako?\Pin was looking for you.\Seemed important.\What were you guys doing?\What were we doing?\Seriously, I\Kuro!\Th-The teacher's looking for me! response:	What was I doing?!
context: Pin was looking for you.\Seemed important.\What were you guys doing?\What were we doing?\Seriously, I\Kuro!\Th-The teacher's looking for me!\What was I doing?! response:	Kuronuma!
context: Seemed important.\What were you guys doing?\What were we doing?\Seriously, I\Kuro!\Th-The teacher's looking for me!\What was I doing?!\Kuronuma! response:	Kazehaya! What were you doing? I looked all over for you!
context: What were you guys doing?\What were we doing?\Seriously, I\Kuro!\Th-The teacher's looking for me!\What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you! response:	What do you mean what?
context: What were we doing?\Seriously, I\Kuro!\Th-The teacher's looking for me!\What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what? response:	Man
context: Seriously, I\Kuro!\Th-The teacher's looking for me!\What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man response:	What?
context: Kuro!\Th-The teacher's looking for me!\What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man\What? response:	That was important!
context: Th-The teacher's looking for me!\What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man\What?\That was important! response:	Well, whatever.
context: What was I doing?!\Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man\What?\That was important!\Well, whatever. response:	About our snacks for later,
context: Kuronuma!\Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man\What?\That was important!\Well, whatever.\About our snacks for later, response:	what do you think of having maybe seven salty and three sweet? Or maybe eight
context: Kazehaya! What were you doing? I looked all over for you!\What do you mean what?\Man\What?\That was important!\Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight response:	I don't care!
context: What do you mean what?\Man\What?\That was important!\Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care! response:	What?
context: Man\What?\That was important!\Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What? response:	What?!
context: What?\That was important!\Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What?\What?! response:	You failed?!
context: That was important!\Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What?\What?!\You failed?! response:	Girls, if you're going to make a mistake, do it on the boys' costumes!
context: Well, whatever.\About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What?\What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes! response:	Got it!
context: About our snacks for later,\what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What?\What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it! response:	We'll do it on Joe's!
context: what do you think of having maybe seven salty and three sweet? Or maybe eight\I don't care!\What?\What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's! response:	But you confessed, right?
context: I don't care!\What?\What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's!\But you confessed, right? response:	Pretty much
context: What?\What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's!\But you confessed, right?\Pretty much response:	Pretty much? What does pretty much mean?
context: What?!\You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's!\But you confessed, right?\Pretty much\Pretty much? What does pretty much mean? response:	I wasn't able to tell him a tenth of my feelings
context: You failed?!\Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's!\But you confessed, right?\Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings response:	What did Kazehaya do?
context: Girls, if you're going to make a mistake, do it on the boys' costumes!\Got it!\We'll do it on Joe's!\But you confessed, right?\Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do? response:	What did he
context: Got it!\We'll do it on Joe's!\But you confessed, right?\Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he response:	Wh-What is it?
context: We'll do it on Joe's!\But you confessed, right?\Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he\Wh-What is it? response:	Um!
context: But you confessed, right?\Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he\Wh-What is it?\Um! response:	Working hard?
context: Pretty much\Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he\Wh-What is it?\Um!\Working hard? response:	What are you doing here?
context: Pretty much? What does pretty much mean?\I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he\Wh-What is it?\Um!\Working hard?\What are you doing here? response:	That's our line!
context: I wasn't able to tell him a tenth of my feelings\What did Kazehaya do?\What did he\Wh-What is it?\Um!\Working hard?\What are you doing here?\That's our line! response:	What are you doing here?!
context: What did Kazehaya do?\What did he\Wh-What is it?\Um!\Working hard?\What are you doing here?\That's our line!\What are you doing here?! response:	I'm just a caring homeroom teacher.
context: What did he\Wh-What is it?\Um!\Working hard?\What are you doing here?\That's our line!\What are you doing here?!\I'm just a caring homeroom teacher. response:	I wanted to go over details for tomorrow's performance with Kuronuma.
context: Wh-What is it?\Um!\Working hard?\What are you doing here?\That's our line!\What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma. response:	I-I forgot about him!
context: Um!\Working hard?\What are you doing here?\That's our line!\What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him! response:	Do it tomorrow!
context: Working hard?\What are you doing here?\That's our line!\What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow! response:	Who let you in here...
context: What are you doing here?\That's our line!\What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow!\Who let you in here... response:	I've come up with something good! We'll definitely get points for this!
context: That's our line!\What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this! response:	Come here for a sec, Kuronuma.
context: What are you doing here?!\I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma. response:	Okay!
context: I'm just a caring homeroom teacher.\I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay! response:	Shouldn't that be a bag of snacks for us that you're holding?
context: I wanted to go over details for tomorrow's performance with Kuronuma.\I-I forgot about him!\Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding? response:	He's definitely trying to pull something again.
context: I-I forgot about him!\Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again. response:	Look at his eyes, full of hidden desires!
context: Do it tomorrow!\Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires! response:	Hidden desires?!
context: Who let you in here...\I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?! response:	During the solo performance,
context: I've come up with something good! We'll definitely get points for this!\Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance, response:	use this!
context: Come here for a sec, Kuronuma.\Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance,\use this! response:	I can't look at Kazehaya without hidden desires anymore!
context: Okay!\Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore! response:	I-I'm glad.
context: Shouldn't that be a bag of snacks for us that you're holding?\He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad. response:	No, that's not good!
context: He's definitely trying to pull something again.\Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good! response:	He said his feelings wouldn't change but I just don't know what to do anymore!
context: Look at his eyes, full of hidden desires!\Hidden desires?!\During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore! response:	I keep thinking what if!
context: Hidden desires?!\During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if! response:	If there's a chance!
context: During the solo performance,\use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance! response:	If-If!
context: use this!\I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance!\If-If! response:	Do you really think Shota and the others don't have hidden desires as well?
context: I can't look at Kazehaya without hidden desires anymore!\I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well? response:	We all have a heart.
context: I-I'm glad.\No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart. response:	It's normal to have hidden desires!
context: No, that's not good!\He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires! response:	So yeah
context: He said his feelings wouldn't change but I just don't know what to do anymore!\I keep thinking what if!\If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires!\So yeah response:	Tomorrow, put one of these on each judge's plate.
context: I keep thinking what if!\If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate. response:	Okay!
context: If there's a chance!\If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate.\Okay! response:	You got it? Everyone has hidden desires!
context: If-If!\Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires! response:	Yes!
context: Do you really think Shota and the others don't have hidden desires as well?\We all have a heart.\It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires!\Yes! response:	And also, tomorrow, tell him everything you just said right now.
context: We all have a heart.\It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now. response:	All of these mix-ups are annoying.
context: It's normal to have hidden desires!\So yeah\Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying. response:	See ya.
context: So yeah\Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya. response:	Right!
context: Tomorrow, put one of these on each judge's plate.\Okay!\You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya.\Right! response:	I just
context: Okay!\You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya.\Right!\I just response:	said something amazing, didn't I?
context: You got it? Everyone has hidden desires!\Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya.\Right!\I just\said something amazing, didn't I? response:	Now I need to go find Shota!
context: Yes!\And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya.\Right!\I just\said something amazing, didn't I?\Now I need to go find Shota! response:	I think you need more paint on that side.
context: And also, tomorrow, tell him everything you just said right now.\All of these mix-ups are annoying.\See ya.\Right!\I just\said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side. response:	Got it.
context: All of these mix-ups are annoying.\See ya.\Right!\I just\said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side.\Got it. response:	Will we make it?
context: See ya.\Right!\I just\said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side.\Got it.\Will we make it? response:	Won't we make it?
context: Right!\I just\said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side.\Got it.\Will we make it?\Won't we make it? response:	We're pulling an all-niter for it.
context: I just\said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side.\Got it.\Will we make it?\Won't we make it?\We're pulling an all-niter for it. response:	Pin was supposedly just at the girls' place!
context: said something amazing, didn't I?\Now I need to go find Shota!\I think you need more paint on that side.\Got it.\Will we make it?\Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place! response:	At Yoshida's?
context: Now I need to go find Shota!\I think you need more paint on that side.\Got it.\Will we make it?\Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's? response:	Yeah. She said there's a Pin-vasion warning!
context: I think you need more paint on that side.\Got it.\Will we make it?\Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning! response:	More like a disaster warning.
context: Got it.\Will we make it?\Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning. response:	Yeah, no kidding.
context: Will we make it?\Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding. response:	He really doesn't need to come.
context: Won't we make it?\We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come. response:	He's lonely!
context: We're pulling an all-niter for it.\Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come.\He's lonely! response:	I'm gonna use the bathroom real fast.
context: Pin was supposedly just at the girls' place!\At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast. response:	Sure.
context: At Yoshida's?\Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast.\Sure. response:	Yo!
context: Yeah. She said there's a Pin-vasion warning!\More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast.\Sure.\Yo! response:	Hey Kaze-filled-with-hidden-desires-ya!
context: More like a disaster warning.\Yeah, no kidding.\He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast.\Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya! response:	Go away!
context: Yeah, no kidding.\He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast.\Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away! response:	What did you say?
context: He really doesn't need to come.\He's lonely!\I'm gonna use the bathroom real fast.\Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say? response:	You know, hidden desires are part of the heart!
context: He's lonely!\I'm gonna use the bathroom real fast.\Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say?\You know, hidden desires are part of the heart! response:	I got it, now leave!
context: I'm gonna use the bathroom real fast.\Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say?\You know, hidden desires are part of the heart!\I got it, now leave! response:	What are you doing?!
context: Sure.\Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say?\You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?! response:	Listen up in there!
context: Yo!\Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say?\You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?!\Listen up in there! response:	Shota's mind is filled with nothing but hidden desires!
context: Hey Kaze-filled-with-hidden-desires-ya!\Go away!\What did you say?\You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires! response:	That's Pin, isn't it?
context: Go away!\What did you say?\You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it? response:	Yeah, it's Pin.
context: What did you say?\You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin. response:	Kazehaya?
context: You know, hidden desires are part of the heart!\I got it, now leave!\What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya? response:	Hidden desires?
context: I got it, now leave!\What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya?\Hidden desires? response:	Hey! Shota! I came all the way over here just to give you advice!
context: What are you doing?!\Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice! response:	You should be grateful and thank me!
context: Listen up in there!\Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me! response:	Damn it!
context: Shota's mind is filled with nothing but hidden desires!\That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it! response:	Will we finish on time?
context: That's Pin, isn't it?\Yeah, it's Pin.\Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it!\Will we finish on time? response:	We can do it!
context: Yeah, it's Pin.\Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it!\Will we finish on time?\We can do it! response:	Pin showed up at the guys' place too!
context: Kazehaya?\Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it!\Will we finish on time?\We can do it!\Pin showed up at the guys' place too! response:	No way!
context: Hidden desires?\Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it!\Will we finish on time?\We can do it!\Pin showed up at the guys' place too!\No way! response:	He's like yelling outside or something.
context: Hey! Shota! I came all the way over here just to give you advice!\You should be grateful and thank me!\Damn it!\Will we finish on time?\We can do it!\Pin showed up at the guys' place too!\No way!\He's like yelling outside or something. response:	The sooner he leaves, the more help he'll be!
context: You should be grateful and thank me!\Damn it!\Will we finish on time?\We can do it!\Pin showed up at the guys' place too!\No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be! response:	I'm so nervous...
context: Damn it!\Will we finish on time?\We can do it!\Pin showed up at the guys' place too!\No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous... response:	Sawako.
context: Will we finish on time?\We can do it!\Pin showed up at the guys' place too!\No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako. response:	When are you going to talk to him?
context: We can do it!\Pin showed up at the guys' place too!\No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako.\When are you going to talk to him? response:	I-I'll try to before the parade!
context: Pin showed up at the guys' place too!\No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako.\When are you going to talk to him?\I-I'll try to before the parade! response:	and excited
context: No way!\He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako.\When are you going to talk to him?\I-I'll try to before the parade!\and excited response:	Good luck!
context: He's like yelling outside or something.\The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako.\When are you going to talk to him?\I-I'll try to before the parade!\and excited\Good luck! response:	and exhilarated.
context: The sooner he leaves, the more help he'll be!\I'm so nervous...\Sawako.\When are you going to talk to him?\I-I'll try to before the parade!\and excited\Good luck!\and exhilarated. response:	I can't remember the last time I looked forward to tomorrow this much.
context: I'm so nervous...\Sawako.\When are you going to talk to him?\I-I'll try to before the parade!\and excited\Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much. response:	Kazehaya, what did he mean by hidden desires?
context: Sawako.\When are you going to talk to him?\I-I'll try to before the parade!\and excited\Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires? response:	That's what I'd like to know!
context: When are you going to talk to him?\I-I'll try to before the parade!\and excited\Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know! response:	Seriously, Pin's messing with your business.
context: I-I'll try to before the parade!\and excited\Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business. response:	Joe's just been eating all night.
context: and excited\Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night. response:	And when is Ryu gonna get up?
context: Good luck!\and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up? response:	Sawako Kuronuma
context: and exhilarated.\I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma response:	Tomorrow
context: I can't remember the last time I looked forward to tomorrow this much.\Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow response:	I want to talk to you again.
context: Kazehaya, what did he mean by hidden desires?\That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow\I want to talk to you again. response:	Sawako Kuronuma
context: That's what I'd like to know!\Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow\I want to talk to you again.\Sawako Kuronuma response:	Tomorrow
context: Seriously, Pin's messing with your business.\Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow\I want to talk to you again.\Sawako Kuronuma\Tomorrow response:	I want to talk to you again.
context: Joe's just been eating all night.\And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow\I want to talk to you again.\Sawako Kuronuma\Tomorrow\I want to talk to you again. response:	I can't wait
context: And when is Ryu gonna get up?\Sawako Kuronuma\Tomorrow\I want to talk to you again.\Sawako Kuronuma\Tomorrow\I want to talk to you again.\I can't wait response:	I can't wait
context: Sawako Kuronuma\Tomorrow\I want to talk to you again.\Sawako Kuronuma\Tomorrow\I want to talk to you again.\I can't wait\I can't wait response:	I can't wait
context: Tomorrow\I want to talk to you again.\Sawako Kuronuma\Tomorrow\I want to talk to you again.\I can't wait\I can't wait\I can't wait response:	to see you again.
context: I want to talk to you again.\Sawako Kuronuma\Tomorrow\I want to talk to you again.\I can't wait\I can't wait\I can't wait\to see you again. response:	douka ima dake wa furimukanaide
context: Sawako Kuronuma\Tomorrow\I want to talk to you again.\I can't wait\I can't wait\I can't wait\to see you again.\douka ima dake wa furimukanaide response:	Please don't look at me right now
context: Tomorrow\I want to talk to you again.\I can't wait\I can't wait\I can't wait\to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now response:	yuugure sawagu kaze
context: I want to talk to you again.\I can't wait\I can't wait\I can't wait\to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze response:	The sun's set, the wind's blowing,
context: I can't wait\I can't wait\I can't wait\to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing, response:	furesouna kyouri
context: I can't wait\I can't wait\to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri response:	and we're so close that we can almost touch
context: I can't wait\to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch response:	kimi wo mitsumeteru zutto
context: to see you again.\douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto response:	My gaze has always been fixed on you
context: douka ima dake wa furimukanaide\Please don't look at me right now\yuugure sawagu kaze\The sun's set, the wind's blowing,\furesouna kyouri\and we're so close that we can almost touch\kimi wo mitsumeteru zutto\My gaze has always been fixed on you response:	kimi ga suki de
