context: Zankoku na tenshi no youni Like an angel without a sense of mercy... response:	Shonen yo shinwa ni nare...rise young boy to the heavens as a legend.
context: I'm also thinking about getting married,\assuming that I meet the right person.\Again A.D. 2015\By incorporating the S2 unit into itself,\it has achieved its ultimate form.\Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable. response:	Man must not create gods. He can't possess such power!
context: assuming that I meet the right person.\Again A.D. 2015\By incorporating the S2 unit into itself,\it has achieved its ultimate form.\Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power! response:	Can we trust Gendo Ikari?
context: Again A.D. 2015\By incorporating the S2 unit into itself,\it has achieved its ultimate form.\Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari? response:	Gendo Rokubungi? Well, I have heard the name.
context: By incorporating the S2 unit into itself,\it has achieved its ultimate form.\Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name. response:	No, I've never met him.
context: it has achieved its ultimate form.\Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him. response:	However, he does seem to be at the center of many rumors.
context: Evangelion Unit 01!\A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors. response:	He wants to be released in my custody?
context: A supreme being which we created. What blasphemy!\The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody? response:	Yes, I'll come visit him. What time should I come?
context: The creation of a god is unacceptable.\Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come? response:	I've been hearing some interesting things about you.
context: Man must not create gods. He can't possess such power!\Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you. response:	I've been wanting to meet you.
context: Can we trust Gendo Ikari?\Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you. response:	You were drunk and got into a fight. How pathetic.
context: Gendo Rokubungi? Well, I have heard the name.\No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic. response:	I didn't even have a chance to say anything before they jumped me.
context: No, I've never met him.\However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me. response:	I'm not used to being liked.
context: However, he does seem to be at the center of many rumors.\He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked. response:	Being hated, on the other hand, is quite familiar.
context: He wants to be released in my custody?\Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar. response:	That's not my concern.
context: Yes, I'll come visit him. What time should I come?\I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern. response:	Professor Fuyutsuki,
context: I've been hearing some interesting things about you.\I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki, response:	you are exactly the kind of person I expected you to be.
context: I've been wanting to meet you.\You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be. response:	My first impression of him was that he was a total son of a bitch.
context: You were drunk and got into a fight. How pathetic.\I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch. response:	Back then, there were still seasons in this country. It was autumn.
context: I didn't even have a chance to say anything before they jumped me.\I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn. response:	Are you serious?
context: I'm not used to being liked.\Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious? response:	Yes, I'm dating Mr. Rokubungi. Are you serious?
context: Being hated, on the other hand, is quite familiar.\That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious? response:	Yes, I'm dating Mr. Rokubungi.
context: That's not my concern.\Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi. response:	When she told me that, I couldn't hide my shock.
context: Professor Fuyutsuki,\you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock. response:	It's hard to imagine you seeing him.
context: you are exactly the kind of person I expected you to be.\My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him. response:	Now, Professor Fuyutsuki...
context: My first impression of him was that he was a total son of a bitch.\Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki... response:	He's actually a very sweet person.
context: Back then, there were still seasons in this country. It was autumn.\Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person. response:	It's just that nobody really knows him.
context: Are you serious?\Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him. response:	Sometimes ignorance can be bliss.
context: Yes, I'm dating Mr. Rokubungi. Are you serious?\Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss. response:	I'm the one who first mentioned you to him. Does that bother you?
context: Yes, I'm dating Mr. Rokubungi.\When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you? response:	Well, I'll admit that he's an interesting fellow,
context: When she told me that, I couldn't hide my shock.\It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow, response:	but I just don't like him.
context: It's hard to imagine you seeing him.\Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him. response:	It was generally believed that the real object of his overtures to Yui
context: Now, Professor Fuyutsuki...\He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui response:	was her talent and the support of the organization backing her.
context: He's actually a very sweet person.\It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her. response:	According to the rumors, that organization was called SEELE.
context: It's just that nobody really knows him.\Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE. response:	A.D. 2000, Antarctica
context: Sometimes ignorance can be bliss.\I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica response:	Second Impact...
context: I'm the one who first mentioned you to him. Does that bother you?\Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact... response:	It was in the last year of the 20th century that this tragedy occurred.
context: Well, I'll admit that he's an interesting fellow,\but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred. response:	Then, in the first year of the 21st century there was nothing but hell.
context: but I just don't like him.\It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell. response:	I can't find any other words to describe that year.
context: It was generally believed that the real object of his overtures to Yui\was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year. response:	This used to be a continent of ice?
context: was her talent and the support of the organization backing her.\According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice? response:	There's no sign left of it!
context: According to the rumors, that organization was called SEELE.\A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it! response:	Professor Fuyutsuki...
context: A.D. 2000, Antarctica\Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki... response:	Is that you? You survived?
context: Second Impact...\It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived? response:	I'd heard that you were with the Katsuragi research team.
context: It was in the last year of the 20th century that this tragedy occurred.\Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team. response:	Fortunately, I returned to Japan the day before the incident.
context: Then, in the first year of the 21st century there was nothing but hell.\I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident. response:	You don't say?
context: I can't find any other words to describe that year.\This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say? response:	Mr. Rokubungi, you...
context: This used to be a continent of ice?\There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you... response:	Excuse me, but I've changed my surname.
context: There's no sign left of it!\Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname. response:	A postcard? Not a business card?
context: Professor Fuyutsuki...\Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card? response:	We are married Gendo and Yui Ikari
context: Is that you? You survived?\I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari response:	Ikari! Gendo Ikari!
context: I'd heard that you were with the Katsuragi research team.\Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari! response:	My wife's been asking me to send this to you. She's a fan of yours.
context: Fortunately, I returned to Japan the day before the incident.\You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours. response:	What an honor.
context: You don't say?\Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor. response:	How is Yui doing? She's not participating in this expedition?
context: Mr. Rokubungi, you...\Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition? response:	Yui wanted to come too, but we have a child now.
context: Excuse me, but I've changed my surname.\A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now. response:	Your organization, SEELE or whatever it's called,
context: A postcard? Not a business card?\We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called, response:	is at the base of many ugly rumors.
context: We are married Gendo and Yui Ikari\Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors. response:	I don't like the way it manipulates the committee by force.
context: Ikari! Gendo Ikari!\My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force. response:	You're still too scrupulous.
context: My wife's been asking me to send this to you. She's a fan of yours.\What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous. response:	No completely chaste organization can survive in this day and age.
context: What an honor.\How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age. response:	If this official investigation of the Second Impact
context: How is Yui doing? She's not participating in this expedition?\Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact response:	was composed solely of SEELE personnel,
context: Yui wanted to come too, but we have a child now.\Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel, response:	there would have been trouble.
context: Your organization, SEELE or whatever it's called,\is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble. response:	So, are we just here for political convenience?
context: is at the base of many ugly rumors.\I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience? response:	NERV Headquarters
context: I don't like the way it manipulates the committee by force.\You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters response:	I still hate the darkness.
context: You're still too scrupulous.\No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness. response:	All it does is bring back the most horrible memories.
context: No completely chaste organization can survive in this day and age.\If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories. response:	Who is she?
context: If this official investigation of the Second Impact\was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she? response:	The only survivor of the research team.
context: was composed solely of SEELE personnel,\there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team. response:	The only survivor of the research team.
context: there would have been trouble.\So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team.\The only survivor of the research team. response:	Her name is Misato Katsuragi.
context: So, are we just here for political convenience?\NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi. response:	Katsuragi? Is she Doctor Katsuragi's daughter?
context: NERV Headquarters\I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter? response:	Yes, she hasn't said a word in two years.
context: I still hate the darkness.\All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years. response:	How terrible.
context: All it does is bring back the most horrible memories.\Who is she?\The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible. response:	She saw hell firsthand.
context: Who is she?\The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand. response:	Her physical wounds are healed,
context: The only survivor of the research team.\The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand.\Her physical wounds are healed, response:	but repairing the damage to her mind will take time.
context: The only survivor of the research team.\Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time. response:	That's true.
context: Her name is Misato Katsuragi.\Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true. response:	The results of our investigation aren't easy to analyze.
context: Katsuragi? Is she Doctor Katsuragi's daughter?\Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze. response:	This Giant of Light's origin is but one of many unsolved mysteries.
context: Yes, she hasn't said a word in two years.\How terrible.\She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries. response:	The Second Impact was caused by a massive meteorite strike,
context: How terrible.\She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike, response:	or so the United Nations officially declared later.
context: She saw hell firsthand.\Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later. response:	However, from my point of view,
context: Her physical wounds are healed,\but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view, response:	the announcement was obviously a fabrication.
context: but repairing the damage to her mind will take time.\That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication. response:	The organization known as SEELE
context: That's true.\The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE response:	and a man named Keel were behind this artifice.
context: The results of our investigation aren't easy to analyze.\This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice. response:	It became my goal to find out the truth about the incident,
context: This Giant of Light's origin is but one of many unsolved mysteries.\The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident, response:	even though I discovered that Yui Ikari was involved.
context: The Second Impact was caused by a massive meteorite strike,\or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved. response:	Why did you conceal the existence of the Giant?
context: or so the United Nations officially declared later.\However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant? response:	You knew that the Second Impact was going to happen, didn't you?
context: However, from my point of view,\the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you? response:	You say it's just luck you returned the day before it happened,
context: the announcement was obviously a fabrication.\The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened, response:	but explain why you brought back copies of all the documentation?!
context: The organization known as SEELE\and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?! response:	I'm surprised that those weren't destroyed.
context: and a man named Keel were behind this artifice.\It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed. response:	I've checked into your finances as well.
context: It became my goal to find out the truth about the incident,\even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed.\I've checked into your finances as well. response:	Bringing up a child and educating him is expensive,
context: even though I discovered that Yui Ikari was involved.\Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed.\I've checked into your finances as well.\Bringing up a child and educating him is expensive, response:	but isn't this a bit much?
context: Why did you conceal the existence of the Giant?\You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed.\I've checked into your finances as well.\Bringing up a child and educating him is expensive,\but isn't this a bit much? response:	Very impressive, Professor Fuyutsuki.
context: You knew that the Second Impact was going to happen, didn't you?\You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed.\I've checked into your finances as well.\Bringing up a child and educating him is expensive,\but isn't this a bit much?\Very impressive, Professor Fuyutsuki. response:	Perhaps you should be teaching economics.
context: You say it's just luck you returned the day before it happened,\but explain why you brought back copies of all the documentation?!\I'm surprised that those weren't destroyed.\I've checked into your finances as well.\Bringing up a child and educating him is expensive,\but isn't this a bit much?\Very impressive, Professor Fuyutsuki.\Perhaps you should be teaching economics. response:	I'm going public with the real truth about the Second Impact,
