context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: and they call the pretty red spot on their heads the ruby of the sea.\Who calls it that?\Well, I call it that. It's my name for it.\When you talk about water Pokemon, it's like you get a different personality.\I don't understand why you can't see their charm.\Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth? response:	Chu chu. Chu!
context: Who calls it that?\Well, I call it that. It's my name for it.\When you talk about water Pokemon, it's like you get a different personality.\I don't understand why you can't see their charm.\Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu! response:	Horsea.
context: Well, I call it that. It's my name for it.\When you talk about water Pokemon, it's like you get a different personality.\I don't understand why you can't see their charm.\Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea. response:	Horsea!
context: When you talk about water Pokemon, it's like you get a different personality.\I don't understand why you can't see their charm.\Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea.\Horsea! response:	Horsea!
context: I don't understand why you can't see their charm.\Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea.\Horsea!\Horsea! response:	How do you feel? Are you okay?
context: Water Pokemon are so beautiful and have such depth.\Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea.\Horsea!\Horsea!\How do you feel? Are you okay? response:	The super potion seems to be working.
context: Like that Horsea we saw. It was a talented artist.\Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea.\Horsea!\Horsea!\How do you feel? Are you okay?\The super potion seems to be working. response:	Thank goodness.
context: Art? You mean that ink it spit out if its mouth?\Chu chu. Chu!\Horsea.\Horsea!\Horsea!\How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness. response:	They're really communicating.
context: Chu chu. Chu!\Horsea.\Horsea!\Horsea!\How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness.\They're really communicating. response:	Horsea?
context: Horsea.\Horsea!\Horsea!\How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness.\They're really communicating.\Horsea? response:	Huh? What is it?
context: Horsea!\Horsea!\How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness.\They're really communicating.\Horsea?\Huh? What is it? response:	-What are you trying to say? -Horsea.
context: Horsea!\How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness.\They're really communicating.\Horsea?\Huh? What is it?\-What are you trying to say? -Horsea. response:	Say didn't that picture it drew look like a Tentacool?
context: How do you feel? Are you okay?\The super potion seems to be working.\Thank goodness.\They're really communicating.\Horsea?\Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool? response:	Maybe it was telling us about the Tentacool
context: The super potion seems to be working.\Thank goodness.\They're really communicating.\Horsea?\Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool response:	and why that ship was sunk.
context: Thank goodness.\They're really communicating.\Horsea?\Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk. response:	Is that right, Horsea?
context: They're really communicating.\Horsea?\Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea? response:	Sea, sea.
context: Horsea?\Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea?\Sea, sea. response:	Citizens of Porta Vista listen up!
context: Huh? What is it?\-What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up! response:	Nastina.
context: -What are you trying to say? -Horsea.\Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up!\Nastina. response:	Effective immediately, I am recruiting volunteers
context: Say didn't that picture it drew look like a Tentacool?\Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers response:	to exterminate the Tentacool terrorizing our town.
context: Maybe it was telling us about the Tentacool\and why that ship was sunk.\Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town. response:	Exterminate?
context: and why that ship was sunk.\Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate? response:	I will award S1 million to anyone who can exterminate the Tentacool.
context: Is that right, Horsea?\Sea, sea.\Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool. response:	Isn't Nastina generous?
context: Sea, sea.\Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous? response:	She'll do anything to destroy them.
context: Citizens of Porta Vista listen up!\Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them. response:	Anyone who wants money-
context: Nastina.\Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money- response:	I mean, wants to help the development of our town,
context: Effective immediately, I am recruiting volunteers\to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town, response:	come to the yacht harbor immediately.
context: to exterminate the Tentacool terrorizing our town.\Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately. response:	Huh, she expects to get people to destroy the Tentacool for money?
context: Exterminate?\I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money? response:	How ridiculous.
context: I will award S1 million to anyone who can exterminate the Tentacool.\Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous. response:	Oh, it's not ridiculous to them.
context: Isn't Nastina generous?\She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them. response:	All right, which one of you is going to win the S1 million reward?
context: She'll do anything to destroy them.\Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward? response:	Huh?
context: Anyone who wants money-\I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh? response:	Oh, who is that?
context: I mean, wants to help the development of our town,\come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that? response:	- Prepare for trouble. - Make it double.
context: come to the yacht harbor immediately.\Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that?\- Prepare for trouble. - Make it double. response:	To protect the world from devastation...
context: Huh, she expects to get people to destroy the Tentacool for money?\How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation... response:	To unite all peoples within our nation...
context: How ridiculous.\Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation... response:	To denounce the evils of truth and love...
context: Oh, it's not ridiculous to them.\All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love... response:	To extend our reach to the stars above.
context: All right, which one of you is going to win the S1 million reward?\Huh?\Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above. response:	Jessie.
context: Huh?\Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie. response:	James.
context: Oh, who is that?\- Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie.\James. response:	Team Rocket blast off at the speed of light.
context: - Prepare for trouble. - Make it double.\To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie.\James.\Team Rocket blast off at the speed of light. response:	Surrender now or prepare to fight.
context: To protect the world from devastation...\To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie.\James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight. response:	Meowth! That's right.
context: To unite all peoples within our nation...\To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie.\James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right. response:	Hey, they got a lot of spunk.
context: To denounce the evils of truth and love...\To extend our reach to the stars above.\Jessie.\James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk. response:	That's a new definition of spunk.
context: To extend our reach to the stars above.\Jessie.\James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk. response:	Pikachu.
context: Jessie.\James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu. response:	Look at that hair.
context: James.\Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu.\Look at that hair. response:	Disaster.
context: Team Rocket blast off at the speed of light.\Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu.\Look at that hair.\Disaster. response:	I don't need your beauty tips!
context: Surrender now or prepare to fight.\Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu.\Look at that hair.\Disaster.\I don't need your beauty tips! response:	I need to get rid of Tentacool!
context: Meowth! That's right.\Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu.\Look at that hair.\Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool! response:	It's a very distinctive style. Just don't shoot.
context: Hey, they got a lot of spunk.\That's a new definition of spunk.\Pikachu.\Look at that hair.\Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot. response:	You mean dis-stink-tive.
context: That's a new definition of spunk.\Pikachu.\Look at that hair.\Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive. response:	Oh, we are terribly sorry.
context: Pikachu.\Look at that hair.\Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry. response:	Yes, very sorry.
context: Look at that hair.\Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry. response:	Please leave your little Tentacool extermination project to Team Rocket.
context: Disaster.\I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket. response:	This crew might just pull it off.
context: I don't need your beauty tips!\I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off. response:	We sure will, Nastina.
context: I need to get rid of Tentacool!\It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina. response:	Sounds good.
context: It's a very distinctive style. Just don't shoot.\You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina.\Sounds good. response:	If you exterminate the Tentacool completely,
context: You mean dis-stink-tive.\Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely, response:	the million bucks is yours.
context: Oh, we are terribly sorry.\Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours. response:	Isn't Nastina generous?
context: Yes, very sorry.\Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous? response:	Yes, we heard you the first time.
context: Please leave your little Tentacool extermination project to Team Rocket.\This crew might just pull it off.\We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time. response:	Just get the dough ready for us.
context: This crew might just pull it off.\We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us. response:	Pikachu.
context: We sure will, Nastina.\Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu. response:	They're disrespecting the ocean.
context: Sounds good.\If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean. response:	Huh?
context: If you exterminate the Tentacool completely,\the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean.\Huh? response:	We're going to make a million.
context: the million bucks is yours.\Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean.\Huh?\We're going to make a million. response:	Just for getting rid of some jellyfish.
context: Isn't Nastina generous?\Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean.\Huh?\We're going to make a million.\Just for getting rid of some jellyfish. response:	-And it's going to be so easy with our... - Super-secret stun sauce!
context: Yes, we heard you the first time.\Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean.\Huh?\We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce! response:	We'll just pour it into the ocean all over the Tentacool.
context: Just get the dough ready for us.\Pikachu.\They're disrespecting the ocean.\Huh?\We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool. response:	Then we'll catch them and open up a fish market.
context: Pikachu.\They're disrespecting the ocean.\Huh?\We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market. response:	And we'll make even more money.
context: They're disrespecting the ocean.\Huh?\We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money. response:	There's nothing like making money.
context: Huh?\We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money. response:	Mm? What?
context: We're going to make a million.\Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money.\Mm? What? response:	Why are we going back?
context: Just for getting rid of some jellyfish.\-And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money.\Mm? What?\Why are we going back? response:	T-t-t...
context: -And it's going to be so easy with our... - Super-secret stun sauce!\We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money.\Mm? What?\Why are we going back?\T-t-t... response:	Tentacool!
context: We'll just pour it into the ocean all over the Tentacool.\Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money.\Mm? What?\Why are we going back?\T-t-t...\Tentacool! response:	- What are they? - All of those things are Tentacool?
context: Then we'll catch them and open up a fish market.\And we'll make even more money.\There's nothing like making money.\Mm? What?\Why are we going back?\T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool? response:	Get the stun sauce! Get the stun sauce!
context: And we'll make even more money.\There's nothing like making money.\Mm? What?\Why are we going back?\T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce! response:	We don't have enough of it.
context: There's nothing like making money.\Mm? What?\Why are we going back?\T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it. response:	There must be 10,000 of them!
context: Mm? What?\Why are we going back?\T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them! response:	We super-sized it!
context: Why are we going back?\T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them!\We super-sized it! response:	This is impossible.
context: T-t-t...\Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them!\We super-sized it!\This is impossible. response:	Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.
context: Tentacool!\- What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them!\We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall. response:	Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.
context: - What are they? - All of those things are Tentacool?\Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them!\We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool. response:	Its numerous tentacles serve as a powerful weapon.
context: Get the stun sauce! Get the stun sauce!\We don't have enough of it.\There must be 10,000 of them!\We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon. response:	It is known as the gangster of the sea.
context: We don't have enough of it.\There must be 10,000 of them!\We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea. response:	That must be the gang leader.
context: There must be 10,000 of them!\We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader. response:	Oh, no! Tentacruel's in trouble!
context: We super-sized it!\This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble! response:	How dare that thing crush my hotel!
context: This is impossible.\Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel! response:	Commence fire!
context: Even at its greatest height, a Tentacruel shouldn't be more than seven feet tall.\Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire! response:	Leave my hotel alone!
context: Tentacruel, a jellyfish Pokemon, an evolved form of the Tentacool.\Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone! response:	Tentacool! Tentacool! Tentacool!
context: Its numerous tentacles serve as a powerful weapon.\It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool! response:	Tentacool! Tentacool! Tentacool!
context: It is known as the gangster of the sea.\That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool! response:	We've got to try to protect Tentacruel.
context: That must be the gang leader.\Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel. response:	-But there's going to be a tidal wave! -Ah!
context: Oh, no! Tentacruel's in trouble!\How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah! response:	Tentacool! Tentacool! Tentacool!
context: How dare that thing crush my hotel!\Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool! response:	Oh, thank badness we survived.
context: Commence fire!\Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived. response:	We're high and dry.
context: Leave my hotel alone!\Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry. response:	It's a good thing we grabbed onto this pole.
context: Tentacool! Tentacool! Tentacool!\Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole. response:	It should be safe to climb down now.
context: Tentacool! Tentacool! Tentacool!\We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now. response:	Help!
context: We've got to try to protect Tentacruel.\-But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help! response:	Oh, it's a good thing I just got that insured.
context: -But there's going to be a tidal wave! -Ah!\Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured. response:	That's the last straw Tentacruel! I'm coming after you!
context: Tentacool! Tentacool! Tentacool!\Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you! response:	Whoa!
context: Oh, thank badness we survived.\We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa! response:	So this is what that Horsea was trying to warn us about earlier.
context: We're high and dry.\It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier. response:	I don't understand.
context: It's a good thing we grabbed onto this pole.\It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand. response:	Why would they do a thing like this?
context: It should be safe to climb down now.\Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand.\Why would they do a thing like this? response:	Now everyone will be against them.
context: Help!\Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand.\Why would they do a thing like this?\Now everyone will be against them. response:	Pikachu, do something.
context: Oh, it's a good thing I just got that insured.\That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand.\Why would they do a thing like this?\Now everyone will be against them.\Pikachu, do something. response:	-Pikachu! -You're right.
context: That's the last straw Tentacruel! I'm coming after you!\Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand.\Why would they do a thing like this?\Now everyone will be against them.\Pikachu, do something.\-Pikachu! -You're right. response:	There's no way you could battle against something that big.
context: Whoa!\So this is what that Horsea was trying to warn us about earlier.\I don't understand.\Why would they do a thing like this?\Now everyone will be against them.\Pikachu, do something.\-Pikachu! -You're right.\There's no way you could battle against something that big. response:	Just leave this to me.
