context: TS response:	SCRIPT
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	Rukako
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako response:	(No Subject)
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject) response:	Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay? response:	I've something important to say...
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say... response:	Would you come to the shrine?
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine? response:	Okabe-san.
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine?\Okabe-san. response:	I'm sorry about earlier.
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine?\Okabe-san.\I'm sorry about earlier. response:	No, I'm sorry for crying.
context: Rukako\(No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine?\Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying. response:	And?
context: (No Subject)\Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine?\Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying.\And? response:	What did you want to talk about?
context: Dear Okabe-san, I've something important to say. Would you come to the shrine? I'm waiting. I'm waiting, okay?\I've something important to say...\Would you come to the shrine?\Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying.\And?\What did you want to talk about? response:	Right. Well... I have a request.
context: I've something important to say...\Would you come to the shrine?\Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying.\And?\What did you want to talk about?\Right. Well... I have a request. response:	A request?
context: Would you come to the shrine?\Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying.\And?\What did you want to talk about?\Right. Well... I have a request.\A request? response:	I believe what you told me.
context: Okabe-san.\I'm sorry about earlier.\No, I'm sorry for crying.\And?\What did you want to talk about?\Right. Well... I have a request.\A request?\I believe what you told me. response:	And so, um...
context: I'm sorry about earlier.\No, I'm sorry for crying.\And?\What did you want to talk about?\Right. Well... I have a request.\A request?\I believe what you told me.\And so, um... response:	I'll become a guy again, but in exchange...
context: No, I'm sorry for crying.\And?\What did you want to talk about?\Right. Well... I have a request.\A request?\I believe what you told me.\And so, um...\I'll become a guy again, but in exchange... response:	P-Please...
context: And?\What did you want to talk about?\Right. Well... I have a request.\A request?\I believe what you told me.\And so, um...\I'll become a guy again, but in exchange...\P-Please... response:	Be my boyfriend!
context: What did you want to talk about?\Right. Well... I have a request.\A request?\I believe what you told me.\And so, um...\I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend! response:	B-Boyfriend?
context: Right. Well... I have a request.\A request?\I believe what you told me.\And so, um...\I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend!\B-Boyfriend? response:	Why would I be your boyfriend?
context: A request?\I believe what you told me.\And so, um...\I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend? response:	Because I love you.
context: I believe what you told me.\And so, um...\I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend?\Because I love you. response:	Because I love you, Okabe-san!
context: And so, um...\I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san! response:	So, tomorrow, just for one day...
context: I'll become a guy again, but in exchange...\P-Please...\Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day... response:	Won't you be my boyfriend?
context: P-Please...\Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend? response:	N-No, but... You're a gu
context: Be my boyfriend!\B-Boyfriend?\Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu response:	Fine...
context: B-Boyfriend?\Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu\Fine... response:	I'll do it. Don't cry!
context: Why would I be your boyfriend?\Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu\Fine...\I'll do it. Don't cry! response:	Very well.
context: Because I love you.\Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu\Fine...\I'll do it. Don't cry!\Very well. response:	I'll be your boyfriend for a day, if it's really what you want.
context: Because I love you, Okabe-san!\So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu\Fine...\I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want. response:	Really?
context: So, tomorrow, just for one day...\Won't you be my boyfriend?\N-No, but... You're a gu\Fine...\I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really? response:	Why are you crying?
context: Won't you be my boyfriend?\N-No, but... You're a gu\Fine...\I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying? response:	Because I'm so happy...
context: N-No, but... You're a gu\Fine...\I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying?\Because I'm so happy... response:	That was actually pretty cute.
context: Fine...\I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying?\Because I'm so happy...\That was actually pretty cute. response:	So, you'll be going out with Urushibara-san tomorrow?
context: I'll do it. Don't cry!\Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying?\Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow? response:	Yes.
context: Very well.\I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying?\Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes. response:	A mad scientist on a date with a high school girl.
context: I'll be your boyfriend for a day, if it's really what you want.\Really?\Why are you crying?\Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl. response:	Don't say it...
context: Really?\Why are you crying?\Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl.\Don't say it... response:	That's why I'm enduring the mortification
context: Why are you crying?\Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification response:	of asking a mere assistant for dating advice.
context: Because I'm so happy...\That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice. response:	I told you I'm not your assistant!
context: That was actually pretty cute.\So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant! response:	You're going on a date with someone, Kyouma?
context: So, you'll be going out with Urushibara-san tomorrow?\Yes.\A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma? response:	Here you are!
context: Yes.\A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are! response:	Two iced coffees.
context: A mad scientist on a date with a high school girl.\Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees. response:	Are you going out with Mayushii?
context: Don't say it...\That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees.\Are you going out with Mayushii? response:	Or with her?
context: That's why I'm enduring the mortification\of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees.\Are you going out with Mayushii?\Or with her? response:	No, this is my assistant.
context: of asking a mere assistant for dating advice.\I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees.\Are you going out with Mayushii?\Or with her?\No, this is my assistant. response:	Even if it helps you obtain your ultimate technique,
context: I told you I'm not your assistant!\You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees.\Are you going out with Mayushii?\Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique, response:	you're chasing too many girls.
context: You're going on a date with someone, Kyouma?\Here you are!\Two iced coffees.\Are you going out with Mayushii?\Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls. response:	Too many girls, huh?
context: Here you are!\Two iced coffees.\Are you going out with Mayushii?\Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh? response:	Hey! Don't say stuff people will misunderstand, right before you leave!
context: Two iced coffees.\Are you going out with Mayushii?\Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave! response:	Hey... Would you...
context: Are you going out with Mayushii?\Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you... response:	Would you do anything to obtain your ultimate technique?
context: Or with her?\No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique? response:	I-I mean, would Hououin Kyouma do anything?
context: No, this is my assistant.\Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything? response:	Why are you talking about this, too?
context: Even if it helps you obtain your ultimate technique,\you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too? response:	I don't understand.
context: you're chasing too many girls.\Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand. response:	J-Just curious!
context: Too many girls, huh?\Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand.\J-Just curious! response:	I just wondered if you would do anything, to obtain your ultimate technique,
context: Hey! Don't say stuff people will misunderstand, right before you leave!\Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique, response:	even if you already had someone you loved...
context: Hey... Would you...\Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved... response:	There's no real meaning behind it, okay?!
context: Would you do anything to obtain your ultimate technique?\I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?! response:	Why are you getting mad?
context: I-I mean, would Hououin Kyouma do anything?\Why are you talking about this, too?\I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad? response:	I'm not mad!
context: Why are you talking about this, too?\I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad! response:	Anyway, if that's how you're supposed to be,
context: I don't understand.\J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be, response:	why not go on a date with her?
context: J-Just curious!\I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her? response:	I already told you that I was going to!
context: I just wondered if you would do anything, to obtain your ultimate technique,\even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to! response:	Okarin...
context: even if you already had someone you loved...\There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to!\Okarin... response:	I'd really appreciate it if you'd fill me in on the details.
context: There's no real meaning behind it, okay?!\Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details. response:	If you want to know where to go on a date,
context: Why are you getting mad?\I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date, response:	I've kissed dozens of girls.
context: I'm not mad!\Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls. response:	I'll tell you everything you need to know!
context: Anyway, if that's how you're supposed to be,\why not go on a date with her?\I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know! response:	Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...
context: why not go on a date with her?\I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan... response:	All those girls are from games.
context: I already told you that I was going to!\Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games. response:	I'm talking about a real date.
context: Okarin...\I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date. response:	I've heard you go to Aoyama, or Omotesandou,
context: I'd really appreciate it if you'd fill me in on the details.\If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou, response:	or Nishiazabu...
context: If you want to know where to go on a date,\I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu... response:	Fashionable and trendy...
context: I've kissed dozens of girls.\I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy... response:	A premium night...
context: I'll tell you everything you need to know!\Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy...\A premium night... response:	A special dinner...
context: Nene-chan, Shiori-chan, Honoka-chan, Rinko-chan...\All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy...\A premium night...\A special dinner... response:	It's hopeless.
context: All those girls are from games.\I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy...\A premium night...\A special dinner...\It's hopeless. response:	This is a different world...
context: I'm talking about a real date.\I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy...\A premium night...\A special dinner...\It's hopeless.\This is a different world... response:	None of it exists in reality.
context: I've heard you go to Aoyama, or Omotesandou,\or Nishiazabu...\Fashionable and trendy...\A premium night...\A special dinner...\It's hopeless.\This is a different world...\None of it exists in reality. response:	What do you get by denying it?
context: or Nishiazabu...\Fashionable and trendy...\A premium night...\A special dinner...\It's hopeless.\This is a different world...\None of it exists in reality.\What do you get by denying it? response:	I, Hououin Kyouma, was born
context: Fashionable and trendy...\A premium night...\A special dinner...\It's hopeless.\This is a different world...\None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born response:	with an IQ of 170, just like Isaac Newton.
context: A premium night...\A special dinner...\It's hopeless.\This is a different world...\None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton. response:	I am a mad scientist,
context: A special dinner...\It's hopeless.\This is a different world...\None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist, response:	and care more for research than girls
context: It's hopeless.\This is a different world...\None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls response:	Definitely a virgin!
context: This is a different world...\None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls\Definitely a virgin! response:	Thank you very much.
context: None of it exists in reality.\What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls\Definitely a virgin!\Thank you very much. response:	So, what about you?
context: What do you get by denying it?\I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls\Definitely a virgin!\Thank you very much.\So, what about you? response:	Do you have enough dating experience
context: I, Hououin Kyouma, was born\with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls\Definitely a virgin!\Thank you very much.\So, what about you?\Do you have enough dating experience response:	to talk down to me?
context: with an IQ of 170, just like Isaac Newton.\I am a mad scientist,\and care more for research than girls\Definitely a virgin!\Thank you very much.\So, what about you?\Do you have enough dating experience\to talk down to me? response:	See?
context: I am a mad scientist,\and care more for research than girls\Definitely a virgin!\Thank you very much.\So, what about you?\Do you have enough dating experience\to talk down to me?\See? response:	You've been so busy with studies and research,
context: and care more for research than girls\Definitely a virgin!\Thank you very much.\So, what about you?\Do you have enough dating experience\to talk down to me?\See?\You've been so busy with studies and research, response:	you've never been on a single date, right?
context: Definitely a virgin!\Thank you very much.\So, what about you?\Do you have enough dating experience\to talk down to me?\See?\You've been so busy with studies and research,\you've never been on a single date, right? response:	You had a lonely youth, didn't you?
context: Thank you very much.\So, what about you?\Do you have enough dating experience\to talk down to me?\See?\You've been so busy with studies and research,\you've never been on a single date, right?\You had a lonely youth, didn't you? response:	Shut up! Is it wrong to be a virgin?!
context: So, what about you?\Do you have enough dating experience\to talk down to me?\See?\You've been so busy with studies and research,\you've never been on a single date, right?\You had a lonely youth, didn't you?\Shut up! Is it wrong to be a virgin?! response:	With first dates, the most important thing
context: Do you have enough dating experience\to talk down to me?\See?\You've been so busy with studies and research,\you've never been on a single date, right?\You had a lonely youth, didn't you?\Shut up! Is it wrong to be a virgin?!\With first dates, the most important thing response:	is making yourself attractive to your partner.
context: to talk down to me?\See?\You've been so busy with studies and research,\you've never been on a single date, right?\You had a lonely youth, didn't you?\Shut up! Is it wrong to be a virgin?!\With first dates, the most important thing\is making yourself attractive to your partner. response:	Regarding clothing,
context: See?\You've been so busy with studies and research,\you've never been on a single date, right?\You had a lonely youth, didn't you?\Shut up! Is it wrong to be a virgin?!\With first dates, the most important thing\is making yourself attractive to your partner.\Regarding clothing, response:	there's no need to wear expensive brand names,
