context: Water. response:	Earth.
context: Great! I am the Avatar.\We know.\I'll hold them off. Run!\If the Avatar contacts Roku, there's no telling how powerful the boy will become.\Split up and find him!\Follow me!\Do you know where you're going?\Nope! response:	Wrong way!
context: We know.\I'll hold them off. Run!\If the Avatar contacts Roku, there's no telling how powerful the boy will become.\Split up and find him!\Follow me!\Do you know where you're going?\Nope!\Wrong way! response:	Come back!
context: I'll hold them off. Run!\If the Avatar contacts Roku, there's no telling how powerful the boy will become.\Split up and find him!\Follow me!\Do you know where you're going?\Nope!\Wrong way!\Come back! response:	I don't want to fight you. I am a friend.
context: If the Avatar contacts Roku, there's no telling how powerful the boy will become.\Split up and find him!\Follow me!\Do you know where you're going?\Nope!\Wrong way!\Come back!\I don't want to fight you. I am a friend. response:	Firebenders aren't our friends.
context: Split up and find him!\Follow me!\Do you know where you're going?\Nope!\Wrong way!\Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends. response:	I know why you're here, Avatar.
context: Follow me!\Do you know where you're going?\Nope!\Wrong way!\Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar. response:	You do?
context: Do you know where you're going?\Nope!\Wrong way!\Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar.\You do? response:	Yes. You wish to speak to Avatar Roku. I can take you to him.
context: Nope!\Wrong way!\Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him. response:	How?
context: Wrong way!\Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How? response:	This way.
context: Come back!\I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way. response:	Time is running out. Quickly!
context: I don't want to fight you. I am a friend.\Firebenders aren't our friends.\I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way.\Time is running out. Quickly! response:	What's he up to, Uncle? Why didn't Commander Zhao arrest me?
context: Firebenders aren't our friends.\I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me? response:	Because he wants to follow you.
context: I know why you're here, Avatar.\You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you. response:	He knows you'll lead him to the prize you're both after... the Avatar.
context: You do?\Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar. response:	If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.
context: Yes. You wish to speak to Avatar Roku. I can take you to him.\How?\This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do. response:	Avatar Roku once called this temple his home.
context: How?\This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home. response:	He formed these secret passages out of the magma.
context: This way.\Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma. response:	Did you know Avatar Roku?
context: Time is running out. Quickly!\What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku? response:	No. But my grandfather knew him.
context: What's he up to, Uncle? Why didn't Commander Zhao arrest me?\Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him. response:	Many generations of Fire Sages guarded this temple long before me.
context: Because he wants to follow you.\He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me. response:	We all have a strong spiritual connection to this place.
context: He knows you'll lead him to the prize you're both after... the Avatar.\If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place. response:	Is that how you knew I was coming?
context: If Zhao wants to follow our trail of smoke, then that's exactly what I'll let him do.\Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming? response:	A few weeks ago, an amazing thing occurred.
context: Avatar Roku once called this temple his home.\He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred. response:	The statue of Avatar Roku, its eyes... began to glow!
context: He formed these secret passages out of the magma.\Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow! response:	That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!
context: Did you know Avatar Roku?\No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too! response:	At that moment, we knew you had returned to the world.
context: No. But my grandfather knew him.\Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world. response:	If this is the Avatar's temple, why did the Sages attack me?
context: Many generations of Fire Sages guarded this temple long before me.\We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me? response:	Things have changed. In the past, the Sages were loyal only to the Avatar.
context: We all have a strong spiritual connection to this place.\Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar. response:	When Roku died, the Sages eagerly awaited for the next Avatar to return.
context: Is that how you knew I was coming?\A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return. response:	But he never came.
context: A few weeks ago, an amazing thing occurred.\The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came. response:	They were waiting for me.
context: The statue of Avatar Roku, its eyes... began to glow!\That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me. response:	Hey, don't feel bad. You're only a hundred years late.
context: That's when we were at the Air Temple. Avatar Roku's eyes were glowing there too!\At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late. response:	They lost hope the Avatar would ever return.
context: At that moment, we knew you had returned to the world.\If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return. response:	When Fire Lord Sozen began the war,...
context: If this is the Avatar's temple, why did the Sages attack me?\Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,... response:	I never wanted to serve the Fire Lord. When I learned you were coming,...
context: Things have changed. In the past, the Sages were loyal only to the Avatar.\When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,... response:	Thank you for helping me.
context: When Roku died, the Sages eagerly awaited for the next Avatar to return.\But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me. response:	We'll follow these stairs to the sanctuary.
context: But he never came.\They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary. response:	Once you're inside, wait for the light to hit Avatar Roku's statue.
context: They were waiting for me.\Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue. response:	Only then will you be able to speak with him.
context: Hey, don't feel bad. You're only a hundred years late.\They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him. response:	No!
context: They lost hope the Avatar would ever return.\When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No! response:	Shyu, what's wrong?
context: When Fire Lord Sozen began the war,...\I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No!\Shyu, what's wrong? response:	The sanctuary doors, they're closed.
context: I never wanted to serve the Fire Lord. When I learned you were coming,...\Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No!\Shyu, what's wrong?\The sanctuary doors, they're closed. response:	Can't you just open them with firebending? Like you opened that other door?
context: Thank you for helping me.\We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No!\Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door? response:	No. Only a fully realized Avatar is powerful enough to open this door alone.
context: We'll follow these stairs to the sanctuary.\Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No!\Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone. response:	Otherwise the Sages must open the doors together with five simultaneous fire blasts.
context: Once you're inside, wait for the light to hit Avatar Roku's statue.\Only then will you be able to speak with him.\No!\Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts. response:	Five fire blasts, huh? I think I can help you out.
context: Only then will you be able to speak with him.\No!\Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out. response:	Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.
context: No!\Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover. response:	This is a little trick I picked up from my father.
context: Shyu, what's wrong?\The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father. response:	I seal the lamp oil inside an animal skin casing,...
context: The sanctuary doors, they're closed.\Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,... response:	You've really outdone yourself this time, Sokka.
context: Can't you just open them with firebending? Like you opened that other door?\No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka. response:	This might actually work.
context: No. Only a fully realized Avatar is powerful enough to open this door alone.\Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work. response:	The Sages will hear the explosions, so as soon as they go off, you rush in.
context: Otherwise the Sages must open the doors together with five simultaneous fire blasts.\Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in. response:	Its almost sunset. Are you ready?
context: Five fire blasts, huh? I think I can help you out.\Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready? response:	Definitely.
context: Uncle, keep heading north. Zhao will follow the smoke trail while I use it as a cover.\This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely. response:	They're still locked.
context: This is a little trick I picked up from my father.\I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely.\They're still locked. response:	It didn't work.
context: I seal the lamp oil inside an animal skin casing,...\You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely.\They're still locked.\It didn't work. response:	Why won't it open! Aargh!
context: You've really outdone yourself this time, Sokka.\This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely.\They're still locked.\It didn't work.\Why won't it open! Aargh! response:	Aang, stop! There's nothing else we can do.
context: This might actually work.\The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely.\They're still locked.\It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do. response:	I'm sorry I put you through all this for nothing.
context: The Sages will hear the explosions, so as soon as they go off, you rush in.\Its almost sunset. Are you ready?\Definitely.\They're still locked.\It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing. response:	I don't get it. That blast looked as strong as any firebending I've seen.
context: Its almost sunset. Are you ready?\Definitely.\They're still locked.\It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen. response:	Sokka! You're a genius!
context: Definitely.\They're still locked.\It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius! response:	Wait, how is Sokka genius? His plan didn't even work.
context: They're still locked.\It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work. response:	Come on Aang, let her dream.
context: It didn't work.\Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream. response:	You're right. Sokka's plan didn't work... but it looks like it did.
context: Why won't it open! Aargh!\Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did. response:	Did the definition of genius change in the last hundred years?
context: Aang, stop! There's nothing else we can do.\I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years? response:	Come Quickly! The Avatar has entered the sanctuary.
context: I'm sorry I put you through all this for nothing.\I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary. response:	How did he get in?
context: I don't get it. That blast looked as strong as any firebending I've seen.\Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in? response:	I don't know. But look at the scorch marks and down there!
context: Sokka! You're a genius!\Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there! response:	He's inside. Open the doors immediately before he contacts Avatar Roku.
context: Wait, how is Sokka genius? His plan didn't even work.\Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku. response:	It's the Avatar's lemur!
context: Come on Aang, let her dream.\You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur! response:	He must have crawled through the pipes! We've been tricked!
context: You're right. Sokka's plan didn't work... but it looks like it did.\Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked! response:	Now, Aang!
context: Did the definition of genius change in the last hundred years?\Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang! response:	Aang! Now's your chance!
context: Come Quickly! The Avatar has entered the sanctuary.\How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance! response:	The Avatar's coming with me!
context: How did he get in?\I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me! response:	Close the doors! Quickly!
context: I don't know. But look at the scorch marks and down there!\He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly! response:	Go!
context: He's inside. Open the doors immediately before he contacts Avatar Roku.\It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly!\Go! response:	He made it!
context: It's the Avatar's lemur!\He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly!\Go!\He made it! response:	The light hits the statue and I talk to Roku. So why isn't anything happening?
context: He must have crawled through the pipes! We've been tricked!\Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly!\Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening? response:	Why isn't it working? It's sealed shut!
context: Now, Aang!\Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly!\Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut! response:	It must have been the light. Avatar Roku doesn't want us inside.
context: Aang! Now's your chance!\The Avatar's coming with me!\Close the doors! Quickly!\Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside. response:	Why isn't anything happening? I don't know what I'm doing!
context: The Avatar's coming with me!\Close the doors! Quickly!\Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing! response:	All I know is airbending! Please, Avatar Roku, talk to me!
context: Close the doors! Quickly!\Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me! response:	It's good to see you, Aang. What took you so long?
context: Go!\He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long? response:	Why did you help the Avatar?
context: He made it!\The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar? response:	Because it was once the Sages' duty. It is still our duty.
context: The light hits the statue and I talk to Roku. So why isn't anything happening?\Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty. response:	What a moving and heartfelt performance.
context: Why isn't it working? It's sealed shut!\It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance. response:	I'm certain the Fire Lord will understand when you explain why you betrayed him.
context: It must have been the light. Avatar Roku doesn't want us inside.\Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him. response:	Commander Zhao...
context: Why isn't anything happening? I don't know what I'm doing!\All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao... response:	And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.
context: All I know is airbending! Please, Avatar Roku, talk to me!\It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work. response:	Two traitors, in one day, the Fire Lord will be pleased.
context: It's good to see you, Aang. What took you so long?\Why did you help the Avatar?\Because it was once the Sages' duty. It is still our duty.\What a moving and heartfelt performance.\I'm certain the Fire Lord will understand when you explain why you betrayed him.\Commander Zhao...\And Prince Zuko, it was a noble effort. But your little smoke screen didn't work.\Two traitors, in one day, the Fire Lord will be pleased. response:	You're too late, Zhao. The Avatar's inside and the doors are sealed.
