context: OP response:	ED
context: She's not a Witch, but a Magical Girl like you.\If you two try, I know we can all be friends.\You may have different methods than she does, but you both want to hunt Witches.\The same goes for Homura-chan.\And Mami-san, too. If she hadn't argued with Homura-chan...\That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch. response:	She wanted that Grief Seed so badly that she didn't care if Mami-san died.
context: If you two try, I know we can all be friends.\You may have different methods than she does, but you both want to hunt Witches.\The same goes for Homura-chan.\And Mami-san, too. If she hadn't argued with Homura-chan...\That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died. response:	You're wrong...
context: You may have different methods than she does, but you both want to hunt Witches.\The same goes for Homura-chan.\And Mami-san, too. If she hadn't argued with Homura-chan...\That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong... response:	That transfer student and Kyoko... they're both the same!
context: The same goes for Homura-chan.\And Mami-san, too. If she hadn't argued with Homura-chan...\That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same! response:	They only think about themselves.
context: And Mami-san, too. If she hadn't argued with Homura-chan...\That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves. response:	I finally understand.
context: That's wrong!\You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand. response:	Mami-san was an exception.
context: You saw what happened, Madoka.\She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand.\Mami-san was an exception. response:	Every other Magical Girl is the same.
context: She waited until Mami-san died before coming to defeat the Witch.\She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same. response:	No...
context: She wanted that Grief Seed so badly that she didn't care if Mami-san died.\You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same.\No... response:	Even though that familiar wasn't powerful,
context: You're wrong...\That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful, response:	it could still kill someone!
context: That transfer student and Kyoko... they're both the same!\They only think about themselves.\I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful,\it could still kill someone! response:	You never know who its target may be. It could even be your mom and dad.
context: They only think about themselves.\I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad. response:	It may even be Ta-kun!
context: I finally understand.\Mami-san was an exception.\Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun! response:	Can you just let that happen, Madoka?
context: Mami-san was an exception.\Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka? response:	You'll forgive them for doing that?
context: Every other Magical Girl is the same.\No...\Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that? response:	You know...
context: No...\Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know... response:	I'm not just fighting Witches.
context: Even though that familiar wasn't powerful,\it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know...\I'm not just fighting Witches. response:	I'm using my powers to protect those who are dear to me.
context: it could still kill someone!\You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me. response:	That's why...
context: You never know who its target may be. It could even be your mom and dad.\It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why... response:	I will fight them.
context: It may even be Ta-kun!\Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why...\I will fight them. response:	Even if it is a Magical Girl.
context: Can you just let that happen, Madoka?\You'll forgive them for doing that?\You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why...\I will fight them.\Even if it is a Magical Girl. response:	Sayaka-chan...
context: You'll forgive them for doing that?\You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why...\I will fight them.\Even if it is a Magical Girl.\Sayaka-chan... response:	Say something, Kyubei!
context: You know...\I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why...\I will fight them.\Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei! response:	All I can say is that it's very foolish.
context: I'm not just fighting Witches.\I'm using my powers to protect those who are dear to me.\That's why...\I will fight them.\Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish. response:	Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.
context: I'm using my powers to protect those who are dear to me.\That's why...\I will fight them.\Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko. response:	But no matter how many times I tell her, she just won't listen.
context: That's why...\I will fight them.\Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen. response:	Can't sleep?
context: I will fight them.\Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep? response:	No. Can we talk?
context: Even if it is a Magical Girl.\Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk? response:	My friend is in trouble...
context: Sayaka-chan...\Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk?\My friend is in trouble... response:	She doesn't seem to have any ill intentions.
context: Say something, Kyubei!\All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions. response:	But the more she tries to do the right thing, the worse it gets.
context: All I can say is that it's very foolish.\Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets. response:	That happens a lot.
context: Sayaka-chan has no chance of defeating Akemi Homura nor Sakura Kyoko.\But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot. response:	It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.
context: But no matter how many times I tell her, she just won't listen.\Can't sleep?\No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing. response:	If everyone were to do what they feel is right,
context: Can't sleep?\No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right, response:	then there'll be no more happiness.
context: No. Can we talk?\My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness. response:	She's not doing anything wrong, and yet she can't find any happiness.
context: My friend is in trouble...\She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness. response:	It's horrible.
context: She doesn't seem to have any ill intentions.\But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible. response:	What should I do?
context: But the more she tries to do the right thing, the worse it gets.\That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do? response:	Something like this is delicate, so I'd suggest not interfering.
context: That happens a lot.\It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering. response:	But even if it's not a perfect solution, you want to try, right?
context: It's unfortunate, but when you do that, it doesn't always feel like you're doing the right thing.\If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right? response:	Yeah...
context: If everyone were to do what they feel is right,\then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah... response:	Then you'll need to do something wrong.
context: then there'll be no more happiness.\She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong. response:	She's too thoughtful, and she needs someone to do something wrong for her.
context: She's not doing anything wrong, and yet she can't find any happiness.\It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her. response:	Something wrong...?
context: It's horrible.\What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...? response:	Something like telling a lie or running away from something scary...
context: What should I do?\Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary... response:	But you know,
context: Something like this is delicate, so I'd suggest not interfering.\But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary...\But you know, response:	after you did that, you'll realize it was the right thing to do.
context: But even if it's not a perfect solution, you want to try, right?\Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do. response:	If you reach a point where you don't know what else you can do,
context: Yeah...\Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do, response:	then you might as well do something wrong.
context: Then you'll need to do something wrong.\She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong. response:	How will she know it's for her?
context: She's too thoughtful, and she needs someone to do something wrong for her.\Something wrong...?\Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her? response:	She'll understand,
context: Something wrong...?\Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her?\She'll understand, response:	even if it's not immediately.
context: Something like telling a lie or running away from something scary...\But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her?\She'll understand,\even if it's not immediately. response:	Like I said, it's not the perfect solution.
context: But you know,\after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her?\She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution. response:	Would you rather give up on her or be misunderstood every now and then?
context: after you did that, you'll realize it was the right thing to do.\If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her?\She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then? response:	Madoka.
context: If you reach a point where you don't know what else you can do,\then you might as well do something wrong.\How will she know it's for her?\She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka. response:	You're a good kid.
context: then you might as well do something wrong.\How will she know it's for her?\She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid. response:	You don't tell lies and you don't do anything wrong.
context: How will she know it's for her?\She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong. response:	You've been trying to do the right thing.
context: She'll understand,\even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing. response:	You've already succeeded as a child.
context: even if it's not immediately.\Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child. response:	So, before you become an adult,
context: Like I said, it's not the perfect solution.\Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult, response:	you need to learn when to do something wrong.
context: Would you rather give up on her or be misunderstood every now and then?\Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong. response:	Learn... when to do something wrong...?
context: Madoka.\You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...? response:	As a kid, you heal quickly.
context: You're a good kid.\You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly. response:	Take advantage of that and use your time to make mistakes.
context: You don't tell lies and you don't do anything wrong.\You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes. response:	You'll find it useful someday.
context: You've been trying to do the right thing.\You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday. response:	When you're older,
context: You've already succeeded as a child.\So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older, response:	it'll be harder to make those mistakes.
context: So, before you become an adult,\you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes. response:	As our responsibilities increase, so does the need for caution.
context: you need to learn when to do something wrong.\Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution. response:	Isn't that hard?
context: Learn... when to do something wrong...?\As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard? response:	Adults lead difficult lives.
context: As a kid, you heal quickly.\Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives. response:	That's why they drink their sorrows away.
context: Take advantage of that and use your time to make mistakes.\You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away. response:	I'd like to drink sake with you, too, someday.
context: You'll find it useful someday.\When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday. response:	Is that so? Then hurry and grow up already.
context: When you're older,\it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already. response:	It has its rough times, but it's still fun.
context: it'll be harder to make those mistakes.\As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun. response:	If you're looking for Kamijou-san, he was discharged yesterday.
context: As our responsibilities increase, so does the need for caution.\Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday. response:	The rehabilitation was successful,
context: Isn't that hard?\Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful, response:	so the treatment was completed early.
context: Adults lead difficult lives.\That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early. response:	I-Is that so?
context: That's why they drink their sorrows away.\I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early.\I-Is that so? response:	You're going to head home already?
context: I'd like to drink sake with you, too, someday.\Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early.\I-Is that so?\You're going to head home already? response:	You've chased him around all day, though.
context: Is that so? Then hurry and grow up already.\It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early.\I-Is that so?\You're going to head home already?\You've chased him around all day, though. response:	You...
context: It has its rough times, but it's still fun.\If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early.\I-Is that so?\You're going to head home already?\You've chased him around all day, though.\You... response:	I know all about this guy.
context: If you're looking for Kamijou-san, he was discharged yesterday.\The rehabilitation was successful,\so the treatment was completed early.\I-Is that so?\You're going to head home already?\You've chased him around all day, though.\You...\I know all about this guy. response:	He's the reason why you formed a contract with Kyubei.
context: The rehabilitation was successful,\so the treatment was completed early.\I-Is that so?\You're going to head home already?\You've chased him around all day, though.\You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei. response:	Man...
context: so the treatment was completed early.\I-Is that so?\You're going to head home already?\You've chased him around all day, though.\You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man... response:	Using your only chance to wish for something on this.
context: I-Is that so?\You're going to head home already?\You've chased him around all day, though.\You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this. response:	What would someone like you know?
context: You're going to head home already?\You've chased him around all day, though.\You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this.\What would someone like you know? response:	You're the only one who doesn't understand, idiot.
context: You've chased him around all day, though.\You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot. response:	The reason magic exists is so that our deepest desires may become a reality.
context: You...\I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality. response:	It's worthless if you use it on someone else.
context: I know all about this guy.\He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else. response:	Didn't Tomoe Mami tell you that?
context: He's the reason why you formed a contract with Kyubei.\Man...\Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that? response:	Aren't there easier methods of getting a guy?
context: Man...\Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy? response:	Just use the magic that you worked so hard to obtain.
context: Using your only chance to wish for something on this.\What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain. response:	What?
context: What would someone like you know?\You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What? response:	Go inside and break his arms and legs so that he can't play the violin anymore.
context: You're the only one who doesn't understand, idiot.\The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore. response:	Make it so that he'll need your help to do anything.
context: The reason magic exists is so that our deepest desires may become a reality.\It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything. response:	That way, he'll be all yours.
context: It's worthless if you use it on someone else.\Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours. response:	Be it his heart or his body, it's all yours.
context: Didn't Tomoe Mami tell you that?\Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours. response:	If you're too much of a wimp, then I'll do it for you.
context: Aren't there easier methods of getting a guy?\Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you. response:	Consider it a favor from another Magical Girl.
context: Just use the magic that you worked so hard to obtain.\What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl. response:	It's no big deal.
context: What?\Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal. response:	There's no way...
context: Go inside and break his arms and legs so that he can't play the violin anymore.\Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal.\There's no way... response:	There's no way I'll let that slide...
context: Make it so that he'll need your help to do anything.\That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal.\There's no way...\There's no way I'll let that slide... response:	This time...
context: That way, he'll be all yours.\Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal.\There's no way...\There's no way I'll let that slide...\This time... response:	Let's change our location, then.
context: Be it his heart or his body, it's all yours.\If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal.\There's no way...\There's no way I'll let that slide...\This time...\Let's change our location, then. response:	Otherwise, people will see us.
context: If you're too much of a wimp, then I'll do it for you.\Consider it a favor from another Magical Girl.\It's no big deal.\There's no way...\There's no way I'll let that slide...\This time...\Let's change our location, then.\Otherwise, people will see us. response:	She's too thoughtful, and she needs someone to do something wrong for her.
context: Consider it a favor from another Magical Girl.\It's no big deal.\There's no way...\There's no way I'll let that slide...\This time...\Let's change our location, then.\Otherwise, people will see us.\She's too thoughtful, and she needs someone to do something wrong for her. response:	What can I possibly do...?
context: It's no big deal.\There's no way...\There's no way I'll let that slide...\This time...\Let's change our location, then.\Otherwise, people will see us.\She's too thoughtful, and she needs someone to do something wrong for her.\What can I possibly do...? response:	Madoka.
context: There's no way...\There's no way I'll let that slide...\This time...\Let's change our location, then.\Otherwise, people will see us.\She's too thoughtful, and she needs someone to do something wrong for her.\What can I possibly do...?\Madoka. response:	Madoka!
context: There's no way I'll let that slide...\This time...\Let's change our location, then.\Otherwise, people will see us.\She's too thoughtful, and she needs someone to do something wrong for her.\What can I possibly do...?\Madoka.\Madoka! response:	Quickly, Sayaka's in trouble!
