context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Well, it's the opposite for me.\My companion is a rabbit who would die from loneliness if I didn't care for him.\Either way,\it was just a coincidence that I noticed the wolves quickly.\I had thought you were a shepherd.\That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me. response:	Um, Enik has?
context: My companion is a rabbit who would die from loneliness if I didn't care for him.\Either way,\it was just a coincidence that I noticed the wolves quickly.\I had thought you were a shepherd.\That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has? response:	You care for him very much, right?
context: Either way,\it was just a coincidence that I noticed the wolves quickly.\I had thought you were a shepherd.\That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right? response:	Because of that, he probably favors you more.
context: it was just a coincidence that I noticed the wolves quickly.\I had thought you were a shepherd.\That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more. response:	If he doesn't frolic with others sometimes, his desires will show for sure.
context: I had thought you were a shepherd.\That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure. response:	You should be blunt sometimes.
context: That's a real surprise.\Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes. response:	It'll become a good rein.
context: Enik seems to be very conscious of you, Horo.\Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein. response:	If he's unfaithful to me in the future, I'll do what you told me.
context: Ah, that's probably because he's fallen for me.\Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me. response:	That'll be good.
context: Um, Enik has?\You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good. response:	But right now,
context: You care for him very much, right?\Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now, response:	I want to praise him as much as I can.
context: Because of that, he probably favors you more.\If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now,\I want to praise him as much as I can. response:	Whether this job succeeds or fails,
context: If he doesn't frolic with others sometimes, his desires will show for sure.\You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails, response:	I will stop being a shepherd.
context: You should be blunt sometimes.\It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd. response:	Do you feel a bit more relieved now?
context: It'll become a good rein.\If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now? response:	I give up.
context: If he's unfaithful to me in the future, I'll do what you told me.\That'll be good.\But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up. response:	You certainly have it.
context: That'll be good.\But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up.\You certainly have it. response:	Thank goodness, I thought it didn't go well.
context: But right now,\I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up.\You certainly have it.\Thank goodness, I thought it didn't go well. response:	Did I look that way?
context: I want to praise him as much as I can.\Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up.\You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way? response:	I'm sure you feel nervous carrying such a large amount of gold.
context: Whether this job succeeds or fails,\I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up.\You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold. response:	I'm ashamed.
context: I will stop being a shepherd.\Do you feel a bit more relieved now?\I give up.\You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed. response:	Well then, let's set off.
context: Do you feel a bit more relieved now?\I give up.\You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off. response:	Just like this gold, a shining tomorrow awaits us.
context: I give up.\You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us. response:	I-Is this really the same road we took?
context: You certainly have it.\Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took? response:	I-It just feels very different to me.
context: Thank goodness, I thought it didn't go well.\Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me. response:	Enik!
context: Did I look that way?\I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me.\Enik! response:	I'm sorry, let us hurry.
context: I'm sure you feel nervous carrying such a large amount of gold.\I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me.\Enik!\I'm sorry, let us hurry. response:	They're here.
context: I'm ashamed.\Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me.\Enik!\I'm sorry, let us hurry.\They're here. response:	Yes, they're also on that hill.
context: Well then, let's set off.\Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me.\Enik!\I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill. response:	W-Will we be alright?
context: Just like this gold, a shining tomorrow awaits us.\I-Is this really the same road we took?\I-It just feels very different to me.\Enik!\I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill.\W-Will we be alright? response:	Yes, but please hurry!
context: I-Is this really the same road we took?\I-It just feels very different to me.\Enik!\I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry! response:	Enik!
context: I-It just feels very different to me.\Enik!\I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry!\Enik! response:	The girl is doing well.
context: Enik!\I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry!\Enik!\The girl is doing well. response:	The wolves won't be able to make a move like this.
context: I'm sorry, let us hurry.\They're here.\Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry!\Enik!\The girl is doing well.\The wolves won't be able to make a move like this. response:	What do you mean?
context: They're here.\Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry!\Enik!\The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean? response:	Wolves won't do anything that will harm a member of their pack.
context: Yes, they're also on that hill.\W-Will we be alright?\Yes, but please hurry!\Enik!\The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack. response:	They act carefully by spreading the pack out and slowly cornering their prey.
context: W-Will we be alright?\Yes, but please hurry!\Enik!\The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey. response:	Enik!
context: Yes, but please hurry!\Enik!\The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik! response:	But with their formation,
context: Enik!\The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation, response:	we can turn the tables on them.
context: The girl is doing well.\The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation,\we can turn the tables on them. response:	We can get through at this rate.
context: The wolves won't be able to make a move like this.\What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation,\we can turn the tables on them.\We can get through at this rate. response:	A single wolf won't come and attack.
context: What do you mean?\Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation,\we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack. response:	Hey...
context: Wolves won't do anything that will harm a member of their pack.\They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation,\we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack.\Hey... response:	What is it?
context: They act carefully by spreading the pack out and slowly cornering their prey.\Enik!\But with their formation,\we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack.\Hey...\What is it? response:	Sink or swim!
context: Enik!\But with their formation,\we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack.\Hey...\What is it?\Sink or swim! response:	Stand down!
context: But with their formation,\we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack.\Hey...\What is it?\Sink or swim!\Stand down! response:	Youngsters are like that lately, even among humans.
context: we can turn the tables on them.\We can get through at this rate.\A single wolf won't come and attack.\Hey...\What is it?\Sink or swim!\Stand down!\Youngsters are like that lately, even among humans. response:	The ones in the forest are the same.
context: We can get through at this rate.\A single wolf won't come and attack.\Hey...\What is it?\Sink or swim!\Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same. response:	Is it all right now?
context: A single wolf won't come and attack.\Hey...\What is it?\Sink or swim!\Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now? response:	Nora! How is it?
context: Hey...\What is it?\Sink or swim!\Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now?\Nora! How is it? response:	I don't know, but I will do my best.
context: What is it?\Sink or swim!\Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now?\Nora! How is it?\I don't know, but I will do my best. response:	No way...
context: Sink or swim!\Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now?\Nora! How is it?\I don't know, but I will do my best.\No way... response:	Hey...
context: Stand down!\Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now?\Nora! How is it?\I don't know, but I will do my best.\No way...\Hey... response:	It looks like I will have to deal with things here.
context: Youngsters are like that lately, even among humans.\The ones in the forest are the same.\Is it all right now?\Nora! How is it?\I don't know, but I will do my best.\No way...\Hey...\It looks like I will have to deal with things here. response:	Once the girl and man go first,
context: The ones in the forest are the same.\Is it all right now?\Nora! How is it?\I don't know, but I will do my best.\No way...\Hey...\It looks like I will have to deal with things here.\Once the girl and man go first, response:	you should distance yourself as well.
context: Is it all right now?\Nora! How is it?\I don't know, but I will do my best.\No way...\Hey...\It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well. response:	Why?
context: Nora! How is it?\I don't know, but I will do my best.\No way...\Hey...\It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well.\Why? response:	I told you it's not a normal wolf.
context: I don't know, but I will do my best.\No way...\Hey...\It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well.\Why?\I told you it's not a normal wolf. response:	If I stay here, the pack won't chase the sheep.
context: No way...\Hey...\It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well.\Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep. response:	Their target isn't the sheep.
context: Hey...\It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well.\Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep. response:	What thoughtless obstinacy.
context: It looks like I will have to deal with things here.\Once the girl and man go first,\you should distance yourself as well.\Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy. response:	What stupid pride.
context: Once the girl and man go first,\you should distance yourself as well.\Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride. response:	Every one of these youngsters only value themselves.
context: you should distance yourself as well.\Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves. response:	Hey, if you don't say anything, no one will move.
context: Why?\I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move. response:	Cooperation between partners is important, right?
context: I told you it's not a normal wolf.\If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right? response:	We will take care of things here.
context: If I stay here, the pack won't chase the sheep.\Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here. response:	You two take the gold and continue as planned.
context: Their target isn't the sheep.\What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned. response:	But!
context: What thoughtless obstinacy.\What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned.\But! response:	No, let's leave things to them.
context: What stupid pride.\Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned.\But!\No, let's leave things to them. response:	Let us meet again at the walls of Rubinheigen!
context: Every one of these youngsters only value themselves.\Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned.\But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen! response:	We'll all be rich then!
context: Hey, if you don't say anything, no one will move.\Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned.\But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then! response:	We wish you luck.
context: Cooperation between partners is important, right?\We will take care of things here.\You two take the gold and continue as planned.\But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck. response:	Distance yourself as much as possible.
context: We will take care of things here.\You two take the gold and continue as planned.\But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck.\Distance yourself as much as possible. response:	It'll be troublesome if you're close.
context: You two take the gold and continue as planned.\But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close. response:	You understand, don't you?
context: But!\No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you? response:	I won't forgive you if you lose.
context: No, let's leave things to them.\Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose. response:	I'd kiss you here if you were a good male.
context: Let us meet again at the walls of Rubinheigen!\We'll all be rich then!\We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male. response:	That's right, take care of this.
context: We'll all be rich then!\We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this. response:	If possible, I'd like to settle this peacefully, but
context: We wish you luck.\Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but response:	I don't know what will happen.
context: Distance yourself as much as possible.\It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen. response:	I'll be naked and cold when we meet again.
context: It'll be troublesome if you're close.\You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again. response:	You'll be troubled, right?
context: You understand, don't you?\I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right? response:	Let us meet again.
context: I won't forgive you if you lose.\I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again. response:	We can't stop!
context: I'd kiss you here if you were a good male.\That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again.\We can't stop! response:	Nora!
context: That's right, take care of this.\If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again.\We can't stop!\Nora! response:	Are you going to let their deaths be in vain?
context: If possible, I'd like to settle this peacefully, but\I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again.\We can't stop!\Nora!\Are you going to let their deaths be in vain? response:	Their deaths?
context: I don't know what will happen.\I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again.\We can't stop!\Nora!\Are you going to let their deaths be in vain?\Their deaths? response:	Forgive me.
context: I'll be naked and cold when we meet again.\You'll be troubled, right?\Let us meet again.\We can't stop!\Nora!\Are you going to let their deaths be in vain?\Their deaths?\Forgive me. response:	Let us hurry to answer their courage.
context: You'll be troubled, right?\Let us meet again.\We can't stop!\Nora!\Are you going to let their deaths be in vain?\Their deaths?\Forgive me.\Let us hurry to answer their courage. response:	Is that all you have to say?
context: Let us meet again.\We can't stop!\Nora!\Are you going to let their deaths be in vain?\Their deaths?\Forgive me.\Let us hurry to answer their courage.\Is that all you have to say? response:	You really are a youngster.
context: We can't stop!\Nora!\Are you going to let their deaths be in vain?\Their deaths?\Forgive me.\Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster. response:	You bare your fangs right away.
context: Nora!\Are you going to let their deaths be in vain?\Their deaths?\Forgive me.\Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster.\You bare your fangs right away. response:	Horo!
context: Are you going to let their deaths be in vain?\Their deaths?\Forgive me.\Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster.\You bare your fangs right away.\Horo! response:	You're Lawrence?
context: Their deaths?\Forgive me.\Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster.\You bare your fangs right away.\Horo!\You're Lawrence? response:	Ah, yes.
context: Forgive me.\Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster.\You bare your fangs right away.\Horo!\You're Lawrence?\Ah, yes. response:	So you're safe.
context: Let us hurry to answer their courage.\Is that all you have to say?\You really are a youngster.\You bare your fangs right away.\Horo!\You're Lawrence?\Ah, yes.\So you're safe. response:	We heard about it from Liebert.
context: Is that all you have to say?\You really are a youngster.\You bare your fangs right away.\Horo!\You're Lawrence?\Ah, yes.\So you're safe.\We heard about it from Liebert. response:	We were waiting outside the forest for you in case anything were to happen,
context: You really are a youngster.\You bare your fangs right away.\Horo!\You're Lawrence?\Ah, yes.\So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen, response:	but you didn't come no matter how long we waited.
context: You bare your fangs right away.\Horo!\You're Lawrence?\Ah, yes.\So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited. response:	Is that so?
context: Horo!\You're Lawrence?\Ah, yes.\So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so? response:	It began to rain harder, so I was trying to dry off my clothes.
context: You're Lawrence?\Ah, yes.\So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes. response:	So, Lawrence, where is your companion?
context: Ah, yes.\So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion? response:	She's not here.
context: So you're safe.\We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here. response:	That's great to hear.
context: We heard about it from Liebert.\We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here.\That's great to hear. response:	I won't tell you to not think badly of us.
context: We were waiting outside the forest for you in case anything were to happen,\but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here.\That's great to hear.\I won't tell you to not think badly of us. response:	Is the Remerio Company going to betray me?
context: but you didn't come no matter how long we waited.\Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here.\That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me? response:	It's insurance.
context: Is that so?\It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here.\That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance. response:	I felt heavy-hearted knowing that there was a woman.
context: It began to rain harder, so I was trying to dry off my clothes.\So, Lawrence, where is your companion?\She's not here.\That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman. response:	So it's fortunate that she isn't here.
context: So, Lawrence, where is your companion?\She's not here.\That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here. response:	It may be an excuse, but we're hanging off a cliff too.
context: She's not here.\That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too. response:	We must eliminate all the dangers we can.
context: That's great to hear.\I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can. response:	Do you think I'll do what you tell me to?
context: I won't tell you to not think badly of us.\Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to? response:	Everyone will fall to greed with a large amount of gold before them.
context: Is the Remerio Company going to betray me?\It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them. response:	It's common sense in the world of business, isn't it?
context: It's insurance.\I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it? response:	I will let you keep your companion's robe.
context: I felt heavy-hearted knowing that there was a woman.\So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe. response:	It would fill my heart with grief, so I cannot tell you that we may meet again.
context: So it's fortunate that she isn't here.\It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again. response:	When I think about what will happen after, I start to feel depressed.
context: It may be an excuse, but we're hanging off a cliff too.\We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed. response:	Hey!
context: We must eliminate all the dangers we can.\Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey! response:	Isn't it the same with you?
context: Do you think I'll do what you tell me to?\Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you? response:	But, that's the girl this man brought!
context: Everyone will fall to greed with a large amount of gold before them.\It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you?\But, that's the girl this man brought! response:	Don't tell me...!
context: It's common sense in the world of business, isn't it?\I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...! response:	Just look! If you had stayed still...
context: I will let you keep your companion's robe.\It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still... response:	How about we tie up the girl and leave her here?
context: It would fill my heart with grief, so I cannot tell you that we may meet again.\When I think about what will happen after, I start to feel depressed.\Hey!\Isn't it the same with you?\But, that's the girl this man brought!\Don't tell me...!\Just look! If you had stayed still...\How about we tie up the girl and leave her here? response:	We can have the wolves take care of them.
