context: TS response:	SCRIPT
context: When I first came here, I didn't know anyone.\Even though this era is much more peaceful,\somehow, to me, it was really scary.\But now I have lots of friends.\I'm really happy that I could come here...\That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member, response:	just for a while.
context: Even though this era is much more peaceful,\somehow, to me, it was really scary.\But now I have lots of friends.\I'm really happy that I could come here...\That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member,\just for a while. response:	I'm glad I could spend time with you...
context: somehow, to me, it was really scary.\But now I have lots of friends.\I'm really happy that I could come here...\That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you... response:	Once you go, you can't return.
context: But now I have lots of friends.\I'm really happy that I could come here...\That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you...\Once you go, you can't return. response:	Okabe Rintarou!
context: I'm really happy that I could come here...\That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou! response:	Change the future
context: That I could spend time with you guys.\I really had fun.\I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou!\Change the future response:	I'll make sure to change the future!
context: I really had fun.\I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou!\Change the future\I'll make sure to change the future! response:	I'll make it a free world, like this one!
context: I'm glad I could be a lab member,\just for a while.\I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou!\Change the future\I'll make sure to change the future!\I'll make it a free world, like this one! response:	Okabe Rintarou?
context: just for a while.\I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou!\Change the future\I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou? response:	Do you...
context: I'm glad I could spend time with you...\Once you go, you can't return.\Okabe Rintarou!\Change the future\I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou?\Do you... response:	Do you regret the memories you've made?
context: Once you go, you can't return.\Okabe Rintarou!\Change the future\I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou?\Do you...\Do you regret the memories you've made? response:	Having to say goodbye, do you think that
context: Okabe Rintarou!\Change the future\I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou?\Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that response:	it would have been better if we'd all never met?
context: Change the future\I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou?\Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met? response:	Do you regret it?
context: I'll make sure to change the future!\I'll make it a free world, like this one!\Okabe Rintarou?\Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it? response:	Hashida Itaru told you?
context: I'll make it a free world, like this one!\Okabe Rintarou?\Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you? response:	He's worried about you, too.
context: Okabe Rintarou?\Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you?\He's worried about you, too. response:	I'm going!
context: Do you...\Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you?\He's worried about you, too.\I'm going! response:	Changing the future was my father's wish...
context: Do you regret the memories you've made?\Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you?\He's worried about you, too.\I'm going!\Changing the future was my father's wish... response:	And you don't care what will happen to you?
context: Having to say goodbye, do you think that\it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you?\He's worried about you, too.\I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you? response:	The'70s weren't a bad time.
context: it would have been better if we'd all never met?\Do you regret it?\Hashida Itaru told you?\He's worried about you, too.\I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time. response:	I'll make friends like you there, and I'll live freely.
context: Do you regret it?\Hashida Itaru told you?\He's worried about you, too.\I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely. response:	Okay, here goes.
context: Hashida Itaru told you?\He's worried about you, too.\I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes. response:	I think it's fine, but give it a final check.
context: He's worried about you, too.\I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check. response:	It looks like it works.
context: I'm going!\Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works. response:	You really are amazing!
context: Changing the future was my father's wish...\And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works.\You really are amazing! response:	You should be happier...
context: And you don't care what will happen to you?\The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works.\You really are amazing!\You should be happier... response:	You just fixed a time machine.
context: The'70s weren't a bad time.\I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works.\You really are amazing!\You should be happier...\You just fixed a time machine. response:	1975...
context: I'll make friends like you there, and I'll live freely.\Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works.\You really are amazing!\You should be happier...\You just fixed a time machine.\1975... response:	I wonder what month and day I should go to.
context: Okay, here goes.\I think it's fine, but give it a final check.\It looks like it works.\You really are amazing!\You should be happier...\You just fixed a time machine.\1975...\I wonder what month and day I should go to. response:	What's good for this? Taiankichijitsu?
context: I think it's fine, but give it a final check.\It looks like it works.\You really are amazing!\You should be happier...\You just fixed a time machine.\1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu? response:	Or Tomobiki?
context: It looks like it works.\You really are amazing!\You should be happier...\You just fixed a time machine.\1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki? response:	Those days are for weddings.
context: You really are amazing!\You should be happier...\You just fixed a time machine.\1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings. response:	But Tomobiki might be good.
context: You should be happier...\You just fixed a time machine.\1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good. response:	It could help you make new friends faster.
context: You just fixed a time machine.\1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster. response:	Friends? That would be nice.
context: 1975...\I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice. response:	FG204?
context: I wonder what month and day I should go to.\What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice.\FG204? response:	Hey, Suzu-san?
context: What's good for this? Taiankichijitsu?\Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice.\FG204?\Hey, Suzu-san? response:	Yes?
context: Or Tomobiki?\Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice.\FG204?\Hey, Suzu-san?\Yes? response:	What's this?
context: Those days are for weddings.\But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice.\FG204?\Hey, Suzu-san?\Yes?\What's this? response:	That's what my dad named the time machine.
context: But Tomobiki might be good.\It could help you make new friends faster.\Friends? That would be nice.\FG204?\Hey, Suzu-san?\Yes?\What's this?\That's what my dad named the time machine. response:	M-My bike?
context: It could help you make new friends faster.\Friends? That would be nice.\FG204?\Hey, Suzu-san?\Yes?\What's this?\That's what my dad named the time machine.\M-My bike? response:	I thought it might fit
context: Friends? That would be nice.\FG204?\Hey, Suzu-san?\Yes?\What's this?\That's what my dad named the time machine.\M-My bike?\I thought it might fit response:	if we removed the tires.
context: FG204?\Hey, Suzu-san?\Yes?\What's this?\That's what my dad named the time machine.\M-My bike?\I thought it might fit\if we removed the tires. response:	You really like it, right?
context: Hey, Suzu-san?\Yes?\What's this?\That's what my dad named the time machine.\M-My bike?\I thought it might fit\if we removed the tires.\You really like it, right? response:	Yeah.
context: Yes?\What's this?\That's what my dad named the time machine.\M-My bike?\I thought it might fit\if we removed the tires.\You really like it, right?\Yeah. response:	I'll take care of it.
context: What's this?\That's what my dad named the time machine.\M-My bike?\I thought it might fit\if we removed the tires.\You really like it, right?\Yeah.\I'll take care of it. response:	Thanks.
context: That's what my dad named the time machine.\M-My bike?\I thought it might fit\if we removed the tires.\You really like it, right?\Yeah.\I'll take care of it.\Thanks. response:	I got it!
context: M-My bike?\I thought it might fit\if we removed the tires.\You really like it, right?\Yeah.\I'll take care of it.\Thanks.\I got it! response:	Mayushii figured out who your dad is!
context: I thought it might fit\if we removed the tires.\You really like it, right?\Yeah.\I'll take care of it.\Thanks.\I got it!\Mayushii figured out who your dad is! response:	What?
context: if we removed the tires.\You really like it, right?\Yeah.\I'll take care of it.\Thanks.\I got it!\Mayushii figured out who your dad is!\What? response:	And they're right nearby!
context: You really like it, right?\Yeah.\I'll take care of it.\Thanks.\I got it!\Mayushii figured out who your dad is!\What?\And they're right nearby! response:	Wh-Where?
context: Yeah.\I'll take care of it.\Thanks.\I got it!\Mayushii figured out who your dad is!\What?\And they're right nearby!\Wh-Where? response:	I've always felt
context: I'll take care of it.\Thanks.\I got it!\Mayushii figured out who your dad is!\What?\And they're right nearby!\Wh-Where?\I've always felt response:	that you two make a good pair.
context: Thanks.\I got it!\Mayushii figured out who your dad is!\What?\And they're right nearby!\Wh-Where?\I've always felt\that you two make a good pair. response:	But I understand now.
context: I got it!\Mayushii figured out who your dad is!\What?\And they're right nearby!\Wh-Where?\I've always felt\that you two make a good pair.\But I understand now. response:	It's because you're father and daughter.
context: Mayushii figured out who your dad is!\What?\And they're right nearby!\Wh-Where?\I've always felt\that you two make a good pair.\But I understand now.\It's because you're father and daughter. response:	Y-You can't mean...
context: What?\And they're right nearby!\Wh-Where?\I've always felt\that you two make a good pair.\But I understand now.\It's because you're father and daughter.\Y-You can't mean... response:	Suzu-san's dad is...
context: And they're right nearby!\Wh-Where?\I've always felt\that you two make a good pair.\But I understand now.\It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is... response:	Daru-kun!
context: Wh-Where?\I've always felt\that you two make a good pair.\But I understand now.\It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is...\Daru-kun! response:	Huh?
context: I've always felt\that you two make a good pair.\But I understand now.\It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is...\Daru-kun!\Huh? response:	That's not funny!
context: that you two make a good pair.\But I understand now.\It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is...\Daru-kun!\Huh?\That's not funny! response:	The idea of this pervert getting married...
context: But I understand now.\It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is...\Daru-kun!\Huh?\That's not funny!\The idea of this pervert getting married... response:	Hey! Isn't that a little mean?
context: It's because you're father and daughter.\Y-You can't mean...\Suzu-san's dad is...\Daru-kun!\Huh?\That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean? response:	Please explain.
context: Y-You can't mean...\Suzu-san's dad is...\Daru-kun!\Huh?\That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain. response:	How did you come to this conclusion?
context: Suzu-san's dad is...\Daru-kun!\Huh?\That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion? response:	First, barrel means taru, right?
context: Daru-kun!\Huh?\That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion?\First, barrel means taru, right? response:	Taru... Daru... Daru-kun?
context: Huh?\That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun? response:	A pun?
context: That's not funny!\The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun? response:	That's a reason?
context: The idea of this pervert getting married...\Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun?\That's a reason? response:	But Okarin and Barrel Titor
context: Hey! Isn't that a little mean?\Please explain.\How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun?\That's a reason?\But Okarin and Barrel Titor response:	were also part of the group that helped found the resistance, right?
context: Please explain.\How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun?\That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right? response:	And in 2010, Akihabara, they were working on a time machine.
context: How did you come to this conclusion?\First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun?\That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine. response:	And they knew about Okarin's Reading Signer...
context: First, barrel means taru, right?\Taru... Daru... Daru-kun?\A pun?\That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer... response:	Reading Steiner.
context: Taru... Daru... Daru-kun?\A pun?\That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner. response:	They knew about it.
context: A pun?\That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it. response:	That only leaves Daru-kun.
context: That's a reason?\But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it.\That only leaves Daru-kun. response:	And then, the most convincing proof Mayushii found was...
context: But Okarin and Barrel Titor\were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was... response:	The name of the time machine?
context: were also part of the group that helped found the resistance, right?\And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine? response:	FG204.
context: And in 2010, Akihabara, they were working on a time machine.\And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204. response:	That's a future gadget.
context: And they knew about Okarin's Reading Signer...\Reading Steiner.\They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204.\That's a future gadget. response:	A future gadget?
context: Reading Steiner.\They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204.\That's a future gadget.\A future gadget? response:	And there's stuff to the right of it, too.
context: They knew about it.\That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204.\That's a future gadget.\A future gadget?\And there's stuff to the right of it, too. response:	Future Gadget 204,
context: That only leaves Daru-kun.\And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204.\That's a future gadget.\A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204, response:	2nd Edition, Ver. 2.31!
context: And then, the most convincing proof Mayushii found was...\The name of the time machine?\FG204.\That's a future gadget.\A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31! response:	That naming convention...
context: The name of the time machine?\FG204.\That's a future gadget.\A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention... response:	Dad...
context: FG204.\That's a future gadget.\A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention...\Dad... response:	Y-You should say, Papa! at a time like this.
context: That's a future gadget.\A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention...\Dad...\Y-You should say, Papa! at a time like this. response:	Don't be a pervert right now!
context: A future gadget?\And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention...\Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now! response:	Dad.
context: And there's stuff to the right of it, too.\Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention...\Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad. response:	Y-Yeah.
context: Future Gadget 204,\2nd Edition, Ver. 2.31!\That naming convention...\Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad.\Y-Yeah. response:	I'm here...
context: 2nd Edition, Ver. 2.31!\That naming convention...\Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad.\Y-Yeah.\I'm here... response:	I came to see you...
context: That naming convention...\Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad.\Y-Yeah.\I'm here...\I came to see you... response:	I'll do what you attempted,
context: Dad...\Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad.\Y-Yeah.\I'm here...\I came to see you...\I'll do what you attempted, response:	so watch me.
context: Y-You should say, Papa! at a time like this.\Don't be a pervert right now!\Dad.\Y-Yeah.\I'm here...\I came to see you...\I'll do what you attempted,\so watch me. response:	Yeah, I'm watching.
context: Don't be a pervert right now!\Dad.\Y-Yeah.\I'm here...\I came to see you...\I'll do what you attempted,\so watch me.\Yeah, I'm watching. response:	I'll always be watching.
context: Dad.\Y-Yeah.\I'm here...\I came to see you...\I'll do what you attempted,\so watch me.\Yeah, I'm watching.\I'll always be watching. response:	By the way...
context: Y-Yeah.\I'm here...\I came to see you...\I'll do what you attempted,\so watch me.\Yeah, I'm watching.\I'll always be watching.\By the way... response:	Was your mom cute?
context: I'm here...\I came to see you...\I'll do what you attempted,\so watch me.\Yeah, I'm watching.\I'll always be watching.\By the way...\Was your mom cute? response:	I want a short one, with a baby face and big boobs.
context: I came to see you...\I'll do what you attempted,\so watch me.\Yeah, I'm watching.\I'll always be watching.\By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs. response:	I'll keep that a secret.
context: I'll do what you attempted,\so watch me.\Yeah, I'm watching.\I'll always be watching.\By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret. response:	Then, I'll be going.
context: so watch me.\Yeah, I'm watching.\I'll always be watching.\By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going. response:	Don't forget about Mayushii and the rest of us!
context: Yeah, I'm watching.\I'll always be watching.\By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us! response:	Be careful.
context: I'll always be watching.\By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful. response:	I'll be fine.
context: By the way...\Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine. response:	I'll find IBN 5100.
context: Was your mom cute?\I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine.\I'll find IBN 5100. response:	And I'll get it for you.
context: I want a short one, with a baby face and big boobs.\I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine.\I'll find IBN 5100.\And I'll get it for you. response:	So please, change the future.
context: I'll keep that a secret.\Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine.\I'll find IBN 5100.\And I'll get it for you.\So please, change the future. response:	I'll see you in thirty-five years.
context: Then, I'll be going.\Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine.\I'll find IBN 5100.\And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years. response:	I guess it'll only be a few hours for you.
context: Don't forget about Mayushii and the rest of us!\Be careful.\I'll be fine.\I'll find IBN 5100.\And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you. response:	Suzu-san!
context: Be careful.\I'll be fine.\I'll find IBN 5100.\And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san! response:	AAA
context: I'll be fine.\I'll find IBN 5100.\And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san!\AAA response:	Part-Time Warrior
context: I'll find IBN 5100.\And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san!\AAA\Part-Time Warrior response:	Thank You
context: And I'll get it for you.\So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san!\AAA\Part-Time Warrior\Thank You response:	Goodbye.
context: So please, change the future.\I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san!\AAA\Part-Time Warrior\Thank You\Goodbye. response:	Suzuha!
context: I'll see you in thirty-five years.\I guess it'll only be a few hours for you.\Suzu-san!\AAA\Part-Time Warrior\Thank You\Goodbye.\Suzuha! response:	Let's be sure we see each other again!
context: I guess it'll only be a few hours for you.\Suzu-san!\AAA\Part-Time Warrior\Thank You\Goodbye.\Suzuha!\Let's be sure we see each other again! response:	I'll keep working hard until then.
context: Suzu-san!\AAA\Part-Time Warrior\Thank You\Goodbye.\Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then. response:	So you try, too!
context: AAA\Part-Time Warrior\Thank You\Goodbye.\Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too! response:	Good luck...
context: Part-Time Warrior\Thank You\Goodbye.\Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too!\Good luck... response:	We've received word that the satellite that fell
context: Thank You\Goodbye.\Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too!\Good luck...\We've received word that the satellite that fell response:	on the Akihabara Radio Building has vanished.
context: Goodbye.\Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too!\Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished. response:	Hey, do you think this pin badge could be our initials?
context: Suzuha!\Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too!\Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials? response:	Okabe's O.
context: Let's be sure we see each other again!\I'll keep working hard until then.\So you try, too!\Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O. response:	Hashida's H.
context: I'll keep working hard until then.\So you try, too!\Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H. response:	Shiina's S.
context: So you try, too!\Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H.\Shiina's S. response:	Then M is Makise. And A is Amane, right?
context: Good luck...\We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right? response:	A lab member badge, huh?
context: We've received word that the satellite that fell\on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh? response:	You want to make one?
context: on the Akihabara Radio Building has vanished.\Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one? response:	That's a good idea.
context: Hey, do you think this pin badge could be our initials?\Okabe's O.\Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one?\That's a good idea. response:	What's wrong, Okabe?
context: Okabe's O.\Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one?\That's a good idea.\What's wrong, Okabe? response:	The Divergence Meter hasn't changed.
context: Hashida's H.\Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one?\That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed. response:	Will it change after Amane brings us the IBN 5100 or something?
context: Shiina's S.\Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one?\That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something? response:	Suzuha's fifty-four now.
context: Then M is Makise. And A is Amane, right?\A lab member badge, huh?\You want to make one?\That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now. response:	My daughter's over thirty years older than I am...
context: A lab member badge, huh?\You want to make one?\That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am... response:	She might be married, with grandkids.
context: You want to make one?\That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids. response:	S-So at this age, I could see my own great-grandkids?
context: That's a good idea.\What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids? response:	You should act really grown-up, like a great-grandfather!
context: What's wrong, Okabe?\The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids?\You should act really grown-up, like a great-grandfather! response:	She's here!
context: The Divergence Meter hasn't changed.\Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids?\You should act really grown-up, like a great-grandfather!\She's here! response:	Mr. Braun?
context: Will it change after Amane brings us the IBN 5100 or something?\Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids?\You should act really grown-up, like a great-grandfather!\She's here!\Mr. Braun? response:	Okabe
context: Suzuha's fifty-four now.\My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids?\You should act really grown-up, like a great-grandfather!\She's here!\Mr. Braun?\Okabe response:	Rintarou
context: My daughter's over thirty years older than I am...\She might be married, with grandkids.\S-So at this age, I could see my own great-grandkids?\You should act really grown-up, like a great-grandfather!\She's here!\Mr. Braun?\Okabe\Rintarou response:	Okabe
