context: And we broke response:	Everything that was right
context: She's fallen ill with a strange sickness.\The village doctor can't make heads or tails of it.\A strange sickness, you say?\As you can see,\her skin turned darker yesterday,\and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this? response:	Yobiko, or Summoned mushi.
context: The village doctor can't make heads or tails of it.\A strange sickness, you say?\As you can see,\her skin turned darker yesterday,\and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi. response:	Yobiko are mushi that bore holes in rocks along the seashore and live there.
context: A strange sickness, you say?\As you can see,\her skin turned darker yesterday,\and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there. response:	Wind blows through these holes, creating whistle-like sounds,
context: As you can see,\her skin turned darker yesterday,\and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds, response:	which cause Yobiko to gather and breed.
context: her skin turned darker yesterday,\and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed. response:	If their numbers grow too large,
context: and she's getting colder by the hour.\Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large, response:	they can become toxic to those with a weak constitution.
context: Hmm...\Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution. response:	But... why are they here, exactly?
context: Hey, do you know what caused this?\Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly? response:	Now that I think about it,
context: Yobiko, or Summoned mushi.\Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it, response:	these holes started showing up everywhere when my son got back home.
context: Yobiko are mushi that bore holes in rocks along the seashore and live there.\Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home. response:	Is your son a sailor?
context: Wind blows through these holes, creating whistle-like sounds,\which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor? response:	Yes. The ship he crewed on sank, though.
context: which cause Yobiko to gather and breed.\If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though. response:	Where is he now?
context: If their numbers grow too large,\they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now? response:	Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.
context: they can become toxic to those with a weak constitution.\But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it. response:	Hey, Ginko,
context: But... why are they here, exactly?\Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko, response:	is there a cure for it?
context: Now that I think about it,\these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it? response:	First things first. We have to get the mushi away from her.
context: these holes started showing up everywhere when my son got back home.\Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her. response:	I'll use this to lure them outside.
context: Is your son a sailor?\Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside. response:	Once I leave, plug every hole with soil.
context: Yes. The ship he crewed on sank, though.\Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil. response:	Here you are.
context: Where is he now?\Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are. response:	This is where your home is.
context: Oh, he brought back some expensive gift, so he's gone to a pawnshop to sell it.\Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are.\This is where your home is. response:	I feel much better now.
context: Hey, Ginko,\is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are.\This is where your home is.\I feel much better now. response:	Yeah. You're looking better, too.
context: is there a cure for it?\First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are.\This is where your home is.\I feel much better now.\Yeah. You're looking better, too. response:	Really, Doctor, thank you for all your help.
context: First things first. We have to get the mushi away from her.\I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are.\This is where your home is.\I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help. response:	Thank you very much.
context: I'll use this to lure them outside.\Once I leave, plug every hole with soil.\Here you are.\This is where your home is.\I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much. response:	I was so worried about her.
context: Once I leave, plug every hole with soil.\Here you are.\This is where your home is.\I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her. response:	Oh, it was nothing.
context: Here you are.\This is where your home is.\I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her.\Oh, it was nothing. response:	You don't need to thank me.
context: This is where your home is.\I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her.\Oh, it was nothing.\You don't need to thank me. response:	I thought it might be you.
context: I feel much better now.\Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her.\Oh, it was nothing.\You don't need to thank me.\I thought it might be you. response:	I told you something bad could happen, didn't I?
context: Yeah. You're looking better, too.\Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her.\Oh, it was nothing.\You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I? response:	I was just... so excited.
context: Really, Doctor, thank you for all your help.\Thank you very much.\I was so worried about her.\Oh, it was nothing.\You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited. response:	Don't do it again.
context: Thank you very much.\I was so worried about her.\Oh, it was nothing.\You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again. response:	Okay.
context: I was so worried about her.\Oh, it was nothing.\You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again.\Okay. response:	You know...
context: Oh, it was nothing.\You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again.\Okay.\You know... response:	that stone whistle of yours is
context: You don't need to thank me.\I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again.\Okay.\You know...\that stone whistle of yours is response:	Not for sale.
context: I thought it might be you.\I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again.\Okay.\You know...\that stone whistle of yours is\Not for sale. response:	The whistle's holes must be made by Yobiko.
context: I told you something bad could happen, didn't I?\I was just... so excited.\Don't do it again.\Okay.\You know...\that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko. response:	And only a few are actually usable as a whistle.
context: I was just... so excited.\Don't do it again.\Okay.\You know...\that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle. response:	That's exactly why they're so valuable.
context: Don't do it again.\Okay.\You know...\that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable. response:	Find me one.
context: Okay.\You know...\that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one. response:	It would be wasted on an amateur like you.
context: You know...\that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you. response:	What is it?
context: that stone whistle of yours is\Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you.\What is it? response:	The Yobiko are going back to the house!
context: Not for sale.\The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house! response:	What's happening?
context: The whistle's holes must be made by Yobiko.\And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house!\What's happening? response:	Hey!
context: And only a few are actually usable as a whistle.\That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house!\What's happening?\Hey! response:	What the...
context: That's exactly why they're so valuable.\Find me one.\It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house!\What's happening?\Hey!\What the... response:	Hey, where are you going now?
context: Find me one.\It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house!\What's happening?\Hey!\What the...\Hey, where are you going now? response:	Just why are you doing this?
context: It would be wasted on an amateur like you.\What is it?\The Yobiko are going back to the house!\What's happening?\Hey!\What the...\Hey, where are you going now?\Just why are you doing this? response:	It's just...
context: What is it?\The Yobiko are going back to the house!\What's happening?\Hey!\What the...\Hey, where are you going now?\Just why are you doing this?\It's just... response:	Don't you think it's unfair?
context: The Yobiko are going back to the house!\What's happening?\Hey!\What the...\Hey, where are you going now?\Just why are you doing this?\It's just...\Don't you think it's unfair? response:	That it's always my fault.
context: What's happening?\Hey!\What the...\Hey, where are you going now?\Just why are you doing this?\It's just...\Don't you think it's unfair?\That it's always my fault. response:	Your mother's going to die if you don't stop!
context: Hey!\What the...\Hey, where are you going now?\Just why are you doing this?\It's just...\Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop! response:	That woman... has never been a mother to me.
context: What the...\Hey, where are you going now?\Just why are you doing this?\It's just...\Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me. response:	Do you recall what I said on the ship about the stone whistle?
context: Hey, where are you going now?\Just why are you doing this?\It's just...\Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle? response:	Mushi-shi usually use these whistles to return mushi to their proper homes.
context: Just why are you doing this?\It's just...\Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes. response:	However, every now and then, a mushi-shi uses one for other purposes.
context: It's just...\Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes. response:	Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...
context: Don't you think it's unfair?\That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves... response:	along with everyone around them.
context: That it's always my fault.\Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them. response:	It'll be no different with you.
context: Your mother's going to die if you don't stop!\That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you. response:	If you let your mother die like this, you'll end up just like them.
context: That woman... has never been a mother to me.\Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them. response:	mushi have their own needs and wants.
context: Do you recall what I said on the ship about the stone whistle?\Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants. response:	If you try to bend them to your needs and wants, there will be consequences.
context: Mushi-shi usually use these whistles to return mushi to their proper homes.\However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences. response:	How you use your ability is your choice.
context: However, every now and then, a mushi-shi uses one for other purposes.\Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice. response:	It's up to you what manner of man you will become.
context: Those who continued to use the whistle for selfish purposes all eventually destroyed themselves...\along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become. response:	If you wait for dawn, you can call the Torikaze.
context: along with everyone around them.\It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze. response:	The reason the Torikaze respond to the same whistle
context: It'll be no different with you.\If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle response:	is that they love eating Yobiko.
context: If you let your mother die like this, you'll end up just like them.\mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko. response:	Do you think he'll follow your advice?
context: mushi have their own needs and wants.\If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice? response:	Who knows.
context: If you try to bend them to your needs and wants, there will be consequences.\How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows. response:	Ibuki, why are you whistling at a time like this?
context: How you use your ability is your choice.\It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this? response:	Your mom's very sick, you know!
context: It's up to you what manner of man you will become.\If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know! response:	You ungrateful wretch!
context: If you wait for dawn, you can call the Torikaze.\The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch! response:	Here they come!
context: The reason the Torikaze respond to the same whistle\is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch!\Here they come! response:	What's going on?
context: is that they love eating Yobiko.\Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch!\Here they come!\What's going on? response:	Is it a tornado?!
context: Do you think he'll follow your advice?\Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch!\Here they come!\What's going on?\Is it a tornado?! response:	He's really done it now.
context: Who knows.\Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch!\Here they come!\What's going on?\Is it a tornado?!\He's really done it now. response:	After that, the boy was never seen in the village again.
context: Ibuki, why are you whistling at a time like this?\Your mom's very sick, you know!\You ungrateful wretch!\Here they come!\What's going on?\Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again. response:	You're waiting for the wind to pick up, aren't you, mister?
context: Your mom's very sick, you know!\You ungrateful wretch!\Here they come!\What's going on?\Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister? response:	Why not come by in the meanwhile?
context: You ungrateful wretch!\Here they come!\What's going on?\Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile? response:	Huh?
context: Here they come!\What's going on?\Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh? response:	How's that ship out there?
context: What's going on?\Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh?\How's that ship out there? response:	Oh, that one again?
context: Is it a tornado?!\He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh?\How's that ship out there?\Oh, that one again? response:	I have no idea how they're managing to sail...
context: He's really done it now.\After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh?\How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail... response:	in a dead calm like this one.
context: After that, the boy was never seen in the village again.\You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh?\How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail...\in a dead calm like this one. response:	Who knows?
context: You're waiting for the wind to pick up, aren't you, mister?\Why not come by in the meanwhile?\Huh?\How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail...\in a dead calm like this one.\Who knows? response:	Maybe they're using some fancy device or something.
context: Why not come by in the meanwhile?\Huh?\How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail...\in a dead calm like this one.\Who knows?\Maybe they're using some fancy device or something. response:	The Wind Raiser
context: Huh?\How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail...\in a dead calm like this one.\Who knows?\Maybe they're using some fancy device or something.\The Wind Raiser response:	The Valley of the Welling Tide
context: How's that ship out there?\Oh, that one again?\I have no idea how they're managing to sail...\in a dead calm like this one.\Who knows?\Maybe they're using some fancy device or something.\The Wind Raiser\The Valley of the Welling Tide response:	The Valley of the Welling Tide.
