context: Water. response:	Earth.
context: We wouldn't travel with you pompous fools anyway!\I am not pompous!\Alright! Here's the deal!\We're all going down together and Appa here will fly your sick and elderly across.\Does that seem fair?\Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this? response:	To tell the truth, I'm not sure. But when have I ever been?
context: I am not pompous!\Alright! Here's the deal!\We're all going down together and Appa here will fly your sick and elderly across.\Does that seem fair?\Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been? response:	He's the Avatar, Sokka. Making peace between people is his job.
context: Alright! Here's the deal!\We're all going down together and Appa here will fly your sick and elderly across.\Does that seem fair?\Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job. response:	His job's gonna make us cross this whole thing on foot, isn't it?
context: We're all going down together and Appa here will fly your sick and elderly across.\Does that seem fair?\Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it? response:	Okay, now comes the bad news.
context: Does that seem fair?\Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news. response:	No food allowed in the canyon. It attracts dangerous predators.
context: Sorry Appa. You'll have to do this on your own.\And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators. response:	No food! This is ridiculous.
context: And this feuding tribe stuff is serious business.\Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous. response:	Aww, you babies can go a day without food. Would you rather be hungry... or dead?
context: Are you sure it's a good idea getting involved in this?\To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead? response:	Now, we're headin' down in ten minutes.
context: To tell the truth, I'm not sure. But when have I ever been?\He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes. response:	All food better be in your gut, or in the garbage!
context: He's the Avatar, Sokka. Making peace between people is his job.\His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage! response:	Appas's gonna take good care of you until we get there.
context: His job's gonna make us cross this whole thing on foot, isn't it?\Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there. response:	See ya on the other side, buddy. Yip, yip!
context: Okay, now comes the bad news.\No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip! response:	Nice bending!
context: No food allowed in the canyon. It attracts dangerous predators.\No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending! response:	The job's much more than bending, kid. Folks want information.
context: No food! This is ridiculous.\Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information. response:	Many of you are probably wondering how canyons are formed.
context: Aww, you babies can go a day without food. Would you rather be hungry... or dead?\Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed. response:	Experts tell us this canyon was most likely carved into the ground by Earth Spirits...
context: Now, we're headin' down in ten minutes.\All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits... response:	Guess the spirits are still angry! Hope you all brought sacrifices.
context: All food better be in your gut, or in the garbage!\Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices. response:	Okay... everyone stand clear of the wall.
context: Appas's gonna take good care of you until we get there.\See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall. response:	Why'd you do that?
context: See ya on the other side, buddy. Yip, yip!\Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that? response:	These people are fleeing the Fire Nation, aren't they?
context: Nice bending!\The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they? response:	I gotta make sure we can't be followed. We'll be safe now.
context: The job's much more than bending, kid. Folks want information.\Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now. response:	We gotta help him!
context: Many of you are probably wondering how canyons are formed.\Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him! response:	Okay... now you gotta help me!
context: Experts tell us this canyon was most likely carved into the ground by Earth Spirits...\Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me! response:	What was that?
context: Guess the spirits are still angry! Hope you all brought sacrifices.\Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me!\What was that? response:	Canyon crawler. Oh, ugh! And there's sure to be more.
context: Okay... everyone stand clear of the wall.\Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more. response:	Your arms... they're broken.
context: Why'd you do that?\These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken. response:	Without my arms, I got no bending. In other words...
context: These people are fleeing the Fire Nation, aren't they?\I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words... response:	I thought the whole point of ditching our food...
context: I gotta make sure we can't be followed. We'll be safe now.\We gotta help him!\Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food... response:	It's the Zhangs! They took food down here, even after the guide told them not to!
context: We gotta help him!\Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to! response:	What! If there's anyone who can't go without food for a day,...
context: Okay... now you gotta help me!\What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,... response:	I hope you're happy. We're stuck in the canyon with no way out.
context: What was that?\Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out. response:	Why don't you thank yourself, food hider!
context: Canyon crawler. Oh, ugh! And there's sure to be more.\Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider! response:	Look. Sticking together is the only way to...
context: Your arms... they're broken.\Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to... response:	I'm not walkin' another step with the likes of them.
context: Without my arms, I got no bending. In other words...\I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them. response:	Now, there's something we can agree on.
context: I thought the whole point of ditching our food...\It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on. response:	Any ideas?
context: It's the Zhangs! They took food down here, even after the guide told them not to!\What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas? response:	No bending. We need to get out of this canyon.
context: What! If there's anyone who can't go without food for a day,...\I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon. response:	I won't die down here! I won't become part of the food chain!
context: I hope you're happy. We're stuck in the canyon with no way out.\Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain! response:	See? We're going to become part of the food chain because of you!
context: Why don't you thank yourself, food hider!\Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you! response:	Sure. Unjustly blame the Zhangs like you always do!
context: Look. Sticking together is the only way to...\I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do! response:	Gladly!
context: I'm not walkin' another step with the likes of them.\Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly! response:	Enough! I thought I could help you guys get along,...
context: Now, there's something we can agree on.\Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,... response:	We should split up. Gan Jins on this side... and Zhangs on that side.
context: Any ideas?\No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side. response:	We'll travel in two separate lines.
context: No bending. We need to get out of this canyon.\I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines. response:	Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.
context: I won't die down here! I won't become part of the food chain!\See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins. response:	See if you can figure out why they hate each other so much.
context: See? We're going to become part of the food chain because of you!\Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much. response:	So, you guys aren't going to put up your tarps?
context: Sure. Unjustly blame the Zhangs like you always do!\Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps? response:	What for? It's the dry season.
context: Gladly!\Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season. response:	Exactly!
context: Enough! I thought I could help you guys get along,...\We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly! response:	Besides, we like to use the tarp as a blanket.
context: We should split up. Gan Jins on this side... and Zhangs on that side.\We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket. response:	Finally, someone gets it.
context: We'll travel in two separate lines.\Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it. response:	You really think it'll rain?
context: Sokka, you go with the Zhangs. And Katara, you go with the Gan Jins.\See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain? response:	No, but you can never be too careful, right?
context: See if you can figure out why they hate each other so much.\So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right? response:	Would you care for some bread, Katara?
context: So, you guys aren't going to put up your tarps?\What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara? response:	So it was you guys who had food!
context: What for? It's the dry season.\Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food! response:	Oh come now. You really think that tribe of thieves isn't smuggling food?
context: Exactly!\Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food? response:	Why should my people go hungry when the sneaky Zhangs are stuffing their faces?
context: Besides, we like to use the tarp as a blanket.\Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces? response:	Well, I guess it's okay if everyone's doing it.
context: Finally, someone gets it.\You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it. response:	So, why does your tribe hate the Zhang so much?
context: You really think it'll rain?\No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much? response:	You seem like a smart girl, Katara. I bet you would enjoy hearing some history.
context: No, but you can never be too careful, right?\Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history. response:	The patriarch of our tribe,...
context: Would you care for some bread, Katara?\So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,... response:	Taking the orb from the east to the west represents the sun's rising and setting.
context: So it was you guys who had food!\Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting. response:	It was our tribe's ancient redemption ritual...
context: Oh come now. You really think that tribe of thieves isn't smuggling food?\Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual... response:	A vermin, named Wei Jin, who looked at the orb with envy.
context: Why should my people go hungry when the sneaky Zhangs are stuffing their faces?\Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy. response:	That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.
context: Well, I guess it's okay if everyone's doing it.\So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb. response:	Our people have never forgotten. You can never trust a Zhang.
context: So, why does your tribe hate the Zhang so much?\You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang. response:	Care for some meat?
context: You seem like a smart girl, Katara. I bet you would enjoy hearing some history.\The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat? response:	Would I!?
context: The patriarch of our tribe,...\Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!? response:	I know what you must be thinking.
context: Taking the orb from the east to the west represents the sun's rising and setting.\It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!?\I know what you must be thinking. response:	We're horrible for endangering everybody by bringing food down here.
context: It was our tribe's ancient redemption ritual...\A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here. response:	The Gan Jin think so badly of us they probably assumed we brought food in...
context: A vermin, named Wei Jin, who looked at the orb with envy.\That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in... response:	Our conflict with the Gan Jin goes back over a hundred years...
context: That coward, Wei Jin, knocked Jin Wei to the ground and stole our sacred orb.\Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years... response:	Our forefather, Wei Jin, was leaving the western gate of our village...
context: Our people have never forgotten. You can never trust a Zhang.\Care for some meat?\Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village... response:	It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.
context: Care for some meat?\Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground. response:	Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...
context: Would I!?\I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,... response:	Wei Jin tried to tend to the man's wounds,...
context: I know what you must be thinking.\We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,... response:	Kind Wei Jin promised to send help for the man as soon as he could,...
context: We're horrible for endangering everybody by bringing food down here.\The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,...\Kind Wei Jin promised to send help for the man as soon as he could,... response:	Instead of thanking him for his kind and selfless deed,...
context: The Gan Jin think so badly of us they probably assumed we brought food in...\Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,...\Kind Wei Jin promised to send help for the man as soon as he could,...\Instead of thanking him for his kind and selfless deed,... response:	We Zhang's will never forget that injustice.
context: Our conflict with the Gan Jin goes back over a hundred years...\Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,...\Kind Wei Jin promised to send help for the man as soon as he could,...\Instead of thanking him for his kind and selfless deed,...\We Zhang's will never forget that injustice. response:	That's just terrible. You gonna finish that?
context: Our forefather, Wei Jin, was leaving the western gate of our village...\It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,...\Kind Wei Jin promised to send help for the man as soon as he could,...\Instead of thanking him for his kind and selfless deed,...\We Zhang's will never forget that injustice.\That's just terrible. You gonna finish that? response:	Sure would be nice to be around one of those campfires,...
context: It was a man of the Gan Jin tribe, Jin Wei, collapsed on the ground.\Noble Wei Jin stopped to help him. Jin Wei was transporting a sacred orb,...\Wei Jin tried to tend to the man's wounds,...\Kind Wei Jin promised to send help for the man as soon as he could,...\Instead of thanking him for his kind and selfless deed,...\We Zhang's will never forget that injustice.\That's just terrible. You gonna finish that?\Sure would be nice to be around one of those campfires,... response:	Nah, I'll wait for the leechy nuts.
