context: Water. response:	Earth.
context: The old man turned him in to the Fire Nation.\It's all my fault, I forced him into earthbending.\Slow down, Katara, when did this happen?\Haru's mother said they came for him at midnight.\Then it's too late to track him, he's long gone.\We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work. response:	There are ventilation shafts throughout these mines,...
context: It's all my fault, I forced him into earthbending.\Slow down, Katara, when did this happen?\Haru's mother said they came for him at midnight.\Then it's too late to track him, he's long gone.\We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,... response:	The boulder levitates and... tada! Fake earthbending.
context: Slow down, Katara, when did this happen?\Haru's mother said they came for him at midnight.\Then it's too late to track him, he's long gone.\We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending. response:	Aang. Did you get all that?
context: Haru's mother said they came for him at midnight.\Then it's too late to track him, he's long gone.\We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that? response:	Sure, I got it.
context: Then it's too late to track him, he's long gone.\We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it. response:	Do you remember your cue?
context: We don't need to track him. The Fire Nation is going to take me right to Haru.\Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it.\Do you remember your cue? response:	Yeh, yeh, just relax. You're taking all the fun out of this.
context: Because they're going to arrest me for earthbending.\I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this. response:	By this do you mean intentionally getting captured...
context: I thought you were crazy at first, Katara, but this might work.\There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured... response:	Exactly! That's fun stuff.
context: There are ventilation shafts throughout these mines,...\The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff. response:	Here they come! Get in your places!
context: The boulder levitates and... tada! Fake earthbending.\Aang. Did you get all that?\Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places! response:	Get out of my way, pipsqueak!
context: Aang. Did you get all that?\Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak! response:	How dare you call me pipsqueak you giant-eared cretin!
context: Sure, I got it.\Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin! response:	What did you call me?
context: Do you remember your cue?\Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me? response:	A giant-eared cretin! Look at those things. Do herds of animals use them for shade?
context: Yeh, yeh, just relax. You're taking all the fun out of this.\By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade? response:	You better back off! Seriously... back off.
context: By this do you mean intentionally getting captured...\Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off. response:	I will not back off!
context: Exactly! That's fun stuff.\Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off! response:	I bet elephants get together and make fun of how large your ears are!
context: Here they come! Get in your places!\Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are! response:	That's it... you're going down!
context: Get out of my way, pipsqueak!\How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down! response:	I'll show you who's boss... earthbending style!
context: How dare you call me pipsqueak you giant-eared cretin!\What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style! response:	I said, earthbending style!
context: What did you call me?\A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style! response:	That lemur! It's earthbending!
context: A giant-eared cretin! Look at those things. Do herds of animals use them for shade?\You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending! response:	No, you idiot! It's the girl!
context: You better back off! Seriously... back off.\I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl! response:	Oh, of course.
context: I will not back off!\I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course. response:	I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.
context: I bet elephants get together and make fun of how large your ears are!\That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you. response:	Momo, you have some big ears!
context: That's it... you're going down!\I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears! response:	She'll be fine, Aang, Katara knows what she's doing.
context: I'll show you who's boss... earthbending style!\I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing. response:	I am your warden.
context: I said, earthbending style!\That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden. response:	I prefer to think of you not as prisoners, but as honored guests,...
context: That lemur! It's earthbending!\No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,... response:	You will succeed here if you simply abide...
context: No, you idiot! It's the girl!\Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide... response:	What kind of guest dishonors his host by interrupting him!? Take him below!
context: Oh, of course.\I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below! response:	One week in solitary will improve his manners.
context: I'll hold her! You've got 12 hours to find Haru, we'll be right behind you.\Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners. response:	Simply treat me with the courtesy I give you and we'll get along famously.
context: Momo, you have some big ears!\She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously. response:	You will notice earthbenders, that this rig is made entirely of metal.
context: She'll be fine, Aang, Katara knows what she's doing.\I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal. response:	You are miles away from any rock or earth, so if you have any illusions about...
context: I am your warden.\I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about... response:	Good day.
context: I prefer to think of you not as prisoners, but as honored guests,...\You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day. response:	Katara?
context: You will succeed here if you simply abide...\What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara? response:	Haru!
context: What kind of guest dishonors his host by interrupting him!? Take him below!\One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara?\Haru! response:	What are you doing here?
context: One week in solitary will improve his manners.\Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara?\Haru!\What are you doing here? response:	It's my fault you were captured. I came to rescue you.
context: Simply treat me with the courtesy I give you and we'll get along famously.\You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara?\Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you. response:	So, you got yourself arrested?
context: You will notice earthbenders, that this rig is made entirely of metal.\You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara?\Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested? response:	It was the only way to find you.
context: You are miles away from any rock or earth, so if you have any illusions about...\Good day.\Katara?\Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you. response:	You got guts, Katara, I'll give you that.
context: Good day.\Katara?\Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that. response:	Come one, there's someone I want you to meet.
context: Katara?\Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet. response:	Katara, this is my father, Tyro. Dad, this is Katara.
context: Haru!\What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara. response:	It's an honor to meet you.
context: What are you doing here?\It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you. response:	Have some dinner, Katara.
context: It's my fault you were captured. I came to rescue you.\So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara. response:	It's not as bad as it looks.
context: So, you got yourself arrested?\It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks. response:	It's still pretty bad though.
context: It was the only way to find you.\You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though. response:	Tyro, the prisoners are complaining there aren't enough blankets to go around.
context: You got guts, Katara, I'll give you that.\Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around. response:	I'll talk to the guards. In the meantime, make sure the elderly are taken care of.
context: Come one, there's someone I want you to meet.\Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of. response:	The rest of us will simply have to hope for warmer weather.
context: Katara, this is my father, Tyro. Dad, this is Katara.\It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather. response:	If you don't mind me asking, what's your escape plan?
context: It's an honor to meet you.\Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan? response:	Excuse me?
context: Have some dinner, Katara.\It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me? response:	You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?
context: It's not as bad as it looks.\It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage? response:	The plan? The plan is to survive... wait out this war.
context: It's still pretty bad though.\Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war. response:	Hope that one day some of us can get back home and forget this ever happened.
context: Tyro, the prisoners are complaining there aren't enough blankets to go around.\I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened. response:	How can you say that? You sound like you've already given up.
context: I'll talk to the guards. In the meantime, make sure the elderly are taken care of.\The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up. response:	Katara, I admire your courage and I envy your youth,...
context: The rest of us will simply have to hope for warmer weather.\If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,... response:	The Warden is a ruthless man, and he won't stand for any rebellion.
context: If you don't mind me asking, what's your escape plan?\Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion. response:	I'm sorry, but we're powerless.
context: Excuse me?\You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless. response:	We'll see about that.
context: You know, the plan to get everyone off the rig? What is it? Mutiny? Sabotage?\The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that. response:	Earthbenders! You don't know me, but I know of you.
context: The plan? The plan is to survive... wait out this war.\Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you. response:	Every child of my water tribe village was rocked to sleep with stories of the brave...
context: Hope that one day some of us can get back home and forget this ever happened.\How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave... response:	Some of you may think that the Fire Nation has made you powerless.
context: How can you say that? You sound like you've already given up.\Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless. response:	Yes, they have taken away your ability to bend,...
context: Katara, I admire your courage and I envy your youth,...\The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,... response:	Because it runs deeper than any mine you've been forced to dig,...
context: The Warden is a ruthless man, and he won't stand for any rebellion.\I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,... response:	It is the strength of your hearts that make you who you are,...
context: I'm sorry, but we're powerless.\We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,... response:	The time to fight back is now! I can tell you the Avatar has returned!
context: We'll see about that.\Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned! response:	So remember your courage, earthbenders, let us fight for our freedom!
context: Earthbenders! You don't know me, but I know of you.\Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom! response:	Your 12 hours are up, where's Haru? We've got to get out of here.
context: Every child of my water tribe village was rocked to sleep with stories of the brave...\Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here. response:	I can't.
context: Some of you may think that the Fire Nation has made you powerless.\Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't. response:	We don't have much time, there are guards everywhere. Get on.
context: Yes, they have taken away your ability to bend,...\Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on. response:	Katara, what's wrong?
context: Because it runs deeper than any mine you've been forced to dig,...\It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong? response:	I'm not leaving.
context: It is the strength of your hearts that make you who you are,...\The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving. response:	I'm not giving up on these people.
context: The time to fight back is now! I can tell you the Avatar has returned!\So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people. response:	What do you mean you're not leaving!?
context: So remember your courage, earthbenders, let us fight for our freedom!\Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!? response:	We can't abandon these people. There has to be a way to help them.
context: Your 12 hours are up, where's Haru? We've got to get out of here.\I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them. response:	Maybe she's right. What do you say, Sokka?
context: I can't.\We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka? response:	I say you're both crazy!
context: We don't have much time, there are guards everywhere. Get on.\Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy! response:	Last chance, we need to leave... now!
context: Katara, what's wrong?\I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now! response:	No.
context: I'm not leaving.\I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now!\No. response:	I hate when you get like this. Come on, we better hide.
context: I'm not giving up on these people.\What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide. response:	Look!
context: What do you mean you're not leaving!?\We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide.\Look! response:	Tell me exactly what you saw.
context: We can't abandon these people. There has to be a way to help them.\Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw. response:	Well, Sir, it looked like a flying bison.
context: Maybe she's right. What do you say, Sokka?\I say you're both crazy!\Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison. response:	What?
context: I say you're both crazy!\Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What? response:	It was a giant flying buffalo, Sir, with an empty saddle.
context: Last chance, we need to leave... now!\No.\I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What?\It was a giant flying buffalo, Sir, with an empty saddle. response:	Which was it? A buffalo or a bison?
context: No.\I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What?\It was a giant flying buffalo, Sir, with an empty saddle.\Which was it? A buffalo or a bison? response:	Uh, I'm not sure what the difference is, but that's not really the point is it, Sir?
context: I hate when you get like this. Come on, we better hide.\Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What?\It was a giant flying buffalo, Sir, with an empty saddle.\Which was it? A buffalo or a bison?\Uh, I'm not sure what the difference is, but that's not really the point is it, Sir? response:	I'll decide what the point is, fool!
context: Look!\Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What?\It was a giant flying buffalo, Sir, with an empty saddle.\Which was it? A buffalo or a bison?\Uh, I'm not sure what the difference is, but that's not really the point is it, Sir?\I'll decide what the point is, fool! response:	You! Wake up the Captain. Search the entire rig!
context: Tell me exactly what you saw.\Well, Sir, it looked like a flying bison.\What?\It was a giant flying buffalo, Sir, with an empty saddle.\Which was it? A buffalo or a bison?\Uh, I'm not sure what the difference is, but that's not really the point is it, Sir?\I'll decide what the point is, fool!\You! Wake up the Captain. Search the entire rig! response:	Sir?
