context: Water. response:	Earth.
context: I didn't travel across the entire world so you could tell me no!\No.\But there must be other female waterbenders in your tribe!\Here the women learn from Yugoda to use their waterbending to heal.\I'm sure she would be happy to take you as her student despite your bad attitude.\I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink! response:	Yeh! They're not fair. If you won't teach Katara, then...
context: No.\But there must be other female waterbenders in your tribe!\Here the women learn from Yugoda to use their waterbending to heal.\I'm sure she would be happy to take you as her student despite your bad attitude.\I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then... response:	Then what?
context: But there must be other female waterbenders in your tribe!\Here the women learn from Yugoda to use their waterbending to heal.\I'm sure she would be happy to take you as her student despite your bad attitude.\I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what? response:	Then I won't learn from you!
context: Here the women learn from Yugoda to use their waterbending to heal.\I'm sure she would be happy to take you as her student despite your bad attitude.\I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you! response:	Well have fun teaching yourself. I'm sure you'll do a great job.
context: I'm sure she would be happy to take you as her student despite your bad attitude.\I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job. response:	Wait! Aang didn't mean that.
context: I don't want to heal, I want to fight!\I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that. response:	You can't risk your training for me.
context: I can see that. But our tribe has customs, rules.\Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me. response:	You have to learn from Master Pakku. Even if he is a big jerk.
context: Well your rules stink!\Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk. response:	Why don't we get started then?
context: Yeh! They're not fair. If you won't teach Katara, then...\Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then? response:	Princess Yue! Good morning!
context: Then what?\Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning! response:	Hey, how about that picnic last night?
context: Then I won't learn from you!\Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night? response:	Boy, your Dad sure knows how to throw a party.
context: Well have fun teaching yourself. I'm sure you'll do a great job.\Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party. response:	I'm happy you enjoyed yourself.
context: Wait! Aang didn't mean that.\You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself. response:	Well, it wasn't as much fun after you left.
context: You can't risk your training for me.\You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left. response:	So, I'm still hoping we can see more of each other.
context: You have to learn from Master Pakku. Even if he is a big jerk.\Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other. response:	Do an activity, you mean?
context: Why don't we get started then?\Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean? response:	Yes! At... a place! For... some time!
context: Princess Yue! Good morning!\Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time! response:	I'd love to! I'll meet you on that bridge tonight.
context: Hey, how about that picnic last night?\Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight. response:	Great! I'll see you... aahh!
context: Boy, your Dad sure knows how to throw a party.\I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh! response:	Sorry!
context: I'm happy you enjoyed yourself.\Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry! response:	That's okay, it was worth it. See you tonight.
context: Well, it wasn't as much fun after you left.\So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight. response:	I'm very impressed.
context: So, I'm still hoping we can see more of each other.\Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed. response:	You all seem highly qualified for the mission I have in mind.
context: Do an activity, you mean?\Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind. response:	That's some tasty gold!
context: Yes! At... a place! For... some time!\I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold! response:	What do you need us to do?
context: I'd love to! I'll meet you on that bridge tonight.\Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do? response:	I believe you're acquainted with Prince Zuko?
context: Great! I'll see you... aahh!\Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko? response:	Um, hi. Are you Yugoda?
context: Sorry!\That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda? response:	Are you here for the healing lesson?
context: That's okay, it was worth it. See you tonight.\I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson? response:	I guess I am.
context: I'm very impressed.\You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am. response:	You're moving the water around, but you're not feeling the push and pull.
context: You all seem highly qualified for the mission I have in mind.\That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull. response:	I'm trying!
context: That's some tasty gold!\What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying! response:	Maybe that move is too advanced for you. Why don't you try an easier one?
context: What do you need us to do?\I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one? response:	Thanks for the lesson.
context: I believe you're acquainted with Prince Zuko?\Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson. response:	So, who's the lucky boy?
context: Um, hi. Are you Yugoda?\Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy? response:	Huh?
context: Are you here for the healing lesson?\I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy?\Huh? response:	Your betrothal necklace. You're getting married, right?
context: I guess I am.\You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right? response:	Ah, no, I don't think I'm ready for that yet.
context: You're moving the water around, but you're not feeling the push and pull.\I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet. response:	My grandmother gave my mother this necklace,...
context: I'm trying!\Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,... response:	I recognize this carving! I don't know why I didn't realize sooner!
context: Maybe that move is too advanced for you. Why don't you try an easier one?\Thanks for the lesson.\So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner! response:	You're the spitting image of Kana!
context: Thanks for the lesson.\So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana! response:	Wait, how do you know my Gran Gran's name?
context: So, who's the lucky boy?\Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name? response:	When I was about your age I was friends with Kana.
context: Huh?\Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana. response:	She was born here, in the Northern Tribe.
context: Your betrothal necklace. You're getting married, right?\Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe. response:	She never told me.
context: Ah, no, I don't think I'm ready for that yet.\My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me. response:	Your grandmother had an arranged marriage with a young waterbender.
context: My grandmother gave my mother this necklace,...\I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender. response:	He carved that necklace for her.
context: I recognize this carving! I don't know why I didn't realize sooner!\You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her. response:	If Gran Gran was engaged, why did she leave?
context: You're the spitting image of Kana!\Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave? response:	I don't know. That's always been a mystery to me. She left without saying goodbye.
context: Wait, how do you know my Gran Gran's name?\When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye. response:	Good luck!
context: When I was about your age I was friends with Kana.\She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck! response:	The crew wanted me to wish you safe travels.
context: She was born here, in the Northern Tribe.\She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels. response:	Good riddance to those traitors.
context: She never told me.\Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors. response:	It's a lovely night for a walk. Why don't you join me?
context: Your grandmother had an arranged marriage with a young waterbender.\He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me? response:	It would clear your head.
context: He carved that necklace for her.\If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head. response:	Or, just stay in your room and sit in the dark.
context: If Gran Gran was engaged, why did she leave?\I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark. response:	Whatever makes you happy.
context: I don't know. That's always been a mystery to me. She left without saying goodbye.\Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy. response:	Careful with the blasting jelly!
context: Good luck!\The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly! response:	Uncle? Uncle, is that you?
context: The crew wanted me to wish you safe travels.\Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you? response:	Zuko!
context: Good riddance to those traitors.\It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko! response:	Zuko...
context: It's a lovely night for a walk. Why don't you join me?\It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko!\Zuko... response:	Hi, Princess Yue. I made you something. I carved it myself.
context: It would clear your head.\Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself. response:	It's a bear.
context: Or, just stay in your room and sit in the dark.\Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear. response:	Actually, it's suppose to be a fish, see it has a fin.
context: Whatever makes you happy.\Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin. response:	Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!
context: Careful with the blasting jelly!\Uncle? Uncle, is that you?\Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here! response:	How's warrior training going?
context: Uncle? Uncle, is that you?\Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going? response:	That bad?
context: Zuko!\Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad? response:	No, it's Princess Yue. I don't get it.
context: Zuko...\Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it. response:	One minute she wants to go out with me and the next she's telling me to get lost!
context: Hi, Princess Yue. I made you something. I carved it myself.\It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost! response:	So how's waterbending training?
context: It's a bear.\Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training? response:	Master Poophead won't teach her because she's a girl.
context: Actually, it's suppose to be a fish, see it has a fin.\Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl. response:	Why don't you just teach her, Aang?
context: Oh. I'm sorry! I made a mistake. I shouldn't have asked you to come here!\How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang? response:	Why didn't I think of that?
context: How's warrior training going?\That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that? response:	At night, you can teach me whatever moves you learned from Master Pakku.
context: That bad?\No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku. response:	That way you have someone to practice with and I get to learn waterbending.
context: No, it's Princess Yue. I don't get it.\One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending. response:	Everyone's happy!
context: One minute she wants to go out with me and the next she's telling me to get lost!\So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy! response:	I'm not happy.
context: So how's waterbending training?\Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy. response:	But you're never happy. Come on, Aang!
context: Master Poophead won't teach her because she's a girl.\Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang! response:	Master Pakku said this move is all about sinking and floating.
context: Why don't you just teach her, Aang?\Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating. response:	I got it!
context: Why didn't I think of that?\At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it! response:	That was amazing!
context: At night, you can teach me whatever moves you learned from Master Pakku.\That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing! response:	That wasn't me.
context: That way you have someone to practice with and I get to learn waterbending.\Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing!\That wasn't me. response:	You have disrespected me, my teachings, and my entire culture.
context: Everyone's happy!\I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture. response:	I'm sorry, I...
context: I'm not happy.\But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I... response:	What do you want me to do? Force Master Pakku to take Aang back as his student?
context: But you're never happy. Come on, Aang!\Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student? response:	Yes... please!
context: Master Pakku said this move is all about sinking and floating.\I got it!\That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please! response:	I suspect he might change his mind if you swallow your pride and apologize to him.
context: I got it!\That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him. response:	Fine.
context: That was amazing!\That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine. response:	I'm waiting, little girl.
context: That wasn't me.\You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl. response:	No! No way am I apologizing to a sour old man like you!
context: You have disrespected me, my teachings, and my entire culture.\I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you! response:	Uh, Katara...
context: I'm sorry, I...\What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara... response:	I'll be outside... if you're man enough to fight me!
context: What do you want me to do? Force Master Pakku to take Aang back as his student?\Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me! response:	I'm sure she didn't mean that.
context: Yes... please!\I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that. response:	Yeh, I think she did.
context: I suspect he might change his mind if you swallow your pride and apologize to him.\Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did. response:	I'm devastated to hear about Prince Zuko. Just devastated.
context: Fine.\I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated. response:	The Fire Lord will not be pleased when he learns who was responsible.
context: I'm waiting, little girl.\No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible. response:	You know who... was behind the attack?
context: No! No way am I apologizing to a sour old man like you!\Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack? response:	Yes... pirates! We had a run in with them awhile back.
context: Uh, Katara...\I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back. response:	They wanted revenge.
context: I'll be outside... if you're man enough to fight me!\I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge. response:	So, have you reconsidered my offer?
context: I'm sure she didn't mean that.\Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer? response:	Yes, I accept. It will be an honor to serve as your general. To the Fire Nation!
context: Yeh, I think she did.\I'm devastated to hear about Prince Zuko. Just devastated.\The Fire Lord will not be pleased when he learns who was responsible.\You know who... was behind the attack?\Yes... pirates! We had a run in with them awhile back.\They wanted revenge.\So, have you reconsidered my offer?\Yes, I accept. It will be an honor to serve as your general. To the Fire Nation! response:	To victory!
