context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Why, you...\Hold it right there!\Natsu!\Laxus! Fight me!\You heartless bastard!\What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me! response:	I'll make the ultimate guild!
context: Hold it right there!\Natsu!\Laxus! Fight me!\You heartless bastard!\What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild! response:	The strongest guild in history that no one can look down upon!
context: Natsu!\Laxus! Fight me!\You heartless bastard!\What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon! response:	Inherit? What nonsense is he talking about?
context: Laxus! Fight me!\You heartless bastard!\What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about? response:	It's not nonsense.
context: You heartless bastard!\What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense. response:	Laxus is the master's grandson, you see.
context: What kind of fight would it be when you can't even catch me?\When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see. response:	So when Master retires, the chances that Laxus becomes the next master are quite high.
context: When I inherit the guild, I'll get rid of all the weaklings.\As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high. response:	B-But...
context: As well as anyone who stands against me!\I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But... response:	I'd be against someone becoming the master who thinks that way about his allies.
context: I'll make the ultimate guild!\The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies. response:	The rumor is that's why he hasn't been able to retire.
context: The strongest guild in history that no one can look down upon!\Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire. response:	Is that it?
context: Inherit? What nonsense is he talking about?\It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it? response:	That jerk!
context: It's not nonsense.\Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk! response:	Enough. You'll just tire yourself out dealing with him.
context: Laxus is the master's grandson, you see.\So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him. response:	Anyway, what do you think? Want to go do a job?
context: So when Master retires, the chances that Laxus becomes the next master are quite high.\B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job? response:	Together with Gray and Lucy, of course.
context: B-But...\I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course. response:	What?
context: I'd be against someone becoming the master who thinks that way about his allies.\The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What? response:	Gray, your clothes...
context: The rumor is that's why he hasn't been able to retire.\Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What?\Gray, your clothes... response:	I have a sense that we've been together ever since the Eisenwald incident.
context: Is that it?\That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident. response:	Now you get a sense like that?
context: That jerk!\Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that? response:	We all thought it was pretty obvious.
context: Enough. You'll just tire yourself out dealing with him.\Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious. response:	She never stopped to think about it herself?
context: Anyway, what do you think? Want to go do a job?\Together with Gray and Lucy, of course.\What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself? response:	That's Erza for you.
context: Together with Gray and Lucy, of course.\What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you. response:	Let's form a team now.
context: What?\Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you.\Let's form a team now. response:	With the four of us. Or five, if you count Happy.
context: Gray, your clothes...\I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy. response:	But do you really want someone like me?
context: I have a sense that we've been together ever since the Eisenwald incident.\Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me? response:	Not someone like you...
context: Now you get a sense like that?\We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you... response:	Someone that is you, Lucy!
context: We all thought it was pretty obvious.\She never stopped to think about it herself?\That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy! response:	Aye!
context: She never stopped to think about it herself?\That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy!\Aye! response:	Without you, things just wouldn't fit right, you know?
context: That's Erza for you.\Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know? response:	Looks like Fairy Tail's strongest team is official now.
context: Let's form a team now.\With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now. response:	Good for them.
context: With the four of us. Or five, if you count Happy.\But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them. response:	And wait, Lucy's the strongest?
context: But do you really want someone like me?\Not someone like you...\Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest? response:	If I was up against Aquarius, I couldn't win either.
context: Not someone like you...\Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either. response:	And her straight-man act is amazing!
context: Someone that is you, Lucy!\Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing! response:	The strongest in a lot of different ways.
context: Aye!\Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways. response:	W-With him?
context: Without you, things just wouldn't fit right, you know?\Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him? response:	Got a problem?
context: Looks like Fairy Tail's strongest team is official now.\Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him?\Got a problem? response:	No, never happier!
context: Good for them.\And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him?\Got a problem?\No, never happier! response:	Let's hurry and do a job.
context: And wait, Lucy's the strongest?\If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him?\Got a problem?\No, never happier!\Let's hurry and do a job. response:	We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!
context: If I was up against Aquarius, I couldn't win either.\And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him?\Got a problem?\No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus! response:	Let's go!
context: And her straight-man act is amazing!\The strongest in a lot of different ways.\W-With him?\Got a problem?\No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go! response:	Retire, huh?
context: The strongest in a lot of different ways.\W-With him?\Got a problem?\No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh? response:	The guild's being remade.
context: W-With him?\Got a problem?\No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh?\The guild's being remade. response:	So then the master should also pass to the next generation.
context: Got a problem?\No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation. response:	Laxus...
context: No, never happier!\Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation.\Laxus... response:	His attitude has some big problems.
context: Let's hurry and do a job.\We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems. response:	Mystogan...
context: We'll take down the Magic Sect operating in the shadows of the castle town of Lupinus!\Let's go!\Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems.\Mystogan... response:	He's basically a poster-boy for lack of communication.
context: Let's go!\Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication. response:	And then there's Erza, but she's still too young...
context: Retire, huh?\The guild's being remade.\So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young... response:	Master? You're up there?
context: The guild's being remade.\So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there? response:	It looks like they've gone and done it again.
context: So then the master should also pass to the next generation.\Laxus...\His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again. response:	It seems like Erza and her team destroyed half a city while on a job.
context: Laxus...\His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job. response:	The Council has requested you submit a written explanation immediately!
context: His attitude has some big problems.\Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately! response:	Huh? Master, what's the matter?
context: Mystogan...\He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter? response:	Retire? No frickin' way!
context: He's basically a poster-boy for lack of communication.\And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way! response:	Oh? You don't seem so well, Lucy.
context: And then there's Erza, but she's still too young...\Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy. response:	What's the matter?
context: Master? You're up there?\It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter? response:	The job at Lupinus from earlier.
context: It looks like they've gone and done it again.\It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier. response:	Sheesh... Natsu spewed fire everywhere...
context: It seems like Erza and her team destroyed half a city while on a job.\The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere... response:	Gray froze everything...
context: The Council has requested you submit a written explanation immediately!\Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything... response:	And Erza...
context: Huh? Master, what's the matter?\Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza... response:	Erza especially!
context: Retire? No frickin' way!\Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza...\Erza especially! response:	Hey, Lucy... You okay?
context: Oh? You don't seem so well, Lucy.\What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza...\Erza especially!\Hey, Lucy... You okay? response:	Anyway, with all the destruction, most of our reward goes to pay reparations!
context: What's the matter?\The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza...\Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations! response:	At this rate, I won't be able to pay this month's rent!
context: The job at Lupinus from earlier.\Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza...\Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent! response:	Then why don't I recommend a perfect job for you?
context: Sheesh... Natsu spewed fire everywhere...\Gray froze everything...\And Erza...\Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you? response:	It's right up your alley, Lucy, and there's no need to worry about destroying anything!
context: Gray froze everything...\And Erza...\Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything! response:	And so...
context: And Erza...\Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so... response:	Onibas? The city from the lullaby incident.
context: Erza especially!\Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident. response:	Natsu, we're here.
context: Hey, Lucy... You okay?\Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident.\Natsu, we're here. response:	It's no use...
context: Anyway, with all the destruction, most of our reward goes to pay reparations!\At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use... response:	So it's a request for us to use our magic to attract lots of people to see a play, right?
context: At this rate, I won't be able to pay this month's rent!\Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right? response:	Exactly.
context: Then why don't I recommend a perfect job for you?\It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly. response:	Sounds fun, right?
context: It's right up your alley, Lucy, and there's no need to worry about destroying anything!\And so...\Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right? response:	Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!
context: And so...\Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping! response:	Then I'll move everyone's hearts with Lyra's singing.
context: Onibas? The city from the lullaby incident.\Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing. response:	It'll be a wonderful performance, don't you think?
context: Natsu, we're here.\It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think? response:	If I ever finish my novel, I hope it gets turned into a play.
context: It's no use...\So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play. response:	Right! This is a great opportunity to study staging a play!
context: So it's a request for us to use our magic to attract lots of people to see a play, right?\Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play! response:	It's a pretty nice place.
context: Exactly.\Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place. response:	Let's go!
context: Sounds fun, right?\Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go! response:	Um...
context: Natsu can shoot fire, and you two can put on a show with your Creation Magic and her Requipping!\Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go!\Um... response:	You are the people from Fairy Tail, yes?
context: Then I'll move everyone's hearts with Lyra's singing.\It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go!\Um...\You are the people from Fairy Tail, yes? response:	Yes!
context: It'll be a wonderful performance, don't you think?\If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go!\Um...\You are the people from Fairy Tail, yes?\Yes! response:	Thank you very much for accepting my request!
context: If I ever finish my novel, I hope it gets turned into a play.\Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go!\Um...\You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request! response:	Sure! Just leave the stage work to us!
context: Right! This is a great opportunity to study staging a play!\It's a pretty nice place.\Let's go!\Um...\You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us! response:	About that...
context: It's a pretty nice place.\Let's go!\Um...\You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that... response:	We have a bit of a problem...
context: Let's go!\Um...\You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that...\We have a bit of a problem... response:	What? The actors have all run out on you?
context: Um...\You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that...\We have a bit of a problem...\What? The actors have all run out on you? response:	That is correct. Thank you very much.
context: You are the people from Fairy Tail, yes?\Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that...\We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much. response:	Thanks for what?
context: Yes!\Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that...\We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what? response:	My plays have been more and more unpopular.
context: Thank you very much for accepting my request!\Sure! Just leave the stage work to us!\About that...\We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular. response:	So now, the actors are ashamed to be in my productions!
context: Sure! Just leave the stage work to us!\About that...\We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions! response:	Even my wife tired of me chasing my dream and left me!
context: About that...\We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me! response:	This was my last chance!
context: We have a bit of a problem...\What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance! response:	Thank you so very much!
context: What? The actors have all run out on you?\That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much! response:	You don't get this thanking thing, do you?
context: That is correct. Thank you very much.\Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you? response:	Anyway, the play is canceled!
context: Thanks for what?\My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled! response:	Thank you very much!
context: My plays have been more and more unpopular.\So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much! response:	I figured it was something, but this?
context: So now, the actors are ashamed to be in my productions!\Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this? response:	If you need actors, then you've got some right here!
context: Even my wife tired of me chasing my dream and left me!\This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here! response:	S-She's shining!
context: This was my last chance!\Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining! response:	She's doing vocal exercises!
context: Thank you so very much!\You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises! response:	Well, that does sound kind of fun.
context: You don't get this thanking thing, do you?\Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun. response:	Really?
context: Anyway, the play is canceled!\Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun.\Really? response:	Aye!
context: Thank you very much!\I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun.\Really?\Aye! response:	We won't let your dream end here!
context: I figured it was something, but this?\If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun.\Really?\Aye!\We won't let your dream end here! response:	You're so...
context: If you need actors, then you've got some right here!\S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun.\Really?\Aye!\We won't let your dream end here!\You're so... response:	Well, might as well let them give it a shot.
context: S-She's shining!\She's doing vocal exercises!\Well, that does sound kind of fun.\Really?\Aye!\We won't let your dream end here!\You're so...\Well, might as well let them give it a shot. response:	Damn amateurs.
context: She's doing vocal exercises!\Well, that does sound kind of fun.\Really?\Aye!\We won't let your dream end here!\You're so...\Well, might as well let them give it a shot.\Damn amateurs. response:	Now you don't thank us?
context: Well, that does sound kind of fun.\Really?\Aye!\We won't let your dream end here!\You're so...\Well, might as well let them give it a shot.\Damn amateurs.\Now you don't thank us? response:	We have one week until opening.
context: Really?\Aye!\We won't let your dream end here!\You're so...\Well, might as well let them give it a shot.\Damn amateurs.\Now you don't thank us?\We have one week until opening. response:	I am Fredrick!
