context: Hey, all you viewers out there! response:	When you're watchin' Fairy Tail, make sure to keep the room nice and bright,
context: Freedom is inside of your heart.\There is no freedom in this world.\I am sure that your dream will come true, Erza...\I will grant your wish!\Grandpa!\No!\Freedom is here.\Erza, retreat! Hurry! response:	Sis!
context: There is no freedom in this world.\I am sure that your dream will come true, Erza...\I will grant your wish!\Grandpa!\No!\Freedom is here.\Erza, retreat! Hurry!\Sis! response:	Er-chan!
context: I am sure that your dream will come true, Erza...\I will grant your wish!\Grandpa!\No!\Freedom is here.\Erza, retreat! Hurry!\Sis!\Er-chan! response:	Amazing...
context: I will grant your wish!\Grandpa!\No!\Freedom is here.\Erza, retreat! Hurry!\Sis!\Er-chan!\Amazing... response:	Just like that...
context: Grandpa!\No!\Freedom is here.\Erza, retreat! Hurry!\Sis!\Er-chan!\Amazing...\Just like that... response:	Even the Magic Troops...
context: No!\Freedom is here.\Erza, retreat! Hurry!\Sis!\Er-chan!\Amazing...\Just like that...\Even the Magic Troops... response:	Sis can use magic?
context: Freedom is here.\Erza, retreat! Hurry!\Sis!\Er-chan!\Amazing...\Just like that...\Even the Magic Troops...\Sis can use magic? response:	This is... magic...
context: Erza, retreat! Hurry!\Sis!\Er-chan!\Amazing...\Just like that...\Even the Magic Troops...\Sis can use magic?\This is... magic... response:	I can do this.
context: Sis!\Er-chan!\Amazing...\Just like that...\Even the Magic Troops...\Sis can use magic?\This is... magic...\I can do this. response:	With this power, I can save Jellal!
context: Er-chan!\Amazing...\Just like that...\Even the Magic Troops...\Sis can use magic?\This is... magic...\I can do this.\With this power, I can save Jellal! response:	Flying in the sky will have to wait for now, Grandpa.
context: Amazing...\Just like that...\Even the Magic Troops...\Sis can use magic?\This is... magic...\I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa. response:	Follow me!
context: Just like that...\Even the Magic Troops...\Sis can use magic?\This is... magic...\I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me! response:	Hey, what are we going to do?
context: Even the Magic Troops...\Sis can use magic?\This is... magic...\I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do? response:	Let's escape!
context: Sis can use magic?\This is... magic...\I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do?\Let's escape! response:	W-Wait!
context: This is... magic...\I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do?\Let's escape!\W-Wait! response:	We were just acting under orders!
context: I can do this.\With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do?\Let's escape!\W-Wait!\We were just acting under orders! response:	Out of my way!
context: With this power, I can save Jellal!\Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do?\Let's escape!\W-Wait!\We were just acting under orders!\Out of my way! response:	Jellal!
context: Flying in the sky will have to wait for now, Grandpa.\Follow me!\Hey, what are we going to do?\Let's escape!\W-Wait!\We were just acting under orders!\Out of my way!\Jellal! response:	It's all right now!
context: Follow me!\Hey, what are we going to do?\Let's escape!\W-Wait!\We were just acting under orders!\Out of my way!\Jellal!\It's all right now! response:	It's all over!
context: Hey, what are we going to do?\Let's escape!\W-Wait!\We were just acting under orders!\Out of my way!\Jellal!\It's all right now!\It's all over! response:	We fought, just like you said to, Jellal!
context: Let's escape!\W-Wait!\We were just acting under orders!\Out of my way!\Jellal!\It's all right now!\It's all over!\We fought, just like you said to, Jellal! response:	Simon's seriously injured, and Grandpa Rob shielded me...
context: W-Wait!\We were just acting under orders!\Out of my way!\Jellal!\It's all right now!\It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me... response:	There are a great number of other people who sacrificed their lives.
context: We were just acting under orders!\Out of my way!\Jellal!\It's all right now!\It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives. response:	But we won!
context: Out of my way!\Jellal!\It's all right now!\It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won! response:	We've gained our freedom!
context: Jellal!\It's all right now!\It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom! response:	Let's go!
context: It's all right now!\It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom!\Let's go! response:	Wally and the others have taken their boats.
context: It's all over!\We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom!\Let's go!\Wally and the others have taken their boats. response:	We can get off this island!
context: We fought, just like you said to, Jellal!\Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom!\Let's go!\Wally and the others have taken their boats.\We can get off this island! response:	Erza...
context: Simon's seriously injured, and Grandpa Rob shielded me...\There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom!\Let's go!\Wally and the others have taken their boats.\We can get off this island!\Erza... response:	There's no more running away.
context: There are a great number of other people who sacrificed their lives.\But we won!\We've gained our freedom!\Let's go!\Wally and the others have taken their boats.\We can get off this island!\Erza...\There's no more running away. response:	True freedom is right here.
context: But we won!\We've gained our freedom!\Let's go!\Wally and the others have taken their boats.\We can get off this island!\Erza...\There's no more running away.\True freedom is right here. response:	Ooh, it's a movie lacrima!
context: We've gained our freedom!\Let's go!\Wally and the others have taken their boats.\We can get off this island!\Erza...\There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima! response:	What's that?
context: Let's go!\Wally and the others have taken their boats.\We can get off this island!\Erza...\There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima!\What's that? response:	It's a lacrima that stores the data of a movie.
context: Wally and the others have taken their boats.\We can get off this island!\Erza...\There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie. response:	What's a moovee?
context: We can get off this island!\Erza...\There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie.\What's a moovee? response:	A story!
context: Erza...\There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie.\What's a moovee?\A story! response:	Actors act out a drama for us to watch!
context: There's no more running away.\True freedom is right here.\Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie.\What's a moovee?\A story!\Actors act out a drama for us to watch! response:	Well, it's the first time I ever saw one myself though...
context: True freedom is right here.\Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie.\What's a moovee?\A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though... response:	Too bad for you, Tony Joe.
context: Ooh, it's a movie lacrima!\What's that?\It's a lacrima that stores the data of a movie.\What's a moovee?\A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe. response:	From the moment you met me...
context: What's that?\It's a lacrima that stores the data of a movie.\What's a moovee?\A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me... response:	How austere!
context: It's a lacrima that stores the data of a movie.\What's a moovee?\A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me...\How austere! response:	He's kinda hard-edged...
context: What's a moovee?\A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me...\How austere!\He's kinda hard-edged... response:	That's how a dandy should be!
context: A story!\Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me...\How austere!\He's kinda hard-edged...\That's how a dandy should be! response:	I don't get it at all.
context: Actors act out a drama for us to watch!\Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me...\How austere!\He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all. response:	Sis is late...
context: Well, it's the first time I ever saw one myself though...\Too bad for you, Tony Joe.\From the moment you met me...\How austere!\He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all.\Sis is late... response:	Jella, what are you talking about?
context: Too bad for you, Tony Joe.\From the moment you met me...\How austere!\He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all.\Sis is late...\Jella, what are you talking about? response:	Let's escape from this island together!
context: From the moment you met me...\How austere!\He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all.\Sis is late...\Jella, what are you talking about?\Let's escape from this island together! response:	Erza, there is no freedom in this world.
context: How austere!\He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all.\Sis is late...\Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world. response:	I realized that.
context: He's kinda hard-edged...\That's how a dandy should be!\I don't get it at all.\Sis is late...\Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that. response:	It is not transient freedom that we require.
context: That's how a dandy should be!\I don't get it at all.\Sis is late...\Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require. response:	It's true freedom.
context: I don't get it at all.\Sis is late...\Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require.\It's true freedom. response:	Zeref's world!
context: Sis is late...\Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require.\It's true freedom.\Zeref's world! response:	I can understand their feelings a bit now.
context: Jella, what are you talking about?\Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require.\It's true freedom.\Zeref's world!\I can understand their feelings a bit now. response:	They were trying to resurrect this Zeref person, see.
context: Let's escape from this island together!\Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require.\It's true freedom.\Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see. response:	But these pitiful believers couldn't even sense Zeref's presence.
context: Erza, there is no freedom in this world.\I realized that.\It is not transient freedom that we require.\It's true freedom.\Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence. response:	Isn't that right?
context: I realized that.\It is not transient freedom that we require.\It's true freedom.\Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right? response:	This tower is mine.
context: It is not transient freedom that we require.\It's true freedom.\Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine. response:	I will complete it.
context: It's true freedom.\Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine.\I will complete it. response:	I will resurrect Zeref.
context: Zeref's world!\I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine.\I will complete it.\I will resurrect Zeref. response:	Magic?
context: I can understand their feelings a bit now.\They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine.\I will complete it.\I will resurrect Zeref.\Magic? response:	Save me!
context: They were trying to resurrect this Zeref person, see.\But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine.\I will complete it.\I will resurrect Zeref.\Magic?\Save me! response:	Stop it, Jellal!
context: But these pitiful believers couldn't even sense Zeref's presence.\Isn't that right?\This tower is mine.\I will complete it.\I will resurrect Zeref.\Magic?\Save me!\Stop it, Jellal! response:	Stop?
context: Isn't that right?\This tower is mine.\I will complete it.\I will resurrect Zeref.\Magic?\Save me!\Stop it, Jellal!\Stop? response:	Don't you hate them, Erza?
context: This tower is mine.\I will complete it.\I will resurrect Zeref.\Magic?\Save me!\Stop it, Jellal!\Stop?\Don't you hate them, Erza? response:	I hate them, but this is...
context: I will complete it.\I will resurrect Zeref.\Magic?\Save me!\Stop it, Jellal!\Stop?\Don't you hate them, Erza?\I hate them, but this is... response:	That's no good!
context: I will resurrect Zeref.\Magic?\Save me!\Stop it, Jellal!\Stop?\Don't you hate them, Erza?\I hate them, but this is...\That's no good! response:	You won't be able to sense Zeref like that!
context: Magic?\Save me!\Stop it, Jellal!\Stop?\Don't you hate them, Erza?\I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that! response:	Stop!
context: Save me!\Stop it, Jellal!\Stop?\Don't you hate them, Erza?\I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that!\Stop! response:	Jellal!
context: Stop it, Jellal!\Stop?\Don't you hate them, Erza?\I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that!\Stop!\Jellal! response:	What's happened?
context: Stop?\Don't you hate them, Erza?\I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that!\Stop!\Jellal!\What's happened? response:	Nothing.
context: Don't you hate them, Erza?\I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that!\Stop!\Jellal!\What's happened?\Nothing. response:	Erza, let's complete the R-system... I mean, the Tower of Heaven, together!
context: I hate them, but this is...\That's no good!\You won't be able to sense Zeref like that!\Stop!\Jellal!\What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together! response:	Then we can resurrect Zeref.
context: That's no good!\You won't be able to sense Zeref like that!\Stop!\Jellal!\What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref. response:	Stop saying such crazy things!
context: You won't be able to sense Zeref like that!\Stop!\Jellal!\What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things! response:	We're going to get off this island!
context: Stop!\Jellal!\What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island! response:	Fine. If you want to go so badly, then you can leave this island on your own.
context: Jellal!\What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own. response:	On my own?
context: What's happened?\Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own? response:	The rest of them are all mine.
context: Nothing.\Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine. response:	Completing this tower will take a lot of work, after all.
context: Erza, let's complete the R-system... I mean, the Tower of Heaven, together!\Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all. response:	You don't have to worry.
context: Then we can resurrect Zeref.\Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry. response:	I'm not like them.
context: Stop saying such crazy things!\We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them. response:	I'll give everyone clothes, and food, and rest.
context: We're going to get off this island!\Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest. response:	Fear and oppression does give rise to hatred, but the work efficiency is far too poor.
context: Fine. If you want to go so badly, then you can leave this island on your own.\On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor. response:	What are you saying?
context: On my own?\The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying? response:	Everyone is already on the ships, waiting for us!
context: The rest of them are all mine.\Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us! response:	No one is planning on coming back here and working!
context: Completing this tower will take a lot of work, after all.\You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working! response:	That's because they never explained to us the meaning behind the work.
context: You don't have to worry.\I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work. response:	I will show them the meaning.
context: I'm not like them.\I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning. response:	They will work for the glory of the great Wizard Zeref!
context: I'll give everyone clothes, and food, and rest.\Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref! response:	But... who would choose to continue sacrificing themselves?
context: Fear and oppression does give rise to hatred, but the work efficiency is far too poor.\What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves? response:	Sacrifice?
context: What are you saying?\Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice? response:	That's not what I need now.
context: Everyone is already on the ships, waiting for us!\No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now. response:	Zaref taught me, you see.
context: No one is planning on coming back here and working!\That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now.\Zaref taught me, you see. response:	Jellal, please, open your eyes!
context: That's because they never explained to us the meaning behind the work.\I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes! response:	My eyes are already open.
context: I will show them the meaning.\They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open. response:	I have no more need for you.
context: They will work for the glory of the great Wizard Zeref!\But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you. response:	However I will allow you to live.
context: But... who would choose to continue sacrificing themselves?\Sacrifice?\That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you.\However I will allow you to live. response:	Since you eliminated all those who stood in my way for me.
context: Sacrifice?\That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me. response:	You will leave this island and have your fill of that transient freedom.
context: That's not what I need now.\Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom. response:	Jellal...
context: Zaref taught me, you see.\Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal... response:	But you will never speak of this to anyone.
context: Jellal, please, open your eyes!\My eyes are already open.\I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone. response:	If the government finds out about this Tower of Heaven, it will be quite troublesome.
context: My eyes are already open.\I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome. response:	If you try to tell someone, I will have to destroy this tower and everyone in it.
context: I have no more need for you.\However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it. response:	You are also forbidden to come near here.
context: However I will allow you to live.\Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here. response:	If you set even one foot...
context: Since you eliminated all those who stood in my way for me.\You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot... response:	Yes, I think that'll do...
context: You will leave this island and have your fill of that transient freedom.\Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do... response:	First, I will make Sho disappear...
context: Jellal...\But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear... response:	Jellal...
context: But you will never speak of this to anyone.\If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear...\Jellal... response:	That will be your freedom!
context: If the government finds out about this Tower of Heaven, it will be quite troublesome.\If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear...\Jellal...\That will be your freedom! response:	Live knowing that your friends' lives hang on your shoulders, Erza!
context: If you try to tell someone, I will have to destroy this tower and everyone in it.\You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear...\Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza! response:	We have no other option than firing Etherion from the Satellite Square!
context: You are also forbidden to come near here.\If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear...\Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square! response:	The R-system is a forbidden magic that must be erased from the annals of history.
context: If you set even one foot...\Yes, I think that'll do...\First, I will make Sho disappear...\Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history. response:	You do understand what this means, right everyone?
context: Yes, I think that'll do...\First, I will make Sho disappear...\Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone? response:	An attack from Etherion will return everything to nothingness.
context: First, I will make Sho disappear...\Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness. response:	Even if there are citizens there!
context: Jellal...\That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there! response:	And Jellal, your younger twin brother, will disappear as well, you know!
context: That will be your freedom!\Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know! response:	Are you sure about that?
context: Live knowing that your friends' lives hang on your shoulders, Erza!\We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that? response:	I've come to terms with that.
context: We have no other option than firing Etherion from the Satellite Square!\The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that. response:	All of us came this far due to the sacrifices of others.
context: The R-system is a forbidden magic that must be erased from the annals of history.\You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others. response:	That is the Magic World of today.
context: You do understand what this means, right everyone?\An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others.\That is the Magic World of today. response:	Elder Leiji!
context: An attack from Etherion will return everything to nothingness.\Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others.\That is the Magic World of today.\Elder Leiji! response:	It will go down in history that our country committed the crime
context: Even if there are citizens there!\And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others.\That is the Magic World of today.\Elder Leiji!\It will go down in history that our country committed the crime response:	of attacking the land of Ka Elm without provocation!
context: And Jellal, your younger twin brother, will disappear as well, you know!\Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others.\That is the Magic World of today.\Elder Leiji!\It will go down in history that our country committed the crime\of attacking the land of Ka Elm without provocation! response:	That means we'll have to sacrifice ourselves as well.
context: Are you sure about that?\I've come to terms with that.\All of us came this far due to the sacrifices of others.\That is the Magic World of today.\Elder Leiji!\It will go down in history that our country committed the crime\of attacking the land of Ka Elm without provocation!\That means we'll have to sacrifice ourselves as well. response:	Elder Belno!
