context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: It's because I want to put an end to this.\Do you understand what that means?\It means that you have to point a blade at your own mother.\Yes...\You sure answered that rather easily.\It can't be helped.\There's no other way.\I've always been running. response:	Turning away from whatever I found inconvenient...
context: Do you understand what that means?\It means that you have to point a blade at your own mother.\Yes...\You sure answered that rather easily.\It can't be helped.\There's no other way.\I've always been running.\Turning away from whatever I found inconvenient... response:	Reluctant to solve the problem at hand...
context: It means that you have to point a blade at your own mother.\Yes...\You sure answered that rather easily.\It can't be helped.\There's no other way.\I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand... response:	It's the same as the time when I lied to you,
context: Yes...\You sure answered that rather easily.\It can't be helped.\There's no other way.\I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you, response:	or the time Professor Stein went missing.
context: You sure answered that rather easily.\It can't be helped.\There's no other way.\I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing. response:	I should have taken full responsibility for those.
context: It can't be helped.\There's no other way.\I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those. response:	I can't bring myself to believe what you just said.
context: There's no other way.\I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said. response:	You understand, right, Crona?
context: I've always been running.\Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona? response:	It's not easy to regain the trust of someone you betrayed.
context: Turning away from whatever I found inconvenient...\Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed. response:	I can only bring myself to forgive you after we bring back Stein.
context: Reluctant to solve the problem at hand...\It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein. response:	That's why, as Stein's partner, I'll be going to Medusa's hideout with you.
context: It's the same as the time when I lied to you,\or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you. response:	How about you?
context: or the time Professor Stein went missing.\I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you? response:	Answer me, Crona.
context: I should have taken full responsibility for those.\I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona. response:	I've come here for a friend.
context: I can't bring myself to believe what you just said.\You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona.\I've come here for a friend. response:	For the sake of a friend who is important to me,
context: You understand, right, Crona?\It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me, response:	I'm going to stop you!
context: It's not easy to regain the trust of someone you betrayed.\I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you! response:	Just when I was wondering what you would say, you went and surprised me like that.
context: I can only bring myself to forgive you after we bring back Stein.\That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that. response:	If that's what you would say to me, then-
context: That's why, as Stein's partner, I'll be going to Medusa's hideout with you.\How about you?\Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then- response:	It'd be inexcusable.
context: How about you?\Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable. response:	It's true, right?
context: Answer me, Crona.\I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable.\It's true, right? response:	Not only will you not be able to take Stein back,
context: I've come here for a friend.\For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back, response:	you also cannot do anything to hurt me.
context: For the sake of a friend who is important to me,\I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me. response:	Stein is here because of his own free will.
context: I'm going to stop you!\Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will. response:	That's a lie!
context: Just when I was wondering what you would say, you went and surprised me like that.\If that's what you would say to me, then-\It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie! response:	You're just another one of those stubborn women.
context: If that's what you would say to me, then-\It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women. response:	It's zero tolerance for you.
context: It'd be inexcusable.\It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you. response:	From the first word you speak, right until the very last, they all seem like lies to me.
context: It's true, right?\Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me. response:	That's not a lie.
context: Not only will you not be able to take Stein back,\you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie. response:	Even if that weren't the case,
context: you also cannot do anything to hurt me.\Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case, response:	the fact that your voice will never reach him remains unchanged.
context: Stein is here because of his own free will.\That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged. response:	He's all into me.
context: That's a lie!\You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me. response:	Do you think you have the right to tear us apart?
context: You're just another one of those stubborn women.\It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart? response:	What exactly are you to Stein?
context: It's zero tolerance for you.\From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein? response:	I'm gonna puke!
context: From the first word you speak, right until the very last, they all seem like lies to me.\That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke! response:	You've said enough!
context: That's not a lie.\Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke!\You've said enough! response:	I'd be troubled if you have forgotten,
context: Even if that weren't the case,\the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten, response:	but if you do anything to cause any injury to me,
context: the fact that your voice will never reach him remains unchanged.\He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me, response:	to this body of mine,
context: He's all into me.\Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine, response:	then you'll be injuring Rachel as well.
context: Do you think you have the right to tear us apart?\What exactly are you to Stein?\I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well. response:	You're despicable!
context: What exactly are you to Stein?\I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well.\You're despicable! response:	Let me tell you one more thing...
context: I'm gonna puke!\You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing... response:	about the meaning of what I've just told you.
context: You've said enough!\I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you. response:	You can't do anything to hurt us,
context: I'd be troubled if you have forgotten,\but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us, response:	but, on the contrary...
context: but if you do anything to cause any injury to me,\to this body of mine,\then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary... response:	You don't find the answer as humorous as I did, huh?
context: to this body of mine,\then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh? response:	Ribbit.
context: then you'll be injuring Rachel as well.\You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit. response:	What am I supposed to do if the battle is brought all the way here?
context: You're despicable!\Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here? response:	Oh,
context: Let me tell you one more thing...\about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh, response:	Mizune.
context: about the meaning of what I've just told you.\You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune. response:	Oh, so things are still the same on Free's end?
context: You can't do anything to hurt us,\but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune.\Oh, so things are still the same on Free's end? response:	Understood.
context: but, on the contrary...\You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune.\Oh, so things are still the same on Free's end?\Understood. response:	Inform me if there are any changes.
context: You don't find the answer as humorous as I did, huh?\Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune.\Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes. response:	Why is Medusa the only one allowed to observe things from afar?!
context: Ribbit.\What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune.\Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?! response:	I'll never forgive her if she's using this time to take an afternoon nap!
context: What am I supposed to do if the battle is brought all the way here?\Oh,\Mizune.\Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap! response:	So, shall we begin?
context: Oh,\Mizune.\Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin? response:	I'll take you on anytime.
context: Mizune.\Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime. response:	That was my intention to begin with.
context: Oh, so things are still the same on Free's end?\Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime.\That was my intention to begin with. response:	Why are you making that face now?
context: Understood.\Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now? response:	You must be puzzled...
context: Inform me if there are any changes.\Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now?\You must be puzzled... response:	as to why I am so calm and collected.
context: Why is Medusa the only one allowed to observe things from afar?!\I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected. response:	Why, of all people, are Crona and I here?
context: I'll never forgive her if she's using this time to take an afternoon nap!\So, shall we begin?\I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here? response:	You want to know, right?
context: So, shall we begin?\I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right? response:	If there's something you want to say, then say it clearly.
context: I'll take you on anytime.\That was my intention to begin with.\Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly. response:	See? You really want to know, don't you?
context: That was my intention to begin with.\Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you? response:	Very well then.
context: Why are you making that face now?\You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then. response:	You're just bluffing.
context: You must be puzzled...\as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then.\You're just bluffing. response:	Besides, without a partner, what can you possibly achieve?
context: as to why I am so calm and collected.\Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve? response:	Then I'll let you experience with your body what it means to be fighting a Deathscythe.
context: Why, of all people, are Crona and I here?\You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe. response:	Don't you mean former Deathscythe?
context: You want to know, right?\If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe? response:	Let's go, Crona.
context: If there's something you want to say, then say it clearly.\See? You really want to know, don't you?\Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona. response:	Yes.
context: See? You really want to know, don't you?\Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona.\Yes. response:	Very well, I'll play with you for a while.
context: Very well then.\You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona.\Yes.\Very well, I'll play with you for a while. response:	You sure you want to do this?
context: You're just bluffing.\Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona.\Yes.\Very well, I'll play with you for a while.\You sure you want to do this? response:	It can't be helped, right?
context: Besides, without a partner, what can you possibly achieve?\Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona.\Yes.\Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right? response:	It was me who decided that I must do this.
context: Then I'll let you experience with your body what it means to be fighting a Deathscythe.\Don't you mean former Deathscythe?\Let's go, Crona.\Yes.\Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this. response:	Then you better be ready for the consequences.
context: Don't you mean former Deathscythe?\Let's go, Crona.\Yes.\Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences. response:	I know.
context: Let's go, Crona.\Yes.\Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences.\I know. response:	Yea,
context: Yes.\Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences.\I know.\Yea, response:	Vector Arrow!
context: Very well, I'll play with you for a while.\You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences.\I know.\Yea,\Vector Arrow! response:	Don't take us lightly!
context: You sure you want to do this?\It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences.\I know.\Yea,\Vector Arrow!\Don't take us lightly! response:	Vector Plate.
context: It can't be helped, right?\It was me who decided that I must do this.\Then you better be ready for the consequences.\I know.\Yea,\Vector Arrow!\Don't take us lightly!\Vector Plate. response:	What was that light?
context: It was me who decided that I must do this.\Then you better be ready for the consequences.\I know.\Yea,\Vector Arrow!\Don't take us lightly!\Vector Plate.\What was that light? response:	Those movements...
context: Then you better be ready for the consequences.\I know.\Yea,\Vector Arrow!\Don't take us lightly!\Vector Plate.\What was that light?\Those movements... response:	It seems she's not serious.
context: I know.\Yea,\Vector Arrow!\Don't take us lightly!\Vector Plate.\What was that light?\Those movements...\It seems she's not serious. response:	Clearly she doesn't intend to cut me,
context: Yea,\Vector Arrow!\Don't take us lightly!\Vector Plate.\What was that light?\Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me, response:	but this could mean that some other strategy is in play.
context: Vector Arrow!\Don't take us lightly!\Vector Plate.\What was that light?\Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play. response:	Vector Arrow.
context: Don't take us lightly!\Vector Plate.\What was that light?\Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow. response:	Stop this nonsense, Crona.
context: Vector Plate.\What was that light?\Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona. response:	I don't want to have any more sad memories!
context: What was that light?\Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories! response:	I don't want to betray my friends anymore.
context: Those movements...\It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore. response:	I won't be used as your tool anymore!
context: It seems she's not serious.\Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore! response:	Crona...
context: Clearly she doesn't intend to cut me,\but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona... response:	You've lost your way.
context: but this could mean that some other strategy is in play.\Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona...\You've lost your way. response:	Something so insignificant as friends can't be trusted.
context: Vector Arrow.\Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona...\You've lost your way.\Something so insignificant as friends can't be trusted. response:	Y-You're wrong!
context: Stop this nonsense, Crona.\I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona...\You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong! response:	You've always been a good girl, haven't you?
context: I don't want to have any more sad memories!\I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona...\You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you? response:	You're wrong!
context: I don't want to betray my friends anymore.\I won't be used as your tool anymore!\Crona...\You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong! response:	When you were alone, you always listened to what I told you.
context: I won't be used as your tool anymore!\Crona...\You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you. response:	Because I'm the only one there for you.
context: Crona...\You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you. response:	That's different now!
context: You've lost your way.\Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now! response:	It's useless to act tough.
context: Something so insignificant as friends can't be trusted.\Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now!\It's useless to act tough. response:	You can never betray me.
context: Y-You're wrong!\You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now!\It's useless to act tough.\You can never betray me. response:	Am I right?
context: You've always been a good girl, haven't you?\You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now!\It's useless to act tough.\You can never betray me.\Am I right? response:	After all...
context: You're wrong!\When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now!\It's useless to act tough.\You can never betray me.\Am I right?\After all... response:	After all, you're...
context: When you were alone, you always listened to what I told you.\Because I'm the only one there for you.\That's different now!\It's useless to act tough.\You can never betray me.\Am I right?\After all...\After all, you're... response:	my child.
context: Because I'm the only one there for you.\That's different now!\It's useless to act tough.\You can never betray me.\Am I right?\After all...\After all, you're...\my child. response:	Even so!
context: That's different now!\It's useless to act tough.\You can never betray me.\Am I right?\After all...\After all, you're...\my child.\Even so! response:	Even so...
context: It's useless to act tough.\You can never betray me.\Am I right?\After all...\After all, you're...\my child.\Even so!\Even so... response:	I must kill you.
context: You can never betray me.\Am I right?\After all...\After all, you're...\my child.\Even so!\Even so...\I must kill you. response:	I'm your mother.
context: Am I right?\After all...\After all, you're...\my child.\Even so!\Even so...\I must kill you.\I'm your mother. response:	Despite that, you still want to kill me?
context: After all...\After all, you're...\my child.\Even so!\Even so...\I must kill you.\I'm your mother.\Despite that, you still want to kill me? response:	What a problem...
context: After all, you're...\my child.\Even so!\Even so...\I must kill you.\I'm your mother.\Despite that, you still want to kill me?\What a problem... response:	I can't be killed just yet.
context: my child.\Even so!\Even so...\I must kill you.\I'm your mother.\Despite that, you still want to kill me?\What a problem...\I can't be killed just yet. response:	I still want to witness the dawn of the new world.
context: Even so!\Even so...\I must kill you.\I'm your mother.\Despite that, you still want to kill me?\What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world. response:	You die instead!
context: Even so...\I must kill you.\I'm your mother.\Despite that, you still want to kill me?\What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead! response:	Medusa!
context: I must kill you.\I'm your mother.\Despite that, you still want to kill me?\What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead!\Medusa! response:	Vector Arrow!
context: I'm your mother.\Despite that, you still want to kill me?\What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead!\Medusa!\Vector Arrow! response:	Get out of my way!
context: Despite that, you still want to kill me?\What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead!\Medusa!\Vector Arrow!\Get out of my way! response:	Don't stick your neck into other people's family matters!
context: What a problem...\I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead!\Medusa!\Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters! response:	What's with that, all of a sudden?!
context: I can't be killed just yet.\I still want to witness the dawn of the new world.\You die instead!\Medusa!\Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?! response:	Oh,
context: I still want to witness the dawn of the new world.\You die instead!\Medusa!\Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh, response:	if you really want to stick your neck into our problem,
context: You die instead!\Medusa!\Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh,\if you really want to stick your neck into our problem, response:	why don't you do it after you defeat him?
context: Medusa!\Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh,\if you really want to stick your neck into our problem,\why don't you do it after you defeat him? response:	Stein!
context: Vector Arrow!\Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh,\if you really want to stick your neck into our problem,\why don't you do it after you defeat him?\Stein! response:	Marie!
context: Get out of my way!\Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh,\if you really want to stick your neck into our problem,\why don't you do it after you defeat him?\Stein!\Marie! response:	You can recognize me?
context: Don't stick your neck into other people's family matters!\What's with that, all of a sudden?!\Oh,\if you really want to stick your neck into our problem,\why don't you do it after you defeat him?\Stein!\Marie!\You can recognize me? response:	Then-
