context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: What are you talking about?\You've lost.\What?\And now you're on the verge of being swallowed by the souls of those warriors who have lost even their will to survive.\This is a place deep inside the Fey Blade,\the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy. response:	We shall never meet again.
context: You've lost.\What?\And now you're on the verge of being swallowed by the souls of those warriors who have lost even their will to survive.\This is a place deep inside the Fey Blade,\the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy.\We shall never meet again. response:	Bragging that you would transcend God,
context: What?\And now you're on the verge of being swallowed by the souls of those warriors who have lost even their will to survive.\This is a place deep inside the Fey Blade,\the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy.\We shall never meet again.\Bragging that you would transcend God, response:	but instead, this is where you end up.
context: And now you're on the verge of being swallowed by the souls of those warriors who have lost even their will to survive.\This is a place deep inside the Fey Blade,\the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy.\We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up. response:	Huh?
context: This is a place deep inside the Fey Blade,\the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy.\We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up.\Huh? response:	Hold it there, damn deer!
context: the final destination of those who have strayed from the path of the warrior, their souls ripped apart by fear itself.\Then, what I saw earlier...\Farewell, boy.\We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up.\Huh?\Hold it there, damn deer! response:	Black Star, living in the world of darkness,
context: Then, what I saw earlier...\Farewell, boy.\We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up.\Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness, response:	one who robs people of their dreams, a dweller of the darkness.
context: Farewell, boy.\We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up.\Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness. response:	A peaceful death is the least I can offer you.
context: We shall never meet again.\Bragging that you would transcend God,\but instead, this is where you end up.\Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you. response:	You're beginning to look much better than before.
context: Bragging that you would transcend God,\but instead, this is where you end up.\Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before. response:	It would seem that someone has chosen the path of a warrior.
context: but instead, this is where you end up.\Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior. response:	The path of a warrior?
context: Huh?\Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior? response:	What?!
context: Hold it there, damn deer!\Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?! response:	I'll never show you my tears.
context: Black Star, living in the world of darkness,\one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?!\I'll never show you my tears. response:	These are the tears of those who died with regrets.
context: one who robs people of their dreams, a dweller of the darkness.\A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?!\I'll never show you my tears.\These are the tears of those who died with regrets. response:	If there's a way to take away these regrets,
context: A peaceful death is the least I can offer you.\You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?!\I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets, response:	I'll make sure I find it.
context: You're beginning to look much better than before.\It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?!\I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it. response:	Foolish words!
context: It would seem that someone has chosen the path of a warrior.\The path of a warrior?\What?!\I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words! response:	You've already lost.
context: The path of a warrior?\What?!\I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words!\You've already lost. response:	Despair is all that remains, you can never change th-
context: What?!\I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words!\You've already lost.\Despair is all that remains, you can never change th- response:	Stop that bullshit!
context: I'll never show you my tears.\These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words!\You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit! response:	I've not lost just yet.
context: These are the tears of those who died with regrets.\If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words!\You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet. response:	If it's fear that you speak of, then I'll stand and face it.
context: If there's a way to take away these regrets,\I'll make sure I find it.\Foolish words!\You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it. response:	I'll never give up.
context: I'll make sure I find it.\Foolish words!\You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up. response:	The only time I lose is when I die!
context: Foolish words!\You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die! response:	As long as I don't admit defeat,
context: You've already lost.\Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat, response:	then it'll never be a loss!
context: Despair is all that remains, you can never change th-\Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss! response:	Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?
context: Stop that bullshit!\I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade? response:	Try to keep up, Nakatsukasa.
context: I've not lost just yet.\If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa. response:	I'll show you a world which no one has ever seen.
context: If it's fear that you speak of, then I'll stand and face it.\I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen. response:	Our souls, together with you till the end.
context: I'll never give up.\The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end. response:	Mifune, let me tell you something.
context: The only time I lose is when I die!\As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something. response:	The path I choose is neither the path of a warrior nor a path of a demon.
context: As long as I don't admit defeat,\then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon. response:	It's a path that not only surpasses saints, but even God himself!
context: then it'll never be a loss!\Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself! response:	I'm only going to follow my own path!
context: Are you telling me that you're going to get rid of the regrets of even those whose souls have fallen before this blade?\Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path! response:	Neither a warrior nor a demon's path, but a path of your own?
context: Try to keep up, Nakatsukasa.\I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own? response:	Come, Black Star!
context: I'll show you a world which no one has ever seen.\Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star! response:	Mifune-san.
context: Our souls, together with you till the end.\Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san. response:	What are you waiting for?
context: Mifune, let me tell you something.\The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san.\What are you waiting for? response:	Just finish me.
context: The path I choose is neither the path of a warrior nor a path of a demon.\It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san.\What are you waiting for?\Just finish me. response:	You've already given up, bodyguard?
context: It's a path that not only surpasses saints, but even God himself!\I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san.\What are you waiting for?\Just finish me.\You've already given up, bodyguard? response:	There should still be someone that you need to protect.
context: I'm only going to follow my own path!\Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san.\What are you waiting for?\Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect. response:	And besides, you must also keep the promise you made with Tsubaki.
context: Neither a warrior nor a demon's path, but a path of your own?\Come, Black Star!\Mifune-san.\What are you waiting for?\Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki. response:	A kind warrior like you, who loves children, could be a model for us at Shibusen.
context: Come, Black Star!\Mifune-san.\What are you waiting for?\Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen. response:	If only you would become one of our teachers...
context: Mifune-san.\What are you waiting for?\Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers... response:	What...?! Me, become a teacher?
context: What are you waiting for?\Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher? response:	Let's go.
context: Just finish me.\You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go. response:	First, we'll get that princess of yours.
context: You've already given up, bodyguard?\There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours. response:	That old fart, so he's not as useless as I've thought!
context: There should still be someone that you need to protect.\And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought! response:	You sure are an easygoing fellow.
context: And besides, you must also keep the promise you made with Tsubaki.\A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow. response:	What?!
context: A kind warrior like you, who loves children, could be a model for us at Shibusen.\If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?! response:	Don't tell me you really didn't notice, did you?
context: If only you would become one of our teachers...\What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you? response:	Damn, you're irritating!
context: What...?! Me, become a teacher?\Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating! response:	Just get on with what you wanna say!
context: Let's go.\First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say! response:	The attack has been indiscriminate all this while.
context: First, we'll get that princess of yours.\That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while. response:	In other words, you've been abandoned by Arachnophobia.
context: That old fart, so he's not as useless as I've thought!\You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia. response:	What?! Are you serious?
context: You sure are an easygoing fellow.\What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious? response:	Yes, I'm serious.
context: What?!\Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious. response:	Dammit!
context: Don't tell me you really didn't notice, did you?\Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious.\Dammit! response:	Too weak, too weak!
context: Damn, you're irritating!\Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious.\Dammit!\Too weak, too weak! response:	As expected from Lady Arachne,
context: Just get on with what you wanna say!\The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious.\Dammit!\Too weak, too weak!\As expected from Lady Arachne, response:	only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.
context: The attack has been indiscriminate all this while.\In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious.\Dammit!\Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided. response:	You're next!
context: In other words, you've been abandoned by Arachnophobia.\What?! Are you serious?\Yes, I'm serious.\Dammit!\Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next! response:	So it has come to this?
context: What?! Are you serious?\Yes, I'm serious.\Dammit!\Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this? response:	DIE!!!
context: Yes, I'm serious.\Dammit!\Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this?\DIE!!! response:	What the-?!
context: Dammit!\Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this?\DIE!!!\What the-?! response:	What's that?
context: Too weak, too weak!\As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this?\DIE!!!\What the-?!\What's that? response:	WHAT THE HELL IS THAT?!
context: As expected from Lady Arachne,\only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this?\DIE!!!\What the-?!\What's that?\WHAT THE HELL IS THAT?! response:	Phew,
context: only she would've known that just by sacrificing some of our own forces, the battle can become so one-sided.\You're next!\So it has come to this?\DIE!!!\What the-?!\What's that?\WHAT THE HELL IS THAT?!\Phew, response:	We barely made it in time, huh?
context: You're next!\So it has come to this?\DIE!!!\What the-?!\What's that?\WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh? response:	What... is that?
context: So it has come to this?\DIE!!!\What the-?!\What's that?\WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh?\What... is that? response:	Honorable father's desire...
context: DIE!!!\What the-?!\What's that?\WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh?\What... is that?\Honorable father's desire... response:	Due to the fact that He rooted His soul to Death City in order to seal the Kishin,
context: What the-?!\What's that?\WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh?\What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin, response:	His body also become bounded to this land, unable to go out.
context: What's that?\WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh?\What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out. response:	His desire to come all the way here cannot be compared with anyone.
context: WHAT THE HELL IS THAT?!\Phew,\We barely made it in time, huh?\What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone. response:	So this nonsense is how it is realized?
context: Phew,\We barely made it in time, huh?\What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized? response:	Well then, let's see how far this thing can go!
context: We barely made it in time, huh?\What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go! response:	Mosquito, counterattack.
context: What... is that?\Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack. response:	Understood!
context: Honorable father's desire...\Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood! response:	NOW IT'S THAT CASTLE?!
context: Due to the fact that He rooted His soul to Death City in order to seal the Kishin,\His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?! response:	What is going on here?!
context: His body also become bounded to this land, unable to go out.\His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?!\What is going on here?! response:	Is all this real?
context: His desire to come all the way here cannot be compared with anyone.\So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real? response:	COOL!
context: So this nonsense is how it is realized?\Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real?\COOL! response:	Come get me!
context: Well then, let's see how far this thing can go!\Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real?\COOL!\Come get me! response:	Here I come!
context: Mosquito, counterattack.\Understood!\NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real?\COOL!\Come get me!\Here I come! response:	This is really testing my patience, damn it!
context: Understood!\NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real?\COOL!\Come get me!\Here I come!\This is really testing my patience, damn it! response:	Honorable father, don't be too reckless!
context: NOW IT'S THAT CASTLE?!\What is going on here?!\Is all this real?\COOL!\Come get me!\Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless! response:	EAT THIS!
context: What is going on here?!\Is all this real?\COOL!\Come get me!\Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS! response:	WHAT ABOUT THIS!
context: Is all this real?\COOL!\Come get me!\Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS! response:	KEEP DREAMING!
context: COOL!\Come get me!\Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING! response:	HOT!
context: Come get me!\Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING!\HOT! response:	HOT!
context: Here I come!\This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING!\HOT!\HOT! response:	IT'S HOT! REALLY HOT!
context: This is really testing my patience, damn it!\Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING!\HOT!\HOT!\IT'S HOT! REALLY HOT! response:	Honorable father!
context: Honorable father, don't be too reckless!\EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING!\HOT!\HOT!\IT'S HOT! REALLY HOT!\Honorable father! response:	EYE POKER!
context: EAT THIS!\WHAT ABOUT THIS!\KEEP DREAMING!\HOT!\HOT!\IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER! response:	Killing move,
context: WHAT ABOUT THIS!\KEEP DREAMING!\HOT!\HOT!\IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER!\Killing move, response:	RAGING FLIP!
context: KEEP DREAMING!\HOT!\HOT!\IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER!\Killing move,\RAGING FLIP! response:	WHAT?!
context: HOT!\HOT!\IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER!\Killing move,\RAGING FLIP!\WHAT?! response:	Now's the chance!
context: HOT!\IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER!\Killing move,\RAGING FLIP!\WHAT?!\Now's the chance! response:	So this is the power of a Deathscythe,
context: IT'S HOT! REALLY HOT!\Honorable father!\EYE POKER!\Killing move,\RAGING FLIP!\WHAT?!\Now's the chance!\So this is the power of a Deathscythe, response:	Clairvoyance.
context: Honorable father!\EYE POKER!\Killing move,\RAGING FLIP!\WHAT?!\Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance. response:	Shinigami-sama, target located.
context: EYE POKER!\Killing move,\RAGING FLIP!\WHAT?!\Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located. response:	At the middle-top section of Baba Yaga Castle.
context: Killing move,\RAGING FLIP!\WHAT?!\Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle. response:	The Kishin is there.
context: RAGING FLIP!\WHAT?!\Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there. response:	Thank you, Azusa-chan.
context: WHAT?!\Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan. response:	Kilik and the others have also done a great job.
context: Now's the chance!\So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job. response:	Hold on tight!
context: So this is the power of a Deathscythe,\Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight! response:	Just you wait!
context: Clairvoyance.\Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight!\Just you wait! response:	EAT THIS!
context: Shinigami-sama, target located.\At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight!\Just you wait!\EAT THIS! response:	Inexcusable!
context: At the middle-top section of Baba Yaga Castle.\The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight!\Just you wait!\EAT THIS!\Inexcusable! response:	What?!
context: The Kishin is there.\Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight!\Just you wait!\EAT THIS!\Inexcusable!\What?! response:	Impossible!
context: Thank you, Azusa-chan.\Kilik and the others have also done a great job.\Hold on tight!\Just you wait!\EAT THIS!\Inexcusable!\What?!\Impossible! response:	He swallowed the Kishin!
