context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: I mean, he doesn't know about Harada-kun.\He doesn't know about my past.\That's why when I was with him, I didn't have to pretend that I'd gotten over it.\I could concentrate on my work without worrying about anything else.\And all the while, that boy just quietly stood by my side.\I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy, response:	she's immediately overcome with guilt and pushes those things away from her.
context: He doesn't know about my past.\That's why when I was with him, I didn't have to pretend that I'd gotten over it.\I could concentrate on my work without worrying about anything else.\And all the while, that boy just quietly stood by my side.\I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her. response:	Mayama-kun, you might just be one of those things that she pushed away.
context: That's why when I was with him, I didn't have to pretend that I'd gotten over it.\I could concentrate on my work without worrying about anything else.\And all the while, that boy just quietly stood by my side.\I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away. response:	But you see, I wonder...
context: I could concentrate on my work without worrying about anything else.\And all the while, that boy just quietly stood by my side.\I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder... response:	Exactly what blaming yourself and pushing everything away, I wonder...
context: And all the while, that boy just quietly stood by my side.\I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder... response:	Will lead you to?
context: I think that I was truly being saved by him.\Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to? response:	I wanted to see her.
context: Ever since that accident, she's been blaming herself.\If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her. response:	I wanted to see her.
context: If she feels any amount of fun or joy,\she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her.\I wanted to see her. response:	I couldn't say anything to her, I only wanted to see her.
context: she's immediately overcome with guilt and pushes those things away from her.\Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her. response:	So I struggled tremendously and desperately...
context: Mayama-kun, you might just be one of those things that she pushed away.\But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately... response:	Even so... I only learned something small.
context: But you see, I wonder...\Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small. response:	The pain which tears my heart apart just thinking about it...
context: Exactly what blaming yourself and pushing everything away, I wonder...\Will lead you to?\I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it... response:	That this pain is enough reason for me not to distance myself from her.
context: Will lead you to?\I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her. response:	A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.
context: I wanted to see her.\I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two. response:	The teams will be split according to the board.
context: I wanted to see her.\I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board. response:	Nakano
context: I couldn't say anything to her, I only wanted to see her.\So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano response:	Mayama
context: So I struggled tremendously and desperately...\Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano\Mayama response:	Mario-san, please hold on a second!
context: Even so... I only learned something small.\The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano\Mayama\Mario-san, please hold on a second! response:	Mayama isn't staying in Tokyo?
context: The pain which tears my heart apart just thinking about it...\That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano\Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo? response:	I know it's selfish of us.
context: That this pain is enough reason for me not to distance myself from her.\A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano\Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us. response:	But I promise you that he'll be treated well.
context: A lot of information has leaked out already, but as of this December, Fujiwara Design will split into two.\The teams will be split according to the board.\Nakano\Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well. response:	So please follow our decision.
context: The teams will be split according to the board.\Nakano\Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision. response:	What is it at a time like this, Leader?
context: Nakano\Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader? response:	Have all the complicated talks ended?
context: Mayama\Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended? response:	How about a walk?
context: Mario-san, please hold on a second!\Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk? response:	I'm sorry.
context: Mayama isn't staying in Tokyo?\I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk?\I'm sorry. response:	I can't go with you.
context: I know it's selfish of us.\But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk?\I'm sorry.\I can't go with you. response:	It's time to say goodbye.
context: But I promise you that he'll be treated well.\So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk?\I'm sorry.\I can't go with you.\It's time to say goodbye. response:	President, I'm sorry.
context: So please follow our decision.\What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk?\I'm sorry.\I can't go with you.\It's time to say goodbye.\President, I'm sorry. response:	That's right. Just run like that.
context: What is it at a time like this, Leader?\Have all the complicated talks ended?\How about a walk?\I'm sorry.\I can't go with you.\It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that. response:	Hey, are you okay with that?
context: Have all the complicated talks ended?\How about a walk?\I'm sorry.\I can't go with you.\It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that? response:	That he's quitting so suddenly?
context: How about a walk?\I'm sorry.\I can't go with you.\It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly? response:	Ah, youth.
context: I'm sorry.\I can't go with you.\It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth. response:	It's certainly a green spring.
context: I can't go with you.\It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring. response:	But it'll get a little lonely.
context: It's time to say goodbye.\President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring.\But it'll get a little lonely. response:	No, no, isn't it said that you should make your precious child travel?
context: President, I'm sorry.\That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel? response:	That's so true.
context: That's right. Just run like that.\Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true. response:	Hey, Nomiya, Miwako-san! How can both of you be so calm about it?
context: Hey, are you okay with that?\That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it? response:	Could it be that I'm being left out of the group?
context: That he's quitting so suddenly?\Ah, youth.\It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group? response:	Yes?
context: Ah, youth.\It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes? response:	Mayama-kun...
context: It's certainly a green spring.\But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes?\Mayama-kun... response:	Excuse me.
context: But it'll get a little lonely.\No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes?\Mayama-kun...\Excuse me. response:	Mayama-kun?
context: No, no, isn't it said that you should make your precious child travel?\That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes?\Mayama-kun...\Excuse me.\Mayama-kun? response:	What are you doing?
context: That's so true.\Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes?\Mayama-kun...\Excuse me.\Mayama-kun?\What are you doing? response:	I heard from Asai-san.
context: Hey, Nomiya, Miwako-san! How can both of you be so calm about it?\Could it be that I'm being left out of the group?\Yes?\Mayama-kun...\Excuse me.\Mayama-kun?\What are you doing?\I heard from Asai-san. response:	I'll help out.
context: Could it be that I'm being left out of the group?\Yes?\Mayama-kun...\Excuse me.\Mayama-kun?\What are you doing?\I heard from Asai-san.\I'll help out. response:	Can I bring out the desk that I was using before?
context: Yes?\Mayama-kun...\Excuse me.\Mayama-kun?\What are you doing?\I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before? response:	You can just treat me as a temporary employee at first.
context: Mayama-kun...\Excuse me.\Mayama-kun?\What are you doing?\I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first. response:	I'm pushing myself onto you, after all.
context: Excuse me.\Mayama-kun?\What are you doing?\I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all. response:	But if you think that I'm useful, please employ me here.
context: Mayama-kun?\What are you doing?\I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here. response:	What about Fujiwara Design?
context: What are you doing?\I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design? response:	I quit.
context: I heard from Asai-san.\I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit. response:	Well, it's just how things went.
context: I'll help out.\Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit.\Well, it's just how things went. response:	May I borrow these two monitors?
context: Can I bring out the desk that I was using before?\You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit.\Well, it's just how things went.\May I borrow these two monitors? response:	But... that means, Mayama-kun...
context: You can just treat me as a temporary employee at first.\I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit.\Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun... response:	I'll go make some coffee.
context: I'm pushing myself onto you, after all.\But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit.\Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee. response:	Please have some while it's hot.
context: But if you think that I'm useful, please employ me here.\What about Fujiwara Design?\I quit.\Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot. response:	Why, Mayama-kun?
context: What about Fujiwara Design?\I quit.\Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun? response:	Didn't I tell you when I left this place?
context: I quit.\Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place? response:	That I'll come back, even if you're not waiting?
context: Well, it's just how things went.\May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting? response:	I already said this at the hospital, but I'll say it again.
context: May I borrow these two monitors?\But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again. response:	Please employ me at Harada Design.
context: But... that means, Mayama-kun...\I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design. response:	I should be more useful than I was before.
context: I'll go make some coffee.\Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before. response:	The same thing will happen.
context: Please have some while it's hot.\Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen. response:	I'll end up hurting you again...
context: Why, Mayama-kun?\Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again... response:	It's okay, you can hurt me.
context: Didn't I tell you when I left this place?\That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me. response:	Because I won't be hurt.
context: That I'll come back, even if you're not waiting?\I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt. response:	The moon calls for her.
context: I already said this at the hospital, but I'll say it again.\Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her. response:	In a sweet and endless melody.
context: Please employ me at Harada Design.\I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody. response:	But I gently cover her ears.
context: I should be more useful than I was before.\The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears. response:	That's why I came back to this place.
context: The same thing will happen.\I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place. response:	Wedding Ceremony
context: I'll end up hurting you again...\It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony response:	Oh, I'm so glad it's sunny.
context: It's okay, you can hurt me.\Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny. response:	How merry, really.
context: Because I won't be hurt.\The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really. response:	Having the ceremony in your hometown is the best.
context: The moon calls for her.\In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best. response:	It's in your neighborhood, so everyone can come.
context: In a sweet and endless melody.\But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come. response:	My, my, look at how nervous Tat-chan looks.
context: But I gently cover her ears.\That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks. response:	And compared to him, just look at how composed the bride is.
context: That's why I came back to this place.\Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is. response:	Akemi-chan sure is looking beautiful.
context: Wedding Ceremony\Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful. response:	But it sure has been a while since a youngster from the Hamadayama Shopping District got married.
context: Oh, I'm so glad it's sunny.\How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married. response:	Grandma, it's a bride!
context: How merry, really.\Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride! response:	Golly, congratulations, Tatsu!
context: Having the ceremony in your hometown is the best.\It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu! response:	This is such a joyous occasion!
context: It's in your neighborhood, so everyone can come.\My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion! response:	I'm so happy for you!
context: My, my, look at how nervous Tat-chan looks.\And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you! response:	How fantastic!
context: And compared to him, just look at how composed the bride is.\Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you!\How fantastic! response:	Banzai! Banzai! Banzai!
context: Akemi-chan sure is looking beautiful.\But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai! response:	One rival has dropped out!!
context: But it sure has been a while since a youngster from the Hamadayama Shopping District got married.\Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!! response:	Banzai!
context: Grandma, it's a bride!\Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai! response:	Ayu...
context: Golly, congratulations, Tatsu!\This is such a joyous occasion!\I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai!\Ayu... response:	Now everyone, it's celebration sake!
context: This is such a joyous occasion!\I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai!\Ayu...\Now everyone, it's celebration sake! response:	Banzai!
context: I'm so happy for you!\How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai!\Ayu...\Now everyone, it's celebration sake!\Banzai! response:	My, this is so festive!
context: How fantastic!\Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai!\Ayu...\Now everyone, it's celebration sake!\Banzai!\My, this is so festive! response:	It's excellent!
context: Banzai! Banzai! Banzai!\One rival has dropped out!!\Banzai!\Ayu...\Now everyone, it's celebration sake!\Banzai!\My, this is so festive!\It's excellent! response:	You look beautiful, Akemi-chan.
context: One rival has dropped out!!\Banzai!\Ayu...\Now everyone, it's celebration sake!\Banzai!\My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan. response:	We made the right choice to go with white.
context: Banzai!\Ayu...\Now everyone, it's celebration sake!\Banzai!\My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white. response:	Thank you, Aunt Akiko.
context: Ayu...\Now everyone, it's celebration sake!\Banzai!\My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko. response:	It certainly is a wonderful outfit.
context: Now everyone, it's celebration sake!\Banzai!\My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit. response:	But I wonder if it's okay for me to be wearing white when this is my second wedding?
context: Banzai!\My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding? response:	Of course!
context: My, this is so festive!\It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course! response:	There's no second or fifth time for a joyous occasion.
context: It's excellent!\You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion. response:	You're going to keep working at the bar, right?
context: You look beautiful, Akemi-chan.\We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right? response:	You should make a lot of requests from your husband now.
context: We made the right choice to go with white.\Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now. response:	And of course, when you do, order from my store.
context: Thank you, Aunt Akiko.\It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store. response:	Oh! Of course... Auntie.
context: It certainly is a wonderful outfit.\But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie. response:	T-The bride's eyes just shined suspiciously!
context: But I wonder if it's okay for me to be wearing white when this is my second wedding?\Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously! response:	Now, now, Grandpa.
context: Of course!\There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously!\Now, now, Grandpa. response:	Oh, the fearsome Misuzu sisters!
context: There's no second or fifth time for a joyous occasion.\You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously!\Now, now, Grandpa.\Oh, the fearsome Misuzu sisters! response:	Their family has held a firm grip on the wallets, hearts and secrets of the men of the Hamadayama Shopping District for 52 years.
context: You're going to keep working at the bar, right?\You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously!\Now, now, Grandpa.\Oh, the fearsome Misuzu sisters!\Their family has held a firm grip on the wallets, hearts and secrets of the men of the Hamadayama Shopping District for 52 years. response:	They intend on squeezing even more money out of us!
context: You should make a lot of requests from your husband now.\And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously!\Now, now, Grandpa.\Oh, the fearsome Misuzu sisters!\Their family has held a firm grip on the wallets, hearts and secrets of the men of the Hamadayama Shopping District for 52 years.\They intend on squeezing even more money out of us! response:	Misuzu
context: And of course, when you do, order from my store.\Oh! Of course... Auntie.\T-The bride's eyes just shined suspiciously!\Now, now, Grandpa.\Oh, the fearsome Misuzu sisters!\Their family has held a firm grip on the wallets, hearts and secrets of the men of the Hamadayama Shopping District for 52 years.\They intend on squeezing even more money out of us!\Misuzu response:	Oldest Sister hhhhhhhhhhhhhhh Akemi
