context: Mahou Shoujo Madoka Magica 07 response:	My Motherboard is dead.
context: To an outsider, it looked like some kind of weird cult.\No matter how obvious the messages my father tried to convey,\people would shun him everywhere he went.\We had no food and no place to stay.\I couldn't accept it.\He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say, response:	they would understand that he wasn't wrong.
context: No matter how obvious the messages my father tried to convey,\people would shun him everywhere he went.\We had no food and no place to stay.\I couldn't accept it.\He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong. response:	But even so...
context: people would shun him everywhere he went.\We had no food and no place to stay.\I couldn't accept it.\He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so... response:	It was painful. I couldn't forgive them.
context: We had no food and no place to stay.\I couldn't accept it.\He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them. response:	The fact that nobody would listen to him seriously...
context: I couldn't accept it.\He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously... response:	I couldn't accept it.
context: He hadn't said anything wrong.\It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it. response:	That's why I asked Kyubei to grant my wish.
context: It was just different. That's all.\If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish. response:	I wished that everyone would heed my father's words.
context: If they would just take five minutes to listen to what he had to say,\they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words. response:	The next day, people were coming from all over to my father's church.
context: they would understand that he wasn't wrong.\But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church. response:	The numbers increased so much it was startling.
context: But even so...\It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling. response:	The whole while I did my best as a Magical Girl.
context: It was painful. I couldn't forgive them.\The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl. response:	No matter how righteous my father's teachings were...
context: The fact that nobody would listen to him seriously...\I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were... response:	It was my turn to shine.
context: I couldn't accept it.\That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine. response:	I worked hard like an idiot.
context: That's why I asked Kyubei to grant my wish.\I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot. response:	With one of us up on stage, and one of us in the back...
context: I wished that everyone would heed my father's words.\The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back... response:	But you see,
context: The next day, people were coming from all over to my father's church.\The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see, response:	my father found out about it.
context: The numbers increased so much it was startling.\The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see,\my father found out about it. response:	When he realized that people were coming because of magic rather than faith,
context: The whole while I did my best as a Magical Girl.\No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith, response:	my father was furious.
context: No matter how righteous my father's teachings were...\It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious. response:	He called me, his own daughter, a deceiving witch.
context: It was my turn to shine.\I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch. response:	Isn't that a laugh?
context: I worked hard like an idiot.\With one of us up on stage, and one of us in the back...\But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh? response:	I was out there fighting Witches every night.
context: With one of us up on stage, and one of us in the back...\But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night. response:	That's when my father broke down.
context: But you see,\my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down. response:	It was quite the spectacle.
context: my father found out about it.\When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle. response:	He would drink himself silly every night as though he were possessed.
context: When he realized that people were coming because of magic rather than faith,\my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed. response:	He eventually got everyone together and burned everything.
context: my father was furious.\He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything. response:	I was the only one left.
context: He called me, his own daughter, a deceiving witch.\Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left. response:	The wish I made destroyed my family.
context: Isn't that a laugh?\I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family. response:	It's because I made it without considering other people's feelings.
context: I was out there fighting Witches every night.\That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings. response:	Because of that it was a disaster.
context: That's when my father broke down.\It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster. response:	I made a promise to myself back then.
context: It was quite the spectacle.\He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then. response:	I vowed never to use magic for the sake of another again.
context: He would drink himself silly every night as though he were possessed.\He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again. response:	This power is only to be used for myself.
context: He eventually got everyone together and burned everything.\I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself. response:	Miracles aren't free.
context: I was the only one left.\The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free. response:	If you wish for hope, you will send out an equal amount of despair.
context: The wish I made destroyed my family.\It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair. response:	They are one and the same.
context: It's because I made it without considering other people's feelings.\Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same. response:	That's how the balance of this world is preserved.
context: Because of that it was a disaster.\I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved. response:	Why did you tell me this?
context: I made a promise to myself back then.\I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this? response:	I think you should change that willful attitude of yours.
context: I vowed never to use magic for the sake of another again.\This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours. response:	It's a life of just desserts.
context: This power is only to be used for myself.\Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts. response:	Isn't this strange?
context: Miracles aren't free.\If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange? response:	You live only for your own sake.
context: If you wish for hope, you will send out an equal amount of despair.\They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange?\You live only for your own sake. response:	Why are you so concerned about me?
context: They are one and the same.\That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange?\You live only for your own sake.\Why are you so concerned about me? response:	We both started from a mistaken conclusion.
context: That's how the balance of this world is preserved.\Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange?\You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion. response:	There's no reason for you to continue on the path you've chosen.
context: Why did you tell me this?\I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange?\You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen. response:	You already paid plenty for it.
context: I think you should change that willful attitude of yours.\It's a life of just desserts.\Isn't this strange?\You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it. response:	That's why...
context: It's a life of just desserts.\Isn't this strange?\You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why... response:	Like you?
context: Isn't this strange?\You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why...\Like you? response:	That's right.
context: You live only for your own sake.\Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why...\Like you?\That's right. response:	I can see the differences between us.
context: Why are you so concerned about me?\We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why...\Like you?\That's right.\I can see the differences between us. response:	And I can see that you've started down the wrong path.
context: We both started from a mistaken conclusion.\There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why...\Like you?\That's right.\I can see the differences between us.\And I can see that you've started down the wrong path. response:	I can't just sit and watch.
context: There's no reason for you to continue on the path you've chosen.\You already paid plenty for it.\That's why...\Like you?\That's right.\I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch. response:	I think I misunderstood you before.
context: You already paid plenty for it.\That's why...\Like you?\That's right.\I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before. response:	I apologize for that.
context: That's why...\Like you?\That's right.\I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before.\I apologize for that. response:	However,
context: Like you?\That's right.\I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before.\I apologize for that.\However, response:	I don't regret using my wish for another's sake.
context: That's right.\I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before.\I apologize for that.\However,\I don't regret using my wish for another's sake. response:	If I regret my decision now...
context: I can see the differences between us.\And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before.\I apologize for that.\However,\I don't regret using my wish for another's sake.\If I regret my decision now... response:	That's my answer.
context: And I can see that you've started down the wrong path.\I can't just sit and watch.\I think I misunderstood you before.\I apologize for that.\However,\I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer. response:	What are you...
context: I can't just sit and watch.\I think I misunderstood you before.\I apologize for that.\However,\I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer.\What are you... response:	As for me,
context: I think I misunderstood you before.\I apologize for that.\However,\I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer.\What are you...\As for me, response:	I don't think I paid too high of a price.
context: I apologize for that.\However,\I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer.\What are you...\As for me,\I don't think I paid too high of a price. response:	If used correctly, this power is truly a beautiful thing.
context: However,\I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer.\What are you...\As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing. response:	By the way...
context: I don't regret using my wish for another's sake.\If I regret my decision now...\That's my answer.\What are you...\As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way... response:	Where did you get those apples?
context: If I regret my decision now...\That's my answer.\What are you...\As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples? response:	Where did you get the money to pay for them?
context: That's my answer.\What are you...\As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples?\Where did you get the money to pay for them? response:	You can't say, can you?
context: What are you...\As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you? response:	In that case, I can't eat that apple.
context: As for me,\I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple. response:	It wouldn't make me happy at all to receive one.
context: I don't think I paid too high of a price.\If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one. response:	You fool!
context: If used correctly, this power is truly a beautiful thing.\By the way...\Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool! response:	We're Magical Girls!
context: By the way...\Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls! response:	There are no others like us!
context: Where did you get those apples?\Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls!\There are no others like us! response:	I will fight in my way.
context: Where did you get the money to pay for them?\You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls!\There are no others like us!\I will fight in my way. response:	If you don't like it,
context: You can't say, can you?\In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls!\There are no others like us!\I will fight in my way.\If you don't like it, response:	you're free to try and kill me like you did before.
context: In that case, I can't eat that apple.\It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls!\There are no others like us!\I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before. response:	I won't lose.
context: It wouldn't make me happy at all to receive one.\You fool!\We're Magical Girls!\There are no others like us!\I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before.\I won't lose. response:	No hard feelings.
context: You fool!\We're Magical Girls!\There are no others like us!\I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before.\I won't lose.\No hard feelings. response:	Sayaka-chan, good morning!
context: We're Magical Girls!\There are no others like us!\I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before.\I won't lose.\No hard feelings.\Sayaka-chan, good morning! response:	Good morning, Sayaka-chan.
context: There are no others like us!\I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before.\I won't lose.\No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan. response:	M-Morning!
context: I will fight in my way.\If you don't like it,\you're free to try and kill me like you did before.\I won't lose.\No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning! response:	Where were you yesterday?
context: If you don't like it,\you're free to try and kill me like you did before.\I won't lose.\No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday? response:	Oh, I just had a slight cold.
context: you're free to try and kill me like you did before.\I won't lose.\No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday?\Oh, I just had a slight cold. response:	Sayaka-chan.
context: I won't lose.\No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan. response:	It's all right. I'm fine.
context: No hard feelings.\Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine. response:	Don't worry.
context: Sayaka-chan, good morning!\Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine.\Don't worry. response:	Well then, let's
context: Good morning, Sayaka-chan.\M-Morning!\Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine.\Don't worry.\Well then, let's response:	Oh? Was Kamijo-kun already discharged from the hospital?
context: M-Morning!\Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine.\Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital? response:	Kamijo, are you doing all right?
context: Where were you yesterday?\Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine.\Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right? response:	Yeah. It won't help if I just stay home all day.
context: Oh, I just had a slight cold.\Sayaka-chan.\It's all right. I'm fine.\Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day. response:	I'm supposed to be walking without crutches next week.
context: Sayaka-chan.\It's all right. I'm fine.\Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week. response:	I'm so happy for him.
context: It's all right. I'm fine.\Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him. response:	You should go say hi to him.
context: Don't worry.\Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him. response:	You haven't greeted him yet.
context: Well then, let's\Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet. response:	It's fine.
context: Oh? Was Kamijo-kun already discharged from the hospital?\Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet.\It's fine. response:	What did you want to talk about?
context: Kamijo, are you doing all right?\Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet.\It's fine.\What did you want to talk about? response:	It's a matter regarding love.
context: Yeah. It won't help if I just stay home all day.\I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet.\It's fine.\What did you want to talk about?\It's a matter regarding love. response:	You see...
context: I'm supposed to be walking without crutches next week.\I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet.\It's fine.\What did you want to talk about?\It's a matter regarding love.\You see... response:	I've been hiding something from you and Madoka-san.
context: I'm so happy for him.\You should go say hi to him.\You haven't greeted him yet.\It's fine.\What did you want to talk about?\It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san. response:	Huh?
context: You should go say hi to him.\You haven't greeted him yet.\It's fine.\What did you want to talk about?\It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san.\Huh? response:	For a long time now...
context: You haven't greeted him yet.\It's fine.\What did you want to talk about?\It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san.\Huh?\For a long time now... response:	I've admired Kamijo Kyosuke-kun.
context: It's fine.\What did you want to talk about?\It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san.\Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun. response:	I-I see...
context: What did you want to talk about?\It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san.\Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see... response:	Who would've thought?
context: It's a matter regarding love.\You see...\I've been hiding something from you and Madoka-san.\Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought? response:	That Kyosuke sure is a popular guy.
context: You see...\I've been hiding something from you and Madoka-san.\Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought?\That Kyosuke sure is a popular guy. response:	You and he grew up together, right?
context: I've been hiding something from you and Madoka-san.\Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right? response:	Well, if I had to say...
context: Huh?\For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say... response:	I'd say we just can't get rid of each other.
context: For a long time now...\I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other. response:	Is that really all?
context: I've admired Kamijo Kyosuke-kun.\I-I see...\Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all? response:	I've made my decision.
context: I-I see...\Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all?\I've made my decision. response:	I will no longer lie to myself.
context: Who would've thought?\That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all?\I've made my decision.\I will no longer lie to myself. response:	What about you?
context: That Kyosuke sure is a popular guy.\You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all?\I've made my decision.\I will no longer lie to myself.\What about you? response:	Sayaka-san, can you face your true feelings?
context: You and he grew up together, right?\Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all?\I've made my decision.\I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings? response:	Wh-What are you talking about?
context: Well, if I had to say...\I'd say we just can't get rid of each other.\Is that really all?\I've made my decision.\I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about? response:	You are a very important friend to me.
context: I'd say we just can't get rid of each other.\Is that really all?\I've made my decision.\I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me. response:	I don't want this to turn into something bad.
context: Is that really all?\I've made my decision.\I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad. response:	You've had your eye on Kamijo-kun for much longer than I have.
context: I've made my decision.\I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have. response:	So you should get first pick.
context: I will no longer lie to myself.\What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick. response:	Hitomi...
context: What about you?\Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi... response:	I will confess to Kamijo-kun after school tomorrow.
context: Sayaka-san, can you face your true feelings?\Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow. response:	I'll give you one day.
context: Wh-What are you talking about?\You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day. response:	I'd like you to make a choice that you won't regret.
context: You are a very important friend to me.\I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret. response:	You have to decide whether you want to tell him how you feel.
context: I don't want this to turn into something bad.\You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel. response:	Madoka...
context: You've had your eye on Kamijo-kun for much longer than I have.\So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka... response:	Can I come with you?
context: So you should get first pick.\Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you? response:	I don't want you to be alone.
context: Hitomi...\I will confess to Kamijo-kun after school tomorrow.\I'll give you one day.\I'd like you to make a choice that you won't regret.\You have to decide whether you want to tell him how you feel.\Madoka...\Can I come with you?\I don't want you to be alone. response:	So please...
