context: Presented by SoulEaterFan response:	Presented by SoulEaterFan
context: Giriko-sama!\A bass?!\It's coming!\Excuse me! As I was driving around with the bass volume up, things got out of control!\That guy...\Oh? It was an enemy squad?\Saw Foot!\Third Gear! response:	Giriko-sama!
context: A bass?!\It's coming!\Excuse me! As I was driving around with the bass volume up, things got out of control!\That guy...\Oh? It was an enemy squad?\Saw Foot!\Third Gear!\Giriko-sama! response:	Oh, Lord!
context: It's coming!\Excuse me! As I was driving around with the bass volume up, things got out of control!\That guy...\Oh? It was an enemy squad?\Saw Foot!\Third Gear!\Giriko-sama!\Oh, Lord! response:	My special tuned snowmobile has been swept away.
context: Excuse me! As I was driving around with the bass volume up, things got out of control!\That guy...\Oh? It was an enemy squad?\Saw Foot!\Third Gear!\Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away. response:	Get down here, you damn tool.
context: That guy...\Oh? It was an enemy squad?\Saw Foot!\Third Gear!\Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool. response:	I'll turn you into sawdust!
context: Oh? It was an enemy squad?\Saw Foot!\Third Gear!\Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust! response:	We meet again.
context: Saw Foot!\Third Gear!\Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust!\We meet again. response:	This is the magnetic field?
context: Third Gear!\Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust!\We meet again.\This is the magnetic field? response:	Pretty grim...
context: Giriko-sama!\Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust!\We meet again.\This is the magnetic field?\Pretty grim... response:	From here on, I'll be entering the magnetic field with Marie-sensei.
context: Oh, Lord!\My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust!\We meet again.\This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei. response:	You'll stay on standby and wait for our return.
context: My special tuned snowmobile has been swept away.\Get down here, you damn tool.\I'll turn you into sawdust!\We meet again.\This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return. response:	Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.
context: Get down here, you damn tool.\I'll turn you into sawdust!\We meet again.\This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops. response:	Afterwards, you too are to regroup with Sid and leave this island.
context: I'll turn you into sawdust!\We meet again.\This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island. response:	Then you two will be left behind! What will happen to you?
context: We meet again.\This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you? response:	Our enemy may follow you after you're inside the magnetic field.
context: This is the magnetic field?\Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field. response:	We will enter too, and support you.
context: Pretty grim...\From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you. response:	If we enter in large numbers, it will escalate into a huge battle.
context: From here on, I'll be entering the magnetic field with Marie-sensei.\You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle. response:	And if the battle drags on for too long, it will lead to mutual destruction.
context: You'll stay on standby and wait for our return.\Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction. response:	Our enemy doesn't want that.
context: Listen, if we don't return in twenty minutes, use Jacqueline and send the retreat signal to Shibusen's troops.\Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that. response:	And you're supposed to be the best our school has to offer?
context: Afterwards, you too are to regroup with Sid and leave this island.\Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer? response:	Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.
context: Then you two will be left behind! What will happen to you?\Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes. response:	We'll be going, then.
context: Our enemy may follow you after you're inside the magnetic field.\We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then. response:	Wish us luck!
context: We will enter too, and support you.\If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck! response:	He's too strong...
context: If we enter in large numbers, it will escalate into a huge battle.\And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck!\He's too strong... response:	He deflected it?
context: And if the battle drags on for too long, it will lead to mutual destruction.\Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck!\He's too strong...\He deflected it? response:	What's with those reflexes?
context: Our enemy doesn't want that.\And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck!\He's too strong...\He deflected it?\What's with those reflexes? response:	He's faster than I thought!
context: And you're supposed to be the best our school has to offer?\Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck!\He's too strong...\He deflected it?\What's with those reflexes?\He's faster than I thought! response:	Sid-san, he's coming after us!
context: Don't worry. With Marie-sensei's power, no matter how many enemies there may be, we'll be back in five minutes.\We'll be going, then.\Wish us luck!\He's too strong...\He deflected it?\What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us! response:	Roger!
context: We'll be going, then.\Wish us luck!\He's too strong...\He deflected it?\What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us!\Roger! response:	There's more where that came from!
context: Wish us luck!\He's too strong...\He deflected it?\What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us!\Roger!\There's more where that came from! response:	Come and get it, samurai.
context: He's too strong...\He deflected it?\What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us!\Roger!\There's more where that came from!\Come and get it, samurai. response:	I will slay you.
context: He deflected it?\What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us!\Roger!\There's more where that came from!\Come and get it, samurai.\I will slay you. response:	Jacqueline, you're so warm...
context: What's with those reflexes?\He's faster than I thought!\Sid-san, he's coming after us!\Roger!\There's more where that came from!\Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm... response:	Damn, should have charged everyone for this...
context: He's faster than I thought!\Sid-san, he's coming after us!\Roger!\There's more where that came from!\Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this... response:	That looks good, Killik. Let me have a chocolate bar, too.
context: Sid-san, he's coming after us!\Roger!\There's more where that came from!\Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too. response:	This is the only one I have.
context: Roger!\There's more where that came from!\Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have. response:	I saw you hide them in your right hand!
context: There's more where that came from!\Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand! response:	I'm gonna eat them anyway, you...
context: Come and get it, samurai.\I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you... response:	Give me that bar!
context: I will slay you.\Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar! response:	Pretty late, aren't they?
context: Jacqueline, you're so warm...\Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they? response:	They said they'd be back in five minutes.
context: Damn, should have charged everyone for this...\That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes. response:	It's already been fifteen minutes.
context: That looks good, Killik. Let me have a chocolate bar, too.\This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes. response:	What's wrong, Maka?
context: This is the only one I have.\I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka? response:	The soul response from the Professor and Marie-sensei has disappeared.
context: I saw you hide them in your right hand!\I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared. response:	You can make out their soul responses even inside that magnetic field?
context: I'm gonna eat them anyway, you...\Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field? response:	There's a lot of noise and it's very faint, but...
context: Give me that bar!\Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but... response:	Something's happening inside.
context: Pretty late, aren't they?\They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside. response:	What's wrong, Maka?
context: They said they'd be back in five minutes.\It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka? response:	The soul response from the Professor and Marie-sensei has disappeared.
context: It's already been fifteen minutes.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared. response:	You can make out their soul responses even inside that magnetic field?
context: What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field? response:	There's a lot of noise and it's very faint, but...
context: The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but... response:	Something's happening inside.
context: You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside. response:	Alright, I'm having a look inside.
context: There's a lot of noise and it's very faint, but...\Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside. response:	The magnetic field should have little effect on my Shinigami body.
context: Something's happening inside.\What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body. response:	Wait, it's dangerous to go in there alone.
context: What's wrong, Maka?\The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone. response:	But...
context: The soul response from the Professor and Marie-sensei has disappeared.\You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But... response:	We'll go, too!
context: You can make out their soul responses even inside that magnetic field?\There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But...\We'll go, too! response:	Yeah!
context: There's a lot of noise and it's very faint, but...\Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But...\We'll go, too!\Yeah! response:	What about Professor Stein's orders, then?
context: Something's happening inside.\Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But...\We'll go, too!\Yeah!\What about Professor Stein's orders, then? response:	If I go, I won't be able to send the signal in the next five minutes.
context: Alright, I'm having a look inside.\The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But...\We'll go, too!\Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes. response:	It seems the enemy has spotted us.
context: The magnetic field should have little effect on my Shinigami body.\Wait, it's dangerous to go in there alone.\But...\We'll go, too!\Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us. response:	Very well.
context: Wait, it's dangerous to go in there alone.\But...\We'll go, too!\Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well. response:	We will hold this ground.
context: But...\We'll go, too!\Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well.\We will hold this ground. response:	You go inside the magnetic field!
context: We'll go, too!\Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well.\We will hold this ground.\You go inside the magnetic field! response:	The Thunder King is not to be underestimated outdoors.
context: Yeah!\What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well.\We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors. response:	Indoors, we're bookworms.
context: What about Professor Stein's orders, then?\If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well.\We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms. response:	But once we're out, the Thunder King...
context: If I go, I won't be able to send the signal in the next five minutes.\It seems the enemy has spotted us.\Very well.\We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King... response:	is a beast.
context: It seems the enemy has spotted us.\Very well.\We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast. response:	And to you, I offer my love. Right, Kim?
context: Very well.\We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim? response:	Hurry up and please respond to my love offer.
context: We will hold this ground.\You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer. response:	After you get rich or something like that.
context: You go inside the magnetic field!\The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that. response:	Guess it's studying right after I get back...
context: The Thunder King is not to be underestimated outdoors.\Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back... response:	If you want to pass you have to pay the fare!
context: Indoors, we're bookworms.\But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare! response:	Abandoning my team is something I don't do.
context: But once we're out, the Thunder King...\is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do. response:	Hey, Black Star.
context: is a beast.\And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star. response:	Eat this and regain some stamina.
context: And to you, I offer my love. Right, Kim?\Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina. response:	It's okay. I'll hold on to it until we come back.
context: Hurry up and please respond to my love offer.\After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back. response:	Eat it.
context: After you get rich or something like that.\Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it. response:	Be right back!
context: Guess it's studying right after I get back...\If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it.\Be right back! response:	Now then...
context: If you want to pass you have to pay the fare!\Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it.\Be right back!\Now then... response:	Pot of Fire!
context: Abandoning my team is something I don't do.\Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it.\Be right back!\Now then...\Pot of Fire! response:	Thunder!
context: Hey, Black Star.\Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it.\Be right back!\Now then...\Pot of Fire!\Thunder! response:	Soul Resonance!
context: Eat this and regain some stamina.\It's okay. I'll hold on to it until we come back.\Eat it.\Be right back!\Now then...\Pot of Fire!\Thunder!\Soul Resonance! response:	Twin Apex!
context: It's okay. I'll hold on to it until we come back.\Eat it.\Be right back!\Now then...\Pot of Fire!\Thunder!\Soul Resonance!\Twin Apex! response:	Let's go.
context: Eat it.\Be right back!\Now then...\Pot of Fire!\Thunder!\Soul Resonance!\Twin Apex!\Let's go. response:	Jeez, you two are fast...
context: Be right back!\Now then...\Pot of Fire!\Thunder!\Soul Resonance!\Twin Apex!\Let's go.\Jeez, you two are fast... response:	Huh? When we saw it from outside the field, all the buildings were ruined.
context: Now then...\Pot of Fire!\Thunder!\Soul Resonance!\Twin Apex!\Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined. response:	They're fixed.
context: Pot of Fire!\Thunder!\Soul Resonance!\Twin Apex!\Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed. response:	I still can't feel their soul responses.
context: Thunder!\Soul Resonance!\Twin Apex!\Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses. response:	I wonder if they're inside that pyramid...
context: Soul Resonance!\Twin Apex!\Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid... response:	Oi, look at the sky!
context: Twin Apex!\Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky! response:	That's...
context: Let's go.\Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky!\That's... response:	Why?
context: Jeez, you two are fast...\Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky!\That's...\Why? response:	He wasn't supposed to be able to go out...
context: Huh? When we saw it from outside the field, all the buildings were ruined.\They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky!\That's...\Why?\He wasn't supposed to be able to go out... response:	Shinigami-sama.
context: They're fixed.\I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky!\That's...\Why?\He wasn't supposed to be able to go out...\Shinigami-sama. response:	But doesn't something seem a bit off?
context: I still can't feel their soul responses.\I wonder if they're inside that pyramid...\Oi, look at the sky!\That's...\Why?\He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off? response:	That's according to the stories I heard... my father in his Grim Times.
context: I wonder if they're inside that pyramid...\Oi, look at the sky!\That's...\Why?\He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times. response:	That was his appearance before establishing Shibusen.
context: Oi, look at the sky!\That's...\Why?\He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen. response:	Just what is going on inside this magnetic field?
context: That's...\Why?\He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field? response:	Let's hurry into the pyramid, too.
context: Why?\He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too. response:	Fight on, Mizune!
context: He wasn't supposed to be able to go out...\Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune! response:	Shibusen and Arachnophobia...
context: Shinigami-sama.\But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia... response:	quarrel to your heart's content.
context: But doesn't something seem a bit off?\That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content. response:	Being chased by a samurai is pretty thrilling, isn't it?
context: That's according to the stories I heard... my father in his Grim Times.\That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it? response:	You sneaky bastard!
context: That was his appearance before establishing Shibusen.\Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard! response:	Missed, huh?
context: Just what is going on inside this magnetic field?\Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh? response:	Sid-san, are you alright?
context: Let's hurry into the pyramid, too.\Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh?\Sid-san, are you alright? response:	This is a flesh wound.
context: Fight on, Mizune!\Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh?\Sid-san, are you alright?\This is a flesh wound. response:	The meeting place with Nygus is just a little further ahead.
context: Shibusen and Arachnophobia...\quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh?\Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead. response:	Did you see Shinigami earlier?
context: quarrel to your heart's content.\Being chased by a samurai is pretty thrilling, isn't it?\You sneaky bastard!\Missed, huh?\Sid-san, are you alright?\This is a flesh wound.\The meeting place with Nygus is just a little further ahead.\Did you see Shinigami earlier? response:	It's the end for this facility, too...
