context: nakushita yakusoku wa hoshi ni response:	Send the lost promises to the stars
context: Isn't this the key to the material room?\Morita-san left something so important here?\I'll return it on my way back.\I want to go get some scrap wood.\Thanks for the meal, Mayama-san.\I'm off!\I-I'm sorry.\I'm eating so slowly. response:	It's all right.
context: Morita-san left something so important here?\I'll return it on my way back.\I want to go get some scrap wood.\Thanks for the meal, Mayama-san.\I'm off!\I-I'm sorry.\I'm eating so slowly.\It's all right. response:	Take your time.
context: I'll return it on my way back.\I want to go get some scrap wood.\Thanks for the meal, Mayama-san.\I'm off!\I-I'm sorry.\I'm eating so slowly.\It's all right.\Take your time. response:	O-Okay.
context: I want to go get some scrap wood.\Thanks for the meal, Mayama-san.\I'm off!\I-I'm sorry.\I'm eating so slowly.\It's all right.\Take your time.\O-Okay. response:	Right to left: Work Room (1), Material Room, Storage
context: Thanks for the meal, Mayama-san.\I'm off!\I-I'm sorry.\I'm eating so slowly.\It's all right.\Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage response:	Hagu-chan, how's your work coming along?
context: I'm off!\I-I'm sorry.\I'm eating so slowly.\It's all right.\Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along? response:	Is it progressing?
context: I-I'm sorry.\I'm eating so slowly.\It's all right.\Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing? response:	No.
context: I'm eating so slowly.\It's all right.\Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing?\No. response:	I thought I just needed to do it like I always do, but...
context: It's all right.\Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing?\No.\I thought I just needed to do it like I always do, but... response:	What is it?
context: Take your time.\O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing?\No.\I thought I just needed to do it like I always do, but...\What is it? response:	Yeah. I need to get to work, too.
context: O-Okay.\Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing?\No.\I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too. response:	I'm gonna work!
context: Right to left: Work Room (1), Material Room, Storage\Hagu-chan, how's your work coming along?\Is it progressing?\No.\I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too.\I'm gonna work! response:	Hagu-chan?
context: Hagu-chan, how's your work coming along?\Is it progressing?\No.\I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan? response:	Oh, it's Takemoto.
context: Is it progressing?\No.\I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan?\Oh, it's Takemoto. response:	Did you come to steal back the roll cakes?
context: No.\I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes? response:	I'm not giving them back!
context: I thought I just needed to do it like I always do, but...\What is it?\Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back! response:	That's not it.
context: What is it?\Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it. response:	Damn. Fine.
context: Yeah. I need to get to work, too.\I'm gonna work!\Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it.\Damn. Fine. response:	Just a bite, okay?
context: I'm gonna work!\Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it.\Damn. Fine.\Just a bite, okay? response:	You don't listen to what others say, do you?
context: Hagu-chan?\Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it.\Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you? response:	What are you looking for, Morita-san?
context: Oh, it's Takemoto.\Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it.\Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san? response:	A block of wood?
context: Did you come to steal back the roll cakes?\I'm not giving them back!\That's not it.\Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood? response:	Yeah.
context: I'm not giving them back!\That's not it.\Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood?\Yeah. response:	One that's hard, dry, and white-ish.
context: That's not it.\Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood?\Yeah.\One that's hard, dry, and white-ish. response:	Oh, there are also some over here.
context: Damn. Fine.\Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood?\Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here. response:	How's this one?
context: Just a bite, okay?\You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood?\Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one? response:	Yeah. This is good.
context: You don't listen to what others say, do you?\What are you looking for, Morita-san?\A block of wood?\Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one?\Yeah. This is good. response:	I'll go with this.
context: What are you looking for, Morita-san?\A block of wood?\Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one?\Yeah. This is good.\I'll go with this. response:	I need to work hard, just like always.
context: A block of wood?\Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one?\Yeah. This is good.\I'll go with this.\I need to work hard, just like always. response:	Yeah.
context: Yeah.\One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one?\Yeah. This is good.\I'll go with this.\I need to work hard, just like always.\Yeah. response:	Tea cup: Hanamoto Hagumi
context: One that's hard, dry, and white-ish.\Oh, there are also some over here.\How's this one?\Yeah. This is good.\I'll go with this.\I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi response:	Good morning, Hagu-chan.
context: Oh, there are also some over here.\How's this one?\Yeah. This is good.\I'll go with this.\I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan. response:	Hagu-chan?
context: How's this one?\Yeah. This is good.\I'll go with this.\I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan? response:	Yeah. This is good.
context: Yeah. This is good.\I'll go with this.\I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good. response:	I'll go with this.
context: I'll go with this.\I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good.\I'll go with this. response:	It's from Morita-san.
context: I need to work hard, just like always.\Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good.\I'll go with this.\It's from Morita-san. response:	It's from Morita-san.
context: Yeah.\Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good.\I'll go with this.\It's from Morita-san.\It's from Morita-san. response:	I wonder if she noticed...
context: Tea cup: Hanamoto Hagumi\Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good.\I'll go with this.\It's from Morita-san.\It's from Morita-san.\I wonder if she noticed... response:	Why am I not telling her?
context: Good morning, Hagu-chan.\Hagu-chan?\Yeah. This is good.\I'll go with this.\It's from Morita-san.\It's from Morita-san.\I wonder if she noticed...\Why am I not telling her? response:	Should I have told her?
context: Hagu-chan?\Yeah. This is good.\I'll go with this.\It's from Morita-san.\It's from Morita-san.\I wonder if she noticed...\Why am I not telling her?\Should I have told her? response:	But what?
context: Yeah. This is good.\I'll go with this.\It's from Morita-san.\It's from Morita-san.\I wonder if she noticed...\Why am I not telling her?\Should I have told her?\But what? response:	What am I supposed to tell her?
context: I'll go with this.\It's from Morita-san.\It's from Morita-san.\I wonder if she noticed...\Why am I not telling her?\Should I have told her?\But what?\What am I supposed to tell her? response:	Here.
context: It's from Morita-san.\It's from Morita-san.\I wonder if she noticed...\Why am I not telling her?\Should I have told her?\But what?\What am I supposed to tell her?\Here. response:	I want to see her face again.
context: It's from Morita-san.\I wonder if she noticed...\Why am I not telling her?\Should I have told her?\But what?\What am I supposed to tell her?\Here.\I want to see her face again. response:	That it might be from Morita-san?
context: I wonder if she noticed...\Why am I not telling her?\Should I have told her?\But what?\What am I supposed to tell her?\Here.\I want to see her face again.\That it might be from Morita-san? response:	Or that he might like you?
context: Why am I not telling her?\Should I have told her?\But what?\What am I supposed to tell her?\Here.\I want to see her face again.\That it might be from Morita-san?\Or that he might like you? response:	You're napping in a place like this again?
context: Should I have told her?\But what?\What am I supposed to tell her?\Here.\I want to see her face again.\That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again? response:	There are leaves piling up on you.
context: But what?\What am I supposed to tell her?\Here.\I want to see her face again.\That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you. response:	Don't blame me if you catch a cold.
context: What am I supposed to tell her?\Here.\I want to see her face again.\That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold. response:	Hey, Morita-san...
context: Here.\I want to see her face again.\That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san... response:	Thank you so much for the other day.
context: I want to see her face again.\That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day. response:	What are you talking about?
context: That it might be from Morita-san?\Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day.\What are you talking about? response:	It doesn't matter. Thanks.
context: Or that he might like you?\You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks. response:	The October breeze was cold, and the rays of the low afternoon sun were bright white.
context: You're napping in a place like this again?\There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white. response:	The world, as if stopped, was stained a silver hue.
context: There are leaves piling up on you.\Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue. response:	I dreamily wondered if the lunar surface looked something like this...
context: Don't blame me if you catch a cold.\Hey, Morita-san...\Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this... response:	I just wondered so... dreamily.
context: Hey, Morita-san...\Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily. response:	What did you say?!
context: Thank you so much for the other day.\What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?! response:	No Christmas party this year?
context: What are you talking about?\It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?!\No Christmas party this year? response:	I was looking forward to it so much.
context: It doesn't matter. Thanks.\The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?!\No Christmas party this year?\I was looking forward to it so much. response:	But why?
context: The October breeze was cold, and the rays of the low afternoon sun were bright white.\The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?!\No Christmas party this year?\I was looking forward to it so much.\But why? response:	Back of the jackets: Hamadayama Central Avenue Shopping District
context: The world, as if stopped, was stained a silver hue.\I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?!\No Christmas party this year?\I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District response:	I need to help out at my family's store.
context: I dreamily wondered if the lunar surface looked something like this...\I just wondered so... dreamily.\What did you say?!\No Christmas party this year?\I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store. response:	To be honest, our shopping district is going through a tough time right now.
context: I just wondered so... dreamily.\What did you say?!\No Christmas party this year?\I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now. response:	A big supermarket opened on the other side of the train station, and...
context: What did you say?!\No Christmas party this year?\I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and... response:	Shopping District
context: No Christmas party this year?\I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District response:	run-down
context: I was looking forward to it so much.\But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District\run-down response:	Shuei
context: But why?\Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District\run-down\Shuei response:	sparkle
context: Back of the jackets: Hamadayama Central Avenue Shopping District\I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District\run-down\Shuei\sparkle response:	I see.
context: I need to help out at my family's store.\To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District\run-down\Shuei\sparkle\I see. response:	But we won't lose!
context: To be honest, our shopping district is going through a tough time right now.\A big supermarket opened on the other side of the train station, and...\Shopping District\run-down\Shuei\sparkle\I see.\But we won't lose! response:	It's the end for a small shopping district like ours if we lose out on spirit!
context: A big supermarket opened on the other side of the train station, and...\Shopping District\run-down\Shuei\sparkle\I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit! response:	This Christmas, I'm going to put in a lot spirit and liven up our shopping district!
context: Shopping District\run-down\Shuei\sparkle\I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district! response:	No way...
context: run-down\Shuei\sparkle\I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way... response:	T-The Christmas party...
context: Shuei\sparkle\I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party... response:	U-Um...
context: sparkle\I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party...\U-Um... response:	We finally found you!
context: I see.\But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party...\U-Um...\We finally found you! response:	Morita-san! You ate the snacks we bought, didn't you?!
context: But we won't lose!\It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party...\U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?! response:	bill
context: It's the end for a small shopping district like ours if we lose out on spirit!\This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party...\U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill response:	You better pay us back for it!
context: This Christmas, I'm going to put in a lot spirit and liven up our shopping district!\No way...\T-The Christmas party...\U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it! response:	U-Um...
context: No way...\T-The Christmas party...\U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it!\U-Um... response:	Morita-san!
context: T-The Christmas party...\U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it!\U-Um...\Morita-san! response:	No way! This is the second floor!
context: U-Um...\We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it!\U-Um...\Morita-san!\No way! This is the second floor! response:	I can't pay with money!
context: We finally found you!\Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it!\U-Um...\Morita-san!\No way! This is the second floor!\I can't pay with money! response:	A grappling hook...
context: Morita-san! You ate the snacks we bought, didn't you?!\bill\You better pay us back for it!\U-Um...\Morita-san!\No way! This is the second floor!\I can't pay with money!\A grappling hook... response:	Why do you have something like this?
context: bill\You better pay us back for it!\U-Um...\Morita-san!\No way! This is the second floor!\I can't pay with money!\A grappling hook...\Why do you have something like this? response:	The nin in Shinobu is the nin in ninja!
context: You better pay us back for it!\U-Um...\Morita-san!\No way! This is the second floor!\I can't pay with money!\A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja! response:	Shinobu's name ( ) is the first kanji of ninja ( ).
context: U-Um...\Morita-san!\No way! This is the second floor!\I can't pay with money!\A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ). response:	Hey! Don't run away!
context: Morita-san!\No way! This is the second floor!\I can't pay with money!\A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away! response:	Give us back our snacks!
context: No way! This is the second floor!\I can't pay with money!\A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks! response:	Or pay for them!
context: I can't pay with money!\A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks!\Or pay for them! response:	Hagu-chan has a slight idea of who gave her the broach.
context: A grappling hook...\Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach. response:	But I, unable to give her the answer, didn't mention Morita-san.
context: Why do you have something like this?\The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san. response:	That broach with the little bird is perched on her favorite bag with the blue sky design.
context: The nin in Shinobu is the nin in ninja!\Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design. response:	Hey, Ayu, until when will you be helping out at the store?
context: Shinobu's name ( ) is the first kanji of ninja ( ).\Hey! Don't run away!\Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store? response:	I think it'll be from the 22nd to the 25th.
context: Hey! Don't run away!\Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th. response:	I'll also be working delivering year-end gifts around that time.
context: Give us back our snacks!\Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time. response:	I see.
context: Or pay for them!\Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see. response:	Oh yeah, Hagu-chan, do you want to work with me?
context: Hagu-chan has a slight idea of who gave her the broach.\But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me? response:	We'll be selling Christmas cakes!
context: But I, unable to give her the answer, didn't mention Morita-san.\That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes! response:	Working, huh?
context: That broach with the little bird is perched on her favorite bag with the blue sky design.\Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh? response:	I-I'd like to try!
context: Hey, Ayu, until when will you be helping out at the store?\I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try! response:	We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.
context: I think it'll be from the 22nd to the 25th.\I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day. response:	I'll do it!
context: I'll also be working delivering year-end gifts around that time.\I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it! response:	Central Avenue Shopping District
context: I see.\Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District response:	Somehow, she doesn't look like a Santa. Why does she look more like a robot?
context: Oh yeah, Hagu-chan, do you want to work with me?\We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot? response:	Hold on a second. Didn't we have a kid's costume or something smaller?
context: We'll be selling Christmas cakes!\Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller? response:	Are you seriously in college?
context: Working, huh?\I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college? response:	Your voice is too weak!
context: I-I'd like to try!\We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak! response:	What? Haven't you worked before?
context: We can dress up like Santa, and we'll be able to get all the leftover cakes and roasted chicken on Christmas day.\I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before? response:	Are you one of those caged-up kids?
context: I'll do it!\Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids? response:	You mean boxed-up, Dad?
context: Central Avenue Shopping District\Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad? response:	Oops, you're right.
context: Somehow, she doesn't look like a Santa. Why does she look more like a robot?\Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right. response:	It's just that her image overlapped with our Little Ham that died two years ago.
context: Hold on a second. Didn't we have a kid's costume or something smaller?\Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago. response:	Little Ham?
context: Are you seriously in college?\Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham? response:	It's the name of the hamster we used to have.
context: Your voice is too weak!\What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have. response:	A hamster?!
context: What? Haven't you worked before?\Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have.\A hamster?! response:	Do your best.
context: Are you one of those caged-up kids?\You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have.\A hamster?!\Do your best. response:	Y-Yes, sir.
context: You mean boxed-up, Dad?\Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have.\A hamster?!\Do your best.\Y-Yes, sir. response:	Wow, there are so many!
context: Oops, you're right.\It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have.\A hamster?!\Do your best.\Y-Yes, sir.\Wow, there are so many! response:	That's right. We're selling them all!
context: It's just that her image overlapped with our Little Ham that died two years ago.\Little Ham?\It's the name of the hamster we used to have.\A hamster?!\Do your best.\Y-Yes, sir.\Wow, there are so many!\That's right. We're selling them all! response:	So you're Hanamoto-san?
