context: Late Night Show response:	Late Night Show
context: Death\the Kid's Magnificent Mission?\The Boy of Perfection,\In a pyramid in the sweltering country of Egypt, lies an ancient relic of Anubis.\Inside the pyramid, there is a necromantic witch who is reviving a large number of mummies out of the souls buried within.\She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients. response:	There's some life force even in the corpses of rats.
context: the Kid's Magnificent Mission?\The Boy of Perfection,\In a pyramid in the sweltering country of Egypt, lies an ancient relic of Anubis.\Inside the pyramid, there is a necromantic witch who is reviving a large number of mummies out of the souls buried within.\She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats. response:	The pyramid of Anubis, huh?
context: The Boy of Perfection,\In a pyramid in the sweltering country of Egypt, lies an ancient relic of Anubis.\Inside the pyramid, there is a necromantic witch who is reviving a large number of mummies out of the souls buried within.\She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh? response:	That era's architecture focuses on the fundamentals of symmetry! This is great!
context: In a pyramid in the sweltering country of Egypt, lies an ancient relic of Anubis.\Inside the pyramid, there is a necromantic witch who is reviving a large number of mummies out of the souls buried within.\She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great! response:	Well, I was actually going to ask a Three Star Weapon Technician to do this...
context: Inside the pyramid, there is a necromantic witch who is reviving a large number of mummies out of the souls buried within.\She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this... response:	Worry is wasted on me, father.
context: She leads the mummies out every night to eat human souls.\A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father. response:	Visiting ancient ruins to exterminate witches...
context: A spirit user is tough to handle.\By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches... response:	I'll have fun.
context: By making mummies, then using those mummies to attack people, the spirit user obtains more ingredients.\There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun. response:	Oi, Black Star.
context: There's some life force even in the corpses of rats.\The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star. response:	Working on it
context: The pyramid of Anubis, huh?\That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star.\Working on it response:	Don't you want to know the identity of the person who took this mission?
context: That era's architecture focuses on the fundamentals of symmetry! This is great!\Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission? response:	Of course!
context: Well, I was actually going to ask a Three Star Weapon Technician to do this...\Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission?\Of course! response:	Not because he's got people talking about him, though...
context: Worry is wasted on me, father.\Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though... response:	Because he had the guts to stand out more than me and that pisses me off!
context: Visiting ancient ruins to exterminate witches...\I'll have fun.\Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off! response:	Well then, it's decided.
context: I'll have fun.\Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided. response:	That's right!
context: Oi, Black Star.\Working on it\Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right! response:	Hey, wait, you two.
context: Working on it\Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right!\Hey, wait, you two. response:	Eh?
context: Don't you want to know the identity of the person who took this mission?\Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right!\Hey, wait, you two.\Eh? response:	Ah! What splendid symmetry!
context: Of course!\Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right!\Hey, wait, you two.\Eh?\Ah! What splendid symmetry! response:	Being in weapon form for too long makes my shoulders stiff...
context: Not because he's got people talking about him, though...\Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right!\Hey, wait, you two.\Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff... response:	It's huge!!
context: Because he had the guts to stand out more than me and that pisses me off!\Well then, it's decided.\That's right!\Hey, wait, you two.\Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!! response:	But it's all dusty.
context: Well then, it's decided.\That's right!\Hey, wait, you two.\Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty. response:	Hey, let's go in quickly!
context: That's right!\Hey, wait, you two.\Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty.\Hey, let's go in quickly! response:	Uh, are you sure? Isn't it dangerous?
context: Hey, wait, you two.\Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous? response:	It'll be fine, now let's go!
context: Eh?\Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go! response:	My eyes are itchy...
context: Ah! What splendid symmetry!\Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy... response:	Ah, the inside is fabulous, too!
context: Being in weapon form for too long makes my shoulders stiff...\It's huge!!\But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too! response:	Ewww! I hate places like this...
context: It's huge!!\But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this... response:	Hey hey, big sis!
context: But it's all dusty.\Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis! response:	I was thinking, when you blink, you close your eyes. So people should just stop blinking.
context: Hey, let's go in quickly!\Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking. response:	Why don't they?
context: Uh, are you sure? Isn't it dangerous?\It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they? response:	Well, people don't like to lose their eyesight.
context: It'll be fine, now let's go!\My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight. response:	That's why when their eyes dry up, eye drops sell like crazy, I guess.
context: My eyes are itchy...\Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess. response:	Hmm, then we would have to steal lots of eye drops.
context: Ah, the inside is fabulous, too!\Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops. response:	Hmm, then we would have to steal lots of eye drops.
context: Ewww! I hate places like this...\Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops. response:	But before that, you'd still have to close your eyes to blink, wouldn't you?
context: Hey hey, big sis!\I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you? response:	Oh!
context: I was thinking, when you blink, you close your eyes. So people should just stop blinking.\Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh! response:	That's right, big sis, you're so smart!
context: Why don't they?\Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart! response:	Ah...
context: Well, people don't like to lose their eyesight.\That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart!\Ah... response:	What's up, Kid?
context: That's why when their eyes dry up, eye drops sell like crazy, I guess.\Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart!\Ah...\What's up, Kid? response:	You've been quiet all this time...
context: Hmm, then we would have to steal lots of eye drops.\Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart!\Ah...\What's up, Kid?\You've been quiet all this time... response:	Hm?
context: Hmm, then we would have to steal lots of eye drops.\But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart!\Ah...\What's up, Kid?\You've been quiet all this time...\Hm? response:	Oh... Maybe I'm just imagining things, but...
context: But before that, you'd still have to close your eyes to blink, wouldn't you?\Oh!\That's right, big sis, you're so smart!\Ah...\What's up, Kid?\You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but... response:	Oh... Maybe I'm just imagining things, but...
context: Oh!\That's right, big sis, you're so smart!\Ah...\What's up, Kid?\You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but... response:	I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.
context: That's right, big sis, you're so smart!\Ah...\What's up, Kid?\You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right. response:	THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!
context: Ah...\What's up, Kid?\You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!! response:	What do you mean it has nothing to do with it?!
context: What's up, Kid?\You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?! response:	Argh... what should I do?
context: You've been quiet all this time...\Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do? response:	Argh... what should I do?
context: Hm?\Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do? response:	It's like everything is going wrong!
context: Oh... Maybe I'm just imagining things, but...\Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong! response:	Dammit! It's no good! I've got to go and check!!
context: Oh... Maybe I'm just imagining things, but...\I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!! response:	Hold it, hold it!
context: I have this feeling that the picture frame in the front hall of our house is a little tipped to the right.\THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it! response:	Hold it, hold it!
context: THAT HAS NOTHING TO DO WITH WHAT'S GOING ON NOW!!\What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it! response:	Hold it, hold it, hold it!!
context: What do you mean it has nothing to do with it?!\Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!! response:	Hold it, hold it, hold it!!
context: Argh... what should I do?\Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!! response:	Hold it, hold it, hold it!!
context: Argh... what should I do?\It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!! response:	I'm not letting your nerves get in the way!
context: It's like everything is going wrong!\Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way! response:	The picture frame isn't going anywhere, you can check it when we get home!!
context: Dammit! It's no good! I've got to go and check!!\Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!! response:	Ah, I can't stop thinking about it...
context: Hold it, hold it!\Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it... response:	I don't care.
context: Hold it, hold it!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care. response:	I can't stop thinking about it...
context: Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it... response:	I don't give a damn!
context: Hold it, hold it, hold it!!\Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it...\I don't give a damn! response:	I can't stop thinking about it...
context: Hold it, hold it, hold it!!\I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it... response:	Ah, just shut up about it!
context: I'm not letting your nerves get in the way!\The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it! response:	I can't stop thinking about it...
context: The picture frame isn't going anywhere, you can check it when we get home!!\Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it... response:	M-M-Mummies! Patty...
context: Ah, I can't stop thinking about it...\I don't care.\I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty... response:	T-T-They're actually kinda cute.
context: I don't care.\I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute. response:	Licked me!! Licked me! Licked me! Licked me!
context: I can't stop thinking about it...\I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me! response:	Someone get them away from me! Get away! Get away! Get away!
context: I don't give a damn!\I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away! response:	This is gross, so gross...
context: I can't stop thinking about it...\Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross... response:	How dare they?!
context: Ah, just shut up about it!\I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?! response:	Patty, time to transform!
context: I can't stop thinking about it...\M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?!\Patty, time to transform! response:	Okaaay!
context: M-M-Mummies! Patty...\T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?!\Patty, time to transform!\Okaaay! response:	Kid, let's do it!
context: T-T-They're actually kinda cute.\Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?!\Patty, time to transform!\Okaaay!\Kid, let's do it! response:	Huh?
context: Licked me!! Licked me! Licked me! Licked me!\Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?!\Patty, time to transform!\Okaaay!\Kid, let's do it!\Huh? response:	Uh-oh?
context: Someone get them away from me! Get away! Get away! Get away!\This is gross, so gross...\How dare they?!\Patty, time to transform!\Okaaay!\Kid, let's do it!\Huh?\Uh-oh? response:	To Liz and Patty.
context: This is gross, so gross...\How dare they?!\Patty, time to transform!\Okaaay!\Kid, let's do it!\Huh?\Uh-oh?\To Liz and Patty. response:	I just couldn't stop worrying about it, so I went home to check.
context: How dare they?!\Patty, time to transform!\Okaaay!\Kid, let's do it!\Huh?\Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check. response:	It's a bit dark, so watch your step.
context: Patty, time to transform!\Okaaay!\Kid, let's do it!\Huh?\Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step. response:	Death the Kid.
context: Okaaay!\Kid, let's do it!\Huh?\Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid. response:	You're kidding me?!
context: Kid, let's do it!\Huh?\Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?! response:	Patty!
context: Huh?\Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?!\Patty! response:	Yes!
context: Uh-oh?\To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?!\Patty!\Yes! response:	Get away!
context: To Liz and Patty.\I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?!\Patty!\Yes!\Get away! response:	Hey! Don't put me in its mouth!
context: I just couldn't stop worrying about it, so I went home to check.\It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?!\Patty!\Yes!\Get away!\Hey! Don't put me in its mouth! response:	Sorry.
context: It's a bit dark, so watch your step.\Death the Kid.\You're kidding me?!\Patty!\Yes!\Get away!\Hey! Don't put me in its mouth!\Sorry. response:	My heart inside of myself...
context: Death the Kid.\You're kidding me?!\Patty!\Yes!\Get away!\Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself... response:	My statue inside of my heart...
context: You're kidding me?!\Patty!\Yes!\Get away!\Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself...\My statue inside of my heart... response:	Pharaoh... be revived!
context: Patty!\Yes!\Get away!\Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived! response:	The wrath of the Pharaoh...
context: Yes!\Get away!\Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh... response:	Heh?! I've been caught.
context: Get away!\Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught. response:	I'm being pulled.
context: Hey! Don't put me in its mouth!\Sorry.\My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled. response:	And it looks like I'll be eaten.
context: Sorry.\My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten. response:	Playing around with the souls of my people,
context: My heart inside of myself...\My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people, response:	Kid -kun, the answer to the quiz?
context: My statue inside of my heart...\Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz? response:	YES
context: Pharaoh... be revived!\The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES response:	YES
context: The wrath of the Pharaoh...\Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES\YES response:	YES
context: Heh?! I've been caught.\I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES\YES\YES response:	YES
context: I'm being pulled.\And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES\YES\YES\YES response:	NO
context: And it looks like I'll be eaten.\Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES\YES\YES\YES\NO response:	NO
context: Playing around with the souls of my people,\Kid -kun, the answer to the quiz?\YES\YES\YES\YES\NO\NO response:	NO
context: Kid -kun, the answer to the quiz?\YES\YES\YES\YES\NO\NO\NO response:	Kid, can this be considered a quiz?
context: YES\YES\YES\YES\NO\NO\NO\Kid, can this be considered a quiz? response:	Hmm, if it's too hard, I'll give you a hint.
context: YES\YES\YES\NO\NO\NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint. response:	Isn't it obvious already?
context: YES\YES\NO\NO\NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already? response:	The point you should observe is...
context: YES\NO\NO\NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is... response:	The answer is symmetry!
context: NO\NO\NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is...\The answer is symmetry! response:	She said it...
context: NO\NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is...\The answer is symmetry!\She said it... response:	That's not accepted! It's so fustrating so I'll do this...
context: NO\Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is...\The answer is symmetry!\She said it...\That's not accepted! It's so fustrating so I'll do this... response:	Gee, where are those two now?
context: Kid, can this be considered a quiz?\Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is...\The answer is symmetry!\She said it...\That's not accepted! It's so fustrating so I'll do this...\Gee, where are those two now? response:	Phew...
context: Hmm, if it's too hard, I'll give you a hint.\Isn't it obvious already?\The point you should observe is...\The answer is symmetry!\She said it...\That's not accepted! It's so fustrating so I'll do this...\Gee, where are those two now?\Phew... response:	It was only my imagination.
context: Isn't it obvious already?\The point you should observe is...\The answer is symmetry!\She said it...\That's not accepted! It's so fustrating so I'll do this...\Gee, where are those two now?\Phew...\It was only my imagination. response:	Great!
context: The point you should observe is...\The answer is symmetry!\She said it...\That's not accepted! It's so fustrating so I'll do this...\Gee, where are those two now?\Phew...\It was only my imagination.\Great! response:	Now then... Liz and Patty are waiting...
