context: episode title: Kurumi response:	@gay music
context: I screwed up. Sorry.\I didn't think you'd be so hurt by this.\Well, I did,\but I had my own motives.\Seriously, what motives”?\I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this. response:	We seriously don't think anything of the rumors.
context: I didn't think you'd be so hurt by this.\Well, I did,\but I had my own motives.\Seriously, what motives”?\I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors. response:	But what about the rumors about you?
context: Well, I did,\but I had my own motives.\Seriously, what motives”?\I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you? response:	Oh, that's, whatever.
context: but I had my own motives.\Seriously, what motives”?\I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever. response:	I'm used to it, I guess.
context: Seriously, what motives”?\I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess. response:	Oh.
context: I didn't know she felt that way for my sake.\I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess.\Oh. response:	Besides,
context: I-I'm so sorry too.\I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess.\Oh.\Besides, response:	those rumors weren't all bad.
context: I'm sorry I got you into this.\We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess.\Oh.\Besides,\those rumors weren't all bad. response:	I have friends.
context: We seriously don't think anything of the rumors.\But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess.\Oh.\Besides,\those rumors weren't all bad.\I have friends. response:	I have Chizu-chan and Ayane-chan with me.
context: But what about the rumors about you?\Oh, that's, whatever.\I'm used to it, I guess.\Oh.\Besides,\those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me. response:	I can tell them what I'm really thinking.
context: Oh, that's, whatever.\I'm used to it, I guess.\Oh.\Besides,\those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking. response:	What about things between me and Kurumi-chan?
context: I'm used to it, I guess.\Oh.\Besides,\those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan? response:	Dammit!
context: Oh.\Besides,\those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit! response:	Get over it, they're on the volleyball team.
context: Besides,\those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team. response:	Chizu-chan.
context: those rumors weren't all bad.\I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team.\Chizu-chan. response:	All right, soccer's next.
context: I have friends.\I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next. response:	I wonder where Kurumi went.
context: I have Chizu-chan and Ayane-chan with me.\I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went. response:	I know.
context: I can tell them what I'm really thinking.\What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went.\I know. response:	She didn't show up for practice either.
context: What about things between me and Kurumi-chan?\Dammit!\Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went.\I know.\She didn't show up for practice either. response:	I wonder if she's okay.
context: Dammit!\Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went.\I know.\She didn't show up for practice either.\I wonder if she's okay. response:	Then again, maybe we won because Kurumi wasn't here.
context: Get over it, they're on the volleyball team.\Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went.\I know.\She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here. response:	That girl Mariko that took her place was pretty athletic.
context: Chizu-chan.\All right, soccer's next.\I wonder where Kurumi went.\I know.\She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic. response:	Kurumi's not really the enthusiastic type.
context: All right, soccer's next.\I wonder where Kurumi went.\I know.\She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type. response:	She needs to fix her hair better.
context: I wonder where Kurumi went.\I know.\She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better. response:	Totally.
context: I know.\She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally. response:	I wonder if Kurumi-chan hasn't come back yet.
context: She didn't show up for practice either.\I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet. response:	She never tires.
context: I wonder if she's okay.\Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires. response:	Kuronuma Sawako-chan, right?
context: Then again, maybe we won because Kurumi wasn't here.\That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right? response:	I'm Sadako.
context: That girl Mariko that took her place was pretty athletic.\Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako. response:	You're Sawako.
context: Kurumi's not really the enthusiastic type.\She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako. response:	It's perfectly fine.
context: She needs to fix her hair better.\Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako.\It's perfectly fine. response:	Go, Chizu.
context: Totally.\I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako.\It's perfectly fine.\Go, Chizu. response:	Good luck.
context: I wonder if Kurumi-chan hasn't come back yet.\She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako.\It's perfectly fine.\Go, Chizu.\Good luck. response:	Go.
context: She never tires.\Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako.\It's perfectly fine.\Go, Chizu.\Good luck.\Go. response:	Kurumi-chan called me by my name.
context: Kuronuma Sawako-chan, right?\I'm Sadako.\You're Sawako.\It's perfectly fine.\Go, Chizu.\Good luck.\Go.\Kurumi-chan called me by my name. response:	She called me a friend.
context: I'm Sadako.\You're Sawako.\It's perfectly fine.\Go, Chizu.\Good luck.\Go.\Kurumi-chan called me by my name.\She called me a friend. response:	I've never thought of you as a friend.
context: You're Sawako.\It's perfectly fine.\Go, Chizu.\Good luck.\Go.\Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend. response:	But she called me a friend. She came to talk to me.
context: It's perfectly fine.\Go, Chizu.\Good luck.\Go.\Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me. response:	Truth or not, it made me happy.
context: Go, Chizu.\Good luck.\Go.\Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy. response:	You're the only person I've ever told.
context: Good luck.\Go.\Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told. response:	Was it a lie? Was it the truth?
context: Go.\Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth? response:	Thank you.
context: Kurumi-chan called me by my name.\She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you. response:	Yay, Sadako.
context: She called me a friend.\I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you.\Yay, Sadako. response:	There was something I wanted to tell her.
context: I've never thought of you as a friend.\But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you.\Yay, Sadako.\There was something I wanted to tell her. response:	Kurumi?
context: But she called me a friend. She came to talk to me.\Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you.\Yay, Sadako.\There was something I wanted to tell her.\Kurumi? response:	I'll be right back.
context: Truth or not, it made me happy.\You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you.\Yay, Sadako.\There was something I wanted to tell her.\Kurumi?\I'll be right back. response:	Sawako didn't say anything to Kurumi earlier.
context: You're the only person I've ever told.\Was it a lie? Was it the truth?\Thank you.\Yay, Sadako.\There was something I wanted to tell her.\Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier. response:	I guess we were doing all the talking, come to think of it.
context: Was it a lie? Was it the truth?\Thank you.\Yay, Sadako.\There was something I wanted to tell her.\Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it. response:	I just met her,
context: Thank you.\Yay, Sadako.\There was something I wanted to tell her.\Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her, response:	and I don't know her too well...
context: Yay, Sadako.\There was something I wanted to tell her.\Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well... response:	But she told me her precious feelings.
context: There was something I wanted to tell her.\Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well...\But she told me her precious feelings. response:	I want to tell her mine too.
context: Kurumi?\I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too. response:	My precious feelings.
context: I'll be right back.\Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too.\My precious feelings. response:	Huh, is girls' soccer over already?
context: Sawako didn't say anything to Kurumi earlier.\I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already? response:	Kazehaya.
context: I guess we were doing all the talking, come to think of it.\I just met her,\and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already?\Kazehaya. response:	Only now you show up?
context: I just met her,\and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already?\Kazehaya.\Only now you show up? response:	Dammit, Pin wouldn't let me go.
context: and I don't know her too well...\But she told me her precious feelings.\I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already?\Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go. response:	Oh yeah, you're on the sports day committee.
context: But she told me her precious feelings.\I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already?\Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee. response:	Hot guys have it rough.
context: I want to tell her mine too.\My precious feelings.\Huh, is girls' soccer over already?\Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough. response:	What are you looking at?
context: My precious feelings.\Huh, is girls' soccer over already?\Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at? response:	Should we interject?
context: Huh, is girls' soccer over already?\Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at?\Should we interject? response:	Where would we start?
context: Kazehaya.\Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at?\Should we interject?\Where would we start? response:	Really, you too?
context: Only now you show up?\Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at?\Should we interject?\Where would we start?\Really, you too? response:	Forget it.
context: Dammit, Pin wouldn't let me go.\Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at?\Should we interject?\Where would we start?\Really, you too?\Forget it. response:	Where's Kuronuma?
context: Oh yeah, you're on the sports day committee.\Hot guys have it rough.\What are you looking at?\Should we interject?\Where would we start?\Really, you too?\Forget it.\Where's Kuronuma? response:	Sawako went to find Kurumi.
context: Hot guys have it rough.\What are you looking at?\Should we interject?\Where would we start?\Really, you too?\Forget it.\Where's Kuronuma?\Sawako went to find Kurumi. response:	Kurumizawa?
context: What are you looking at?\Should we interject?\Where would we start?\Really, you too?\Forget it.\Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa? response:	Oh, that girl.
context: Should we interject?\Where would we start?\Really, you too?\Forget it.\Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl. response:	What do you mean, that” girl?
context: Where would we start?\Really, you too?\Forget it.\Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl.\What do you mean, that” girl? response:	By that” I mean that.”
context: Really, you too?\Forget it.\Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl.\What do you mean, that” girl?\By that” I mean that.” response:	I'm a tragic man.
context: Forget it.\Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl.\What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man. response:	That girl's probably sulking somewhere.
context: Where's Kuronuma?\Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl.\What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere. response:	Thinking of me.
context: Sawako went to find Kurumi.\Kurumizawa?\Oh, that girl.\What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me. response:	I did it again, yet another miserable woman.
context: Kurumizawa?\Oh, that girl.\What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman. response:	You two better never fall for me.
context: Oh, that girl.\What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me. response:	I'm not interested in kids.
context: What do you mean, that” girl?\By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids. response:	Don't tell people. That's mean.
context: By that” I mean that.”\I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean. response:	What are you talking about?
context: I'm a tragic man.\That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about? response:	You're talking to tactful kindness incarnate.
context: That girl's probably sulking somewhere.\Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate. response:	Did you hear that?
context: Thinking of me.\I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that? response:	Kurumi-chan's got bad taste.
context: I did it again, yet another miserable woman.\You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste. response:	Pin? Of all people?
context: You two better never fall for me.\I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people? response:	That's a little weird.
context: I'm not interested in kids.\Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird. response:	I just felt sorry for Kurumi for the first time.
context: Don't tell people. That's mean.\What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time. response:	Even I do.
context: What are you talking about?\You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do. response:	So you were still here.
context: You're talking to tactful kindness incarnate.\Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here. response:	What, are you here to laugh?
context: Did you hear that?\Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here.\What, are you here to laugh? response:	Still have more complaints?
context: Kurumi-chan's got bad taste.\Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here.\What, are you here to laugh?\Still have more complaints? response:	Just say it.
context: Pin? Of all people?\That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here.\What, are you here to laugh?\Still have more complaints?\Just say it. response:	You better not be pitying me.
context: That's a little weird.\I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here.\What, are you here to laugh?\Still have more complaints?\Just say it.\You better not be pitying me. response:	I like Kazehaya-kun.
context: I just felt sorry for Kurumi for the first time.\Even I do.\So you were still here.\What, are you here to laugh?\Still have more complaints?\Just say it.\You better not be pitying me.\I like Kazehaya-kun. response:	Actually. Romantically.
context: Even I do.\So you were still here.\What, are you here to laugh?\Still have more complaints?\Just say it.\You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically. response:	I love him.
context: So you were still here.\What, are you here to laugh?\Still have more complaints?\Just say it.\You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically.\I love him. response:	That's what I came here to tell you earlier.
context: What, are you here to laugh?\Still have more complaints?\Just say it.\You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically.\I love him.\That's what I came here to tell you earlier. response:	I wanted to tell you.
context: Still have more complaints?\Just say it.\You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically.\I love him.\That's what I came here to tell you earlier.\I wanted to tell you. response:	That was the first time I told anyone.
context: Just say it.\You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically.\I love him.\That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone. response:	I never knew it would be so embarrassing to tell your friends.
context: You better not be pitying me.\I like Kazehaya-kun.\Actually. Romantically.\I love him.\That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends. response:	My heart's racing.
context: I like Kazehaya-kun.\Actually. Romantically.\I love him.\That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing. response:	It makes me realize how much I love him.
context: Actually. Romantically.\I love him.\That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him. response:	This is how you felt when you told me.
context: I love him.\That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me. response:	I said I'm not your friend.
context: That's what I came here to tell you earlier.\I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend. response:	Don't treat me like we're the same.
context: I wanted to tell you.\That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same. response:	Didn't you get nervous?
context: That was the first time I told anyone.\I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous? response:	Weren't you a little embarrassed?
context: I never knew it would be so embarrassing to tell your friends.\My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed? response:	Weren't you a little happy?
context: My heart's racing.\It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy? response:	When you put it into words
context: It makes me realize how much I love him.\This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words response:	and when you realized that you liked him...
context: This is how you felt when you told me.\I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words\and when you realized that you liked him... response:	Happy?
context: I said I'm not your friend.\Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words\and when you realized that you liked him...\Happy? response:	Why would I be happy telling you?
context: Don't treat me like we're the same.\Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words\and when you realized that you liked him...\Happy?\Why would I be happy telling you? response:	I said you're in my way.
context: Didn't you get nervous?\Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words\and when you realized that you liked him...\Happy?\Why would I be happy telling you?\I said you're in my way. response:	You're always with Kazehaya, and you don't even have to try.
context: Weren't you a little embarrassed?\Weren't you a little happy?\When you put it into words\and when you realized that you liked him...\Happy?\Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try. response:	I hate you.
context: Weren't you a little happy?\When you put it into words\and when you realized that you liked him...\Happy?\Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you. response:	I thought I could win against you.
context: When you put it into words\and when you realized that you liked him...\Happy?\Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you. response:	Because I'm a lot more...
context: and when you realized that you liked him...\Happy?\Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you.\Because I'm a lot more... response:	more...
context: Happy?\Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you.\Because I'm a lot more...\more... response:	I know, she's a lot more in league with him.
context: Why would I be happy telling you?\I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you.\Because I'm a lot more...\more...\I know, she's a lot more in league with him. response:	more...
context: I said you're in my way.\You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you.\Because I'm a lot more...\more...\I know, she's a lot more in league with him.\more... response:	in love with him.
context: You're always with Kazehaya, and you don't even have to try.\I hate you.\I thought I could win against you.\Because I'm a lot more...\more...\I know, she's a lot more in league with him.\more...\in love with him. response:	I swear.
context: I hate you.\I thought I could win against you.\Because I'm a lot more...\more...\I know, she's a lot more in league with him.\more...\in love with him.\I swear. response:	She does.
context: I thought I could win against you.\Because I'm a lot more...\more...\I know, she's a lot more in league with him.\more...\in love with him.\I swear.\She does. response:	Kurumi-chan really likes him.
context: Because I'm a lot more...\more...\I know, she's a lot more in league with him.\more...\in love with him.\I swear.\She does.\Kurumi-chan really likes him. response:	I think you're cuter now than when I first met you.
context: more...\I know, she's a lot more in league with him.\more...\in love with him.\I swear.\She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you. response:	I know I am.
context: I know, she's a lot more in league with him.\more...\in love with him.\I swear.\She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am. response:	But that doesn't matter.
context: more...\in love with him.\I swear.\She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter. response:	It doesn't matter if Kazehaya doesn't like me.
context: in love with him.\I swear.\She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me. response:	I know he doesn't like me.
context: I swear.\She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me. response:	I know.
context: She does.\Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know. response:	I've always been watching him.
context: Kurumi-chan really likes him.\I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know.\I've always been watching him. response:	Why did you come back?
context: I think you're cuter now than when I first met you.\I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know.\I've always been watching him.\Why did you come back? response:	I don't want to cry like this in front of you.
context: I know I am.\But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know.\I've always been watching him.\Why did you come back?\I don't want to cry like this in front of you. response:	Because you know everything good about Kazehaya-kun.
context: But that doesn't matter.\It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know.\I've always been watching him.\Why did you come back?\I don't want to cry like this in front of you.\Because you know everything good about Kazehaya-kun. response:	I can talk to you about him.
context: It doesn't matter if Kazehaya doesn't like me.\I know he doesn't like me.\I know.\I've always been watching him.\Why did you come back?\I don't want to cry like this in front of you.\Because you know everything good about Kazehaya-kun.\I can talk to you about him. response:	I hate you.
context: I know he doesn't like me.\I know.\I've always been watching him.\Why did you come back?\I don't want to cry like this in front of you.\Because you know everything good about Kazehaya-kun.\I can talk to you about him.\I hate you. response:	I don't think I envied her just because she's pretty or because she's cool
context: I know.\I've always been watching him.\Why did you come back?\I don't want to cry like this in front of you.\Because you know everything good about Kazehaya-kun.\I can talk to you about him.\I hate you.\I don't think I envied her just because she's pretty or because she's cool response:	or because she's on the same level as him.
