context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: Then will you have Horo persecuted?\You will have an unfavorable testimony.\If you will cooperate, I will be able to escape in one or two days.\The incarnation of the wolf deity will be running away with me.\We won't be captured.\If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king? response:	If we let a horse go now, it will arrive at Thoreni Castle by sunset.
context: You will have an unfavorable testimony.\If you will cooperate, I will be able to escape in one or two days.\The incarnation of the wolf deity will be running away with me.\We won't be captured.\If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset. response:	Assuming that the king makes a prompt decision,
context: If you will cooperate, I will be able to escape in one or two days.\The incarnation of the wolf deity will be running away with me.\We won't be captured.\If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision, response:	they should be back by dawn.
context: The incarnation of the wolf deity will be running away with me.\We won't be captured.\If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn. response:	Now?
context: We won't be captured.\If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn.\Now? response:	Even though you don't know the amount of coins you have accumulated?
context: If she uses her abilities, humans won't be able to stop us.\Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated? response:	The negotiations will be done with an optimistic calculation.
context: Let me ask you this.\How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation. response:	If we can prepare it by the day of approval, there should be no problems.
context: How long do you think it will take you to accumulate enough coins in order to negotiate with the king?\If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems. response:	But still, will we be able to get a prompt decision from the king?
context: If we let a horse go now, it will arrive at Thoreni Castle by sunset.\Assuming that the king makes a prompt decision,\they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king? response:	If we ever felt like it, we could get a prompt decision from any negotiation.
context: Assuming that the king makes a prompt decision,\they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation. response:	Then have you have found out where Horo is?
context: they should be back by dawn.\Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is? response:	We are the Milone Company.
context: Now?\Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company. response:	We have people in the underground.
context: Even though you don't know the amount of coins you have accumulated?\The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground. response:	Stores catching on fire is an everyday occurrence.
context: The negotiations will be done with an optimistic calculation.\If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence. response:	That's why our preventive measures in the town are flawless.
context: If we can prepare it by the day of approval, there should be no problems.\But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless. response:	However, we have one rival.
context: But still, will we be able to get a prompt decision from the king?\If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival. response:	The church?
context: If we ever felt like it, we could get a prompt decision from any negotiation.\Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival.\The church? response:	That's right.
context: Then have you have found out where Horo is?\We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival.\The church?\That's right. response:	They have a stronger presence than we do in many countries and cities.
context: We are the Milone Company.\We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival.\The church?\That's right.\They have a stronger presence than we do in many countries and cities. response:	When the time calls for preparation, they are surprisingly well-prepared.
context: We have people in the underground.\Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival.\The church?\That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared. response:	If the church were to become serious and begin a search,
context: Stores catching on fire is an everyday occurrence.\That's why our preventive measures in the town are flawless.\However, we have one rival.\The church?\That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search, response:	you wouldn't be able to run and would have no choice but to isolate yourself.
context: That's why our preventive measures in the town are flawless.\However, we have one rival.\The church?\That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself. response:	I actually wanted to know who was backing the Medioh Company before heading into negotiations.
context: However, we have one rival.\The church?\That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations. response:	If I knew who it was, we could find their paper trail
context: The church?\That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail response:	and be able to seize all their money.
context: That's right.\They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money. response:	It's unfortunate that you don't know.
context: They have a stronger presence than we do in many countries and cities.\When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know. response:	I pray for your safety and success.
context: When the time calls for preparation, they are surprisingly well-prepared.\If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success. response:	I'll definitely answer your prayers.
context: If the church were to become serious and begin a search,\you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers. response:	Oh, yes.
context: you wouldn't be able to run and would have no choice but to isolate yourself.\I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes. response:	The codeword is Perion and Numai.
context: I actually wanted to know who was backing the Medioh Company before heading into negotiations.\If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai. response:	The two big gold coins, huh?
context: If I knew who it was, we could find their paper trail\and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh? response:	It's a good omen, isn't it?
context: and be able to seize all their money.\It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it? response:	Once I go underground, I place my hand on the right wall and advance, right?
context: It's unfortunate that you don't know.\I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right? response:	Yes, and your destination is at the end of the path.
context: I pray for your safety and success.\I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path. response:	Horo will be in the storehouse above.
context: I'll definitely answer your prayers.\Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above. response:	The signal will be the ringing of the town's bells,
context: Oh, yes.\The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells, response:	and the operation to rescue her will begin at that time.
context: The codeword is Perion and Numai.\The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time. response:	If they're successful, the cover above will open up and your companion will drop down.
context: The two big gold coins, huh?\It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down. response:	If you hear them say Rahei, wait for my companions to come.
context: It's a good omen, isn't it?\Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come. response:	If you hear Perouso, you two run away by yourselves using the path we planned.
context: Once I go underground, I place my hand on the right wall and advance, right?\Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned. response:	Rahei and Perouso.
context: Yes, and your destination is at the end of the path.\Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso. response:	Booms and recessions, huh?
context: Horo will be in the storehouse above.\The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh? response:	Easy to remember, isn't it?
context: The signal will be the ringing of the town's bells,\and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it? response:	Certainly.
context: and the operation to rescue her will begin at that time.\If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it?\Certainly. response:	It's almost time.
context: If they're successful, the cover above will open up and your companion will drop down.\If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it?\Certainly.\It's almost time. response:	Watch out, you idiot!
context: If you hear them say Rahei, wait for my companions to come.\If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it?\Certainly.\It's almost time.\Watch out, you idiot! response:	I'm sorry!
context: If you hear Perouso, you two run away by yourselves using the path we planned.\Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it?\Certainly.\It's almost time.\Watch out, you idiot!\I'm sorry! response:	Go down now.
context: Rahei and Perouso.\Booms and recessions, huh?\Easy to remember, isn't it?\Certainly.\It's almost time.\Watch out, you idiot!\I'm sorry!\Go down now. response:	To think that they've prepared this much.
context: Booms and recessions, huh?\Easy to remember, isn't it?\Certainly.\It's almost time.\Watch out, you idiot!\I'm sorry!\Go down now.\To think that they've prepared this much. response:	I've heard that the church made underground passages
context: Easy to remember, isn't it?\Certainly.\It's almost time.\Watch out, you idiot!\I'm sorry!\Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages response:	for the passing of information and tax evasion while saying they were digging tombs.
context: Certainly.\It's almost time.\Watch out, you idiot!\I'm sorry!\Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs. response:	Is this the place?
context: It's almost time.\Watch out, you idiot!\I'm sorry!\Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place? response:	Get out, we're changing locations.
context: Watch out, you idiot!\I'm sorry!\Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations. response:	I pray this situation won't call for the use of edged or blunted weapons.
context: I'm sorry!\Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons. response:	Damn it! Why am I shaking?
context: Go down now.\To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking? response:	They're taking too long.
context: To think that they've prepared this much.\I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long. response:	It can't be...!
context: I've heard that the church made underground passages\for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long.\It can't be...! response:	Rahei.
context: for the passing of information and tax evasion while saying they were digging tombs.\Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long.\It can't be...!\Rahei. response:	Rahei!
context: Is this the place?\Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long.\It can't be...!\Rahei.\Rahei! response:	Numai!
context: Get out, we're changing locations.\I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long.\It can't be...!\Rahei.\Rahei!\Numai! response:	Perion.
context: I pray this situation won't call for the use of edged or blunted weapons.\Damn it! Why am I shaking?\They're taking too long.\It can't be...!\Rahei.\Rahei!\Numai!\Perion. response:	Horo!
context: Damn it! Why am I shaking?\They're taking too long.\It can't be...!\Rahei.\Rahei!\Numai!\Perion.\Horo! response:	I just have to take these and go down, right?
context: They're taking too long.\It can't be...!\Rahei.\Rahei!\Numai!\Perion.\Horo!\I just have to take these and go down, right? response:	Now, quickly!
context: It can't be...!\Rahei.\Rahei!\Numai!\Perion.\Horo!\I just have to take these and go down, right?\Now, quickly! response:	I can't go down unless you move.
context: Rahei.\Rahei!\Numai!\Perion.\Horo!\I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move. response:	Come on, quickly.
context: Rahei!\Numai!\Perion.\Horo!\I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move.\Come on, quickly. response:	What are you staring at?
context: Numai!\Perion.\Horo!\I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move.\Come on, quickly.\What are you staring at? response:	This is yours, so take it and let's head up.
context: Perion.\Horo!\I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move.\Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up. response:	Come in.
context: Horo!\I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move.\Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up.\Come in. response:	Perion.
context: I just have to take these and go down, right?\Now, quickly!\I can't go down unless you move.\Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up.\Come in.\Perion. response:	Numai.
context: Now, quickly!\I can't go down unless you move.\Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up.\Come in.\Perion.\Numai. response:	Looks like it went well.
context: I can't go down unless you move.\Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up.\Come in.\Perion.\Numai.\Looks like it went well. response:	What an astonishing partner you have for your trade.
context: Come on, quickly.\What are you staring at?\This is yours, so take it and let's head up.\Come in.\Perion.\Numai.\Looks like it went well.\What an astonishing partner you have for your trade. response:	There was one more with us.
context: What are you staring at?\This is yours, so take it and let's head up.\Come in.\Perion.\Numai.\Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us. response:	He'll take care of the trail and come up from somewhere else.
context: This is yours, so take it and let's head up.\Come in.\Perion.\Numai.\Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else. response:	After giving information on the Medioh Company to my companions, we will leave the city.
context: Come in.\Perion.\Numai.\Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city. response:	Quite meticulous.
context: Perion.\Numai.\Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous. response:	Well then, I wish you luck.
context: Numai.\Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck. response:	Thank you.
context: Looks like it went well.\What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck.\Thank you. response:	I'm glad you're safe.
context: What an astonishing partner you have for your trade.\There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck.\Thank you.\I'm glad you're safe. response:	Glad I'm safe, you say?
context: There was one more with us.\He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck.\Thank you.\I'm glad you're safe.\Glad I'm safe, you say? response:	Yeah.
context: He'll take care of the trail and come up from somewhere else.\After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck.\Thank you.\I'm glad you're safe.\Glad I'm safe, you say?\Yeah. response:	Say my name!
context: After giving information on the Medioh Company to my companions, we will leave the city.\Quite meticulous.\Well then, I wish you luck.\Thank you.\I'm glad you're safe.\Glad I'm safe, you say?\Yeah.\Say my name! response:	Horo... right?
context: Quite meticulous.\Well then, I wish you luck.\Thank you.\I'm glad you're safe.\Glad I'm safe, you say?\Yeah.\Say my name!\Horo... right? response:	It's Horo the Wise!
context: Well then, I wish you luck.\Thank you.\I'm glad you're safe.\Glad I'm safe, you say?\Yeah.\Say my name!\Horo... right?\It's Horo the Wise! response:	I can name everyone who has brought me shame for as long as I've lived.
context: Thank you.\I'm glad you're safe.\Glad I'm safe, you say?\Yeah.\Say my name!\Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived. response:	Now I have to add a new name.
context: I'm glad you're safe.\Glad I'm safe, you say?\Yeah.\Say my name!\Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name. response:	Your name!
context: Glad I'm safe, you say?\Yeah.\Say my name!\Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name! response:	You...
context: Yeah.\Say my name!\Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name!\You... response:	I told you that you would come for me, right?
context: Say my name!\Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name!\You...\I told you that you would come for me, right? response:	Y-Yeah.
context: Horo... right?\It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name!\You...\I told you that you would come for me, right?\Y-Yeah. response:	Just thinking about it is annoying me!
context: It's Horo the Wise!\I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name!\You...\I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me! response:	Could you...
context: I can name everyone who has brought me shame for as long as I've lived.\Now I have to add a new name.\Your name!\You...\I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me!\Could you... response:	If you're a man, shouldn't you take up arms and fight?!
context: Now I have to add a new name.\Your name!\You...\I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?! response:	I had to go in that hole, and because of that, I was needlessly ashamed!
context: Your name!\You...\I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed! response:	But you're safe now, right?
context: You...\I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right? response:	I'm glad you're safe.
context: I told you that you would come for me, right?\Y-Yeah.\Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe. response:	I won't die as long as you keep those grains of wheat, you know.
context: Y-Yeah.\Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know. response:	A human male would fall for me right away, since I'm cute.
context: Just thinking about it is annoying me!\Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute. response:	However, there's no fit partner for me among human males.
context: Could you...\If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males. response:	When I tell them, If you touch me, something'll fall off,
context: If you're a man, shouldn't you take up arms and fight?!\I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off, response:	they all turn white with fear.
context: I had to go in that hole, and because of that, I was needlessly ashamed!\But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear. response:	Hey...
context: But you're safe now, right?\I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey... response:	However...
context: I'm glad you're safe.\I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey...\However... response:	She appeared there.
context: I won't die as long as you keep those grains of wheat, you know.\A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey...\However...\She appeared there. response:	Who do you think was there among my captors?
context: A human male would fall for me right away, since I'm cute.\However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey...\However...\She appeared there.\Who do you think was there among my captors? response:	Who was there?
context: However, there's no fit partner for me among human males.\When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey...\However...\She appeared there.\Who do you think was there among my captors?\Who was there? response:	Chloe.
context: When I tell them, If you touch me, something'll fall off,\they all turn white with fear.\Hey...\However...\She appeared there.\Who do you think was there among my captors?\Who was there?\Chloe. response:	The one from Pasroe Village.
context: they all turn white with fear.\Hey...\However...\She appeared there.\Who do you think was there among my captors?\Who was there?\Chloe.\The one from Pasroe Village. response:	It seems she heard my name from that youngster, Zeiren.
context: Hey...\However...\She appeared there.\Who do you think was there among my captors?\Who was there?\Chloe.\The one from Pasroe Village.\It seems she heard my name from that youngster, Zeiren. response:	Did you two talk?
context: However...\She appeared there.\Who do you think was there among my captors?\Who was there?\Chloe.\The one from Pasroe Village.\It seems she heard my name from that youngster, Zeiren.\Did you two talk? response:	I thought it was simply folklore.
context: She appeared there.\Who do you think was there among my captors?\Who was there?\Chloe.\The one from Pasroe Village.\It seems she heard my name from that youngster, Zeiren.\Did you two talk?\I thought it was simply folklore. response:	Only a little.
context: Who do you think was there among my captors?\Who was there?\Chloe.\The one from Pasroe Village.\It seems she heard my name from that youngster, Zeiren.\Did you two talk?\I thought it was simply folklore.\Only a little. response:	She lives inside the village's wheat field.
context: Who was there?\Chloe.\The one from Pasroe Village.\It seems she heard my name from that youngster, Zeiren.\Did you two talk?\I thought it was simply folklore.\Only a little.\She lives inside the village's wheat field. response:	The incarnation of the wolf deity can manipulate the outcome of the harvest to become abundant or poor.
